year,bula_h,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,,,,,,,,,,,,
1984,Hamburg,,,,,,,,,,,,
1984,Lower Saxony,,,,,,,,,,,,
1984,Bremen,,,,,,,,,,,,
1984,North Rhine-Westphalia,,,,,,,,,,,,
1984,Hesse,,,,,,,,,,,,
1984,"Rhineland-Palatinate, Saarland",,,,,,,,,,,,
1984,Baden-Wuerttemberg,,,,,,,,,,,,
1984,Bavaria,,,,,,,,,,,,
1984,Berlin,,,,,,,,,,,,
1985,Schleswig-Holstein,200,35.37229,33.87871,36.86587,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,35.00000,40.00000
1985,Hamburg,160,35.48039,33.44803,37.51276,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,40.00000
1985,Lower Saxony,565,34.77325,33.83876,35.70774,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,38.00000,40.00000
1985,Bremen,41,33.25566,28.95849,37.55283,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,30.00000,40.00000
1985,North Rhine-Westphalia,1616,35.49805,34.96160,36.03450,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1985,Hesse,646,34.92943,34.05189,35.80697,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1985,"Rhineland-Palatinate, Saarland",404,36.35143,35.48428,37.21857,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1985,Baden-Wuerttemberg,1253,34.89641,34.29934,35.49348,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1985,Bavaria,1106,34.83632,34.18430,35.48834,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1985,Berlin,219,31.85899,30.43082,33.28715,26.44246,35.00000,40.00000,6.10614,60.33631,35.0,35.00000,35.00000
1986,Schleswig-Holstein,185,34.39759,32.78252,36.01265,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,35.00000,40.00000
1986,Hamburg,142,34.51665,32.91855,36.11474,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,39.00000
1986,Lower Saxony,595,35.57587,34.69085,36.46088,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,38.00000,40.00000
1986,Bremen,49,33.89785,30.61922,37.17649,30.00000,40.00000,40.00000,15.00000,50.0,40.0,35.00000,40.00000
1986,North Rhine-Westphalia,1565,35.12501,34.62055,35.62948,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,39.95000,40.00000
1986,Hesse,619,34.37702,33.51529,35.23876,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,39.02500
1986,"Rhineland-Palatinate, Saarland",414,36.47215,35.64315,37.30114,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1986,Baden-Wuerttemberg,1266,35.18114,34.61576,35.74652,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1986,Bavaria,1064,34.88903,34.25364,35.52442,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,40.00000
1986,Berlin,211,34.21443,32.98347,35.44538,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,40.00000
1987,Schleswig-Holstein,183,34.98926,33.34324,36.63528,30.00000,37.39560,40.00000,15.00000,55.00000,37.0,35.00000,40.00000
1987,Hamburg,126,36.17674,34.06627,38.28722,34.79588,38.00000,40.00000,26.98971,47.80617,38.0,37.00000,40.00000
1987,Lower Saxony,605,36.08163,35.15971,37.00354,32.00000,38.00000,40.00000,20.00000,52.00000,38.0,38.00000,40.00000
1987,Bremen,41,35.10855,32.00228,38.21481,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,35.00000,40.00000
1987,North Rhine-Westphalia,1527,36.32430,35.85232,36.79629,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1987,Hesse,621,35.70758,34.88290,36.53227,32.00000,38.00000,40.00000,20.00000,52.00000,38.0,38.00000,39.00000
1987,"Rhineland-Palatinate, Saarland",387,35.47901,34.48170,36.47631,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
1987,Baden-Wuerttemberg,1233,35.51380,34.95960,36.06800,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,39.00000,40.00000
