year,pgisced97,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1987,Second Stage of Tertiary Education,West,546,35.76188,34.91106,36.61270,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,38.00000,40.00000
1988,Pre-primary Level,West,,,,,,,,,,,,
1988,Primary Level,West,356,36.31527,35.43418,37.19637,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
1988,Lower Secondary Level,West,1343,33.68562,33.11473,34.25652,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.00000
1988,Upper Secondary Level,West,2914,35.88082,35.52622,36.23542,35.00000,39.00000,40.00000,27.50000,47.50000,39.0,38.00000,40.00000
1988,Post-secondary Non-tertiary Level,West,175,33.42249,31.99402,34.85096,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
1988,First Stage of Tertiary Education,West,358,36.24900,35.24799,37.25001,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,39.00000,40.00000
1988,Second Stage of Tertiary Education,West,542,34.97368,34.15560,35.79176,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,40.00000
1989,Pre-primary Level,West,,,,,,,,,,,,
1989,Primary Level,West,292,36.41837,35.50352,37.33323,35.00000,39.00000,40.00000,27.50000,47.50000,39.0,38.00000,40.00000
1989,Lower Secondary Level,West,1218,33.82839,33.21062,34.44615,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1989,Upper Secondary Level,West,2749,35.60896,35.25921,35.95872,32.00000,38.00000,40.00000,20.00000,52.00000,38.0,38.00000,38.00000
1989,Post-secondary Non-tertiary Level,West,178,35.12577,33.72749,36.52405,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,35.97500,40.00000
1989,First Stage of Tertiary Education,West,336,35.05141,33.93264,36.17017,30.37605,39.00000,40.00000,15.94013,54.43592,39.0,38.00000,40.00000
1989,Second Stage of Tertiary Education,West,523,34.97665,34.08986,35.86345,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,39.02500
1990,Pre-primary Level,West,79,35.86525,34.48131,37.24919,35.00000,38.00000,40.00000,27.50000,40.0,38.0,35.00000,39.00000
1990,Pre-primary Level,East,,,,,,,,,,,,
1990,Primary Level,West,391,35.49266,34.64388,36.34145,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,40.00000
1990,Primary Level,East,,,,,,,,,,,,
1990,Lower Secondary Level,West,1441,33.47873,32.97193,33.98553,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
1990,Lower Secondary Level,East,,,,,,,,,,,,
1990,Upper Secondary Level,West,3155,34.55054,34.22242,34.87865,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,38.00000
1990,Upper Secondary Level,East,,,,,,,,,,,,
1990,Post-secondary Non-tertiary Level,West,229,35.09972,34.03263,36.16681,30.76225,38.00000,40.00000,16.90562,53.85663,38.0,35.00000,38.00000
1990,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1990,First Stage of Tertiary Education,West,357,34.63882,33.71041,35.56723,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1990,First Stage of Tertiary Education,East,,,,,,,,,,,,
1990,Second Stage of Tertiary Education,West,561,34.32711,33.53794,35.11628,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,38.00000
1990,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1991,Pre-primary Level,West,,,,,,,,,,,,
1991,Pre-primary Level,East,,,,,,,,,,,,
1991,Primary Level,West,338,35.76918,34.82444,36.71392,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,39.00000
1991,Primary Level,East,,,,,,,,,,,,
1991,Lower Secondary Level,West,1256,33.40580,32.81941,33.99219,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,37.00000
1991,Lower Secondary Level,East,164,36.91944,35.67659,38.16230,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1991,Upper Secondary Level,West,2886,34.44274,34.08056,34.80492,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,37.00000,38.00000
1991,Upper Secondary Level,East,1585,38.59257,38.18112,39.00401,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1991,Post-secondary Non-tertiary Level,West,208,33.69798,32.43390,34.96207,30.00000,36.27052,40.00000,15.00000,55.00000,36.0,35.00000,38.00000
1991,Post-secondary Non-tertiary Level,East,52,40.56933,38.05876,43.07990,35.56780,40.00000,40.00000,28.91950,46.64830,40.0,40.00000,40.00000
1991,First Stage of Tertiary Education,West,354,35.19733,34.10614,36.28852,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.02500
1991,First Stage of Tertiary Education,East,185,41.61229,40.35104,42.87353,40.00000,40.00000,43.00000,35.50000,47.50000,40.0,40.00000,40.00000
1991,Second Stage of Tertiary Education,West,548,34.68175,33.85062,35.51289,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
1991,Second Stage of Tertiary Education,East,731,37.81612,37.15977,38.47247,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1992,Pre-primary Level,West,,,,,,,,,,,,
1992,Pre-primary Level,East,,,,,,,,,,,,
1992,Primary Level,West,292,36.18413,35.17239,37.19586,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,38.00000,40.00000
1992,Primary Level,East,,,,,,,,,,,,
1992,Lower Secondary Level,West,1182,33.03229,32.43049,33.63410,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,37.00000
1992,Lower Secondary Level,East,,,,,,,,,,,,
1992,Upper Secondary Level,West,2829,34.71063,34.35791,35.06334,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1992,Upper Secondary Level,East,,,,,,,,,,,,
1992,Post-secondary Non-tertiary Level,West,199,33.09643,31.76034,34.43253,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,37.00000
1992,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1992,First Stage of Tertiary Education,West,359,34.80113,33.71638,35.88588,30.00000,37.91163,40.00000,15.00000,55.00000,38.0,36.00000,38.00000
1992,First Stage of Tertiary Education,East,,,,,,,,,,,,
1992,Second Stage of Tertiary Education,West,553,34.52881,33.68520,35.37242,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.00000
1992,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1993,Pre-primary Level,West,,,,,,,,,,,,
1993,Pre-primary Level,East,,,,,,,,,,,,
1993,Primary Level,West,276,35.43520,34.40107,36.46933,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,38.02500
1993,Primary Level,East,,,,,,,,,,,,
1993,Lower Secondary Level,West,1110,32.70912,32.10067,33.31757,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,37.00000
1993,Lower Secondary Level,East,135,36.34008,34.67013,38.01003,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,35.97500,40.00000
1993,Upper Secondary Level,West,2764,34.57930,34.20494,34.95366,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1993,Upper Secondary Level,East,1211,37.89317,37.43909,38.34725,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1993,Post-secondary Non-tertiary Level,West,204,32.84015,31.39052,34.28978,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
1993,Post-secondary Non-tertiary Level,East,42,36.92551,35.26540,38.58562,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,35.00000,40.00000
1993,First Stage of Tertiary Education,West,349,35.64072,34.57285,36.70859,30.35658,38.00000,40.00000,15.89144,54.46514,38.0,37.00000,38.00000
1993,First Stage of Tertiary Education,East,145,39.91146,38.47592,41.34700,40.00000,40.00000,40.00000,40.00000,40.00000,40.0,40.00000,40.00000
1993,Second Stage of Tertiary Education,West,562,34.96084,34.18374,35.73794,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,39.00000
1993,Second Stage of Tertiary Education,East,628,36.57017,35.84855,37.29178,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,40.00000,40.00000
1994,Pre-primary Level,West,,,,,,,,,,,,
1994,Pre-primary Level,East,,,,,,,,,,,,
1994,Primary Level,West,251,35.77691,34.61854,36.93528,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,38.00000
1994,Primary Level,East,,,,,,,,,,,,
1994,Lower Secondary Level,West,940,33.17782,32.49308,33.86256,27.00000,37.00000,40.00000,7.50000,59.50000,37.0,36.97500,38.00000
1994,Lower Secondary Level,East,141,38.31657,37.31814,39.31500,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1994,Upper Secondary Level,West,2626,34.84047,34.47361,35.20733,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1994,Upper Secondary Level,East,1141,38.37949,37.96132,38.79765,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1994,Post-secondary Non-tertiary Level,West,204,32.47630,31.09912,33.85349,28.10647,35.00000,39.22943,11.42204,55.91386,35.0,35.00000,37.00000
1994,Post-secondary Non-tertiary Level,East,46,37.96553,36.57655,39.35452,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
1994,First Stage of Tertiary Education,West,341,34.90103,33.94251,35.85954,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.97500,39.00000
1994,First Stage of Tertiary Education,East,145,38.88420,37.31975,40.44865,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1994,Second Stage of Tertiary Education,West,592,34.19670,33.39437,34.99903,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1994,Second Stage of Tertiary Education,East,615,37.39803,36.76608,38.02998,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1995,Pre-primary Level,West,,,,,,,,,,,,
1995,Pre-primary Level,East,,,,,,,,,,,,
1995,Primary Level,West,231,35.43006,34.01991,36.84021,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,36.00000,39.00000
1995,Primary Level,East,,,,,,,,,,,,
1995,Lower Secondary Level,West,978,32.26859,31.49230,33.04489,25.00000,36.00000,40.00000,2.50000,62.50000,36.0,35.00000,37.00000
1995,Lower Secondary Level,East,139,37.06820,35.26468,38.87171,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
1995,Upper Secondary Level,West,2832,33.80181,33.37253,34.23108,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.97500,38.00000
1995,Upper Secondary Level,East,1171,35.93252,35.26030,36.60473,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1995,Post-secondary Non-tertiary Level,West,250,33.85783,32.31010,35.40557,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,38.00000
1995,Post-secondary Non-tertiary Level,East,46,34.10966,30.96665,37.25268,30.46775,38.00000,40.00000,16.16936,54.29838,38.0,35.00000,40.00000
1995,First Stage of Tertiary Education,West,371,33.75836,32.52133,34.99539,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,40.00000
1995,First Stage of Tertiary Education,East,157,38.33091,36.35114,40.31068,36.00000,40.00000,40.00000,30.00000,46.00000,40.0,40.00000,40.00000
1995,Second Stage of Tertiary Education,West,696,34.28105,33.53264,35.02947,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,38.00000
1995,Second Stage of Tertiary Education,East,616,35.89228,35.06129,36.72326,32.00000,40.00000,40.00000,20.00000,52.00000,40.0,38.00000,40.00000
1996,Pre-primary Level,West,,,,,,,,,,,,
1996,Pre-primary Level,East,,,,,,,,,,,,
1996,Primary Level,West,,,,,,,,,,,,
1996,Primary Level,East,,,,,,,,,,,,
1996,Lower Secondary Level,West,,,,,,,,,,,,
1996,Lower Secondary Level,East,,,,,,,,,,,,
1996,Upper Secondary Level,West,,,,,,,,,,,,
1996,Upper Secondary Level,East,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,West,,,,,,,,,,,,
1996,Post-secondary Non-tertiary Level,East,,,,,,,,,,,,
1996,First Stage of Tertiary Education,West,,,,,,,,,,,,
1996,First Stage of Tertiary Education,East,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,West,,,,,,,,,,,,
1996,Second Stage of Tertiary Education,East,,,,,,,,,,,,
1997,Pre-primary Level,West,,,,,,,,,,,,
1997,Pre-primary Level,East,,,,,,,,,,,,
1997,Primary Level,West,179,35.60993,34.26899,36.95087,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,35.00000,40.00000
1997,Primary Level,East,,,,,,,,,,,,
1997,Lower Secondary Level,West,863,33.49519,32.78338,34.20700,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1997,Lower Secondary Level,East,128,37.09529,35.72116,38.46942,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1997,Upper Secondary Level,West,2676,34.84628,34.44536,35.24719,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1997,Upper Secondary Level,East,1049,38.11066,37.59016,38.63116,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1997,Post-secondary Non-tertiary Level,West,254,35.45871,34.03687,36.88056,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,40.00000
1997,Post-secondary Non-tertiary Level,East,50,38.79273,36.85413,40.73132,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
1997,First Stage of Tertiary Education,West,372,35.31467,34.24244,36.38690,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.97500,39.00000
1997,First Stage of Tertiary Education,East,146,40.31063,39.37155,41.24970,39.27790,40.00000,40.00000,38.19475,41.08315,40.0,40.00000,40.00000
1997,Second Stage of Tertiary Education,West,717,35.48032,34.75459,36.20606,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,39.00000
1997,Second Stage of Tertiary Education,East,590,37.34391,36.67327,38.01455,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
1998,Pre-primary Level,West,,,,,,,,,,,,
1998,Pre-primary Level,East,,,,,,,,,,,,
1998,Primary Level,West,171,34.30931,33.03207,35.58654,35.00000,37.00000,40.00000,27.50000,47.50000,37.0,35.00000,38.00000
1998,Primary Level,East,,,,,,,,,,,,
1998,Lower Secondary Level,West,878,34.67101,34.00643,35.33559,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,37.00000
1998,Lower Secondary Level,East,151,37.39280,35.93256,38.85304,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1998,Upper Secondary Level,West,2900,34.11674,33.72518,34.50830,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1998,Upper Secondary Level,East,1111,36.70450,36.12202,37.28698,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1998,Post-secondary Non-tertiary Level,West,299,33.74006,32.28032,35.19980,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
1998,Post-secondary Non-tertiary Level,East,50,36.80058,34.63080,38.97036,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,35.00000,40.00000
1998,First Stage of Tertiary Education,West,414,34.82458,33.83864,35.81052,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
1998,First Stage of Tertiary Education,East,155,37.65454,36.23875,39.07032,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1998,Second Stage of Tertiary Education,West,840,34.75783,34.12575,35.38990,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,38.00000
1998,Second Stage of Tertiary Education,East,584,35.38681,34.58832,36.18530,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,39.00000
1999,Pre-primary Level,West,,,,,,,,,,,,
1999,Pre-primary Level,East,,,,,,,,,,,,
1999,Primary Level,West,172,33.80442,32.23915,35.36968,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
1999,Primary Level,East,,,,,,,,,,,,
1999,Lower Secondary Level,West,881,33.25000,32.46226,34.03773,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
1999,Lower Secondary Level,East,160,37.58761,36.25544,38.91977,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1999,Upper Secondary Level,West,2978,34.03138,33.63113,34.43162,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,37.00000
1999,Upper Secondary Level,East,1122,37.32891,36.79236,37.86546,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1999,Post-secondary Non-tertiary Level,West,295,34.54775,33.23438,35.86111,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
1999,Post-secondary Non-tertiary Level,East,59,36.29739,33.73234,38.86243,35.00000,38.76034,40.00000,27.50000,47.50000,39.0,35.00000,40.00000
1999,First Stage of Tertiary Education,West,412,35.69483,34.60448,36.78518,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,39.00000
1999,First Stage of Tertiary Education,East,161,39.46414,38.24784,40.68044,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
1999,Second Stage of Tertiary Education,West,868,35.47743,34.80078,36.15408,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,39.00000
1999,Second Stage of Tertiary Education,East,589,36.47688,35.72236,37.23140,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,38.00000,40.00000
2000,Pre-primary Level,West,34,13.74550,9.79503,17.69598,6.69632,10.00000,16.66417,1.0,31.61595,10.0,8.00000,14.00000
2000,Pre-primary Level,East,,,,,,,,,,,,
2000,Primary Level,West,131,34.92815,32.98943,36.86687,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,35.00000,40.00000
2000,Primary Level,East,,,,,,,,,,,,
2000,Lower Secondary Level,West,1164,33.42215,32.81260,34.03170,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.50000,37.50000
2000,Lower Secondary Level,East,181,36.96407,35.64014,38.28800,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2000,Upper Secondary Level,West,5396,34.05418,33.75917,34.34919,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,37.50000
2000,Upper Secondary Level,East,1645,37.46786,37.03457,37.90114,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2000,Post-secondary Non-tertiary Level,West,646,33.89059,33.05860,34.72259,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.50000
2000,Post-secondary Non-tertiary Level,East,91,36.63931,34.50778,38.77083,34.39565,38.50000,40.00000,25.98912,48.40653,38.5,37.00000,40.00000
2000,First Stage of Tertiary Education,West,908,35.53117,34.82590,36.23643,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.50000
2000,First Stage of Tertiary Education,East,300,37.25268,36.31366,38.19169,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2000,Second Stage of Tertiary Education,West,1805,35.27085,34.77130,35.77040,30.00000,38.46543,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2000,Second Stage of Tertiary Education,East,858,36.00112,35.40361,36.59864,32.00000,38.00000,40.00000,20.00000,52.00000,38.0,38.00000,39.00000
2001,Pre-primary Level,West,58,15.22209,12.04706,18.39711,8.00000,11.00000,15.55218,1.0,26.88045,11.0,10.00000,14.02500
2001,Pre-primary Level,East,,,,,,,,,,,,
2001,Primary Level,West,97,35.30205,33.29354,37.31056,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.00000
2001,Primary Level,East,,,,,,,,,,,,
2001,Lower Secondary Level,West,1041,33.50492,32.85472,34.15511,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.49500,38.00000
2001,Lower Secondary Level,East,167,36.27337,34.87654,37.67019,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2001,Upper Secondary Level,West,4938,34.18649,33.87820,34.49478,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,38.00000
2001,Upper Secondary Level,East,1534,37.54345,37.12281,37.96410,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2001,Post-secondary Non-tertiary Level,West,614,34.26215,33.40541,35.11889,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.00000,38.00000
2001,Post-secondary Non-tertiary Level,East,75,38.99205,37.10832,40.87578,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
2001,First Stage of Tertiary Education,West,821,35.81394,35.04369,36.58420,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2001,First Stage of Tertiary Education,East,264,37.16748,36.13696,38.19800,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
2001,Second Stage of Tertiary Education,West,1674,35.78167,35.27942,36.28392,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2001,Second Stage of Tertiary Education,East,816,36.45813,35.84779,37.06846,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,40.00000
2002,Pre-primary Level,West,58,14.20216,11.68061,16.72371,8.00000,10.00000,20.00000,0.0,38.00000,10.0,8.00000,15.00000
2002,Pre-primary Level,East,,,,,,,,,,,,
2002,Primary Level,West,91,34.16093,32.05890,36.26296,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.50000
2002,Primary Level,East,,,,,,,,,,,,
2002,Lower Secondary Level,West,959,32.67780,31.98534,33.37025,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.00000,38.00000
2002,Lower Secondary Level,East,153,37.29381,36.03093,38.55669,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2002,Upper Secondary Level,West,4884,33.55298,33.23326,33.87270,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,37.50000
2002,Upper Secondary Level,East,1422,37.39886,36.97155,37.82616,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2002,Post-secondary Non-tertiary Level,West,675,34.73204,33.92435,35.53972,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.48750,38.00000
2002,Post-secondary Non-tertiary Level,East,89,36.64676,34.89907,38.39446,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,35.00000,40.00000
2002,First Stage of Tertiary Education,West,878,34.94346,34.24663,35.64029,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2002,First Stage of Tertiary Education,East,274,37.55732,36.58271,38.53194,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,38.00000,40.00000
2002,Second Stage of Tertiary Education,West,2360,35.86788,35.43461,36.30114,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2002,Second Stage of Tertiary Education,East,873,37.11255,36.57910,37.64601,32.00000,39.00000,40.00000,20.00000,52.00000,39.0,38.00000,40.00000
2003,Pre-primary Level,West,47,11.06579,8.09588,14.03569,5.00000,8.00000,10.55830,0.0,18.89574,8.0,7.95000,10.00000
2003,Pre-primary Level,East,,,,,,,,,,,,
2003,Primary Level,West,78,35.14041,32.68506,37.59576,31.53710,38.00000,40.00000,18.84276,52.69435,38.0,36.00000,40.00000
2003,Primary Level,East,,,,,,,,,,,,
2003,Lower Secondary Level,West,906,33.57805,32.86061,34.29548,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2003,Lower Secondary Level,East,141,38.04647,36.91568,39.17726,38.00000,40.00000,40.00000,35.00000,43.00000,40.0,40.00000,40.00000
2003,Upper Secondary Level,West,4618,33.74434,33.43094,34.05775,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,37.50000
2003,Upper Secondary Level,East,1346,37.39360,36.95440,37.83280,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2003,Post-secondary Non-tertiary Level,West,674,33.47179,32.60162,34.34197,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
