year,migback,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1995,Indirect migration background,East,,,,,,,,,,,,
1996,No migration background,West,,,,,,,,,,,,
1996,No migration background,East,,,,,,,,,,,,
1996,Direct migration background,West,,,,,,,,,,,,
1996,Direct migration background,East,,,,,,,,,,,,
1996,Indirect migration background,West,,,,,,,,,,,,
1996,Indirect migration background,East,,,,,,,,,,,,
1997,No migration background,West,3619,34.68472,34.33204,35.03741,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1997,No migration background,East,1947,37.92013,37.54774,38.29253,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1997,Direct migration background,West,1243,35.49141,34.97444,36.00839,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,38.00000
1997,Direct migration background,East,40,39.25440,37.12626,41.38254,39.70492,40.00000,40.00000,39.26231,40.44261,40.0,40.00000,40.00000
1997,Indirect migration background,West,328,34.45254,33.52554,35.37954,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
1997,Indirect migration background,East,,,,,,,,,,,,
1998,No migration background,West,4249,34.28394,33.95874,34.60914,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,37.00000
1998,No migration background,East,2069,36.49882,36.08186,36.91578,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1998,Direct migration background,West,1183,34.65238,34.12889,35.17587,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,37.00000
1998,Direct migration background,East,36,34.80275,31.01589,38.58961,30.00000,40.00000,40.00000,15.00000,50.0,40.0,38.00000,40.00000
1998,Indirect migration background,West,330,34.36142,33.37385,35.34899,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
1998,Indirect migration background,East,,,,,,,,,,,,
1999,No migration background,West,4271,34.18328,33.83842,34.52814,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1999,No migration background,East,2085,37.24969,36.86098,37.63840,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
1999,Direct migration background,West,1128,34.80384,34.21732,35.39035,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
1999,Direct migration background,East,34,36.92669,33.37343,40.47995,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,35.00000,40.00000
1999,Indirect migration background,West,360,34.14820,33.13661,35.15980,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
1999,Indirect migration background,East,,,,,,,,,,,,
2000,No migration background,West,7951,34.23778,33.99107,34.48449,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,37.50000
2000,No migration background,East,3033,36.92816,36.61523,37.24109,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2000,Direct migration background,West,1688,34.36894,33.88251,34.85538,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2000,Direct migration background,East,45,39.02030,34.21396,43.82664,30.00000,38.45604,40.00000,15.00000,55.00000,38.0,35.00000,40.00000
2000,Indirect migration background,West,454,35.07060,34.21687,35.92433,35.00000,37.50000,40.00000,27.50000,47.50000,37.5,36.50000,38.00000
2000,Indirect migration background,East,,,,,,,,,,,,
2001,No migration background,West,7316,34.35545,34.09720,34.61369,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2001,No migration background,East,2848,37.16338,36.84532,37.48143,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2001,Direct migration background,West,1534,34.79541,34.31194,35.27888,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2001,Direct migration background,East,36,31.63937,27.77003,35.50872,20.00000,35.00000,40.00000,5.0,60.0,35.0,30.00000,40.00000
2001,Indirect migration background,West,433,35.61913,34.60631,36.63196,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2001,Indirect migration background,East,,,,,,,,,,,,
2002,No migration background,West,8112,34.04716,33.79871,34.29561,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.49250,37.50000
2002,No migration background,East,2810,37.28274,36.97720,37.58827,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2002,Direct migration background,West,1431,33.90943,33.38458,34.43427,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,38.00000
2002,Direct migration background,East,,,,,,,,,,,,
2002,Indirect migration background,West,436,34.17284,33.19238,35.15330,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
2002,Indirect migration background,East,,,,,,,,,,,,
2003,No migration background,West,7662,34.10486,33.85831,34.35141,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,38.00000
2003,No migration background,East,2702,37.35939,37.04168,37.67710,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2003,Direct migration background,West,1323,33.79144,33.20986,34.37302,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.50000,38.00000
2003,Direct migration background,East,,,,,,,,,,,,
2003,Indirect migration background,West,444,35.14813,34.19324,36.10303,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.01250
2003,Indirect migration background,East,,,,,,,,,,,,
2004,No migration background,West,7425,34.45931,34.20880,34.70983,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2004,No migration background,East,2655,37.04649,36.73548,37.35750,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2004,Direct migration background,West,1239,34.50823,33.94641,35.07006,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,37.00000,38.00000
2004,Direct migration background,East,,,,,,,,,,,,
2004,Indirect migration background,West,444,34.87474,33.94167,35.80782,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.50000
2004,Indirect migration background,East,,,,,,,,,,,,
2005,No migration background,West,7043,34.82239,34.56650,35.07829,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2005,No migration background,East,2501,37.04392,36.71368,37.37416,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2005,Direct migration background,West,1159,34.14505,33.58314,34.70695,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
2005,Direct migration background,East,,,,,,,,,,,,
2005,Indirect migration background,West,444,36.13013,35.05002,37.21024,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2005,Indirect migration background,East,,,,,,,,,,,,
2006,No migration background,West,7562,34.73623,34.49528,34.97719,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2006,No migration background,East,2635,37.52783,37.20945,37.84621,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2006,Direct migration background,West,1191,34.19598,33.62090,34.77105,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2006,Direct migration background,East,,,,,,,,,,,,
2006,Indirect migration background,West,458,34.41070,33.50571,35.31569,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.00000,38.00000
2006,Indirect migration background,East,,,,,,,,,,,,
2007,No migration background,West,7174,34.93895,34.68103,35.19687,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,38.50000
2007,No migration background,East,2548,37.54415,37.20504,37.88326,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2007,Direct migration background,West,1038,34.64322,34.05105,35.23539,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.50000
2007,Direct migration background,East,,,,,,,,,,,,
2007,Indirect migration background,West,467,34.53303,33.63218,35.43389,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,38.50000
2007,Indirect migration background,East,,,,,,,,,,,,
2008,No migration background,West,6836,34.24789,33.99434,34.50145,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2008,No migration background,East,2466,37.26277,36.92945,37.59609,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2008,Direct migration background,West,975,33.63454,32.95883,34.31025,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.50000
2008,Direct migration background,East,,,,,,,,,,,,
2008,Indirect migration background,West,464,34.19731,33.31923,35.07538,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.50000
2008,Indirect migration background,East,,,,,,,,,,,,
2009,No migration background,West,6315,34.74492,34.48265,35.00719,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2009,No migration background,East,2316,37.07839,36.73745,37.41933,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2009,Direct migration background,West,837,33.68046,32.96209,34.39883,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,37.51250
2009,Direct migration background,East,,,,,,,,,,,,
2009,Indirect migration background,West,424,35.81153,34.95908,36.66398,35.00000,38.00000,40.00000,27.50000,47.50000,38.0,37.00000,40.00000
2009,Indirect migration background,East,,,,,,,,,,,,
2010,No migration background,West,6782,34.51425,34.26021,34.76829,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2010,No migration background,East,2392,36.44245,36.09325,36.79165,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2010,Direct migration background,West,990,32.98004,32.32444,33.63563,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,35.00000,38.00000
2010,Direct migration background,East,,,,,,,,,,,,
2010,Indirect migration background,West,440,34.12751,33.13042,35.12459,30.00000,37.85528,40.00000,15.00000,55.00000,37.5,35.00000,38.51250
2010,Indirect migration background,East,,,,,,,,,,,,
2011,No migration background,West,8314,34.93868,34.71004,35.16732,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,38.00000,38.50000
2011,No migration background,East,2819,36.62270,36.29250,36.95291,32.00000,40.00000,40.00000,20.00000,52.00000,40.0,39.00000,40.00000
2011,Direct migration background,West,1263,34.07242,33.48163,34.66322,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,36.97500,39.00000
2011,Direct migration background,East,37,30.64674,26.58845,34.70504,25.00000,35.00000,40.00000,8.0,50.0,35.0,25.00000,40.00000
2011,Indirect migration background,West,562,35.18834,34.30362,36.07306,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,38.00000,40.00000
2011,Indirect migration background,East,34,37.79387,36.49416,39.09359,35.00000,39.73783,40.00000,27.50000,47.50000,40.0,35.00000,40.00000
2012,No migration background,West,8210,34.09173,33.85519,34.32827,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.50000,38.00000
2012,No migration background,East,2780,36.13680,35.80431,36.46929,30.00000,40.00000,40.00000,15.00000,55.00000,40.0,39.00000,40.00000
2012,Direct migration background,West,1255,33.68674,33.12501,34.24847,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.00000
2012,Direct migration background,East,50,35.64998,33.80415,37.49580,30.00000,38.06069,40.00000,15.00000,50.0,38.0,35.00000,40.00000
2012,Indirect migration background,West,563,35.08978,34.19426,35.98529,30.00000,38.50000,40.00000,15.00000,55.00000,38.5,37.98750,40.00000
2012,Indirect migration background,East,,,,,,,,,,,,
2013,No migration background,West,7669,33.85610,33.61750,34.09471,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.50000,38.00000
2013,No migration background,East,2587,35.83151,35.48916,36.17387,32.00000,40.00000,40.00000,20.00000,52.00000,40.0,38.50000,40.00000
2013,Direct migration background,West,1104,32.90928,32.27927,33.53929,28.00000,36.00000,40.00000,10.00000,58.00000,36.0,35.00000,38.00000
2013,Direct migration background,East,46,34.52369,32.98901,36.05837,30.00000,35.00000,40.00000,20.0,45.0,35.0,30.00000,40.00000
2013,Indirect migration background,West,527,33.53043,32.64759,34.41327,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.51250
2013,Indirect migration background,East,33,38.27910,35.80433,40.75387,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,35.00000,40.00000
2014,No migration background,West,8907,33.42766,33.21021,33.64511,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.50000
2014,No migration background,East,2865,35.80737,35.51222,36.10251,32.00000,39.00000,40.00000,20.00000,52.00000,39.0,38.00000,40.00000
2014,Direct migration background,West,1419,33.24094,32.69683,33.78505,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,37.50000
2014,Direct migration background,East,56,32.44349,30.68416,34.20283,30.00000,31.99972,38.53514,17.19729,50.0,32.0,30.00000,35.05000
2014,Indirect migration background,West,630,33.56657,32.77105,34.36208,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.01250
2014,Indirect migration background,East,46,36.49003,34.04866,38.93139,32.00000,40.00000,40.00000,20.00000,50.0,40.0,35.00000,40.00000
2015,No migration background,West,8503,33.53209,33.30832,33.75586,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,36.00000,38.00000
2015,No migration background,East,2701,35.66006,35.34879,35.97132,32.00000,39.00000,40.00000,20.00000,52.00000,39.0,38.00000,40.00000
2015,Direct migration background,West,3501,33.77467,33.40625,34.14310,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.98750,39.00000
2015,Direct migration background,East,243,34.57036,33.25242,35.88830,30.00000,38.20639,40.00000,15.00000,55.00000,38.5,35.00000,40.00000
2015,Indirect migration background,West,966,35.32182,34.67128,35.97237,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,38.00000,40.00000
2015,Indirect migration background,East,58,36.64327,34.37859,38.90795,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,40.00000,40.00000
2016,No migration background,West,7991,33.26697,33.03974,33.49420,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.00000
2016,No migration background,East,2583,35.06089,34.74459,35.37719,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,37.00000,38.00000
2016,Direct migration background,West,2973,33.29612,32.90795,33.68430,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.00000,38.00000
2016,Direct migration background,East,216,34.64788,33.60659,35.68916,30.00000,37.43112,40.00000,15.00000,55.00000,36.0,32.00000,40.00000
2016,Indirect migration background,West,920,34.02601,33.40753,34.64448,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,35.00000,38.00000
2016,Indirect migration background,East,60,36.52273,34.39681,38.64864,35.00000,40.00000,40.00000,27.50000,47.50000,40.0,39.95000,40.00000
2017,No migration background,West,9320,33.16594,32.95073,33.38115,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,36.00000
2017,No migration background,East,2993,34.91667,34.60923,35.22411,30.00000,37.50000,40.00000,15.00000,55.00000,37.5,36.00000,38.00000
2017,Direct migration background,West,3158,32.84939,32.45670,33.24209,25.00000,36.00000,40.00000,2.50000,62.50000,36.0,35.00000,38.00000
2017,Direct migration background,East,275,34.72297,33.75742,35.68852,30.00000,39.55548,40.00000,15.00000,55.00000,39.0,35.00000,40.00000
2017,Indirect migration background,West,990,34.31591,33.68951,34.94231,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,38.00000
2017,Indirect migration background,East,55,38.00912,35.10812,40.91012,32.14229,40.00000,40.00000,20.35571,51.78657,40.0,35.00000,40.00000
2018,No migration background,West,8931,32.74976,32.53033,32.96918,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2018,No migration background,East,2912,33.82041,33.49475,34.14608,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2018,Direct migration background,West,3322,32.85571,32.51266,33.19876,28.00000,35.00000,40.00000,10.00000,58.00000,35.0,35.00000,37.00000
2018,Direct migration background,East,327,34.75042,33.55929,35.94154,30.00000,39.00000,40.00000,15.00000,55.00000,39.0,35.00000,40.00000
2018,Indirect migration background,West,995,33.52739,32.91978,34.13500,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,38.00000
2018,Indirect migration background,East,72,33.70648,31.23071,36.18224,30.00000,35.00000,40.00000,15.00000,50.0,35.0,30.00000,40.00000
2019,No migration background,West,9494,33.02880,32.81673,33.24086,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2019,No migration background,East,3072,34.67122,34.36349,34.97896,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,37.01250
2019,Direct migration background,West,3216,33.40311,33.05485,33.75138,30.00000,37.00000,40.00000,15.00000,55.00000,37.0,35.00000,38.00000
2019,Direct migration background,East,311,34.69519,33.72580,35.66459,30.00000,38.00000,40.00000,15.00000,55.00000,38.0,35.00000,40.00000
2019,Indirect migration background,West,998,34.33494,33.74525,34.92464,30.00000,36.00000,40.00000,15.00000,55.00000,36.0,35.00000,38.00000
2019,Indirect migration background,East,79,33.21772,31.03540,35.40005,29.94783,35.00000,40.00000,14.86958,55.0,35.0,30.00000,40.00000
2020,No migration background,West,8731,32.45970,32.24180,32.67761,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2020,No migration background,East,2771,34.25516,33.93552,34.57481,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.51250
2020,Direct migration background,West,4375,33.26992,32.98157,33.55828,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,37.50000
2020,Direct migration background,East,447,32.86216,31.97917,33.74515,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,32.00000,39.00000
2020,Indirect migration background,West,973,33.23654,32.60585,33.86723,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,37.00000
2020,Indirect migration background,East,84,29.90537,27.32370,32.48703,20.00000,35.00000,40.00000,4.0,55.0,35.0,30.00000,40.00000
2021,No migration background,West,6124,31.12000,30.82720,31.41279,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,35.00000,35.00000
2021,No migration background,East,1891,32.96355,32.53089,33.39621,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2021,Direct migration background,West,2619,30.74642,30.27634,31.21649,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,32.00000,35.00000
2021,Direct migration background,East,285,34.18378,33.03790,35.32966,30.00000,36.64954,40.00000,15.00000,55.00000,37.0,34.00000,40.00000
2021,Indirect migration background,West,588,32.19253,31.31391,33.07114,30.00000,35.00000,40.00000,15.00000,55.00000,35.0,35.00000,35.00000
2021,Indirect migration background,East,55,30.27555,26.94977,33.60134,20.00000,33.27370,40.00000,1.0,60.0,34.0,20.00000,38.00000
2022,No migration background,West,9158,30.18678,29.93532,30.43823,24.00000,35.00000,39.00000,1.50000,61.50000,35.0,32.00000,35.00000
2022,No migration background,East,2986,31.96489,31.60945,32.32033,30.00000,35.00000,39.95386,15.06921,54.88465,35.0,35.00000,35.00000
2022,Direct migration background,West,4950,30.81528,30.46707,31.16349,25.00000,35.00000,40.00000,2.50000,62.50000,35.0,32.00000,35.00000
2022,Direct migration background,East,686,31.22664,30.35502,32.09827,28.14960,35.00000,40.00000,10.37400,57.77560,35.0,30.00000,37.50000
2022,Indirect migration background,West,913,30.28682,29.48746,31.08617,25.00000,34.00000,40.00000,2.50000,62.50000,34.0,31.00000,35.00000
2022,Indirect migration background,East,115,29.20543,26.77320,31.63765,20.00000,33.10532,38.90850,0.0,67.27126,34.0,25.00000,35.00000
