"ple0044_h","year","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1986","Bremen","70","0.691133642539423","0.603996656659859","0.778270628418987"
"Ja","1986","Nordrhein-Westfalen","1896","","",""
"Ja","1986","Hessen","692","0.687382915967189","0.65918252461948","0.715583307314898"
"Ja","1986","Rheinland-Pfalz,Saarland","517","0.703679387123824","0.671214818148521","0.736143956099128"
"Ja","1986","Baden-Wuerttemberg","1289","","",""
"Ja","1986","Bayern","1103","","",""
"Ja","1986","Saarland","","","",""
"Ja","1986","Berlin","218","","",""
"Ja","1986","Brandenburg","","","",""
"Ja","1986","Mecklenburg-Vorpommern","","","",""
"Ja","1986","Sachsen","","","",""
"Ja","1986","Sachsen-Anhalt","","","",""
"Ja","1986","Thueringen","","","",""
"keinen Tag","1987","Schleswig-Holstein","93","0.288416681232724","0.238228785258705","0.338604577206742"
"keinen Tag","1987","Hamburg","62","0.276975648915275","0.217707237071033","0.336244060759516"
"keinen Tag","1987","Niedersachsen","341","0.291404089938677","0.264365728823261","0.318442451054092"
"keinen Tag","1987","Bremen","30","0.242898562296033","0.158848585362402","0.326948539229664"
"keinen Tag","1987","Nordrhein-Westfalen","787","0.271944931010366","0.255395512066074","0.288494349954658"
"keinen Tag","1987","Hessen","321","0.262906137377272","0.236190367332884","0.289621907421659"
"keinen Tag","1987","Rheinland-Pfalz,Saarland","225","","",""
"keinen Tag","1987","Baden-Wuerttemberg","609","0.306452464763906","0.285857910358673","0.327047019169139"
"keinen Tag","1987","Bayern","538","0.295751571831016","0.273921798972275","0.317581344689757"
"keinen Tag","1987","Saarland","","","",""
"keinen Tag","1987","Berlin","95","0.236393797616534","0.192197419861855","0.280590175371213"
"keinen Tag","1987","Brandenburg","","","",""
"keinen Tag","1987","Mecklenburg-Vorpommern","","","",""
"keinen Tag","1987","Sachsen","","","",""
"keinen Tag","1987","Sachsen-Anhalt","","","",""
"keinen Tag","1987","Thueringen","","","",""
"Ja","1987","Schleswig-Holstein","220","","",""
"Ja","1987","Hamburg","157","","",""
"Ja","1987","Niedersachsen","744","0.708595910061323","0.681557548945908","0.735634271176739"
"Ja","1987","Bremen","70","0.757101437703967","0.673051460770336","0.841151414637598"
"Ja","1987","Nordrhein-Westfalen","1990","","",""
"Ja","1987","Hessen","722","0.737093862622728","0.710378092578341","0.763809632667116"
"Ja","1987","Rheinland-Pfalz,Saarland","527","0.724095113579341","0.692149099762647","0.756041127396034"
"Ja","1987","Baden-Wuerttemberg","1316","","",""
"Ja","1987","Bayern","1141","","",""
"Ja","1987","Saarland","","","",""
"Ja","1987","Berlin","260","","",""
"Ja","1987","Brandenburg","","","",""
"Ja","1987","Mecklenburg-Vorpommern","","","",""
"Ja","1987","Sachsen","","","",""
"Ja","1987","Sachsen-Anhalt","","","",""
"Ja","1987","Thueringen","","","",""
"keinen Tag","1988","Schleswig-Holstein","97","0.293194491685381","0.242519333827357","0.343869649543404"
"keinen Tag","1988","Hamburg","57","0.251581768273608","0.19144433956117","0.311719196986046"
"keinen Tag","1988","Niedersachsen","319","0.297401460070346","0.269444622779568","0.325358297361124"
"keinen Tag","1988","Bremen","30","0.218779755242317","0.136507664390332","0.301051846094301"
"keinen Tag","1988","Nordrhein-Westfalen","811","0.285269700219183","0.268041999617049","0.302497400821317"
"keinen Tag","1988","Hessen","288","","",""
"keinen Tag","1988","Rheinland-Pfalz,Saarland","213","","",""
"keinen Tag","1988","Baden-Wuerttemberg","553","0.297993066132961","0.277212915818225","0.318773216447697"
"keinen Tag","1988","Bayern","549","0.33441761516937","0.311350906257761","0.35748432408098"
"keinen Tag","1988","Saarland","","","",""
"keinen Tag","1988","Berlin","99","0.287677479892035","0.238688043919046","0.336666915865025"
"keinen Tag","1988","Brandenburg","","","",""
"keinen Tag","1988","Mecklenburg-Vorpommern","","","",""
"keinen Tag","1988","Sachsen","","","",""
"keinen Tag","1988","Sachsen-Anhalt","","","",""
"keinen Tag","1988","Thueringen","","","",""
"Ja","1988","Schleswig-Holstein","213","","",""
"Ja","1988","Hamburg","143","","",""
"Ja","1988","Niedersachsen","708","0.702598539929654","0.674641702638876","0.730555377220432"
"Ja","1988","Bremen","67","0.781220244757683","0.698948153905699","0.863492335609668"
"Ja","1988","Nordrhein-Westfalen","1828","","",""
"Ja","1988","Hessen","694","0.74177897401845","0.714405784278502","0.769152163758399"
"Ja","1988","Rheinland-Pfalz,Saarland","516","0.7349871003928","0.702949668769944","0.767024532015657"
"Ja","1988","Baden-Wuerttemberg","1308","","",""
"Ja","1988","Bayern","1058","","",""
"Ja","1988","Saarland","","","",""
"Ja","1988","Berlin","229","","",""
"Ja","1988","Brandenburg","","","",""
"Ja","1988","Mecklenburg-Vorpommern","","","",""
"Ja","1988","Sachsen","","","",""
"Ja","1988","Sachsen-Anhalt","","","",""
"Ja","1988","Thueringen","","","",""
"keinen Tag","1989","Schleswig-Holstein","79","0.239084888677837","0.190412657933279","0.287757119422395"
"keinen Tag","1989","Hamburg","54","0.281147646076302","0.218210487664203","0.344084804488401"
"keinen Tag","1989","Niedersachsen","297","","",""
"keinen Tag","1989","Bremen","32","0.260513778674152","0.177349544151795","0.343678013196509"
"keinen Tag","1989","Nordrhein-Westfalen","753","0.27408063103074","0.256915525804281","0.2912457362572"
"keinen Tag","1989","Hessen","310","0.264847023268583","0.237360684060878","0.292333362476289"
"keinen Tag","1989","Rheinland-Pfalz,Saarland","171","","",""
"keinen Tag","1989","Baden-Wuerttemberg","521","0.289633805281115","0.268679290614621","0.310588319947609"
"keinen Tag","1989","Bayern","520","0.309436425996018","0.286729198519515","0.332143653472521"
"keinen Tag","1989","Saarland","","","",""
"keinen Tag","1989","Berlin","98","0.290126555977989","0.240938640183811","0.339314471772166"
"keinen Tag","1989","Brandenburg","","","",""
"keinen Tag","1989","Mecklenburg-Vorpommern","","","",""
"keinen Tag","1989","Sachsen","","","",""
"keinen Tag","1989","Sachsen-Anhalt","","","",""
"keinen Tag","1989","Thueringen","","","",""
"Ja","1989","Schleswig-Holstein","216","","",""
"Ja","1989","Hamburg","142","","",""
"Ja","1989","Niedersachsen","690","0.713079257889103","0.684860402800743","0.741298112977463"
"Ja","1989","Bremen","75","0.739486221325848","0.656321986803491","0.822650455848205"
"Ja","1989","Nordrhein-Westfalen","1841","","",""
"Ja","1989","Hessen","680","0.735152976731417","0.707666637523711","0.762639315939122"
"Ja","1989","Rheinland-Pfalz,Saarland","520","0.775579139504764","0.744472453979083","0.806685825030444"
"Ja","1989","Baden-Wuerttemberg","1279","","",""
"Ja","1989","Bayern","1072","","",""
"Ja","1989","Saarland","","","",""
"Ja","1989","Berlin","229","","",""
"Ja","1989","Brandenburg","","","",""
"Ja","1989","Mecklenburg-Vorpommern","","","",""
"Ja","1989","Sachsen","","","",""
"Ja","1989","Sachsen-Anhalt","","","",""
"Ja","1989","Thueringen","","","",""
"keinen Tag","1990","Schleswig-Holstein","","","",""
"keinen Tag","1990","Hamburg","","","",""
"keinen Tag","1990","Niedersachsen","","","",""
"keinen Tag","1990","Bremen","","","",""
"keinen Tag","1990","Nordrhein-Westfalen","","","",""
"keinen Tag","1990","Hessen","","","",""
"keinen Tag","1990","Rheinland-Pfalz,Saarland","","","",""
"keinen Tag","1990","Baden-Wuerttemberg","","","",""
"keinen Tag","1990","Bayern","","","",""
"keinen Tag","1990","Saarland","","","",""
"keinen Tag","1990","Berlin","","","",""
"keinen Tag","1990","Brandenburg","","","",""
"keinen Tag","1990","Mecklenburg-Vorpommern","","","",""
"keinen Tag","1990","Sachsen","","","",""
"keinen Tag","1990","Sachsen-Anhalt","","","",""
"keinen Tag","1990","Thueringen","","","",""
"Ja","1990","Schleswig-Holstein","","","",""
"Ja","1990","Hamburg","","","",""
"Ja","1990","Niedersachsen","","","",""
"Ja","1990","Bremen","","","",""
"Ja","1990","Nordrhein-Westfalen","","","",""
"Ja","1990","Hessen","","","",""
"Ja","1990","Rheinland-Pfalz,Saarland","","","",""
"Ja","1990","Baden-Wuerttemberg","","","",""
"Ja","1990","Bayern","","","",""
"Ja","1990","Saarland","","","",""
"Ja","1990","Berlin","","","",""
"Ja","1990","Brandenburg","","","",""
"Ja","1990","Mecklenburg-Vorpommern","","","",""
"Ja","1990","Sachsen","","","",""
"Ja","1990","Sachsen-Anhalt","","","",""
"Ja","1990","Thueringen","","","",""
"keinen Tag","1991","Schleswig-Holstein","92","0.310357407488282","0.257384065033473","0.363330749943091"
"keinen Tag","1991","Hamburg","43","0.23765612158826","0.171286474416987","0.304025768759534"
"keinen Tag","1991","Niedersachsen","288","","",""
"keinen Tag","1991","Bremen","16","","",""
"keinen Tag","1991","Nordrhein-Westfalen","751","0.278107527323553","0.260665308216869","0.295549746430238"
"keinen Tag","1991","Hessen","267","","",""
"keinen Tag","1991","Rheinland-Pfalz,Saarland","164","","",""
"keinen Tag","1991","Baden-Wuerttemberg","487","0.280820680281146","0.25996110035543","0.301680260206862"
"keinen Tag","1991","Bayern","489","0.2788799217772","0.256871942663736","0.300887900890664"
"keinen Tag","1991","Saarland","","","",""
"keinen Tag","1991","Berlin","99","0.175749320484252","0.145396007094133","0.20610263387437"
"keinen Tag","1991","Brandenburg","","","",""
"keinen Tag","1991","Mecklenburg-Vorpommern","","","",""
"keinen Tag","1991","Sachsen","","","",""
"keinen Tag","1991","Sachsen-Anhalt","","","",""
"keinen Tag","1991","Thueringen","","","",""
"Ja","1991","Schleswig-Holstein","201","","",""
"Ja","1991","Hamburg","115","","",""
"Ja","1991","Niedersachsen","680","0.726312089814876","0.69822544541862","0.754398734211133"
"Ja","1991","Bremen","81","0.862735419077244","0.794252812480171","0.931218025674317"
"Ja","1991","Nordrhein-Westfalen","1784","","",""
"Ja","1991","Hessen","696","0.766668844931624","0.739955687689724","0.793382002173525"
"Ja","1991","Rheinland-Pfalz,Saarland","502","0.766412243186026","0.734278062495469","0.798546423876583"
"Ja","1991","Baden-Wuerttemberg","1296","","",""
"Ja","1991","Bayern","1106","","",""
"Ja","1991","Saarland","","","",""
"Ja","1991","Berlin","505","0.824250679515748","0.79389736612563","0.854603992905867"
"Ja","1991","Brandenburg","678","1","1","1"
"Ja","1991","Mecklenburg-Vorpommern","473","1","1","1"
"Ja","1991","Sachsen","1229","","",""
"Ja","1991","Sachsen-Anhalt","793","1","1","1"
"Ja","1991","Thueringen","696","1","1","1"
"keinen Tag","1992","Schleswig-Holstein","92","0.299528150916634","0.24489196491735","0.354164336915918"
"keinen Tag","1992","Hamburg","40","0.260755781363611","0.190727969089698","0.330783593637524"
"keinen Tag","1992","Niedersachsen","260","","",""
"keinen Tag","1992","Bremen","15","","",""
"keinen Tag","1992","Nordrhein-Westfalen","722","0.27832207328015","0.260701078156327","0.295943068403973"
"keinen Tag","1992","Hessen","250","","",""
"keinen Tag","1992","Rheinland-Pfalz,Saarland","171","","",""
"keinen Tag","1992","Baden-Wuerttemberg","455","0.267793968815868","0.246975909014324","0.288612028617411"
"keinen Tag","1992","Bayern","500","0.295391942166591","0.273203428902581","0.317580455430601"
"keinen Tag","1992","Saarland","","","",""
"keinen Tag","1992","Berlin","192","","",""
"keinen Tag","1992","Brandenburg","300","0.434992531996619","0.397084311260365","0.472900752732873"
"keinen Tag","1992","Mecklenburg-Vorpommern","168","","",""
"keinen Tag","1992","Sachsen","522","0.409201266270717","0.380857507941477","0.437545024599957"
"keinen Tag","1992","Sachsen-Anhalt","349","0.415588922611385","0.380666161383816","0.450511683838954"
"keinen Tag","1992","Thueringen","308","0.414887799413939","0.377773722319649","0.452001876508229"
"Ja","1992","Schleswig-Holstein","178","","",""
"Ja","1992","Hamburg","111","","",""
"Ja","1992","Niedersachsen","697","0.730568026422605","0.702458921351006","0.758677131494205"
"Ja","1992","Bremen","78","0.868898468369118","0.800303064833496","0.937493871904741"
"Ja","1992","Nordrhein-Westfalen","1763","","",""
"Ja","1992","Hessen","692","0.763540865808563","0.736406677777518","0.790675053839608"
"Ja","1992","Rheinland-Pfalz,Saarland","483","0.736971550201312","0.703228375459966","0.770714724942659"
"Ja","1992","Baden-Wuerttemberg","1283","","",""
"Ja","1992","Bayern","1124","","",""
"Ja","1992","Saarland","","","",""
"Ja","1992","Berlin","394","0.695983865420935","0.658740648607119","0.733227082234751"
"Ja","1992","Brandenburg","357","0.565007468003381","0.527099247267126","0.602915688739635"
"Ja","1992","Mecklenburg-Vorpommern","245","","",""
"Ja","1992","Sachsen","634","0.590798733729283","0.562454975400043","0.619142492058523"
"Ja","1992","Sachsen-Anhalt","416","0.584411077388615","0.549488316161046","0.619333838616184"
"Ja","1992","Thueringen","369","0.585112200586061","0.547998123491771","0.622226277680351"
"keinen Tag","1993","Schleswig-Holstein","","","",""
"keinen Tag","1993","Hamburg","","","",""
"keinen Tag","1993","Niedersachsen","","","",""
"keinen Tag","1993","Bremen","","","",""
"keinen Tag","1993","Nordrhein-Westfalen","","","",""
"keinen Tag","1993","Hessen","","","",""
"keinen Tag","1993","Rheinland-Pfalz,Saarland","","","",""
"keinen Tag","1993","Baden-Wuerttemberg","","","",""
"keinen Tag","1993","Bayern","","","",""
"keinen Tag","1993","Saarland","","","",""
"keinen Tag","1993","Berlin","","","",""
"keinen Tag","1993","Brandenburg","","","",""
"keinen Tag","1993","Mecklenburg-Vorpommern","","","",""
"keinen Tag","1993","Sachsen","","","",""
"keinen Tag","1993","Sachsen-Anhalt","","","",""
"keinen Tag","1993","Thueringen","","","",""
"Ja","1993","Schleswig-Holstein","","","",""
"Ja","1993","Hamburg","","","",""
"Ja","1993","Niedersachsen","","","",""
"Ja","1993","Bremen","","","",""
"Ja","1993","Nordrhein-Westfalen","","","",""
"Ja","1993","Hessen","","","",""
"Ja","1993","Rheinland-Pfalz,Saarland","","","",""
"Ja","1993","Baden-Wuerttemberg","","","",""
"Ja","1993","Bayern","","","",""
"Ja","1993","Saarland","","","",""
"Ja","1993","Berlin","","","",""
"Ja","1993","Brandenburg","","","",""
"Ja","1993","Mecklenburg-Vorpommern","","","",""
"Ja","1993","Sachsen","","","",""
"Ja","1993","Sachsen-Anhalt","","","",""
"Ja","1993","Thueringen","","","",""
"keinen Tag","1994","Schleswig-Holstein","96","0.320939709200091","0.266549495121061","0.375329923279121"
"keinen Tag","1994","Hamburg","30","0.178570694317143","0.115577430757615","0.241563957876671"
"keinen Tag","1994","Niedersachsen","264","","",""
"keinen Tag","1994","Bremen","16","","",""
"keinen Tag","1994","Nordrhein-Westfalen","735","0.286861636650131","0.268848715100986","0.304874558199276"
"keinen Tag","1994","Hessen","249","","",""
"keinen Tag","1994","Rheinland-Pfalz,Saarland","165","","",""
"keinen Tag","1994","Baden-Wuerttemberg","463","0.2679073252719","0.24695342974808","0.288861220795719"
"keinen Tag","1994","Bayern","480","0.283904998976568","0.261608748259205","0.30620124969393"
"keinen Tag","1994","Saarland","","","",""
"keinen Tag","1994","Berlin","162","","",""
"keinen Tag","1994","Brandenburg","190","","",""
"keinen Tag","1994","Mecklenburg-Vorpommern","138","","",""
"keinen Tag","1994","Sachsen","368","0.282119766369018","0.255763624585141","0.308475908152894"
"keinen Tag","1994","Sachsen-Anhalt","245","","",""
"keinen Tag","1994","Thueringen","241","","",""
"Ja","1994","Schleswig-Holstein","187","","",""
"Ja","1994","Hamburg","112","","",""
"Ja","1994","Niedersachsen","693","0.740130259891668","0.712344386119713","0.767916133663622"
"Ja","1994","Bremen","70","0.85642917753045","0.782319028441868","0.930539326619033"
"Ja","1994","Nordrhein-Westfalen","1687","","",""
"Ja","1994","Hessen","663","0.766560068259175","0.739105707147553","0.794014429370797"
"Ja","1994","Rheinland-Pfalz,Saarland","466","0.759139032114297","0.725775095617663","0.792502968610932"
"Ja","1994","Baden-Wuerttemberg","1253","","",""
"Ja","1994","Bayern","1091","","",""
"Ja","1994","Saarland","","","",""
"Ja","1994","Berlin","385","0.730314547469623","0.693123521106203","0.767505573833044"
"Ja","1994","Brandenburg","415","0.706063485796191","0.669762447279749","0.742364524312633"
"Ja","1994","Mecklenburg-Vorpommern","272","","",""
"Ja","1994","Sachsen","752","0.717880233630983","0.691524091847106","0.744236375414859"
"Ja","1994","Sachsen-Anhalt","450","0.69714210184993","0.662980691163943","0.731303512535917"
"Ja","1994","Thueringen","423","0.688768205709617","0.653551998928552","0.723984412490682"
"keinen Tag","1995","Schleswig-Holstein","76","0.23887860592857","0.18857383882335","0.289183373033789"
"keinen Tag","1995","Hamburg","32","0.230562940049646","0.158436625081213","0.302689255018079"
"keinen Tag","1995","Niedersachsen","279","","",""
"keinen Tag","1995","Bremen","16","","",""
"keinen Tag","1995","Nordrhein-Westfalen","747","0.276592477913784","0.259005282579287","0.294179673248281"
"keinen Tag","1995","Hessen","257","","",""
"keinen Tag","1995","Rheinland-Pfalz,Saarland","176","","",""
"keinen Tag","1995","Baden-Wuerttemberg","485","0.27921599771306","0.258155330984452","0.300276664441667"
"keinen Tag","1995","Bayern","502","0.287524561126111","0.265558937700193","0.309490184552028"
"keinen Tag","1995","Saarland","","","",""
"keinen Tag","1995","Berlin","154","","",""
"keinen Tag","1995","Brandenburg","207","","",""
"keinen Tag","1995","Mecklenburg-Vorpommern","139","","",""
"keinen Tag","1995","Sachsen","365","0.294321115536941","0.266963152377514","0.321679078696367"
"keinen Tag","1995","Sachsen-Anhalt","231","","",""
"keinen Tag","1995","Thueringen","220","","",""
"Ja","1995","Schleswig-Holstein","200","","",""
"Ja","1995","Hamburg","99","0.769437059950354","0.697310744981921","0.841563374918787"
"Ja","1995","Niedersachsen","728","0.72730664106325","0.699800516015641","0.754812766110859"
"Ja","1995","Bremen","75","0.882557752662281","0.816410602423971","0.94870490290059"
"Ja","1995","Nordrhein-Westfalen","1738","","",""
"Ja","1995","Hessen","657","0.756771981541753","0.728957926083085","0.784586037000421"
"Ja","1995","Rheinland-Pfalz,Saarland","512","0.769871650636588","0.73841966295096","0.801323638322216"
"Ja","1995","Baden-Wuerttemberg","1258","","",""
"Ja","1995","Bayern","1129","","",""
"Ja","1995","Saarland","","","",""
"Ja","1995","Berlin","389","0.736547456633468","0.699496473088898","0.773598440178038"
"Ja","1995","Brandenburg","370","0.666975880725575","0.628520856149105","0.705430905302046"
"Ja","1995","Mecklenburg-Vorpommern","267","","",""
"Ja","1995","Sachsen","701","0.705678884463059","0.678320921303633","0.733036847622486"
"Ja","1995","Sachsen-Anhalt","444","0.700490843974799","0.665936513076925","0.735045174872674"
"Ja","1995","Thueringen","421","0.700497521416823","0.665038839472649","0.735956203360996"
"keinen Tag","1996","Schleswig-Holstein","87","0.279118760470644","0.225613980238368","0.332623540702919"
"keinen Tag","1996","Hamburg","22","","",""
"keinen Tag","1996","Niedersachsen","284","","",""
"keinen Tag","1996","Bremen","25","","",""
"keinen Tag","1996","Nordrhein-Westfalen","742","0.281053198515807","0.263347404197553","0.29875899283406"
"keinen Tag","1996","Hessen","245","","",""
"keinen Tag","1996","Rheinland-Pfalz,Saarland","201","","",""
"keinen Tag","1996","Baden-Wuerttemberg","425","0.258776294262425","0.237669745117611","0.279882843407239"
"keinen Tag","1996","Bayern","473","0.275204364289654","0.253368238077372","0.297040490501937"
"keinen Tag","1996","Saarland","","","",""
"keinen Tag","1996","Berlin","130","","",""
"keinen Tag","1996","Brandenburg","186","","",""
"keinen Tag","1996","Mecklenburg-Vorpommern","112","","",""
"keinen Tag","1996","Sachsen","348","0.289687421337713","0.262431124599109","0.316943718076317"
"keinen Tag","1996","Sachsen-Anhalt","192","","",""
"keinen Tag","1996","Thueringen","183","","",""
"Ja","1996","Schleswig-Holstein","183","","",""
"Ja","1996","Hamburg","95","0.835039626340278","0.767788661640328","0.902290591040228"
"Ja","1996","Niedersachsen","713","0.716734563970427","0.688765593607811","0.744703534333042"
"Ja","1996","Bremen","66","0.773173216771865","0.687130728271713","0.859215705272017"
"Ja","1996","Nordrhein-Westfalen","1734","","",""
"Ja","1996","Hessen","625","0.739312965910249","0.710141225408564","0.768484706411934"
"Ja","1996","Rheinland-Pfalz,Saarland","473","0.734081113829754","0.700725820849406","0.767436406810103"
"Ja","1996","Baden-Wuerttemberg","1229","","",""
"Ja","1996","Bayern","1134","","",""
"Ja","1996","Saarland","","","",""
"Ja","1996","Berlin","389","0.7701242599323","0.733925692418202","0.806322827446398"
"Ja","1996","Brandenburg","389","0.706169158758116","0.66893708459155","0.743401232924682"
"Ja","1996","Mecklenburg-Vorpommern","267","","",""
"Ja","1996","Sachsen","716","0.710312578662287","0.683056281923683","0.737568875400891"
"Ja","1996","Sachsen-Anhalt","444","0.735643640223966","0.701370953040172","0.76991632740776"
"Ja","1996","Thueringen","439","0.756647571065051","0.7229252419585","0.790369900171602"
"keinen Tag","1997","Schleswig-Holstein","75","0.285036778098292","0.230164408104985","0.339909148091599"
"keinen Tag","1997","Hamburg","30","0.191174268829976","0.119615757877506","0.262732779782447"
"keinen Tag","1997","Niedersachsen","289","","",""
"keinen Tag","1997","Bremen","27","","",""
"keinen Tag","1997","Nordrhein-Westfalen","719","0.278917030419153","0.261030765492501","0.296803295345805"
"keinen Tag","1997","Hessen","215","","",""
"keinen Tag","1997","Rheinland-Pfalz,Saarland","168","","",""
"keinen Tag","1997","Baden-Wuerttemberg","418","0.254101730799192","0.233069914156229","0.275133547442155"
"keinen Tag","1997","Bayern","491","0.292508327944023","0.269897697174362","0.315118958713684"
"keinen Tag","1997","Saarland","","","",""
"keinen Tag","1997","Berlin","137","","",""
"keinen Tag","1997","Brandenburg","173","","",""
"keinen Tag","1997","Mecklenburg-Vorpommern","125","","",""
"keinen Tag","1997","Sachsen","345","0.29841408824909","0.27064535760664","0.32618281889154"
"keinen Tag","1997","Sachsen-Anhalt","209","","",""
"keinen Tag","1997","Thueringen","199","","",""
"Ja","1997","Schleswig-Holstein","185","","",""
"Ja","1997","Hamburg","86","0.808825731170024","0.737267220217553","0.880384242122494"
"Ja","1997","Niedersachsen","707","0.724726443043656","0.696987639612869","0.752465246474443"
"Ja","1997","Bremen","65","0.761570567920567","0.67449642960733","0.848644706233805"
"Ja","1997","Nordrhein-Westfalen","1696","","",""
"Ja","1997","Hessen","597","0.780370279264686","0.751895131170106","0.808845427359265"
"Ja","1997","Rheinland-Pfalz,Saarland","525","0.777081092565799","0.746093481406363","0.808068703725236"
"Ja","1997","Baden-Wuerttemberg","1228","","",""
"Ja","1997","Bayern","1064","","",""
"Ja","1997","Saarland","","","",""
"Ja","1997","Berlin","353","0.748791859265952","0.710390423458636","0.787193295073269"
"Ja","1997","Brandenburg","394","0.748205592949956","0.712479125499354","0.783932060400557"
"Ja","1997","Mecklenburg-Vorpommern","252","","",""
"Ja","1997","Sachsen","698","0.70158591175091","0.67381718110846","0.72935464239336"
"Ja","1997","Sachsen-Anhalt","421","0.709730499906402","0.674287926030683","0.74517307378212"
"Ja","1997","Thueringen","426","0.734403301570321","0.69977854500505","0.769028058135592"
"keinen Tag","1998","Schleswig-Holstein","107","","",""
"keinen Tag","1998","Hamburg","36","0.193259159524824","0.130487535924599","0.256030783125048"
"keinen Tag","1998","Niedersachsen","344","0.2742398619251","0.248319634581614","0.300160089268586"
"keinen Tag","1998","Bremen","31","0.24192991560697","0.157141890569953","0.326717940643987"
"keinen Tag","1998","Nordrhein-Westfalen","860","0.29971575847064","0.282467096496438","0.316964420444842"
"keinen Tag","1998","Hessen","237","","",""
"keinen Tag","1998","Rheinland-Pfalz,Saarland","187","","",""
"keinen Tag","1998","Baden-Wuerttemberg","407","0.228595875675531","0.208859224132963","0.248332527218099"
"keinen Tag","1998","Bayern","550","0.281664558255733","0.260861620302149","0.302467496209317"
"keinen Tag","1998","Saarland","","","",""
"keinen Tag","1998","Berlin","165","","",""
"keinen Tag","1998","Brandenburg","183","","",""
"keinen Tag","1998","Mecklenburg-Vorpommern","129","","",""
"keinen Tag","1998","Sachsen","391","0.311687590537165","0.284693459972834","0.338681721101496"
"keinen Tag","1998","Sachsen-Anhalt","205","","",""
"keinen Tag","1998","Thueringen","215","","",""
"Ja","1998","Schleswig-Holstein","229","","",""
"Ja","1998","Hamburg","116","","",""
"Ja","1998","Niedersachsen","794","0.7257601380749","0.699839910731414","0.751680365418386"
"Ja","1998","Bremen","67","0.75807008439303","0.673282059356013","0.842858109430047"
"Ja","1998","Nordrhein-Westfalen","1850","","",""
"Ja","1998","Hessen","675","0.748718793090545","0.720568038314446","0.776869547866645"
"Ja","1998","Rheinland-Pfalz,Saarland","581","0.778483100497932","0.749113671185721","0.807852529810143"
