"ple0044_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Ja","1991","(Fach-)Abitur","667","0.741698323899572","0.712861082258628","0.770535565540517"
"Ja","1991","AkademikerIn","1381","0.750321800958779","0.729581540085177","0.771062061832381"
"keinen Tag","1992","(noch) kein Abschluss","139","0.15582957936238","0.131617367101236","0.180041791623525"
"keinen Tag","1992","Hauptschule","1841","0.255386779905485","0.244752785942455","0.266020773868515"
"keinen Tag","1992","Realschule","1240","0.349853668423858","0.332999640865453","0.366707695982263"
"keinen Tag","1992","(Fach-)Abitur","265","0.309303486226821","0.278851719435657","0.339755253017984"
"keinen Tag","1992","AkademikerIn","775","0.432976966209675","0.409011037570931","0.456942894848419"
"Ja","1992","(noch) kein Abschluss","723","0.844170420637619","0.819958208376475","0.868382632898764"
"Ja","1992","Hauptschule","4619","0.744613220094515","0.733979226131485","0.755247214057545"
"Ja","1992","Realschule","1836","0.650146331576142","0.633292304017737","0.667000359134547"
"Ja","1992","(Fach-)Abitur","620","0.690696513773179","0.660244746982016","0.721148280564343"
"Ja","1992","AkademikerIn","867","0.567023033790325","0.543057105151581","0.590988962429068"
"keinen Tag","1993","(noch) kein Abschluss","","","",""
"keinen Tag","1993","Hauptschule","","","",""
"keinen Tag","1993","Realschule","","","",""
"keinen Tag","1993","(Fach-)Abitur","","","",""
"keinen Tag","1993","AkademikerIn","","","",""
"Ja","1993","(noch) kein Abschluss","","","",""
"Ja","1993","Hauptschule","","","",""
"Ja","1993","Realschule","","","",""
"Ja","1993","(Fach-)Abitur","","","",""
"Ja","1993","AkademikerIn","","","",""
"keinen Tag","1994","(noch) kein Abschluss","126","0.129161331222576","0.106508256677356","0.151814405767797"
"keinen Tag","1994","Hauptschule","1578","0.233216087435917","0.222557642261599","0.243874532610235"
"keinen Tag","1994","Realschule","1070","0.310989919969369","0.294502370953087","0.32747746898565"
"keinen Tag","1994","(Fach-)Abitur","287","0.30034468797946","0.270593609239353","0.330095766719566"
"keinen Tag","1994","AkademikerIn","696","0.399171356531991","0.375462335956124","0.422880377107858"
"Ja","1994","(noch) kein Abschluss","716","0.870838668777424","0.848185594232203","0.893491743322644"
"Ja","1994","Hauptschule","4469","0.766783912564083","0.756125467389765","0.777442357738401"
"Ja","1994","Realschule","1958","0.689010080030631","0.67252253101435","0.705497629046913"
"Ja","1994","(Fach-)Abitur","625","0.69965531202054","0.669904233280433","0.729406390760647"
"Ja","1994","AkademikerIn","943","0.600828643468009","0.577119622892142","0.624537664043876"
"keinen Tag","1995","(noch) kein Abschluss","130","0.130465049846703","0.107941225970034","0.152988873723372"
"keinen Tag","1995","Hauptschule","1530","0.223085078194215","0.212485483481693","0.233684672906737"
"keinen Tag","1995","Realschule","1102","0.332126076799944","0.315378463000731","0.348873690599157"
"keinen Tag","1995","(Fach-)Abitur","315","0.294466866255441","0.266494775442674","0.322438957068207"
"keinen Tag","1995","AkademikerIn","724","0.403306119055596","0.38000729698353","0.426604941127661"
"Ja","1995","(noch) kein Abschluss","729","0.869534950153297","0.847011126276628","0.892058774029966"
"Ja","1995","Hauptschule","4396","0.776914921805785","0.766315327093263","0.787514516518307"
"Ja","1995","Realschule","1936","0.667873923200056","0.651126309400843","0.684621536999269"
"Ja","1995","(Fach-)Abitur","705","0.705533133744559","0.677561042931793","0.733505224557326"
"Ja","1995","AkademikerIn","979","0.596693880944404","0.573395058872339","0.61999270301647"
"keinen Tag","1996","(noch) kein Abschluss","99","0.0930448434511343","0.0731981923330582","0.11289149456921"
"keinen Tag","1996","Hauptschule","1463","0.225593994428647","0.214781142196326","0.236406846660967"
"keinen Tag","1996","Realschule","997","0.316125972385459","0.299403980413102","0.332847964357815"
"keinen Tag","1996","(Fach-)Abitur","299","0.30315969088099","0.274265048833819","0.332054332928161"
"keinen Tag","1996","AkademikerIn","710","0.391384308046252","0.368238228822022","0.414530387270482"
"Ja","1996","(noch) kein Abschluss","724","0.906955156548866","0.88710850543079","0.926801807666942"
"Ja","1996","Hauptschule","4277","0.774406005571353","0.763593153339032","0.785218857803674"
"Ja","1996","Realschule","1973","0.683874027614542","0.667152035642185","0.700596019586898"
"Ja","1996","(Fach-)Abitur","673","0.69684030911901","0.667945667071839","0.725734951166181"
"Ja","1996","AkademikerIn","998","0.608615691953748","0.585469612729518","0.631761771177977"
"keinen Tag","1997","(noch) kein Abschluss","107","0.122125743064667","0.0995768437150133","0.14467464241432"
"keinen Tag","1997","Hauptschule","1378","0.214668318385882","0.203875838912214","0.225460797859551"
"keinen Tag","1997","Realschule","1051","0.317860157445","0.301031272775279","0.334689042114722"
"keinen Tag","1997","(Fach-)Abitur","298","0.318067560396988","0.288894156198615","0.347240964595361"
"keinen Tag","1997","AkademikerIn","691","0.380445979088244","0.357299186084157","0.40359277209233"
"Ja","1997","(noch) kein Abschluss","703","0.877874256935333","0.85532535758568","0.900423156284987"
"Ja","1997","Hauptschule","4182","0.785331681614118","0.774539202140449","0.796124161087786"
"Ja","1997","Realschule","1890","0.682139842555","0.665310957885278","0.698968727224721"
"Ja","1997","(Fach-)Abitur","681","0.681932439603012","0.652759035404639","0.711105843801385"
"Ja","1997","AkademikerIn","999","0.619554020911756","0.59640722790767","0.642700813915843"
"keinen Tag","1998","(noch) kein Abschluss","104","0.12537275011039","0.102397527733689","0.148347972487091"
"keinen Tag","1998","Hauptschule","1479","0.219866901416515","0.209334700179154","0.230399102653876"
"keinen Tag","1998","Realschule","1157","0.323138985510919","0.30704542648831","0.339232544533528"
"keinen Tag","1998","(Fach-)Abitur","336","0.289016769865819","0.26206889518421","0.315964644547428"
"keinen Tag","1998","AkademikerIn","786","0.396686740928548","0.37463146648731","0.418742015369787"
"Ja","1998","(noch) kein Abschluss","694","0.87462724988961","0.851652027512909","0.897602472266311"
"Ja","1998","Hauptschule","4461","0.780133098583485","0.769600897346124","0.790665299820846"
"Ja","1998","Realschule","2087","0.676861014489081","0.660767455466472","0.69295457351169"
"Ja","1998","(Fach-)Abitur","751","0.710983230134181","0.684035355452572","0.73793110481579"
"Ja","1998","AkademikerIn","1104","0.603313259071452","0.581257984630213","0.62536853351269"
"keinen Tag","1999","(noch) kein Abschluss","129","0.168997341699619","0.142354383828995","0.195640299570243"
"keinen Tag","1999","Hauptschule","1464","0.227725081966866","0.216897906382757","0.238552257550974"
"keinen Tag","1999","Realschule","1203","0.349992156910408","0.333581377984304","0.366402935836512"
"keinen Tag","1999","(Fach-)Abitur","367","0.331521142712835","0.30340603882076","0.35963624660491"
"keinen Tag","1999","AkademikerIn","778","0.382869809392583","0.360972702339821","0.404766916445345"
"Ja","1999","(noch) kein Abschluss","631","0.831002658300381","0.804359700429757","0.857645616171005"
"Ja","1999","Hauptschule","4299","0.772274918033134","0.761447742449026","0.783102093617243"
"Ja","1999","Realschule","2042","0.650007843089592","0.633597064163488","0.666418622015696"
"Ja","1999","(Fach-)Abitur","710","0.668478857287165","0.64036375339509","0.69659396117924"
"Ja","1999","AkademikerIn","1115","0.617130190607417","0.595233083554655","0.639027297660179"
"keinen Tag","2000","(noch) kein Abschluss","108","0.122298957377902","0.100846414898241","0.143751499857563"
"keinen Tag","2000","Hauptschule","2428","0.221075398916434","0.213069979640412","0.229080818192456"
"keinen Tag","2000","Realschule","2168","0.345156155223266","0.333164525143386","0.357147785303146"
"keinen Tag","2000","(Fach-)Abitur","728","0.313750347350692","0.294666202669857","0.332834492031527"
"keinen Tag","2000","AkademikerIn","1476","0.392409704411814","0.376674180427607","0.40814522839602"
"Ja","2000","(noch) kein Abschluss","788","0.877701042622098","0.856248500142437","0.899153585101759"
"Ja","2000","Hauptschule","7894","0.778924601083566","0.770919181807543","0.786930020359588"
"Ja","2000","Realschule","3870","0.654843844776734","0.642852214696854","0.666835474856614"
"Ja","2000","(Fach-)Abitur","1543","0.686249652649308","0.667165507968473","0.705333797330143"
"Ja","2000","AkademikerIn","2223","0.607590295588186","0.59185477160398","0.623325819572393"
"keinen Tag","2001","(noch) kein Abschluss","125","0.15015789937727","0.12617114396906","0.174144654785481"
"keinen Tag","2001","Hauptschule","2173","0.23038475800424","0.221736115021036","0.239033400987443"
"keinen Tag","2001","Realschule","1977","0.336892637921932","0.324496848572109","0.349288427271754"
"keinen Tag","2001","(Fach-)Abitur","712","0.323734857238903","0.303979827542286","0.343489886935519"
"keinen Tag","2001","AkademikerIn","1345","0.381134789004362","0.364947544472414","0.397322033536311"
"Ja","2001","(noch) kein Abschluss","727","0.84984210062273","0.825855345214519","0.87382885603094"
"Ja","2001","Hauptschule","6933","0.76961524199576","0.760966599012557","0.778263884978964"
"Ja","2001","Realschule","3608","0.663107362078068","0.650711572728246","0.675503151427891"
"Ja","2001","(Fach-)Abitur","1443","0.676265142761097","0.656510113064481","0.696020172457714"
"Ja","2001","AkademikerIn","2113","0.618865210995638","0.602677966463689","0.635052455527586"
"keinen Tag","2002","(noch) kein Abschluss","117","0.130386768603576","0.108276751952117","0.152496785255035"
"keinen Tag","2002","Hauptschule","2048","0.224162254818726","0.215367814891357","0.232956694746094"
"keinen Tag","2002","Realschule","2102","0.345902010542914","0.333629864803773","0.358174156282055"
"keinen Tag","2002","(Fach-)Abitur","762","0.293967258225358","0.275610219563013","0.312324296887703"
"keinen Tag","2002","AkademikerIn","1820","0.381994103615968","0.36766208458902","0.396326122642916"
"Ja","2002","(noch) kein Abschluss","774","0.869613231396424","0.847503214744965","0.891723248047883"
"Ja","2002","Hauptschule","6590","0.775837745181274","0.767043305253905","0.784632185108643"
"Ja","2002","Realschule","3669","0.654097989457086","0.641825843717945","0.666370135196227"
"Ja","2002","(Fach-)Abitur","1604","0.706032741774642","0.687675703112297","0.724389780436987"
"Ja","2002","AkademikerIn","2595","0.618005896384032","0.603673877357084","0.63233791541098"
"keinen Tag","2003","(noch) kein Abschluss","94","0.113200070740854","0.0922187795136188","0.13418136196809"
"keinen Tag","2003","Hauptschule","1907","0.21790715955676","0.208996339658715","0.226817979454804"
"keinen Tag","2003","Realschule","2034","0.350680841697726","0.338152641112301","0.363209042283151"
"keinen Tag","2003","(Fach-)Abitur","761","0.309276148830112","0.290505089277734","0.32804720838249"
"keinen Tag","2003","AkademikerIn","1649","0.363165368426579","0.348652262892021","0.377678473961137"
"Ja","2003","(noch) kein Abschluss","782","0.886799929259146","0.86581863803191","0.907781220486381"
"Ja","2003","Hauptschule","6338","0.78209284044324","0.773182020545196","0.791003660341285"
"Ja","2003","Realschule","3539","0.649319158302274","0.636790957716849","0.661847358887699"
"Ja","2003","(Fach-)Abitur","1568","0.690723851169888","0.67195279161751","0.709494910722266"
"Ja","2003","AkademikerIn","2569","0.636834631573421","0.622321526038863","0.651347737107979"
"keinen Tag","2004","(noch) kein Abschluss","97","0.123232393214322","0.101709592943523","0.144755193485122"
"keinen Tag","2004","Hauptschule","1864","0.221336322617299","0.212153273533895","0.230519371700703"
"keinen Tag","2004","Realschule","1943","0.335825327297701","0.323285615197609","0.348365039397794"
"keinen Tag","2004","(Fach-)Abitur","764","0.320234905486792","0.301282236957487","0.339187574016097"
"keinen Tag","2004","AkademikerIn","1659","0.36883065061176","0.354205698256785","0.383455602966734"
"Ja","2004","(noch) kein Abschluss","799","0.876767606785678","0.855244806514878","0.898290407056477"
"Ja","2004","Hauptschule","5987","0.778663677382701","0.769480628299297","0.787846726466105"
"Ja","2004","Realschule","3506","0.664174672702299","0.651634960602206","0.676714384802391"
"Ja","2004","(Fach-)Abitur","1564","0.679765094513208","0.660812425983903","0.698717763042513"
"Ja","2004","AkademikerIn","2522","0.631169349388241","0.616544397033266","0.645794301743215"
"keinen Tag","2005","(noch) kein Abschluss","90","0.129597176981026","0.107556568502113","0.15163778545994"
"keinen Tag","2005","Hauptschule","1701","0.223049723947977","0.213564250011174","0.232535197884779"
"keinen Tag","2005","Realschule","1894","0.33519288847349","0.322391952271522","0.347993824675458"
"keinen Tag","2005","(Fach-)Abitur","725","0.319391305749163","0.3001178216974","0.338664789800926"
"keinen Tag","2005","AkademikerIn","1590","0.378563124774819","0.36365102141171","0.393475228137928"
"Ja","2005","(noch) kein Abschluss","802","0.870402823018974","0.84836221454006","0.892443431497887"
"Ja","2005","Hauptschule","5698","0.776950276052023","0.767464802115221","0.786435749988826"
"Ja","2005","Realschule","3330","0.66480711152651","0.652006175324542","0.677608047728478"
"Ja","2005","(Fach-)Abitur","1523","0.680608694250837","0.661335210199074","0.6998821783026"
"Ja","2005","AkademikerIn","2474","0.621436875225181","0.606524771862072","0.63634897858829"
"keinen Tag","2006","(noch) kein Abschluss","69","0.123413888879532","0.0980306202964893","0.148797157462574"
"keinen Tag","2006","Hauptschule","1822","0.226254754018818","0.217046400806033","0.235463107231603"
"keinen Tag","2006","Realschule","2010","0.336836057996253","0.324440780822219","0.349231335170286"
"keinen Tag","2006","(Fach-)Abitur","785","0.33231332162622","0.313460179869001","0.351166463383439"
"keinen Tag","2006","AkademikerIn","1704","0.364665800420946","0.350534718677173","0.378796882164719"
"Ja","2006","(noch) kein Abschluss","576","0.876586111120468","0.851202842537426","0.901969379703511"
"Ja","2006","Hauptschule","6109","0.773745245981182","0.764536892768397","0.782953599193967"
"Ja","2006","Realschule","3575","0.663163942003747","0.650768664829714","0.675559219177781"
"Ja","2006","(Fach-)Abitur","1613","0.66768667837378","0.648833536616561","0.686539820130999"
"Ja","2006","AkademikerIn","2753","0.635334199579054","0.621203117835281","0.649465281322827"
"keinen Tag","2007","(noch) kein Abschluss","63","0.139863085139929","0.110876163826185","0.168850006453673"
"keinen Tag","2007","Hauptschule","1600","0.221961213770948","0.212352977944429","0.231569449597467"
"keinen Tag","2007","Realschule","1877","0.338250230842098","0.32542801165281","0.351072450031387"
"keinen Tag","2007","(Fach-)Abitur","741","0.332781047835166","0.313430881147764","0.352131214522569"
"keinen Tag","2007","AkademikerIn","1576","0.349993189989498","0.335687035720072","0.364299344258925"
"Ja","2007","(noch) kein Abschluss","487","0.860136914860071","0.831149993546327","0.889123836173815"
"Ja","2007","Hauptschule","5586","0.778038786229052","0.768430550402533","0.787647022055571"
"Ja","2007","Realschule","3353","0.661749769157902","0.648927549968613","0.67457198834719"
"Ja","2007","(Fach-)Abitur","1537","0.667218952164834","0.647868785477431","0.686569118852236"
"Ja","2007","AkademikerIn","2694","0.650006810010502","0.635700655741075","0.664312964279928"
"keinen Tag","2008","(noch) kein Abschluss","54","0.130906110005876","0.102377917572425","0.159434302439327"
"keinen Tag","2008","Hauptschule","1455","0.222154916236366","0.212197484902935","0.232112347569797"
"keinen Tag","2008","Realschule","1705","0.324936851459708","0.311945958860478","0.337927744058939"
"keinen Tag","2008","(Fach-)Abitur","701","0.32000483437215","0.300166645666889","0.339843023077412"
"keinen Tag","2008","AkademikerIn","1423","0.337324242902545","0.322882088753901","0.351766397051189"
"Ja","2008","(noch) kein Abschluss","483","0.869093889994124","0.840565697560673","0.897622082427575"
"Ja","2008","Hauptschule","5240","0.777845083763634","0.767887652430203","0.787802515097065"
"Ja","2008","Realschule","3288","0.675063148540291","0.662072255941061","0.688054041139522"
"Ja","2008","(Fach-)Abitur","1423","0.67999516562785","0.660156976922588","0.699833354333111"
"Ja","2008","AkademikerIn","2694","0.662675757097455","0.648233602948811","0.677117911246099"
"keinen Tag","2009","(noch) kein Abschluss","62","0.154791992625528","0.122366230709956","0.187217754541101"
"keinen Tag","2009","Hauptschule","1309","0.217219034172319","0.20686434155476","0.227573726789878"
"keinen Tag","2009","Realschule","1539","0.312311620274325","0.299061028232017","0.325562212316633"
"keinen Tag","2009","(Fach-)Abitur","594","0.295059657720753","0.274899801336335","0.315219514105171"
"keinen Tag","2009","AkademikerIn","1292","0.330901528723792","0.316210937336818","0.345592120110766"
"Ja","2009","(noch) kein Abschluss","416","0.845208007374472","0.812782245458899","0.877633769290044"
"Ja","2009","Hauptschule","4783","0.782780965827681","0.772426273210122","0.79313565844524"
"Ja","2009","Realschule","3160","0.687688379725675","0.674437787683367","0.700938971767983"
"Ja","2009","(Fach-)Abitur","1372","0.704940342279247","0.684780485894829","0.725100198663665"
"Ja","2009","AkademikerIn","2649","0.669098471276208","0.654407879889234","0.683789062663182"
"keinen Tag","2010","(noch) kein Abschluss","96","0.116367957329382","0.0936743862310288","0.139061528427735"
"keinen Tag","2010","Hauptschule","1761","0.21797621991866","0.208565498744958","0.227386941092362"
"keinen Tag","2010","Realschule","2282","0.322818800472535","0.311635836174239","0.334001764770832"
"keinen Tag","2010","(Fach-)Abitur","931","0.312414655436172","0.295909202015338","0.328920108857006"
"keinen Tag","2010","AkademikerIn","1754","0.313780670768806","0.301311520984312","0.3262498205533"
"Ja","2010","(noch) kein Abschluss","671","0.883632042670618","0.860938471572265","0.906325613768971"
"Ja","2010","Hauptschule","5633","0.78202378008134","0.772613058907638","0.791434501255041"
"Ja","2010","Realschule","4433","0.677181199527465","0.665998235229168","0.688364163825761"
"Ja","2010","(Fach-)Abitur","2098","0.687585344563828","0.671079891142994","0.704090797984662"
"Ja","2010","AkademikerIn","3566","0.686219329231194","0.6737501794467","0.698688479015688"
"keinen Tag","2011","(noch) kein Abschluss","100","0.118373609810936","0.0966433968482726","0.140103822773599"
"keinen Tag","2011","Hauptschule","1275","0.140552071568674","0.132563859866286","0.148540283271061"
"keinen Tag","2011","Realschule","1611","0.252703019028983","0.241224606829238","0.264181431228728"
"keinen Tag","2011","(Fach-)Abitur","692","0.232178879924217","0.216103304150576","0.248254455697858"
"keinen Tag","2011","AkademikerIn","1093","0.235056835710912","0.222107329096762","0.248006342325061"
"Ja","2011","(noch) kein Abschluss","749","0.881626390189064","0.8598961772264","0.903356603151727"
"Ja","2011","Hauptschule","5997","0.859447928431326","0.851459716728939","0.867436140133714"
"Ja","2011","Realschule","3895","0.747296980971017","0.735818568771272","0.758775393170762"
"Ja","2011","(Fach-)Abitur","1958","0.767821120075783","0.751745544302142","0.783896695849424"
"Ja","2011","AkademikerIn","3026","0.764943164289088","0.751993657674939","0.777892670903238"
"keinen Tag","2012","(noch) kein Abschluss","122","0.136815961418791","0.11420045251093","0.159431470326653"
"keinen Tag","2012","Hauptschule","1893","0.209698578388557","0.201077163759693","0.21831999301742"
"keinen Tag","2012","Realschule","2428","0.306141891085285","0.295814616974704","0.316469165195865"
"keinen Tag","2012","(Fach-)Abitur","1013","0.281564458992809","0.266704374488611","0.296424543497008"
"keinen Tag","2012","AkademikerIn","1886","0.2955736359649","0.284088002447581","0.30705926948222"
"Ja","2012","(noch) kein Abschluss","765","0.863184038581209","0.840568529673347","0.88579954748907"
"Ja","2012","Hauptschule","6672","0.790301421611443","0.78168000698258","0.798922836240307"
"Ja","2012","Realschule","5223","0.693858108914715","0.683530834804135","0.704185383025296"
"Ja","2012","(Fach-)Abitur","2506","0.718435541007191","0.703575456502992","0.733295625511389"
"Ja","2012","AkademikerIn","4177","0.7044263640351","0.692940730517781","0.715911997552419"
"keinen Tag","2013","(noch) kein Abschluss","205","0.136745768983454","0.118040158052096","0.155451379914813"
"keinen Tag","2013","Hauptschule","2106","0.195341615138136","0.187294316539646","0.203388913736627"
"keinen Tag","2013","Realschule","2315","0.284799072613166","0.274719789276619","0.294878355949713"
"keinen Tag","2013","(Fach-)Abitur","1371","0.287533516301583","0.274178119487409","0.300888913115756"
"keinen Tag","2013","AkademikerIn","2063","0.280930759940715","0.270237892842784","0.291623627038645"
"Ja","2013","(noch) kein Abschluss","1091","0.863254231016546","0.844548620085187","0.881959841947904"
"Ja","2013","Hauptschule","7218","0.804658384861864","0.796611086263373","0.812705683460354"
"Ja","2013","Realschule","5387","0.715200927386834","0.705121644050287","0.725280210723381"
"Ja","2013","(Fach-)Abitur","3041","0.712466483698417","0.699111086884244","0.725821880512591"
"Ja","2013","AkademikerIn","4724","0.719069240059285","0.708376372961355","0.729762107157216"
"keinen Tag","2014","(noch) kein Abschluss","301","0.255723794841537","0.228381730482843","0.283065859200231"
"keinen Tag","2014","Hauptschule","2107","0.216818165734874","0.207842531277382","0.225793800192365"
"keinen Tag","2014","Realschule","2128","0.296563087895051","0.285703221436376","0.307422954353725"
"keinen Tag","2014","(Fach-)Abitur","1403","0.321532794407895","0.306861009319489","0.336204579496301"
"keinen Tag","2014","AkademikerIn","1935","0.303645530466357","0.29214756188277","0.315143499049943"
"Ja","2014","(noch) kein Abschluss","677","0.744276205158463","0.716934140799769","0.771618269517158"
"Ja","2014","Hauptschule","5990","0.783181834265126","0.774206199807635","0.792157468722618"
"Ja","2014","Realschule","4667","0.703436912104949","0.692577045646275","0.714296778563624"
"Ja","2014","(Fach-)Abitur","2490","0.678467205592105","0.663795420503699","0.693138990680511"
"Ja","2014","AkademikerIn","4209","0.696354469533643","0.684856500950057","0.70785243811723"
"keinen Tag","2015","(noch) kein Abschluss","158","0.152704767846936","0.12992711255014","0.175482423143732"
"keinen Tag","2015","Hauptschule","1693","0.197513272840601","0.188635256935962","0.20639128874524"
"keinen Tag","2015","Realschule","1938","0.291307184980073","0.280227269560809","0.302387100399337"
"keinen Tag","2015","(Fach-)Abitur","1266","0.292059092163424","0.278150842173727","0.305967342153121"
"keinen Tag","2015","AkademikerIn","1897","0.278949310833876","0.267915040959131","0.289983580708621"
"Ja","2015","(noch) kein Abschluss","800","0.847295232153064","0.824517576856268","0.87007288744986"
"Ja","2015","Hauptschule","6032","0.802486727159399","0.79360871125476","0.811364743064038"
"Ja","2015","Realschule","4522","0.708692815019927","0.697612899600663","0.719772730439191"
"Ja","2015","(Fach-)Abitur","2840","0.707940907836576","0.694032657846879","0.721849157826273"
"Ja","2015","AkademikerIn","4449","0.721050689166124","0.710016419291379","0.732084959040869"
"keinen Tag","2016","(noch) kein Abschluss","144","0.152032954424715","0.127472586560714","0.176593322288717"
"keinen Tag","2016","Hauptschule","1501","0.208386810853051","0.19880905964909","0.217964562057012"
"keinen Tag","2016","Realschule","1692","0.275180636426389","0.263815586478859","0.286545686373919"
"keinen Tag","2016","(Fach-)Abitur","1094","0.276161386763336","0.261682606318185","0.290640167208487"
