year,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,West,,,,,,,,,,,,
1985,West,11023,0.97737,0.93042,1.02432,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1986,West,10582,1.05036,0.99961,1.10112,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1987,West,10452,1.15786,1.10307,1.21265,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1988,West,9968,1.16749,1.11093,1.22406,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1989,West,9661,1.25821,1.19587,1.32055,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,West,9460,0.66843,0.61723,0.71964,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1990,East,4418,1.79012,1.68004,1.90020,0.00000,0.00000,1.00000,0.0,2.50000,,,
1991,West,,,,,,,,,,,,
1991,East,,,,,,,,,,,,
1992,West,9337,1.47159,1.40025,1.54292,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1992,East,3972,1.73163,1.62335,1.83990,0.00000,0.00000,2.00000,0.0,5.00000,,,
1993,West,9272,1.47044,1.39639,1.54449,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1993,East,3829,1.89130,1.76880,2.01379,0.00000,0.00000,2.00000,0.0,5.00000,,,
1994,West,,,,,,,,,,,,
1994,East,,,,,,,,,,,,
1995,West,9591,1.59983,1.52334,1.67633,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1995,East,3693,1.66981,1.55100,1.78862,0.00000,0.00000,1.00000,0.0,2.50000,,,
1996,West,,,,,,,,,,,,
1996,East,,,,,,,,,,,,
1997,West,9191,1.69567,1.61255,1.77880,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1997,East,3634,1.70589,1.57414,1.83763,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1998,West,,,,,,,,,,,,
1998,East,,,,,,,,,,,,
1999,West,9889,1.57999,1.50245,1.65752,0.00000,0.00000,0.00000,0.00000,0.00000,,,
1999,East,3783,1.60203,1.47146,1.73260,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2000,West,,,,,,,,,,,,
2000,East,,,,,,,,,,,,
2001,West,16485,1.51349,1.45579,1.57119,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2001,East,5435,1.30058,1.20411,1.39706,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2002,West,,,,,,,,,,,,
2002,East,,,,,,,,,,,,
2003,West,16821,1.65414,1.59174,1.71654,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2003,East,5344,1.34878,1.24806,1.44951,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2004,West,,,,,,,,,,,,
2004,East,,,,,,,,,,,,
2005,West,15661,1.62808,1.56362,1.69255,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2005,East,5037,1.43545,1.32332,1.54758,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2006,West,,,,,,,,,,,,
2006,East,,,,,,,,,,,,
2007,West,15498,1.65578,1.58951,1.72204,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2007,East,5011,1.49655,1.38055,1.61255,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2008,West,,,,,,,,,,,,
2008,East,,,,,,,,,,,,
2009,West,13476,1.48040,1.41301,1.54778,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2009,East,4541,1.60743,1.48131,1.73355,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2010,West,,,,,,,,,,,,
2010,East,,,,,,,,,,,,
2011,West,22062,1.51613,1.46282,1.56943,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2011,East,6310,1.55916,1.45410,1.66422,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2012,West,5813,6.74767,6.58690,6.90845,1.00000,6.00000,12.00000,0.0,24.0,,,
2012,East,1332,7.00597,6.65930,7.35265,1.00000,6.00000,12.00000,0.0,24.0,,,
2013,West,19947,1.39539,1.34059,1.45019,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2013,East,5734,1.44778,1.34283,1.55274,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2014,West,,,,,,,,,,,,
2014,East,,,,,,,,,,,,
2015,West,19786,1.50362,1.44573,1.56150,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2015,East,5253,1.61561,1.49906,1.73217,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2016,West,,,,,,,,,,,,
2016,East,,,,,,,,,,,,
2017,West,20839,1.54595,1.49025,1.60165,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2017,East,5582,1.61573,1.50517,1.72630,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2018,West,,,,,,,,,,,,
2018,East,,,,,,,,,,,,
2019,Does not apply,76,0.75830,0.21906,1.29753,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,West,20103,1.56128,1.50366,1.61891,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2019,East,5546,1.54353,1.43634,1.65073,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2020,West,,,,,,,,,,,,
2020,East,,,,,,,,,,,,
2021,West,14690,1.82301,1.74884,1.89717,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2021,East,3655,1.98310,1.82789,2.13832,0.00000,0.00000,0.00000,0.00000,0.00000,,,
2022,West,,,,,,,,,,,,
2022,East,,,,,,,,,,,,
