year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,8656,0.95412,0.90170,1.00653,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1985,Rural regions,West,2367,1.04788,0.94331,1.15246,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Urban regions,West,8327,1.00537,0.94924,1.06150,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1986,Rural regions,West,2255,1.19023,1.07415,1.30631,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1987,Urban regions,West,8228,1.12985,1.06934,1.19035,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1987,Rural regions,West,2224,1.24581,1.11978,1.37183,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1988,Urban regions,West,7886,1.14643,1.08259,1.21027,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1988,Rural regions,West,2082,1.23469,1.11242,1.35696,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1989,Urban regions,West,7685,1.24890,1.17930,1.31849,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1989,Rural regions,West,1976,1.28833,1.14853,1.42814,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Urban regions,West,7489,0.70399,0.64429,0.76369,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Urban regions,East,1462,1.94727,1.75401,2.14052,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1990,Rural regions,West,1971,0.55090,0.45407,0.64773,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1990,Rural regions,East,2870,1.65971,1.52679,1.79263,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1991,Urban regions,West,,,,,,,,,,,,
1991,Urban regions,East,,,,,,,,,,,,
1991,Rural regions,West,,,,,,,,,,,,
1991,Rural regions,East,,,,,,,,,,,,
1992,Urban regions,West,7331,1.47490,1.39322,1.55657,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1992,Urban regions,East,1314,1.86301,1.66668,2.05935,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1992,Rural regions,West,1993,1.45831,1.31115,1.60547,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1992,Rural regions,East,2552,1.61613,1.48590,1.74635,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1993,Urban regions,West,7273,1.45500,1.37127,1.53874,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Urban regions,East,1312,2.13132,1.90499,2.35765,0.00000,0.00000,3.00000,0.0,7.50000,0.0,0.00000,0.00000
1993,Rural regions,West,1999,1.52197,1.36314,1.68080,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1993,Rural regions,East,2517,1.75777,1.61416,1.90137,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1994,Urban regions,West,,,,,,,,,,,,
1994,Urban regions,East,,,,,,,,,,,,
1994,Rural regions,West,,,,,,,,,,,,
1994,Rural regions,East,,,,,,,,,,,,
1995,Urban regions,West,7499,1.59788,1.51028,1.68548,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1995,Urban regions,East,1217,1.72541,1.51573,1.93508,0.00000,0.00000,2.00000,0.0,5.00000,0.0,0.00000,0.00000
1995,Rural regions,West,2092,1.60874,1.45149,1.76600,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1995,Rural regions,East,2476,1.64079,1.49662,1.78497,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
1996,Urban regions,West,,,,,,,,,,,,
1996,Urban regions,East,,,,,,,,,,,,
1996,Rural regions,West,,,,,,,,,,,,
1996,Rural regions,East,,,,,,,,,,,,
1997,Urban regions,West,7156,1.64470,1.55131,1.73808,0.00000,0.00000,0.00000,0.00000,0.00000,0.0,0.00000,0.00000
1997,Urban regions,East,1210,2.01524,1.75914,2.27134,0.00000,0.00000,1.00000,0.0,2.50000,0.0,0.00000,0.00000
