"pld0045","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Manchmal","2012","Realschule","Hamburg","","","",""
"Manchmal","2012","Realschule","Niedersachsen","","","",""
"Manchmal","2012","Realschule","Bremen","","","",""
"Manchmal","2012","Realschule","Nordrhein-Westfalen","","","",""
"Manchmal","2012","Realschule","Hessen","","","",""
"Manchmal","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2012","Realschule","Baden-Wuerttemberg","","","",""
"Manchmal","2012","Realschule","Bayern","","","",""
"Manchmal","2012","Realschule","Saarland","","","",""
"Manchmal","2012","Realschule","Berlin","","","",""
"Manchmal","2012","Realschule","Brandenburg","","","",""
"Manchmal","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Manchmal","2012","Realschule","Sachsen","","","",""
"Manchmal","2012","Realschule","Sachsen-Anhalt","","","",""
"Manchmal","2012","Realschule","Thueringen","","","",""
"Manchmal","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Manchmal","2012","(Fach-)Abitur","Hamburg","","","",""
"Manchmal","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Manchmal","2012","(Fach-)Abitur","Bremen","","","",""
"Manchmal","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Manchmal","2012","(Fach-)Abitur","Hessen","","","",""
"Manchmal","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2012","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Manchmal","2012","(Fach-)Abitur","Bayern","","","",""
"Manchmal","2012","(Fach-)Abitur","Saarland","","","",""
"Manchmal","2012","(Fach-)Abitur","Berlin","","","",""
"Manchmal","2012","(Fach-)Abitur","Brandenburg","","","",""
"Manchmal","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Manchmal","2012","(Fach-)Abitur","Sachsen","","","",""
"Manchmal","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Manchmal","2012","(Fach-)Abitur","Thueringen","","","",""
"Manchmal","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Manchmal","2012","AkademikerIn","Hamburg","","","",""
"Manchmal","2012","AkademikerIn","Niedersachsen","","","",""
"Manchmal","2012","AkademikerIn","Bremen","","","",""
"Manchmal","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Manchmal","2012","AkademikerIn","Hessen","","","",""
"Manchmal","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2012","AkademikerIn","Baden-Wuerttemberg","","","",""
"Manchmal","2012","AkademikerIn","Bayern","","","",""
"Manchmal","2012","AkademikerIn","Saarland","","","",""
"Manchmal","2012","AkademikerIn","Berlin","","","",""
"Manchmal","2012","AkademikerIn","Brandenburg","","","",""
"Manchmal","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Manchmal","2012","AkademikerIn","Sachsen","","","",""
"Manchmal","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Manchmal","2012","AkademikerIn","Thueringen","","","",""
"Selten","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Selten","2012","(noch) kein Abschluss","Hamburg","","","",""
"Selten","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Selten","2012","(noch) kein Abschluss","Bremen","","","",""
"Selten","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Selten","2012","(noch) kein Abschluss","Hessen","","","",""
"Selten","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Selten","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Selten","2012","(noch) kein Abschluss","Bayern","","","",""
"Selten","2012","(noch) kein Abschluss","Saarland","","","",""
"Selten","2012","(noch) kein Abschluss","Berlin","","","",""
"Selten","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Selten","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Selten","2012","(noch) kein Abschluss","Sachsen","","","",""
"Selten","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Selten","2012","(noch) kein Abschluss","Thueringen","","","",""
"Selten","2012","Hauptschule","Schleswig-Holstein","","","",""
"Selten","2012","Hauptschule","Hamburg","","","",""
"Selten","2012","Hauptschule","Niedersachsen","","","",""
"Selten","2012","Hauptschule","Bremen","","","",""
"Selten","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Selten","2012","Hauptschule","Hessen","","","",""
"Selten","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Selten","2012","Hauptschule","Baden-Wuerttemberg","","","",""
"Selten","2012","Hauptschule","Bayern","","","",""
"Selten","2012","Hauptschule","Saarland","","","",""
"Selten","2012","Hauptschule","Berlin","","","",""
"Selten","2012","Hauptschule","Brandenburg","","","",""
"Selten","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Selten","2012","Hauptschule","Sachsen","","","",""
"Selten","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Selten","2012","Hauptschule","Thueringen","","","",""
"Selten","2012","Realschule","Schleswig-Holstein","","","",""
"Selten","2012","Realschule","Hamburg","","","",""
"Selten","2012","Realschule","Niedersachsen","","","",""
"Selten","2012","Realschule","Bremen","","","",""
"Selten","2012","Realschule","Nordrhein-Westfalen","","","",""
"Selten","2012","Realschule","Hessen","","","",""
"Selten","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Selten","2012","Realschule","Baden-Wuerttemberg","","","",""
"Selten","2012","Realschule","Bayern","","","",""
"Selten","2012","Realschule","Saarland","","","",""
"Selten","2012","Realschule","Berlin","","","",""
"Selten","2012","Realschule","Brandenburg","","","",""
"Selten","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Selten","2012","Realschule","Sachsen","","","",""
"Selten","2012","Realschule","Sachsen-Anhalt","","","",""
"Selten","2012","Realschule","Thueringen","","","",""
"Selten","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Selten","2012","(Fach-)Abitur","Hamburg","","","",""
"Selten","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Selten","2012","(Fach-)Abitur","Bremen","","","",""
"Selten","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Selten","2012","(Fach-)Abitur","Hessen","","","",""
"Selten","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Selten","2012","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Selten","2012","(Fach-)Abitur","Bayern","","","",""
"Selten","2012","(Fach-)Abitur","Saarland","","","",""
"Selten","2012","(Fach-)Abitur","Berlin","","","",""
"Selten","2012","(Fach-)Abitur","Brandenburg","","","",""
"Selten","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Selten","2012","(Fach-)Abitur","Sachsen","","","",""
"Selten","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Selten","2012","(Fach-)Abitur","Thueringen","","","",""
"Selten","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Selten","2012","AkademikerIn","Hamburg","","","",""
"Selten","2012","AkademikerIn","Niedersachsen","","","",""
"Selten","2012","AkademikerIn","Bremen","","","",""
"Selten","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Selten","2012","AkademikerIn","Hessen","","","",""
"Selten","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Selten","2012","AkademikerIn","Baden-Wuerttemberg","","","",""
"Selten","2012","AkademikerIn","Bayern","","","",""
"Selten","2012","AkademikerIn","Saarland","","","",""
"Selten","2012","AkademikerIn","Berlin","","","",""
"Selten","2012","AkademikerIn","Brandenburg","","","",""
"Selten","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Selten","2012","AkademikerIn","Sachsen","","","",""
"Selten","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Selten","2012","AkademikerIn","Thueringen","","","",""
"Nie","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nie","2012","(noch) kein Abschluss","Hamburg","","","",""
"Nie","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Nie","2012","(noch) kein Abschluss","Bremen","","","",""
"Nie","2012","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nie","2012","(noch) kein Abschluss","Hessen","","","",""
"Nie","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nie","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nie","2012","(noch) kein Abschluss","Bayern","","","",""
"Nie","2012","(noch) kein Abschluss","Saarland","","","",""
"Nie","2012","(noch) kein Abschluss","Berlin","","","",""
"Nie","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Nie","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nie","2012","(noch) kein Abschluss","Sachsen","","","",""
"Nie","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nie","2012","(noch) kein Abschluss","Thueringen","","","",""
"Nie","2012","Hauptschule","Schleswig-Holstein","","","",""
"Nie","2012","Hauptschule","Hamburg","","","",""
"Nie","2012","Hauptschule","Niedersachsen","","","",""
"Nie","2012","Hauptschule","Bremen","","","",""
"Nie","2012","Hauptschule","Nordrhein-Westfalen","","","",""
"Nie","2012","Hauptschule","Hessen","","","",""
"Nie","2012","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2012","Hauptschule","Baden-Wuerttemberg","","","",""
"Nie","2012","Hauptschule","Bayern","","","",""
"Nie","2012","Hauptschule","Saarland","","","",""
"Nie","2012","Hauptschule","Berlin","","","",""
"Nie","2012","Hauptschule","Brandenburg","","","",""
"Nie","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nie","2012","Hauptschule","Sachsen","","","",""
"Nie","2012","Hauptschule","Sachsen-Anhalt","","","",""
"Nie","2012","Hauptschule","Thueringen","","","",""
"Nie","2012","Realschule","Schleswig-Holstein","","","",""
"Nie","2012","Realschule","Hamburg","","","",""
"Nie","2012","Realschule","Niedersachsen","","","",""
"Nie","2012","Realschule","Bremen","","","",""
"Nie","2012","Realschule","Nordrhein-Westfalen","","","",""
"Nie","2012","Realschule","Hessen","","","",""
"Nie","2012","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nie","2012","Realschule","Baden-Wuerttemberg","","","",""
"Nie","2012","Realschule","Bayern","","","",""
"Nie","2012","Realschule","Saarland","","","",""
"Nie","2012","Realschule","Berlin","","","",""
"Nie","2012","Realschule","Brandenburg","","","",""
"Nie","2012","Realschule","Mecklenburg-Vorpommern","","","",""
"Nie","2012","Realschule","Sachsen","","","",""
"Nie","2012","Realschule","Sachsen-Anhalt","","","",""
"Nie","2012","Realschule","Thueringen","","","",""
"Nie","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nie","2012","(Fach-)Abitur","Hamburg","","","",""
"Nie","2012","(Fach-)Abitur","Niedersachsen","","","",""
"Nie","2012","(Fach-)Abitur","Bremen","","","",""
"Nie","2012","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nie","2012","(Fach-)Abitur","Hessen","","","",""
"Nie","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nie","2012","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nie","2012","(Fach-)Abitur","Bayern","","","",""
"Nie","2012","(Fach-)Abitur","Saarland","","","",""
"Nie","2012","(Fach-)Abitur","Berlin","","","",""
"Nie","2012","(Fach-)Abitur","Brandenburg","","","",""
"Nie","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nie","2012","(Fach-)Abitur","Sachsen","","","",""
"Nie","2012","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nie","2012","(Fach-)Abitur","Thueringen","","","",""
"Nie","2012","AkademikerIn","Schleswig-Holstein","","","",""
"Nie","2012","AkademikerIn","Hamburg","","","",""
"Nie","2012","AkademikerIn","Niedersachsen","","","",""
"Nie","2012","AkademikerIn","Bremen","","","",""
"Nie","2012","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nie","2012","AkademikerIn","Hessen","","","",""
"Nie","2012","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nie","2012","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nie","2012","AkademikerIn","Bayern","","","",""
"Nie","2012","AkademikerIn","Saarland","","","",""
"Nie","2012","AkademikerIn","Berlin","","","",""
"Nie","2012","AkademikerIn","Brandenburg","","","",""
"Nie","2012","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nie","2012","AkademikerIn","Sachsen","","","",""
"Nie","2012","AkademikerIn","Sachsen-Anhalt","","","",""
"Nie","2012","AkademikerIn","Thueringen","","","",""
"Sehr oft","2013","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Sehr oft","2013","(noch) kein Abschluss","Hamburg","1","","",""
"Sehr oft","2013","(noch) kein Abschluss","Niedersachsen","6","","",""
"Sehr oft","2013","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2013","(noch) kein Abschluss","Nordrhein-Westfalen","16","","",""
"Sehr oft","2013","(noch) kein Abschluss","Hessen","7","","",""
"Sehr oft","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","","",""
"Sehr oft","2013","(noch) kein Abschluss","Baden-Wuerttemberg","14","","",""
"Sehr oft","2013","(noch) kein Abschluss","Bayern","11","","",""
"Sehr oft","2013","(noch) kein Abschluss","Saarland","","","",""
"Sehr oft","2013","(noch) kein Abschluss","Berlin","2","","",""
"Sehr oft","2013","(noch) kein Abschluss","Brandenburg","1","","",""
"Sehr oft","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","2","","",""
"Sehr oft","2013","(noch) kein Abschluss","Sachsen","1","","",""
"Sehr oft","2013","(noch) kein Abschluss","Sachsen-Anhalt","2","","",""
"Sehr oft","2013","(noch) kein Abschluss","Thueringen","1","","",""
"Sehr oft","2013","Hauptschule","Schleswig-Holstein","16","","",""
"Sehr oft","2013","Hauptschule","Hamburg","3","","",""
"Sehr oft","2013","Hauptschule","Niedersachsen","47","0.0404288611035688","0.0265439633414114","0.0543137588657262"
"Sehr oft","2013","Hauptschule","Bremen","4","","",""
"Sehr oft","2013","Hauptschule","Nordrhein-Westfalen","58","0.038041773386853","0.028772089482918","0.047311457290788"
"Sehr oft","2013","Hauptschule","Hessen","27","","",""
"Sehr oft","2013","Hauptschule","Rheinland-Pfalz,Saarland","32","0.0425421233720703","0.0261313350259672","0.0589529117181734"
"Sehr oft","2013","Hauptschule","Baden-Wuerttemberg","77","0.0602565139352507","0.0451563880831656","0.0753566397873358"
"Sehr oft","2013","Hauptschule","Bayern","125","0.0661706399237388","0.0535657452309317","0.0787755346165459"
"Sehr oft","2013","Hauptschule","Saarland","","","",""
"Sehr oft","2013","Hauptschule","Berlin","7","","",""
"Sehr oft","2013","Hauptschule","Brandenburg","4","","",""
"Sehr oft","2013","Hauptschule","Mecklenburg-Vorpommern","3","","",""
"Sehr oft","2013","Hauptschule","Sachsen","13","","",""
"Sehr oft","2013","Hauptschule","Sachsen-Anhalt","10","","",""
"Sehr oft","2013","Hauptschule","Thueringen","11","","",""
"Sehr oft","2013","Realschule","Schleswig-Holstein","24","","",""
"Sehr oft","2013","Realschule","Hamburg","","","",""
"Sehr oft","2013","Realschule","Niedersachsen","53","0.0584718198441331","0.0416459410146631","0.075297698673603"
"Sehr oft","2013","Realschule","Bremen","1","","",""
"Sehr oft","2013","Realschule","Nordrhein-Westfalen","55","0.0367073840150578","0.0255184411761751","0.0478963268539405"
"Sehr oft","2013","Realschule","Hessen","34","0.0716540193165391","0.0470465430732298","0.0962614955598484"
"Sehr oft","2013","Realschule","Rheinland-Pfalz,Saarland","12","","",""
"Sehr oft","2013","Realschule","Baden-Wuerttemberg","80","0.0837383942987707","0.0643490948271632","0.103127693770378"
"Sehr oft","2013","Realschule","Bayern","111","0.0867866315574845","0.0695772968972279","0.103995966217741"
"Sehr oft","2013","Realschule","Saarland","","","",""
"Sehr oft","2013","Realschule","Berlin","8","","",""
"Sehr oft","2013","Realschule","Brandenburg","20","","",""
"Sehr oft","2013","Realschule","Mecklenburg-Vorpommern","8","","",""
"Sehr oft","2013","Realschule","Sachsen","36","0.0359587890615919","0.022433930558785","0.0494836475643987"
"Sehr oft","2013","Realschule","Sachsen-Anhalt","16","","",""
"Sehr oft","2013","Realschule","Thueringen","22","","",""
"Sehr oft","2013","(Fach-)Abitur","Schleswig-Holstein","8","","",""
"Sehr oft","2013","(Fach-)Abitur","Hamburg","3","","",""
"Sehr oft","2013","(Fach-)Abitur","Niedersachsen","15","","",""
"Sehr oft","2013","(Fach-)Abitur","Bremen","1","","",""
"Sehr oft","2013","(Fach-)Abitur","Nordrhein-Westfalen","52","0.038747807871199","0.0260542359350745","0.0514413798073235"
"Sehr oft","2013","(Fach-)Abitur","Hessen","24","","",""
"Sehr oft","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","13","","",""
"Sehr oft","2013","(Fach-)Abitur","Baden-Wuerttemberg","51","0.0971576561201297","0.0676878890919458","0.126627423148314"
"Sehr oft","2013","(Fach-)Abitur","Bayern","46","0.099282016019487","0.0716218596319658","0.126942172407008"
"Sehr oft","2013","(Fach-)Abitur","Saarland","","","",""
"Sehr oft","2013","(Fach-)Abitur","Berlin","8","","",""
"Sehr oft","2013","(Fach-)Abitur","Brandenburg","9","","",""
"Sehr oft","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","3","","",""
"Sehr oft","2013","(Fach-)Abitur","Sachsen","9","","",""
"Sehr oft","2013","(Fach-)Abitur","Sachsen-Anhalt","4","","",""
"Sehr oft","2013","(Fach-)Abitur","Thueringen","6","","",""
"Sehr oft","2013","AkademikerIn","Schleswig-Holstein","10","","",""
"Sehr oft","2013","AkademikerIn","Hamburg","5","","",""
"Sehr oft","2013","AkademikerIn","Niedersachsen","31","0.0333549478765754","0.0173413774192862","0.0493685183338645"
"Sehr oft","2013","AkademikerIn","Bremen","3","","",""
"Sehr oft","2013","AkademikerIn","Nordrhein-Westfalen","61","0.0529283395817703","0.039745354324165","0.0661113248393756"
"Sehr oft","2013","AkademikerIn","Hessen","42","0.0759310670957143","0.052453364446654","0.0994087697447747"
"Sehr oft","2013","AkademikerIn","Rheinland-Pfalz,Saarland","21","","",""
"Sehr oft","2013","AkademikerIn","Baden-Wuerttemberg","67","0.100437515327047","0.0782652846466453","0.122609746007449"
"Sehr oft","2013","AkademikerIn","Bayern","84","0.0971578107108853","0.0766216391392519","0.117693982282519"
"Sehr oft","2013","AkademikerIn","Saarland","","","",""
"Sehr oft","2013","AkademikerIn","Berlin","14","","",""
"Sehr oft","2013","AkademikerIn","Brandenburg","14","","",""
"Sehr oft","2013","AkademikerIn","Mecklenburg-Vorpommern","4","","",""
"Sehr oft","2013","AkademikerIn","Sachsen","18","","",""
"Sehr oft","2013","AkademikerIn","Sachsen-Anhalt","17","","",""
"Sehr oft","2013","AkademikerIn","Thueringen","13","","",""
"Oft","2013","(noch) kein Abschluss","Schleswig-Holstein","3","","",""
"Oft","2013","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2013","(noch) kein Abschluss","Niedersachsen","8","","",""
"Oft","2013","(noch) kein Abschluss","Bremen","1","","",""
"Oft","2013","(noch) kein Abschluss","Nordrhein-Westfalen","15","","",""
"Oft","2013","(noch) kein Abschluss","Hessen","7","","",""
"Oft","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","","",""
"Oft","2013","(noch) kein Abschluss","Baden-Wuerttemberg","6","","",""
"Oft","2013","(noch) kein Abschluss","Bayern","18","","",""
"Oft","2013","(noch) kein Abschluss","Saarland","","","",""
"Oft","2013","(noch) kein Abschluss","Berlin","4","","",""
"Oft","2013","(noch) kein Abschluss","Brandenburg","3","","",""
"Oft","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Oft","2013","(noch) kein Abschluss","Sachsen","3","","",""
"Oft","2013","(noch) kein Abschluss","Sachsen-Anhalt","3","","",""
"Oft","2013","(noch) kein Abschluss","Thueringen","","","",""
"Oft","2013","Hauptschule","Schleswig-Holstein","32","0.0970547407368697","0.0626859106526398","0.1314235708211"
"Oft","2013","Hauptschule","Hamburg","8","","",""
"Oft","2013","Hauptschule","Niedersachsen","76","0.0827902161875494","0.0633642695358945","0.102216162839204"
"Oft","2013","Hauptschule","Bremen","8","","",""
"Oft","2013","Hauptschule","Nordrhein-Westfalen","118","0.0620918162092733","0.0503980667252555","0.0737855656932912"
"Oft","2013","Hauptschule","Hessen","41","0.0761434737770922","0.0518531132630399","0.100433834291144"
"Oft","2013","Hauptschule","Rheinland-Pfalz,Saarland","48","0.0688438014397007","0.0482562965269253","0.0894313063524761"
"Oft","2013","Hauptschule","Baden-Wuerttemberg","116","0.0951468807163569","0.0765277146658065","0.113766046766907"
"Oft","2013","Hauptschule","Bayern","159","0.0987074658222287","0.0835829778747648","0.113831953769693"
"Oft","2013","Hauptschule","Saarland","","","",""
"Oft","2013","Hauptschule","Berlin","9","","",""
"Oft","2013","Hauptschule","Brandenburg","16","","",""
"Oft","2013","Hauptschule","Mecklenburg-Vorpommern","4","","",""
"Oft","2013","Hauptschule","Sachsen","21","","",""
"Oft","2013","Hauptschule","Sachsen-Anhalt","15","","",""
"Oft","2013","Hauptschule","Thueringen","19","","",""
"Oft","2013","Realschule","Schleswig-Holstein","33","0.0840399324816402","0.0510071952072448","0.117072669756036"
"Oft","2013","Realschule","Hamburg","6","","",""
"Oft","2013","Realschule","Niedersachsen","135","0.136320365289731","0.11171416808564","0.160926562493822"
"Oft","2013","Realschule","Bremen","2","","",""
"Oft","2013","Realschule","Nordrhein-Westfalen","94","0.0706930140742225","0.0554419174627532","0.0859441106856918"
"Oft","2013","Realschule","Hessen","54","0.12892831026214","0.0969546054943804","0.160902015029901"
"Oft","2013","Realschule","Rheinland-Pfalz,Saarland","30","0.077206932630589","0.0461087375095501","0.108305127751628"
"Oft","2013","Realschule","Baden-Wuerttemberg","115","0.115668790462058","0.0932812887058004","0.138056292218316"
"Oft","2013","Realschule","Bayern","161","0.141664677285302","0.120348426816436","0.162980927754168"
"Oft","2013","Realschule","Saarland","","","",""
"Oft","2013","Realschule","Berlin","19","","",""
"Oft","2013","Realschule","Brandenburg","36","0.0706096269265591","0.0445776192110864","0.0966416346420319"
"Oft","2013","Realschule","Mecklenburg-Vorpommern","24","","",""
"Oft","2013","Realschule","Sachsen","75","0.099229473461283","0.0775119735428574","0.120946973379709"
"Oft","2013","Realschule","Sachsen-Anhalt","40","0.114422160412435","0.0828700688015532","0.145974252023317"
"Oft","2013","Realschule","Thueringen","37","0.128958071900517","0.0963572259127832","0.16155891788825"
"Oft","2013","(Fach-)Abitur","Schleswig-Holstein","18","","",""
"Oft","2013","(Fach-)Abitur","Hamburg","6","","",""
"Oft","2013","(Fach-)Abitur","Niedersachsen","51","0.180078436519563","0.136304132956368","0.223852740082759"
"Oft","2013","(Fach-)Abitur","Bremen","1","","",""
"Oft","2013","(Fach-)Abitur","Nordrhein-Westfalen","94","0.0864689536487668","0.0679833615512508","0.104954545746283"
"Oft","2013","(Fach-)Abitur","Hessen","29","","",""
"Oft","2013","(Fach-)Abitur","Rheinland-Pfalz,Saarland","27","","",""
"Oft","2013","(Fach-)Abitur","Baden-Wuerttemberg","59","0.129605109257855","0.096185493214349","0.163024725301361"
"Oft","2013","(Fach-)Abitur","Bayern","71","0.12479134260422","0.0942229254316022","0.155359759776837"
"Oft","2013","(Fach-)Abitur","Saarland","","","",""
"Oft","2013","(Fach-)Abitur","Berlin","8","","",""
"Oft","2013","(Fach-)Abitur","Brandenburg","8","","",""
"Oft","2013","(Fach-)Abitur","Mecklenburg-Vorpommern","7","","",""
"Oft","2013","(Fach-)Abitur","Sachsen","17","","",""
"Oft","2013","(Fach-)Abitur","Sachsen-Anhalt","6","","",""
"Oft","2013","(Fach-)Abitur","Thueringen","9","","",""
"Oft","2013","AkademikerIn","Schleswig-Holstein","18","","",""
"Oft","2013","AkademikerIn","Hamburg","13","","",""
"Oft","2013","AkademikerIn","Niedersachsen","89","0.152021355357377","0.120001506076629","0.184041204638125"
"Oft","2013","AkademikerIn","Bremen","2","","",""
"Oft","2013","AkademikerIn","Nordrhein-Westfalen","107","0.0836978406912152","0.0673915683022725","0.100004113080158"
"Oft","2013","AkademikerIn","Hessen","72","0.112815310900113","0.0847748787304453","0.14085574306978"
"Oft","2013","AkademikerIn","Rheinland-Pfalz,Saarland","31","0.113033616259021","0.0738622588491961","0.152204973668846"
"Oft","2013","AkademikerIn","Baden-Wuerttemberg","110","0.125068163513311","0.10066724151098","0.149469085515643"
"Oft","2013","AkademikerIn","Bayern","112","0.150945585590138","0.126122676782379","0.175768494397898"
"Oft","2013","AkademikerIn","Saarland","","","",""
"Oft","2013","AkademikerIn","Berlin","41","0.0881388303673699","0.0590948890274084","0.117182771707331"
"Oft","2013","AkademikerIn","Brandenburg","31","0.122990601672994","0.0829927840573357","0.162988419288653"
"Oft","2013","AkademikerIn","Mecklenburg-Vorpommern","16","","",""
"Oft","2013","AkademikerIn","Sachsen","52","0.108595371039607","0.0798488738055174","0.137341868273698"
"Oft","2013","AkademikerIn","Sachsen-Anhalt","21","","",""
"Oft","2013","AkademikerIn","Thueringen","21","","",""
"Manchmal","2013","(noch) kein Abschluss","Schleswig-Holstein","5","","",""
"Manchmal","2013","(noch) kein Abschluss","Hamburg","2","","",""
"Manchmal","2013","(noch) kein Abschluss","Niedersachsen","13","","",""
"Manchmal","2013","(noch) kein Abschluss","Bremen","1","","",""
"Manchmal","2013","(noch) kein Abschluss","Nordrhein-Westfalen","17","","",""
"Manchmal","2013","(noch) kein Abschluss","Hessen","2","","",""
"Manchmal","2013","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","4","","",""
"Manchmal","2013","(noch) kein Abschluss","Baden-Wuerttemberg","8","","",""
"Manchmal","2013","(noch) kein Abschluss","Bayern","14","","",""
"Manchmal","2013","(noch) kein Abschluss","Saarland","","","",""
"Manchmal","2013","(noch) kein Abschluss","Berlin","3","","",""
"Manchmal","2013","(noch) kein Abschluss","Brandenburg","1","","",""
"Manchmal","2013","(noch) kein Abschluss","Mecklenburg-Vorpommern","1","","",""
"Manchmal","2013","(noch) kein Abschluss","Sachsen","1","","",""
"Manchmal","2013","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2013","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2013","Hauptschule","Schleswig-Holstein","28","","",""
"Manchmal","2013","Hauptschule","Hamburg","7","","",""
"Manchmal","2013","Hauptschule","Niedersachsen","84","0.119396697782966","0.0965383594451028","0.142255036120828"
"Manchmal","2013","Hauptschule","Bremen","2","","",""
"Manchmal","2013","Hauptschule","Nordrhein-Westfalen","110","0.0717777134709067","0.0592700194950562","0.0842854074467573"
"Manchmal","2013","Hauptschule","Hessen","43","0.0933607108816121","0.0667157740732271","0.120005647689997"
"Manchmal","2013","Hauptschule","Rheinland-Pfalz,Saarland","52","0.0811586815741408","0.058953835108059","0.103363528040223"
"Manchmal","2013","Hauptschule","Baden-Wuerttemberg","116","0.119727875794162","0.0991272688031515","0.140328482785172"
"Manchmal","2013","Hauptschule","Bayern","189","0.104512048821534","0.0889994040894971","0.120024693553572"
"Manchmal","2013","Hauptschule","Saarland","","","",""
"Manchmal","2013","Hauptschule","Berlin","5","","",""
"Manchmal","2013","Hauptschule","Brandenburg","32","0.118022665295821","0.0771191567329072","0.158926173858735"
"Manchmal","2013","Hauptschule","Mecklenburg-Vorpommern","7","","",""
"Manchmal","2013","Hauptschule","Sachsen","29","","",""
"Manchmal","2013","Hauptschule","Sachsen-Anhalt","15","","",""
