year,sampreg,hlf0094,proportion,n,lower_confidence,upper_confidence
1991,East,3.0,0.07269580268282129,6629,0.06644554614930921,0.07894605921633337
1991,East,5.0,0.049762007788836,6629,0.04452724261518165,0.05499677296249035
1991,East,2.0,0.04759844223279965,6629,0.042472915768505724,0.05272396869709358
1991,West,4.0,0.04586758978797058,6629,0.04083154775913256,0.0509036318168086
1991,West,5.0,0.012981393336218087,6629,0.01025646310980122,0.015706323562634954
1991,East,1.0,0.005192557334487235,6629,0.0034623735994310893,0.006922741069543381
1992,West,3.0,0.30052956751985876,6603,0.2894706223095861,0.31158851273013144
1992,West,2.0,0.2594880847308032,6603,0.24891479437900096,0.27006137508260547
1992,West,1.0,0.13371579876434245,6603,0.12550648261270395,0.14192511491598095
1992,East,3.0,0.10679611650485436,6603,0.0993464221614314,0.11424581084827733
1992,East,2.0,0.057811120917917035,6603,0.052181746895089795,0.06344049494074427
1992,East,4.0,0.0498676081200353,6603,0.044617276272933624,0.05511793996713698
1992,West,4.0,0.04810238305383936,6603,0.04294102677419318,0.05326373933348554
1992,East,5.0,0.019858781994704325,6603,0.016493619396415637,0.023223944592993012
1992,West,5.0,0.011915269196822596,6603,0.009298084055076494,0.014532454338568698
1992,East,1.0,0.011915269196822596,6603,0.009298084055076494,0.014532454338568698
1993,West,3.0,0.29713024282560707,6570,0.28607968391762384,0.3081808017335903
1993,West,2.0,0.2710816777041943,6570,0.26033280542723686,0.2818305499811517
1993,West,1.0,0.13554083885209714,6570,0.12726369102352666,0.14381798668066761
1993,East,3.0,0.11346578366445915,6570,0.10579652128324386,0.12113504604567445
1993,East,2.0,0.06887417218543046,6570,0.06275058692151035,0.07499775744935057
1993,West,4.0,0.04282560706401766,6570,0.037929840676520915,0.04772137345151441
1993,East,4.0,0.031788079470198675,6570,0.027545883331947543,0.03603027560844981
1993,East,1.0,0.016777041942604858,6570,0.0136713592125818,0.019882724672627916
1993,West,5.0,0.013245033112582781,6570,0.0104806096435899,0.016009456581575664
1993,East,5.0,0.009271523178807948,6570,0.00695398843390793,0.011589057923707966
1994,West,3.0,0.31551270815074495,6496,0.30421151790010126,0.32681389840138864
1994,West,2.0,0.2467134092900964,6496,0.2362298306107154,0.25719698796947743
1994,West,1.0,0.14285714285714285,6496,0.13434751342317522,0.15136677229111048
1994,East,3.0,0.11393514460999124,6496,0.10620843353853614,0.12166185568144634
1994,East,2.0,0.07099035933391762,6496,0.06474520952235534,0.0772355091454799
1994,West,4.0,0.04425942156003506,6496,0.03925785626522575,0.04926098685484437
1994,East,4.0,0.03286590709903593,6496,0.028530306961082122,0.03720150723698974
1994,East,1.0,0.016652059596844872,6496,0.013540195315206966,0.01976392387848278
1994,West,5.0,0.009640666082383873,6496,0.007264466128358451,0.012016866036409295
1994,East,5.0,0.006573181419807186,6496,0.00460806260963244,0.008538300229981933
1995,West,3.0,0.30244530244530243,6697,0.2914443958440946,0.31344620904651027
1995,West,2.0,0.2552552552552553,6697,0.24481269495771,0.26569781555280053
1995,West,1.0,0.13556413556413557,6697,0.12736525207434793,0.14376301905392322
1995,East,3.0,0.11196911196911197,6697,0.10441681472272261,0.11952140921550132
1995,East,2.0,0.07850707850707851,6697,0.07206514360599496,0.08494901340816206
1995,West,4.0,0.06006006006006006,6697,0.054369449637133124,0.065750670482987
1995,East,4.0,0.028314028314028315,6697,0.024341383665611435,0.032286672962445195
1995,East,1.0,0.015444015444015444,6697,0.012490656429091761,0.018397374458939127
1995,West,5.0,0.009009009009009009,6697,0.006745984353032541,0.011272033664985477
1995,East,5.0,0.003432003432003432,6697,0.0020313095015090698,0.004832697362497794
1996,West,3.0,0.30977570884468897,6631,0.29864596018666834,0.3209054575027096
1996,West,2.0,0.2530681337283115,6631,0.24260345782314702,0.263532809633476
1996,West,1.0,0.1282268303004655,6631,0.12017939006251653,0.13627427053841445
1996,East,3.0,0.12060939483707152,6631,0.11277062275181662,0.1284481669223264
1996,East,2.0,0.07659754549301735,6631,0.07019622610700875,0.08299886487902595
1996,West,4.0,0.05289885738468049,6631,0.047511349939094095,0.05828636483026688
1996,East,4.0,0.02581464240372408,6631,0.021997657758271543,0.02963162704917662
1996,East,1.0,0.016927634363097757,6631,0.01382266416347185,0.020032604562723662
1996,West,5.0,0.01184934405416843,6631,0.009244838464152175,0.014453849644184684
1996,East,5.0,0.004231908590774439,6631,0.0026694309928239923,0.005794386188724887
1997,West,3.0,0.32902418682235196,6546,0.317641745615102,0.3404066280296019
1997,West,2.0,0.23436196830692244,6546,0.2241001720351154,0.24462376457872947
1997,West,1.0,0.12718932443703085,6546,0.11911783977272261,0.13526080910133909
1997,East,3.0,0.11968306922435362,6546,0.11181978530280115,0.1275463531459061
1997,East,2.0,0.07839866555462886,6546,0.07188697200814725,0.08491035910111047
1997,West,4.0,0.05087572977481234,6546,0.04555238081461162,0.056199078735013064
1997,East,4.0,0.026688907422852376,6546,0.022784462463853287,0.030593352381851464
1997,East,1.0,0.016680567139282735,6546,0.013578002859112122,0.01978313141945335
1997,West,5.0,0.01292743953294412,6546,0.01019091801164356,0.015663961054244682
1997,East,5.0,0.004170141784820684,6546,0.0026090226270723176,0.00573126094256905
1998,West,3.0,0.3203710310381734,7417,0.30975152069056117,0.3309905413857856
1998,West,2.0,0.2386728505173029,7417,0.22897156915310854,0.24837413188149723
1998,West,1.0,0.13200142704245452,7417,0.12429787979395007,0.13970497429095896
1998,East,3.0,0.10738494470210488,7417,0.10033889447690829,0.11443099492730148
1998,East,2.0,0.07634677131644667,7417,0.07030322651423887,0.08239031611865447
1998,West,4.0,0.06171958615768819,7417,0.05624287596972159,0.06719629634565479
1998,East,1.0,0.024616482340349626,7417,0.02108999251969717,0.028142972161002082
1998,East,4.0,0.024616482340349626,7417,0.02108999251969717,0.028142972161002082
1998,West,5.0,0.011773100249732429,7417,0.009318302657932705,0.014227897841532153
1998,East,5.0,0.0024973242953977882,7417,0.0013614338731063155,0.003633214717689261
1999,West,3.0,0.3100719424460432,7143,0.29934566849562233,0.32079821639646405
1999,West,2.0,0.2503597122302158,7143,0.24031298925146305,0.26040643520896856
1999,West,1.0,0.13129496402877697,7143,0.12346290503347619,0.13912702302407776
1999,East,3.0,0.10431654676258993,7143,0.09722779737338547,0.1114052961517944
1999,East,2.0,0.0802158273381295,7143,0.0739165787702869,0.0865150759059721
1999,West,4.0,0.05755395683453238,7143,0.052152864680014774,0.06295504898904998
1999,East,1.0,0.024820143884892086,7143,0.02121219600997715,0.028428091759807022
1999,East,4.0,0.022661870503597123,7143,0.019210544017496167,0.02611319698969808
1999,West,5.0,0.014028776978417265,7143,0.01130132086230225,0.01675623309453228
1999,East,5.0,0.004676258992805755,7143,0.0030941106302538285,0.006258407355357681
2000,West,3.0,0.3328028293545535,12950,0.32468683399526677,0.3409188247138403
2000,West,2.0,0.2624226348364279,12950,0.2548451404504227,0.2700001292224331
2000,West,1.0,0.12236958443854995,12950,0.11672523669127569,0.12801393218582421
2000,East,3.0,0.09018567639257294,12950,0.0852520489004612,0.09511930388468468
2000,East,2.0,0.06861184792219276,12950,0.06425787122973904,0.07296582461464647
2000,West,4.0,0.0680813439434129,12950,0.06374299729899534,0.07241969058783047
2000,East,4.0,0.022634836427939876,12950,0.020073077284296824,0.02519659557158293
2000,East,1.0,0.016445623342175066,12950,0.014255111807382925,0.018636134876967206
2000,West,5.0,0.013616268788682582,12950,0.011620210609940104,0.01561232696742506
2000,East,5.0,0.0028293545534924846,12950,0.0019145051346914333,0.003744203972293536
2001,West,3.0,0.3584278451310129,11680,0.34973106933699943,0.36712462092502635
2001,West,2.0,0.2530308955807587,11680,0.24514642120810518,0.26091536995341225
2001,West,1.0,0.10441924129839655,11680,0.09887327413603807,0.10996520846075504
2001,East,3.0,0.10050840829096598,11680,0.09505542205320508,0.10596139452872688
2001,East,2.0,0.06824403597966366,11680,0.06367085812010843,0.0728172138392189
2001,West,4.0,0.06061791161517403,11680,0.056290220333483625,0.06494560289686445
2001,East,4.0,0.02111849824012515,11680,0.018510956754867778,0.02372603972538252
2001,East,1.0,0.017207665232694565,11680,0.014849216150435827,0.019566114314953302
2001,West,5.0,0.014470082127493155,11680,0.012304348427886379,0.016635815827099932
2001,East,5.0,0.0019554165037152915,11680,0.0011542380537969035,0.002756594953633679
2002,West,3.0,0.37046768260641094,12212,0.3619022983122024,0.3790330669006195
2002,West,2.0,0.2490803993694167,12212,0.24140980229470677,0.25675099644412663
2002,West,1.0,0.11175337186897881,12212,0.10616532840809449,0.11734141532986313
2002,East,3.0,0.09213522508320196,12212,0.08700559429851522,0.0972648558678887
2002,West,4.0,0.0676125416009809,12212,0.06315931785743803,0.07206576534452377
2002,East,2.0,0.05955508845682256,12212,0.05535760695357031,0.0637525699600748
2002,East,4.0,0.020844280959887895,12212,0.018310424463683375,0.023378137456092414
2002,East,1.0,0.01611490628831669,12212,0.013881597596565595,0.01834821498006779
2002,West,5.0,0.010509721492380452,12212,0.00870103188527596,0.012318411099484944
2002,East,5.0,0.0019267822736030828,12212,0.0011489961412478166,0.002704568405958349
2005,West,3.0,0.39482139482139483,11199,0.3857680602290749,0.4038747294137148
2005,West,2.0,0.23757323757323756,11199,0.2296907322395878,0.24545574290688732
2005,East,3.0,0.10565110565110565,11199,0.09995789885090758,0.11134431245130372
2005,West,1.0,0.0926100926100926,11199,0.08724110279020918,0.09797908242997604
2005,West,4.0,0.06293706293706294,11199,0.058439222283628044,0.06743490359049784
2005,East,2.0,0.059157059157059155,11199,0.054787593780064536,0.06352652453405377
2005,East,4.0,0.021357021357021357,11199,0.018679401424555347,0.024034641289487367
2005,East,1.0,0.01304101304101304,11199,0.010939792360145313,0.015142233721880768
2005,West,5.0,0.008505008505008505,11199,0.006804224795155292,0.010205792214861719
2005,East,5.0,0.004347004347004347,11199,0.0031285325295573015,0.005565476164451392
2006,West,3.0,0.3876996262317363,12265,0.37907674809378616,0.39632250436968647
2006,West,2.0,0.23598369011213047,12265,0.2284689389548925,0.24349844126936843
2006,West,1.0,0.09751953788651037,12265,0.09226920286167016,0.10276987291135058
2006,East,3.0,0.09683995922528033,12265,0.09160598052077218,0.10207393792978847
2006,West,4.0,0.06812776078831125,12265,0.06366850340986722,0.07258701816675527
2006,East,2.0,0.061501868841318384,12265,0.057249967708597214,0.06575376997403955
2006,East,4.0,0.026333673122663947,12265,0.023499782457544888,0.029167563787783006
2006,East,1.0,0.01291199456337071,12265,0.010913988050030679,0.014910001076710743
2006,West,5.0,0.009174311926605505,12265,0.0074869522170823675,0.010861671636128643
2006,East,5.0,0.003907577302072715,12265,0.0028034328301615825,0.005011721773983847
2007,West,3.0,0.38685070831819834,11453,0.37793098763969213,0.39577042899670456
2007,West,2.0,0.24464220849981838,11453,0.23676924039565866,0.2525151766039781
2007,East,3.0,0.10570286959680349,11453,0.1000719315596005,0.11133380763400648
2007,West,1.0,0.0917181256810752,11453,0.08643203814953893,0.09700421321261146
2007,West,4.0,0.06429349800217944,11453,0.05980139410817852,0.06878560189618035
2007,East,2.0,0.058481656374863786,11453,0.05418410906627709,0.06277920368345048
2007,East,4.0,0.021612786051580093,11453,0.01894956507762435,0.024276007025535836
2007,East,1.0,0.012531783508899382,11453,0.010494439128098883,0.014569127889699881
2007,West,5.0,0.008899382491827097,11453,0.007179355544984517,0.010619409438669678
2007,East,5.0,0.005266981474754813,11453,0.003941326202607091,0.006592636746902535
2008,West,3.0,0.39117257056260657,10822,0.3819779542979051,0.40036718682730804
2008,West,2.0,0.23129380564500854,10822,0.2233493435385819,0.23923826775143517
2008,East,3.0,0.10740670581549536,10822,0.10157299610004092,0.1132404155309498
2008,West,1.0,0.09755635537033529,10822,0.09196599074117912,0.10314671999949146
2008,West,4.0,0.06478499715855275,10822,0.06014737608099799,0.06942261823610751
2008,East,2.0,0.055692365978405,10822,0.05137163833879678,0.06001309361801323
2008,East,4.0,0.023299867399128624,10822,0.020457634549246706,0.026142100249010543
2008,East,1.0,0.01515438530024626,10822,0.012852649106924026,0.017456121493568493
2008,West,5.0,0.009282060996400833,10822,0.007475304899145086,0.011088817093656582
2008,East,5.0,0.0043568857738207995,10822,0.0031159701836161926,0.0055978013640254065
2009,West,3.0,0.382906325060048,10177,0.3734620636009598,0.39235058651913624
2009,West,2.0,0.23698959167333866,10177,0.2287277655327611,0.2452514178139162
2009,East,3.0,0.10588470776621298,10177,0.0999066574424404,0.11186275808998555
2009,West,1.0,0.09747798238590873,10177,0.09171525131763329,0.10324071345418416
2009,West,4.0,0.06285028022417935,10177,0.05813503500820573,0.06756552544015297
2009,East,2.0,0.06184947958366693,10177,0.057169429821599796,0.06652952934573407
2009,East,4.0,0.02301841473178543,10177,0.020104833852172807,0.02593199561139805
2009,East,1.0,0.018614891913530825,10177,0.015988883124544193,0.021240900702517457
2009,West,5.0,0.006605284227381905,10177,0.005031472192815676,0.008179096261948134
2009,East,5.0,0.0038030424339471577,10177,0.0026071713212767115,0.004998913546617604
2010,West,3.0,0.40884331944889457,13799,0.4006405214309516,0.41704611746683756
2010,West,2.0,0.22973405959628324,13799,0.22271522020350495,0.23675289898906152
2010,East,3.0,0.1018904197372637,13799,0.09684306760996052,0.10693777186456689
2010,West,1.0,0.08330663248958667,13799,0.07869574953194415,0.08791751544722919
2010,West,4.0,0.0706504325536687,13799,0.06637500819574138,0.074925856911596
2010,East,2.0,0.050785004806151876,13799,0.04712162195443443,0.05444838765786932
2010,East,4.0,0.022909323934636336,13799,0.02041297186700712,0.02540567600226555
2010,East,1.0,0.014899070810637616,13799,0.012877671000825073,0.01692047062045016
2010,West,5.0,0.011855174623518103,13799,0.010049262797063639,0.013661086449972567
2010,East,5.0,0.00512656199935918,13799,0.00393496530720676,0.006318158691511599
2011,West,3.0,0.4117181314330958,16603,0.4042320333053317,0.41920422956085995
2011,West,2.0,0.24241224597519134,16603,0.23589361286760846,0.24893087908277423
2011,East,3.0,0.09870678279229349,16603,0.0941697769632431,0.10324378862134388
2011,West,1.0,0.0844550013196094,16603,0.0802252452605852,0.08868475737863359
2011,West,4.0,0.06730007917656373,16603,0.06348905639479732,0.07111110195833015
2011,East,2.0,0.04763789918184218,16603,0.04439793551470536,0.050877862848978994
2011,East,4.0,0.021773555027711798,16603,0.019553584756450523,0.023993525298973074
2011,East,1.0,0.011876484560570071,16603,0.010228654735883727,0.013524314385256414
2011,West,5.0,0.010029031406703616,16603,0.008513365392559437,0.011544697420847795
2011,East,5.0,0.0040907891264185805,16603,0.0031198853096253394,0.005061692943211822
2012,West,3.0,0.4124248496993988,16303,0.4048682497739896,0.419981449624808
2012,West,2.0,0.2434201736806947,16303,0.23683256232465102,0.2500077850367384
2012,East,3.0,0.09739478957915831,16303,0.09284345160099941,0.10194612755731722
2012,West,1.0,0.08470273881095525,16303,0.0804285656282828,0.0889769119936277
2012,West,4.0,0.0646626586506346,16303,0.0608875172589596,0.06843780004230961
2012,East,2.0,0.049432197728790914,16303,0.04610469196324334,0.052759703494338485
2012,East,4.0,0.02137608550434202,16303,0.019155874206727565,0.023596296801956473
2012,West,5.0,0.012424849699398798,16303,0.010724442418889531,0.014125256979908064
2012,East,1.0,0.01108884435537742,16303,0.00948136986757805,0.012696318843176792
2012,East,5.0,0.003072812291249165,16303,0.0022231975427018467,0.003922427039796483
2013,West,3.0,0.41456656550996174,17870,0.407343364632907,0.4217897663870165
2013,West,2.0,0.24462330122707482,17870,0.2383206322451418,0.2509259702090078
2013,East,3.0,0.09236046971896028,17870,0.08811531461292288,0.09660562482499768
2013,West,1.0,0.08470774508510358,17870,0.08062515995588133,0.08879033021432582
2013,West,4.0,0.0707217310990896,17870,0.06696298381695315,0.07448047838122604
2013,East,2.0,0.04855521836653912,17870,0.045403818261494026,0.05170661847158422
2013,East,4.0,0.016492941021242907,17870,0.014625565812794911,0.018360316229690903
2013,East,1.0,0.014117957514183928,17870,0.0123881721886537,0.015847742839714157
2013,West,5.0,0.01055548225359546,17870,0.009057079514254501,0.01205388499293642
2013,East,5.0,0.0032985882042485815,17870,0.002457889491151657,0.004139286917345506
2014,West,3.0,0.4136638800807149,15828,0.40599132216162614,0.4213364379998037
2014,West,2.0,0.2484865955606803,15828,0.24175430426092528,0.25521888686043537
2014,East,3.0,0.0929662727010666,15828,0.08844232601451046,0.09749021938762273
2014,West,1.0,0.09080426635918132,15828,0.08632790774234682,0.09528062497601582
2014,West,4.0,0.061112712597290286,15828,0.05738093665614499,0.06484448853843558
2014,East,2.0,0.049582012107235514,15828,0.04620009897796981,0.052963925236501216
2014,East,4.0,0.015278178149322572,15828,0.013367288462484608,0.017189067836160535
2014,East,1.0,0.014845776880945518,15828,0.012961708648800113,0.016729845113090922
2014,West,5.0,0.010233496684923609,15828,0.008665585518474178,0.01180140785137304
2014,East,5.0,0.003026808878639377,15828,0.002170999009836085,0.0038826187474426694
