year,hhtyp,hlf0094,proportion,n,lower_confidence,upper_confidence
1984,Couple with children,3.0,0.17668776371308018,5863,0.16692480064786272,0.18645072677829763
1984,Couple with children,2.0,0.15664556962025317,5863,0.14734177215189873,0.1659493670886076
1984,Couple with children,1.0,0.11708860759493671,5863,0.10885837696488955,0.12531883822498385
1984,Couple without children,3.0,0.08386075949367089,5863,0.0767656963865853,0.09095582260075648
1984,Couple without children,2.0,0.08175105485232068,5863,0.07473774501312508,0.08876436469151627
1984,Couple without children,1.0,0.07278481012658228,5863,0.06613503789874152,0.07943458235442304
1984,Couple with children,4.0,0.047995780590717296,5863,0.04252414594806819,0.0534674152333664
1984,Single-person household,1.0,0.04113924050632911,5863,0.03605528159345578,0.04622319941920244
1984,Single-person household,2.0,0.039029535864978905,5863,0.03407220578024209,0.04398686594971572
1984,Single-person household,3.0,0.034282700421940926,5863,0.029625138454800165,0.03894026238908169
1984,Couple with children,5.0,0.016877637130801686,5863,0.013580357843751075,0.0201749164178523
1984,Single parent,3.0,0.015822784810126583,5863,0.0126284955718051,0.019017074048448067
1984,Multi-generational household,3.0,0.014240506329113924,5863,0.011207702470063181,0.017273310188164664
1984,Single parent,2.0,0.013713080168776372,5863,0.010736173160382313,0.01668998717717043
1984,Couple without children,4.0,0.013185654008438819,5863,0.010265776119647615,0.016105531897230022
1984,Single parent,1.0,0.010548523206751054,5863,0.00793341775482656,0.013163628658675548
1984,Multi-generational household,2.0,0.00949367088607595,5863,0.007011441928446688,0.011975899843705212
1984,Other Combinations,1.0,0.008966244725738396,5863,0.006553309620040864,0.011379179831435928
1984,Single-person household,4.0,0.008438818565400843,5863,0.006097304843426233,0.010780332287375453
1984,Multi-generational household,1.0,0.007383966244725738,5863,0.005192515980404956,0.00957541650904652
1984,Other Combinations,3.0,0.007383966244725738,5863,0.005192515980404956,0.00957541650904652
1984,Other Combinations,2.0,0.006856540084388186,5863,0.004744244810071635,0.008968835358704737
1984,Couple without children,5.0,0.004746835443037975,5863,0.0029874337884210154,0.006506237097654934
1984,Single parent,4.0,0.0026371308016877636,5863,0.0013243610604863057,0.0039499005428892215
1984,Multi-generational household,4.0,0.002109704641350211,5863,0.0009352172657755451,0.0032841920169248764
1984,Multi-generational household,5.0,0.002109704641350211,5863,0.0009352172657755451,0.0032841920169248764
1984,Single parent,5.0,0.0010548523206751054,5863,0.00022392550178845728,0.0018857791395617534
1984,Single-person household,5.0,0.0010548523206751054,5863,0.00022392550178845728,0.0018857791395617534
1984,Other Combinations,4.0,0.0010548523206751054,5863,0.00022392550178845728,0.0018857791395617534
1984,Other Combinations,5.0,0.0010548523206751054,5863,0.00022392550178845728,0.0018857791395617534
1985,Couple with children,3.0,0.20948616600790515,5272,0.19850114777697117,0.22047118423883913
