year,hlf0094,proportion,n,lower_confidence,upper_confidence
1990,3.0,0.35789473684210527,6750,0.34645845221224314,0.3693310214719674
1990,1.0,0.2023391812865497,6750,0.19275503775403377,0.21192332481906564
1990,4.0,0.06549707602339182,6750,0.05959499083871248,0.07139916120807115
1990,5.0,0.011695906432748537,6750,0.00913103013225822,0.014260782733238855
1991,3.0,0.3656425789701428,6629,0.354048734875771,0.3772364230645146
1991,2.0,0.31068801384681954,6629,0.2995475768627314,0.32182845083090766
1991,1.0,0.13717005625270445,6629,0.12888826414564064,0.14545184835976827
1991,4.0,0.1237559498052791,6629,0.11582860685876044,0.13168329275179777
1991,5.0,0.06274340112505408,6629,0.05690565312629402,0.06858114912381415
1992,3.0,0.40732568402471314,6603,0.39547442817253675,0.41917693987688953
1992,2.0,0.3172992056487202,6603,0.3060729450546899,0.32852546624275053
1992,1.0,0.14563106796116504,6603,0.1371229174588453,0.15413921846348477
1992,4.0,0.09796999117387467,6603,0.09079960658250098,0.10514037576524836
1992,5.0,0.03177405119152692,6603,0.027543372169552077,0.03600473021350176
1993,3.0,0.4105960264900662,6570,0.3987004008762637,0.42249165210386874
1993,2.0,0.33995584988962474,6570,0.3285014816956479,0.35141021808360157
1993,1.0,0.152317880794702,6570,0.14362896992828658,0.1610067916611174
1993,4.0,0.07461368653421634,6570,0.06825973099361654,0.08096764207481613
1993,5.0,0.022516556291390728,6570,0.01892916229873174,0.026103950284049715
1994,3.0,0.4294478527607362,6496,0.4174103623790066,0.44148534314246585
1994,2.0,0.317703768624014,6496,0.30638157095588736,0.32902596629214065
1994,1.0,0.15950920245398773,6496,0.1506050535026355,0.16841335140533994
1994,4.0,0.07712532865907099,6496,0.07063744668811699,0.08361321063002498
1994,5.0,0.01621384750219106,6496,0.013142517671875837,0.01928517733250628
1995,3.0,0.4144144144144144,6697,0.40261586713298386,0.42621296169584494
1995,2.0,0.3337623337623338,6697,0.3224682975802903,0.3450563699443773
1995,1.0,0.15100815100815101,6697,0.14243248462945304,0.159583817386849
1995,4.0,0.08837408837408837,6697,0.08157600125692968,0.09517217549124707
1995,5.0,0.012441012441012441,6697,0.009786252186845246,0.015095772695179636
1996,3.0,0.4303851036817605,6631,0.41846758497862396,0.442302622384897
1996,2.0,0.32966567922132883,6631,0.3183508200425265,0.34098053840013115
1996,1.0,0.14515446466356327,6631,0.1366758366731217,0.15363309265400485
1996,4.0,0.07871349978840457,6631,0.07223180581514795,0.0851951937616612
1996,5.0,0.01608125264494287,6631,0.013053599550139544,0.019108905739746197
1997,3.0,0.4487072560467056,6546,0.43665854039092955,0.4607559717024816
1997,2.0,0.3127606338615513,6546,0.3015293830073395,0.32399188471576307
1997,1.0,0.1438698915763136,6546,0.13536785607022883,0.15237192708239838
1997,4.0,0.07756463719766472,6546,0.07108474284076151,0.08404453155456794
1997,5.0,0.017097581317764805,6546,0.013957140512446007,0.020238022123083604
1998,3.0,0.4277559757402783,7417,0.41649617752660006,0.4390157739539565
1998,2.0,0.31501962183374954,7417,0.3044478008557083,0.3255914428117908
1998,1.0,0.15661790938280415,7417,0.14834658924521874,0.16488922952038956
1998,4.0,0.08633606849803782,7417,0.0799441488583599,0.09272798813771574
1998,5.0,0.014270424545130217,7417,0.011571198398121462,0.016969650692138974
1999,3.0,0.4143884892086331,7143,0.40296432622955264,0.4258126521877135
1999,2.0,0.33057553956834534,7143,0.3196661137725396,0.34148496536415107
1999,1.0,0.15611510791366906,7143,0.14769767199108655,0.16453254383625157
1999,4.0,0.0802158273381295,7143,0.0739165787702869,0.0865150759059721
1999,5.0,0.01870503597122302,7143,0.015563118268861144,0.021846953673584895
2000,3.0,0.42298850574712643,12950,0.41447952183699205,0.4314974896572608
2000,2.0,0.3310344827586207,12950,0.3229293586234503,0.3391396068937911
2000,1.0,0.138815207780725,12950,0.13286012384897747,0.14477029171247255
2000,4.0,0.09071618037135279,12950,0.08576950629686086,0.09566285444584471
2000,5.0,0.016445623342175066,12950,0.014255111807382925,0.018636134876967206
2001,3.0,0.45893625342197886,11680,0.4498990293460496,0.46797347749790813
2001,2.0,0.32127493156042236,11680,0.31280616786600324,0.3297436952548415
2001,1.0,0.12162690653109112,11680,0.11569916863485588,0.12755464442732636
2001,4.0,0.08173640985529917,11680,0.076767900507011,0.08670491920358735
2001,5.0,0.016425498631208447,11680,0.014120357278045705,0.01873063998437119
2002,3.0,0.4626029076896129,12212,0.4537596046248042,0.47144621075442156
2002,2.0,0.3086354878262393,12212,0.30044255968465655,0.316828415967822
2002,1.0,0.1278682781572955,12212,0.12194536829027444,0.13379118802431658
2002,4.0,0.0884568225608688,12212,0.08342046027006053,0.09349318485167707
2002,5.0,0.012436503765983535,12212,0.01047090739945905,0.01440210013250802
2005,3.0,0.5004725004725005,11199,0.49121196159240443,0.5097330393525965
2005,2.0,0.2967302967302967,11199,0.28826955674187454,0.3051910367187189
2005,1.0,0.10565110565110565,11199,0.09995789885090758,0.11134431245130372
2005,4.0,0.08429408429408429,11199,0.07914840153601826,0.08943976705215032
2005,5.0,0.012852012852012852,11199,0.01076587426242076,0.014938151441604944
2006,3.0,0.48453958545701664,12265,0.4756948553298197,0.4933843155842136
2006,2.0,0.29748555895344886,12265,0.28939491913950977,0.30557619876738795
2006,1.0,0.11043153244988108,12265,0.10488452774063423,0.11597853715912793
2006,4.0,0.0944614339109752,12265,0.08928532938789031,0.09963753843406008
2006,5.0,0.01308188922867822,12265,0.011070953973354683,0.015092824484001757
2007,3.0,0.4925535779150018,11453,0.48339731451899165,0.5017098413110119
2007,2.0,0.3031238648746822,11453,0.2947063420655457,0.31154138768381867
2007,1.0,0.10424990918997458,11453,0.0986532647828652,0.10984655359708397
2007,4.0,0.08590628405375954,11453,0.0807740758150224,0.09103849229249668
2007,5.0,0.014166363966581911,11453,0.012002014154412658,0.016330713778751164
2008,3.0,0.4985792763781019,10822,0.4891588500470674,0.5079997027091364
2008,2.0,0.2869861716234135,10822,0.2784633820018346,0.2955089612449924
2008,1.0,0.11271074067058155,10822,0.1067525064621214,0.11866897487904171
2008,4.0,0.08808486455768137,10822,0.08274500095399644,0.09342472816136631
2008,5.0,0.013638946770221634,10822,0.011453648703129307,0.015824244837313962
2009,3.0,0.488791032826261,10177,0.47907906956962487,0.49850299608289717
2009,2.0,0.2988390712570056,10177,0.2899455504202393,0.3077325920937719
2009,1.0,0.11609287429943956,10177,0.10986912223217353,0.12231662636670558
2009,4.0,0.08586869495596477,10177,0.08042532431865784,0.09131206559327171
2009,5.0,0.010408326661329063,10177,0.00843651851169758,0.012380134810960546
2010,3.0,0.5107337391861583,13799,0.502393045490389,0.5190744328819276
2010,2.0,0.2805190644024351,13799,0.2730231762061749,0.28801495259869536
2010,1.0,0.09820570330022428,13799,0.09324030191230287,0.10317110468814569
2010,4.0,0.09355975648830503,13799,0.08870076212989635,0.09841875084671371
2010,5.0,0.016981736622877282,13799,0.014825958264344172,0.019137514981410392
2011,3.0,0.5104249142253893,16603,0.5028209796069367,0.5180288488438418
2011,2.0,0.29005014515703353,16603,0.2831475378262609,0.29695275248780617
2011,1.0,0.09633148588017947,16603,0.09184349989190123,0.1008194718684577
2011,4.0,0.08907363420427554,16603,0.08474073077613989,0.09340653763241119
2011,5.0,0.014119820533122196,16603,0.012325130530725755,0.015914510535518636
2012,3.0,0.5098196392785571,16303,0.5021458734659873,0.517493405091127
2012,2.0,0.2928523714094856,16303,0.2858668034140053,0.29983793940496595
2012,1.0,0.09579158316633267,16303,0.09127385334008471,0.10030931299258063
2012,4.0,0.08603874415497662,16303,0.08173413989348188,0.09034334841647135
2012,5.0,0.015497661990647962,16303,0.01360155091401718,0.017393773067278743
2013,3.0,0.506927035228922,17870,0.4995967290129178,0.5142573414449262
2013,2.0,0.2931785195936139,17870,0.2865040810503755,0.2998529581368523
2013,1.0,0.09882570259928751,17870,0.094450147584104,0.10320125761447102
2013,4.0,0.0872146721203325,17870,0.08307779237484125,0.09135155186582375
2013,5.0,0.013854070457844044,17870,0.012140298294555358,0.015567842621132729
2014,3.0,0.5066301527817815,15828,0.49884127535715217,0.5144190302064108
2014,2.0,0.2980686076679158,15828,0.29094256361405635,0.3051946517217753
2014,1.0,0.10565004324012683,15828,0.10086118881468131,0.11043889766557236
2014,4.0,0.07639089074661286,15828,0.07225272442974272,0.080529057063483
2014,5.0,0.013260305563562986,15828,0.011478250512343273,0.0150423606147827
