year,regtyp,sampreg,hlf0094,proportion,n,lower_confidence,upper_confidence
1988,Urban regions,West,3.0,0.2709302325581395,4770,0.2583174716979732,0.28354299341830586
1988,Urban regions,West,2.0,0.25,4770,0.2377115383668998,0.2622884616331002
1988,Urban regions,West,1.0,0.12732558139534883,4770,0.11786580570691275,0.1367853570837849
1988,Rural regions,West,3.0,0.11046511627906977,4770,0.10156919459696395,0.11936103796117559
1988,Rural regions,West,2.0,0.09593023255813954,4770,0.0875727475981099,0.10428771751816918
1988,Urban regions,West,4.0,0.05988372093023256,4770,0.053150202436842785,0.06661723942362234
1988,Rural regions,West,1.0,0.05058139534883721,4770,0.04436238680288899,0.05680040389478543
1988,Rural regions,West,4.0,0.01744186046511628,4770,0.013726744157434818,0.02115697677279774
1988,Urban regions,West,5.0,0.013372093023255814,4770,0.010112425735963125,0.016631760310548502
1988,Rural regions,West,5.0,0.004069767441860465,4770,0.002263025458420193,0.005876509425300738
1989,Urban regions,West,2.0,0.2667844522968198,4651,0.25407347355442916,0.27949543103921043
1989,Urban regions,West,3.0,0.2508833922261484,4651,0.238424094296634,0.2633426901556628
1989,Urban regions,West,1.0,0.14487632508833923,4651,0.13476062191178323,0.15499202826489522
1989,Rural regions,West,2.0,0.09422850412249706,4651,0.0858322925286032,0.10262471571639092
1989,Rural regions,West,3.0,0.09422850412249706,4651,0.0858322925286032,0.10262471571639092
1989,Rural regions,West,1.0,0.06301531213191991,4651,0.05603182729743002,0.0699987969664098
1989,Urban regions,West,4.0,0.0535924617196702,4651,0.047119935025569826,0.06006498841377057
1989,Rural regions,West,4.0,0.01884570082449941,4651,0.014937672494038753,0.022753729154960066
1989,Urban regions,West,5.0,0.008244994110718492,4651,0.005646149715231856,0.010843838506205128
1989,Rural regions,West,5.0,0.00530035335689046,4651,0.0032135511122288194,0.0073871556015521
1990,Urban regions,West,2.0,0.26783625730994154,6750,0.2572719025200007,0.27840061209988237
1990,Urban regions,West,3.0,0.26198830409356727,6750,0.25149827339826725,0.2724783347888673
1990,Urban regions,West,1.0,0.13742690058479531,6750,0.12921321610542333,0.1456405850641673
1990,Rural regions,West,3.0,0.09590643274853801,6750,0.0888816201445132,0.10293124535256282
1990,Rural regions,West,2.0,0.09473684210526316,6750,0.08775048050682595,0.10172320370370037
1990,Rural regions,West,1.0,0.06491228070175438,6750,0.059034765029758095,0.07078979637375067
1990,Urban regions,West,4.0,0.046198830409356725,6750,0.04119101167293597,0.05120664914577748
1990,Rural regions,West,4.0,0.01929824561403509,6750,0.016016298520198546,0.022580192707871632
1990,Urban regions,West,5.0,0.008771929824561403,6750,0.006547398347688195,0.01099646130143461
1990,Rural regions,West,5.0,0.0029239766081871343,6750,0.0016358597372506324,0.004212093479123637
1991,Urban regions,West,3.0,0.21013864818024264,6629,0.20033109975870692,0.21994619660177836
1991,Urban regions,West,2.0,0.19020797227036396,6629,0.18076011838400738,0.19965582615672053
1991,Urban regions,West,1.0,0.09445407279029462,6629,0.08741366771689485,0.1014944778636944
1991,Rural regions,West,3.0,0.0831889081455806,6629,0.0765406985413022,0.08983711774985899
1991,Rural regions,West,2.0,0.07322357019064125,6629,0.06695245176847502,0.0794946886128075
1991,Rural regions,East,4.0,0.06802426343154246,6629,0.06196295632613715,0.07408557053694775
1991,Rural regions,East,3.0,0.05849220103986135,6629,0.05284292228601538,0.06414147979370732
1991,Rural regions,East,5.0,0.04462738301559792,6629,0.039656664543100587,0.04959810148809525
1991,Rural regions,East,2.0,0.0415944540727903,6629,0.03678800400241848,0.046400904143162114
1991,Rural regions,West,1.0,0.037694974003466206,6629,0.03311007088788521,0.0422798771190472
1991,Urban regions,West,4.0,0.03292894280762565,6629,0.028633082519165208,0.03722480309608609
1991,Urban regions,East,3.0,0.014298093587521665,6629,0.011440213991399405,0.017155973183643924
1991,Rural regions,West,4.0,0.012998266897746967,6629,0.01027158958516042,0.015724944210333516
1991,Urban regions,East,4.0,0.00996533795493934,6629,0.007574207463442066,0.012356468446436616
1991,Urban regions,West,5.0,0.008665511265164644,6629,0.006434307340097575,0.010896715190231714
1991,Urban regions,East,2.0,0.005632582322357019,6629,0.0038309785669345987,0.00743418607777944
1991,Urban regions,East,5.0,0.004766031195840554,6629,0.003108074826354682,0.006423987565326427
1991,Rural regions,West,5.0,0.00389948006932409,6629,0.0023991493632478248,0.005399810775400356
1991,Rural regions,East,1.0,0.0030329289428076256,6629,0.0017091862166777488,0.004356671668937502
1991,Urban regions,East,1.0,0.002166377816291161,6629,0.0010471249157909493,0.003285630716791373
1992,Urban regions,West,3.0,0.21785240830755634,6603,0.20789581056329534,0.22780900605181734
1992,Urban regions,West,2.0,0.19001325673884226,6603,0.1805505293428309,0.19947598413485362
1992,Urban regions,West,1.0,0.09323906319045515,6603,0.0862256282179264,0.1002524981629839
1992,Rural regions,East,3.0,0.08705258506407423,6603,0.0802527380724136,0.09385243205573486
1992,Rural regions,West,3.0,0.0830755634114008,6603,0.076418405727687,0.08973272109511458
1992,Rural regions,West,2.0,0.06981882456915599,6603,0.06367193427282183,0.07596571486549014
1992,Rural regions,East,2.0,0.05081749889527176,6603,0.04552004814945266,0.056114949641090865
1992,Rural regions,East,4.0,0.043747238179407864,6603,0.03881382949158388,0.04868064686723185
1992,Rural regions,West,1.0,0.040653999116217414,6603,0.035890515298786854,0.045417482933647974
1992,Urban regions,West,4.0,0.03800265134776845,6603,0.033390757432551994,0.04261454526298491
1992,Urban regions,East,3.0,0.019443216968625717,6603,0.016112744421663973,0.02277368951558746
1992,Rural regions,East,5.0,0.016791869200176758,6603,0.013692611601051332,0.019891126799302182
1992,Rural regions,West,4.0,0.010163499779054353,6603,0.00774420495694293,0.012582794601165778
1992,Rural regions,East,1.0,0.008837825894829872,6603,0.006580311629141503,0.011095340160518241
1992,Urban regions,West,5.0,0.008837825894829872,6603,0.006580311629141503,0.011095340160518241
1992,Urban regions,East,2.0,0.007070260715863898,6603,0.005049278944626085,0.00909124248710171
1992,Urban regions,East,4.0,0.0061864781263809105,6603,0.0042951816461460285,0.008077774606615793
1992,Rural regions,West,5.0,0.0030932390631904553,6603,0.0017538108687426255,0.004432667257638285
1992,Urban regions,East,5.0,0.0026513477684489617,6603,0.0014110034161684123,0.003891692120729511
1992,Urban regions,East,1.0,0.0026513477684489617,6603,0.0014110034161684123,0.003891692120729511
1993,Urban regions,West,3.0,0.21589403973509932,6570,0.20594500171517816,0.2258430777550205
1993,Urban regions,West,2.0,0.19514348785871966,6570,0.1855603077772719,0.20472666794016742
1993,Rural regions,East,3.0,0.09536423841059603,6570,0.08826187263391094,0.10246660418728112
1993,Urban regions,West,1.0,0.09315673289183223,6570,0.08612849217712493,0.10018497360653952
1993,Rural regions,West,3.0,0.08123620309050773,6570,0.07463002721265953,0.08784237896835594
1993,Rural regions,West,2.0,0.07593818984547461,6570,0.06953267535696363,0.08234370433398559
1993,Rural regions,East,2.0,0.060044150110375276,6570,0.054299514776566686,0.06578878544418387
1993,Rural regions,West,1.0,0.0423841059602649,6570,0.03751251772767533,0.04725569419285447
1993,Urban regions,West,4.0,0.03399558498896247,6570,0.029613566540297846,0.0383776034376271
1993,Rural regions,East,4.0,0.026931567328918323,6570,0.023017070975565684,0.030846063682270962
1993,Urban regions,East,3.0,0.018101545253863136,6570,0.014877771909340917,0.021325318598385355
1993,Rural regions,East,1.0,0.01456953642384106,6570,0.011672131156575952,0.01746694169110617
1993,Urban regions,East,2.0,0.008830022075055188,6570,0.006567835864664686,0.011092208285445689
1993,Rural regions,West,4.0,0.008830022075055188,6570,0.006567835864664686,0.011092208285445689
1993,Urban regions,West,5.0,0.008388520971302429,6570,0.006183123579278851,0.010593918363326007
1993,Rural regions,East,5.0,0.0075055187637969095,6570,0.005418493076826271,0.009592544450767548
1993,Urban regions,East,4.0,0.004856512141280353,6570,0.003175470472403752,0.006537553810156954
1993,Rural regions,West,5.0,0.004856512141280353,6570,0.003175470472403752,0.006537553810156954
1993,Urban regions,East,1.0,0.002207505518763797,6570,0.001072639996963559,0.003342371040564035
1993,Urban regions,East,5.0,0.0017660044150110375,6570,0.0007507252894233441,0.002781283540598731
1994,Urban regions,West,3.0,0.22304995617879053,6496,0.21292645629698526,0.2331734560605958
1994,Urban regions,West,2.0,0.17046450482033304,6496,0.16131984549767606,0.17960916414299002
1994,Urban regions,West,1.0,0.10429447852760736,6496,0.09686178292029492,0.1117271741349198
1994,Rural regions,East,3.0,0.09947414548641542,6496,0.09219573969823604,0.1067525512745948
1994,Rural regions,West,3.0,0.09246275197195443,6496,0.08541827586822161,0.09950722807568725
1994,Rural regions,West,2.0,0.07624890446976336,6496,0.06979492840315234,0.08270288053637438
1994,Rural regions,East,2.0,0.056091148115687994,6496,0.05049556620578802,0.06168673002558797
1994,Rural regions,West,1.0,0.03856266432953549,6496,0.033880172040659046,0.04324515661841194
1994,Urban regions,West,4.0,0.03418054338299737,6496,0.029762087535137042,0.0385989992308577
1994,Rural regions,East,4.0,0.02848378615249781,6496,0.024438428275002363,0.032529144029993254
1994,Urban regions,East,2.0,0.014899211218229623,6496,0.011953059994235224,0.01784536244222402
1994,Urban regions,East,3.0,0.014460999123575811,6496,0.011557851494863186,0.017364146752288437
1994,Rural regions,East,1.0,0.012269938650306749,6496,0.009592784400519978,0.01494709290009352
1994,Rural regions,West,4.0,0.010078878177037686,6496,0.007649811385759877,0.012507944968315496
1994,Urban regions,West,5.0,0.0056967572304995615,6496,0.003866524375363262,0.007526990085635861
1994,Rural regions,East,5.0,0.0052585451358457495,6496,0.0034997268395011863,0.007017363432190313
1994,Urban regions,East,1.0,0.0043821209465381246,6496,0.0027758397084659374,0.005988402184610312
1994,Urban regions,East,4.0,0.0043821209465381246,6496,0.0027758397084659374,0.005988402184610312
1994,Rural regions,West,5.0,0.003943908851884312,6496,0.002419721351452353,0.00546809635231627
1994,Urban regions,East,5.0,0.0013146362839614374,6496,0.00043348553823467704,0.0021957870296881975
1995,Urban regions,West,3.0,0.21492921492921493,6697,0.20509096035467722,0.22476746950375265
1995,Urban regions,West,2.0,0.18018018018018017,6697,0.17097507750420624,0.1893852828561541
1995,Urban regions,West,1.0,0.09652509652509653,6697,0.08945225233712069,0.10359794071307236
1995,Rural regions,East,3.0,0.09180609180609181,6697,0.08489031507523542,0.0987218685369482
1995,Rural regions,West,3.0,0.08751608751608751,6697,0.0807478985275252,0.09428427650464982
1995,Rural regions,West,2.0,0.07507507507507508,6697,0.06876380084601995,0.0813863493041302
1995,Rural regions,East,2.0,0.06392106392106392,6697,0.05806245976024399,0.06977966808188385
1995,Urban regions,West,4.0,0.04676104676104676,6697,0.04170444298498713,0.051817650537106394
1995,Rural regions,West,1.0,0.03903903903903904,6697,0.03440010332981195,0.04367797474826613
1995,Rural regions,East,4.0,0.023595023595023596,6697,0.019959716350066947,0.027230330839980246
1995,Urban regions,East,3.0,0.020163020163020164,6697,0.016796582111188944,0.023529458214851383
1995,Urban regions,East,2.0,0.014586014586014585,6697,0.011714615191377559,0.017457413980651613
1995,Rural regions,West,4.0,0.013299013299013299,6697,0.01055542833995809,0.01604259825806851
1995,Rural regions,East,1.0,0.012441012441012441,6697,0.009786252186845246,0.015095772695179636
1995,Urban regions,West,5.0,0.005577005577005577,6697,0.0037933867810743056,0.0073606243729368494
1995,Urban regions,East,4.0,0.004719004719004719,6697,0.0030776064034911473,0.006360403034518292
1995,Rural regions,West,5.0,0.003432003432003432,6697,0.0020313095015090698,0.004832697362497794
1995,Rural regions,East,5.0,0.003003003003003003,6697,0.0016924918231243538,0.004313514182881652
1995,Urban regions,East,1.0,0.003003003003003003,6697,0.0016924918231243538,0.004313514182881652
1995,Urban regions,East,5.0,0.000429000429000429,6697,-6.696523250661525e-05,0.0009249660905074732
1996,Urban regions,West,3.0,0.2204824375793483,6631,0.21050390888900783,0.23046096626968876
1996,Urban regions,West,2.0,0.181125687685146,6631,0.17185599780504326,0.19039537756524874
1996,Rural regions,East,3.0,0.09944985188319933,6631,0.09224669989290187,0.10665300387349679
1996,Rural regions,West,3.0,0.08929327126534067,6631,0.08242946215363961,0.09615708037704174
1996,Urban regions,West,1.0,0.08887008040626322,6631,0.08202096477924756,0.09571919603327889
1996,Rural regions,West,2.0,0.07194244604316546,6631,0.0657230729232822,0.07816181916304873
1996,Rural regions,East,2.0,0.06559458315700381,6631,0.059635654040397855,0.07155351227360977
1996,Rural regions,West,1.0,0.039356749894202285,6631,0.03467662720060009,0.04403687258780448
1996,Urban regions,West,4.0,0.038510368176047395,6631,0.03387880390047703,0.04314193245161776
1996,Urban regions,East,3.0,0.021159542953872196,6631,0.017695560732866066,0.024623525174878327
1996,Rural regions,East,4.0,0.019889970376639865,6631,0.016529337727939776,0.023250603025339954
1996,Rural regions,West,4.0,0.014388489208633094,6631,0.01152215360274705,0.017254824814519138
1996,Rural regions,East,1.0,0.013118916631400761,6631,0.010380194598268028,0.015857638664533494
1996,Urban regions,East,2.0,0.011002962336013541,6631,0.008492123335021999,0.013513801337005084
1996,Urban regions,West,5.0,0.008887008040626322,6631,0.006628061628422668,0.011145954452829974
1996,Urban regions,East,4.0,0.005924672027084215,6631,0.004077495666600268,0.007771848387568162
1996,Urban regions,East,1.0,0.003808717731696995,6631,0.0023261063842913536,0.005291329079102637
1996,Rural regions,East,5.0,0.0029623360135421074,6631,0.0016542403713986126,0.004270431655685602
1996,Rural regions,West,5.0,0.0029623360135421074,6631,0.0016542403713986126,0.004270431655685602
1996,Urban regions,East,5.0,0.0012695725772323319,6631,0.00041249631962394205,0.002126648834840722
1997,Urban regions,West,3.0,0.23436196830692244,6546,0.2241001720351154,0.24462376457872947
1997,Urban regions,West,2.0,0.1688907422852377,6546,0.15981462596785034,0.17796685860262507
1997,Rural regions,East,3.0,0.09799833194328607,6546,0.09079586816328111,0.10520079572329102
1997,Rural regions,West,3.0,0.09466221851542952,6546,0.08757033273418792,0.10175410429667113
1997,Urban regions,West,1.0,0.08798999165971642,6546,0.08112745762611112,0.09485252569332173
1997,Rural regions,West,2.0,0.06547122602168473,6546,0.0594789798504904,0.07146347219287906
1997,Rural regions,East,2.0,0.06380316930775647,6546,0.057882473068927555,0.06972386554658538
1997,Rural regions,West,1.0,0.03919933277731443,6546,0.03449796684142848,0.04390069871320038
1997,Urban regions,West,4.0,0.03628023352793995,6546,0.031750439121509745,0.040810027934370156
1997,Rural regions,East,4.0,0.022935779816513763,6546,0.019309290677301645,0.02656226895572588
1997,Urban regions,East,3.0,0.021684737281067557,6546,0.01815628240484173,0.025213192157293386
1997,Urban regions,East,2.0,0.014595496246872394,6546,0.011690237782925935,0.017500754710818852
1997,Rural regions,West,4.0,0.014595496246872394,6546,0.011690237782925935,0.017500754710818852
1997,Rural regions,East,1.0,0.014178482068390326,6546,0.011314422234282438,0.017042541902498213
1997,Urban regions,West,5.0,0.010008340283569641,6546,0.0075969646381905875,0.012419715928948694
1997,Urban regions,East,4.0,0.0037531276063386154,6546,0.002271809873839504,0.005234445338837727
1997,Rural regions,East,5.0,0.003336113427856547,6546,0.0019392214088013717,0.004733005446911722
1997,Rural regions,West,5.0,0.0029190992493744786,6546,0.0016121530800391958,0.004226045418709762
1997,Urban regions,East,1.0,0.0025020850708924102,6546,0.0012918350328685786,0.003712335108916242
1997,Urban regions,East,5.0,0.0008340283569641367,6546,0.0001347061865114448,0.0015333505274168287
1998,Urban regions,West,3.0,0.2297538351765965,7417,0.22017995276823485,0.23932771758495816
1998,Urban regions,West,2.0,0.16482340349625402,7417,0.15637955312689994,0.1732672538656081
1998,Rural regions,West,3.0,0.09061719586157688,7417,0.0840840762410544,0.09715031548209935
1998,Urban regions,West,1.0,0.08990367463432038,7417,0.0833937743876035,0.09641357488103726
1998,Rural regions,East,3.0,0.08776311095255084,7417,0.08132361682245712,0.09420260508264455
1998,Rural regions,West,2.0,0.07384944702104887,7417,0.06789753708480903,0.07980135695728871
1998,Rural regions,East,2.0,0.06493043168034249,7417,0.05932268949851854,0.07053817386216645
1998,Urban regions,West,4.0,0.04352479486264716,7417,0.03888127661624656,0.04816831310904776
1998,Rural regions,West,1.0,0.04209775240813414,7417,0.03752758632679346,0.04666791848947482
1998,Rural regions,East,4.0,0.019978594363182306,7417,0.01679408758726789,0.023163101139096722
1998,Urban regions,East,3.0,0.01962183374955405,7417,0.016465313766783632,0.022778353732324466
1998,Rural regions,East,1.0,0.019265073135925792,7417,0.016136811389971823,0.02239333488187976
1998,Rural regions,West,4.0,0.018194791295041028,7417,0.015153008935531355,0.021236573654550703
1998,Urban regions,East,2.0,0.011416339636104174,7417,0.008998585771550355,0.013834093500657993
1998,Urban regions,West,5.0,0.00856225472707813,7417,0.006465398139533347,0.010659111314622913
1998,Urban regions,East,1.0,0.005351409204423832,7417,0.0036910163781896784,0.007011802030657985
1998,Urban regions,East,4.0,0.00463788797716732,7417,0.003091592050377911,0.00618418390395673
1998,Rural regions,West,5.0,0.003210845522654299,7417,0.0019233275809434462,0.004498363464365152
1998,Rural regions,East,5.0,0.0014270424545130217,7417,0.0005679294778407065,0.0022861554311853372
1998,Urban regions,East,5.0,0.0010702818408847663,7417,0.00032613528318509773,0.0018144283985844349
1999,Urban regions,West,3.0,0.22302158273381295,7143,0.21336788557424385,0.23267527989338205
1999,Urban regions,West,2.0,0.16942446043165468,7143,0.16072497890151555,0.17812394196179382
1999,Urban regions,West,1.0,0.08848920863309352,7143,0.08190290407350696,0.09507551319268008
1999,Rural regions,East,3.0,0.08776978417266187,7143,0.08120771977387108,0.09433184857145267
1999,Rural regions,West,3.0,0.08705035971223021,7143,0.08051266792671052,0.0935880514977499
1999,Rural regions,West,2.0,0.08093525179856115,7143,0.07461029357017845,0.08726021002694384
1999,Rural regions,East,2.0,0.06618705035971223,7143,0.06042161369078833,0.07195248702863613
1999,Rural regions,West,1.0,0.04280575539568345,7143,0.03811149833310287,0.04750001245826403
1999,Urban regions,West,4.0,0.04244604316546763,7143,0.0377706732324244,0.04712141309851086
1999,Rural regions,East,1.0,0.019784172661870502,7143,0.01655467073180152,0.023013674591939485
1999,Urban regions,East,3.0,0.016546762589928057,7143,0.013588415535352828,0.019505109644503287
1999,Rural regions,East,4.0,0.01618705035971223,7143,0.013260500870638115,0.019113599848786345
1999,Rural regions,West,4.0,0.015107913669064749,7143,0.012279048049854703,0.017936779288274793
1999,Urban regions,East,2.0,0.014028776978417265,7143,0.01130132086230225,0.01675623309453228
1999,Urban regions,West,5.0,0.013309352517985611,7143,0.010651782495872975,0.01596692254009825
1999,Urban regions,East,4.0,0.006474820143884892,7143,0.004614794036425496,0.008334846251344287
1999,Urban regions,East,1.0,0.005035971223021582,7143,0.0033943949884765127,0.006677547457566652
1999,Rural regions,East,5.0,0.0035971223021582736,7143,0.0022087343547444165,0.004985510249572131
1999,Urban regions,East,5.0,0.001079136690647482,7143,0.0003177250403894476,0.0018405483409055165
1999,Rural regions,West,5.0,0.0007194244604316547,7143,9.762252584904585e-05,0.0013412263950142635
2000,Urban regions,West,3.0,0.23607427055702918,12950,0.22875999893621302,0.24338854217784534
2000,Urban regions,West,2.0,0.18284703801945182,12950,0.17618945130911812,0.18950462472978552
2000,Rural regions,West,3.0,0.09672855879752432,12950,0.0916375050109397,0.10181961258410893
2000,Urban regions,West,1.0,0.08541114058355438,12950,0.08059730335407268,0.09022497781303608
2000,Rural regions,West,2.0,0.07957559681697612,12950,0.07491431670750502,0.08423687692644723
2000,Rural regions,East,3.0,0.07568523430592396,12950,0.07112972736750002,0.0802407412443479
2000,Rural regions,East,2.0,0.05641025641025641,12950,0.05243658611470496,0.06038392670580786
2000,Urban regions,West,4.0,0.050751547303271444,12950,0.04697116449204088,0.054531930114502004
2000,Rural regions,West,1.0,0.03695844385499558,12950,0.03370906358270518,0.040207824127285983
2000,Rural regions,East,4.0,0.01786030061892131,12950,0.015579159240070988,0.020141441997771632
2000,Rural regions,West,4.0,0.01732979664014147,12950,0.015082182197399915,0.019577411082883023
2000,Urban regions,East,3.0,0.014500442086648984,12950,0.012441519463482136,0.01655936470981583
2000,Rural regions,East,1.0,0.013439434129089302,12950,0.011456201976322444,0.01542266628185616
2000,Urban regions,East,2.0,0.01220159151193634,12950,0.010310713163644791,0.014092469860227889
2000,Urban regions,West,5.0,0.010079575596816976,12950,0.0083591240233757,0.011800027170258253
2000,Urban regions,East,4.0,0.004774535809018567,12950,0.0035872712487532627,0.005961800369283872
2000,Rural regions,West,5.0,0.0035366931918656055,12950,0.002514223282381459,0.004559163101349752
2000,Urban regions,East,1.0,0.003006189213085765,12950,0.002063267635056881,0.003949110791114649
2000,Rural regions,East,5.0,0.0022988505747126436,12950,0.0014739971251972127,0.0031237040242280746
2000,Urban regions,East,5.0,0.0005305039787798408,12950,0.00013390619606778737,0.0009271017614918942
2001,Urban regions,West,3.0,0.25342197888150175,11680,0.2455334796225008,0.2613104781405027
2001,Urban regions,West,2.0,0.17794290183809153,11680,0.1710066320608848,0.18487917161529827
2001,Rural regions,West,3.0,0.10500586624951115,11680,0.09944616410462663,0.11056556839439567
2001,Rural regions,East,3.0,0.08095424325381306,11680,0.07600745836102885,0.08590102814659728
2001,Rural regions,West,2.0,0.07508799374266718,11680,0.07030862973329181,0.07986735775204255
2001,Urban regions,West,1.0,0.06961282753226437,11680,0.0649974084200775,0.07422824664445125
2001,Rural regions,East,2.0,0.05612045365662886,11680,0.051946443283235194,0.06029446403002253
2001,Urban regions,West,4.0,0.04517012123582323,11680,0.0414037486649448,0.04893649380670166
2001,Rural regions,West,1.0,0.03480641376613219,11680,0.03148233349346221,0.038130494038802164
2001,Urban regions,East,3.0,0.019554165037152915,11680,0.017043052992929148,0.02206527708137668
2001,Rural regions,East,4.0,0.017012123582323034,11680,0.014666879789413,0.01935736737523307
2001,Rural regions,West,4.0,0.015447790379350802,11680,0.013211196101952496,0.017684384656749107
2001,Rural regions,East,1.0,0.014078998826750098,11680,0.011942308444447883,0.016215689209052312
2001,Urban regions,West,5.0,0.012319123973406336,11680,0.010318650093170244,0.014319597853642427
2001,Urban regions,East,2.0,0.012123582323034806,11680,0.010138852287897904,0.014108312358171709
2001,Urban regions,East,4.0,0.004106374657802112,11680,0.002946608553591282,0.005266140762012941
2001,Urban regions,East,1.0,0.003128666405944466,11680,0.0021158427574340705,0.004141490054454862
2001,Rural regions,West,5.0,0.0021509581540868207,11680,0.0013107574270107415,0.0029911588811629
2001,Rural regions,East,5.0,0.001564333202972233,11680,0.00084759702741141,0.0022810693785330557
2001,Urban regions,East,5.0,0.00039108330074305825,11680,3.250471773875188e-05,0.0007496618837473646
2002,Urban regions,West,3.0,0.26607111578209847,12212,0.25823341771711555,0.2739088138470814
2002,Urban regions,West,2.0,0.18409528814153092,12212,0.17722137989805456,0.19096919638500728
2002,Rural regions,West,3.0,0.10439656682431249,12212,0.09897326647644496,0.10981986717218002
2002,Urban regions,West,1.0,0.07759677701874233,12212,0.07285168191697272,0.08234187212051194
2002,Rural regions,East,3.0,0.0742686985461552,12212,0.0696181085329932,0.0789192885593172
2002,Rural regions,West,2.0,0.06498511122788579,12212,0.06061312414579509,0.0693570983099765
2002,Urban regions,West,4.0,0.0511473112629182,12212,0.04724004080233181,0.055054581723504595
2002,Rural regions,East,2.0,0.04746890874058504,12212,0.043697471565492176,0.05124034591567791
2002,Rural regions,West,1.0,0.03415659485023647,12212,0.03093513059319243,0.03737805910728051
2002,Urban regions,East,3.0,0.01786652653704677,12212,0.015517066867098892,0.020215986206994645
2002,Rural regions,West,4.0,0.016465230338062707,12212,0.014208178999263008,0.018722281676862407
2002,Rural regions,East,4.0,0.015939744263443686,12212,0.013718408574991512,0.018161079951895857
2002,Rural regions,East,1.0,0.012436503765983535,12212,0.01047090739945905,0.01440210013250802
2002,Urban regions,East,2.0,0.01208617971623752,12212,0.010148121904042549,0.01402423752843249
2002,Urban regions,West,5.0,0.008057453144158346,12212,0.0064718122889977445,0.009643093999318947
2002,Urban regions,East,4.0,0.004904536696444211,12212,0.0036654718355100275,0.006143601557378394
2002,Urban regions,East,1.0,0.0036784025223331584,12212,0.002604679978177824,0.004752125066488493
2002,Rural regions,West,5.0,0.0024522683482221053,12212,0.0015750382733259686,0.003329498423118242
2002,Rural regions,East,5.0,0.0015764582238570678,12212,0.0008728007366632477,0.002280115711050888
2002,Urban regions,East,5.0,0.0003503240497460151,12212,1.8413111755663535e-05,0.0006822349877363666
2005,Urban regions,West,3.0,0.2861462861462861,11199,0.2777755217681528,0.29451705052441945
2005,Urban regions,West,2.0,0.17482517482517482,11199,0.16779054223763337,0.18185980741271626
2005,Rural regions,West,3.0,0.10867510867510867,11199,0.10291076974990403,0.11443944760031331
2005,Rural regions,East,3.0,0.07862407862407862,11199,0.07363910731784602,0.08360904993031122
2005,Rural regions,West,2.0,0.06274806274806274,11199,0.058256527797118415,0.06723959769900707
2005,Urban regions,West,1.0,0.062370062370062374,11199,0.05789117366428382,0.06684895107584092
2005,Rural regions,East,2.0,0.04743904743904744,11199,0.04350190781611832,0.051376187061976566
