year,ple0187,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
2017,Yes,North Rhine-Westphalia,Urban regions,0.20253164556962025,45410,0.19883520698271606,0.20622808415652444
2017,Yes,Baden-Wuerttemberg,Urban regions,0.11012658227848102,45410,0.10724725840639193,0.1130059061505701
2017,Yes,Bavaria,Rural regions,0.10379746835443038,45410,0.10099218468103499,0.10660275202782576
2017,Yes,Bavaria,Urban regions,0.07215189873417721,45410,0.06977208676603967,0.07453171070231475
2017,Yes,Lower Saxony,Rural regions,0.06329113924050633,45410,0.06105162364487533,0.06553065483613733
2017,Yes,Berlin,Urban regions,0.05569620253164557,45410,0.05358685091035247,0.057805554152938664
2017,Yes,Lower Saxony,Urban regions,0.05189873417721519,45410,0.0498584715878932,0.05393899676653718
2017,Yes,Hesse,Urban regions,0.04810126582278481,45410,0.04613313506860386,0.05006939657696576
2017,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.039240506329113925,45410,0.0374546152660699,0.04102639739215795
2017,Yes,Schleswig-Holstein,Rural regions,0.030379746835443037,45410,0.028801142705078723,0.031958350965807354
2017,Yes,Brandenburg,Rural regions,0.027848101265822784,45410,0.02633473106030111,0.029361471471344457
2017,Yes,Saxony,Urban regions,0.027848101265822784,45410,0.02633473106030111,0.029361471471344457
2017,Yes,Thuringa,Rural regions,0.021518987341772152,45410,0.020184337200506237,0.022853637483038067
2017,Yes,Saxony,Rural regions,0.0189873417721519,45410,0.01773203546788986,0.02024264807641394
2017,Yes,Hesse,Rural regions,0.016455696202531647,45410,0.01528556269812314,0.017625829706940155
2017,Yes,Saxony-Anhalt,Rural regions,0.013924050632911392,45410,0.012846299965345346,0.015001801300477438
2017,Yes,Mecklenburg-Western Pomerania,Rural regions,0.013924050632911392,45410,0.012846299965345346,0.015001801300477438
2017,Yes,Hamburg,Urban regions,0.013924050632911392,45410,0.012846299965345346,0.015001801300477438
2017,Yes,Baden-Wuerttemberg,Rural regions,0.01139240506329114,45410,0.010416292279121603,0.012368517847460675
2017,Yes,Thuringa,Urban regions,0.01139240506329114,45410,0.010416292279121603,0.012368517847460675
2017,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.01139240506329114,45410,0.010416292279121603,0.012368517847460675
2017,Yes,Bremen,Urban regions,0.008860759493670886,45410,0.007998807397507902,0.009722711589833871
2017,Yes,Brandenburg,Urban regions,0.007594936708860759,45410,0.0067964147092169185,0.0083934587085046
2017,Yes,Saxony-Anhalt,Urban regions,0.007594936708860759,45410,0.0067964147092169185,0.0083934587085046
2017,Yes,Schleswig-Holstein,Urban regions,0.005063291139240506,45410,0.00441046956591715,0.005716112712563863
2017,Yes,Mecklenburg-Western Pomerania,Urban regions,0.002531645569620253,45410,0.0020694440854621176,0.002993847053778389
2017,Yes,North Rhine-Westphalia,Rural regions,0.002531645569620253,45410,0.0020694440854621176,0.002993847053778389
2017,No,North Rhine-Westphalia,Urban regions,0.2037346170270585,45410,0.20003001421717023,0.20743921983694677
2017,No,Baden-Wuerttemberg,Urban regions,0.10066384564618192,45410,0.09789640633539559,0.10343128495696824
2017,No,Bavaria,Rural regions,0.08602818432392562,45410,0.08344909074244836,0.08860727790540288
2017,No,Bavaria,Urban regions,0.07205248650956947,45410,0.06967418718252238,0.07443078583661655
2017,No,Lower Saxony,Rural regions,0.05970728677355487,45410,0.057527944094759,0.061886629452350746
2017,No,Hesse,Urban regions,0.054233471796265385,45410,0.05215039158241289,0.05631655201011788
2017,No,"Rhineland-Palatinate, Saarland",Urban regions,0.042121200357156725,45410,0.04027369387601868,0.04396870683829477
2017,No,Lower Saxony,Urban regions,0.04146123684925657,45410,0.03962762972628492,0.04329484397222823
2017,No,Berlin,Urban regions,0.036686206762684886,45410,0.03495712466412146,0.038415288861248315
2017,No,Brandenburg,Rural regions,0.0357933149578788,45410,0.03408461286848048,0.03750201704727711
2017,No,Saxony,Urban regions,0.03334756784036647,45410,0.031696185725250514,0.03499894995548243
2017,No,Saxony,Rural regions,0.029387786792965564,45410,0.0278343748618289,0.03094119872410223
2017,No,Saxony-Anhalt,Rural regions,0.028417252222524166,45410,0.026888942912774574,0.02994556153227376
2017,No,Thuringa,Rural regions,0.026049147870647153,45410,0.024584120961014207,0.0275141747802801
2017,No,Schleswig-Holstein,Rural regions,0.024651578089211538,45410,0.02322537104774386,0.026077785130679217
2017,No,Mecklenburg-Western Pomerania,Rural regions,0.01875072790092783,45410,0.017503117289282406,0.019998338512573256
2017,No,Hamburg,Urban regions,0.017663729182033464,45410,0.016452150539461335,0.018875307824605593
2017,No,"Rhineland-Palatinate, Saarland",Rural regions,0.01548973174424473,45410,0.014353904206611551,0.016625559281877908
2017,No,Hesse,Rural regions,0.013238091540820684,45410,0.012186858025713449,0.014289325055927919
2017,No,Baden-Wuerttemberg,Rural regions,0.012772234947008812,45410,0.011739420152424948,0.013805049741592676
2017,No,Schleswig-Holstein,Urban regions,0.011180558251484918,45410,0.010213460077893612,0.012147656425076224
2017,No,Thuringa,Urban regions,0.010908808571761327,45410,0.009953404367879745,0.011864212775642908
2017,No,Bremen,Urban regions,0.00826895454016072,45410,0.007436035908573626,0.009101873171747814
2017,No,Saxony-Anhalt,Urban regions,0.006754920610272138,45410,0.006001532683756494,0.007508308536787782
2017,No,North Rhine-Westphalia,Rural regions,0.00442563764121278,45410,0.003815110326752472,0.0050361649556730885
2017,No,Brandenburg,Urban regions,0.003222174773865445,45410,0.002700915192382551,0.003743434355348339
2017,No,Mecklenburg-Western Pomerania,Urban regions,0.0029892464769595093,45410,0.002487122332572397,0.0034913706213466214
2019,Yes,North Rhine-Westphalia,Urban regions,0.2296983758700696,42417,0.22569528484279236,0.23370146689734686
2019,Yes,Baden-Wuerttemberg,Urban regions,0.0951276102088167,42417,0.09233549677312322,0.09791972364451018
2019,Yes,Bavaria,Rural regions,0.08352668213457076,42417,0.08089363505306797,0.08615972921607355
2019,Yes,Berlin,Urban regions,0.07076566125290024,42417,0.06832526692741868,0.07320605557838179
2019,Yes,Bavaria,Urban regions,0.060324825986078884,42417,0.058059018474718296,0.06259063349743947
2019,Yes,Hesse,Urban regions,0.054524361948955914,42417,0.052363601786372165,0.056685122111539664
2019,Yes,Lower Saxony,Rural regions,0.05336426914153132,42417,0.05122530833822477,0.05550322994483787
2019,Yes,Lower Saxony,Urban regions,0.04756380510440835,42417,0.0455382580437012,0.0495893521651155
2019,Yes,Brandenburg,Rural regions,0.03944315545243619,42417,0.03759076105907355,0.041295549845798835
2019,Yes,"Rhineland-Palatinate, Saarland",Urban regions,0.03480278422273782,42417,0.03305856478724993,0.036547003658225705
2019,Yes,Saxony,Urban regions,0.03248259860788863,42417,0.030795498427254066,0.034169698788523196
2019,Yes,Saxony-Anhalt,Rural regions,0.029002320185614848,42417,0.027405295738748392,0.030599344632481304
2019,Yes,Saxony,Rural regions,0.02320185614849188,42417,0.02176917391756971,0.024634538379414046
2019,Yes,Thuringa,Rural regions,0.022041763341067284,42417,0.020644528460840986,0.023438998221293583
2019,Yes,Hamburg,Urban regions,0.022041763341067284,42417,0.020644528460840986,0.023438998221293583
2019,Yes,Schleswig-Holstein,Rural regions,0.02088167053364269,42417,0.019520895580871993,0.02224244548641339
2019,Yes,Mecklenburg-Western Pomerania,Rural regions,0.019721577726218097,42417,0.01839835897653934,0.021044796475896854
2019,Yes,Schleswig-Holstein,Urban regions,0.012761020881670533,42417,0.011692851921836923,0.013829189841504143
2019,Yes,Thuringa,Urban regions,0.01160092807424594,42417,0.010581870718112882,0.012619985430378997
2019,Yes,Saxony-Anhalt,Urban regions,0.008120649651972157,42417,0.007266545352031638,0.008974753951912677
2019,Yes,"Rhineland-Palatinate, Saarland",Rural regions,0.008120649651972157,42417,0.007266545352031638,0.008974753951912677
2019,Yes,Brandenburg,Urban regions,0.00580046403712297,42417,0.005077770378325095,0.006523157695920844
2019,Yes,Hesse,Rural regions,0.00580046403712297,42417,0.005077770378325095,0.006523157695920844
2019,Yes,Baden-Wuerttemberg,Rural regions,0.004640371229698376,42417,0.003993597352766971,0.0052871451066297806
2019,Yes,Bremen,Urban regions,0.002320185614849188,42417,0.001862314702639214,0.0027780565270591616
2019,Yes,Mecklenburg-Western Pomerania,Urban regions,0.001160092807424594,42417,0.0008361410005136196,0.0014840446143355682
2019,Yes,North Rhine-Westphalia,Rural regions,0.001160092807424594,42417,0.0008361410005136196,0.0014840446143355682
2019,No,North Rhine-Westphalia,Urban regions,0.20531490394504093,42417,0.20147081109608916,0.2091589967939927
2019,No,Baden-Wuerttemberg,Urban regions,0.09827635855033115,42417,0.09544335347270881,0.10110936362795349
2019,No,Bavaria,Rural regions,0.08445431733102966,42417,0.08180802977759156,0.08710060488446776
2019,No,Bavaria,Urban regions,0.06956271339832984,42417,0.06714158452585736,0.07198384227080232
2019,No,Lower Saxony,Rural regions,0.05701592002961866,42417,0.05480925534074736,0.05922258471848996
2019,No,Hesse,Urban regions,0.052490847011394955,42417,0.050368484361744535,0.054613209661045374
2019,No,"Rhineland-Palatinate, Saarland",Urban regions,0.04323501583775556,42417,0.041299456257706285,0.04517057541780484
