year,bula_h,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Bavaria,Never,0.12166,371,1408,0.10458,0.13874
2009,Berlin,"Yes, happily",0.05709,43,457,0.03579,0.07838
2009,Berlin,"Yes, depending on situation",0.27622,238,457,0.23518,0.31726
2009,Berlin,Rather not,0.16530,132,457,0.13121,0.19939
2009,Berlin,Never,0.06488,44,457,0.04227,0.08749
2009,Brandenburg,"Yes, happily",0.06004,52,426,0.03745,0.08263
2009,Brandenburg,"Yes, depending on situation",0.29268,257,426,0.24942,0.33593
2009,Brandenburg,Rather not,0.13400,117,426,0.10161,0.16639
2009,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.24914,134,195,0.18827,0.31000
2009,Mecklenburg-Western Pomerania,Rather not,0.14715,61,195,0.09730,0.19700
2009,Saxony,"Yes, happily",0.04017,44,697,0.02558,0.05476
2009,Saxony,"Yes, depending on situation",0.22039,373,697,0.18960,0.25119
2009,Saxony,Rather not,0.12958,230,697,0.10463,0.15453
2009,Saxony,Never,0.03179,50,697,0.01876,0.04482
2009,Saxony-Anhalt,"Yes, happily",0.05500,34,405,0.03277,0.07723
2009,Saxony-Anhalt,"Yes, depending on situation",0.25331,232,405,0.21091,0.29572
2009,Saxony-Anhalt,Rather not,0.10492,108,405,0.07503,0.13480
2009,Saxony-Anhalt,Never,0.04807,31,405,0.02721,0.06893
2009,Thuringa,"Yes, happily",0.04808,42,402,0.02714,0.06902
2009,Thuringa,"Yes, depending on situation",0.24178,217,402,0.19987,0.28369
2009,Thuringa,Rather not,0.09304,101,402,0.06460,0.12147
2009,Thuringa,Never,0.05688,42,402,0.03421,0.07955
2014,Schleswig-Holstein,"Yes, happily",0.05624,61,885,0.04105,0.07142
2014,Schleswig-Holstein,"Yes, depending on situation",0.23238,259,885,0.20454,0.26022
2014,Schleswig-Holstein,Rather not,0.23500,239,885,0.20705,0.26295
2014,Schleswig-Holstein,Never,0.28926,326,885,0.25937,0.31915
2014,Hamburg,"Yes, depending on situation",0.23157,137,409,0.19064,0.27250
2014,Hamburg,Rather not,0.26521,121,409,0.22237,0.30804
2014,Hamburg,Never,0.30858,151,409,0.26376,0.35340
2014,Lower Saxony,"Yes, happily",0.03228,120,2535,0.02539,0.03916
2014,Lower Saxony,"Yes, depending on situation",0.26043,815,2535,0.24334,0.27751
2014,Lower Saxony,Rather not,0.22376,695,2535,0.20753,0.23998
2014,Lower Saxony,Never,0.29629,905,2535,0.27851,0.31406
2014,Bremen,"Yes, depending on situation",0.29723,71,208,0.23497,0.35949
2014,Bremen,Rather not,0.18390,45,208,0.13113,0.23668
2014,Bremen,Never,0.35877,92,208,0.29343,0.42411
2014,North Rhine-Westphalia,"Yes, happily",0.02772,216,5492,0.02337,0.03206
2014,North Rhine-Westphalia,"Yes, depending on situation",0.22181,1469,5492,0.21082,0.23280
2014,North Rhine-Westphalia,Rather not,0.22226,1505,5492,0.21126,0.23325
2014,North Rhine-Westphalia,Never,0.33123,2302,5492,0.31878,0.34368
2014,Hesse,"Yes, happily",0.03521,86,1847,0.02680,0.04362
2014,Hesse,"Yes, depending on situation",0.24017,560,1847,0.22068,0.25965
2014,Hesse,Rather not,0.24118,570,1847,0.22166,0.26069
2014,Hesse,Never,0.29969,631,1847,0.27879,0.32059
2014,"Rhineland-Palatinate, Saarland","Yes, happily",0.04506,64,1556,0.03475,0.05538
2014,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.18705,384,1556,0.16767,0.20643
2014,"Rhineland-Palatinate, Saarland",Rather not,0.23815,421,1556,0.21698,0.25933
2014,"Rhineland-Palatinate, Saarland",Never,0.34518,687,1556,0.32155,0.36881
2014,Baden-Wuerttemberg,"Yes, happily",0.03065,136,3159,0.02464,0.03666
2014,Baden-Wuerttemberg,"Yes, depending on situation",0.19854,724,3159,0.18462,0.21245
2014,Baden-Wuerttemberg,Rather not,0.25198,1012,3159,0.23684,0.26713
2014,Baden-Wuerttemberg,Never,0.33206,1287,3159,0.31564,0.34849
2014,Bavaria,"Yes, happily",0.02659,156,4277,0.02176,0.03141
2014,Bavaria,"Yes, depending on situation",0.16621,888,4277,0.15505,0.17737
2014,Bavaria,Rather not,0.21899,1197,4277,0.20659,0.23139
2014,Bavaria,Never,0.40865,2036,4277,0.39392,0.42339
2014,Berlin,"Yes, happily",0.13772,150,975,0.11608,0.15936
2014,Berlin,"Yes, depending on situation",0.33171,403,975,0.30214,0.36128
2014,Berlin,Rather not,0.18937,239,975,0.16477,0.21398
2014,Berlin,Never,0.16439,183,975,0.14111,0.18767
2014,Brandenburg,"Yes, happily",0.05764,68,1019,0.04332,0.07196
2014,Brandenburg,"Yes, depending on situation",0.24841,292,1019,0.22186,0.27495
2014,Brandenburg,Rather not,0.22528,271,1019,0.19962,0.25095
2014,Brandenburg,Never,0.32249,388,1019,0.29377,0.35120
2014,Mecklenburg-Western Pomerania,"Yes, happily",0.07695,44,555,0.05476,0.09915
2014,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.21247,172,555,0.17841,0.24653
2014,Mecklenburg-Western Pomerania,Rather not,0.22253,136,555,0.18789,0.25716
2014,Mecklenburg-Western Pomerania,Never,0.33790,203,555,0.29851,0.37729
2014,Saxony,"Yes, happily",0.04115,77,1592,0.03139,0.05091
2014,Saxony,"Yes, depending on situation",0.22862,452,1592,0.20798,0.24925
2014,Saxony,Rather not,0.29345,517,1592,0.27107,0.31582
2014,Saxony,Never,0.28637,546,1592,0.26416,0.30858
2014,Saxony-Anhalt,"Yes, happily",0.06278,84,957,0.04741,0.07816
2014,Saxony-Anhalt,"Yes, depending on situation",0.24623,302,957,0.21892,0.27354
2014,Saxony-Anhalt,Rather not,0.20597,240,957,0.18033,0.23161
2014,Saxony-Anhalt,Never,0.34275,331,957,0.31267,0.37284
2014,Thuringa,"Yes, happily",0.04778,65,990,0.03449,0.06108
2014,Thuringa,"Yes, depending on situation",0.25816,315,990,0.23089,0.28543
2014,Thuringa,Rather not,0.19762,267,990,0.17280,0.22243
2014,Thuringa,Never,0.33015,343,990,0.30084,0.35946
2019,Schleswig-Holstein,"Yes, happily",0.04286,61,935,0.02987,0.05585
2019,Schleswig-Holstein,"Yes, depending on situation",0.22469,283,935,0.19792,0.25146
2019,Schleswig-Holstein,Rather not,0.23667,239,935,0.20941,0.26393
2019,Schleswig-Holstein,Never,0.27035,352,935,0.24186,0.29883
2019,Hamburg,"Yes, depending on situation",0.21889,140,493,0.18235,0.25542
2019,Hamburg,Rather not,0.22101,148,493,0.18435,0.25768
2019,Hamburg,Never,0.31116,205,493,0.27025,0.35207
2019,Lower Saxony,"Yes, happily",0.04397,119,2408,0.03578,0.05217
2019,Lower Saxony,"Yes, depending on situation",0.22123,697,2408,0.20465,0.23781
2019,Lower Saxony,Rather not,0.23429,682,2408,0.21737,0.25122
2019,Lower Saxony,Never,0.29718,910,2408,0.27892,0.31544
2019,Bremen,"Yes, depending on situation",0.28466,70,198,0.22164,0.34767
2019,Bremen,Rather not,0.20597,50,198,0.14950,0.26245
2019,Bremen,Never,0.28932,78,198,0.22600,0.35264
2019,North Rhine-Westphalia,"Yes, happily",0.04633,269,5294,0.04067,0.05200
2019,North Rhine-Westphalia,"Yes, depending on situation",0.21399,1431,5294,0.20294,0.22504
2019,North Rhine-Westphalia,Rather not,0.23203,1526,5294,0.22066,0.24340
2019,North Rhine-Westphalia,Never,0.32758,2068,5294,0.31494,0.34023
2019,Hesse,"Yes, happily",0.03174,84,1667,0.02333,0.04016
2019,Hesse,"Yes, depending on situation",0.24010,545,1667,0.21959,0.26061
2019,Hesse,Rather not,0.23958,491,1667,0.21909,0.26008
2019,Hesse,Never,0.30132,547,1667,0.27929,0.32336
2019,"Rhineland-Palatinate, Saarland","Yes, happily",0.04003,73,1363,0.02962,0.05044
2019,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.19894,357,1363,0.17774,0.22015
2019,"Rhineland-Palatinate, Saarland",Rather not,0.22757,392,1363,0.20530,0.24984
2019,"Rhineland-Palatinate, Saarland",Never,0.32296,541,1363,0.29812,0.34779
2019,Baden-Wuerttemberg,"Yes, happily",0.04095,151,2732,0.03351,0.04838
2019,Baden-Wuerttemberg,"Yes, depending on situation",0.17850,705,2732,0.16413,0.19286
2019,Baden-Wuerttemberg,Rather not,0.26704,874,2732,0.25045,0.28363
2019,Baden-Wuerttemberg,Never,0.31503,1002,2732,0.29760,0.33245
2019,Bavaria,"Yes, happily",0.03506,169,3838,0.02924,0.04088
2019,Bavaria,"Yes, depending on situation",0.16085,884,3838,0.14922,0.17247
2019,Bavaria,Rather not,0.22575,1113,3838,0.21252,0.23898
2019,Bavaria,Never,0.36966,1672,3838,0.35439,0.38493
2019,Berlin,"Yes, happily",0.14586,183,1006,0.12404,0.16769
2019,Berlin,"Yes, depending on situation",0.31907,422,1006,0.29026,0.34789
2019,Berlin,Rather not,0.20488,224,1006,0.17992,0.22983
2019,Berlin,Never,0.16148,177,1006,0.13873,0.18424
2019,Brandenburg,"Yes, happily",0.05526,81,1098,0.04174,0.06879
2019,Brandenburg,"Yes, depending on situation",0.20823,318,1098,0.18421,0.23226
2019,Brandenburg,Rather not,0.21785,278,1098,0.19342,0.24228
2019,Brandenburg,Never,0.32461,421,1098,0.29690,0.35231
2019,Mecklenburg-Western Pomerania,"Yes, happily",0.07989,50,606,0.05829,0.10149
2019,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.25501,185,606,0.22028,0.28974
2019,Mecklenburg-Western Pomerania,Rather not,0.22721,163,606,0.19382,0.26060
2019,Mecklenburg-Western Pomerania,Never,0.26300,208,606,0.22792,0.29808
2019,Saxony,"Yes, happily",0.04940,89,1612,0.03882,0.05998
2019,Saxony,"Yes, depending on situation",0.18260,405,1612,0.16374,0.20147
2019,Saxony,Rather not,0.25874,470,1612,0.23736,0.28013
2019,Saxony,Never,0.35167,648,1612,0.32835,0.37499
2019,Saxony-Anhalt,"Yes, happily",0.06432,64,873,0.04804,0.08061
2019,Saxony-Anhalt,"Yes, depending on situation",0.25374,274,873,0.22485,0.28262
2019,Saxony-Anhalt,Rather not,0.19929,221,873,0.17277,0.22580
2019,Saxony-Anhalt,Never,0.31240,314,873,0.28164,0.34317
2019,Thuringa,"Yes, happily",0.07310,70,913,0.05620,0.08999
2019,Thuringa,"Yes, depending on situation",0.24099,256,913,0.21323,0.26875
2019,Thuringa,Rather not,0.18426,234,913,0.15909,0.20942
2019,Thuringa,Never,0.33522,353,913,0.30458,0.36585
