year,age_gr,bula_h,plj0045,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,46-65 y.,Berlin,"Yes, depending on situation",0.31367,95,153,0.23991,0.38744
2009,46-65 y.,Berlin,Rather not,0.20135,58,153,0.13760,0.26510
2009,46-65 y.,Brandenburg,"Yes, depending on situation",0.29859,79,119,0.21602,0.38116
2009,46-65 y.,Brandenburg,Rather not,0.13643,40,119,0.07450,0.19837
2009,46-65 y.,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.29366,57,57,0.17437,0.41294
2009,46-65 y.,Saxony,"Yes, depending on situation",0.25121,116,181,0.18785,0.31458
2009,46-65 y.,Saxony,Rather not,0.11061,65,181,0.06479,0.15643
2009,46-65 y.,Saxony-Anhalt,"Yes, depending on situation",0.26716,78,124,0.18896,0.34536
2009,46-65 y.,Saxony-Anhalt,Rather not,0.15531,46,124,0.09130,0.21932
2009,46-65 y.,Thuringa,"Yes, depending on situation",0.28158,77,119,0.20043,0.36274
2009,46-65 y.,Thuringa,Rather not,0.14113,42,119,0.07831,0.20395
2009,66 and older,Lower Saxony,"Yes, depending on situation",0.09927,46,120,0.04554,0.15299
2009,66 and older,Lower Saxony,Rather not,0.08498,37,120,0.03488,0.13509
2009,66 and older,Lower Saxony,Never,0.07212,37,120,0.02564,0.11860
2009,66 and older,North Rhine-Westphalia,"Yes, depending on situation",0.05740,63,224,0.02687,0.08793
2009,66 and older,North Rhine-Westphalia,Rather not,0.07566,78,224,0.04095,0.11037
2009,66 and older,North Rhine-Westphalia,Never,0.09335,83,224,0.05516,0.13153
2009,66 and older,Hesse,"Yes, depending on situation",0.10834,36,36,0.00537,0.21131
2009,66 and older,Baden-Wuerttemberg,"Yes, depending on situation",0.10843,48,120,0.05257,0.16430
2009,66 and older,Baden-Wuerttemberg,Rather not,0.08371,36,120,0.03395,0.13347
2009,66 and older,Baden-Wuerttemberg,Never,0.08592,36,120,0.03557,0.13627
2009,66 and older,Bavaria,"Yes, depending on situation",0.04445,34,152,0.01158,0.07733
2009,66 and older,Bavaria,Rather not,0.11573,63,152,0.06471,0.16676
2009,66 and older,Bavaria,Never,0.09970,55,152,0.05192,0.14749
2009,66 and older,Brandenburg,"Yes, depending on situation",0.19622,39,39,0.06995,0.32249
2009,66 and older,Saxony,Rather not,0.09611,37,37,-0.00017,0.19239
2014,17-29 y.,Schleswig-Holstein,"Yes, depending on situation",0.31439,53,136,0.23607,0.39271
2014,17-29 y.,Schleswig-Holstein,Rather not,0.20022,41,136,0.13272,0.26772
2014,17-29 y.,Schleswig-Holstein,Never,0.24770,42,136,0.17488,0.32052
2014,17-29 y.,Lower Saxony,"Yes, happily",0.08167,36,445,0.05619,0.10714
2014,17-29 y.,Lower Saxony,"Yes, depending on situation",0.34319,168,445,0.29903,0.38735
2014,17-29 y.,Lower Saxony,Rather not,0.28401,132,445,0.24207,0.32596
2014,17-29 y.,Lower Saxony,Never,0.19708,109,445,0.16008,0.23408
2014,17-29 y.,North Rhine-Westphalia,"Yes, happily",0.05124,64,947,0.03719,0.06529
2014,17-29 y.,North Rhine-Westphalia,"Yes, depending on situation",0.34672,319,947,0.31639,0.37705
2014,17-29 y.,North Rhine-Westphalia,Rather not,0.25481,262,947,0.22704,0.28257
2014,17-29 y.,North Rhine-Westphalia,Never,0.24187,302,947,0.21458,0.26915
2014,17-29 y.,Hesse,"Yes, happily",0.09859,31,288,0.06410,0.13308
2014,17-29 y.,Hesse,"Yes, depending on situation",0.33015,106,288,0.27574,0.38456
2014,17-29 y.,Hesse,Rather not,0.21369,81,288,0.16627,0.26112
2014,17-29 y.,Hesse,Never,0.25303,70,288,0.20273,0.30333
2014,17-29 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.34628,90,244,0.28645,0.40610
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Rather not,0.30281,83,244,0.24504,0.36059
2014,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.19278,71,244,0.14318,0.24238
2014,17-29 y.,Baden-Wuerttemberg,"Yes, happily",0.03698,32,518,0.02071,0.05325
2014,17-29 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.31027,143,518,0.27039,0.35015
2014,17-29 y.,Baden-Wuerttemberg,Rather not,0.29268,179,518,0.25346,0.33190
2014,17-29 y.,Baden-Wuerttemberg,Never,0.27638,164,518,0.23783,0.31493
2014,17-29 y.,Bavaria,"Yes, happily",0.06705,47,697,0.04847,0.08563
2014,17-29 y.,Bavaria,"Yes, depending on situation",0.29226,211,697,0.25847,0.32605
2014,17-29 y.,Bavaria,Rather not,0.25624,211,697,0.22381,0.28868
2014,17-29 y.,Bavaria,Never,0.29856,228,697,0.26456,0.33256
2014,17-29 y.,Berlin,"Yes, happily",0.24425,33,128,0.16953,0.31898
2014,17-29 y.,Berlin,"Yes, depending on situation",0.39878,64,128,0.31362,0.48394
2014,17-29 y.,Berlin,Rather not,0.16383,31,128,0.09946,0.22820
2014,17-29 y.,Brandenburg,"Yes, depending on situation",0.33389,43,43,0.19126,0.47652
2014,17-29 y.,Saxony,"Yes, depending on situation",0.47172,97,187,0.39998,0.54346
2014,17-29 y.,Saxony,Rather not,0.30670,58,187,0.24043,0.37297
2014,17-29 y.,Saxony,Never,0.08475,32,187,0.04473,0.12478
2014,17-29 y.,Saxony-Anhalt,"Yes, depending on situation",0.55124,63,63,0.42744,0.67505
2014,17-29 y.,Thuringa,"Yes, depending on situation",0.51263,55,55,0.37931,0.64595
2014,30-45 y.,Schleswig-Holstein,"Yes, depending on situation",0.32013,94,266,0.26396,0.37630
2014,30-45 y.,Schleswig-Holstein,Rather not,0.19980,73,266,0.15166,0.24795
2014,30-45 y.,Schleswig-Holstein,Never,0.27926,99,266,0.22525,0.33328
2014,30-45 y.,Hamburg,"Yes, depending on situation",0.33802,61,141,0.25966,0.41638
2014,30-45 y.,Hamburg,Rather not,0.41866,40,141,0.33694,0.50039
2014,30-45 y.,Hamburg,Never,0.15465,40,141,0.09475,0.21454
2014,30-45 y.,Lower Saxony,"Yes, happily",0.03630,37,773,0.02311,0.04950
2014,30-45 y.,Lower Saxony,"Yes, depending on situation",0.36292,250,773,0.32900,0.39684
2014,30-45 y.,Lower Saxony,Rather not,0.31455,224,773,0.28180,0.34731
2014,30-45 y.,Lower Saxony,Never,0.24082,262,773,0.21066,0.27099
2014,30-45 y.,North Rhine-Westphalia,"Yes, happily",0.03354,74,1760,0.02513,0.04196
2014,30-45 y.,North Rhine-Westphalia,"Yes, depending on situation",0.32763,490,1760,0.30570,0.34956
2014,30-45 y.,North Rhine-Westphalia,Rather not,0.28386,499,1760,0.26279,0.30493
2014,30-45 y.,North Rhine-Westphalia,Never,0.32422,697,1760,0.30235,0.34610
2014,30-45 y.,Hesse,"Yes, happily",0.03819,31,572,0.02247,0.05391
2014,30-45 y.,Hesse,"Yes, depending on situation",0.34114,177,572,0.30226,0.38003
2014,30-45 y.,Hesse,Rather not,0.32393,176,572,0.28554,0.36231
2014,30-45 y.,Hesse,Never,0.27271,188,572,0.23618,0.30924
2014,30-45 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.28530,127,455,0.24376,0.32684
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Rather not,0.28376,117,455,0.24229,0.32523
2014,30-45 y.,"Rhineland-Palatinate, Saarland",Never,0.36614,211,455,0.32182,0.41045
2014,30-45 y.,Baden-Wuerttemberg,"Yes, happily",0.05763,60,1103,0.04387,0.07139
2014,30-45 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.27304,262,1103,0.24673,0.29934
2014,30-45 y.,Baden-Wuerttemberg,Rather not,0.30214,357,1103,0.27502,0.32925
2014,30-45 y.,Baden-Wuerttemberg,Never,0.35135,424,1103,0.32317,0.37954
2014,30-45 y.,Bavaria,"Yes, happily",0.03833,60,1379,0.02819,0.04846
2014,30-45 y.,Bavaria,"Yes, depending on situation",0.23338,301,1379,0.21105,0.25571
2014,30-45 y.,Bavaria,Rather not,0.28508,384,1379,0.26124,0.30891
2014,30-45 y.,Bavaria,Never,0.41595,634,1379,0.38992,0.44197
2014,30-45 y.,Berlin,"Yes, happily",0.25161,67,309,0.20315,0.30008
2014,30-45 y.,Berlin,"Yes, depending on situation",0.42952,140,309,0.37424,0.48480
2014,30-45 y.,Berlin,Rather not,0.16953,67,309,0.12762,0.21143
2014,30-45 y.,Berlin,Never,0.12006,35,309,0.08376,0.15636
2014,30-45 y.,Brandenburg,"Yes, depending on situation",0.37441,95,248,0.31406,0.43477
2014,30-45 y.,Brandenburg,Rather not,0.31695,86,248,0.25892,0.37498
2014,30-45 y.,Brandenburg,Never,0.27013,67,248,0.21476,0.32551
2014,30-45 y.,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.36757,63,138,0.28684,0.44831
2014,30-45 y.,Mecklenburg-Western Pomerania,Rather not,0.20789,39,138,0.13994,0.27584
2014,30-45 y.,Mecklenburg-Western Pomerania,Never,0.29530,36,138,0.21892,0.37169
2014,30-45 y.,Saxony,"Yes, happily",0.06649,32,475,0.04406,0.08891
2014,30-45 y.,Saxony,"Yes, depending on situation",0.36128,176,475,0.31803,0.40453
2014,30-45 y.,Saxony,Rather not,0.33996,179,475,0.29731,0.38260
2014,30-45 y.,Saxony,Never,0.22321,88,475,0.18573,0.26070
2014,30-45 y.,Saxony-Anhalt,"Yes, depending on situation",0.38985,109,254,0.32975,0.44995
2014,30-45 y.,Saxony-Anhalt,Rather not,0.27689,65,254,0.22175,0.33203
2014,30-45 y.,Saxony-Anhalt,Never,0.24514,80,254,0.19213,0.29815
2014,30-45 y.,Thuringa,"Yes, depending on situation",0.45635,138,268,0.39660,0.51609
2014,30-45 y.,Thuringa,Rather not,0.23827,80,268,0.18717,0.28937
2014,30-45 y.,Thuringa,Never,0.22011,50,268,0.17041,0.26980
2014,46-65 y.,Schleswig-Holstein,"Yes, depending on situation",0.35095,92,253,0.29202,0.40987
2014,46-65 y.,Schleswig-Holstein,Rather not,0.28571,71,253,0.22993,0.34148
2014,46-65 y.,Schleswig-Holstein,Never,0.31626,90,253,0.25885,0.37368
2014,46-65 y.,Hamburg,"Yes, depending on situation",0.36669,41,123,0.28117,0.45220
2014,46-65 y.,Hamburg,Rather not,0.27002,40,123,0.19123,0.34880
2014,46-65 y.,Hamburg,Never,0.33322,42,123,0.24957,0.41686
2014,46-65 y.,Lower Saxony,"Yes, happily",0.02844,34,855,0.01729,0.03959
2014,46-65 y.,Lower Saxony,"Yes, depending on situation",0.34556,308,855,0.31367,0.37746
2014,46-65 y.,Lower Saxony,Rather not,0.26082,245,855,0.23137,0.29027
2014,46-65 y.,Lower Saxony,Never,0.34172,268,855,0.30991,0.37353
2014,46-65 y.,North Rhine-Westphalia,"Yes, happily",0.03315,59,1891,0.02508,0.04123
2014,46-65 y.,North Rhine-Westphalia,"Yes, depending on situation",0.27141,536,1891,0.25136,0.29146
2014,46-65 y.,North Rhine-Westphalia,Rather not,0.28759,546,1891,0.26718,0.30799
2014,46-65 y.,North Rhine-Westphalia,Never,0.37629,750,1891,0.35445,0.39813
2014,46-65 y.,Hesse,"Yes, depending on situation",0.29022,222,689,0.25631,0.32414
2014,46-65 y.,Hesse,Rather not,0.30735,244,689,0.27287,0.34182
2014,46-65 y.,Hesse,Never,0.34042,223,689,0.30501,0.37583
2014,46-65 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.20296,130,522,0.16842,0.23750
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Rather not,0.31144,163,522,0.27168,0.35121
2014,46-65 y.,"Rhineland-Palatinate, Saarland",Never,0.40991,229,522,0.36768,0.45214
2014,46-65 y.,Baden-Wuerttemberg,"Yes, happily",0.02782,32,1002,0.01763,0.03801
2014,46-65 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.23285,237,1002,0.20667,0.25904
2014,46-65 y.,Baden-Wuerttemberg,Rather not,0.34003,345,1002,0.31068,0.36938
2014,46-65 y.,Baden-Wuerttemberg,Never,0.35597,388,1002,0.32630,0.38563
2014,46-65 y.,Bavaria,"Yes, happily",0.02574,41,1452,0.01759,0.03389
2014,46-65 y.,Bavaria,"Yes, depending on situation",0.16556,287,1452,0.14644,0.18469
2014,46-65 y.,Bavaria,Rather not,0.29089,455,1452,0.26752,0.31426
2014,46-65 y.,Bavaria,Never,0.48862,669,1452,0.46290,0.51435
2014,46-65 y.,Berlin,"Yes, happily",0.10965,33,322,0.07547,0.14384
2014,46-65 y.,Berlin,"Yes, depending on situation",0.41786,139,322,0.36391,0.47182
2014,46-65 y.,Berlin,Rather not,0.24655,87,322,0.19940,0.29370
2014,46-65 y.,Berlin,Never,0.21419,63,322,0.16931,0.25907
2014,46-65 y.,Brandenburg,"Yes, depending on situation",0.29065,117,385,0.24524,0.33607
2014,46-65 y.,Brandenburg,Rather not,0.25092,100,385,0.20755,0.29428
2014,46-65 y.,Brandenburg,Never,0.38627,168,385,0.33757,0.43497
2014,46-65 y.,Mecklenburg-Western Pomerania,"Yes, depending on situation",0.25178,62,203,0.19192,0.31164
2014,46-65 y.,Mecklenburg-Western Pomerania,Rather not,0.32306,63,203,0.25856,0.38755
2014,46-65 y.,Mecklenburg-Western Pomerania,Never,0.37349,78,203,0.30678,0.44019
2014,46-65 y.,Saxony,"Yes, depending on situation",0.20613,137,549,0.17226,0.24000
2014,46-65 y.,Saxony,Rather not,0.40520,194,549,0.36410,0.44630
2014,46-65 y.,Saxony,Never,0.34181,218,549,0.30209,0.38152
2014,46-65 y.,Saxony-Anhalt,"Yes, depending on situation",0.21304,97,304,0.16694,0.25915
2014,46-65 y.,Saxony-Anhalt,Rather not,0.25846,96,304,0.20917,0.30775
2014,46-65 y.,Saxony-Anhalt,Never,0.43258,111,304,0.37680,0.48837
2014,46-65 y.,Thuringa,"Yes, depending on situation",0.25445,97,349,0.20869,0.30022
2014,46-65 y.,Thuringa,Rather not,0.31766,114,349,0.26874,0.36657
2014,46-65 y.,Thuringa,Never,0.38072,138,349,0.32971,0.43174
2014,66 and older,Schleswig-Holstein,Rather not,0.34546,54,149,0.26885,0.42207
2014,66 and older,Schleswig-Holstein,Never,0.43463,95,149,0.35477,0.51450
2014,66 and older,Hamburg,Never,0.58754,54,54,0.45501,0.72008
2014,66 and older,Lower Saxony,"Yes, depending on situation",0.16794,89,449,0.13332,0.20255
2014,66 and older,Lower Saxony,Rather not,0.19812,94,449,0.16121,0.23503
2014,66 and older,Lower Saxony,Never,0.55695,266,449,0.51095,0.60295
2014,66 and older,North Rhine-Westphalia,"Yes, depending on situation",0.11495,124,875,0.09381,0.13610
2014,66 and older,North Rhine-Westphalia,Rather not,0.21131,198,875,0.18424,0.23837
2014,66 and older,North Rhine-Westphalia,Never,0.60663,553,875,0.57425,0.63902
2014,66 and older,Hesse,"Yes, depending on situation",0.16561,55,274,0.12151,0.20971
2014,66 and older,Hesse,Rather not,0.25432,69,274,0.20266,0.30598
2014,66 and older,Hesse,Never,0.53552,150,274,0.47636,0.59468
2014,66 and older,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.08844,37,271,0.05457,0.12231
2014,66 and older,"Rhineland-Palatinate, Saarland",Rather not,0.21855,58,271,0.16926,0.26785
2014,66 and older,"Rhineland-Palatinate, Saarland",Never,0.60530,176,271,0.54699,0.66360
2014,66 and older,Baden-Wuerttemberg,"Yes, depending on situation",0.14046,82,524,0.11068,0.17023
2014,66 and older,Baden-Wuerttemberg,Rather not,0.23628,131,524,0.19987,0.27269
2014,66 and older,Baden-Wuerttemberg,Never,0.56611,311,524,0.52363,0.60858
2014,66 and older,Bavaria,"Yes, depending on situation",0.12772,89,741,0.10367,0.15177
2014,66 and older,Bavaria,Rather not,0.17486,147,741,0.14749,0.20223
2014,66 and older,Bavaria,Never,0.66557,505,741,0.63158,0.69956
2014,66 and older,Berlin,"Yes, depending on situation",0.29037,60,180,0.22387,0.35687
2014,66 and older,Berlin,Rather not,0.28263,54,180,0.21667,0.34860
2014,66 and older,Berlin,Never,0.30863,66,180,0.24096,0.37631
2014,66 and older,Brandenburg,"Yes, depending on situation",0.19947,37,236,0.14838,0.25057
2014,66 and older,Brandenburg,Rather not,0.26269,61,236,0.20642,0.31896
2014,66 and older,Brandenburg,Never,0.53075,138,236,0.46694,0.59456
2014,66 and older,Mecklenburg-Western Pomerania,Never,0.62236,74,74,0.51114,0.73357
2014,66 and older,Saxony,"Yes, depending on situation",0.11359,42,336,0.07961,0.14757
2014,66 and older,Saxony,Rather not,0.25032,86,336,0.20393,0.29671
2014,66 and older,Saxony,Never,0.58494,208,336,0.53218,0.63771
2014,66 and older,Saxony-Anhalt,"Yes, depending on situation",0.11911,33,204,0.07455,0.16367
2014,66 and older,Saxony-Anhalt,Rather not,0.22389,52,204,0.16654,0.28123
2014,66 and older,Saxony-Anhalt,Never,0.63131,119,204,0.56494,0.69767
2014,66 and older,Thuringa,Rather not,0.14589,45,183,0.09460,0.19717
2014,66 and older,Thuringa,Never,0.74096,138,183,0.67731,0.80461
2019,17-29 y.,Schleswig-Holstein,"Yes, depending on situation",0.29814,51,125,0.21762,0.37865
2019,17-29 y.,Schleswig-Holstein,Rather not,0.27818,39,125,0.19931,0.35705
2019,17-29 y.,Schleswig-Holstein,Never,0.15948,35,125,0.09504,0.22393
2019,17-29 y.,Lower Saxony,"Yes, depending on situation",0.36179,146,405,0.31493,0.40865
2019,17-29 y.,Lower Saxony,Rather not,0.26675,143,405,0.22363,0.30988
2019,17-29 y.,Lower Saxony,Never,0.20524,116,405,0.16586,0.24462
2019,17-29 y.,North Rhine-Westphalia,"Yes, happily",0.06850,59,909,0.05207,0.08493
2019,17-29 y.,North Rhine-Westphalia,"Yes, depending on situation",0.29697,307,909,0.26725,0.32669
2019,17-29 y.,North Rhine-Westphalia,Rather not,0.29635,308,909,0.26665,0.32606
2019,17-29 y.,North Rhine-Westphalia,Never,0.22526,235,909,0.19809,0.25243
2019,17-29 y.,Hesse,"Yes, depending on situation",0.21012,82,244,0.15890,0.26135
2019,17-29 y.,Hesse,Rather not,0.36918,101,244,0.30850,0.42986
2019,17-29 y.,Hesse,Never,0.26920,61,244,0.21343,0.32497
2019,17-29 y.,"Rhineland-Palatinate, Saarland","Yes, depending on situation",0.31777,71,192,0.25173,0.38380
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Rather not,0.24490,64,192,0.18391,0.30588
2019,17-29 y.,"Rhineland-Palatinate, Saarland",Never,0.22006,57,192,0.16131,0.27882
2019,17-29 y.,Baden-Wuerttemberg,"Yes, happily",0.08171,32,399,0.05480,0.10862
2019,17-29 y.,Baden-Wuerttemberg,"Yes, depending on situation",0.28035,137,399,0.23622,0.32448
2019,17-29 y.,Baden-Wuerttemberg,Rather not,0.35624,148,399,0.30920,0.40329
2019,17-29 y.,Baden-Wuerttemberg,Never,0.20359,82,399,0.16403,0.24315
2019,17-29 y.,Bavaria,"Yes, happily",0.06312,49,537,0.04253,0.08371
2019,17-29 y.,Bavaria,"Yes, depending on situation",0.26271,165,537,0.22546,0.29997
2019,17-29 y.,Bavaria,Rather not,0.28967,174,537,0.25127,0.32807
2019,17-29 y.,Bavaria,Never,0.22839,149,537,0.19285,0.26393
2019,17-29 y.,Berlin,"Yes, happily",0.15267,31,86,0.07621,0.22914
2019,17-29 y.,Berlin,"Yes, depending on situation",0.40426,55,86,0.29993,0.50859
2019,17-29 y.,Brandenburg,"Yes, depending on situation",0.30781,51,82,0.20729,0.40833
2019,17-29 y.,Brandenburg,Rather not,0.28033,31,82,0.18251,0.37814
2019,17-29 y.,Saxony,"Yes, depending on situation",0.38750,86,125,0.30175,0.47325
2019,17-29 y.,Saxony,Rather not,0.22423,39,125,0.15082,0.29764
2019,17-29 y.,Saxony-Anhalt,"Yes, depending on situation",0.32286,38,69,0.21173,0.43399
2019,17-29 y.,Saxony-Anhalt,Rather not,0.24699,31,69,0.14449,0.34949
2019,17-29 y.,Thuringa,"Yes, depending on situation",0.39118,48,48,0.25165,0.53070
2019,30-45 y.,Schleswig-Holstein,"Yes, depending on situation",0.29763,75,234,0.23892,0.35634
2019,30-45 y.,Schleswig-Holstein,Rather not,0.27807,58,234,0.22054,0.33560
2019,30-45 y.,Schleswig-Holstein,Never,0.28213,101,234,0.22434,0.33991
2019,30-45 y.,Hamburg,"Yes, depending on situation",0.42116,53,127,0.33494,0.50737
2019,30-45 y.,Hamburg,Rather not,0.22512,35,127,0.15219,0.29805
2019,30-45 y.,Hamburg,Never,0.22648,39,127,0.15339,0.29956
2019,30-45 y.,Lower Saxony,"Yes, depending on situation",0.24146,147,517,0.20454,0.27839
2019,30-45 y.,Lower Saxony,Rather not,0.31370,157,517,0.27366,0.35374
2019,30-45 y.,Lower Saxony,Never,0.33724,213,517,0.29645,0.37803
2019,30-45 y.,North Rhine-Westphalia,"Yes, happily",0.07737,69,1281,0.06273,0.09200
2019,30-45 y.,North Rhine-Westphalia,"Yes, depending on situation",0.26563,317,1281,0.24144,0.28983
2019,30-45 y.,North Rhine-Westphalia,Rather not,0.27474,364,1281,0.25028,0.29919
2019,30-45 y.,North Rhine-Westphalia,Never,0.34533,531,1281,0.31928,0.37138
2019,30-45 y.,Hesse,"Yes, depending on situation",0.32819,144,378,0.28079,0.37559
