year,pgisced97,pli0098_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,Post-secondary Non-tertiary Level,Never,0.50277,550,1083,0.47298,0.53257
2008,First Stage of Tertiary Education,At least once per week,0.08345,115,1414,0.06903,0.09787
2008,First Stage of Tertiary Education,At least once per month,0.09661,144,1414,0.08120,0.11201
2008,First Stage of Tertiary Education,Seldom,0.31687,461,1414,0.29261,0.34113
2008,First Stage of Tertiary Education,Never,0.50307,694,1414,0.47700,0.52914
2008,Second Stage of Tertiary Education,At least once per week,0.07804,340,4181,0.06991,0.08617
2008,Second Stage of Tertiary Education,At least once per month,0.09649,411,4181,0.08754,0.10544
2008,Second Stage of Tertiary Education,Seldom,0.30552,1259,4181,0.29156,0.31949
2008,Second Stage of Tertiary Education,Never,0.51994,2171,4181,0.50480,0.53509
2009,No answer / don't know,Seldom,0.23028,79,291,0.18182,0.27873
2009,No answer / don't know,Never,0.64140,212,291,0.58620,0.69660
2009,Pre-primary Level,At least once per month,0.10356,33,285,0.06813,0.13900
2009,Pre-primary Level,Seldom,0.33827,112,285,0.28324,0.39330
2009,Pre-primary Level,Never,0.48532,140,285,0.42719,0.54345
2009,Primary Level,Seldom,0.14473,34,131,0.08425,0.20521
2009,Primary Level,Never,0.63035,97,131,0.54738,0.71333
2009,Lower Secondary Level,At least once per week,0.10346,186,1777,0.08929,0.11762
2009,Lower Secondary Level,At least once per month,0.10461,188,1777,0.09038,0.11884
2009,Lower Secondary Level,Seldom,0.26019,477,1777,0.23979,0.28060
2009,Lower Secondary Level,Never,0.53174,926,1777,0.50853,0.55495
2009,Upper Secondary Level,At least once per week,0.07173,664,9011,0.06640,0.07706
2009,Upper Secondary Level,At least once per month,0.07478,734,9011,0.06934,0.08021
2009,Upper Secondary Level,Seldom,0.28910,2638,9011,0.27974,0.29846
2009,Upper Secondary Level,Never,0.56439,4975,9011,0.55415,0.57463
2009,Post-secondary Non-tertiary Level,At least once per week,0.06540,65,993,0.05001,0.08078
2009,Post-secondary Non-tertiary Level,At least once per month,0.06382,73,993,0.04861,0.07903
2009,Post-secondary Non-tertiary Level,Seldom,0.34962,336,993,0.31995,0.37930
2009,Post-secondary Non-tertiary Level,Never,0.52116,519,993,0.49007,0.55225
2009,First Stage of Tertiary Education,At least once per week,0.07400,96,1323,0.05989,0.08811
2009,First Stage of Tertiary Education,At least once per month,0.09461,135,1323,0.07883,0.11039
2009,First Stage of Tertiary Education,Seldom,0.34907,449,1323,0.32338,0.37477
2009,First Stage of Tertiary Education,Never,0.48231,643,1323,0.45538,0.50925
2009,Second Stage of Tertiary Education,At least once per week,0.07587,328,4018,0.06768,0.08405
2009,Second Stage of Tertiary Education,At least once per month,0.09964,394,4018,0.09038,0.10890
2009,Second Stage of Tertiary Education,Seldom,0.28724,1161,4018,0.27325,0.30123
2009,Second Stage of Tertiary Education,Never,0.53725,2135,4018,0.52184,0.55267
2011,No answer / don't know,At least once per week,0.05744,35,575,0.03840,0.07648
2011,No answer / don't know,At least once per month,0.03599,32,575,0.02076,0.05123
2011,No answer / don't know,Seldom,0.22799,124,575,0.19367,0.26231
2011,No answer / don't know,Never,0.67858,384,575,0.64037,0.71678
2011,Pre-primary Level,At least once per week,0.06336,43,473,0.04139,0.08534
2011,Pre-primary Level,At least once per month,0.07746,48,473,0.05335,0.10158
2011,Pre-primary Level,Seldom,0.28441,140,473,0.24371,0.32511
2011,Pre-primary Level,Never,0.57476,242,473,0.53016,0.61936
2011,Primary Level,Seldom,0.19323,62,348,0.15169,0.23477
2011,Primary Level,Never,0.62498,286,348,0.57405,0.67592
2011,Lower Secondary Level,At least once per week,0.11033,295,2940,0.09900,0.12166
2011,Lower Secondary Level,At least once per month,0.10351,259,2940,0.09250,0.11453
2011,Lower Secondary Level,Seldom,0.24089,699,2940,0.22543,0.25635
2011,Lower Secondary Level,Never,0.54527,1687,2940,0.52726,0.56327
2011,Upper Secondary Level,At least once per week,0.07621,1128,13866,0.07179,0.08062
2011,Upper Secondary Level,At least once per month,0.07942,1263,13866,0.07492,0.08392
2011,Upper Secondary Level,Seldom,0.26795,3672,13866,0.26058,0.27533
2011,Upper Secondary Level,Never,0.57642,7803,13866,0.56819,0.58464
2011,Post-secondary Non-tertiary Level,At least once per week,0.07684,173,1997,0.06516,0.08853
2011,Post-secondary Non-tertiary Level,At least once per month,0.08748,195,1997,0.07508,0.09987
2011,Post-secondary Non-tertiary Level,Seldom,0.29953,602,1997,0.27944,0.31963
2011,Post-secondary Non-tertiary Level,Never,0.53615,1027,1997,0.51427,0.55802
2011,First Stage of Tertiary Education,At least once per week,0.08768,169,1842,0.07476,0.10060
2011,First Stage of Tertiary Education,At least once per month,0.08244,192,1842,0.06988,0.09500
2011,First Stage of Tertiary Education,Seldom,0.29699,558,1842,0.27612,0.31786
2011,First Stage of Tertiary Education,Never,0.53289,923,1842,0.51010,0.55568
2011,Second Stage of Tertiary Education,At least once per week,0.07754,549,6193,0.07088,0.08420
2011,Second Stage of Tertiary Education,At least once per month,0.09809,716,6193,0.09068,0.10550
2011,Second Stage of Tertiary Education,Seldom,0.28598,1759,6193,0.27473,0.29724
2011,Second Stage of Tertiary Education,Never,0.53839,3169,6193,0.52597,0.55080
2013,No answer / don't know,Seldom,0.23159,99,405,0.19046,0.27273
2013,No answer / don't know,Never,0.68792,306,405,0.64273,0.73310
2013,Pre-primary Level,At least once per week,0.05787,33,444,0.03613,0.07962
2013,Pre-primary Level,At least once per month,0.07177,36,444,0.04773,0.09580
2013,Pre-primary Level,Seldom,0.24523,124,444,0.20517,0.28530
2013,Pre-primary Level,Never,0.62512,251,444,0.58004,0.67020
2013,Primary Level,Seldom,0.19318,52,288,0.14751,0.23886
2013,Primary Level,Never,0.66840,236,288,0.61393,0.72286
2013,Lower Secondary Level,At least once per week,0.11885,262,2578,0.10635,0.13134
2013,Lower Secondary Level,At least once per month,0.10033,236,2578,0.08873,0.11193
2013,Lower Secondary Level,Seldom,0.21903,554,2578,0.20306,0.23500
2013,Lower Secondary Level,Never,0.56180,1526,2578,0.54264,0.58096
2013,Upper Secondary Level,At least once per week,0.07728,999,12351,0.07257,0.08199
2013,Upper Secondary Level,At least once per month,0.07526,1024,12351,0.07061,0.07992
2013,Upper Secondary Level,Seldom,0.26950,3306,12351,0.26168,0.27733
2013,Upper Secondary Level,Never,0.57795,7022,12351,0.56924,0.58666
2013,Post-secondary Non-tertiary Level,At least once per week,0.07214,130,1762,0.06005,0.08422
2013,Post-secondary Non-tertiary Level,At least once per month,0.07028,170,1762,0.05834,0.08222
2013,Post-secondary Non-tertiary Level,Seldom,0.27922,529,1762,0.25826,0.30017
2013,Post-secondary Non-tertiary Level,Never,0.57837,933,1762,0.55530,0.60143
2013,First Stage of Tertiary Education,At least once per week,0.09752,147,1662,0.08325,0.11178
2013,First Stage of Tertiary Education,At least once per month,0.09507,192,1662,0.08097,0.10918
2013,First Stage of Tertiary Education,Seldom,0.29053,534,1662,0.26869,0.31236
2013,First Stage of Tertiary Education,Never,0.51688,789,1662,0.49285,0.54092
2013,Second Stage of Tertiary Education,At least once per week,0.07899,518,5802,0.07205,0.08593
2013,Second Stage of Tertiary Education,At least once per month,0.10154,663,5802,0.09376,0.10931
2013,Second Stage of Tertiary Education,Seldom,0.28617,1689,5802,0.27454,0.29780
2013,Second Stage of Tertiary Education,Never,0.53331,2932,5802,0.52047,0.54615
2015,No answer / don't know,At least once per week,0.05796,40,641,0.03986,0.07606
2015,No answer / don't know,At least once per month,0.03399,33,641,0.01995,0.04803
2015,No answer / don't know,Seldom,0.23082,146,641,0.19818,0.26347
2015,No answer / don't know,Never,0.67723,422,641,0.64100,0.71345
2015,Pre-primary Level,At least once per month,0.09351,32,343,0.06265,0.12437
2015,Pre-primary Level,Seldom,0.29670,102,343,0.24828,0.34511
2015,Pre-primary Level,Never,0.53389,209,343,0.48102,0.58676
2015,Primary Level,At least once per week,0.08617,50,531,0.06228,0.11006
2015,Primary Level,At least once per month,0.07974,33,531,0.05668,0.10280
2015,Primary Level,Seldom,0.16646,97,531,0.13475,0.19818
2015,Primary Level,Never,0.66762,351,531,0.62752,0.70773
2015,Lower Secondary Level,At least once per week,0.10849,254,2959,0.09728,0.11970
2015,Lower Secondary Level,At least once per month,0.08387,247,2959,0.07388,0.09386
2015,Lower Secondary Level,Seldom,0.22023,679,2959,0.20530,0.23517
2015,Lower Secondary Level,Never,0.58741,1779,2959,0.56967,0.60515
2015,Upper Secondary Level,At least once per week,0.07140,896,12118,0.06682,0.07599
2015,Upper Secondary Level,At least once per month,0.07351,1057,12118,0.06887,0.07816
2015,Upper Secondary Level,Seldom,0.25448,3040,12118,0.24673,0.26224
2015,Upper Secondary Level,Never,0.60060,7125,12118,0.59188,0.60932
2015,Post-secondary Non-tertiary Level,At least once per week,0.06574,158,2150,0.05526,0.07621
2015,Post-secondary Non-tertiary Level,At least once per month,0.06839,222,2150,0.05772,0.07906
2015,Post-secondary Non-tertiary Level,Seldom,0.26659,592,2150,0.24790,0.28529
2015,Post-secondary Non-tertiary Level,Never,0.59928,1178,2150,0.57856,0.62000
2015,First Stage of Tertiary Education,At least once per week,0.08150,126,1525,0.06777,0.09524
2015,First Stage of Tertiary Education,At least once per month,0.08713,159,1525,0.07297,0.10129
2015,First Stage of Tertiary Education,Seldom,0.28986,460,1525,0.26708,0.31264
2015,First Stage of Tertiary Education,Never,0.54151,780,1525,0.51649,0.56652
2015,Second Stage of Tertiary Education,At least once per week,0.07933,562,6402,0.07270,0.08595
2015,Second Stage of Tertiary Education,At least once per month,0.08651,673,6402,0.07962,0.09339
2015,Second Stage of Tertiary Education,Seldom,0.27263,1754,6402,0.26172,0.28354
2015,Second Stage of Tertiary Education,Never,0.56154,3413,6402,0.54938,0.57369
2017,No answer / don't know,At least once per week,0.05913,81,832,0.04309,0.07517
2017,No answer / don't know,At least once per month,0.05379,52,832,0.03845,0.06913
2017,No answer / don't know,Seldom,0.18325,146,832,0.15695,0.20956
2017,No answer / don't know,Never,0.70382,553,832,0.67278,0.73487
2017,Pre-primary Level,At least once per month,0.10077,35,396,0.07108,0.13045
2017,Pre-primary Level,Seldom,0.24867,112,396,0.20604,0.29130
2017,Pre-primary Level,Never,0.57691,249,396,0.52819,0.62563
2017,Primary Level,At least once per week,0.08338,247,1863,0.07082,0.09594
2017,Primary Level,At least once per month,0.12168,129,1863,0.10683,0.13653
2017,Primary Level,Seldom,0.13529,290,1863,0.11976,0.15083
2017,Primary Level,Never,0.65964,1197,1863,0.63812,0.68117
2017,Lower Secondary Level,At least once per week,0.10237,379,3534,0.09238,0.11237
2017,Lower Secondary Level,At least once per month,0.08471,269,3534,0.07553,0.09389
2017,Lower Secondary Level,Seldom,0.22722,733,3534,0.21340,0.24104
2017,Lower Secondary Level,Never,0.58569,2153,3534,0.56945,0.60194
2017,Upper Secondary Level,At least once per week,0.07221,978,12698,0.06771,0.07671
2017,Upper Secondary Level,At least once per month,0.08109,1079,12698,0.07634,0.08584
2017,Upper Secondary Level,Seldom,0.23949,2980,12698,0.23207,0.24691
2017,Upper Secondary Level,Never,0.60721,7661,12698,0.59872,0.61571
2017,Post-secondary Non-tertiary Level,At least once per week,0.07100,196,2305,0.06051,0.08149
2017,Post-secondary Non-tertiary Level,At least once per month,0.07092,211,2305,0.06044,0.08140
2017,Post-secondary Non-tertiary Level,Seldom,0.26109,593,2305,0.24316,0.27903
2017,Post-secondary Non-tertiary Level,Never,0.59699,1305,2305,0.57696,0.61701
2017,First Stage of Tertiary Education,At least once per week,0.08308,117,1523,0.06921,0.09695
2017,First Stage of Tertiary Education,At least once per month,0.07438,143,1523,0.06120,0.08757
2017,First Stage of Tertiary Education,Seldom,0.28057,444,1523,0.25800,0.30314
2017,First Stage of Tertiary Education,Never,0.56196,819,1523,0.53704,0.58689
2017,Second Stage of Tertiary Education,At least once per week,0.07893,692,7225,0.07272,0.08515
2017,Second Stage of Tertiary Education,At least once per month,0.08906,717,7225,0.08250,0.09563
2017,Second Stage of Tertiary Education,Seldom,0.25744,1878,7225,0.24735,0.26752
2017,Second Stage of Tertiary Education,Never,0.57456,3938,7225,0.56316,0.58596
2018,No answer / don't know,At least once per week,0.18823,48,182,0.13128,0.24518
2018,No answer / don't know,Seldom,0.19158,31,182,0.13425,0.24892
2018,No answer / don't know,Never,0.45622,103,182,0.38366,0.52878
2018,Primary Level,At least once per week,0.19263,188,1126,0.16958,0.21567
2018,Primary Level,At least once per month,0.07760,85,1126,0.06197,0.09324
2018,Primary Level,Seldom,0.16025,190,1126,0.13881,0.18169
2018,Primary Level,Never,0.56952,663,1126,0.54058,0.59845
2018,Lower Secondary Level,At least once per week,0.18892,94,629,0.15830,0.21953
2018,Lower Secondary Level,At least once per month,0.11304,68,629,0.08827,0.13780
2018,Lower Secondary Level,Seldom,0.17772,119,629,0.14782,0.20762
2018,Lower Secondary Level,Never,0.52033,348,629,0.48125,0.55940
2018,Upper Secondary Level,At least once per week,0.17615,100,547,0.14420,0.20811
2018,Upper Secondary Level,At least once per month,0.12302,57,547,0.09547,0.15057
2018,Upper Secondary Level,Seldom,0.15776,92,547,0.12719,0.18834
2018,Upper Secondary Level,Never,0.54306,298,547,0.50128,0.58485
2018,Post-secondary Non-tertiary Level,Never,0.41873,40,40,0.26389,0.57356
2018,Second Stage of Tertiary Education,At least once per week,0.15845,85,572,0.12850,0.18841
2018,Second Stage of Tertiary Education,At least once per month,0.07192,39,572,0.05073,0.09311
2018,Second Stage of Tertiary Education,Seldom,0.19310,120,572,0.16073,0.22548
2018,Second Stage of Tertiary Education,Never,0.57652,328,572,0.53599,0.61705
2019,No answer / don't know,At least once per week,0.04248,67,779,0.02831,0.05665
2019,No answer / don't know,At least once per month,0.09658,51,779,0.07582,0.11734
2019,No answer / don't know,Seldom,0.26073,174,779,0.22988,0.29158
2019,No answer / don't know,Never,0.60021,487,779,0.56578,0.63463
2019,Pre-primary Level,At least once per week,0.09853,32,312,0.06541,0.13166
2019,Pre-primary Level,Seldom,0.23857,74,312,0.19120,0.28594
2019,Pre-primary Level,Never,0.60470,206,312,0.55036,0.65904
2019,Primary Level,At least once per week,0.11679,182,1521,0.10064,0.13294
2019,Primary Level,At least once per month,0.08836,108,1521,0.07409,0.10263
2019,Primary Level,Seldom,0.18505,303,1521,0.16553,0.20458
2019,Primary Level,Never,0.60979,928,1521,0.58527,0.63432
2019,Lower Secondary Level,At least once per week,0.10698,283,3032,0.09597,0.11798
2019,Lower Secondary Level,At least once per month,0.07318,201,3032,0.06391,0.08246
2019,Lower Secondary Level,Seldom,0.21264,650,3032,0.19807,0.22721
2019,Lower Secondary Level,Never,0.60720,1898,3032,0.58981,0.62458
2019,Upper Secondary Level,At least once per week,0.06662,834,11597,0.06208,0.07115
2019,Upper Secondary Level,At least once per month,0.07263,912,11597,0.06791,0.07735
2019,Upper Secondary Level,Seldom,0.25286,2912,11597,0.24495,0.26077
2019,Upper Secondary Level,Never,0.60789,6939,11597,0.59901,0.61678
2019,Post-secondary Non-tertiary Level,At least once per week,0.06372,170,2251,0.05363,0.07381
2019,Post-secondary Non-tertiary Level,At least once per month,0.06873,177,2251,0.05827,0.07918
2019,Post-secondary Non-tertiary Level,Seldom,0.28123,627,2251,0.26265,0.29981
2019,Post-secondary Non-tertiary Level,Never,0.58632,1277,2251,0.56597,0.60667
2019,First Stage of Tertiary Education,At least once per week,0.07477,121,1648,0.06206,0.08747
2019,First Stage of Tertiary Education,At least once per month,0.07535,163,1648,0.06260,0.08809
2019,First Stage of Tertiary Education,Seldom,0.26182,476,1648,0.24059,0.28305
2019,First Stage of Tertiary Education,Never,0.58807,888,1648,0.56430,0.61184
2019,Second Stage of Tertiary Education,At least once per week,0.07227,588,7537,0.06642,0.07811
2019,Second Stage of Tertiary Education,At least once per month,0.07450,696,7537,0.06857,0.08043
2019,Second Stage of Tertiary Education,Seldom,0.27606,2154,7537,0.26597,0.28615
2019,Second Stage of Tertiary Education,Never,0.57717,4099,7537,0.56602,0.58832
