"pli0098_h","year","bildungsniveau","sex","n","percent","lowerconfidence_percent","upperconfidence_percent"
"Nie","2016","(noch) kein Abschluss","weiblich","","","",""
"Nie","2016","Hauptschule","maennlich","","","",""
"Nie","2016","Hauptschule","weiblich","","","",""
"Nie","2016","Realschule","maennlich","","","",""
"Nie","2016","Realschule","weiblich","","","",""
"Nie","2016","(Fach-)Abitur","maennlich","","","",""
"Nie","2016","(Fach-)Abitur","weiblich","","","",""
"Nie","2016","AkademikerIn","maennlich","","","",""
"Nie","2016","AkademikerIn","weiblich","","","",""
"Taeglich","2017","(noch) kein Abschluss","maennlich","6","","",""
"Taeglich","2017","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","2017","Hauptschule","maennlich","3","","",""
"Taeglich","2017","Hauptschule","weiblich","1","","",""
"Taeglich","2017","Realschule","maennlich","","","",""
"Taeglich","2017","Realschule","weiblich","","","",""
"Taeglich","2017","(Fach-)Abitur","maennlich","4","","",""
"Taeglich","2017","(Fach-)Abitur","weiblich","1","","",""
"Taeglich","2017","AkademikerIn","maennlich","1","","",""
"Taeglich","2017","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2017","(noch) kein Abschluss","maennlich","182","0.0947483406294359","0.0780806198047678","0.111416061454104"
"Min 1x pro Woche","2017","(noch) kein Abschluss","weiblich","97","0.076415926024612","0.0613786678089279","0.0914531842402962"
"Min 1x pro Woche","2017","Hauptschule","maennlich","385","0.0732107077871979","0.06520027578872","0.0812211397856759"
"Min 1x pro Woche","2017","Hauptschule","weiblich","367","0.115894822698198","0.105893447792821","0.125896197603575"
"Min 1x pro Woche","2017","Realschule","maennlich","138","0.0471558320242737","0.0393225841229083","0.0549890799256391"
"Min 1x pro Woche","2017","Realschule","weiblich","272","0.0640814369249919","0.0566025434675047","0.071560330382479"
"Min 1x pro Woche","2017","(Fach-)Abitur","maennlich","231","0.0579720482561502","0.0480477568833324","0.0678963396289681"
"Min 1x pro Woche","2017","(Fach-)Abitur","weiblich","245","0.101863784018426","0.090405887053258","0.113321680983594"
"Min 1x pro Woche","2017","AkademikerIn","maennlich","404","0.0870501177865519","0.0779861492695671","0.0961140863035368"
"Min 1x pro Woche","2017","AkademikerIn","weiblich","287","0.0711170105370365","0.0626130025775668","0.0796210184965063"
"Min 1x pro Monat","2017","(noch) kein Abschluss","maennlich","77","0.101470320984448","0.0842856398959002","0.118655002072997"
"Min 1x pro Monat","2017","(noch) kein Abschluss","weiblich","93","0.114679403516905","0.0966437660857932","0.132715040948016"
"Min 1x pro Monat","2017","Hauptschule","maennlich","302","0.067515090703162","0.0597989619581511","0.075231219448173"
"Min 1x pro Monat","2017","Hauptschule","weiblich","397","0.117066954095891","0.107021796193934","0.127112111997849"
"Min 1x pro Monat","2017","Realschule","maennlich","156","0.0522032434227864","0.0439832858213552","0.0604232010242177"
"Min 1x pro Monat","2017","Realschule","weiblich","383","0.0839963084392853","0.0755253820696457","0.092467234808925"
"Min 1x pro Monat","2017","(Fach-)Abitur","maennlich","175","0.0455657567915373","0.0367094920708014","0.0544220215122732"
"Min 1x pro Monat","2017","(Fach-)Abitur","weiblich","266","0.0999052498872663","0.0885456724886992","0.111264827285833"
"Min 1x pro Monat","2017","AkademikerIn","maennlich","353","0.0840184658827441","0.0750989564050688","0.0929379753604194"
"Min 1x pro Monat","2017","AkademikerIn","weiblich","364","0.0940079828265777","0.0843519005098277","0.103664065143328"
"Seltener","2017","(noch) kein Abschluss","maennlich","197","0.158559684417128","0.137771632582251","0.179347736252005"
"Seltener","2017","(noch) kein Abschluss","weiblich","219","0.195227867373243","0.172791844750808","0.217663889995678"
"Seltener","2017","Hauptschule","maennlich","924","0.242365805103066","0.229187984576883","0.255543625629249"
"Seltener","2017","Hauptschule","weiblich","945","0.255625699566164","0.24199639599232","0.269255003140009"
"Seltener","2017","Realschule","maennlich","627","0.22126560751417","0.205925978374928","0.236605236653412"
"Seltener","2017","Realschule","weiblich","1015","0.247579512321768","0.234398770515735","0.260760254127802"
"Seltener","2017","(Fach-)Abitur","maennlich","486","0.234534533604286","0.216540667277036","0.252528399931536"
"Seltener","2017","(Fach-)Abitur","weiblich","681","0.255739563169215","0.23921289406784","0.27226623227059"
"Seltener","2017","AkademikerIn","maennlich","928","0.246787622813626","0.232925471035664","0.260649774591587"
"Seltener","2017","AkademikerIn","weiblich","950","0.267015002434666","0.25237733818291","0.281652666686423"
"Nie","2017","(noch) kein Abschluss","maennlich","724","0.64452046145135","0.617278937140219","0.671761985762482"
"Nie","2017","(noch) kein Abschluss","weiblich","790","0.61367680308524","0.586116515420539","0.641237090749941"
"Nie","2017","Hauptschule","maennlich","2448","0.616846566677463","0.601896157874393","0.631796975480533"
"Nie","2017","Hauptschule","weiblich","2225","0.511410064128296","0.495791805278929","0.527028322977664"
"Nie","2017","Realschule","maennlich","1892","0.679375317038769","0.662128197100844","0.696622436976695"
"Nie","2017","Realschule","weiblich","2449","0.604342742313954","0.589409523843782","0.619275960784126"
"Nie","2017","(Fach-)Abitur","maennlich","1234","0.661836728824158","0.641745942272099","0.681927515376216"
"Nie","2017","(Fach-)Abitur","weiblich","1484","0.542393920521856","0.523521517396694","0.561266323647018"
"Nie","2017","AkademikerIn","maennlich","2030","0.582132338687248","0.566274628278217","0.59799004909628"
"Nie","2017","AkademikerIn","weiblich","1908","0.56786000420172","0.551469614512185","0.584250393891254"
"Taeglich","2018","(noch) kein Abschluss","maennlich","1","","",""
"Taeglich","2018","(noch) kein Abschluss","weiblich","2","","",""
"Taeglich","2018","Hauptschule","maennlich","3","","",""
"Taeglich","2018","Hauptschule","weiblich","1","","",""
"Taeglich","2018","Realschule","maennlich","","","",""
"Taeglich","2018","Realschule","weiblich","","","",""
"Taeglich","2018","(Fach-)Abitur","maennlich","2","","",""
"Taeglich","2018","(Fach-)Abitur","weiblich","","","",""
"Taeglich","2018","AkademikerIn","maennlich","","","",""
"Taeglich","2018","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","2018","(noch) kein Abschluss","maennlich","127","0.216721359146228","0.184446086160634","0.248996632131822"
"Min 1x pro Woche","2018","(noch) kein Abschluss","weiblich","63","0.137107580268289","0.107768925968131","0.166446234568447"
"Min 1x pro Woche","2018","Hauptschule","maennlich","81","0.205950351053159","0.167458370292506","0.244442331813813"
"Min 1x pro Woche","2018","Hauptschule","weiblich","20","","",""
"Min 1x pro Woche","2018","Realschule","maennlich","","","",""
"Min 1x pro Woche","2018","Realschule","weiblich","","","",""
"Min 1x pro Woche","2018","(Fach-)Abitur","maennlich","71","0.20234453491036","0.157908358823549","0.246780710997172"
"Min 1x pro Woche","2018","(Fach-)Abitur","weiblich","22","","",""
"Min 1x pro Woche","2018","AkademikerIn","maennlich","71","0.185766852036291","0.146714778049373","0.224818926023209"
"Min 1x pro Woche","2018","AkademikerIn","weiblich","14","","",""
"Min 1x pro Monat","2018","(noch) kein Abschluss","maennlich","51","0.0891720755127258","0.0668469694703673","0.111497181555084"
"Min 1x pro Monat","2018","(noch) kein Abschluss","weiblich","36","0.0681948013883951","0.0466932731555182","0.089696329621272"
"Min 1x pro Monat","2018","Hauptschule","maennlich","52","0.121379137412237","0.0902950628703801","0.152463211954093"
"Min 1x pro Monat","2018","Hauptschule","weiblich","21","","",""
"Min 1x pro Monat","2018","Realschule","maennlich","","","",""
"Min 1x pro Monat","2018","Realschule","weiblich","1","","",""
"Min 1x pro Monat","2018","(Fach-)Abitur","maennlich","37","0.171451280651508","0.129763127189548","0.213139434113469"
"Min 1x pro Monat","2018","(Fach-)Abitur","weiblich","23","","",""
"Min 1x pro Monat","2018","AkademikerIn","maennlich","28","","",""
"Min 1x pro Monat","2018","AkademikerIn","weiblich","11","","",""
"Seltener","2018","(noch) kein Abschluss","maennlich","115","0.178290436481365","0.148306812744752","0.208274060217979"
"Seltener","2018","(noch) kein Abschluss","weiblich","80","0.137876102832424","0.108468442661964","0.167283763002884"
"Seltener","2018","Hauptschule","maennlich","77","0.16712492741382","0.131612880102646","0.202636974724995"
"Seltener","2018","Hauptschule","weiblich","54","0.219058110538438","0.168092543727394","0.270023677349482"
"Seltener","2018","Realschule","maennlich","1","","",""
"Seltener","2018","Realschule","weiblich","1","","",""
"Seltener","2018","(Fach-)Abitur","maennlich","45","0.143468785988959","0.104695413637754","0.182242158340164"
"Seltener","2018","(Fach-)Abitur","weiblich","43","0.163410391397956","0.115098626854212","0.2117221559417"
"Seltener","2018","AkademikerIn","maennlich","81","0.198162297816433","0.158136559254396","0.238188036378469"
"Seltener","2018","AkademikerIn","weiblich","39","0.181512330613207","0.126849697930211","0.236174963296203"
"Nie","2018","(noch) kein Abschluss","maennlich","332","0.512622702139263","0.473467227746199","0.551778176532327"
"Nie","2018","(noch) kein Abschluss","weiblich","347","0.647415552413544","0.606663051145287","0.688168053681801"
"Nie","2018","Hauptschule","maennlich","211","0.497785593622974","0.450193927647579","0.545377259598369"
"Nie","2018","Hauptschule","weiblich","157","0.545030786251823","0.483670220847331","0.606391351656316"
"Nie","2018","Realschule","maennlich","4","","",""
"Nie","2018","Realschule","weiblich","4","","",""
"Nie","2018","(Fach-)Abitur","maennlich","159","0.472329798372383","0.417110965320363","0.527548631424402"
"Nie","2018","(Fach-)Abitur","weiblich","137","0.634303575262144","0.571372410662949","0.697234739861338"
"Nie","2018","AkademikerIn","maennlich","201","0.536070789601945","0.485995607910975","0.586145971292915"
"Nie","2018","AkademikerIn","weiblich","127","0.692170025070086","0.62670742439106","0.757632625749111"
"Taeglich","2019","(noch) kein Abschluss","maennlich","4","","",""
"Taeglich","2019","(noch) kein Abschluss","weiblich","2","","",""
"Taeglich","2019","Hauptschule","maennlich","12","","",""
"Taeglich","2019","Hauptschule","weiblich","6","","",""
"Taeglich","2019","Realschule","maennlich","4","","",""
"Taeglich","2019","Realschule","weiblich","5","","",""
"Taeglich","2019","(Fach-)Abitur","maennlich","11","","",""
"Taeglich","2019","(Fach-)Abitur","weiblich","6","","",""
"Taeglich","2019","AkademikerIn","maennlich","9","","",""
"Taeglich","2019","AkademikerIn","weiblich","5","","",""
"Min 1x pro Woche","2019","(noch) kein Abschluss","maennlich","144","0.132129733002264","0.111214580318226","0.153044885686302"
"Min 1x pro Woche","2019","(noch) kein Abschluss","weiblich","76","0.100596855380136","0.081191721477926","0.120001989282347"
"Min 1x pro Woche","2019","Hauptschule","maennlich","292","0.0668652276404276","0.0586805746086402","0.0750498806722151"
"Min 1x pro Woche","2019","Hauptschule","weiblich","269","0.108441426997462","0.0977792453798272","0.119103608615097"
"Min 1x pro Woche","2019","Realschule","maennlich","160","0.0505932970396619","0.0425228527919735","0.0586637412873503"
"Min 1x pro Woche","2019","Realschule","weiblich","252","0.0572938729318808","0.0500121286705073","0.0645756171932544"
"Min 1x pro Woche","2019","(Fach-)Abitur","maennlich","170","0.0520404694661983","0.0425521883708101","0.0615287505615865"
"Min 1x pro Woche","2019","(Fach-)Abitur","weiblich","200","0.0805279568277065","0.0699458086796124","0.0911101049758006"
"Min 1x pro Woche","2019","AkademikerIn","maennlich","345","0.0789469188242951","0.0706070127177424","0.0872868249308479"
"Min 1x pro Woche","2019","AkademikerIn","weiblich","230","0.0610110950306467","0.0531309198053145","0.0688912702559789"
"Min 1x pro Monat","2019","(noch) kein Abschluss","maennlich","72","0.0778149748324742","0.0612697002417589","0.0943602494231894"
"Min 1x pro Monat","2019","(noch) kein Abschluss","weiblich","60","0.0608988558918143","0.0454709140825307","0.0763267977010979"
"Min 1x pro Monat","2019","Hauptschule","maennlich","266","0.0738896565059675","0.065318269307304","0.0824610437046311"
"Min 1x pro Monat","2019","Hauptschule","weiblich","295","0.0956319341841373","0.0855475913260081","0.105716277042267"
"Min 1x pro Monat","2019","Realschule","maennlich","170","0.0499587807092361","0.0419364244717735","0.0579811369466987"
"Min 1x pro Monat","2019","Realschule","weiblich","325","0.0735554629484294","0.0653762720212818","0.081734653875577"
"Min 1x pro Monat","2019","(Fach-)Abitur","maennlich","152","0.0445739032188232","0.0357581195674084","0.053389686870238"
"Min 1x pro Monat","2019","(Fach-)Abitur","weiblich","230","0.0924754203315866","0.0812093206913273","0.103741519971846"
"Min 1x pro Monat","2019","AkademikerIn","maennlich","369","0.077085983678532","0.0688366367349821","0.085335330622082"
"Min 1x pro Monat","2019","AkademikerIn","weiblich","332","0.0727571910419579","0.0642058164066866","0.0813085656772292"
"Seltener","2019","(noch) kein Abschluss","maennlich","215","0.153751776839303","0.131472950288188","0.176030603390418"
"Seltener","2019","(noch) kein Abschluss","weiblich","181","0.217534288751406","0.190918229221443","0.244150348281369"
"Seltener","2019","Hauptschule","maennlich","880","0.26051290169267","0.246131280622043","0.274894522763298"
"Seltener","2019","Hauptschule","weiblich","834","0.255367084472014","0.240414127013691","0.270320041930336"
"Seltener","2019","Realschule","maennlich","652","0.219654256135531","0.204408879846667","0.234899632424396"
"Seltener","2019","Realschule","weiblich","970","0.249933430865236","0.236367323586764","0.263499538143708"
"Seltener","2019","(Fach-)Abitur","maennlich","531","0.243985097067211","0.225637936186598","0.262332257947824"
"Seltener","2019","(Fach-)Abitur","weiblich","736","0.292798299104606","0.275101808260134","0.310494789949077"
"Seltener","2019","AkademikerIn","maennlich","1122","0.269138137913912","0.255421220917361","0.282855054910462"
"Seltener","2019","AkademikerIn","weiblich","1036","0.283447266655998","0.268609742138749","0.298284791173248"
"Nie","2019","(noch) kein Abschluss","maennlich","572","0.633198661185744","0.603432775756828","0.66296454661466"
"Nie","2019","(noch) kein Abschluss","weiblich","604","0.620906789724092","0.589607574531452","0.652206004916732"
"Nie","2019","Hauptschule","maennlich","2128","0.593654619960837","0.577561416125308","0.609747823796366"
"Nie","2019","Hauptschule","weiblich","1863","0.538575102301953","0.521480965611906","0.555669238991999"
"Nie","2019","Realschule","maennlich","1847","0.678838434243922","0.661644716278354","0.696032152209489"
"Nie","2019","Realschule","weiblich","2361","0.617117995413173","0.601887650103204","0.632348340723142"
"Nie","2019","(Fach-)Abitur","maennlich","1241","0.657899958136101","0.637633468358465","0.678166447913738"
"Nie","2019","(Fach-)Abitur","weiblich","1368","0.52970531403232","0.510294961042674","0.549115667021965"
"Nie","2019","AkademikerIn","maennlich","2171","0.572387586906138","0.557086527747447","0.58768864606483"
"Nie","2019","AkademikerIn","weiblich","1941","0.580720001827875","0.564474366538732","0.596965637117017"
