"pli0098_h","year","alter_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Monat","1990","66 und älter","Westdeutschland, alte Bundeslaender","163","0.163562267118641","0.141211183154","0.185913351083282"
"Min 1x pro Monat","1990","66 und älter","Ostdeutschland, neue Bundeslaender","44","0.109300388025627","0.0795663158861097","0.139034460165144"
"Seltener","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1151","0.326799040762977","0.311546993524311","0.342051088001644"
"Seltener","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","255","0.145083378753097","0.128187116819303","0.16197964068689"
"Seltener","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1548","0.338783251448301","0.325349019064684","0.352217483831918"
"Seltener","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","392","0.170197354923621","0.154700135359566","0.185694574487676"
"Seltener","1990","66 und älter","Westdeutschland, alte Bundeslaender","258","0.228071020916368","0.202716001527765","0.253426040304971"
"Seltener","1990","66 und älter","Ostdeutschland, neue Bundeslaender","70","0.148988265142484","0.115055307633735","0.182921222651233"
"Nie","1990","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1721","0.490905262575867","0.47464926821858","0.507161256933153"
"Nie","1990","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1304","0.788325987197515","0.768728219030552","0.807923755364478"
"Nie","1990","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1806","0.385420610862172","0.371606070772432","0.399235150951912"
"Nie","1990","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1687","0.749657853980053","0.731793450926445","0.767522257033662"
"Nie","1990","66 und älter","Westdeutschland, alte Bundeslaender","372","0.372611427323785","0.343394360888012","0.401828493759558"
"Nie","1990","66 und älter","Ostdeutschland, neue Bundeslaender","280","0.673733268106156","0.62905376854203","0.718412767670281"
"Taeglich","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1991","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1991","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1991","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1991","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1991","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1991","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1992","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","321","0.0743988860196235","0.0658147613283392","0.0829830107109078"
"Min 1x pro Woche","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","56","0.0442531504077558","0.033422195723331","0.0550841050921806"
"Min 1x pro Woche","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","710","0.142469154620465","0.132442225008037","0.152496084232894"
"Min 1x pro Woche","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","58","0.0277632220381411","0.0208522500080695","0.0346741940682127"
"Min 1x pro Woche","1992","66 und älter","Westdeutschland, alte Bundeslaender","228","0.213550004765232","0.188879359528751","0.238220650001713"
"Min 1x pro Woche","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","332","0.074769870930862","0.0661660955141335","0.0833736463475904"
"Min 1x pro Monat","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","40","0.026449996637489","0.0179988595564058","0.0349011337185721"
"Min 1x pro Monat","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","519","0.0966277122527807","0.0881521816190393","0.105103242886522"
"Min 1x pro Monat","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","73","0.0325546895115952","0.0250895458470692","0.0400198331761211"
"Min 1x pro Monat","1992","66 und älter","Westdeutschland, alte Bundeslaender","147","0.14003023380837","0.119139790459984","0.160920677156755"
"Min 1x pro Monat","1992","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1074","0.31386010206504","0.298679980155123","0.329040223974958"
"Seltener","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","179","0.120202597056726","0.103075984715206","0.137329209398245"
"Seltener","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1444","0.327786782206598","0.314320989962718","0.341252574450479"
"Seltener","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","363","0.160617122942853","0.145171901003359","0.176062344882348"
"Seltener","1992","66 und älter","Westdeutschland, alte Bundeslaender","258","0.238832188696494","0.213164793651851","0.264499583741136"
"Seltener","1992","66 und älter","Ostdeutschland, neue Bundeslaender","73","0.182415400983917","0.144474847945077","0.220355954022757"
"Nie","1992","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1863","0.536971140984474","0.520660149180392","0.553282132788557"
"Nie","1992","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1110","0.80909425589803","0.78839607104496","0.829792440751099"
"Nie","1992","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1995","0.433116350920155","0.418901839971565","0.447330861868746"
"Nie","1992","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1677","0.77906496550741","0.761613282690867","0.796516648323953"
"Nie","1992","66 und älter","Westdeutschland, alte Bundeslaender","427","0.407587572729905","0.378006242102637","0.437168903357172"
"Nie","1992","66 und älter","Ostdeutschland, neue Bundeslaender","268","0.67782215904378","0.63191163292829","0.723732685159269"
"Taeglich","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Woche","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Min 1x pro Monat","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Seltener","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Nie","1993","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Nie","1993","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1994","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","292","0.0673084431658596","0.0590395161903055","0.0755773701414138"
"Min 1x pro Woche","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","51","0.0368543199576837","0.0264761344421162","0.0472325054732513"
"Min 1x pro Woche","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","651","0.132572148970335","0.122630986797054","0.142513311143616"
"Min 1x pro Woche","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","66","0.0291660802573037","0.0219605228689028","0.0363716376457046"
"Min 1x pro Woche","1994","66 und älter","Westdeutschland, alte Bundeslaender","263","0.237725042183954","0.2125802688876","0.262869815480308"
"Min 1x pro Woche","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","355","0.0862517625835702","0.0769868222521671","0.0955167029149734"
"Min 1x pro Monat","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","39","0.0279883924493417","0.0189027437370414","0.037074041161642"
"Min 1x pro Monat","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","535","0.10265379899502","0.0937564247818812","0.111551173208159"
"Min 1x pro Monat","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","72","0.0355663389005465","0.0276356331171773","0.0434970446839157"
"Min 1x pro Monat","1994","66 und älter","Westdeutschland, alte Bundeslaender","155","0.125465675062387","0.105899527463893","0.145031822660882"
"Min 1x pro Monat","1994","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1062","0.294132255028474","0.279094660999145","0.309169849057803"
"Seltener","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","171","0.11986530140222","0.101973562550291","0.13775704025415"
"Seltener","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1506","0.34853244869516","0.33456354469513","0.36250135269519"
"Seltener","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","348","0.160345944005984","0.144633806838113","0.176058081173854"
"Seltener","1994","66 und älter","Westdeutschland, alte Bundeslaender","279","0.249084888259759","0.223538850853666","0.274630925665852"
"Seltener","1994","66 und älter","Ostdeutschland, neue Bundeslaender","75","0.169223046181476","0.132478738430142","0.20596735393281"
"Nie","1994","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1818","0.552307539222096","0.535896890949868","0.568718187494324"
"Nie","1994","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","1005","0.815291986190754","0.793915776842588","0.836668195538921"
"Nie","1994","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1778","0.416241603339485","0.401791077777881","0.430692128901089"
"Nie","1994","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1609","0.774921636836166","0.757038164590975","0.792805109081357"
"Nie","1994","66 und älter","Westdeutschland, alte Bundeslaender","404","0.3877243944939","0.358944481744261","0.416504307243538"
"Nie","1994","66 und älter","Ostdeutschland, neue Bundeslaender","280","0.72885785965862","0.68529282879739","0.77242289051985"
"Taeglich","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","51","0.00768705323299415","0.00520566618093063","0.0101684402850577"
"Taeglich","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1995","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","341","0.0724581805202999","0.0641206468027115","0.0807957142378883"
"Min 1x pro Woche","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","47","0.0305181500459815","0.0208542652214682","0.0401820348704947"
"Min 1x pro Woche","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","679","0.125324447730691","0.115917870353209","0.134731025108174"
"Min 1x pro Woche","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","63","0.0302049226420365","0.0227924694070426","0.0376173758770304"
"Min 1x pro Woche","1995","66 und älter","Westdeutschland, alte Bundeslaender","284","0.241032487386397","0.216061511371269","0.266003463401525"
"Min 1x pro Woche","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","372","0.0848385144440631","0.0758771830867472","0.093799845801379"
"Min 1x pro Monat","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","34","0.0294389893622139","0.0199422248160222","0.0389357539084055"
"Min 1x pro Monat","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","617","0.11468664346938","0.105633588277968","0.123739698660793"
"Min 1x pro Monat","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","77","0.0417233435256438","0.0330633389571938","0.0503833480940937"
"Min 1x pro Monat","1995","66 und älter","Westdeutschland, alte Bundeslaender","148","0.126435904322246","0.107032911166697","0.145838897477796"
"Min 1x pro Monat","1995","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1083","0.277782403099883","0.263377393913321","0.292187412286445"
"Seltener","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","169","0.125484110686995","0.106872625849778","0.144095595524213"
"Seltener","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1493","0.333071599612457","0.319681042508057","0.346462156716857"
"Seltener","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","347","0.160161304725281","0.144277305607929","0.176045303842633"
"Seltener","1995","66 und älter","Westdeutschland, alte Bundeslaender","267","0.240158554636235","0.215218542943632","0.265098566328839"
"Seltener","1995","66 und älter","Ostdeutschland, neue Bundeslaender","84","0.182960120778442","0.145489897281977","0.220430344274908"
"Nie","1995","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1900","0.561802490064317","0.54584539163703","0.577759588491603"
"Nie","1995","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","966","0.81424460843139","0.792394632560937","0.836094584301842"
"Nie","1995","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1919","0.419230255954478","0.405211207419085","0.43324930448987"
"Nie","1995","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1560","0.767149244905269","0.748844576280065","0.785453913530473"
"Nie","1995","66 und älter","Westdeutschland, alte Bundeslaender","411","0.379123451474014","0.350797853571367","0.40744904937666"
"Nie","1995","66 und älter","Ostdeutschland, neue Bundeslaender","276","0.712841672310635","0.668994288600811","0.75668905602046"
"Taeglich","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1996","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","295","0.0658849570559356","0.0577619280592527","0.0740079860526184"
"Min 1x pro Woche","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","37","0.0269500321903126","0.0177570339124616","0.0361430304681636"
"Min 1x pro Woche","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","639","0.123917539917462","0.114467611147737","0.133367468687186"
"Min 1x pro Woche","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","65","0.0316834129388037","0.0241360973518336","0.0392307285257738"
"Min 1x pro Woche","1996","66 und älter","Westdeutschland, alte Bundeslaender","268","0.228015521159035","0.203682192119414","0.252348850198656"
"Min 1x pro Woche","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","337","0.0755483537358571","0.0668951029678883","0.0842016045038259"
"Min 1x pro Monat","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","45","0.0397197255695601","0.028632775622351","0.0508066755167692"
"Min 1x pro Monat","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","583","0.112171941856405","0.103120949402283","0.121222934310527"
"Min 1x pro Monat","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","73","0.0365379387235477","0.0284533640607334","0.0446225133863621"
"Min 1x pro Monat","1996","66 und älter","Westdeutschland, alte Bundeslaender","150","0.121155098767547","0.102229832182445","0.14008036535265"
"Min 1x pro Monat","1996","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1140","0.330127184939113","0.314729284472424","0.345525085405802"
"Seltener","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","193","0.165179548198841","0.144098867010547","0.186260229387134"
"Seltener","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1523","0.344280853716299","0.330653704271048","0.35790800316155"
"Seltener","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","391","0.185924567585651","0.169160918543275","0.202688216628027"
"Seltener","1996","66 und älter","Westdeutschland, alte Bundeslaender","309","0.282818804506739","0.256698175731708","0.30893943328177"
"Seltener","1996","66 und älter","Ostdeutschland, neue Bundeslaender","69","0.155197896625065","0.120609737216869","0.18978605603326"
"Nie","1996","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1811","0.528439504269094","0.512094274386425","0.544784734151763"
"Nie","1996","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","917","0.768150694041287","0.744193493016795","0.792107895065779"
"Nie","1996","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1925","0.419629664509834","0.405475789870601","0.433783539149067"
"Nie","1996","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1540","0.745854080751998","0.727093928824164","0.764614232679832"
"Nie","1996","66 und älter","Westdeutschland, alte Bundeslaender","415","0.368010575566679","0.340040084307656","0.395981066825702"
"Nie","1996","66 und älter","Ostdeutschland, neue Bundeslaender","307","0.746963782318246","0.705435099258041","0.788492465378451"
"Taeglich","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1997","66 und älter","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Woche","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","279","0.0670097896783228","0.0586759859631419","0.0753435933935037"
"Min 1x pro Woche","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","30","0.02789875941722","0.0184340686698865","0.0373634501645535"
"Min 1x pro Woche","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","634","0.122190349590134","0.112726064708736","0.131654634471531"
"Min 1x pro Woche","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","66","0.0309612922862753","0.0234300548216737","0.0384925297508769"
"Min 1x pro Woche","1997","66 und älter","Westdeutschland, alte Bundeslaender","278","0.241289772124208","0.216571514452027","0.266008029796389"
"Min 1x pro Woche","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Min 1x pro Monat","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","289","0.0686538881320964","0.0602259038210823","0.0770818724431104"
"Min 1x pro Monat","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","61","0.0538998234514361","0.0409214440242982","0.066878202878574"
"Min 1x pro Monat","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","538","0.105862647653789","0.0969718102096458","0.114753485097933"
"Min 1x pro Monat","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","85","0.0463576947879718","0.0372157223087766","0.055499667267167"
"Min 1x pro Monat","1997","66 und älter","Westdeutschland, alte Bundeslaender","132","0.108784013911715","0.0907959487183148","0.126772079105116"
"Min 1x pro Monat","1997","66 und älter","Ostdeutschland, neue Bundeslaender","","","",""
"Seltener","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1180","0.33613586299444","0.320391226949215","0.351880499039665"
"Seltener","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","169","0.146859070493288","0.126515882610895","0.167202258375681"
"Seltener","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1571","0.348621721218677","0.334850798765939","0.362392643671414"
"Seltener","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","348","0.166738202774217","0.15053150502292","0.182944900525514"
"Seltener","1997","66 und älter","Westdeutschland, alte Bundeslaender","317","0.272993141779368","0.247256282293994","0.298730001264742"
"Seltener","1997","66 und älter","Ostdeutschland, neue Bundeslaender","77","0.1753431578579","0.139567776539309","0.211118539176491"
"Nie","1997","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","1710","0.528200459195141","0.511561975682661","0.544838942707621"
"Nie","1997","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","903","0.771342346638056","0.747205824506581","0.795478868769531"
"Nie","1997","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","1857","0.423325281537401","0.4090471383067","0.437603424768101"
"Nie","1997","35-65 Jahre alt","Ostdeutschland, neue Bundeslaender","1533","0.755942810151536","0.737267126328061","0.774618493975012"
"Nie","1997","66 und älter","Westdeutschland, alte Bundeslaender","424","0.376933072184709","0.348936175081624","0.404929969287794"
"Nie","1997","66 und älter","Ostdeutschland, neue Bundeslaender","310","0.724672494021163","0.682648346210193","0.766696641832134"
"Taeglich","1998","16-34 Jahre alt","Westdeutschland, alte Bundeslaender","","","",""
"Taeglich","1998","16-34 Jahre alt","Ostdeutschland, neue Bundeslaender","","","",""
"Taeglich","1998","35-65 Jahre alt","Westdeutschland, alte Bundeslaender","49","0.00659997602572705","0.00442414313750054","0.00877580891395357"
