year,pgisced97,sampreg,pli0098_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,vocational + Abi,West,At least once per month,0.09278350515463918,18165,0.08856431375891308,0.09700269655036528
1990,vocational + Abi,East,Never,0.6835443037974683,18165,0.676780699939077,0.6903079076558597
1990,vocational + Abi,East,Seldom,0.24050632911392406,18165,0.23429100609233125,0.24672165213551686
1990,vocational + Abi,East,At least once per week,0.05063291139240506,18165,0.047444517956719716,0.05382130482809041
1990,vocational + Abi,East,At least once per month,0.02531645569620253,18165,0.023032058389901154,0.02760085300250391
1990,higher vocational,West,Never,0.3828125,18165,0.37574379290446913,0.38988120709553087
1990,higher vocational,West,Seldom,0.361328125,18165,0.3543421319408631,0.3683141180591369
1990,higher vocational,West,At least once per week,0.154296875,18165,0.14904365120104165,0.15955009879895835
1990,higher vocational,West,At least once per month,0.1015625,18165,0.09716962346837955,0.10595537653162045
1990,higher vocational,East,Never,0.6947791164658634,18165,0.688082292689097,0.7014759402426298
1990,higher vocational,East,Seldom,0.22088353413654618,18165,0.21485070211632668,0.2269163661567657
1990,higher vocational,East,At least once per month,0.05220883534136546,18165,0.048973891834573555,0.05544377884815736
1990,higher vocational,East,At least once per week,0.0321285140562249,18165,0.029564074082337244,0.03469295403011255
1990,higher education,West,Never,0.4092219020172911,18165,0.40207150760087296,0.4163722964337092
1990,higher education,West,Seldom,0.3256484149855908,18165,0.3188335689903344,0.33246326098084716
1990,higher education,West,At least once per week,0.14985590778097982,18165,0.1446652598197262,0.15504655574223344
1990,higher education,West,At least once per month,0.11527377521613832,18165,0.1106296055353732,0.11991794489690345
1990,higher education,East,Never,0.7453608247422681,18165,0.7390252756385568,0.7516963738459793
1990,higher education,East,Seldom,0.1731958762886598,18165,0.1676927629039177,0.17869898967340186
1990,higher education,East,At least once per week,0.04329896907216495,18165,0.040339149284507866,0.04625878885982203
1990,higher education,East,At least once per month,0.03814432989690722,18165,0.0353587968198272,0.04092986297398724
1992,in school,West,Never,0.4523809523809524,17350,0.44497471274624323,0.45978719201566154
1992,in school,West,Seldom,0.3333333333333333,17350,0.32631877913929175,0.3403478875273749
1992,in school,West,At least once per month,0.10714285714285714,17350,0.1025405146745085,0.11174519961120577
1992,in school,West,At least once per week,0.10714285714285714,17350,0.1025405146745085,0.11174519961120577
1992,in school,East,Never,0.8181818181818182,17350,0.8124426374776024,0.8239209988860341
1992,in school,East,At least once per week,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1992,in school,East,Seldom,0.09090909090909091,17350,0.08663135817916368,0.09518682363901815
1992,inadequately,West,Never,0.447098976109215,17350,0.43970067732513823,0.4544972748932918
1992,inadequately,West,Seldom,0.23890784982935154,17350,0.2325627251101181,0.24525297454858497
1992,inadequately,West,At least once per week,0.19112627986348124,17350,0.1852755924176063,0.19697696730935618
1992,inadequately,West,At least once per month,0.12286689419795221,17350,0.11798198468343021,0.12775180371247422
1992,inadequately,East,Never,0.6363636363636364,17350,0.6292056204049832,0.6435216523222895
1992,inadequately,East,Seldom,0.18181818181818182,17350,0.176079001113966,0.18755736252239766
1992,inadequately,East,At least once per month,0.13636363636363635,17350,0.13125716290684797,0.14147010982042474
1992,inadequately,East,At least once per week,0.045454545454545456,17350,0.0423550336241014,0.04855405728498951
1992,general elementary,West,Never,0.45089285714285715,17350,0.4434887694117668,0.4582969448739475
1992,general elementary,West,Seldom,0.2638392857142857,17350,0.2572814220782912,0.27039714935028025
1992,general elementary,West,At least once per week,0.15625,17350,0.1508471459271451,0.1616528540728549
1992,general elementary,West,At least once per month,0.12901785714285716,17350,0.12402974889590769,0.13400596538980664
1992,general elementary,East,Never,0.7579462102689487,17350,0.751572659229372,0.7643197613085254
1992,general elementary,East,Seldom,0.1466992665036675,17350,0.14143459397584815,0.15196393903148683
1992,general elementary,East,At least once per week,0.05378973105134474,17350,0.05043274260380116,0.057146719498888325
1992,general elementary,East,At least once per month,0.04156479217603912,17350,0.03859483273823125,0.044534751613846985
1992,middle vocational,West,Never,0.4642696629213483,17350,0.45684862578418783,0.47169070005850877
1992,middle vocational,West,Seldom,0.3240449438202247,17350,0.3170807978258988,0.33100908981455057
1992,middle vocational,West,At least once per week,0.11123595505617978,17350,0.10655728774989659,0.11591462236246297
1992,middle vocational,West,At least once per month,0.1004494382022472,17350,0.09597650021222795,0.10492237619226644
1992,middle vocational,East,Never,0.7827272727272727,17350,0.7765908654989467,0.7888636799555987
1992,middle vocational,East,Seldom,0.14954545454545454,17350,0.14423882838462024,0.15485208070628884
1992,middle vocational,East,At least once per month,0.035454545454545454,17350,0.03270282924527475,0.03820626166381616
1992,middle vocational,East,At least once per week,0.03227272727272727,17350,0.029643060880300092,0.03490239366515445
1992,vocational + Abi,West,Never,0.5333333333333333,17350,0.5259098269511657,0.5407568397155009
1992,vocational + Abi,West,Seldom,0.2698412698412698,17350,0.26323632555127796,0.2764462141312617
1992,vocational + Abi,West,At least once per week,0.13015873015873017,17350,0.12515189852173306,0.13516556179572728
1992,vocational + Abi,West,At least once per month,0.06666666666666667,17350,0.06295491347558284,0.0703784198577505
1992,vocational + Abi,East,Never,0.7878787878787878,17350,0.7817956440368243,0.7939619317207514
1992,vocational + Abi,East,Seldom,0.15151515151515152,17350,0.14617988142595922,0.15685042160434381
1992,vocational + Abi,East,At least once per week,0.030303030303030304,17350,0.02775228332337882,0.03285377728268179
1992,vocational + Abi,East,At least once per month,0.030303030303030304,17350,0.02775228332337882,0.03285377728268179
1992,higher vocational,West,Never,0.4102079395085066,17350,0.40288883710228435,0.41752704191472884
1992,higher vocational,West,Seldom,0.3440453686200378,17350,0.33697648077588954,0.3511142564641861
1992,higher vocational,West,At least once per week,0.16068052930056712,17350,0.1552160144862578,0.16614504411487643
1992,higher vocational,West,At least once per month,0.08506616257088846,17350,0.08091490579515698,0.08921741934661995
1992,higher vocational,East,Never,0.7130434782608696,17350,0.706312589896873,0.7197743666248662
1992,higher vocational,East,Seldom,0.20434782608695654,17350,0.19834780233494023,0.21034784983897284
1992,higher vocational,East,At least once per month,0.05652173913043478,17350,0.05308552642860407,0.059957951832265495
1992,higher vocational,East,At least once per week,0.02608695652173913,17350,0.023715156164529766,0.028458756878948492
1992,higher education,West,Never,0.46311475409836067,17350,0.4556949681769542,0.47053454001976713
1992,higher education,West,Seldom,0.29098360655737704,17350,0.2842248200039351,0.29774239311081896
1992,higher education,West,At least once per week,0.1489071038251366,17350,0.14360982877910178,0.15420437887117144
1992,higher education,West,At least once per month,0.09699453551912568,17350,0.0925907601827424,0.10139831085550896
1992,higher education,East,Never,0.7662624035281147,17350,0.7599650311123102,0.7725597759439192
1992,higher education,East,Seldom,0.16648291069459759,17350,0.16093986554400982,0.17202595584518535
1992,higher education,East,At least once per week,0.03858875413450937,17350,0.035722654330870074,0.04145485393814867
1992,higher education,East,At least once per month,0.02866593164277839,17350,0.02618294906127335,0.031148914224283432
1994,in school,West,Never,0.4268292682926829,16642,0.41931438204168076,0.4343441545436851
1994,in school,West,Seldom,0.2804878048780488,16642,0.2736623848268008,0.28731322492929684
1994,in school,West,At least once per month,0.15853658536585366,16642,0.1529873175928655,0.16408585313884183
1994,in school,West,At least once per week,0.13414634146341464,16642,0.12896830651790356,0.13932437640892573
1994,in school,East,Never,0.9,16642,0.8954419974140411,0.904558002585959
1994,in school,East,At least once per week,0.05,16642,0.046688687890567945,0.05331131210943206
1994,in school,East,At least once per month,0.025,16642,0.02262794024783261,0.02737205975216739
1994,in school,East,Seldom,0.025,16642,0.02262794024783261,0.02737205975216739
1994,inadequately,West,Never,0.3892988929889299,16642,0.38189075180490256,0.3967070341729572
1994,inadequately,West,Seldom,0.26199261992619927,16642,0.25531182418485737,0.26867341566754116
1994,inadequately,West,At least once per week,0.1937269372693727,16642,0.18772226382350654,0.19973161071523887
1994,inadequately,West,At least once per month,0.15498154981549817,16642,0.1494832754431105,0.16047982418788584
1994,inadequately,East,Never,0.7272727272727273,16642,0.720506193586736,0.7340392609587186
1994,inadequately,East,Seldom,0.18181818181818182,16642,0.17595819175055014,0.1876781718858135
1994,inadequately,East,At least once per month,0.09090909090909091,16642,0.08654131219619156,0.09527686962199026
1994,general elementary,West,Never,0.4205103042198234,16642,0.4130102484528635,0.4280103599867833
1994,general elementary,West,Seldom,0.28213935230618253,16642,0.27530172826000515,0.2889769763523599
1994,general elementary,West,At least once per week,0.1633954857703631,16642,0.15777811045791135,0.16901286108281488
1994,general elementary,West,At least once per month,0.133954857703631,16642,0.12877994758309685,0.13912976782416514
1994,general elementary,East,Never,0.7771883289124668,16642,0.7708658787372719,0.7835107790876618
1994,general elementary,East,Seldom,0.13793103448275862,16642,0.13269195105062184,0.1431701179148954
1994,general elementary,East,At least once per month,0.050397877984084884,16642,0.04707411324569767,0.053721642722472096
1994,general elementary,East,At least once per week,0.034482758620689655,16642,0.03171049624881912,0.03725502099256019
1994,middle vocational,West,Never,0.44901168014375564,16642,0.44145461218002546,0.4565687481074858
1994,middle vocational,West,Seldom,0.3328840970350404,16642,0.3257243037559143,0.3400438903141665
1994,middle vocational,West,At least once per week,0.10983827493261455,16642,0.10508749818053265,0.11458905168469646
1994,middle vocational,West,At least once per month,0.1082659478885894,16642,0.10354513345611852,0.11298676232106028
1994,middle vocational,East,Never,0.7828598940779972,16642,0.7765956977941421,0.7891240903618523
1994,middle vocational,East,Seldom,0.14829080404429465,16642,0.14289127240046315,0.15369033568812615
1994,middle vocational,East,At least once per week,0.03514684641309581,16642,0.032348979163710316,0.037944713662481304
1994,middle vocational,East,At least once per month,0.033702455464612424,16642,0.030960631789008396,0.03644427914021645
1994,vocational + Abi,West,Never,0.49044585987261147,16642,0.4828505758950974,0.49804114385012555
1994,vocational + Abi,West,Seldom,0.3057324840764331,16642,0.2987326535117676,0.31273231464109863
1994,vocational + Abi,West,At least once per week,0.12101910828025478,16642,0.11606380769327682,0.12597440886723274
1994,vocational + Abi,West,At least once per month,0.08280254777070063,16642,0.07861551285672035,0.08698958268468092
1994,vocational + Abi,East,Never,0.7605633802816901,16642,0.7540797789259212,0.7670469816374591
1994,vocational + Abi,East,Seldom,0.18309859154929578,16642,0.17722260711394475,0.18897457598464681
1994,vocational + Abi,East,At least once per month,0.028169014084507043,16642,0.025655192175329695,0.03068283599368439
1994,vocational + Abi,East,At least once per week,0.028169014084507043,16642,0.025655192175329695,0.03068283599368439
1994,higher vocational,West,Never,0.3996101364522417,16642,0.39216816094787804,0.40705211195660534
1994,higher vocational,West,Seldom,0.3508771929824561,16642,0.3436262528945425,0.3581281330703697
1994,higher vocational,West,At least once per week,0.15204678362573099,16642,0.14659136757377503,0.15750219967768694
1994,higher vocational,West,At least once per month,0.09746588693957114,16642,0.0929596767519803,0.10197209712716199
1994,higher vocational,East,Never,0.6939655172413793,16642,0.6869637536997687,0.70096728078299
1994,higher vocational,East,Seldom,0.22413793103448276,16642,0.21780210488527366,0.23047375718369187
1994,higher vocational,East,At least once per month,0.05172413793103448,16642,0.04835927567179307,0.05508900019027589
1994,higher vocational,East,At least once per week,0.03017241379310345,16642,0.027573417819474824,0.032771409766732075
1994,higher education,West,Never,0.45075757575757575,16642,0.4431978356135743,0.4583173159015772
1994,higher education,West,Seldom,0.31691919191919193,16642,0.3098501000747523,0.3239882837636316
1994,higher education,West,At least once per week,0.13257575757575757,16642,0.12742345749873346,0.13772805765278168
1994,higher education,West,At least once per month,0.09974747474747475,16642,0.09519459225539181,0.10430035723955769
1994,higher education,East,Never,0.7479484173505275,16642,0.7413516092511798,0.7545452254498752
1994,higher education,East,Seldom,0.1817116060961313,16642,0.1758529522105462,0.1875702599817164
1994,higher education,East,At least once per week,0.044548651817116064,16642,0.041414104110432746,0.04768319952379938
1994,higher education,East,At least once per month,0.02579132473622509,16642,0.0233829939707055,0.028199655501744678
1995,in school,West,Never,0.5204081632653061,17246,0.5129519242397724,0.5278644022908399
1995,in school,West,Seldom,0.25510204081632654,17246,0.2485959931743081,0.26160808845834493
1995,in school,West,At least once per week,0.1326530612244898,17246,0.12759053898821401,0.1377155834607656
1995,in school,West,At least once per month,0.09183673469387756,17246,0.08752648864095179,0.09614698074680332
1995,in school,East,Never,0.7555555555555555,17246,0.7491414638081813,0.7619696473029298
1995,in school,East,Seldom,0.17777777777777778,17246,0.17207160099706062,0.18348395455849495
1995,in school,East,At least once per month,0.044444444444444446,17246,0.04136871172744507,0.04752017716144382
1995,in school,East,At least once per week,0.022222222222222223,17246,0.020022206902924354,0.024422237541520092
1995,inadequately,West,Never,0.41325536062378165,17246,0.4059060653977823,0.420604655849781
1995,inadequately,West,At least once per week,0.2202729044834308,17246,0.21408756226803632,0.22645824669882525
1995,inadequately,West,Seldom,0.21637426900584794,17246,0.21022860190994827,0.2225199361017476
1995,inadequately,West,At least once per month,0.15009746588693956,17246,0.14476677962806972,0.1554281521458094
1995,inadequately,East,Never,0.625,17246,0.617774506361447,0.632225493638553
1995,inadequately,East,Seldom,0.25,17246,0.24353732202128126,0.25646267797871874
1995,inadequately,East,At least once per week,0.125,17246,0.12006404816173287,0.12993595183826714
1995,general elementary,West,Never,0.40077821011673154,17246,0.3934641634008381,0.40809225683262496
1995,general elementary,West,Seldom,0.2728599221789883,17246,0.2662119254497106,0.279507918908266
1995,general elementary,West,At least once per week,0.1833657587548638,17246,0.17759032251944196,0.18914119499028564
1995,general elementary,West,At least once per month,0.14299610894941633,17246,0.1377713604802963,0.14822085741853636
1995,general elementary,East,Never,0.7464788732394366,17246,0.7399861376184635,0.7529716088604097
1995,general elementary,East,Seldom,0.16056338028169015,17246,0.1550840297152522,0.1660427308481281
1995,general elementary,East,At least once per month,0.05352112676056338,17246,0.05016197235746369,0.05688028116366307
1995,general elementary,East,At least once per week,0.03943661971830986,17246,0.0365317628727801,0.042341476563839624
1995,middle vocational,West,Never,0.4550936894249408,17246,0.4476613898602094,0.4625259889896721
1995,middle vocational,West,Seldom,0.31208270514753395,17246,0.3051673443211678,0.31899806597390007
1995,middle vocational,West,At least once per week,0.12276545337066552,17246,0.11786757687630721,0.12766332986502382
1995,middle vocational,West,At least once per month,0.11005815205685979,17246,0.1053872172768761,0.11472908683684348
1995,middle vocational,East,Never,0.780511811023622,17246,0.7743343900580708,0.7866892319891732
1995,middle vocational,East,Seldom,0.1515748031496063,17246,0.14622260521805366,0.15692700108115895
1995,middle vocational,East,At least once per month,0.0344488188976378,17246,0.03172682781318547,0.037170809982090124
1995,middle vocational,East,At least once per week,0.03346456692913386,17246,0.03078037618200157,0.03614875767626615
1995,vocational + Abi,West,Never,0.455,17246,0.44756782666306394,0.4624321733369361
1995,vocational + Abi,West,Seldom,0.2875,17246,0.28074503288147507,0.2942549671185249
1995,vocational + Abi,West,At least once per week,0.155,17246,0.14959860318468132,0.16040139681531868
1995,vocational + Abi,West,At least once per month,0.1025,17246,0.09797320276656614,0.10702679723343385
1995,vocational + Abi,East,Never,0.782608695652174,17246,0.7764526008507198,0.7887647904536281
1995,vocational + Abi,East,Seldom,0.13043478260869565,17246,0.12540835225144137,0.13546121296594993
1995,vocational + Abi,East,At least once per month,0.057971014492753624,17246,0.05448323143496008,0.061458797550547166
1995,vocational + Abi,East,At least once per week,0.028985507246376812,17246,0.02648161757366984,0.031489396919083784
1995,higher vocational,West,Never,0.4115384615384615,17246,0.40419372644025964,0.4188831966366634
1995,higher vocational,West,Seldom,0.35384615384615387,17246,0.34670962398989164,0.3609826837024161
1995,higher vocational,West,At least once per week,0.13846153846153847,17246,0.13330671505262934,0.1436163618704476
1995,higher vocational,West,At least once per month,0.09615384615384616,17246,0.0917539495788772,0.10055374272881512
1995,higher vocational,East,Never,0.6943231441048034,17246,0.6874473323153424,0.7011989558942645
1995,higher vocational,East,Seldom,0.2314410480349345,17246,0.225146411373655,0.23773568469621403
1995,higher vocational,East,At least once per week,0.043668122270742356,17246,0.040618131988941444,0.04671811255254327
1995,higher vocational,East,At least once per month,0.03056768558951965,17246,0.027998461973385125,0.03313690920565417
1995,higher education,West,Never,0.4737991266375546,17246,0.46634692168140796,0.4812513315937012
1995,higher education,West,Seldom,0.2893013100436681,17246,0.28253378552236313,0.29606883456497307
1995,higher education,West,At least once per week,0.12336244541484716,17246,0.11845434543161017,0.12827054539808416
1995,higher education,West,At least once per month,0.11353711790393013,17246,0.10880221485297276,0.11827202095488751
1995,higher education,East,Never,0.7454764776839565,17246,0.7389752883358186,0.7519776670320945
1995,higher education,East,Seldom,0.1773220747889023,17246,0.17162163707591555,0.18302251250188906
1995,higher education,East,At least once per week,0.04101326899879373,17246,0.038053346275593036,0.04397319172199442
1995,higher education,East,At least once per month,0.03618817852834741,17246,0.03340082941648561,0.03897552764020921
1996,in school,West,Never,0.5779816513761468,16862,0.5705270534956224,0.5854362492566711
1996,in school,West,Seldom,0.22935779816513763,16862,0.22301202303516093,0.23570357329511432
1996,in school,West,At least once per week,0.12844036697247707,16862,0.1233902568152482,0.13349047712970594
1996,in school,West,At least once per month,0.06422018348623854,16862,0.060519992534398555,0.06792037443807852
1996,in school,East,Never,0.6904761904761905,16862,0.6834983198425106,0.6974540611098703
1996,in school,East,Seldom,0.19047619047619047,16862,0.1845491664122716,0.19640321454010934
1996,in school,East,At least once per week,0.07142857142857142,16862,0.06754129728734073,0.07531584556980211
1996,in school,East,At least once per month,0.047619047619047616,16862,0.04440466750982734,0.05083342772826789
1996,inadequately,West,Never,0.3894736842105263,16862,0.3821134305420088,0.3968339378790438
1996,inadequately,West,Seldom,0.2694736842105263,16862,0.26277672518965245,0.27617064323140017
1996,inadequately,West,At least once per week,0.17684210526315788,16862,0.1710832529517497,0.18260095757456607
1996,inadequately,West,At least once per month,0.16421052631578947,16862,0.15861874119709168,0.16980231143448726
1996,inadequately,East,Never,0.5833333333333334,16862,0.5758919392436326,0.5907747274230342
1996,inadequately,East,Seldom,0.25,16862,0.24346414866851998,0.25653585133148
1996,inadequately,East,At least once per month,0.16666666666666666,16862,0.16104150147553117,0.17229183185780214
1996,general elementary,West,Never,0.4124872057318321,16862,0.4050567502860383,0.4199176611776259
1996,general elementary,West,Seldom,0.2978505629477994,16862,0.29094791827977473,0.30475320761582403
1996,general elementary,West,At least once per week,0.16069600818833163,16862,0.15515276773716574,0.16623924863949752
1996,general elementary,West,At least once per month,0.12896622313203684,16862,0.12390731238013893,0.13402513388393475
1996,general elementary,East,Never,0.7681159420289855,16862,0.7617457816832519,0.774486102374719
1996,general elementary,East,Seldom,0.13623188405797101,16862,0.13105415292521494,0.1414096151907271
1996,general elementary,East,At least once per month,0.06086956521739131,16862,0.05726075049130021,0.0644783799434824
1996,general elementary,East,At least once per week,0.034782608695652174,16862,0.03201697171598425,0.0375482456753201
1996,middle vocational,West,Never,0.4473856924086633,16862,0.4398806415976919,0.45489074321963474
1996,middle vocational,West,Seldom,0.33274994530737256,16862,0.3256377310027264,0.3398621596120187
1996,middle vocational,West,At least once per month,0.1100415663968497,16862,0.10531805712433354,0.11476507566936586
1996,middle vocational,West,At least once per week,0.10982279588711441,16862,0.10510340433188285,0.11454218744234597
1996,middle vocational,East,Never,0.7675222112537019,16862,0.7611463664372673,0.7738980560701365
1996,middle vocational,East,Seldom,0.1717670286278381,16862,0.16607394336537887,0.17746011389029734
1996,middle vocational,East,At least once per week,0.03060217176702863,16862,0.02800243920194352,0.03320190433211374
1996,middle vocational,East,At least once per month,0.030108588351431393,16862,0.027529250195248996,0.03268792650761379
1996,vocational + Abi,West,Never,0.48484848484848486,16862,0.4773049996762245,0.49239197002074525
1996,vocational + Abi,West,Seldom,0.3106060606060606,16862,0.30362148179376125,0.31759063941835997
1996,vocational + Abi,West,At least once per week,0.12121212121212122,16862,0.11628586967245662,0.1261383727517858
1996,vocational + Abi,West,At least once per month,0.08333333333333333,16862,0.07916159917531711,0.08750506749134955
1996,vocational + Abi,East,Never,0.64,16862,0.6327549269908224,0.6472450730091777
1996,vocational + Abi,East,Seldom,0.24,16862,0.2335536490449442,0.2464463509550558
1996,vocational + Abi,East,At least once per month,0.08,16862,0.0759051270083269,0.0840948729916731
1996,vocational + Abi,East,At least once per week,0.04,16862,0.03704221132971735,0.04295778867028265
1996,higher vocational,West,Never,0.4011299435028249,16862,0.39373201091623156,0.4085278760894182
1996,higher vocational,West,Seldom,0.3559322033898305,16862,0.34870532140215194,0.36315908537750907
1996,higher vocational,West,At least once per week,0.13559322033898305,16862,0.13042573088735993,0.14076070979060618
1996,higher vocational,West,At least once per month,0.10734463276836158,16862,0.10267230171749375,0.1120169638192294
1996,higher vocational,East,Never,0.6519823788546255,16862,0.644792524796595,0.659172232912656
1996,higher vocational,East,Seldom,0.2555066079295154,16862,0.24892346899547443,0.26208974686355635
1996,higher vocational,East,At least once per month,0.05286343612334802,16862,0.04948601259378561,0.05624085965291043
1996,higher vocational,East,At least once per week,0.039647577092511016,16862,0.03670230668945538,0.04259284749556665
1996,higher education,West,Never,0.4566160520607375,16862,0.449097563926199,0.46413454019527606
1996,higher education,West,Seldom,0.31344902386117135,16862,0.3064470355053302,0.3204510122170125
1996,higher education,West,At least once per week,0.12689804772234273,16862,0.12187391065887564,0.1319221847858098
1996,higher education,West,At least once per month,0.10303687635574837,16862,0.09844822390277264,0.10762552880872411
1996,higher education,East,Never,0.7356459330143541,16862,0.7289896934203879,0.7423021726083203
1996,higher education,East,Seldom,0.18660287081339713,16862,0.18072240124314504,0.19248334038364923
1996,higher education,East,At least once per week,0.0430622009569378,16862,0.039998181665681136,0.04612622024819447
1996,higher education,East,At least once per month,0.034688995215311005,16862,0.031926948512148605,0.037451041918473406
1997,in school,West,Never,0.47619047619047616,16487,0.46856683759179885,0.4838141147891535
1997,in school,West,Seldom,0.3333333333333333,16487,0.3261375348007565,0.3405291318659101
1997,in school,West,At least once per week,0.13333333333333333,16487,0.1281443692179105,0.13852229744875616
1997,in school,West,At least once per month,0.05714285714285714,16487,0.05359971010323539,0.060686004182478895
1997,in school,East,Never,0.7872340425531915,16487,0.7809868016046184,0.7934812835017646
1997,in school,East,Seldom,0.1702127659574468,16487,0.1644760322426187,0.1759494996722749
1997,in school,East,At least once per month,0.0425531914893617,16487,0.039472071233167774,0.04563431174555563
1997,inadequately,West,Never,0.38666666666666666,16487,0.37923302018383775,0.39410031314949556
1997,inadequately,West,Seldom,0.2866666666666667,16487,0.27976394900598955,0.2935693843273438
1997,inadequately,West,At least once per week,0.20222222222222222,16487,0.19609109032520364,0.2083533541192408
1997,inadequately,West,At least once per month,0.12444444444444444,16487,0.11940578665903961,0.12948310222984927
1997,inadequately,East,Never,0.7,16487,0.6930048843388579,0.706995115661142
1997,inadequately,East,At least once per month,0.2,16487,0.1938941624738753,0.2061058375261247
1997,inadequately,East,Seldom,0.1,16487,0.09542062185540647,0.10457937814459355
1997,general elementary,West,Never,0.4110878661087866,16487,0.40357721077170655,0.4185985214458667
1997,general elementary,West,Seldom,0.3075313807531381,16487,0.3004872076454404,0.31457555386083574
1997,general elementary,West,At least once per week,0.1637029288702929,16487,0.15805494087324742,0.16935091686733836
1997,general elementary,West,At least once per month,0.11767782426778242,16487,0.1127591714980928,0.12259647703747205
1997,general elementary,East,Never,0.7818181818181819,16487,0.7755137287845073,0.7881226348518564
1997,general elementary,East,Seldom,0.1303030303030303,16487,0.12516441047116023,0.1354416501349004
1997,general elementary,East,At least once per month,0.05454545454545454,16487,0.05107900517007321,0.058011903920835876
1997,general elementary,East,At least once per week,0.03333333333333333,16487,0.030593254886352665,0.036073411780314
1997,middle vocational,West,Never,0.44347436758450864,16487,0.43589100013938753,0.45105773502962976
1997,middle vocational,West,Seldom,0.3447503917618088,16487,0.3374953315428426,0.35200545198077504
1997,middle vocational,West,At least once per week,0.1092455786881576,16487,0.10448383318326956,0.11400732419304563
1997,middle vocational,West,At least once per month,0.10252966196552496,16487,0.09789924535849533,0.10716007857255459
1997,middle vocational,East,Never,0.7777777777777778,16487,0.7714316799772039,0.7841238755783517
1997,middle vocational,East,Seldom,0.15423642820903094,16487,0.14872323490739056,0.15974962151067132
1997,middle vocational,East,At least once per month,0.041603247082699135,16487,0.0385552009680923,0.04465129319730597
1997,middle vocational,East,At least once per week,0.026382546930492135,16487,0.023936088801152517,0.028829005059831752
1997,vocational + Abi,West,Never,0.48148148148148145,16487,0.4738544211417886,0.4891085418211743
1997,vocational + Abi,West,Seldom,0.335978835978836,16487,0.3287688872935016,0.34318878466417035
1997,vocational + Abi,West,At least once per week,0.12698412698412698,16487,0.12190170125167543,0.13206655271657852
1997,vocational + Abi,West,At least once per month,0.05555555555555555,16487,0.052059025964851076,0.05905208514626003
1997,vocational + Abi,East,Never,0.7397260273972602,16487,0.7330281672882921,0.7464238875062283
1997,vocational + Abi,East,Seldom,0.136986301369863,16487,0.13173783200004768,0.14223477073967833
1997,vocational + Abi,East,At least once per month,0.0958904109589041,16487,0.09139589030975225,0.10038493160805596
1997,vocational + Abi,East,At least once per week,0.0273972602739726,16487,0.024905498239461858,0.029889022308483344
