year,age_gr,quintil_oecd,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,46-65 y.,1st Quintile,No,0.86598,713,713,0.84096,0.89101
2011,46-65 y.,2nd Quintile,No,0.90267,721,721,0.88102,0.92432
2011,46-65 y.,3rd Quintile,No,0.94535,1006,1006,0.93129,0.95940
2011,46-65 y.,4th Quintile,No,0.96199,1288,1288,0.95154,0.97244
2011,46-65 y.,5th Quintile,No,0.97402,2050,2050,0.96713,0.98091
2011,66 and older,1st Quintile,Yes,0.06130,43,686,0.04333,0.07926
2011,66 and older,1st Quintile,No,0.93742,643,686,0.91928,0.95556
2011,66 and older,2nd Quintile,Yes,0.07065,60,939,0.05425,0.08705
2011,66 and older,2nd Quintile,No,0.92840,879,939,0.91190,0.94490
2011,66 and older,3rd Quintile,Yes,0.05827,37,783,0.04185,0.07469
2011,66 and older,3rd Quintile,No,0.94094,746,783,0.92442,0.95746
2011,66 and older,4th Quintile,No,0.95091,581,581,0.93333,0.96850
2011,66 and older,5th Quintile,Yes,0.05384,31,783,0.03802,0.06966
2011,66 and older,5th Quintile,No,0.94604,752,783,0.93021,0.96188
2013,17-29 y.,1st Quintile,No,0.76428,667,667,0.73204,0.79651
2013,17-29 y.,2nd Quintile,No,0.75964,466,466,0.72080,0.79848
2013,17-29 y.,3rd Quintile,No,0.84466,485,485,0.81239,0.87693
2013,17-29 y.,4th Quintile,No,0.89763,500,500,0.87103,0.92422
2013,17-29 y.,5th Quintile,No,0.89941,414,414,0.87040,0.92842
2013,30-45 y.,1st Quintile,No,0.66116,643,643,0.62455,0.69777
2013,30-45 y.,2nd Quintile,No,0.74163,785,785,0.71099,0.77227
2013,30-45 y.,3rd Quintile,No,0.80724,791,791,0.77974,0.83475
2013,30-45 y.,4th Quintile,No,0.85678,906,906,0.83396,0.87960
2013,30-45 y.,5th Quintile,No,0.89135,936,936,0.87140,0.91130
2013,46-65 y.,1st Quintile,Yes,0.04035,48,968,0.02795,0.05276
2013,46-65 y.,1st Quintile,No,0.86417,920,968,0.84257,0.88576
2013,46-65 y.,2nd Quintile,No,0.88473,937,937,0.86427,0.90519
2013,46-65 y.,3rd Quintile,No,0.92939,1236,1236,0.91510,0.94368
2013,46-65 y.,4th Quintile,No,0.95902,1644,1644,0.94944,0.96861
2013,46-65 y.,5th Quintile,No,0.97031,2436,2436,0.96357,0.97705
2013,66 and older,1st Quintile,Yes,0.06465,54,820,0.04781,0.08149
2013,66 and older,1st Quintile,No,0.93409,766,820,0.91709,0.95108
2013,66 and older,2nd Quintile,Yes,0.05033,55,1216,0.03803,0.06262
2013,66 and older,2nd Quintile,No,0.94828,1161,1216,0.93583,0.96073
2013,66 and older,3rd Quintile,Yes,0.07014,66,1050,0.05468,0.08559
2013,66 and older,3rd Quintile,No,0.92863,984,1050,0.91306,0.94421
2013,66 and older,4th Quintile,Yes,0.04246,44,869,0.02904,0.05587
2013,66 and older,4th Quintile,No,0.95703,825,869,0.94354,0.97052
2013,66 and older,5th Quintile,Yes,0.04165,31,981,0.02914,0.05416
2013,66 and older,5th Quintile,No,0.95819,950,981,0.94566,0.97072
2015,17-29 y.,1st Quintile,No,0.93038,1238,1238,0.91620,0.94456
2015,17-29 y.,2nd Quintile,No,0.91254,863,863,0.89368,0.93140
2015,17-29 y.,3rd Quintile,No,0.91269,746,746,0.89242,0.93296
2015,17-29 y.,4th Quintile,No,0.93249,623,623,0.91277,0.95221
2015,17-29 y.,5th Quintile,No,0.93088,447,447,0.90733,0.95442
2015,30-45 y.,1st Quintile,No,0.98168,1552,1552,0.97501,0.98836
2015,30-45 y.,2nd Quintile,No,0.99400,1646,1646,0.99027,0.99773
2015,30-45 y.,3rd Quintile,No,0.99348,1525,1525,0.98944,0.99752
2015,30-45 y.,4th Quintile,No,0.99092,1356,1356,0.98586,0.99597
2015,30-45 y.,5th Quintile,No,0.99932,1243,1243,0.99787,1.00077
2015,46-65 y.,1st Quintile,Yes,0.03866,55,1471,0.02881,0.04852
2015,46-65 y.,1st Quintile,No,0.95316,1416,1471,0.94236,0.96396
2015,46-65 y.,2nd Quintile,Yes,0.03412,43,1476,0.02486,0.04338
2015,46-65 y.,2nd Quintile,No,0.96349,1433,1476,0.95391,0.97306
2015,46-65 y.,3rd Quintile,No,0.98383,1527,1527,0.97751,0.99016
2015,46-65 y.,4th Quintile,No,0.97733,1870,1870,0.97059,0.98408
2015,46-65 y.,5th Quintile,No,0.98740,2450,2450,0.98298,0.99182
2015,66 and older,1st Quintile,Yes,0.05163,47,729,0.03555,0.06770
2015,66 and older,1st Quintile,No,0.94776,682,729,0.93159,0.96392
2015,66 and older,2nd Quintile,Yes,0.06125,78,1288,0.04815,0.07435
2015,66 and older,2nd Quintile,No,0.93799,1210,1288,0.92482,0.95117
2015,66 and older,3rd Quintile,Yes,0.07002,64,1048,0.05456,0.08548
2015,66 and older,3rd Quintile,No,0.92961,984,1048,0.91411,0.94510
2015,66 and older,4th Quintile,Yes,0.03678,36,886,0.02438,0.04918
2015,66 and older,4th Quintile,No,0.96322,850,886,0.95082,0.97562
2015,66 and older,5th Quintile,Yes,0.05390,47,932,0.03939,0.06840
2015,66 and older,5th Quintile,No,0.94610,885,932,0.93160,0.96061
2017,17-29 y.,1st Quintile,No,0.89402,1206,1206,0.87664,0.91140
2017,17-29 y.,2nd Quintile,No,0.91092,788,788,0.89102,0.93082
2017,17-29 y.,3rd Quintile,No,0.92358,675,675,0.90352,0.94364
2017,17-29 y.,4th Quintile,No,0.93645,593,593,0.91680,0.95611
2017,17-29 y.,5th Quintile,No,0.94903,414,414,0.92782,0.97024
2017,30-45 y.,1st Quintile,No,0.96557,1441,1441,0.95616,0.97499
2017,30-45 y.,2nd Quintile,No,0.99198,1474,1474,0.98742,0.99653
2017,30-45 y.,3rd Quintile,No,0.99649,1225,1225,0.99318,0.99980
2017,30-45 y.,4th Quintile,No,0.99928,1144,1144,0.99773,1.00083
2017,30-45 y.,5th Quintile,No,0.99935,990,990,0.99776,1.00094
2017,46-65 y.,1st Quintile,Yes,0.03278,45,1339,0.02324,0.04232
2017,46-65 y.,1st Quintile,No,0.95917,1294,1339,0.94857,0.96978
2017,46-65 y.,2nd Quintile,Yes,0.03413,36,1418,0.02468,0.04359
2017,46-65 y.,2nd Quintile,No,0.96554,1382,1418,0.95604,0.97504
2017,46-65 y.,3rd Quintile,Yes,0.02846,34,1479,0.01998,0.03694
2017,46-65 y.,3rd Quintile,No,0.97150,1445,1479,0.96301,0.97998
2017,46-65 y.,4th Quintile,No,0.98439,1753,1753,0.97859,0.99020
2017,46-65 y.,5th Quintile,No,0.98601,2216,2216,0.98112,0.99090
2017,66 and older,1st Quintile,Yes,0.06782,47,680,0.04891,0.08673
2017,66 and older,1st Quintile,No,0.93140,633,680,0.91239,0.95042
2017,66 and older,2nd Quintile,Yes,0.06165,71,1162,0.04781,0.07548
2017,66 and older,2nd Quintile,No,0.93835,1091,1162,0.92452,0.95219
2017,66 and older,3rd Quintile,Yes,0.04808,55,1029,0.03500,0.06116
2017,66 and older,3rd Quintile,No,0.95192,974,1029,0.93884,0.96500
2017,66 and older,4th Quintile,Yes,0.05740,46,825,0.04151,0.07328
2017,66 and older,4th Quintile,No,0.94260,779,825,0.92672,0.95849
2017,66 and older,5th Quintile,Yes,0.04822,46,909,0.03429,0.06216
2017,66 and older,5th Quintile,No,0.95178,863,909,0.93784,0.96571
2019,17-29 y.,1st Quintile,No,0.87951,1109,1109,0.86034,0.89868
2019,17-29 y.,2nd Quintile,No,0.90777,849,849,0.88830,0.92725
2019,17-29 y.,3rd Quintile,No,0.92263,705,705,0.90289,0.94236
2019,17-29 y.,4th Quintile,No,0.91919,560,560,0.89660,0.94179
2019,17-29 y.,5th Quintile,No,0.93284,428,428,0.90910,0.95658
2019,30-45 y.,1st Quintile,No,0.93362,1217,1217,0.91963,0.94761
2019,30-45 y.,2nd Quintile,No,0.99132,1236,1236,0.98615,0.99649
2019,30-45 y.,3rd Quintile,No,0.99644,1220,1220,0.99310,0.99979
2019,30-45 y.,4th Quintile,No,0.99989,1034,1034,0.99924,1.00054
2019,30-45 y.,5th Quintile,No,0.99971,930,930,0.99860,1.00081
2019,46-65 y.,1st Quintile,Yes,0.03760,47,1326,0.02735,0.04784
2019,46-65 y.,1st Quintile,No,0.94717,1279,1326,0.93512,0.95921
2019,46-65 y.,2nd Quintile,No,0.97741,1437,1437,0.96972,0.98509
2019,46-65 y.,3rd Quintile,No,0.98151,1593,1593,0.97489,0.98812
2019,46-65 y.,4th Quintile,Yes,0.02221,33,1831,0.01546,0.02896
2019,46-65 y.,4th Quintile,No,0.97777,1798,1831,0.97101,0.98452
2019,46-65 y.,5th Quintile,Yes,0.01331,33,2479,0.00880,0.01782
2019,46-65 y.,5th Quintile,No,0.98669,2446,2479,0.98218,0.99120
2019,66 and older,1st Quintile,Yes,0.07931,56,738,0.05980,0.09882
2019,66 and older,1st Quintile,No,0.91959,682,738,0.89996,0.93922
2019,66 and older,2nd Quintile,Yes,0.06282,81,1206,0.04912,0.07652
2019,66 and older,2nd Quintile,No,0.93715,1125,1206,0.92345,0.95085
2019,66 and older,3rd Quintile,Yes,0.05954,63,959,0.04456,0.07453
2019,66 and older,3rd Quintile,No,0.94046,896,959,0.92547,0.95544
2019,66 and older,4th Quintile,Yes,0.04801,38,843,0.03357,0.06245
2019,66 and older,4th Quintile,No,0.95199,805,843,0.93755,0.96643
2019,66 and older,5th Quintile,Yes,0.05104,51,946,0.03701,0.06507
2019,66 and older,5th Quintile,No,0.94896,895,946,0.93493,0.96299
2021,17-29 y.,1st Quintile,No,0.94038,1217,1217,0.92707,0.95369
2021,17-29 y.,2nd Quintile,No,0.90019,614,614,0.87646,0.92392
2021,17-29 y.,3rd Quintile,No,0.90819,459,459,0.88175,0.93464
2021,17-29 y.,4th Quintile,No,0.95800,461,461,0.93967,0.97633
2021,17-29 y.,5th Quintile,No,0.90786,316,316,0.87592,0.93980
2021,30-45 y.,1st Quintile,No,0.98153,1625,1625,0.97498,0.98808
2021,30-45 y.,2nd Quintile,No,0.97622,1018,1018,0.96685,0.98558
2021,30-45 y.,3rd Quintile,No,0.99006,833,833,0.98332,0.99680
2021,30-45 y.,4th Quintile,No,0.98010,791,791,0.97036,0.98984
2021,30-45 y.,5th Quintile,No,0.98669,807,807,0.97878,0.99460
2021,46-65 y.,1st Quintile,Yes,0.02455,32,1242,0.01594,0.03316
2021,46-65 y.,1st Quintile,No,0.96577,1210,1242,0.95565,0.97588
2021,46-65 y.,2nd Quintile,No,0.97230,1099,1099,0.96259,0.98201
2021,46-65 y.,3rd Quintile,No,0.97292,1084,1084,0.96325,0.98259
2021,46-65 y.,4th Quintile,No,0.97755,1347,1347,0.96964,0.98547
2021,46-65 y.,5th Quintile,Yes,0.02319,38,2303,0.01704,0.02934
2021,46-65 y.,5th Quintile,No,0.96656,2265,2303,0.95922,0.97391
2021,66 and older,1st Quintile,Yes,0.05794,41,625,0.03961,0.07628
2021,66 and older,1st Quintile,No,0.93260,584,625,0.91292,0.95227
2021,66 and older,2nd Quintile,Yes,0.09592,60,820,0.07576,0.11609
2021,66 and older,2nd Quintile,No,0.89616,760,820,0.87527,0.91705
2021,66 and older,3rd Quintile,No,0.94216,604,604,0.92353,0.96080
2021,66 and older,4th Quintile,Yes,0.06220,36,623,0.04322,0.08118
2021,66 and older,4th Quintile,No,0.92323,587,623,0.90231,0.94416
2021,66 and older,5th Quintile,Yes,0.05117,41,852,0.03637,0.06598
2021,66 and older,5th Quintile,No,0.94116,811,852,0.92535,0.95697
