year,age_gr,bula_h,ple0016,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,17-29 y.,Schleswig-Holstein,No,0.92732,83,83,0.87113,0.98351
2009,17-29 y.,Hamburg,No,0.97791,58,58,0.93975,1.01607
2009,17-29 y.,Lower Saxony,No,0.95585,225,225,0.92895,0.98275
2009,17-29 y.,North Rhine-Westphalia,No,0.92193,537,537,0.89922,0.94465
2009,17-29 y.,Hesse,No,0.94246,188,188,0.90908,0.97584
2009,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.86179,156,156,0.80746,0.91612
2009,17-29 y.,Baden-Wuerttemberg,No,0.93006,401,401,0.90507,0.95506
2009,17-29 y.,Bavaria,No,0.92154,410,410,0.89549,0.94760
2009,17-29 y.,Berlin,No,0.92248,118,118,0.87402,0.97093
2009,17-29 y.,Brandenburg,No,0.95978,106,106,0.92220,0.99736
2009,17-29 y.,Mecklenburg-Western Pomerania,No,0.96754,61,61,0.92270,1.01238
2009,17-29 y.,Saxony,No,0.97459,227,227,0.95408,0.99511
2009,17-29 y.,Saxony-Anhalt,No,0.98068,135,135,0.95738,1.00399
2009,17-29 y.,Thuringa,No,0.95919,132,132,0.92530,0.99307
2009,30-45 y.,Lower Saxony,No,0.99703,451,451,0.99200,1.00206
2009,30-45 y.,North Rhine-Westphalia,No,0.99543,997,997,0.99124,0.99962
2009,30-45 y.,Baden-Wuerttemberg,No,0.99380,579,579,0.98740,1.00020
2009,30-45 y.,Saxony-Anhalt,No,0.99636,170,170,0.98727,1.00544
2009,30-45 y.,Thuringa,No,0.99771,192,192,0.99094,1.00449
2009,46-65 y.,Schleswig-Holstein,No,0.96161,175,175,0.93306,0.99016
2009,46-65 y.,Lower Saxony,No,0.98880,525,525,0.97979,0.99781
2009,46-65 y.,Bremen,No,0.88829,36,36,0.78392,0.99265
2009,46-65 y.,North Rhine-Westphalia,No,0.98782,1226,1226,0.98168,0.99396
2009,46-65 y.,Hesse,No,0.98451,456,456,0.97316,0.99586
2009,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.99547,398,398,0.98887,1.00208
2009,46-65 y.,Baden-Wuerttemberg,No,0.98291,665,665,0.97305,0.99277
2009,46-65 y.,Bavaria,No,0.98734,909,909,0.98007,0.99461
2009,46-65 y.,Berlin,No,0.96289,260,260,0.93987,0.98591
2009,46-65 y.,Brandenburg,No,0.98946,280,280,0.97747,1.00144
2009,46-65 y.,Mecklenburg-Western Pomerania,No,0.94439,187,187,0.91145,0.97732
2009,46-65 y.,Saxony,No,0.97225,471,471,0.95740,0.98710
2009,46-65 y.,Saxony-Anhalt,No,0.97674,281,281,0.95909,0.99440
2009,46-65 y.,Thuringa,No,0.98856,286,286,0.97621,1.00091
2009,66 and older,Schleswig-Holstein,No,0.96109,132,132,0.92798,0.99421
2009,66 and older,Hamburg,No,0.94080,62,62,0.88158,1.00002
2009,66 and older,Lower Saxony,No,0.95295,406,406,0.93232,0.97357
2009,66 and older,North Rhine-Westphalia,Yes,0.05438,38,853,0.03915,0.06961
2009,66 and older,North Rhine-Westphalia,No,0.94562,815,853,0.93039,0.96085
2009,66 and older,Hesse,No,0.93593,234,234,0.90449,0.96738
2009,66 and older,"Rhineland-Palatinate, Saarland",No,0.96030,212,212,0.93395,0.98664
2009,66 and older,Baden-Wuerttemberg,No,0.95567,432,432,0.93624,0.97510
2009,66 and older,Bavaria,No,0.95058,527,527,0.93206,0.96910
2009,66 and older,Berlin,No,0.96347,141,141,0.93239,0.99455
2009,66 and older,Brandenburg,No,0.94053,205,205,0.90808,0.97299
2009,66 and older,Mecklenburg-Western Pomerania,No,0.98937,106,106,0.96975,1.00899
2009,66 and older,Saxony,No,0.96485,308,308,0.94424,0.98545
2009,66 and older,Saxony-Anhalt,No,0.94359,170,170,0.90881,0.97838
2009,66 and older,Thuringa,No,0.96024,200,200,0.93309,0.98739
2011,17-29 y.,Schleswig-Holstein,No,0.83556,123,123,0.76978,0.90133
2011,17-29 y.,Hamburg,No,0.81413,49,49,0.70408,0.92418
2011,17-29 y.,Lower Saxony,No,0.79559,247,247,0.74519,0.84598
2011,17-29 y.,North Rhine-Westphalia,No,0.81989,607,607,0.78930,0.85049
2011,17-29 y.,Hesse,No,0.84350,192,192,0.79197,0.89502
2011,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.86126,176,176,0.81004,0.91247
2011,17-29 y.,Baden-Wuerttemberg,No,0.84867,405,405,0.81372,0.88361
2011,17-29 y.,Bavaria,No,0.83621,440,440,0.80159,0.87083
2011,17-29 y.,Berlin,No,0.85275,107,107,0.78529,0.92021
2011,17-29 y.,Brandenburg,No,0.82760,101,101,0.75356,0.90163
2011,17-29 y.,Mecklenburg-Western Pomerania,No,0.78539,68,68,0.68708,0.88369
2011,17-29 y.,Saxony,No,0.84431,197,197,0.79355,0.89507
2011,17-29 y.,Saxony-Anhalt,No,0.87477,118,118,0.81480,0.93474
2011,17-29 y.,Thuringa,No,0.89174,137,137,0.83952,0.94396
2011,30-45 y.,Schleswig-Holstein,No,0.71796,137,137,0.64233,0.79359
2011,30-45 y.,Hamburg,No,0.85618,81,81,0.77928,0.93307
2011,30-45 y.,Lower Saxony,No,0.80004,468,468,0.76376,0.83632
2011,30-45 y.,North Rhine-Westphalia,No,0.79901,989,989,0.77402,0.82400
2011,30-45 y.,Hesse,No,0.77456,359,359,0.73127,0.81785
2011,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.77428,259,259,0.72327,0.82530
2011,30-45 y.,Baden-Wuerttemberg,No,0.78241,618,618,0.74985,0.81497
2011,30-45 y.,Bavaria,No,0.78011,745,745,0.75035,0.80987
2011,30-45 y.,Berlin,No,0.79438,160,160,0.73156,0.85720
2011,30-45 y.,Brandenburg,No,0.74650,168,168,0.68052,0.81248
2011,30-45 y.,Mecklenburg-Western Pomerania,No,0.76068,107,107,0.67946,0.84191
2011,30-45 y.,Saxony,No,0.82492,345,345,0.78475,0.86508
2011,30-45 y.,Saxony-Anhalt,No,0.78294,197,197,0.72522,0.84065
2011,30-45 y.,Thuringa,No,0.72814,187,187,0.66420,0.79208
2011,46-65 y.,Schleswig-Holstein,No,0.95477,222,222,0.92738,0.98217
2011,46-65 y.,Hamburg,No,0.94773,90,90,0.90149,0.99397
2011,46-65 y.,Lower Saxony,No,0.94054,675,675,0.92269,0.95839
2011,46-65 y.,Bremen,No,0.89297,42,42,0.79833,0.98760
2011,46-65 y.,North Rhine-Westphalia,No,0.93639,1499,1499,0.92403,0.94875
2011,46-65 y.,Hesse,No,0.92652,563,563,0.90495,0.94809
2011,46-65 y.,"Rhineland-Palatinate, Saarland",No,0.94912,469,469,0.92920,0.96903
2011,46-65 y.,Baden-Wuerttemberg,No,0.93395,873,873,0.91747,0.95044
2011,46-65 y.,Bavaria,No,0.93605,1186,1186,0.92212,0.94998
2011,46-65 y.,Berlin,No,0.94471,297,297,0.91867,0.97075
2011,46-65 y.,Brandenburg,No,0.94233,357,357,0.91812,0.96655
2011,46-65 y.,Mecklenburg-Western Pomerania,No,0.94408,212,212,0.91308,0.97508
2011,46-65 y.,Saxony,No,0.93786,496,496,0.91659,0.95912
2011,46-65 y.,Saxony-Anhalt,No,0.95477,321,321,0.93200,0.97754
2011,46-65 y.,Thuringa,No,0.94183,327,327,0.91642,0.96724
2011,66 and older,Schleswig-Holstein,No,0.93402,157,157,0.89507,0.97298
2011,66 and older,Hamburg,No,0.97352,89,89,0.93998,1.00707
2011,66 and older,Lower Saxony,No,0.94174,488,488,0.92094,0.96254
2011,66 and older,North Rhine-Westphalia,Yes,0.06879,58,1004,0.05312,0.08445
2011,66 and older,North Rhine-Westphalia,No,0.93034,946,1004,0.91459,0.94610
2011,66 and older,Hesse,No,0.92223,267,267,0.89005,0.95442
2011,66 and older,"Rhineland-Palatinate, Saarland",No,0.95540,283,283,0.93131,0.97949
2011,66 and older,Baden-Wuerttemberg,No,0.94532,544,544,0.92619,0.96444
2011,66 and older,Bavaria,Yes,0.05207,44,791,0.03658,0.06756
2011,66 and older,Bavaria,No,0.94720,747,791,0.93161,0.96280
2011,66 and older,Berlin,No,0.94506,205,205,0.91379,0.97633
2011,66 and older,Brandenburg,No,0.94022,234,234,0.90978,0.97066
2011,66 and older,Mecklenburg-Western Pomerania,No,0.94254,115,115,0.89982,0.98526
2011,66 and older,Saxony,No,0.95047,336,336,0.92724,0.97371
2011,66 and older,Saxony-Anhalt,No,0.91451,205,205,0.87614,0.95288
2011,66 and older,Thuringa,No,0.94226,208,208,0.91049,0.97404
2013,17-29 y.,Schleswig-Holstein,No,0.73027,93,93,0.63957,0.82096
2013,17-29 y.,Hamburg,No,0.54887,38,38,0.38853,0.70921
2013,17-29 y.,Lower Saxony,No,0.71639,246,246,0.65995,0.77284
2013,17-29 y.,North Rhine-Westphalia,No,0.67263,533,533,0.63275,0.71250
2013,17-29 y.,Hesse,No,0.62513,152,152,0.54792,0.70235
2013,17-29 y.,"Rhineland-Palatinate, Saarland",No,0.71313,163,163,0.64348,0.78278
2013,17-29 y.,Baden-Wuerttemberg,No,0.65790,310,310,0.60500,0.71080
2013,17-29 y.,Bavaria,No,0.68175,413,413,0.63677,0.72672
2013,17-29 y.,Berlin,No,0.65609,98,98,0.56155,0.75062
2013,17-29 y.,Brandenburg,No,0.73608,72,72,0.63356,0.83861
2013,17-29 y.,Mecklenburg-Western Pomerania,No,0.81321,50,50,0.70408,0.92234
2013,17-29 y.,Saxony,No,0.85907,168,168,0.80630,0.91184
2013,17-29 y.,Saxony-Anhalt,No,0.70722,84,84,0.60932,0.80511
2013,17-29 y.,Thuringa,No,0.85086,96,96,0.77922,0.92249
2013,30-45 y.,Schleswig-Holstein,No,0.64180,120,120,0.55565,0.72795
2013,30-45 y.,Hamburg,No,0.77130,90,90,0.68405,0.85856
2013,30-45 y.,Lower Saxony,No,0.67876,377,377,0.63156,0.72596
2013,30-45 y.,North Rhine-Westphalia,No,0.66664,809,809,0.63413,0.69914
2013,30-45 y.,Hesse,No,0.66280,286,286,0.60792,0.71769
2013,30-45 y.,"Rhineland-Palatinate, Saarland",No,0.66602,207,207,0.60161,0.73043
2013,30-45 y.,Baden-Wuerttemberg,No,0.62383,483,483,0.58059,0.66708
2013,30-45 y.,Bavaria,No,0.67579,655,655,0.63991,0.71166
2013,30-45 y.,Berlin,No,0.71723,175,175,0.65032,0.78415
