year,age_gr,bula_h,pli0080,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Schleswig-Holstein,At least once per week,0.55230,39,39,0.39420,0.71041
1990,17-29 y.,Lower Saxony,Daily,0.11658,39,272,0.07837,0.15479
1990,17-29 y.,Lower Saxony,At least once per week,0.50190,143,272,0.44237,0.56143
1990,17-29 y.,Lower Saxony,At least once per month,0.19617,50,272,0.14889,0.24345
1990,17-29 y.,Lower Saxony,Seldom,0.15609,40,272,0.11288,0.19930
1990,17-29 y.,North Rhine-Westphalia,Daily,0.10678,89,727,0.08431,0.12924
1990,17-29 y.,North Rhine-Westphalia,At least once per week,0.62704,461,727,0.59186,0.66222
1990,17-29 y.,North Rhine-Westphalia,At least once per month,0.16720,114,727,0.14005,0.19434
1990,17-29 y.,North Rhine-Westphalia,Seldom,0.08987,63,727,0.06907,0.11067
1990,17-29 y.,Hesse,Daily,0.13256,48,239,0.08948,0.17565
1990,17-29 y.,Hesse,At least once per week,0.56770,154,239,0.50476,0.63064
1990,17-29 y.,Hesse,At least once per month,0.17159,37,239,0.12369,0.21949
1990,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.59184,109,143,0.51100,0.67268
1990,17-29 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.19035,34,143,0.12578,0.25492
1990,17-29 y.,Baden-Wuerttemberg,Daily,0.11874,76,532,0.09123,0.14625
1990,17-29 y.,Baden-Wuerttemberg,At least once per week,0.54629,310,532,0.50395,0.58864
1990,17-29 y.,Baden-Wuerttemberg,At least once per month,0.21638,98,532,0.18135,0.25140
1990,17-29 y.,Baden-Wuerttemberg,Seldom,0.10526,48,532,0.07915,0.13136
1990,17-29 y.,Bavaria,Daily,0.07935,36,469,0.05486,0.10384
1990,17-29 y.,Bavaria,At least once per week,0.52657,253,469,0.48134,0.57181
1990,17-29 y.,Bavaria,At least once per month,0.26312,121,469,0.22322,0.30301
1990,17-29 y.,Bavaria,Seldom,0.12308,59,469,0.09332,0.15285
1990,17-29 y.,Berlin,At least once per week,0.30790,45,45,0.17150,0.44431
1990,30-45 y.,Schleswig-Holstein,At least once per month,0.47446,34,34,0.30409,0.64484
1990,30-45 y.,Lower Saxony,At least once per week,0.41553,109,229,0.35156,0.47950
1990,30-45 y.,Lower Saxony,At least once per month,0.30349,77,229,0.24381,0.36317
1990,30-45 y.,Lower Saxony,Seldom,0.21157,43,229,0.15856,0.26459
1990,30-45 y.,North Rhine-Westphalia,Daily,0.04025,34,815,0.02675,0.05375
1990,30-45 y.,North Rhine-Westphalia,At least once per week,0.42395,363,815,0.39000,0.45790
1990,30-45 y.,North Rhine-Westphalia,At least once per month,0.36684,290,815,0.33373,0.39995
1990,30-45 y.,North Rhine-Westphalia,Seldom,0.16126,128,815,0.13599,0.18652
1990,30-45 y.,Hesse,At least once per week,0.49765,144,274,0.43834,0.55697
1990,30-45 y.,Hesse,At least once per month,0.30100,85,274,0.24658,0.35541
1990,30-45 y.,Hesse,Seldom,0.14659,45,274,0.10463,0.18854
1990,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.33942,59,156,0.26487,0.41396
1990,30-45 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.31995,56,156,0.24652,0.39339
1990,30-45 y.,"Rhineland-Palatinate, Saarland",Seldom,0.28212,41,156,0.21127,0.35297
1990,30-45 y.,Baden-Wuerttemberg,At least once per week,0.38820,236,502,0.34552,0.43087
1990,30-45 y.,Baden-Wuerttemberg,At least once per month,0.34562,172,502,0.30398,0.38727
1990,30-45 y.,Baden-Wuerttemberg,Seldom,0.21105,94,502,0.17532,0.24679
1990,30-45 y.,Bavaria,At least once per week,0.40510,192,442,0.35928,0.45091
1990,30-45 y.,Bavaria,At least once per month,0.32727,148,442,0.28348,0.37107
1990,30-45 y.,Bavaria,Seldom,0.23314,102,442,0.19368,0.27261
1990,30-45 y.,Berlin,At least once per week,0.32291,49,80,0.21980,0.42602
1990,30-45 y.,Berlin,At least once per month,0.18366,31,80,0.09827,0.26904
1990,46-65 y.,Schleswig-Holstein,At least once per month,0.45277,41,41,0.29852,0.60703
1990,46-65 y.,Lower Saxony,At least once per week,0.28637,107,325,0.23715,0.33560
1990,46-65 y.,Lower Saxony,At least once per month,0.40317,129,325,0.34976,0.45659
1990,46-65 y.,Lower Saxony,Seldom,0.27733,89,325,0.22858,0.32608
1990,46-65 y.,North Rhine-Westphalia,At least once per week,0.29920,274,722,0.26578,0.33263
1990,46-65 y.,North Rhine-Westphalia,At least once per month,0.39743,266,722,0.36171,0.43315
1990,46-65 y.,North Rhine-Westphalia,Seldom,0.26575,182,722,0.23351,0.29799
1990,46-65 y.,Hesse,At least once per week,0.24391,95,273,0.19287,0.29494
1990,46-65 y.,Hesse,At least once per month,0.32133,91,273,0.26583,0.37683
1990,46-65 y.,Hesse,Seldom,0.33223,87,273,0.27625,0.38821
1990,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per week,0.32825,79,201,0.26317,0.39333
1990,46-65 y.,"Rhineland-Palatinate, Saarland",At least once per month,0.27518,60,201,0.21328,0.33707
1990,46-65 y.,"Rhineland-Palatinate, Saarland",Seldom,0.30584,62,201,0.24198,0.36969
1990,46-65 y.,Baden-Wuerttemberg,Daily,0.02235,33,519,0.00962,0.03508
1990,46-65 y.,Baden-Wuerttemberg,At least once per week,0.27386,191,519,0.23546,0.31226
1990,46-65 y.,Baden-Wuerttemberg,At least once per month,0.34722,161,519,0.30622,0.38822
1990,46-65 y.,Baden-Wuerttemberg,Seldom,0.31711,134,519,0.27703,0.35718
1990,46-65 y.,Bavaria,At least once per week,0.28201,146,443,0.24006,0.32396
1990,46-65 y.,Bavaria,At least once per month,0.34779,161,443,0.30339,0.39220
1990,46-65 y.,Bavaria,Seldom,0.32091,136,443,0.27739,0.36443
1990,46-65 y.,Berlin,At least once per week,0.22561,41,73,0.12906,0.32216
1990,46-65 y.,Berlin,Seldom,0.22813,32,73,0.13120,0.32506
1990,66 and older,Lower Saxony,At least once per week,0.37969,40,82,0.27400,0.48538
1990,66 and older,Lower Saxony,Seldom,0.32318,42,82,0.22133,0.42503
1990,66 and older,North Rhine-Westphalia,At least once per week,0.40879,89,208,0.34182,0.47576
1990,66 and older,North Rhine-Westphalia,At least once per month,0.25004,65,208,0.19104,0.30903
1990,66 and older,North Rhine-Westphalia,Seldom,0.22114,54,208,0.16460,0.27768
1990,66 and older,Hesse,At least once per week,0.30338,33,70,0.19491,0.41185
1990,66 and older,Hesse,Seldom,0.35940,37,70,0.24619,0.47262
1990,66 and older,Baden-Wuerttemberg,At least once per week,0.33921,50,146,0.26215,0.41627
1990,66 and older,Baden-Wuerttemberg,At least once per month,0.27533,47,146,0.20262,0.34803
1990,66 and older,Baden-Wuerttemberg,Seldom,0.25163,49,146,0.18100,0.32227
1990,66 and older,Bavaria,At least once per week,0.27892,52,168,0.21090,0.34694
1990,66 and older,Bavaria,At least once per month,0.29358,62,168,0.22451,0.36266
1990,66 and older,Bavaria,Seldom,0.27681,54,168,0.20895,0.34467
1995,17-29 y.,Schleswig-Holstein,At least once per week,0.64854,45,45,0.50747,0.78961
1995,17-29 y.,Lower Saxony,Daily,0.15998,40,247,0.11417,0.20579
1995,17-29 y.,Lower Saxony,At least once per week,0.52834,148,247,0.46596,0.59072
1995,17-29 y.,Lower Saxony,At least once per month,0.21960,59,247,0.16787,0.27133
