year,bula_h,pli0080,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Baden-Wuerttemberg,At least once per week,0.27456,945,2787,0.25799,0.29113
2019,Baden-Wuerttemberg,At least once per month,0.30142,1054,2787,0.28438,0.31846
2019,Baden-Wuerttemberg,Seldom,0.15989,580,2787,0.14628,0.17350
2019,Baden-Wuerttemberg,Never,0.04478,120,2787,0.03710,0.05246
2019,Bavaria,Daily,0.02320,122,3941,0.01850,0.02790
2019,Bavaria,At least once per week,0.30500,1442,3941,0.29062,0.31937
2019,Bavaria,At least once per month,0.26630,1344,3941,0.25250,0.28011
2019,Bavaria,Seldom,0.18660,853,3941,0.17444,0.19877
2019,Bavaria,Never,0.04464,180,3941,0.03819,0.05109
2019,Berlin,Daily,0.04483,41,1023,0.03214,0.05751
2019,Berlin,At least once per week,0.28231,379,1023,0.25471,0.30990
2019,Berlin,At least once per month,0.27030,337,1023,0.24307,0.29753
2019,Berlin,Seldom,0.18718,226,1023,0.16326,0.21109
2019,Berlin,Never,0.06050,40,1023,0.04588,0.07511
2019,Brandenburg,At least once per week,0.24316,325,1082,0.21759,0.26873
2019,Brandenburg,At least once per month,0.30807,417,1082,0.28055,0.33560
2019,Brandenburg,Seldom,0.20851,284,1082,0.18429,0.23273
2019,Brandenburg,Never,0.02899,56,1082,0.01899,0.03899
2019,Mecklenburg-Western Pomerania,At least once per week,0.24809,207,562,0.21235,0.28384
2019,Mecklenburg-Western Pomerania,At least once per month,0.26942,214,562,0.23271,0.30614
2019,Mecklenburg-Western Pomerania,Seldom,0.25649,141,562,0.22036,0.29263
2019,Saxony,Daily,0.02766,54,1630,0.01970,0.03563
2019,Saxony,At least once per week,0.25261,476,1630,0.23151,0.27372
2019,Saxony,At least once per month,0.30838,595,1630,0.28595,0.33080
2019,Saxony,Seldom,0.20880,432,1630,0.18906,0.22854
2019,Saxony,Never,0.05158,73,1630,0.04084,0.06233
2019,Saxony-Anhalt,Daily,0.07124,54,886,0.05429,0.08818
2019,Saxony-Anhalt,At least once per week,0.26342,274,886,0.23439,0.29244
2019,Saxony-Anhalt,At least once per month,0.22753,270,886,0.19991,0.25515
2019,Saxony-Anhalt,Seldom,0.23812,236,886,0.21006,0.26619
2019,Saxony-Anhalt,Never,0.04302,52,886,0.02965,0.05639
2019,Thuringa,Daily,0.04228,37,920,0.02927,0.05529
2019,Thuringa,At least once per week,0.29084,285,920,0.26148,0.32020
2019,Thuringa,At least once per month,0.24025,293,920,0.21262,0.26787
2019,Thuringa,Seldom,0.20971,242,920,0.18339,0.23603
2019,Thuringa,Never,0.06511,63,920,0.04916,0.08106
2021,Schleswig-Holstein,Daily,0.04994,44,695,0.03373,0.06614
2021,Schleswig-Holstein,At least once per week,0.37256,317,695,0.33659,0.40853
2021,Schleswig-Holstein,At least once per month,0.20210,200,695,0.17222,0.23198
2021,Schleswig-Holstein,Seldom,0.13047,134,695,0.10541,0.15553
2021,Hamburg,At least once per week,0.38705,175,363,0.33687,0.43722
2021,Hamburg,At least once per month,0.23763,116,363,0.19378,0.28148
2021,Hamburg,Seldom,0.13772,72,363,0.10222,0.17322
2021,Lower Saxony,Daily,0.04104,96,1676,0.03154,0.05054
2021,Lower Saxony,At least once per week,0.38668,798,1676,0.36336,0.41000
2021,Lower Saxony,At least once per month,0.21632,457,1676,0.19660,0.23604
2021,Lower Saxony,Seldom,0.14459,271,1676,0.12774,0.16143
2021,Lower Saxony,Never,0.02732,54,1676,0.01951,0.03512
2021,Bremen,At least once per week,0.36395,59,97,0.26771,0.46020
2021,Bremen,At least once per month,0.33679,38,97,0.24225,0.43133
2021,North Rhine-Westphalia,Daily,0.04178,181,3581,0.03522,0.04833
2021,North Rhine-Westphalia,At least once per week,0.37324,1651,3581,0.35740,0.38909
2021,North Rhine-Westphalia,At least once per month,0.20072,923,3581,0.18760,0.21384
2021,North Rhine-Westphalia,Seldom,0.15425,646,3581,0.14242,0.16608
2021,North Rhine-Westphalia,Never,0.04661,180,3581,0.03971,0.05352
2021,Hesse,Daily,0.04736,59,1081,0.03469,0.06002
2021,Hesse,At least once per week,0.34776,501,1081,0.31936,0.37616
2021,Hesse,At least once per month,0.20511,288,1081,0.18102,0.22919
2021,Hesse,Seldom,0.19231,192,1081,0.16881,0.21582
2021,Hesse,Never,0.04417,41,1081,0.03192,0.05643
2021,"Rhineland-Palatinate, Saarland",Daily,0.05636,60,869,0.04102,0.07170
2021,"Rhineland-Palatinate, Saarland",At least once per week,0.36472,379,869,0.33270,0.39675
2021,"Rhineland-Palatinate, Saarland",At least once per month,0.24385,251,869,0.21528,0.27241
2021,"Rhineland-Palatinate, Saarland",Seldom,0.11950,141,869,0.09792,0.14108
2021,"Rhineland-Palatinate, Saarland",Never,0.05029,38,869,0.03575,0.06483
2021,Baden-Wuerttemberg,Daily,0.05114,92,1958,0.04138,0.06090
2021,Baden-Wuerttemberg,At least once per week,0.32769,841,1958,0.30689,0.34848
2021,Baden-Wuerttemberg,At least once per month,0.23427,598,1958,0.21551,0.25304
2021,Baden-Wuerttemberg,Seldom,0.18389,391,1958,0.16672,0.20105
2021,Baden-Wuerttemberg,Never,0.01696,36,1958,0.01124,0.02268
2021,Bavaria,Daily,0.04879,143,2680,0.04063,0.05695
2021,Bavaria,At least once per week,0.36204,1181,2680,0.34384,0.38024
2021,Bavaria,At least once per month,0.19314,684,2680,0.17819,0.20808
2021,Bavaria,Seldom,0.16395,534,2680,0.14993,0.17796
2021,Bavaria,Never,0.05281,138,2680,0.04434,0.06127
2021,Berlin,Daily,0.04692,39,763,0.03191,0.06194
2021,Berlin,At least once per week,0.37556,364,763,0.34118,0.40995
2021,Berlin,At least once per month,0.21180,219,763,0.18279,0.24081
2021,Berlin,Seldom,0.15058,141,763,0.12519,0.17597
2021,Brandenburg,Daily,0.04357,40,636,0.02769,0.05945
2021,Brandenburg,At least once per week,0.33426,266,636,0.29757,0.37095
2021,Brandenburg,At least once per month,0.26418,206,636,0.22989,0.29848
2021,Brandenburg,Seldom,0.15570,124,636,0.12750,0.18390
2021,Mecklenburg-Western Pomerania,Daily,0.07161,31,376,0.04551,0.09771
2021,Mecklenburg-Western Pomerania,At least once per week,0.30227,157,376,0.25578,0.34875
2021,Mecklenburg-Western Pomerania,At least once per month,0.25111,111,376,0.20722,0.29500
2021,Mecklenburg-Western Pomerania,Seldom,0.19444,77,376,0.15438,0.23450
2021,Saxony,Daily,0.04150,61,1116,0.02980,0.05321
2021,Saxony,At least once per week,0.34812,469,1116,0.32016,0.37608
2021,Saxony,At least once per month,0.24377,334,1116,0.21857,0.26897
2021,Saxony,Seldom,0.16944,217,1116,0.14742,0.19146
2021,Saxony,Never,0.03710,35,1116,0.02600,0.04819
2021,Saxony-Anhalt,Daily,0.05778,35,547,0.03821,0.07735
2021,Saxony-Anhalt,At least once per week,0.41331,262,547,0.37200,0.45461
2021,Saxony-Anhalt,At least once per month,0.21641,138,547,0.18186,0.25095
2021,Saxony-Anhalt,Seldom,0.13189,112,547,0.10351,0.16028
2021,Thuringa,Daily,0.05472,35,565,0.03595,0.07349
2021,Thuringa,At least once per week,0.35882,234,565,0.31924,0.39841
2021,Thuringa,At least once per month,0.17333,164,565,0.14209,0.20457
2021,Thuringa,Seldom,0.17079,132,565,0.13973,0.20184
