year,bula_h,ple0040,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1988,North Rhine-Westphalia,Yes,0.12978,322,2683,0.11706,0.14249
1988,North Rhine-Westphalia,No,0.69523,2361,2683,0.67781,0.71265
1988,Hesse,Yes,0.11580,100,997,0.09593,0.13568
1988,Hesse,No,0.71097,897,997,0.68282,0.73912
1988,"Rhineland-Palatinate, Saarland",Yes,0.13037,92,732,0.10596,0.15478
1988,"Rhineland-Palatinate, Saarland",No,0.72284,640,732,0.69040,0.75529
1988,Baden-Wuerttemberg,Yes,0.08083,155,1884,0.06852,0.09314
1988,Baden-Wuerttemberg,No,0.73972,1729,1884,0.71990,0.75954
1988,Bavaria,Yes,0.09692,144,1631,0.08255,0.11128
1988,Bavaria,No,0.72443,1487,1631,0.70274,0.74612
1988,Berlin,Yes,0.15138,46,331,0.11271,0.19005
1988,Berlin,No,0.70561,285,331,0.65644,0.75479
1989,Schleswig-Holstein,Yes,0.12493,40,298,0.08732,0.16253
1989,Schleswig-Holstein,No,0.64393,258,298,0.58947,0.69839
1989,Hamburg,No,0.79779,177,177,0.73845,0.85713
1989,Lower Saxony,Yes,0.11115,109,990,0.09156,0.13074
1989,Lower Saxony,No,0.73585,881,990,0.70837,0.76333
1989,Bremen,No,0.69498,87,87,0.59767,0.79229
1989,North Rhine-Westphalia,Yes,0.12944,307,2602,0.11654,0.14234
1989,North Rhine-Westphalia,No,0.69645,2295,2602,0.67878,0.71412
1989,Hesse,Yes,0.11032,97,991,0.09080,0.12983
1989,Hesse,No,0.72254,894,991,0.69465,0.75043
1989,"Rhineland-Palatinate, Saarland",Yes,0.11872,85,691,0.09459,0.14286
1989,"Rhineland-Palatinate, Saarland",No,0.74140,606,691,0.70873,0.77408
1989,Baden-Wuerttemberg,Yes,0.08454,153,1807,0.07171,0.09737
1989,Baden-Wuerttemberg,No,0.73364,1654,1807,0.71325,0.75402
1989,Bavaria,Yes,0.10308,142,1606,0.08820,0.11795
1989,Bavaria,No,0.72782,1464,1606,0.70605,0.74960
1989,Berlin,Yes,0.16042,50,329,0.12070,0.20013
1989,Berlin,No,0.70243,279,329,0.65295,0.75190
1991,Schleswig-Holstein,Yes,0.10755,38,293,0.07201,0.14308
1991,Schleswig-Holstein,No,0.66559,255,293,0.61147,0.71970
1991,Hamburg,No,0.78222,142,142,0.71409,0.85035
1991,Lower Saxony,Yes,0.11304,106,966,0.09306,0.13302
1991,Lower Saxony,No,0.72387,860,966,0.69566,0.75208
1991,Bremen,No,0.70776,80,80,0.60747,0.80805
1991,North Rhine-Westphalia,Yes,0.13022,315,2523,0.11709,0.14336
1991,North Rhine-Westphalia,No,0.68102,2208,2523,0.66283,0.69921
1991,Hesse,Yes,0.12691,111,953,0.10577,0.14806
1991,Hesse,No,0.69984,842,953,0.67072,0.72895
1991,"Rhineland-Palatinate, Saarland",Yes,0.12984,84,665,0.10427,0.15541
1991,"Rhineland-Palatinate, Saarland",No,0.70846,581,665,0.67389,0.74303
1991,Baden-Wuerttemberg,Yes,0.08825,157,1782,0.07507,0.10142
1991,Baden-Wuerttemberg,No,0.71655,1625,1782,0.69562,0.73748
1991,Bavaria,Yes,0.10171,144,1588,0.08683,0.11658
1991,Bavaria,No,0.71807,1444,1588,0.69593,0.74021
1991,Berlin,Yes,0.09179,48,329,0.06054,0.12303
1991,Berlin,No,0.45041,281,329,0.39656,0.50425
1992,Schleswig-Holstein,Yes,0.11273,36,268,0.07479,0.15066
1992,Schleswig-Holstein,No,0.65510,232,268,0.59809,0.71212
1992,Hamburg,No,0.75227,134,134,0.67891,0.82564
1992,Lower Saxony,Yes,0.11577,115,957,0.09549,0.13606
1992,Lower Saxony,No,0.70870,842,957,0.67989,0.73750
1992,Bremen,No,0.69809,75,75,0.59349,0.80269
1992,North Rhine-Westphalia,Yes,0.12740,309,2490,0.11430,0.14050
1992,North Rhine-Westphalia,No,0.67947,2181,2490,0.66114,0.69781
1992,Hesse,Yes,0.13112,111,937,0.10950,0.15275
1992,Hesse,No,0.70603,826,937,0.67684,0.73521
1992,"Rhineland-Palatinate, Saarland",Yes,0.13005,85,655,0.10427,0.15583
1992,"Rhineland-Palatinate, Saarland",No,0.70115,570,655,0.66607,0.73624
1992,Baden-Wuerttemberg,Yes,0.09528,170,1740,0.08148,0.10908
1992,Baden-Wuerttemberg,No,0.70151,1570,1740,0.68001,0.72302
1992,Bavaria,Yes,0.10039,152,1620,0.08575,0.11503
1992,Bavaria,No,0.71589,1468,1620,0.69392,0.73786
1992,Berlin,Yes,0.13183,70,589,0.10448,0.15917
1992,Berlin,No,0.69799,519,589,0.66088,0.73510
1992,Brandenburg,Yes,0.08901,59,658,0.06723,0.11078
1992,Brandenburg,No,0.72215,599,658,0.68790,0.75641
1992,Mecklenburg-Western Pomerania,No,0.70667,379,379,0.66077,0.75257
1992,Saxony,Yes,0.06964,90,1140,0.05485,0.08442
1992,Saxony,No,0.72730,1050,1140,0.70144,0.75316
1992,Saxony-Anhalt,Yes,0.07981,61,754,0.06045,0.09917
1992,Saxony-Anhalt,No,0.73820,693,754,0.70680,0.76960
1992,Thuringa,Yes,0.06823,43,678,0.04923,0.08722
1992,Thuringa,No,0.71834,635,678,0.68446,0.75222
1994,Schleswig-Holstein,No,0.70373,251,251,0.64713,0.76033
1994,Hamburg,No,0.74187,125,125,0.66484,0.81889
1994,Lower Saxony,Yes,0.10893,113,957,0.08918,0.12868
1994,Lower Saxony,No,0.70592,844,957,0.67704,0.73480
1994,Bremen,No,0.73456,76,76,0.63462,0.83450
1994,North Rhine-Westphalia,Yes,0.13013,309,2422,0.11672,0.14353
1994,North Rhine-Westphalia,No,0.67137,2113,2422,0.65266,0.69008
1994,Hesse,Yes,0.11469,103,901,0.09388,0.13551
1994,Hesse,No,0.70830,798,901,0.67860,0.73800
1994,"Rhineland-Palatinate, Saarland",Yes,0.12550,81,631,0.09963,0.15136
1994,"Rhineland-Palatinate, Saarland",No,0.69106,550,631,0.65498,0.72714
1994,Baden-Wuerttemberg,Yes,0.08673,159,1716,0.07341,0.10005
1994,Baden-Wuerttemberg,No,0.71105,1557,1716,0.68959,0.73250
1994,Bavaria,Yes,0.09722,143,1564,0.08253,0.11191
1994,Bavaria,No,0.71036,1421,1564,0.68788,0.73285
1994,Berlin,Yes,0.13159,70,547,0.10323,0.15994
1994,Berlin,No,0.68712,477,547,0.64823,0.72602
1994,Brandenburg,Yes,0.07969,53,602,0.05804,0.10135
1994,Brandenburg,No,0.74124,549,602,0.70623,0.77625
1994,Mecklenburg-Western Pomerania,Yes,0.09108,36,411,0.06323,0.11893
1994,Mecklenburg-Western Pomerania,No,0.69333,375,411,0.64870,0.73797
1994,Saxony,Yes,0.06055,67,1112,0.04653,0.07458
1994,Saxony,No,0.75368,1045,1112,0.72835,0.77902
1994,Saxony-Anhalt,Yes,0.06413,46,695,0.04590,0.08235
1994,Saxony-Anhalt,No,0.76712,649,695,0.73567,0.79857
1994,Thuringa,Yes,0.06860,42,660,0.04930,0.08790
1994,Thuringa,No,0.72925,618,660,0.69532,0.76318
1995,Schleswig-Holstein,Yes,0.11422,35,277,0.07669,0.15175
1995,Schleswig-Holstein,No,0.64814,242,277,0.59180,0.70448
1995,Hamburg,No,0.72015,118,118,0.63881,0.80150
1995,Lower Saxony,Yes,0.11272,116,1033,0.09343,0.13202
1995,Lower Saxony,No,0.68492,917,1033,0.65658,0.71326
1995,Bremen,No,0.72032,77,77,0.61940,0.82123
1995,North Rhine-Westphalia,Yes,0.13591,323,2561,0.12264,0.14919
1995,North Rhine-Westphalia,No,0.67446,2238,2561,0.65631,0.69261
1995,Hesse,Yes,0.11362,113,938,0.09330,0.13394
1995,Hesse,No,0.72480,825,938,0.69621,0.75340
1995,"Rhineland-Palatinate, Saarland",Yes,0.11015,75,705,0.08703,0.13328
1995,"Rhineland-Palatinate, Saarland",No,0.67470,630,705,0.64010,0.70931
1995,Baden-Wuerttemberg,Yes,0.09388,170,1768,0.08028,0.10748
1995,Baden-Wuerttemberg,No,0.70096,1598,1768,0.67961,0.72231
1995,Bavaria,Yes,0.10977,159,1660,0.09472,0.12481
1995,Bavaria,No,0.69783,1501,1660,0.67574,0.71993
1995,Berlin,Yes,0.13584,77,560,0.10743,0.16424
1995,Berlin,No,0.68463,483,560,0.64611,0.72315
1995,Brandenburg,Yes,0.08659,53,583,0.06374,0.10944
1995,Brandenburg,No,0.73492,530,583,0.69906,0.77078
1995,Mecklenburg-Western Pomerania,Yes,0.09003,38,411,0.06232,0.11773
1995,Mecklenburg-Western Pomerania,No,0.71597,373,411,0.67232,0.75962
1995,Saxony,Yes,0.07025,78,1079,0.05499,0.08550
1995,Saxony,No,0.74112,1001,1079,0.71497,0.76727
1995,Saxony-Anhalt,Yes,0.07016,46,686,0.05103,0.08928
1995,Saxony-Anhalt,No,0.77085,640,686,0.73938,0.80233
1995,Thuringa,Yes,0.07563,45,646,0.05523,0.09604
1995,Thuringa,No,0.72535,601,646,0.69090,0.75979
1996,Schleswig-Holstein,Yes,0.12765,39,284,0.08877,0.16653
1996,Schleswig-Holstein,No,0.66720,245,284,0.61230,0.72210
1996,Hamburg,No,0.72312,112,112,0.63988,0.80637
1996,Lower Saxony,Yes,0.11290,113,1041,0.09367,0.13214
1996,Lower Saxony,No,0.70041,928,1041,0.67257,0.72825
1996,Bremen,No,0.72756,79,79,0.62875,0.82636
1996,North Rhine-Westphalia,Yes,0.13032,315,2551,0.11725,0.14338
1996,North Rhine-Westphalia,No,0.69187,2236,2551,0.67395,0.70980
1996,Hesse,Yes,0.12034,110,908,0.09916,0.14151
1996,Hesse,No,0.72221,798,908,0.69306,0.75136
1996,"Rhineland-Palatinate, Saarland",Yes,0.11171,70,691,0.08820,0.13521
1996,"Rhineland-Palatinate, Saarland",No,0.69074,621,691,0.65625,0.72523
1996,Baden-Wuerttemberg,Yes,0.10143,178,1704,0.08709,0.11577
1996,Baden-Wuerttemberg,No,0.70458,1526,1704,0.68291,0.72625
1996,Bavaria,Yes,0.10862,155,1660,0.09365,0.12359
1996,Bavaria,No,0.71684,1505,1660,0.69516,0.73852
1996,Berlin,Yes,0.14423,77,542,0.11463,0.17384
1996,Berlin,No,0.68570,465,542,0.64658,0.72482
1996,Brandenburg,Yes,0.08783,54,591,0.06499,0.11067
1996,Brandenburg,No,0.73183,537,591,0.69608,0.76758
1996,Mecklenburg-Western Pomerania,Yes,0.09857,38,397,0.06921,0.12793
1996,Mecklenburg-Western Pomerania,No,0.72192,359,397,0.67779,0.76605
1996,Saxony,Yes,0.06685,78,1099,0.05207,0.08162
1996,Saxony,No,0.75268,1021,1099,0.72716,0.77820
1996,Saxony-Anhalt,Yes,0.08481,55,664,0.06360,0.10602
1996,Saxony-Anhalt,No,0.74553,609,664,0.71237,0.77868
1996,Thuringa,Yes,0.08758,53,654,0.06589,0.10926
1996,Thuringa,No,0.71941,601,654,0.68495,0.75387
1997,Schleswig-Holstein,Yes,0.11498,31,265,0.07650,0.15346
1997,Schleswig-Holstein,No,0.65740,234,265,0.60015,0.71465
1997,Hamburg,No,0.73935,111,111,0.65731,0.82138
1997,Lower Saxony,Yes,0.12184,118,1023,0.10178,0.14189
1997,Lower Saxony,No,0.67782,905,1023,0.64917,0.70647
1997,Bremen,No,0.79483,82,82,0.70688,0.88277
1997,North Rhine-Westphalia,Yes,0.12636,301,2494,0.11332,0.13940
1997,North Rhine-Westphalia,No,0.69525,2193,2494,0.67718,0.71332
1997,Hesse,Yes,0.10735,98,839,0.08639,0.12831
1997,Hesse,No,0.71323,741,839,0.68261,0.74385
1997,"Rhineland-Palatinate, Saarland",Yes,0.12498,82,710,0.10064,0.14933
1997,"Rhineland-Palatinate, Saarland",No,0.69156,628,710,0.65756,0.72556
1997,Baden-Wuerttemberg,Yes,0.11071,189,1700,0.09579,0.12563
1997,Baden-Wuerttemberg,No,0.68806,1511,1700,0.66604,0.71009
1997,Bavaria,Yes,0.10525,150,1610,0.09025,0.12024
1997,Bavaria,No,0.70674,1460,1610,0.68449,0.72898
1997,Berlin,Yes,0.14174,70,509,0.11141,0.17207
1997,Berlin,No,0.68307,439,509,0.64261,0.72353
1997,Brandenburg,Yes,0.09710,61,593,0.07325,0.12095
1997,Brandenburg,No,0.74411,532,593,0.70896,0.77926
1997,Mecklenburg-Western Pomerania,Yes,0.10244,39,389,0.07227,0.13261
1997,Mecklenburg-Western Pomerania,No,0.73970,350,389,0.69604,0.78336
1997,Saxony,Yes,0.06999,79,1082,0.05478,0.08520
1997,Saxony,No,0.76033,1003,1082,0.73488,0.78578
1997,Saxony-Anhalt,Yes,0.07476,51,658,0.05465,0.09487
1997,Saxony-Anhalt,No,0.77631,607,658,0.74444,0.80817
1997,Thuringa,Yes,0.08370,52,657,0.06250,0.10489
1997,Thuringa,No,0.71337,605,657,0.67877,0.74797
1998,Schleswig-Holstein,Yes,0.09090,33,342,0.06039,0.12141
1998,Schleswig-Holstein,No,0.69600,309,342,0.64718,0.74483
1998,Hamburg,No,0.70577,132,132,0.62774,0.78381
1998,Lower Saxony,Yes,0.11407,135,1189,0.09599,0.13215
1998,Lower Saxony,No,0.69106,1054,1189,0.66478,0.71733
1998,Bremen,No,0.72601,86,86,0.63119,0.82083
1998,North Rhine-Westphalia,Yes,0.12976,371,2823,0.11736,0.14216
1998,North Rhine-Westphalia,No,0.68612,2452,2823,0.66900,0.70324
1998,Hesse,Yes,0.10790,114,936,0.08801,0.12779
1998,Hesse,No,0.70292,822,936,0.67363,0.73221
1998,"Rhineland-Palatinate, Saarland",Yes,0.12376,100,800,0.10092,0.14659
1998,"Rhineland-Palatinate, Saarland",No,0.69225,700,800,0.66025,0.72426
1998,Baden-Wuerttemberg,Yes,0.10717,194,1796,0.09286,0.12148
1998,Baden-Wuerttemberg,No,0.69413,1602,1796,0.67281,0.71545
1998,Bavaria,Yes,0.11213,194,1852,0.09776,0.12651
1998,Bavaria,No,0.70597,1658,1852,0.68521,0.72672
1998,Berlin,Yes,0.10476,59,524,0.07851,0.13100
1998,Berlin,No,0.71890,465,524,0.68037,0.75743
1998,Brandenburg,Yes,0.08781,64,615,0.06542,0.11019
1998,Brandenburg,No,0.75234,551,615,0.71820,0.78648
1998,Mecklenburg-Western Pomerania,Yes,0.09273,38,408,0.06455,0.12091
1998,Mecklenburg-Western Pomerania,No,0.73135,370,408,0.68828,0.77441
1998,Saxony,Yes,0.06367,82,1170,0.04967,0.07767
1998,Saxony,No,0.76032,1088,1170,0.73585,0.78479
1998,Saxony-Anhalt,Yes,0.08280,61,681,0.06209,0.10352
1998,Saxony-Anhalt,No,0.76588,620,681,0.73405,0.79771
1998,Thuringa,Yes,0.09478,64,727,0.07347,0.11609
1998,Thuringa,No,0.70909,663,727,0.67605,0.74213
1999,Schleswig-Holstein,Yes,0.09533,31,321,0.06315,0.12751
1999,Schleswig-Holstein,No,0.69695,290,321,0.64659,0.74730
1999,Hamburg,No,0.73672,123,123,0.65857,0.81487
1999,Lower Saxony,Yes,0.12227,136,1163,0.10343,0.14110
1999,Lower Saxony,No,0.69089,1027,1163,0.66432,0.71747
1999,Bremen,No,0.71004,73,73,0.60523,0.81485
1999,North Rhine-Westphalia,Yes,0.13582,355,2690,0.12287,0.14876
1999,North Rhine-Westphalia,No,0.68529,2335,2690,0.66774,0.70284
1999,Hesse,Yes,0.11046,106,890,0.08985,0.13107
1999,Hesse,No,0.71424,784,890,0.68454,0.74394
1999,"Rhineland-Palatinate, Saarland",Yes,0.13497,105,769,0.11080,0.15913
1999,"Rhineland-Palatinate, Saarland",No,0.69084,664,769,0.65815,0.72352
1999,Baden-Wuerttemberg,Yes,0.10999,188,1723,0.09521,0.12477
1999,Baden-Wuerttemberg,No,0.69630,1535,1723,0.67458,0.71802
1999,Bavaria,Yes,0.09989,175,1789,0.08599,0.11379
1999,Bavaria,No,0.72840,1614,1789,0.70779,0.74902
1999,Berlin,Yes,0.12051,60,513,0.09231,0.14871
1999,Berlin,No,0.70191,453,513,0.66229,0.74153
1999,Brandenburg,Yes,0.10393,69,595,0.07939,0.12847
1999,Brandenburg,No,0.73585,526,595,0.70039,0.77130
1999,Mecklenburg-Western Pomerania,Yes,0.09562,38,399,0.06673,0.12452
1999,Mecklenburg-Western Pomerania,No,0.74088,361,399,0.69783,0.78392
1999,Saxony,Yes,0.06979,82,1151,0.05506,0.08451
1999,Saxony,No,0.77643,1069,1151,0.75235,0.80051
1999,Saxony-Anhalt,Yes,0.08037,65,692,0.06010,0.10065
1999,Saxony-Anhalt,No,0.80102,627,692,0.77126,0.83079
1999,Thuringa,Yes,0.08712,59,718,0.06648,0.10776
1999,Thuringa,No,0.72946,659,718,0.69694,0.76198
2000,Schleswig-Holstein,Yes,0.09118,72,707,0.06994,0.11241
2000,Schleswig-Holstein,No,0.73599,635,707,0.70347,0.76851
2000,Hamburg,Yes,0.14557,41,299,0.10553,0.18562
2000,Hamburg,No,0.71822,258,299,0.66714,0.76930
2000,Lower Saxony,Yes,0.10863,234,2021,0.09506,0.12220
2000,Lower Saxony,No,0.69859,1787,2021,0.67858,0.71860
2000,Bremen,No,0.71836,162,162,0.64888,0.78784
2000,North Rhine-Westphalia,Yes,0.11354,630,5119,0.10485,0.12224
2000,North Rhine-Westphalia,No,0.71278,4489,5119,0.70039,0.72518
2000,Hesse,Yes,0.10055,192,1668,0.08611,0.11499
2000,Hesse,No,0.71889,1476,1668,0.69730,0.74047
2000,"Rhineland-Palatinate, Saarland",Yes,0.10650,173,1457,0.09065,0.12234
2000,"Rhineland-Palatinate, Saarland",No,0.69402,1284,1457,0.67035,0.71769
2000,Baden-Wuerttemberg,Yes,0.09316,307,2942,0.08265,0.10366
2000,Baden-Wuerttemberg,No,0.70547,2635,2942,0.68900,0.72195
2000,Bavaria,Yes,0.09618,345,3360,0.08621,0.10615
2000,Bavaria,No,0.73781,3015,3360,0.72293,0.75268
2000,Berlin,Yes,0.10796,99,802,0.08646,0.12945
2000,Berlin,No,0.69618,703,802,0.66433,0.72803
2000,Brandenburg,Yes,0.09997,110,1016,0.08152,0.11842
2000,Brandenburg,No,0.75968,906,1016,0.73340,0.78597
2000,Mecklenburg-Western Pomerania,Yes,0.09532,53,564,0.07106,0.11957
2000,Mecklenburg-Western Pomerania,No,0.74986,511,564,0.71408,0.78563
2000,Saxony,Yes,0.06700,126,1771,0.05535,0.07865
2000,Saxony,No,0.76845,1645,1771,0.74880,0.78810
2000,Saxony-Anhalt,Yes,0.09297,108,1058,0.07547,0.11048
2000,Saxony-Anhalt,No,0.77848,950,1058,0.75344,0.80351
2000,Thuringa,Yes,0.09822,103,1049,0.08020,0.11624
2000,Thuringa,No,0.74681,946,1049,0.72048,0.77313
2001,Schleswig-Holstein,Yes,0.11271,74,644,0.08827,0.13716
2001,Schleswig-Holstein,No,0.70904,570,644,0.67394,0.74415
2001,Hamburg,Yes,0.15148,40,274,0.10895,0.19401
2001,Hamburg,No,0.71550,234,274,0.66197,0.76902
2001,Lower Saxony,Yes,0.10898,217,1842,0.09474,0.12321
2001,Lower Saxony,No,0.69557,1625,1842,0.67454,0.71659
2001,Bremen,No,0.72429,137,137,0.64919,0.79940
2001,North Rhine-Westphalia,Yes,0.11330,558,4638,0.10418,0.12243
2001,North Rhine-Westphalia,No,0.71436,4080,4638,0.70136,0.72736
2001,Hesse,Yes,0.09408,164,1472,0.07916,0.10900
2001,Hesse,No,0.71852,1308,1472,0.69553,0.74150
2001,"Rhineland-Palatinate, Saarland",Yes,0.10690,169,1349,0.09041,0.12340
2001,"Rhineland-Palatinate, Saarland",No,0.68525,1180,1349,0.66046,0.71005
2001,Baden-Wuerttemberg,Yes,0.09310,264,2584,0.08190,0.10431
2001,Baden-Wuerttemberg,No,0.70548,2320,2584,0.68790,0.72306
2001,Bavaria,Yes,0.09875,313,3022,0.08811,0.10939
2001,Bavaria,No,0.73722,2709,3022,0.72153,0.75292
2001,Berlin,Yes,0.11325,102,786,0.09108,0.13542
2001,Berlin,No,0.69714,684,786,0.66500,0.72929
2001,Brandenburg,Yes,0.09159,100,954,0.07328,0.10991
2001,Brandenburg,No,0.77101,854,954,0.74433,0.79769
2001,Mecklenburg-Western Pomerania,Yes,0.09612,51,510,0.07052,0.12173
2001,Mecklenburg-Western Pomerania,No,0.75495,459,510,0.71759,0.79232
2001,Saxony,Yes,0.07449,126,1633,0.06175,0.08723
2001,Saxony,No,0.77037,1507,1633,0.74996,0.79077
2001,Saxony-Anhalt,Yes,0.08708,96,1000,0.06960,0.10457
2001,Saxony-Anhalt,No,0.78674,904,1000,0.76133,0.81214
2001,Thuringa,Yes,0.09926,86,963,0.08036,0.11815
2001,Thuringa,No,0.76480,877,963,0.73800,0.79161
2002,Schleswig-Holstein,Yes,0.12118,83,707,0.09711,0.14526
2002,Schleswig-Holstein,No,0.69305,624,707,0.65903,0.72708
2002,Hamburg,Yes,0.15049,42,321,0.11132,0.18967
2002,Hamburg,No,0.71903,279,321,0.66978,0.76827
2002,Lower Saxony,Yes,0.11267,229,1968,0.09869,0.12664
2002,Lower Saxony,No,0.69632,1739,1968,0.67600,0.71665
2002,Bremen,No,0.70290,150,150,0.62952,0.77627
2002,North Rhine-Westphalia,Yes,0.11857,592,4845,0.10946,0.12767
2002,North Rhine-Westphalia,No,0.71036,4253,4845,0.69758,0.72313
2002,Hesse,Yes,0.10784,189,1634,0.09280,0.12289
2002,Hesse,No,0.70045,1445,1634,0.67823,0.72267
2002,"Rhineland-Palatinate, Saarland",Yes,0.09727,163,1374,0.08160,0.11295
2002,"Rhineland-Palatinate, Saarland",No,0.70177,1211,1374,0.67758,0.72597
2002,Baden-Wuerttemberg,Yes,0.10564,292,2784,0.09422,0.11706
2002,Baden-Wuerttemberg,No,0.69651,2492,2784,0.67943,0.71359
2002,Bavaria,Yes,0.10527,327,3234,0.09469,0.11585
2002,Bavaria,No,0.72128,2907,3234,0.70583,0.73674
2002,Berlin,Yes,0.11663,101,821,0.09466,0.13860
2002,Berlin,No,0.70765,720,821,0.67651,0.73878
2002,Brandenburg,Yes,0.11194,116,955,0.09193,0.13195
2002,Brandenburg,No,0.75487,839,955,0.72757,0.78217
2002,Mecklenburg-Western Pomerania,Yes,0.11604,59,512,0.08827,0.14381
2002,Mecklenburg-Western Pomerania,No,0.73237,453,512,0.69398,0.77075
2002,Saxony,Yes,0.08353,136,1642,0.07014,0.09692
2002,Saxony,No,0.77175,1506,1642,0.75145,0.79206
2002,Saxony-Anhalt,Yes,0.10795,108,966,0.08837,0.12753
2002,Saxony-Anhalt,No,0.76391,858,966,0.73711,0.79070
2002,Thuringa,Yes,0.09805,89,962,0.07925,0.11686
2002,Thuringa,No,0.75813,873,962,0.73105,0.78520
2003,Schleswig-Holstein,Yes,0.10038,76,662,0.07747,0.12329
2003,Schleswig-Holstein,No,0.72744,586,662,0.69350,0.76139
2003,Hamburg,Yes,0.13647,32,292,0.09703,0.17591
2003,Hamburg,No,0.71365,260,292,0.66171,0.76559
2003,Lower Saxony,Yes,0.11336,217,1900,0.09910,0.12762
2003,Lower Saxony,No,0.70591,1683,1900,0.68542,0.72640
2003,Bremen,No,0.73173,155,155,0.66175,0.80171
2003,North Rhine-Westphalia,Yes,0.11722,574,4635,0.10796,0.12649
2003,North Rhine-Westphalia,No,0.70430,4061,4635,0.69116,0.71744
2003,Hesse,Yes,0.11139,189,1489,0.09541,0.12738
2003,Hesse,No,0.69430,1300,1489,0.67090,0.71771
2003,"Rhineland-Palatinate, Saarland",Yes,0.10959,170,1348,0.09291,0.12628
