year,bula_h,quintil_oecd_hh,pet_fish,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
2016,Hesse,3rd Quintile,No,1.00000,157,13546,0,0.86200,0,1.13691
2016,Hesse,4th Quintile,No,1.00000,169,13546,0,0.85666,0,1.16545
2016,Hesse,5th Quintile,No,1.00000,241,13546,0,0.86370,0,1.11960
2016,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,187,13546,0,0.84498,0,1.14168
2016,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,185,13546,0,0.85582,0,1.18649
2016,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,150,13546,0,0.83399,0,1.15015
2016,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,145,13546,0,0.85528,0,1.16591
2016,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,150,13546,0,0.86660,0,1.14109
2016,Baden-Wuerttemberg,1st Quintile,No,1.00000,210,13546,0,0.86217,0,1.14890
2016,Baden-Wuerttemberg,2nd Quintile,No,1.00000,294,13546,0,0.87404,0,1.12589
2016,Baden-Wuerttemberg,3rd Quintile,No,1.00000,311,13546,0,0.88608,0,1.12294
2016,Baden-Wuerttemberg,4th Quintile,No,1.00000,356,13546,0,0.87213,0,1.09399
2016,Baden-Wuerttemberg,5th Quintile,No,1.00000,395,13546,0,0.90411,0,1.08924
2016,Bavaria,1st Quintile,No,1.00000,355,13546,0,0.89915,0,1.14057
2016,Bavaria,2nd Quintile,No,1.00000,486,13546,0,0.90015,0,1.11684
2016,Bavaria,3rd Quintile,No,1.00000,439,13546,0,0.90267,0,1.10804
2016,Bavaria,4th Quintile,No,1.00000,420,13546,0,0.89902,0,1.09231
2016,Bavaria,5th Quintile,No,1.00000,496,13546,0,0.90492,0,1.09336
2016,Berlin,1st Quintile,No,1.00000,144,13546,0,0.84687,0,1.18683
2016,Berlin,2nd Quintile,No,1.00000,109,13546,0,0.82957,0,1.19032
2016,Berlin,3rd Quintile,No,1.00000,110,13546,0,0.81617,0,1.20537
2016,Berlin,4th Quintile,No,1.00000,124,13546,0,0.83863,0,1.22527
2016,Berlin,5th Quintile,No,1.00000,101,13546,0,0.83870,0,1.19884
2016,Brandenburg,1st Quintile,No,1.00000,129,13546,0,0.82918,0,1.20750
2016,Brandenburg,2nd Quintile,No,1.00000,136,13546,0,0.82808,0,1.17985
2016,Brandenburg,3rd Quintile,No,1.00000,124,13546,0,0.83786,0,1.19744
2016,Brandenburg,4th Quintile,No,1.00000,66,13546,0,0.73338,0,1.29980
2016,Brandenburg,5th Quintile,No,1.00000,68,13546,0,0.71951,0,1.28112
2016,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,99,13546,0,0.77156,0,1.24626
2016,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,78,13546,0,0.79659,0,1.21749
2016,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,68,13546,0,0.73031,0,1.32156
2016,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,38,13546,0,0.71742,0,1.35218
2016,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,33,13546,0,0.79110,0,1.22424
2016,Saxony,1st Quintile,No,1.00000,190,13546,0,0.85558,0,1.14612
2016,Saxony,2nd Quintile,No,1.00000,226,13546,0,0.87236,0,1.13242
2016,Saxony,3rd Quintile,No,1.00000,190,13546,0,0.86039,0,1.16114
2016,Saxony,4th Quintile,No,1.00000,115,13546,0,0.81850,0,1.20253
2016,Saxony,5th Quintile,No,1.00000,79,13546,0,0.79372,0,1.22543
2016,Saxony-Anhalt,1st Quintile,No,1.00000,154,13546,0,0.80556,0,1.22267
2016,Saxony-Anhalt,2nd Quintile,No,1.00000,120,13546,0,0.86758,0,1.18103
2016,Saxony-Anhalt,3rd Quintile,No,1.00000,80,13546,0,0.79508,0,1.21236
2016,Saxony-Anhalt,4th Quintile,No,1.00000,67,13546,0,0.74681,0,1.28925
2016,Saxony-Anhalt,5th Quintile,No,1.00000,46,13546,0,0.72691,0,1.33043
2016,Thuringa,1st Quintile,No,1.00000,132,13546,0,0.80464,0,1.19119
2016,Thuringa,2nd Quintile,No,1.00000,137,13546,0,0.85361,0,1.17088
2016,Thuringa,3rd Quintile,No,1.00000,106,13546,0,0.84493,0,1.16445
2016,Thuringa,4th Quintile,No,1.00000,81,13546,0,0.76980,0,1.25110
2016,Thuringa,5th Quintile,No,1.00000,50,13546,0,0.62259,0,1.41610
2021,Schleswig-Holstein,1st Quintile,No,1.00000,80,10490,0,0.72413,0,1.34525
2021,Schleswig-Holstein,2nd Quintile,No,1.00000,72,10490,0,0.78759,0,1.30622
2021,Schleswig-Holstein,3rd Quintile,No,1.00000,67,10490,0,0.77280,0,1.26479
2021,Schleswig-Holstein,4th Quintile,No,1.00000,85,10490,0,0.74736,0,1.24537
2021,Schleswig-Holstein,5th Quintile,No,1.00000,97,10490,0,0.77953,0,1.24215
2021,Hamburg,1st Quintile,No,1.00000,47,10490,0,0.71133,0,1.36749
2021,Hamburg,2nd Quintile,No,1.00000,43,10490,0,0.74203,0,1.24217
2021,Hamburg,3rd Quintile,No,1.00000,48,10490,0,0.70433,0,1.31167
2021,Hamburg,4th Quintile,No,1.00000,47,10490,0,0.72833,0,1.32214
2021,Hamburg,5th Quintile,No,1.00000,74,10490,0,0.64335,0,1.38993
2021,Lower Saxony,1st Quintile,No,1.00000,196,10490,0,0.85354,0,1.15214
2021,Lower Saxony,2nd Quintile,No,1.00000,206,10490,0,0.85560,0,1.15164
2021,Lower Saxony,3rd Quintile,No,1.00000,174,10490,0,0.85322,0,1.16660
2021,Lower Saxony,4th Quintile,No,1.00000,199,10490,0,0.84413,0,1.17852
2021,Lower Saxony,5th Quintile,No,1.00000,238,10490,0,0.85135,0,1.11137
2021,North Rhine-Westphalia,1st Quintile,No,1.00000,453,10490,0,0.88962,0,1.10664
2021,North Rhine-Westphalia,2nd Quintile,No,1.00000,414,10490,0,0.87517,0,1.08453
2021,North Rhine-Westphalia,3rd Quintile,No,1.00000,403,10490,0,0.89019,0,1.10352
2021,North Rhine-Westphalia,4th Quintile,No,1.00000,401,10490,0,0.90115,0,1.10265
2021,North Rhine-Westphalia,5th Quintile,No,1.00000,526,10490,0,0.90407,0,1.12079
2021,Hesse,1st Quintile,No,1.00000,109,10490,0,0.78270,0,1.25608
2021,Hesse,2nd Quintile,No,1.00000,109,10490,0,0.82087,0,1.23892
2021,Hesse,3rd Quintile,No,1.00000,117,10490,0,0.79939,0,1.23568
2021,Hesse,4th Quintile,No,1.00000,129,10490,0,0.82674,0,1.18694
2021,Hesse,5th Quintile,No,1.00000,202,10490,0,0.84936,0,1.17088
2021,"Rhineland-Palatinate, Saarland",1st Quintile,No,1.00000,103,10490,0,0.75581,0,1.28539
2021,"Rhineland-Palatinate, Saarland",2nd Quintile,No,1.00000,111,10490,0,0.83639,0,1.16409
2021,"Rhineland-Palatinate, Saarland",3rd Quintile,No,1.00000,95,10490,0,0.76492,0,1.28023
2021,"Rhineland-Palatinate, Saarland",4th Quintile,No,1.00000,88,10490,0,0.83279,0,1.18612
2021,"Rhineland-Palatinate, Saarland",5th Quintile,No,1.00000,114,10490,0,0.77765,0,1.19272
2021,Baden-Wuerttemberg,1st Quintile,No,1.00000,167,10490,0,0.83608,0,1.14541
2021,Baden-Wuerttemberg,2nd Quintile,No,1.00000,194,10490,0,0.82548,0,1.17687
2021,Baden-Wuerttemberg,3rd Quintile,No,1.00000,203,10490,0,0.83557,0,1.19953
2021,Baden-Wuerttemberg,4th Quintile,No,1.00000,253,10490,0,0.86174,0,1.16469
2021,Baden-Wuerttemberg,5th Quintile,No,1.00000,360,10490,0,0.85307,0,1.13144
2021,Bavaria,1st Quintile,No,1.00000,238,10490,0,0.87799,0,1.16984
2021,Bavaria,2nd Quintile,No,1.00000,321,10490,0,0.88358,0,1.12608
2021,Bavaria,3rd Quintile,No,1.00000,316,10490,0,0.86538,0,1.13226
2021,Bavaria,4th Quintile,No,1.00000,354,10490,0,0.90411,0,1.14287
2021,Bavaria,5th Quintile,No,1.00000,442,10490,0,0.87464,0,1.11968
2021,Berlin,1st Quintile,No,1.00000,118,10490,0,0.77971,0,1.19998
2021,Berlin,2nd Quintile,No,1.00000,90,10490,0,0.80111,0,1.24455
2021,Berlin,3rd Quintile,No,1.00000,98,10490,0,0.79556,0,1.21823
2021,Berlin,4th Quintile,No,1.00000,102,10490,0,0.74831,0,1.24930
2021,Berlin,5th Quintile,No,1.00000,137,10490,0,0.72014,0,1.25551
2021,Brandenburg,1st Quintile,No,1.00000,86,10490,0,0.76254,0,1.23814
2021,Brandenburg,2nd Quintile,No,1.00000,94,10490,0,0.75138,0,1.26610
2021,Brandenburg,3rd Quintile,No,1.00000,87,10490,0,0.81863,0,1.26788
2021,Brandenburg,4th Quintile,No,1.00000,62,10490,0,0.73241,0,1.27318
2021,Brandenburg,5th Quintile,No,1.00000,93,10490,0,0.74572,0,1.32497
2021,Mecklenburg-Western Pomerania,1st Quintile,No,1.00000,68,10490,0,0.75837,0,1.18776
2021,Mecklenburg-Western Pomerania,2nd Quintile,No,1.00000,58,10490,0,0.67757,0,1.39721
2021,Mecklenburg-Western Pomerania,3rd Quintile,No,1.00000,41,10490,0,0.74616,0,1.26016
2021,Mecklenburg-Western Pomerania,4th Quintile,No,1.00000,38,10490,0,0.72440,0,1.37669
2021,Mecklenburg-Western Pomerania,5th Quintile,No,1.00000,40,10490,0,0.67926,0,1.40162
2021,Saxony,1st Quintile,No,1.00000,144,10490,0,0.83081,0,1.16416
2021,Saxony,2nd Quintile,No,1.00000,187,10490,0,0.84407,0,1.19203
2021,Saxony,3rd Quintile,No,1.00000,145,10490,0,0.81827,0,1.18562
2021,Saxony,4th Quintile,No,1.00000,108,10490,0,0.78357,0,1.27615
2021,Saxony,5th Quintile,No,1.00000,109,10490,0,0.77210,0,1.29706
2021,Saxony-Anhalt,1st Quintile,No,1.00000,91,10490,0,0.72849,0,1.30273
2021,Saxony-Anhalt,2nd Quintile,No,1.00000,82,10490,0,0.73014,0,1.29257
2021,Saxony-Anhalt,3rd Quintile,No,1.00000,61,10490,0,0.78192,0,1.23299
2021,Saxony-Anhalt,4th Quintile,No,1.00000,50,10490,0,0.65019,0,1.33678
2021,Saxony-Anhalt,5th Quintile,No,1.00000,48,10490,0,0.59137,0,1.52347
2021,Thuringa,1st Quintile,No,1.00000,94,10490,0,0.78327,0,1.23021
2021,Thuringa,2nd Quintile,No,1.00000,91,10490,0,0.77637,0,1.31473
2021,Thuringa,3rd Quintile,No,1.00000,56,10490,0,0.66502,0,1.41063
2021,Thuringa,4th Quintile,No,1.00000,61,10490,0,0.68580,0,1.33256
2021,Thuringa,5th Quintile,No,1.00000,56,10490,0,0.58403,0,1.54913
