year,plb0111,pgisced97,quintil_oecd,proportion,n,lower_confidence,upper_confidence
1994,Earn money,middle vocational,1st Quintile,0.26092384519350814,16642,0.2542518643168073,0.267595826070209
1994,Earn money,middle vocational,2nd Quintile,0.1373283395755306,16642,0.13209888779655982,0.14255779135450136
1994,Earn money,general elementary,1st Quintile,0.12359550561797752,16642,0.11859508024952414,0.1285959309864309
1994,Earn money,middle vocational,3rd Quintile,0.10112359550561797,16642,0.0965429197196296,0.10570427129160635
1994,Earn money,general elementary,2nd Quintile,0.05867665418227216,16642,0.05510593745249308,0.062247370912051236
1994,Earn money,inadequately,1st Quintile,0.0449438202247191,16642,0.041796051874329214,0.048091588575108986
1994,Earn money,middle vocational,4th Quintile,0.04244694132334582,16642,0.03938386416366699,0.04551001848302465
1994,Earn money,general elementary,3rd Quintile,0.03495630461922597,16642,0.03216575622159937,0.03774685301685257
1994,Earn money,vocational + Abi,1st Quintile,0.018726591760299626,16642,0.016667016345594227,0.020786167175005026
1994,Earn money,higher education,1st Quintile,0.017478152309612985,16642,0.01548714808996218,0.01946915652926379
1994,Earn money,vocational + Abi,2nd Quintile,0.016229712858926344,16642,0.014309914653672758,0.01814951106417993
1994,Earn money,middle vocational,5th Quintile,0.01373283395755306,16642,0.011964636813960854,0.015501031101145264
1994,Earn money,higher education,2nd Quintile,0.01373283395755306,16642,0.011964636813960854,0.015501031101145264
1994,Earn money,inadequately,2nd Quintile,0.012484394506866416,16642,0.010797417985959028,0.014171371027773804
1994,Earn money,in school,2nd Quintile,0.012484394506866416,16642,0.010797417985959028,0.014171371027773804
1994,Earn money,general elementary,4th Quintile,0.011235955056179775,16642,0.009634537291198649,0.012837372821160901
1994,Earn money,in school,3rd Quintile,0.009987515605493134,16642,0.008476731581775417,0.01149829962921085
1994,Earn money,in school,1st Quintile,0.009987515605493134,16642,0.008476731581775417,0.01149829962921085
1994,Earn money,higher education,4th Quintile,0.00749063670411985,16642,0.006180610490555647,0.008800662917684055
1994,Earn money,higher vocational,2nd Quintile,0.00749063670411985,16642,0.006180610490555647,0.008800662917684055
1994,Earn money,vocational + Abi,3rd Quintile,0.006242197253433208,16642,0.00504556051414827,0.007438833992718146
1994,Earn money,higher vocational,1st Quintile,0.006242197253433208,16642,0.00504556051414827,0.007438833992718146
1994,Earn money,higher vocational,3rd Quintile,0.006242197253433208,16642,0.00504556051414827,0.007438833992718146
1994,Earn money,higher education,3rd Quintile,0.006242197253433208,16642,0.00504556051414827,0.007438833992718146
1994,Earn money,higher vocational,4th Quintile,0.003745318352059925,16642,0.0028172437892007144,0.004673392914919135
1994,Earn money,higher education,5th Quintile,0.003745318352059925,16642,0.0028172437892007144,0.004673392914919135
1994,Earn money,inadequately,3rd Quintile,0.003745318352059925,16642,0.0028172437892007144,0.004673392914919135
1994,Earn money,in school,5th Quintile,0.0024968789013732834,16642,0.0017386345495545462,0.0032551232531920207
1994,Earn money,general elementary,5th Quintile,0.0024968789013732834,16642,0.0017386345495545462,0.0032551232531920207
1994,Earn money,in school,4th Quintile,0.0012484394506866417,16642,0.0007119443134086677,0.0017849345879646158
1994,Earn money,higher vocational,5th Quintile,0.0012484394506866417,16642,0.0007119443134086677,0.0017849345879646158
1994,Earn money,vocational + Abi,4th Quintile,0.0012484394506866417,16642,0.0007119443134086677,0.0017849345879646158
1994,Other reasons,middle vocational,2nd Quintile,0.13157894736842105,16642,0.1264431049727368,0.13671478976410528
1994,Other reasons,middle vocational,3rd Quintile,0.13157894736842105,16642,0.1264431049727368,0.13671478976410528
