year,quintil_oecd,sampreg,plb0111,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1994,1st Quintile,West,Earn money,0.5615551782402697,182,1865,0.5607913677440501,0.5623189887364892
1994,1st Quintile,West,Both equally,0.4384448217597304,168,1865,0.4376810112635109,0.43920863225594986
1994,1st Quintile,East,Earn money,0.5458156261713447,139,1865,0.5448112349559676,0.5468200173867218
1994,1st Quintile,East,Both equally,0.45418437382865523,129,1865,0.4531799826132781,0.4551887650440324
1994,2nd Quintile,West,Earn money,0.4706090456132125,134,1865,0.46975014796335324,0.47146794326307173
1994,2nd Quintile,West,Both equally,0.5293909543867875,136,1865,0.5285320567369283,0.5302498520366468
1994,2nd Quintile,East,Earn money,0.4832450134819021,93,1865,0.48193618056473375,0.4845538463990704
1994,2nd Quintile,East,Both equally,0.5167549865180979,84,1865,0.5154461536009296,0.5180638194352662
1994,3rd Quintile,West,Earn money,0.3296388891320824,92,1865,0.328818400916343,0.33045937734782177
1994,3rd Quintile,West,Both equally,0.6703611108679177,160,1865,0.6695406226521783,0.6711815990836572
1994,3rd Quintile,East,Earn money,0.3801475636782604,38,1865,0.37838379295576,0.3819113344007608
1994,3rd Quintile,East,Both equally,0.6198524363217397,66,1865,0.6180886655992394,0.62161620704424
1994,4th Quintile,West,Earn money,0.3974647904516834,81,1865,0.39652069704659787,0.398408883856769
1994,4th Quintile,West,Both equally,0.6025352095483166,121,1865,0.601591116143231,0.6034793029534022
1994,4th Quintile,East,Earn money,0.49009807111902315,35,1865,0.4880984389064666,0.4920977033315797
1994,4th Quintile,East,Both equally,0.5099019288809767,41,1865,0.5079022966684202,0.5119015610935332
1994,5th Quintile,West,Earn money,0.3363044944367055,56,1865,0.335300870713265,0.33730811816014605
1994,5th Quintile,West,Both equally,0.6636955055632944,110,1865,0.6626918818398538,0.6646991292867349
1995,1st Quintile,West,Earn money,0.5301677429437867,263,1990,0.5295075476144447,0.5308279382731286
1995,1st Quintile,West,Both equally,0.46983225705621334,213,1990,0.4691720617268715,0.4704924523855552
1995,1st Quintile,East,Earn money,0.46712155677827616,110,1990,0.46594218229782813,0.4683009312587242
1995,1st Quintile,East,Both equally,0.5328784432217238,108,1990,0.5316990687412758,0.5340578177021719
1995,2nd Quintile,West,Earn money,0.4244470614249863,148,1990,0.42362360776707103,0.42527051508290153
1995,2nd Quintile,West,Both equally,0.5755529385750136,193,1990,0.5747294849170983,0.5763763922329288
1995,2nd Quintile,East,Earn money,0.33737128807114786,57,1990,0.33606560630719645,0.33867696983509926
1995,2nd Quintile,East,Both equally,0.6626287119288521,100,1990,0.6613230301649007,0.6639343936928035
1995,3rd Quintile,West,Earn money,0.2948055286501825,82,1990,0.29395863093002206,0.29565242637034295
1995,3rd Quintile,West,Both equally,0.7051944713498174,146,1990,0.7043475736296569,0.7060413690699778
1995,3rd Quintile,East,Earn money,0.37663944690007806,38,1990,0.374930253320161,0.3783486404799951
1995,3rd Quintile,East,Both equally,0.623360553099922,76,1990,0.6216513595200049,0.6250697466798391
1995,4th Quintile,West,Earn money,0.343856663062264,77,1990,0.34293824387390387,0.3447750822506241
1995,4th Quintile,West,Both equally,0.6561433369377359,134,1990,0.6552249177493757,0.657061756126096
1995,4th Quintile,East,Both equally,1.0,41,1990,1.0,1.0
1995,5th Quintile,West,Earn money,0.23657384558751926,52,1990,0.235778438927684,0.23736925224735453
1995,5th Quintile,West,Other reasons,0.1933564074535348,35,1990,0.19261724062428257,0.19409557428278704
1995,5th Quintile,West,Both equally,0.570069746958946,117,1990,0.5691431617972739,0.5709963321206181
1996,1st Quintile,West,Earn money,0.5217268773308138,243,1994,0.5210593876869183,0.5223943669747093
1996,1st Quintile,West,Both equally,0.47827312266918637,225,1994,0.4776056330252908,0.47894061231308194
1996,1st Quintile,East,Earn money,0.4875032786401058,119,1994,0.4863874925579576,0.48861906472225397
1996,1st Quintile,East,Both equally,0.5124967213598942,112,1994,0.511380935277746,0.5136125074420425
1996,2nd Quintile,West,Earn money,0.3979288725848142,141,1994,0.3971082789618825,0.3987494662077459
1996,2nd Quintile,West,Both equally,0.6020711274151858,174,1994,0.6012505337922541,0.6028917210381174
1996,2nd Quintile,East,Earn money,0.45580718895253597,75,1994,0.4544385205099273,0.45717585739514466
1996,2nd Quintile,East,Both equally,0.5441928110474642,88,1994,0.5428241426048556,0.5455614794900728
1996,3rd Quintile,West,Earn money,0.3608870907323022,92,1994,0.3600576904434522,0.36171649102115216
1996,3rd Quintile,West,Both equally,0.6391129092676978,152,1994,0.6382835089788479,0.6399423095565477
1996,3rd Quintile,East,Earn money,0.4657834757859681,52,1994,0.46411391183020995,0.4674530397417263
1996,3rd Quintile,East,Both equally,0.534216524214032,58,1994,0.5325469602582739,0.5358860881697901
1996,4th Quintile,West,Earn money,0.3311688590475308,59,1994,0.33018185247873455,0.33215586561632704
1996,4th Quintile,West,Both equally,0.6688311409524693,126,1994,0.6678441343836731,0.6698181475212656
1996,4th Quintile,East,Earn money,0.5298546212391756,39,1994,0.5277057479615045,0.5320034945168467
1996,4th Quintile,East,Both equally,0.47014537876082446,37,1994,0.46799650548315336,0.47229425203849557
1996,5th Quintile,West,Earn money,0.2780086354575218,44,1994,0.27710607995377184,0.27891119096127176
1996,5th Quintile,West,Both equally,0.7219913645424783,122,1994,0.7210888090387283,0.7228939200462282
1996,5th Quintile,East,Both equally,1.0,36,1994,1.0,1.0
1997,1st Quintile,West,Earn money,0.45552140524232754,213,1980,0.454855801956625,0.45618700852803007
1997,1st Quintile,West,Both equally,0.5444785947576726,224,1980,0.54381299147197,0.5451441980433751
1997,1st Quintile,East,Earn money,0.5028682662717575,116,1980,0.5017897850256148,0.5039467475179003
1997,1st Quintile,East,Both equally,0.4971317337282426,100,1980,0.4960532524820998,0.4982102149743854
1997,2nd Quintile,West,Earn money,0.4315780477070441,160,1980,0.4307818865395141,0.4323742088745741
1997,2nd Quintile,West,Both equally,0.5684219522929559,178,1980,0.5676257911254259,0.5692181134604859
1997,2nd Quintile,East,Earn money,0.4780545585631768,73,1980,0.4766510172334434,0.4794580998929102
1997,2nd Quintile,East,Both equally,0.5219454414368232,94,1980,0.5205419001070898,0.5233489827665566
1997,3rd Quintile,West,Earn money,0.2786757712738354,85,1980,0.2779335547764289,0.27941798777124194
1997,3rd Quintile,West,Both equally,0.7213242287261645,179,1980,0.7205820122287581,0.722066445223571
1997,3rd Quintile,East,Earn money,0.39802720135728126,42,1980,0.3963682607404385,0.399686141974124
1997,3rd Quintile,East,Both equally,0.6019727986427187,69,1980,0.6003138580258759,0.6036317392595615
1997,4th Quintile,West,Earn money,0.38520879849446255,67,1980,0.38426507283213374,0.38615252415679135
1997,4th Quintile,West,Both equally,0.6147912015055373,129,1980,0.6138474758432085,0.6157349271678662
1997,4th Quintile,East,Earn money,0.4122214027169302,36,1980,0.410390431191361,0.4140523742424994
1997,4th Quintile,East,Both equally,0.5877785972830699,59,1980,0.5859476257575007,0.5896095688086391
1997,5th Quintile,West,Earn money,0.2664813665268107,43,1980,0.26551955118406345,0.26744318186955796
1997,5th Quintile,West,Both equally,0.7335186334731894,113,1980,0.732556818130442,0.7344804488159367
1998,1st Quintile,West,Earn money,0.5322500981269047,234,1787,0.5315611582686799,0.5329390379851295
1998,1st Quintile,West,Both equally,0.46774990187309523,211,1787,0.4670609620148704,0.46843884173132005
1998,1st Quintile,East,Earn money,0.5393162823001733,101,1787,0.5381024750145483,0.5405300895857982
1998,1st Quintile,East,Both equally,0.4606837176998267,96,1787,0.45946991041420177,0.4618975249854516
1998,2nd Quintile,West,Earn money,0.4012290671237101,128,1787,0.4003329340559903,0.4021252001914299
1998,2nd Quintile,West,Both equally,0.5987709328762901,171,1787,0.5978747998085703,0.59966706594401
1998,2nd Quintile,East,Earn money,0.4577798112446102,72,1787,0.45634455544127017,0.45921506704795023
1998,2nd Quintile,East,Both equally,0.5422201887553897,85,1787,0.5407849329520497,0.5436554445587297
1998,3rd Quintile,West,Earn money,0.3826125165594438,71,1787,0.38155010360354014,0.38367492951534743
1998,3rd Quintile,West,Both equally,0.6173874834405563,121,1787,0.6163250704846527,0.6184498963964599
1998,3rd Quintile,East,Earn money,0.32937426795881364,53,1787,0.32788770545190044,0.33086083046572684
1998,3rd Quintile,East,Both equally,0.6706257320411864,92,1787,0.6691391695342731,0.6721122945480996
1998,4th Quintile,West,Earn money,0.3701901549155826,59,1787,0.36910896905254265,0.37127134077862256
1998,4th Quintile,West,Both equally,0.6298098450844174,108,1787,0.6287286592213774,0.6308910309474574
1998,4th Quintile,East,Both equally,1.0,45,1787,1.0,1.0
1998,5th Quintile,West,Earn money,0.31638695102029357,43,1787,0.31525537064757564,0.3175185313930115
