"ple0040","year","bildungsniveau","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2001","Hauptschule","Westdeutschland","6495","0.822835804587253","0.814335905077733","0.831335704096773"
"Nein","2001","Hauptschule","Ostdeutschland","1351","","",""
"Nein","2001","Realschule","Westdeutschland","3428","0.910190914682136","0.900972266216561","0.919409563147712"
"Nein","2001","Realschule","Ostdeutschland","1928","","",""
"Nein","2001","(Fach-)Abitur","Westdeutschland","1744","","",""
"Nein","2001","(Fach-)Abitur","Ostdeutschland","339","0.969385659792291","0.951311999088958","0.987459320495624"
"Nein","2001","AkademikerIn","Westdeutschland","2147","","",""
"Nein","2001","AkademikerIn","Ostdeutschland","1109","","",""
"Ja","2002","(noch) kein Abschluss","Westdeutschland","46","0.0859392281465196","0.0655937647126734","0.106284691580366"
"Ja","2002","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2002","Hauptschule","Westdeutschland","1305","","",""
"Ja","2002","Hauptschule","Ostdeutschland","274","","",""
"Ja","2002","Realschule","Westdeutschland","302","0.099104179544252","0.089765845845043","0.108442513243461"
"Ja","2002","Realschule","Ostdeutschland","136","","",""
"Ja","2002","(Fach-)Abitur","Westdeutschland","118","","",""
"Ja","2002","(Fach-)Abitur","Ostdeutschland","15","","",""
"Ja","2002","AkademikerIn","Westdeutschland","221","","",""
"Ja","2002","AkademikerIn","Ostdeutschland","113","","",""
"Nein","2002","(noch) kein Abschluss","Westdeutschland","683","0.91406077185348","0.893715308419634","0.934406235287327"
"Nein","2002","(noch) kein Abschluss","Ostdeutschland","170","","",""
"Nein","2002","Hauptschule","Westdeutschland","6075","0.808450484587898","0.799472328493812","0.817428640681984"
"Nein","2002","Hauptschule","Ostdeutschland","1218","","",""
"Nein","2002","Realschule","Westdeutschland","3631","0.900895820455748","0.891557486756539","0.910234154154957"
"Nein","2002","Realschule","Ostdeutschland","1882","","",""
"Nein","2002","(Fach-)Abitur","Westdeutschland","1975","","",""
"Nein","2002","(Fach-)Abitur","Ostdeutschland","341","0.938681466232164","0.91375974152637","0.963603190937959"
"Nein","2002","AkademikerIn","Westdeutschland","2993","","",""
"Nein","2002","AkademikerIn","Ostdeutschland","1203","","",""
"Ja","2003","(noch) kein Abschluss","Westdeutschland","43","0.0793029293336234","0.0594272531640294","0.0991786055032174"
"Ja","2003","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2003","Hauptschule","Westdeutschland","1246","","",""
"Ja","2003","Hauptschule","Ostdeutschland","259","","",""
"Ja","2003","Realschule","Westdeutschland","300","0.0975491011462495","0.0880742213746489","0.10702398091785"
"Ja","2003","Realschule","Ostdeutschland","138","","",""
"Ja","2003","(Fach-)Abitur","Westdeutschland","118","","",""
"Ja","2003","(Fach-)Abitur","Ostdeutschland","14","","",""
"Ja","2003","AkademikerIn","Westdeutschland","230","","",""
"Ja","2003","AkademikerIn","Ostdeutschland","116","","",""
"Nein","2003","(noch) kein Abschluss","Westdeutschland","667","0.920697070666377","0.900821394496783","0.940572746835971"
"Nein","2003","(noch) kein Abschluss","Ostdeutschland","180","","",""
"Nein","2003","Hauptschule","Westdeutschland","5721","0.809785364971239","0.800569584694651","0.819001145247827"
"Nein","2003","Hauptschule","Ostdeutschland","1173","","",""
"Nein","2003","Realschule","Westdeutschland","3467","0.90245089885375","0.89297601908215","0.911925778625351"
"Nein","2003","Realschule","Ostdeutschland","1858","","",""
"Nein","2003","(Fach-)Abitur","Westdeutschland","1919","","",""
"Nein","2003","(Fach-)Abitur","Ostdeutschland","351","0.95194003270996","0.929996922230563","0.973883143189356"
"Nein","2003","AkademikerIn","Westdeutschland","2819","","",""
"Nein","2003","AkademikerIn","Ostdeutschland","1169","","",""
"Ja","2004","(noch) kein Abschluss","Westdeutschland","41","0.0919317068915631","0.0708125992589437","0.113050814524182"
"Ja","2004","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja","2004","Hauptschule","Westdeutschland","1232","","",""
"Ja","2004","Hauptschule","Ostdeutschland","248","","",""
"Ja","2004","Realschule","Westdeutschland","314","0.1021081439861","0.092323942120325","0.111892345851876"
"Ja","2004","Realschule","Ostdeutschland","148","","",""
"Ja","2004","(Fach-)Abitur","Westdeutschland","126","","",""
"Ja","2004","(Fach-)Abitur","Ostdeutschland","16","","",""
"Ja","2004","AkademikerIn","Westdeutschland","233","","",""
"Ja","2004","AkademikerIn","Ostdeutschland","121","","",""
"Nein","2004","(noch) kein Abschluss","Westdeutschland","678","0.908068293108437","0.886949185475817","0.929187400741056"
"Nein","2004","(noch) kein Abschluss","Ostdeutschland","183","","",""
"Nein","2004","Hauptschule","Westdeutschland","5432","0.80530682298061","0.795799972749644","0.814813673211576"
"Nein","2004","Hauptschule","Ostdeutschland","1116","","",""
"Nein","2004","Realschule","Westdeutschland","3365","0.8978918560139","0.888107654148124","0.907676057879675"
"Nein","2004","Realschule","Ostdeutschland","1771","","",""
"Nein","2004","(Fach-)Abitur","Westdeutschland","1877","","",""
"Nein","2004","(Fach-)Abitur","Ostdeutschland","374","0.952660136544476","0.931583646660549","0.973736626428403"
"Nein","2004","AkademikerIn","Westdeutschland","2780","","",""
"Nein","2004","AkademikerIn","Ostdeutschland","1153","","",""
"Ja","2005","(noch) kein Abschluss","Westdeutschland","41","0.0819358844704319","0.0621214006524624","0.101750368288402"
"Ja","2005","(noch) kein Abschluss","Ostdeutschland","4","0.0447764430368565","0.0133155276592281","0.076237358414485"
"Ja","2005","Hauptschule","Westdeutschland","1194","","",""
"Ja","2005","Hauptschule","Ostdeutschland","254","","",""
"Ja","2005","Realschule","Westdeutschland","314","0.101536129346985","0.0915540155261313","0.111518243167838"
"Ja","2005","Realschule","Ostdeutschland","149","","",""
"Ja","2005","(Fach-)Abitur","Westdeutschland","120","","",""
"Ja","2005","(Fach-)Abitur","Ostdeutschland","15","","",""
"Ja","2005","AkademikerIn","Westdeutschland","229","","",""
"Ja","2005","AkademikerIn","Ostdeutschland","116","","",""
"Nein","2005","(noch) kein Abschluss","Westdeutschland","695","0.918064115529568","0.898249631711599","0.937878599347538"
"Nein","2005","(noch) kein Abschluss","Ostdeutschland","162","","",""
"Nein","2005","Hauptschule","Westdeutschland","5050","0.805616642785426","0.795801188654639","0.815432096916213"
"Nein","2005","Hauptschule","Ostdeutschland","1021","","",""
"Nein","2005","Realschule","Westdeutschland","3203","0.898463870653015","0.888481756832162","0.908445984473869"
"Nein","2005","Realschule","Ostdeutschland","1683","","",""
"Nein","2005","(Fach-)Abitur","Westdeutschland","1771","","",""
"Nein","2005","(Fach-)Abitur","Ostdeutschland","377","0.953406189751665","0.932541681451892","0.974270698051438"
"Nein","2005","AkademikerIn","Westdeutschland","2669","","",""
"Nein","2005","AkademikerIn","Ostdeutschland","1132","","",""
"Ja","2006","(noch) kein Abschluss","Westdeutschland","43","0.103966348072633","0.0785046650610924","0.129428031084174"
"Ja","2006","(noch) kein Abschluss","Ostdeutschland","5","0.130129413098373","0.0635177753143827","0.196741050882364"
"Ja","2006","Hauptschule","Westdeutschland","1287","","",""
"Ja","2006","Hauptschule","Ostdeutschland","266","","",""
"Ja","2006","Realschule","Westdeutschland","363","0.111399226593093","0.101375953104562","0.121422500081624"
"Ja","2006","Realschule","Ostdeutschland","171","","",""
"Ja","2006","(Fach-)Abitur","Westdeutschland","129","","",""
"Ja","2006","(Fach-)Abitur","Ostdeutschland","17","","",""
"Ja","2006","AkademikerIn","Westdeutschland","272","","",""
"Ja","2006","AkademikerIn","Ostdeutschland","132","","",""
"Nein","2006","(noch) kein Abschluss","Westdeutschland","509","0.896033651927367","0.870571968915826","0.921495334938908"
"Nein","2006","(noch) kein Abschluss","Ostdeutschland","93","0.869870586901627","0.803258949117636","0.936482224685617"
"Nein","2006","Hauptschule","Westdeutschland","5404","0.804046744327481","0.794535891383456","0.813557597271507"
"Nein","2006","Hauptschule","Ostdeutschland","1115","","",""
"Nein","2006","Realschule","Westdeutschland","3422","0.888600773406907","0.878577499918376","0.898624046895438"
"Nein","2006","Realschule","Ostdeutschland","1778","","",""
"Nein","2006","(Fach-)Abitur","Westdeutschland","1910","","",""
"Nein","2006","(Fach-)Abitur","Ostdeutschland","393","0.950381020299056","0.929361202131098","0.971400838467014"
"Nein","2006","AkademikerIn","Westdeutschland","2970","","",""
"Nein","2006","AkademikerIn","Ostdeutschland","1197","","",""
"Ja","2007","(noch) kein Abschluss","Westdeutschland","41","0.125780507127525","0.0951426245192944","0.156418389735755"
"Ja","2007","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2007","Hauptschule","Westdeutschland","1173","","",""
"Ja","2007","Hauptschule","Ostdeutschland","241","","",""
"Ja","2007","Realschule","Westdeutschland","339","0.106003936713616","0.0958844825229533","0.116123390904278"
"Ja","2007","Realschule","Ostdeutschland","166","","",""
"Ja","2007","(Fach-)Abitur","Westdeutschland","143","","",""
"Ja","2007","(Fach-)Abitur","Ostdeutschland","19","","",""
"Ja","2007","AkademikerIn","Westdeutschland","281","","",""
"Ja","2007","AkademikerIn","Ostdeutschland","129","","",""
"Nein","2007","(noch) kein Abschluss","Westdeutschland","409","0.874219492872475","0.843581610264245","0.904857375480706"
"Nein","2007","(noch) kein Abschluss","Ostdeutschland","99","0.967505331668448","0.932925717604608","1.00208494573229"
"Nein","2007","Hauptschule","Westdeutschland","4866","0.802349187696174","0.792305421680673","0.812392953711676"
"Nein","2007","Hauptschule","Ostdeutschland","1016","","",""
"Nein","2007","Realschule","Westdeutschland","3216","0.893996063286384","0.883876609095722","0.904115517477047"
"Nein","2007","Realschule","Ostdeutschland","1659","","",""
"Nein","2007","(Fach-)Abitur","Westdeutschland","1815","","",""
"Nein","2007","(Fach-)Abitur","Ostdeutschland","373","0.932662855598843","0.907854684673827","0.95747102652386"
"Nein","2007","AkademikerIn","Westdeutschland","2800","","",""
"Nein","2007","AkademikerIn","Ostdeutschland","1169","","",""
"Ja","2008","(noch) kein Abschluss","Westdeutschland","35","0.109326413267254","0.080300997945603","0.138351828588905"
"Ja","2008","(noch) kein Abschluss","Ostdeutschland","2","","",""
"Ja","2008","Hauptschule","Westdeutschland","1113","","",""
"Ja","2008","Hauptschule","Ostdeutschland","215","","",""
"Ja","2008","Realschule","Westdeutschland","331","0.107449400006784","0.0969657018943859","0.117933098119182"
"Ja","2008","Realschule","Ostdeutschland","162","","",""
"Ja","2008","(Fach-)Abitur","Westdeutschland","126","","",""
"Ja","2008","(Fach-)Abitur","Ostdeutschland","21","","",""
"Ja","2008","AkademikerIn","Westdeutschland","261","","",""
"Ja","2008","AkademikerIn","Ostdeutschland","127","","",""
"Nein","2008","(noch) kein Abschluss","Westdeutschland","409","0.890673586732746","0.861648171411095","0.919699002054397"
"Nein","2008","(noch) kein Abschluss","Ostdeutschland","97","0.970520228683857","0.937201007247479","1.00383945012024"
"Nein","2008","Hauptschule","Westdeutschland","4475","0.801272836274539","0.790810258016067","0.811735414533012"
"Nein","2008","Hauptschule","Ostdeutschland","970","0.812225883050017","0.789990470457819","0.834461295642215"
"Nein","2008","Realschule","Westdeutschland","3021","0.892550599993216","0.882066901880817","0.903034298105614"
"Nein","2008","Realschule","Ostdeutschland","1580","","",""
"Nein","2008","(Fach-)Abitur","Westdeutschland","1675","","",""
"Nein","2008","(Fach-)Abitur","Ostdeutschland","341","0.925171567144066","0.898067262542609","0.952275871745523"
"Nein","2008","AkademikerIn","Westdeutschland","2684","","",""
"Nein","2008","AkademikerIn","Ostdeutschland","1110","","",""
"Ja","2009","(noch) kein Abschluss","Westdeutschland","29","","",""
"Ja","2009","(noch) kein Abschluss","Ostdeutschland","3","","",""
"Ja","2009","Hauptschule","Westdeutschland","1027","","",""
"Ja","2009","Hauptschule","Ostdeutschland","209","","",""
"Ja","2009","Realschule","Westdeutschland","328","0.112396384430608","0.101324047164752","0.123468721696464"
"Ja","2009","Realschule","Ostdeutschland","166","","",""
"Ja","2009","(Fach-)Abitur","Westdeutschland","128","","",""
"Ja","2009","(Fach-)Abitur","Ostdeutschland","23","","",""
"Ja","2009","AkademikerIn","Westdeutschland","259","","",""
"Ja","2009","AkademikerIn","Ostdeutschland","122","","",""
"Nein","2009","(noch) kein Abschluss","Westdeutschland","380","0.890680289977379","0.860439258972094","0.920921320982665"
"Nein","2009","(noch) kein Abschluss","Ostdeutschland","69","0.959030856395403","0.913245502433503","1.0048162103573"
"Nein","2009","Hauptschule","Westdeutschland","4034","0.80057024657402","0.789561835939281","0.811578657208758"
"Nein","2009","Hauptschule","Ostdeutschland","905","0.805771826714686","0.78254084046941","0.829002812959962"
"Nein","2009","Realschule","Westdeutschland","2798","","",""
"Nein","2009","Realschule","Ostdeutschland","1495","","",""
"Nein","2009","(Fach-)Abitur","Westdeutschland","1526","","",""
"Nein","2009","(Fach-)Abitur","Ostdeutschland","324","0.923074727569167","0.895037420023633","0.951112035114701"
"Nein","2009","AkademikerIn","Westdeutschland","2558","","",""
"Nein","2009","AkademikerIn","Ostdeutschland","1084","","",""
"Ja","2010","(noch) kein Abschluss","Westdeutschland","41","0.0856555563517452","0.0646829345486412","0.106628178154849"
"Ja","2010","(noch) kein Abschluss","Ostdeutschland","1","","",""
"Ja","2010","Hauptschule","Westdeutschland","1017","","",""
"Ja","2010","Hauptschule","Ostdeutschland","203","","",""
"Ja","2010","Realschule","Westdeutschland","401","0.119037853900576","0.109663378913312","0.12841232888784"
"Ja","2010","Realschule","Ostdeutschland","202","","",""
"Ja","2010","(Fach-)Abitur","Westdeutschland","146","","",""
"Ja","2010","(Fach-)Abitur","Ostdeutschland","23","","",""
"Ja","2010","AkademikerIn","Westdeutschland","256","","",""
"Ja","2010","AkademikerIn","Ostdeutschland","128","","",""
"Nein","2010","(noch) kein Abschluss","Westdeutschland","643","0.914344443648255","0.893371821845151","0.935317065451359"
"Nein","2010","(noch) kein Abschluss","Ostdeutschland","83","0.991416269147626","0.97168865729235","1.0111438810029"
"Nein","2010","Hauptschule","Westdeutschland","5272","0.800619892434718","0.790745476998597","0.810494307870839"
"Nein","2010","Hauptschule","Ostdeutschland","970","0.800807413701237","0.777951440784707","0.823663386617767"
"Nein","2010","Realschule","Westdeutschland","4183","0.880962146099424","0.87158767111216","0.890336621086688"
"Nein","2010","Realschule","Ostdeutschland","1998","","",""
"Nein","2010","(Fach-)Abitur","Westdeutschland","2416","","",""
"Nein","2010","(Fach-)Abitur","Ostdeutschland","475","0.92007142572563","0.896253977797246","0.943888873654015"
"Nein","2010","AkademikerIn","Westdeutschland","3716","0.907698506630226","0.898696928706208","0.916700084554243"
"Nein","2010","AkademikerIn","Ostdeutschland","1263","","",""
"Ja","2011","(noch) kein Abschluss","Westdeutschland","62","0.114462039800737","0.0923450565485331","0.136579023052941"
"Ja","2011","(noch) kein Abschluss","Ostdeutschland","4","0.0428580721422295","0.00335854556396913","0.0823575987204899"
"Ja","2011","Hauptschule","Westdeutschland","1289","","",""
"Ja","2011","Hauptschule","Ostdeutschland","253","","",""
"Ja","2011","Realschule","Westdeutschland","511","0.121998606514761","0.113249093240327","0.130748119789195"
"Ja","2011","Realschule","Ostdeutschland","252","","",""
"Ja","2011","(Fach-)Abitur","Westdeutschland","175","","",""
"Ja","2011","(Fach-)Abitur","Ostdeutschland","18","","",""
"Ja","2011","AkademikerIn","Westdeutschland","324","0.0866962274428427","0.0785892466977561","0.0948032081879292"
"Ja","2011","AkademikerIn","Ostdeutschland","157","","",""
"Nein","2011","(noch) kein Abschluss","Westdeutschland","734","0.885537960199263","0.863420976947059","0.907654943451467"
"Nein","2011","(noch) kein Abschluss","Ostdeutschland","97","0.95714192785777","0.91764240127951","0.996641454436031"
"Nein","2011","Hauptschule","Westdeutschland","6195","0.797388052896672","0.788281613768731","0.806494492024614"
"Nein","2011","Hauptschule","Ostdeutschland","1133","","",""
"Nein","2011","Realschule","Westdeutschland","4864","0.878001393485239","0.869251880210805","0.886750906759673"
"Nein","2011","Realschule","Ostdeutschland","2272","","",""
"Nein","2011","(Fach-)Abitur","Westdeutschland","2873","","",""
"Nein","2011","(Fach-)Abitur","Ostdeutschland","548","0.958918602348383","0.94256726221808","0.975269942478686"
"Nein","2011","AkademikerIn","Westdeutschland","4304","0.913303772557157","0.905196791812071","0.921410753302244"
"Nein","2011","AkademikerIn","Ostdeutschland","1395","","",""
"Ja","2012","(noch) kein Abschluss","Westdeutschland","63","0.127336997440639","0.104017786701868","0.15065620817941"
"Ja","2012","(noch) kein Abschluss","Ostdeutschland","6","0.0747802900861335","0.0244685367825549","0.125092043389712"
"Ja","2012","Hauptschule","Westdeutschland","1305","","",""
"Ja","2012","Hauptschule","Ostdeutschland","266","","",""
"Ja","2012","Realschule","Westdeutschland","551","0.125559374095409","0.116616692611043","0.134502055579776"
"Ja","2012","Realschule","Ostdeutschland","280","","",""
"Ja","2012","(Fach-)Abitur","Westdeutschland","205","","",""
"Ja","2012","(Fach-)Abitur","Ostdeutschland","31","0.0649289097571591","0.0445936413381148","0.0852641781762034"
"Ja","2012","AkademikerIn","Westdeutschland","347","0.0908911480508814","0.0825851712806731","0.0991971248210896"
"Ja","2012","AkademikerIn","Ostdeutschland","159","","",""
"Nein","2012","(noch) kein Abschluss","Westdeutschland","722","0.872663002559361","0.84934379182059","0.895982213298132"
"Nein","2012","(noch) kein Abschluss","Ostdeutschland","99","0.925219709913866","0.874907956610288","0.975531463217445"
"Nein","2012","Hauptschule","Westdeutschland","5935","0.794010345252046","0.784694664577816","0.803326025926276"
"Nein","2012","Hauptschule","Ostdeutschland","1116","","",""
"Nein","2012","Realschule","Westdeutschland","4723","0.874440625904591","0.865497944420224","0.883383307388957"
"Nein","2012","Realschule","Ostdeutschland","2166","","",""
"Nein","2012","(Fach-)Abitur","Westdeutschland","2778","","",""
"Nein","2012","(Fach-)Abitur","Ostdeutschland","533","0.935071090242841","0.914735821823797","0.955406358661885"
"Nein","2012","AkademikerIn","Westdeutschland","4254","0.909108851949119","0.90080287517891","0.917414828719327"
"Nein","2012","AkademikerIn","Ostdeutschland","1374","","",""
"Ja","2013","(noch) kein Abschluss","Westdeutschland","91","0.125112483807077","0.106154960745359","0.144070006868795"
"Ja","2013","(noch) kein Abschluss","Ostdeutschland","7","0.0636937819127377","0.0233853404139334","0.104002223411542"
"Ja","2013","Hauptschule","Westdeutschland","1288","","",""
"Ja","2013","Hauptschule","Ostdeutschland","239","","",""
"Ja","2013","Realschule","Westdeutschland","535","0.124404234166428","0.115616073299178","0.133192395033678"
"Ja","2013","Realschule","Ostdeutschland","258","","",""
"Ja","2013","(Fach-)Abitur","Westdeutschland","235","","",""
"Ja","2013","(Fach-)Abitur","Ostdeutschland","29","","",""
"Ja","2013","AkademikerIn","Westdeutschland","380","0.0904636769102569","0.082743372600825","0.0981839812196889"
"Ja","2013","AkademikerIn","Ostdeutschland","159","","",""
"Nein","2013","(noch) kein Abschluss","Westdeutschland","1079","","",""
"Nein","2013","(noch) kein Abschluss","Ostdeutschland","134","","",""
"Nein","2013","Hauptschule","Westdeutschland","6729","0.795273260746365","0.786440679841985","0.804105841650746"
"Nein","2013","Hauptschule","Ostdeutschland","1125","","",""
"Nein","2013","Realschule","Westdeutschland","4883","0.875595765833572","0.866807604966322","0.884383926700822"
"Nein","2013","Realschule","Ostdeutschland","2090","","",""
"Nein","2013","(Fach-)Abitur","Westdeutschland","3646","0.919841941774157","0.911299019249642","0.928384864298672"
"Nein","2013","(Fach-)Abitur","Ostdeutschland","539","0.926840943663464","0.905426313618622","0.948255573708306"
"Nein","2013","AkademikerIn","Westdeutschland","4923","0.909536323089743","0.901816018780311","0.917256627399175"
"Nein","2013","AkademikerIn","Ostdeutschland","1389","","",""
"Ja","2014","(noch) kein Abschluss","Westdeutschland","80","0.143917586060334","0.120765908779794","0.167069263340875"
"Ja","2014","(noch) kein Abschluss","Ostdeutschland","7","0.0827676328990421","0.0319658654057032","0.133569400392381"
"Ja","2014","Hauptschule","Westdeutschland","1241","","",""
"Ja","2014","Hauptschule","Ostdeutschland","243","","",""
"Ja","2014","Realschule","Westdeutschland","511","0.13270400834505","0.123068401186557","0.142339615503542"
"Ja","2014","Realschule","Ostdeutschland","257","","",""
"Ja","2014","(Fach-)Abitur","Westdeutschland","235","","",""
"Ja","2014","(Fach-)Abitur","Ostdeutschland","28","","",""
"Ja","2014","AkademikerIn","Westdeutschland","365","0.0925682843547266","0.0843512016113475","0.100785367098106"
"Ja","2014","AkademikerIn","Ostdeutschland","159","","",""
"Nein","2014","(noch) kein Abschluss","Westdeutschland","803","0.856082413939666","0.832930736659125","0.879234091220206"
"Nein","2014","(noch) kein Abschluss","Ostdeutschland","106","","",""
"Nein","2014","Hauptschule","Westdeutschland","5697","0.786346864274035","0.776702076883295","0.795991651664774"
"Nein","2014","Hauptschule","Ostdeutschland","1008","","",""
"Nein","2014","Realschule","Westdeutschland","4251","0.867295991654951","0.857660384496458","0.876931598813443"
"Nein","2014","Realschule","Ostdeutschland","1846","","",""
"Nein","2014","(Fach-)Abitur","Westdeutschland","3180","0.908397118823793","0.898722247938527","0.918071989709058"
"Nein","2014","(Fach-)Abitur","Ostdeutschland","492","0.955626915922772","0.937927847293038","0.973325984552506"
"Nein","2014","AkademikerIn","Westdeutschland","4414","0.907431715645273","0.899214632901894","0.915648798388652"
"Nein","2014","AkademikerIn","Ostdeutschland","1282","","",""
"Ja","2015","(noch) kein Abschluss","Westdeutschland","68","0.132936324565347","0.110018065016715","0.155854584113978"
"Ja","2015","(noch) kein Abschluss","Ostdeutschland","7","0.0549379568074968","0.0134725902816836","0.0964033233333101"
"Ja","2015","Hauptschule","Westdeutschland","1123","","",""
"Ja","2015","Hauptschule","Ostdeutschland","206","","",""
"Ja","2015","Realschule","Westdeutschland","496","0.133611992137252","0.123706362723542","0.143517621550963"
"Ja","2015","Realschule","Ostdeutschland","247","","",""
"Ja","2015","(Fach-)Abitur","Westdeutschland","208","","",""
"Ja","2015","(Fach-)Abitur","Ostdeutschland","21","","",""
"Ja","2015","AkademikerIn","Westdeutschland","353","0.0897746024359015","0.0818432173175977","0.0977059875542053"
"Ja","2015","AkademikerIn","Ostdeutschland","148","","",""
"Nein","2015","(noch) kein Abschluss","Westdeutschland","775","0.867063675434653","0.844145415886022","0.889981934983285"
"Nein","2015","(noch) kein Abschluss","Ostdeutschland","109","","",""
"Nein","2015","Hauptschule","Westdeutschland","5443","0.783655059696035","0.773695652383794","0.793614467008277"
"Nein","2015","Hauptschule","Ostdeutschland","986","0.795172756639409","0.772262256524023","0.818083256754795"
"Nein","2015","Realschule","Westdeutschland","4036","0.866388007862748","0.856482378449037","0.876293637276458"
"Nein","2015","Realschule","Ostdeutschland","1751","","",""
"Nein","2015","(Fach-)Abitur","Westdeutschland","3420","0.919078234144894","0.910204153563272","0.927952314726516"
"Nein","2015","(Fach-)Abitur","Ostdeutschland","499","0.961686335370058","0.945188005279551","0.978184665460564"
"Nein","2015","AkademikerIn","Westdeutschland","4637","0.910225397564098","0.902294012445795","0.918156782682402"
"Nein","2015","AkademikerIn","Ostdeutschland","1265","","",""
"Ja","2016","(noch) kein Abschluss","Westdeutschland","56","0.112450963627375","0.089596142314793","0.135305784939958"
"Ja","2016","(noch) kein Abschluss","Ostdeutschland","8","0.0789116024646074","0.0249812123622446","0.13284199256697"
"Ja","2016","Hauptschule","Westdeutschland","1037","","",""
"Ja","2016","Hauptschule","Ostdeutschland","186","","",""
"Ja","2016","Realschule","Westdeutschland","451","0.127837029094249","0.1176435777584","0.138030480430098"
"Ja","2016","Realschule","Ostdeutschland","239","","",""
"Ja","2016","(Fach-)Abitur","Westdeutschland","212","","",""
"Ja","2016","(Fach-)Abitur","Ostdeutschland","21","","",""
"Ja","2016","AkademikerIn","Westdeutschland","356","0.0918288528267805","0.0834414981701433","0.100216207483418"
"Ja","2016","AkademikerIn","Ostdeutschland","137","","",""
"Nein","2016","(noch) kein Abschluss","Westdeutschland","678","0.887549036372625","0.864694215060042","0.910403857685207"
"Nein","2016","(noch) kein Abschluss","Ostdeutschland","88","0.921088397535393","0.86715800743303","0.975018787637755"
"Nein","2016","Hauptschule","Westdeutschland","4869","0.78340805345666","0.772902558035861","0.79391354887746"
"Nein","2016","Hauptschule","Ostdeutschland","874","0.790936657024636","0.766457021030799","0.815416293018473"
"Nein","2016","Realschule","Westdeutschland","3671","0.872162970905751","0.861969519569903","0.8823564222416"
"Nein","2016","Realschule","Ostdeutschland","1647","","",""
"Nein","2016","(Fach-)Abitur","Westdeutschland","2989","","",""
"Nein","2016","(Fach-)Abitur","Ostdeutschland","473","0.965486306075847","0.949388992751255","0.981583619400439"
"Nein","2016","AkademikerIn","Westdeutschland","4198","0.90817114717322","0.899783792516582","0.916558501829857"
"Nein","2016","AkademikerIn","Ostdeutschland","1202","","",""
"Ja","2017","(noch) kein Abschluss","Westdeutschland","71","0.122230522740157","0.0996033536187463","0.144857691861567"
"Ja","2017","(noch) kein Abschluss","Ostdeutschland","10","","",""
"Ja","2017","Hauptschule","Westdeutschland","1110","","",""
"Ja","2017","Hauptschule","Ostdeutschland","193","","",""
"Ja","2017","Realschule","Westdeutschland","530","0.136445923886686","0.126667721619909","0.146224126153464"
"Ja","2017","Realschule","Ostdeutschland","290","","",""
"Ja","2017","(Fach-)Abitur","Westdeutschland","252","","",""
"Ja","2017","(Fach-)Abitur","Ostdeutschland","27","","",""
"Ja","2017","AkademikerIn","Westdeutschland","373","0.0842926635248567","0.0766474627478818","0.0919378643018316"
"Ja","2017","AkademikerIn","Ostdeutschland","138","","",""
"Nein","2017","(noch) kein Abschluss","Westdeutschland","734","0.877769477259843","0.855142308138433","0.900396646381254"
"Nein","2017","(noch) kein Abschluss","Ostdeutschland","116","","",""
"Nein","2017","Hauptschule","Westdeutschland","4939","0.788772455634003","0.778486196948424","0.799058714319583"
"Nein","2017","Hauptschule","Ostdeutschland","907","0.808810957434948","0.785572528655411","0.832049386214485"
"Nein","2017","Realschule","Westdeutschland","4204","0.863554076113313","0.853775873846536","0.873332278380091"
"Nein","2017","Realschule","Ostdeutschland","1900","","",""
"Nein","2017","(Fach-)Abitur","Westdeutschland","3293","0.909243342251751","0.899787084898226","0.918699599605275"
"Nein","2017","(Fach-)Abitur","Ostdeutschland","567","0.960340120543002","0.944645778986612","0.976034462099393"
"Nein","2017","AkademikerIn","Westdeutschland","4700","0.915707336475143","0.908062135698168","0.923352537252118"
"Nein","2017","AkademikerIn","Ostdeutschland","1293","","",""
"Ja","2018","(noch) kein Abschluss","Westdeutschland","77","0.127594725793355","0.104044427916042","0.151145023670667"
"Ja","2018","(noch) kein Abschluss","Ostdeutschland","12","","",""
"Ja","2018","Hauptschule","Westdeutschland","1120","","",""
"Ja","2018","Hauptschule","Ostdeutschland","196","","",""
"Ja","2018","Realschule","Westdeutschland","519","0.129566660222562","0.11973719976681","0.139396120678314"
"Ja","2018","Realschule","Ostdeutschland","297","","",""
"Ja","2018","(Fach-)Abitur","Westdeutschland","265","","",""
"Ja","2018","(Fach-)Abitur","Ostdeutschland","27","","",""
"Ja","2018","AkademikerIn","Westdeutschland","389","0.0889558658838376","0.0810309322245209","0.0968807995431542"
"Ja","2018","AkademikerIn","Ostdeutschland","144","","",""
"Nein","2018","(noch) kein Abschluss","Westdeutschland","694","0.872405274206645","0.848854976329333","0.895955572083958"
"Nein","2018","(noch) kein Abschluss","Ostdeutschland","115","","",""
"Nein","2018","Hauptschule","Westdeutschland","4601","0.784498422943713","0.773843915407213","0.795152930480214"
"Nein","2018","Hauptschule","Ostdeutschland","863","0.810701176906473","0.787107019652031","0.834295334160916"
"Nein","2018","Realschule","Westdeutschland","3965","0.870433339777438","0.860603879321686","0.88026280023319"
"Nein","2018","Realschule","Ostdeutschland","1869","","",""
