year,bula_h,pgisced97,ple0040,proportion,n,lower_confidence,upper_confidence
1992,Thüringen,higher vocational,Ja,0.00015491866769945777,17350,-3.0274331749203116e-05,0.0003401116671481187
1992,Niedersachsen,vocational + Abi,Ja,0.00015491866769945777,17350,-3.0274331749203116e-05,0.0003401116671481187
1992,Hessen,vocational + Abi,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Baden-Württemberg,-1,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Hamburg,higher education,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,"Rheinland-Pfalz,Saarland",higher vocational,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Hamburg,-1,Nein,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Bremen,-1,Nein,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Mecklenburg-Vorpommern,general elemantary,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Mecklenburg-Vorpommern,-1,Nein,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Mecklenburg-Vorpommern,-1,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Sachsen,-1,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Nordrhein-Westfalen,in school,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Sachsen-Anhalt,-1,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Mecklenburg-Vorpommern,inadequately,Nein,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Brandenburg,inadequately,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Bremen,vocational + Abi,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Mecklenburg-Vorpommern,inadequately,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Berlin,-1,Ja,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1992,Bremen,higher education,Nein,7.745933384972889e-05,17350,-5.349696427363516e-05,0.00020841563197309293
1994,Nordrhein-Westfalen,middle vocational,Nein,0.08227040816326531,16642,0.07809563862147308,0.08644517770505754
1994,Bayern,middle vocational,Nein,0.05715880102040816,16642,0.053631730497071324,0.060685871543745
1994,Baden-Württemberg,middle vocational,Nein,0.056361607142857144,16642,0.05285773864987084,0.05986547563584345
1994,Sachsen,middle vocational,Nein,0.046396683673469385,16642,0.043200875828253306,0.049592491518685465
1994,Nordrhein-Westfalen,general elemantary,Nein,0.0349968112244898,16642,0.032204705081164416,0.03778891736781518
1994,Niedersachsen,middle vocational,Nein,0.03459821428571429,16642,0.03182148076244767,0.03737494780898091
1994,Thüringen,middle vocational,Nein,0.031010841836734693,16642,0.02837712215378219,0.0336445615196872
1994,Baden-Württemberg,general elemantary,Nein,0.03005420918367347,16642,0.02746015109914101,0.03264826726820593
1994,Hessen,middle vocational,Nein,0.02893813775510204,16642,0.026391236829210105,0.03148503868099397
1994,Sachsen-Anhalt,middle vocational,Nein,0.028300382653061226,16642,0.025780876158206904,0.030819889147915547
1994,Bayern,general elemantary,Nein,0.024473852040816327,16642,0.022126252937626174,0.02682145114400648
1994,Brandenburg,middle vocational,Nein,0.02311862244897959,16642,0.02083536331265609,0.025401881585303092
1994,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.022002551020408163,16642,0.019773814693336004,0.024231287347480323
1994,Sachsen,higher education,Nein,0.018494897959183673,16642,0.016447861569714714,0.020541934348652632
1994,Nordrhein-Westfalen,higher education,Nein,0.01650191326530612,16642,0.014566350663377806,0.018437475867234435
1994,Mecklenburg-Vorpommern,middle vocational,Nein,0.01634247448979592,16642,0.014416129002695788,0.01826881997689605
1994,Berlin,middle vocational,Nein,0.016183035714285716,16642,0.01426595471723861,0.018100116711332822
1994,Hessen,general elemantary,Nein,0.015306122448979591,16642,0.013440874706525984,0.017171370191433197
1994,Niedersachsen,general elemantary,Nein,0.01411033163265306,16642,0.012318339573866638,0.015902323691439485
1994,Nordrhein-Westfalen,middle vocational,Ja,0.01411033163265306,16642,0.012318339573866638,0.015902323691439485
1994,Bayern,higher education,Nein,0.01251594387755102,16642,0.01082686410076873,0.014205023654333309
1994,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.012356505102040817,16642,0.01067808279551721,0.014034927408564424
1994,Baden-Württemberg,inadequately,Nein,0.012197066326530613,16642,0.010529373114450619,0.013864759538610607
1994,Sachsen-Anhalt,higher education,Nein,0.011479591836734694,16642,0.009861104313533826,0.013098079359935563
1994,Schleswig-Holstein,middle vocational,Nein,0.011399872448979591,16642,0.009786949431370215,0.013012795466588968
1994,Berlin,higher education,Nein,0.010443239795918368,16642,0.008898727775203797,0.011987751816632938
1994,Brandenburg,higher education,Nein,0.010363520408163265,16642,0.008824852790475537,0.011902188025850993
1994,Nordrhein-Westfalen,inadequately,Nein,0.010283801020408163,16642,0.008751001046739067,0.01181660099407726
1994,Nordrhein-Westfalen,higher vocational,Nein,0.00860969387755102,16642,0.00720600938624834,0.0100133783688537
1994,Thüringen,higher education,Nein,0.008529974489795918,16642,0.0071327474774511785,0.009927201502140659
1994,Sachsen,general elemantary,Nein,0.00821109693877551,16642,0.00684001463805985,0.00958217923949117
1994,Baden-Württemberg,higher education,Nein,0.007971938775510204,16642,0.006620808366739598,0.009323069184280811
1994,Nordrhein-Westfalen,vocational + Abi,Nein,0.007174744897959184,16642,0.005892435123843329,0.008457054672075038
1994,Hessen,higher education,Nein,0.006855867346938775,16642,0.005602175919963131,0.00810955877391442
1994,Bayern,higher vocational,Nein,0.006855867346938775,16642,0.005602175919963131,0.00810955877391442
1994,Mecklenburg-Vorpommern,higher education,Nein,0.006536989795918368,16642,0.005312604608620852,0.007761374983215883
1994,Baden-Württemberg,higher vocational,Nein,0.0064572704081632655,16642,0.005240325062225639,0.007674215754100892
1994,Bayern,middle vocational,Ja,0.006138392857142857,16642,0.004951685569222491,0.007325100145063223
1994,Niedersachsen,higher education,Nein,0.005899234693877551,16642,0.004735734784533857,0.007062734603221244
1994,Baden-Württemberg,middle vocational,Ja,0.005899234693877551,16642,0.004735734784533857,0.007062734603221244
1994,Thüringen,general elemantary,Nein,0.005500637755102041,16642,0.004376907459088824,0.006624368051115258
1994,Sachsen-Anhalt,general elemantary,Nein,0.005500637755102041,16642,0.004376907459088824,0.006624368051115258
1994,Nordrhein-Westfalen,general elemantary,Ja,0.005420918367346939,16642,0.004305316052937635,0.006536520681756242
1994,Hamburg,middle vocational,Nein,0.005181760204081632,16642,0.00409091321345988,0.006272607194703385
1994,Sachsen,higher vocational,Nein,0.004942602040816327,16642,0.0038770977547090885,0.0060081063269235655
1994,Niedersachsen,middle vocational,Ja,0.004942602040816327,16642,0.0038770977547090885,0.0060081063269235655
1994,Niedersachsen,higher vocational,Nein,0.004862882653061225,16642,0.003805963738838716,0.005919801567283734
1994,Berlin,general elemantary,Nein,0.00470344387755102,16642,0.0036639126350150016,0.005742975120087039
1994,Nordrhein-Westfalen,-1,Nein,0.004464285714285714,16642,0.0034514063441555467,0.005477165084415881
1994,Baden-Württemberg,vocational + Abi,Nein,0.004464285714285714,16642,0.0034514063441555467,0.005477165084415881
1994,Bayern,inadequately,Nein,0.0042251275510204085,16642,0.003239633955712295,0.0052106211463285226
1994,Brandenburg,general elemantary,Nein,0.004065688775510204,16642,0.0030988908158088627,0.005032486735211545
1994,Hessen,inadequately,Nein,0.00390625,16642,0.00295852259865899,0.00485397740134101
1994,Hessen,middle vocational,Ja,0.003826530612244898,16642,0.0028884862143655965,0.004764575010124199
1994,Schleswig-Holstein,general elemantary,Nein,0.003667091836734694,16642,0.002748724469836532,0.004585459203632856
1994,Bayern,vocational + Abi,Nein,0.003667091836734694,16642,0.002748724469836532,0.004585459203632856
1994,"Rheinland-Pfalz,Saarland",middle vocational,Ja,0.00350765306122449,16642,0.002609400194457715,0.0044059059279912645
1994,Sachsen-Anhalt,higher vocational,Nein,0.00350765306122449,16642,0.002609400194457715,0.0044059059279912645
1994,Baden-Württemberg,general elemantary,Ja,0.0033482142857142855,16642,0.00247054346552796,0.004225885105900612
1994,Brandenburg,higher vocational,Nein,0.003268494897959184,16642,0.0024013008046111922,0.0041356889913071754
1994,Bremen,middle vocational,Nein,0.003268494897959184,16642,0.0024013008046111922,0.0041356889913071754
1994,"Rheinland-Pfalz,Saarland",higher education,Nein,0.0031090561224489796,16642,0.0022632098909681807,0.0039549023539297784
1994,Sachsen,middle vocational,Ja,0.0031090561224489796,16642,0.0022632098909681807,0.0039549023539297784
1994,Berlin,middle vocational,Ja,0.0028698979591836736,16642,0.002057137711788894,0.0036826582065784532
1994,Niedersachsen,inadequately,Nein,0.0028698979591836736,16642,0.002057137711788894,0.0036826582065784532
1994,Mecklenburg-Vorpommern,general elemantary,Nein,0.0026307397959183672,16642,0.0018524877892319735,0.003408991802604761
1994,Baden-Württemberg,-1,Nein,0.0026307397959183672,16642,0.0018524877892319735,0.003408991802604761
1994,Hessen,higher vocational,Nein,0.002551020408163265,16642,0.0017846201820583083,0.003317420634268222
1994,Bayern,general elemantary,Ja,0.0024713010204081634,16642,0.0017169406998675115,0.0032256613409488155
1994,Niedersachsen,vocational + Abi,Nein,0.0024713010204081634,16642,0.0017169406998675115,0.0032256613409488155
1994,"Rheinland-Pfalz,Saarland",higher vocational,Nein,0.0023915816326530613,16642,0.0016494584987939982,0.0031337047665121243
1994,Mecklenburg-Vorpommern,higher vocational,Nein,0.002311862244897959,16642,0.001582183504367899,0.0030415409854280193
1994,Hessen,vocational + Abi,Nein,0.002311862244897959,16642,0.001582183504367899,0.0030415409854280193
1994,Brandenburg,middle vocational,Ja,0.002311862244897959,16642,0.001582183504367899,0.0030415409854280193
1994,Berlin,higher vocational,Nein,0.002232142857142857,16642,0.001515126505220247,0.002949159209065467
1994,Thüringen,higher vocational,Nein,0.002232142857142857,16642,0.001515126505220247,0.002949159209065467
1994,Niedersachsen,general elemantary,Ja,0.002232142857142857,16642,0.001515126505220247,0.002949159209065467
1994,Sachsen-Anhalt,middle vocational,Ja,0.002152423469387755,16642,0.001448299261994331,0.002856547676781179
1994,Sachsen,vocational + Abi,Nein,0.002152423469387755,16642,0.001448299261994331,0.002856547676781179
1994,Hessen,general elemantary,Ja,0.001992984693877551,16642,0.0013153867316803177,0.0026705826560747842
1994,Thüringen,middle vocational,Ja,0.001992984693877551,16642,0.0013153867316803177,0.0026705826560747842
1994,Hamburg,general elemantary,Nein,0.001992984693877551,16642,0.0013153867316803177,0.0026705826560747842
1994,Nordrhein-Westfalen,in school,Nein,0.001913265306122449,16642,0.001249331087394976,0.002577199524849922
1994,Bayern,-1,Nein,0.001913265306122449,16642,0.001249331087394976,0.002577199524849922
1994,"Rheinland-Pfalz,Saarland",general elemantary,Ja,0.001833545918367347,16642,0.0011835648715738177,0.0024835269651608764
1994,"Rheinland-Pfalz,Saarland",inadequately,Nein,0.001833545918367347,16642,0.0011835648715738177,0.0024835269651608764
1994,Nordrhein-Westfalen,higher vocational,Ja,0.0016741071428571428,16642,0.0010529791464761033,0.0022952351392381823
1994,Baden-Württemberg,inadequately,Ja,0.0015943877551020409,16642,0.0009882046967836112,0.0022005708134204705
1994,Hessen,-1,Nein,0.0015943877551020409,16642,0.0009882046967836112,0.0022005708134204705
1994,Baden-Württemberg,in school,Nein,0.0015943877551020409,16642,0.0009882046967836112,0.0022005708134204705
1994,Nordrhein-Westfalen,inadequately,Ja,0.0015943877551020409,16642,0.0009882046967836112,0.0022005708134204705
1994,Niedersachsen,-1,Nein,0.0015146683673469387,16642,0.0009238106192667598,0.0021055261154271174
1994,Schleswig-Holstein,higher education,Nein,0.0015146683673469387,16642,0.0009238106192667598,0.0021055261154271174
1994,Bremen,general elemantary,Nein,0.0014349489795918368,16642,0.0008598273205399353,0.0020100706386437382
1994,Berlin,general elemantary,Ja,0.0014349489795918368,16642,0.0008598273205399353,0.0020100706386437382
1994,Schleswig-Holstein,higher vocational,Nein,0.0013552295918367347,16642,0.0007962894940400397,0.0019141696896334296
1994,Schleswig-Holstein,middle vocational,Ja,0.0012755102040816326,16642,0.0007332370172933847,0.0018177833908698804
1994,Nordrhein-Westfalen,higher education,Ja,0.0012755102040816326,16642,0.0007332370172933847,0.0018177833908698804
1994,Mecklenburg-Vorpommern,middle vocational,Ja,0.0012755102040816326,16642,0.0007332370172933847,0.0018177833908698804
1994,Berlin,vocational + Abi,Nein,0.0012755102040816326,16642,0.0007332370172933847,0.0018177833908698804
1994,Berlin,-1,Nein,0.0012755102040816326,16642,0.0007332370172933847,0.0018177833908698804
1994,Berlin,inadequately,Nein,0.0011957908163265306,16642,0.0006707161061527108,0.0017208655265003505
1994,Sachsen,general elemantary,Ja,0.0011160714285714285,16642,0.0006087808221248912,0.0016233620350179657
1994,Brandenburg,higher education,Ja,0.0010363520408163266,16642,0.0005474950745329299,0.0015252090070997232
1994,Brandenburg,vocational + Abi,Nein,0.0009566326530612245,16642,0.0004869353318544155,0.0014263299742680335
1994,Bayern,higher education,Ja,0.0009566326530612245,16642,0.0004869353318544155,0.0014263299742680335
1994,Sachsen-Anhalt,vocational + Abi,Nein,0.0009566326530612245,16642,0.0004869353318544155,0.0014263299742680335
1994,Bayern,higher vocational,Ja,0.0009566326530612245,16642,0.0004869353318544155,0.0014263299742680335
1994,Bayern,in school,Nein,0.0009566326530612245,16642,0.0004869353318544155,0.0014263299742680335
1994,Baden-Württemberg,higher vocational,Ja,0.0009566326530612245,16642,0.0004869353318544155,0.0014263299742680335
1994,Sachsen,higher education,Ja,0.0009566326530612245,16642,0.0004869353318544155,0.0014263299742680335
1994,"Rheinland-Pfalz,Saarland",vocational + Abi,Nein,0.0008769132653061224,16642,0.00042719437579398023,0.0013266321548182647
1994,Hamburg,higher education,Nein,0.0008769132653061224,16642,0.00042719437579398023,0.0013266321548182647
1994,Hamburg,middle vocational,Ja,0.0008769132653061224,16642,0.00042719437579398023,0.0013266321548182647
1994,Hessen,higher education,Ja,0.0008769132653061224,16642,0.00042719437579398023,0.0013266321548182647
1994,Berlin,higher education,Ja,0.0007971938775510204,16642,0.0003683866346208756,0.0012260011204811652
1994,Mecklenburg-Vorpommern,in school,Nein,0.0007971938775510204,16642,0.0003683866346208756,0.0012260011204811652
1994,Thüringen,vocational + Abi,Nein,0.0007971938775510204,16642,0.0003683866346208756,0.0012260011204811652
1994,Mecklenburg-Vorpommern,higher education,Ja,0.0007971938775510204,16642,0.0003683866346208756,0.0012260011204811652
1994,Hessen,in school,Nein,0.0007971938775510204,16642,0.0003683866346208756,0.0012260011204811652
1994,Thüringen,higher education,Ja,0.0007971938775510204,16642,0.0003683866346208756,0.0012260011204811652
1994,Sachsen-Anhalt,in school,Nein,0.0007174744897959184,16642,0.00031065599271791445,0.0011242929868739223
1994,"Rheinland-Pfalz,Saarland",-1,Nein,0.0007174744897959184,16642,0.00031065599271791445,0.0011242929868739223
1994,Sachsen,in school,Nein,0.0006377551020408163,16642,0.0002541876457695688,0.0010213225583120638
1994,Hessen,inadequately,Ja,0.0006377551020408163,16642,0.0002541876457695688,0.0010213225583120638
1994,Sachsen-Anhalt,higher education,Ja,0.0006377551020408163,16642,0.0002541876457695688,0.0010213225583120638
1994,Schleswig-Holstein,vocational + Abi,Nein,0.0006377551020408163,16642,0.0002541876457695688,0.0010213225583120638
1994,Hamburg,inadequately,Nein,0.0005580357142857143,16642,0.00019922690248460944,0.0009168445260868191
1994,Niedersachsen,inadequately,Ja,0.0005580357142857143,16642,0.00019922690248460944,0.0009168445260868191
1994,Bremen,middle vocational,Ja,0.0005580357142857143,16642,0.00019922690248460944,0.0009168445260868191
1994,Brandenburg,general elemantary,Ja,0.0005580357142857143,16642,0.00019922690248460944,0.0009168445260868191
1994,Mecklenburg-Vorpommern,vocational + Abi,Nein,0.0005580357142857143,16642,0.00019922690248460944,0.0009168445260868191
1994,Sachsen-Anhalt,general elemantary,Ja,0.0005580357142857143,16642,0.00019922690248460944,0.0009168445260868191
1994,Baden-Württemberg,higher education,Ja,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Berlin,in school,Nein,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Berlin,higher vocational,Ja,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Hamburg,higher vocational,Nein,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Hessen,higher vocational,Ja,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Brandenburg,in school,Nein,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Hamburg,vocational + Abi,Nein,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Niedersachsen,higher vocational,Ja,0.00047831632653061223,16642,0.0001461106683729256,0.0008105219846882988
1994,Schleswig-Holstein,general elemantary,Ja,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Nordrhein-Westfalen,vocational + Abi,Ja,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Thüringen,in school,Nein,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Niedersachsen,vocational + Abi,Ja,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Thüringen,general elemantary,Ja,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Mecklenburg-Vorpommern,general elemantary,Ja,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Bremen,higher vocational,Nein,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Schleswig-Holstein,-1,Nein,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Bremen,general elemantary,Ja,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Bayern,inadequately,Ja,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Sachsen,inadequately,Nein,0.0003985969387755102,16642,9.532395750619469e-05,0.0007018699200448257
1994,Niedersachsen,higher education,Ja,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Bayern,vocational + Abi,Ja,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Schleswig-Holstein,higher vocational,Ja,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,"Rheinland-Pfalz,Saarland",in school,Nein,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Bremen,vocational + Abi,Nein,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Brandenburg,-1,Nein,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,"Rheinland-Pfalz,Saarland",inadequately,Ja,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Schleswig-Holstein,inadequately,Nein,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Niedersachsen,in school,Nein,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Schleswig-Holstein,in school,Nein,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,"Rheinland-Pfalz,Saarland",higher education,Ja,0.00031887755102040814,16642,4.761113401654957e-05,0.0005901439680242667
1994,Baden-Württemberg,vocational + Abi,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Schleswig-Holstein,higher education,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Sachsen,-1,Nein,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Brandenburg,higher vocational,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Bremen,higher education,Nein,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,"Rheinland-Pfalz,Saarland",vocational + Abi,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,"Rheinland-Pfalz,Saarland",higher vocational,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Mecklenburg-Vorpommern,higher vocational,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Hessen,vocational + Abi,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Sachsen-Anhalt,higher vocational,Ja,0.00023915816326530612,16642,4.2251881630873055e-06,0.00047409113836752496
1994,Hamburg,general elemantary,Ja,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Mecklenburg-Vorpommern,-1,Nein,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Baden-Württemberg,-1,Ja,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Bayern,-1,Ja,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Bremen,inadequately,Nein,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Thüringen,higher vocational,Ja,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Sachsen-Anhalt,-1,Nein,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Nordrhein-Westfalen,-1,Ja,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Hessen,-1,Ja,0.00015943877551020407,16642,-3.239084304955858e-05,0.0003512683940699667
1994,Mecklenburg-Vorpommern,inadequately,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Sachsen,-1,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Sachsen-Anhalt,-1,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Brandenburg,-1,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Niedersachsen,-1,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Sachsen-Anhalt,inadequately,Nein,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Schleswig-Holstein,inadequately,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Mecklenburg-Vorpommern,-1,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Thüringen,-1,Nein,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Sachsen,higher vocational,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Brandenburg,inadequately,Nein,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Mecklenburg-Vorpommern,inadequately,Nein,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Bremen,-1,Nein,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Schleswig-Holstein,vocational + Abi,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Hamburg,inadequately,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Hamburg,-1,Nein,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Hamburg,higher education,Ja,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1994,Thüringen,inadequately,Nein,7.971938775510203e-05,16642,-5.593004384460693e-05,0.000215368819354811
1995,Nordrhein-Westfalen,middle vocational,Nein,0.08349469444659592,17246,0.07936603737133635,0.08762335152185549
1995,Bayern,middle vocational,Nein,0.05855472078072961,17246,0.05505050873085932,0.0620589328305999
1995,Baden-Württemberg,middle vocational,Nein,0.0552242274029897,17246,0.051815116899236575,0.05863333790674282
1995,Sachsen,middle vocational,Nein,0.0440709472542793,17246,0.041007567035970624,0.04713432747258797
1995,Niedersachsen,middle vocational,Nein,0.03516381380218418,17246,0.032414738361512235,0.03791288924285613
1995,Nordrhein-Westfalen,general elemantary,Nein,0.03361474711486329,17246,0.03092474914867556,0.036304745081051026
1995,Hessen,middle vocational,Nein,0.028890093718534585,17246,0.026390205740628673,0.0313899816964405
1995,Thüringen,middle vocational,Nein,0.02865773371543645,17246,0.026167621347795936,0.031147846083076965
1995,Baden-Württemberg,general elemantary,Nein,0.028580280381070404,17246,0.02609343616424825,0.031067124597892556
1995,Sachsen-Anhalt,middle vocational,Nein,0.027186120362481605,17246,0.024758949346897912,0.029613291378065298
1995,Bayern,general elemantary,Nein,0.024087986987839826,17246,0.02179966324649028,0.026376310729189372
1995,"Rheinland-Pfalz,Saarland",middle vocational,Nein,0.02331345364417938,17246,0.021061327094280154,0.02556558019407861
1995,Brandenburg,middle vocational,Nein,0.02137712028502827,17246,0.01921841098013751,0.02353582958991903
1995,Nordrhein-Westfalen,higher education,Nein,0.01928588025714507,17246,0.017233287332755795,0.021338473181534347
1995,Sachsen,higher education,Nein,0.016575013554333513,17246,0.014669511392527763,0.018480515716139262
1995,Berlin,middle vocational,Nein,0.016342653551235382,17246,0.01445033133772226,0.018234975764748505
1995,Mecklenburg-Vorpommern,middle vocational,Nein,0.01611029354813725,17246,0.014231250127281218,0.01798933696899328
1995,Hessen,general elemantary,Nein,0.015258306870110759,17246,0.013428832978840151,0.017087780761381365
1995,Nordrhein-Westfalen,middle vocational,Ja,0.014638680195182403,17246,0.012846174281802503,0.016431186108562302
1995,Niedersachsen,general elemantary,Nein,0.014638680195182403,17246,0.012846174281802503,0.016431186108562302
1995,"Rheinland-Pfalz,Saarland",general elemantary,Nein,0.013399426845325692,17246,0.011683393695416197,0.015115459995235187
1995,Bayern,higher education,Nein,0.012315080164201068,17246,0.010669042707952044,0.013961117620450093
1995,Baden-Württemberg,inadequately,Nein,0.011385640151808535,17246,0.009802191208748824,0.012969089094868247
1995,Sachsen-Anhalt,higher education,Nein,0.011075826814344358,17246,0.009513825283816403,0.012637828344872313
1995,Schleswig-Holstein,middle vocational,Nein,0.01061110680814809,17246,0.009081866492661928,0.012140347123634253
1995,Berlin,higher education,Nein,0.010146386801951825,17246,0.008650657250850407,0.011642116353053242
1995,Brandenburg,higher education,Nein,0.009759120130121602,17246,0.008291925806543053,0.011226314453700151
1995,Baden-Württemberg,higher education,Nein,0.009449306792657423,17246,0.008005363265084334,0.010893250320230512
1995,Nordrhein-Westfalen,inadequately,Nein,0.008907133452095112,17246,0.007504842812052379,0.010309424092137847
1995,Nordrhein-Westfalen,vocational + Abi,Nein,0.008752226783363024,17246,0.007362074830881828,0.01014237873584422
1995,Nordrhein-Westfalen,higher vocational,Nein,0.008752226783363024,17246,0.007362074830881828,0.01014237873584422
1995,Thüringen,higher education,Nein,0.008442413445898847,17246,0.0070768742837153936,0.0098079526080823
1995,Hessen,higher education,Nein,0.007745333436604446,17246,0.0064369244602511255,0.009053742412957767
1995,Sachsen,general elemantary,Nein,0.007745333436604446,17246,0.0064369244602511255,0.009053742412957767
1995,Niedersachsen,higher education,Nein,0.007048253427310046,17246,0.005799672466886533,0.008296834387733558
1995,Bayern,higher vocational,Nein,0.0069708000929440015,17246,0.005729049991455932,0.00821255019443207
1995,Bayern,middle vocational,Ja,0.006893346758577956,17246,0.005658466383092552,0.008128227134063361
1995,Baden-Württemberg,middle vocational,Ja,0.006273720083649601,17246,0.005095279102582236,0.007452161064716966
1995,Mecklenburg-Vorpommern,higher education,Nein,0.006196266749283557,17246,0.005025077046600563,0.007367456451966551
1995,Baden-Württemberg,higher vocational,Nein,0.006196266749283557,17246,0.005025077046600563,0.007367456451966551
