"ple0040","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","1991","AkademikerIn","60","0.09441957902863","0.0730012235657706","0.115837934491489"
"Nein","1991","(noch) kein Abschluss","738","0.88625580388167","0.864537761241991","0.907973846521349"
"Nein","1991","Hauptschule","4516","0.826435951592795","0.816158814278604","0.836713088906985"
"Nein","1991","Realschule","1508","","",""
"Nein","1991","(Fach-)Abitur","703","0.903659969604793","0.882737770853367","0.924582168356219"
"Nein","1991","AkademikerIn","656","0.90558042097137","0.884162065508511","0.926998776434229"
"Ja","1992","(noch) kein Abschluss","88","0.116660675191833","0.0952555759819017","0.138065774401764"
"Ja","1992","Hauptschule","890","0.173181905768447","0.163927060040093","0.182436751496801"
"Ja","1992","Realschule","190","","",""
"Ja","1992","(Fach-)Abitur","57","0.0895693940845004","0.0707554565259568","0.108383331643044"
"Ja","1992","AkademikerIn","126","","",""
"Nein","1992","(noch) kein Abschluss","776","0.883339324808167","0.861934225598236","0.904744424018098"
"Nein","1992","Hauptschule","5532","0.826818094231553","0.817563248503199","0.836072939959907"
"Nein","1992","Realschule","2888","","",""
"Nein","1992","(Fach-)Abitur","828","0.9104306059155","0.891616668356956","0.929244543474043"
"Nein","1992","AkademikerIn","1515","","",""
"Ja","1993","(noch) kein Abschluss","","","",""
"Ja","1993","Hauptschule","","","",""
"Ja","1993","Realschule","","","",""
"Ja","1993","(Fach-)Abitur","","","",""
"Ja","1993","AkademikerIn","","","",""
"Nein","1993","(noch) kein Abschluss","","","",""
"Nein","1993","Hauptschule","","","",""
"Nein","1993","Realschule","","","",""
"Nein","1993","(Fach-)Abitur","","","",""
"Nein","1993","AkademikerIn","","","",""
"Ja","1994","(noch) kein Abschluss","70","0.0894552700883783","0.0700973603071622","0.108813179869594"
"Ja","1994","Hauptschule","841","0.169965157789987","0.160469195802981","0.179461119776993"
"Ja","1994","Realschule","178","","",""
"Ja","1994","(Fach-)Abitur","53","0.0783102324055582","0.0609216145731885","0.095698850237928"
"Ja","1994","AkademikerIn","120","","",""
"Nein","1994","(noch) kein Abschluss","765","0.910544729911622","0.891186820130406","0.929902639692838"
"Nein","1994","Hauptschule","5169","0.830034842210013","0.820538880223006","0.839530804197019"
"Nein","1994","Realschule","2852","","",""
"Nein","1994","(Fach-)Abitur","864","0.921689767594442","0.904301149762072","0.939078385426811"
"Nein","1994","AkademikerIn","1522","","",""
"Ja","1995","(noch) kein Abschluss","77","0.0895332037706544","0.0705721210821953","0.108494286459114"
"Ja","1995","Hauptschule","869","0.181957638671412","0.172226255355437","0.191689021987387"
"Ja","1995","Realschule","194","","",""
"Ja","1995","(Fach-)Abitur","61","0.0730436692370168","0.0573569716057005","0.0887303668683331"
"Ja","1995","AkademikerIn","131","","",""
"Nein","1995","(noch) kein Abschluss","794","0.910466796229346","0.891505713540886","0.929427878917805"
"Nein","1995","Hauptschule","5169","0.818042361328588","0.808310978012613","0.827773744644563"
"Nein","1995","Realschule","2891","","",""
"Nein","1995","(Fach-)Abitur","996","0.926956330762983","0.911269633131667","0.942643028394299"
"Nein","1995","AkademikerIn","1607","","",""
"Ja","1996","(noch) kein Abschluss","71","0.0887491057499121","0.0695292081390494","0.107969003360775"
"Ja","1996","Hauptschule","901","0.190156057410953","0.180158827674859","0.200153287147047"
"Ja","1996","Realschule","191","","",""
"Ja","1996","(Fach-)Abitur","54","0.0657325210686384","0.0505689960861059","0.0808960460511709"
"Ja","1996","AkademikerIn","127","","",""
"Nein","1996","(noch) kein Abschluss","770","0.911250894250088","0.892030996639225","0.930470791860951"
"Nein","1996","Hauptschule","5018","0.809843942589047","0.799846712852953","0.819841172325141"
"Nein","1996","Realschule","2917","","",""
"Nein","1996","(Fach-)Abitur","972","0.934267478931362","0.919103953948829","0.949431003913894"
"Nein","1996","AkademikerIn","1635","","",""
"Ja","1997","(noch) kein Abschluss","73","0.0916262281058499","0.0719875151183201","0.11126494109338"
"Ja","1997","Hauptschule","886","0.193956344535174","0.183708811667859","0.204203877402489"
"Ja","1997","Realschule","193","","",""
"Ja","1997","(Fach-)Abitur","54","0.0644153983299953","0.0493276651346744","0.0795031315253163"
"Ja","1997","AkademikerIn","122","","",""
"Nein","1997","(noch) kein Abschluss","756","0.90837377189415","0.88873505890662","0.92801248488168"
"Nein","1997","Hauptschule","4833","0.806043655464826","0.795796122597511","0.816291188332141"
"Nein","1997","Realschule","2871","","",""
"Nein","1997","(Fach-)Abitur","963","0.935584601670005","0.920496868474684","0.950672334865326"
"Nein","1997","AkademikerIn","1639","","",""
"Ja","1998","(noch) kein Abschluss","80","0.107699161782939","0.0864941594513311","0.128904164114547"
"Ja","1998","Hauptschule","976","0.192383019313838","0.182505112158414","0.202260926469263"
"Ja","1998","Realschule","207","","",""
"Ja","1998","(Fach-)Abitur","63","0.0653508436148115","0.0510106446481078","0.0796910425815152"
"Ja","1998","AkademikerIn","148","","",""
"Nein","1998","(noch) kein Abschluss","741","0.892300838217061","0.871095835885453","0.913505840548669"
"Nein","1998","Hauptschule","5141","0.807616980686162","0.797739073530737","0.817494887841586"
"Nein","1998","Realschule","3162","0.919776019662616","0.910603456105362","0.92894858321987"
"Nein","1998","(Fach-)Abitur","1078","","",""
"Nein","1998","AkademikerIn","1816","","",""
"Ja","1999","(noch) kein Abschluss","83","0.111978559234361","0.0899612548843699","0.133995863584352"
"Ja","1999","Hauptschule","968","0.194033012562079","0.184031818207097","0.204034206917062"
"Ja","1999","Realschule","220","","",""
"Ja","1999","(Fach-)Abitur","61","0.0663392979518858","0.0518414061918508","0.0808371897119207"
"Ja","1999","AkademikerIn","143","","",""
"Nein","1999","(noch) kein Abschluss","705","0.888021440765639","0.866004136415648","0.91003874511563"
"Nein","1999","Hauptschule","5038","0.805966987437921","0.795965793082938","0.815968181792903"
"Nein","1999","Realschule","3155","0.911565479289247","0.901986570216742","0.921144388361752"
"Nein","1999","(Fach-)Abitur","1071","","",""
"Nein","1999","AkademikerIn","1813","","",""
"Ja","2000","(noch) kein Abschluss","69","0.0861735873659596","0.0679810224706566","0.104366152261263"
"Ja","2000","Hauptschule","1732","","",""
"Ja","2000","Realschule","406","0.0780509813291827","0.0714111513681598","0.0846908112902056"
"Ja","2000","(Fach-)Abitur","126","","",""
"Ja","2000","AkademikerIn","277","","",""
"Nein","2000","(noch) kein Abschluss","845","0.91382641263404","0.895633847738737","0.932018977529343"
"Nein","2000","Hauptschule","8906","0.823643973960611","0.816401565533616","0.830886382387606"
"Nein","2000","Realschule","5864","0.921949018670817","0.915309188709794","0.92858884863184"
"Nein","2000","(Fach-)Abitur","2220","","",""
"Nein","2000","AkademikerIn","3533","0.919063291877738","0.910403028866082","0.927723554889393"
"Ja","2001","(noch) kein Abschluss","53","0.0714176677710787","0.0542661647172821","0.0885691708248753"
"Ja","2001","Hauptschule","1494","","",""
"Ja","2001","Realschule","403","0.0846430938164802","0.0774541424179604","0.0918320452150001"
"Ja","2001","(Fach-)Abitur","136","","",""
"Ja","2001","AkademikerIn","282","","",""
"Nein","2001","(noch) kein Abschluss","813","0.928582332228921","0.911430829175125","0.945733835282718"
"Nein","2001","Hauptschule","7846","0.826471441987138","0.818791214966093","0.834151669008182"
"Nein","2001","Realschule","5356","0.91535690618352","0.908167954785","0.92254585758204"
"Nein","2001","(Fach-)Abitur","2083","","",""
"Nein","2001","AkademikerIn","3256","0.91199266744617","0.902657453427574","0.921327881464766"
"Ja","2002","(noch) kein Abschluss","48","0.0781925603535797","0.0606622939120272","0.0957228267951322"
"Ja","2002","Hauptschule","1579","","",""
"Ja","2002","Realschule","438","0.0907814989011674","0.0834821197524904","0.0980808780498443"
"Ja","2002","(Fach-)Abitur","133","","",""
"Ja","2002","AkademikerIn","334","0.090126494686627","0.0817874607812166","0.0984655285920373"
"Nein","2002","(noch) kein Abschluss","853","0.92180743964642","0.904277173204868","0.939337706087973"
"Nein","2002","Hauptschule","7293","0.80829677917428","0.800105769226639","0.81648778912192"
"Nein","2002","Realschule","5513","0.909218501098833","0.901919121950156","0.916517880247509"
"Nein","2002","(Fach-)Abitur","2316","","",""
"Nein","2002","AkademikerIn","4196","0.909873505313373","0.901534471407963","0.918212539218783"
"Ja","2003","(noch) kein Abschluss","45","0.0706290668315993","0.0538158063769093","0.0874423272862892"
"Ja","2003","Hauptschule","1505","","",""
"Ja","2003","Realschule","438","0.0907471187547844","0.0833308997430775","0.0981633377664913"
"Ja","2003","(Fach-)Abitur","132","","",""
"Ja","2003","AkademikerIn","346","0.0968747815907686","0.0880686942120231","0.105680868969514"
"Nein","2003","(noch) kein Abschluss","847","0.929370933168401","0.912557672713711","0.946184193623091"
"Nein","2003","Hauptschule","6894","0.809910600973263","0.801519251837986","0.81830195010854"
"Nein","2003","Realschule","5325","0.909252881245216","0.901836662233509","0.916669100256922"
"Nein","2003","(Fach-)Abitur","2270","","",""
"Nein","2003","AkademikerIn","3988","0.903125218409231","0.894319131030486","0.911931305787977"
"Ja","2004","(noch) kein Abschluss","44","0.082492049757812","0.0645680567010257","0.100416042814598"
"Ja","2004","Hauptschule","1480","","",""
"Ja","2004","Realschule","462","0.0964150193543663","0.0886830790544814","0.104146959654251"
"Ja","2004","(Fach-)Abitur","142","","",""
"Ja","2004","AkademikerIn","354","0.102217508117495","0.0931493400667859","0.111285676168204"
"Nein","2004","(noch) kein Abschluss","861","0.917507950242188","0.899583957185402","0.935431943298974"
"Nein","2004","Hauptschule","6548","0.805865072034699","0.797212854797828","0.81451728927157"
"Nein","2004","Realschule","5136","0.903584980645634","0.895853040345749","0.911316920945519"
"Nein","2004","(Fach-)Abitur","2251","","",""
"Nein","2004","AkademikerIn","3933","0.897782491882505","0.888714323831796","0.906850659933214"
"Ja","2005","(noch) kein Abschluss","45","0.0768724015025333","0.0594879531473695","0.0942568498576971"
"Ja","2005","Hauptschule","1448","","",""
"Ja","2005","Realschule","463","0.0973872779385155","0.0894419170015291","0.105332638875502"
"Ja","2005","(Fach-)Abitur","135","","",""
"Ja","2005","AkademikerIn","345","0.098564074402365","0.08949088039531","0.10763726840942"
"Nein","2005","(noch) kein Abschluss","857","0.923127598497467","0.905743150142303","0.940512046852631"
"Nein","2005","Hauptschule","6071","0.803789019120926","0.794812649289535","0.812765388952316"
"Nein","2005","Realschule","4886","0.902612722061484","0.894667361124498","0.910558082998471"
"Nein","2005","(Fach-)Abitur","2148","","",""
"Nein","2005","AkademikerIn","3801","0.901435925597635","0.89236273159058","0.91050911960469"
"Ja","2006","(noch) kein Abschluss","48","0.106852161041287","0.0831031929717193","0.130601129110854"
"Ja","2006","Hauptschule","1553","","",""
"Ja","2006","Realschule","534","0.10674057703329","0.0987482577891406","0.11473289627744"
"Ja","2006","(Fach-)Abitur","146","","",""
"Ja","2006","AkademikerIn","404","0.100366400869045","0.0916553712752112","0.109077430462878"
"Nein","2006","(noch) kein Abschluss","602","0.893147838958713","0.869398870889146","0.916896807028281"
"Nein","2006","Hauptschule","6519","0.802616701414527","0.793933761176375","0.811299641652678"
"Nein","2006","Realschule","5200","0.89325942296671","0.88526710372256","0.901251742210859"
"Nein","2006","(Fach-)Abitur","2303","","",""
"Nein","2006","AkademikerIn","4167","0.899633599130955","0.890922569537122","0.908344628724789"
"Ja","2007","(noch) kein Abschluss","43","0.113850330580546","0.087329142252478","0.140371518908614"
"Ja","2007","Hauptschule","1414","","",""
"Ja","2007","Realschule","505","0.102388599824996","0.0942878180110845","0.110489381638908"
"Ja","2007","(Fach-)Abitur","162","","",""
"Ja","2007","AkademikerIn","410","0.105482388467423","0.096384407086242","0.114580369848604"
"Nein","2007","(noch) kein Abschluss","508","0.886149669419454","0.859628481091386","0.912670857747522"
"Nein","2007","Hauptschule","5882","0.801630810387189","0.792480622995312","0.810780997779066"
"Nein","2007","Realschule","4875","0.897611400175003","0.889510618361091","0.905712181988915"
"Nein","2007","(Fach-)Abitur","2188","","",""
"Nein","2007","AkademikerIn","3969","0.894517611532577","0.885419630151396","0.903615592913758"
"Ja","2008","(noch) kein Abschluss","37","0.0983630088576332","0.0733146117804854","0.123411405934781"
"Ja","2008","Hauptschule","1328","","",""
"Ja","2008","Realschule","493","0.106701638910538","0.09822346278466","0.115179815036416"
"Ja","2008","(Fach-)Abitur","147","","",""
"Ja","2008","AkademikerIn","388","0.101144484055532","0.0920060428423519","0.110282925268713"
"Nein","2008","(noch) kein Abschluss","506","0.901636991142367","0.876588594065219","0.926685388219515"
"Nein","2008","Hauptschule","5445","0.802657678961733","0.793179326559616","0.81213603136385"
"Nein","2008","Realschule","4601","0.893298361089462","0.884820184963584","0.90177653721534"
"Nein","2008","(Fach-)Abitur","2016","","",""
"Nein","2008","AkademikerIn","3794","0.898855515944468","0.889717074731287","0.907993957157648"
"Ja","2009","(noch) kein Abschluss","32","0.10081711507247","0.0739100269133398","0.1277242032316"
"Ja","2009","Hauptschule","1236","","",""
"Ja","2009","Realschule","494","0.110176517483332","0.101306737871396","0.119046297095268"
"Ja","2009","(Fach-)Abitur","151","","",""
"Ja","2009","AkademikerIn","381","0.0990897322634737","0.0898570440332944","0.108322420493653"
"Nein","2009","(noch) kein Abschluss","449","0.89918288492753","0.8722757967684","0.92608997308666"
"Nein","2009","Hauptschule","4939","0.801223700748985","0.791269903180016","0.811177498317954"
"Nein","2009","Realschule","4293","0.889823482516668","0.880953702904732","0.898693262128604"
"Nein","2009","(Fach-)Abitur","1850","","",""
"Nein","2009","AkademikerIn","3642","0.900910267736526","0.891677579506347","0.910142955966706"
"Ja","2010","(noch) kein Abschluss","42","0.0797993685360195","0.0606343840581972","0.0989643530138419"
"Ja","2010","Hauptschule","1220","","",""
"Ja","2010","Realschule","603","0.117067862580968","0.109417400299211","0.124718324862725"
"Ja","2010","(Fach-)Abitur","169","","",""
"Ja","2010","AkademikerIn","384","0.0989270319872233","0.0909363901854775","0.106917673788969"
"Nein","2010","(noch) kein Abschluss","726","0.92020063146398","0.901035646986158","0.939365615941803"
"Nein","2010","Hauptschule","6242","0.800642387979169","0.791577630912446","0.809707145045891"
"Nein","2010","Realschule","6181","0.882932137419032","0.875281675137275","0.890582599700789"
"Nein","2010","(Fach-)Abitur","2891","","",""
"Nein","2010","AkademikerIn","4979","0.901072968012777","0.893082326211031","0.909063609814522"
"Ja","2011","(noch) kein Abschluss","66","0.108189607688002","0.0878622510442894","0.128516964331714"
"Ja","2011","Hauptschule","1542","","",""
"Ja","2011","Realschule","763","0.119791400387598","0.112630499567158","0.126952301208038"
"Ja","2011","(Fach-)Abitur","193","","",""
"Ja","2011","AkademikerIn","481","0.0953413807050224","0.0880192591452812","0.102663502264764"
"Nein","2011","(noch) kein Abschluss","831","0.891810392311998","0.871483035668286","0.912137748955711"
"Nein","2011","Hauptschule","7328","0.798104600449645","0.789750890350897","0.806458310548393"
"Nein","2011","Realschule","7136","0.880208599612402","0.873047698791962","0.887369500432842"
"Nein","2011","(Fach-)Abitur","3421","0.93139235558589","0.923150849081908","0.939633862089872"
"Nein","2011","AkademikerIn","5699","0.904658619294978","0.897336497735236","0.911980740854719"
"Ja","2012","(noch) kein Abschluss","69","0.122527475148703","0.100985446788663","0.144069503508743"
"Ja","2012","Hauptschule","1571","","",""
"Ja","2012","Realschule","831","0.12851250957874","0.121047287671373","0.135977731486107"
"Ja","2012","(Fach-)Abitur","236","","",""
"Ja","2012","AkademikerIn","506","0.0980437190885811","0.0906019046401575","0.105485533537005"
"Nein","2012","(noch) kein Abschluss","821","0.877472524851297","0.855930496491257","0.899014553211337"
"Nein","2012","Hauptschule","7051","0.793426113541043","0.784880661582688","0.801971565499398"
"Nein","2012","Realschule","6889","0.87148749042126","0.864022268513893","0.878952712328627"
"Nein","2012","(Fach-)Abitur","3311","0.919229192934664","0.910261997973786","0.928196387895542"
"Nein","2012","AkademikerIn","5628","0.901956280911419","0.894514466462995","0.909398095359843"
"Ja","2013","(noch) kein Abschluss","98","0.119322188523669","0.101774663210643","0.136869713836695"
"Ja","2013","Hauptschule","1527","","",""
"Ja","2013","Realschule","793","0.126268290012963","0.1188809923925","0.133655587633427"
"Ja","2013","(Fach-)Abitur","264","","",""
"Ja","2013","AkademikerIn","539","0.096283516066006","0.0892985680240371","0.103268464107975"
"Nein","2013","(noch) kein Abschluss","1213","","",""
"Nein","2013","Hauptschule","7854","0.796026785172396","0.78787272458343","0.804180845761363"
"Nein","2013","Realschule","6973","0.873731709987037","0.866344412366573","0.8811190076075"
"Nein","2013","(Fach-)Abitur","4185","0.920684222645574","0.912743646200884","0.928624799090265"
"Nein","2013","AkademikerIn","6312","0.903716483933994","0.896731535892025","0.910701431975963"
"Ja","2014","(noch) kein Abschluss","87","0.137822203933941","0.116414187270703","0.159230220597179"
"Ja","2014","Hauptschule","1484","","",""
"Ja","2014","Realschule","768","0.137611806492536","0.129462754862741","0.14576085812233"
"Ja","2014","(Fach-)Abitur","263","","",""
"Ja","2014","AkademikerIn","524","0.0990040946652818","0.0915817539608615","0.106426435369702"
"Nein","2014","(noch) kein Abschluss","909","0.862177796066059","0.840769779402821","0.883585812729297"
"Nein","2014","Hauptschule","6705","0.786531474924929","0.77765669415858","0.795406255691279"
"Nein","2014","Realschule","6097","0.862388193507464","0.85423914187767","0.870537245137259"
"Nein","2014","(Fach-)Abitur","3672","0.913860127545078","0.905093799882491","0.922626455207666"
"Nein","2014","AkademikerIn","5696","0.900995905334718","0.893573564630298","0.908418246039138"
"Ja","2015","(noch) kein Abschluss","75","0.123927048569549","0.103072923362718","0.14478117377638"
"Ja","2015","Hauptschule","1329","","",""
"Ja","2015","Realschule","743","0.137368012592281","0.129018769863537","0.145717255321025"
"Ja","2015","(Fach-)Abitur","229","","",""
"Ja","2015","AkademikerIn","501","0.0946451726374673","0.0874752414966057","0.101815103778329"
"Nein","2015","(noch) kein Abschluss","884","0.876072951430451","0.85521882622362","0.896927076637282"
"Nein","2015","Hauptschule","6429","0.785153851627293","0.77601452134692","0.794293181907666"
"Nein","2015","Realschule","5787","0.862631987407719","0.854282744678975","0.870981230136463"
"Nein","2015","(Fach-)Abitur","3919","0.92382395801757","0.915751003060978","0.931896912974162"
"Nein","2015","AkademikerIn","5902","0.905354827362533","0.898184896221671","0.912524758503394"
"Ja","2016","(noch) kein Abschluss","64","0.109063530157265","0.0878568743023288","0.130270186012202"
"Ja","2016","Hauptschule","1223","","",""
"Ja","2016","Realschule","690","0.133137875366061","0.124547563042025","0.141728187690098"
"Ja","2016","(Fach-)Abitur","233","","",""
"Ja","2016","AkademikerIn","493","0.0948626822149444","0.0873812489583555","0.102344115471533"
"Nein","2016","(noch) kein Abschluss","766","0.890936469842735","0.869729813987798","0.912143125697671"
"Nein","2016","Hauptschule","5743","0.784326766134493","0.774668414804042","0.793985117464944"
"Nein","2016","Realschule","5318","0.866862124633939","0.858271812309902","0.875452436957975"
"Nein","2016","(Fach-)Abitur","3462","0.919056805534028","0.910262486484946","0.92785112458311"
"Nein","2016","AkademikerIn","5400","0.905137317785056","0.897655884528467","0.912618751041645"
"Ja","2017","(noch) kein Abschluss","81","0.122203779405129","0.101165393230611","0.143242165579648"
"Ja","2017","Hauptschule","1303","","",""
"Ja","2017","Realschule","820","0.140685552785473","0.132495807988183","0.148875297582763"
"Ja","2017","(Fach-)Abitur","279","","",""
"Ja","2017","AkademikerIn","511","0.0867021494874803","0.079863364105282","0.0935409348696786"
"Nein","2017","(noch) kein Abschluss","850","0.877796220594871","0.856757834420352","0.898834606769389"
"Nein","2017","Hauptschule","5846","0.791155995027758","0.781733465422559","0.800578524632956"
"Nein","2017","Realschule","6104","0.859314447214527","0.851124702417237","0.867504192011817"
"Nein","2017","(Fach-)Abitur","3860","0.915574226411043","0.907104201618696","0.924044251203391"
"Nein","2017","AkademikerIn","5993","0.91329785051252","0.906459065130321","0.920136635894718"
"Ja","2018","(noch) kein Abschluss","89","0.127337450743469","0.105534706141678","0.149140195345259"
"Ja","2018","Hauptschule","1316","","",""
"Ja","2018","Realschule","816","0.136832579651699","0.128572589194062","0.145092570109336"
"Ja","2018","(Fach-)Abitur","292","","",""
"Ja","2018","AkademikerIn","533","0.0919604576626021","0.0848507621808393","0.0990701531443649"
"Nein","2018","(noch) kein Abschluss","809","0.872662549256531","0.850859804654741","0.894465293858322"
"Nein","2018","Hauptschule","5464","0.787495835351716","0.777758478194386","0.797233192509046"
"Nein","2018","Realschule","5834","0.863167420348301","0.854907429890664","0.871427410805938"
"Nein","2018","(Fach-)Abitur","3736","0.91186536042596","0.903110644964022","0.920620075887898"
"Nein","2018","AkademikerIn","5813","0.908039542337398","0.900929846855635","0.915149237819161"
"Ja","2019","(noch) kein Abschluss","76","0.13371540831732","0.10975367324935","0.157677143385291"
"Ja","2019","Hauptschule","1196","","",""
"Ja","2019","Realschule","844","0.14279788016099","0.134445300215342","0.151150460106639"
"Ja","2019","(Fach-)Abitur","301","0.0893518883710999","0.0806743031462236","0.0980294735959762"
"Ja","2019","AkademikerIn","561","0.0856538599184153","0.0791138908183239","0.0921938290185067"
"Nein","2019","(noch) kein Abschluss","699","0.86628459168268","0.842322856614709","0.89024632675065"
"Nein","2019","Hauptschule","5002","0.787160494990674","0.776970356878507","0.797350633102841"
"Nein","2019","Realschule","5896","0.85720211983901","0.848849539893361","0.865554699784658"
"Nein","2019","(Fach-)Abitur","3850","0.9106481116289","0.901970526404024","0.919325696853776"
"Nein","2019","AkademikerIn","6473","0.914346140081585","0.907806170981493","0.920886109181676"
"Ja","2020","(noch) kein Abschluss","99","0.137516413058224","0.122079628800849","0.1529531973156"
"Ja","2020","Hauptschule","1110","","",""
"Ja","2020","Realschule","807","0.14340439586554","0.134692917047645","0.152115874683435"
"Ja","2020","(Fach-)Abitur","313","0.094145714793215","0.0859806438017192","0.102310785784711"
"Ja","2020","AkademikerIn","574","0.0891531862187273","0.0827853581199982","0.0955210143174564"
"Nein","2020","(noch) kein Abschluss","1813","","",""
"Nein","2020","Hauptschule","5401","0.789528655969739","0.779627071899791","0.799430240039687"
"Nein","2020","Realschule","5411","0.85659560413446","0.847884125316565","0.865307082952355"
"Nein","2020","(Fach-)Abitur","4601","0.905854285206785","0.897689214215289","0.914019356198281"
"Nein","2020","AkademikerIn","7119","0.910846813781273","0.904478985682544","0.917214641880002"
