year,quintil_oecd,sex,pli0094_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1988,3rd Quintile,male,Never,0.0215311004784689,12817,0.019018233460490336,0.024043967496447466
1988,3rd Quintile,female,At least once per week,0.4779116465863454,12817,0.4692637858150705,0.48655950735762027
1988,3rd Quintile,female,At least once per month,0.3373493975903614,12817,0.3291638988267432,0.34553489635397966
1988,3rd Quintile,female,Seldom,0.1646586345381526,12817,0.15823786432053258,0.17107940475577263
1988,3rd Quintile,female,Never,0.020080321285140562,12817,0.017651791426658955,0.02250885114362217
1988,4th Quintile,male,At least once per week,0.4306784660766962,12817,0.422105753493798,0.4392511786595944
1988,4th Quintile,male,At least once per month,0.39233038348082594,12817,0.38387715492097363,0.40078361204067825
1988,4th Quintile,male,Seldom,0.1592920353982301,12817,0.15295651212068073,0.16562755867577944
1988,4th Quintile,male,Never,0.017699115044247787,12817,0.015416351527887198,0.019981878560608377
1988,4th Quintile,female,At least once per week,0.48125,12817,0.47259977696546257,0.48990022303453745
1988,4th Quintile,female,At least once per month,0.365625,12817,0.3572871543597396,0.37396284564026033
1988,4th Quintile,female,Seldom,0.13125,12817,0.12540398474856218,0.13709601525143783
1988,4th Quintile,female,Never,0.021875,12817,0.019342589592635673,0.024407410407364324
1988,5th Quintile,male,At least once per week,0.48360655737704916,12817,0.4749548996634345,0.4922582150906638
1988,5th Quintile,male,At least once per month,0.2786885245901639,12817,0.2709263422025462,0.28645070697778163
1988,5th Quintile,male,Seldom,0.22950819672131148,12817,0.22222795178420895,0.236788441658414
1988,5th Quintile,male,Never,0.00819672131147541,12817,0.006635747080420126,0.009757695542530694
1988,5th Quintile,female,At least once per week,0.43119266055045874,12817,0.42261870643553484,0.43976661466538264
1988,5th Quintile,female,At least once per month,0.3577981651376147,12817,0.34949931915231647,0.36609701112291293
1988,5th Quintile,female,Seldom,0.1743119266055046,12817,0.1677439070608892,0.18087994615011999
1988,5th Quintile,female,Never,0.03669724770642202,12817,0.03344217250493457,0.03995232290790947
1992,1st Quintile,male,At least once per month,0.3508045977011494,17350,0.34370348038112847,0.35790571502117036
1992,1st Quintile,male,At least once per week,0.3411494252873563,17350,0.33409482976566873,0.3482040208090439
1992,1st Quintile,male,Seldom,0.2620689655172414,17350,0.255525286067818,0.2686126449666648
1992,1st Quintile,male,Never,0.04597701149425287,17350,0.04286059050252889,0.049093432485976855
1992,1st Quintile,female,At least once per month,0.36071695294996264,17350,0.3535713940650598,0.3678625118348655
1992,1st Quintile,female,At least once per week,0.3401792382374907,17350,0.3331294962539454,0.347228980221036
1992,1st Quintile,female,Seldom,0.2460791635548917,17350,0.23966992220553515,0.25248840490424823
1992,1st Quintile,female,Never,0.05302464525765497,17350,0.04969026937618898,0.05635902113912096
1992,2nd Quintile,male,At least once per week,0.4167140420693576,17350,0.40937792657300254,0.4240501575657126
1992,2nd Quintile,male,At least once per month,0.3479249573621376,17350,0.34083737836749495,0.3550125363567802
1992,2nd Quintile,male,Seldom,0.20864127345082434,17350,0.20259492541541307,0.2146876214862356
1992,2nd Quintile,male,Never,0.0267197271176805,17350,0.024320113590596677,0.029119340644764322
1992,2nd Quintile,female,At least once per week,0.4151761517615176,17350,0.40784393883286146,0.4225083646901738
1992,2nd Quintile,female,At least once per month,0.3653116531165312,17350,0.35814661744164006,0.3724766887914223
1992,2nd Quintile,female,Seldom,0.1886178861788618,17350,0.18279671348545057,0.19443905887227303
1992,2nd Quintile,female,Never,0.030894308943089432,17350,0.02831958218570937,0.03346903570046949
1992,3rd Quintile,male,At least once per week,0.45416666666666666,17350,0.4467579329304086,0.4615754004029247
1992,3rd Quintile,male,At least once per month,0.33916666666666667,17350,0.3321220253752032,0.34621130795813015
1992,3rd Quintile,male,Seldom,0.1875,17350,0.18169210638509323,0.19330789361490677
1992,3rd Quintile,male,Never,0.019166666666666665,17350,0.01712644556458654,0.02120688776874679
1992,3rd Quintile,female,At least once per week,0.44325290437890974,17350,0.4358609188698623,0.4506448898879572
1992,3rd Quintile,female,At least once per month,0.36014298480786416,17350,0.35299990866660724,0.3672860609491211
1992,3rd Quintile,female,Seldom,0.17068811438784628,17350,0.1650896758202784,0.17628655295541418
1992,3rd Quintile,female,Never,0.025915996425379804,17350,0.02355177312490175,0.02828021972585786
1992,4th Quintile,male,At least once per week,0.41724137931034483,17350,0.4099039425471257,0.42457881607356396
1992,4th Quintile,male,At least once per month,0.367816091954023,17350,0.3606407366158848,0.37499144729216116
1992,4th Quintile,male,Seldom,0.18850574712643678,17350,0.1826859029909115,0.19432559126196206
1992,4th Quintile,male,Never,0.026436781609195402,17350,0.02404956019077871,0.028824003027612094
1992,4th Quintile,female,At least once per week,0.4199743918053777,17350,0.41263024548711114,0.4273185381236443
1992,4th Quintile,female,At least once per month,0.38028169014084506,17350,0.3730580483243078,0.38750533195738235
1992,4th Quintile,female,Seldom,0.1792573623559539,17350,0.1735498306790096,0.18496489403289823
1992,4th Quintile,female,Never,0.020486555697823303,17350,0.0183786750977773,0.022594436297869305
1992,5th Quintile,male,At least once per week,0.436241610738255,17350,0.42886229004079607,0.44362093143571396
1992,5th Quintile,male,At least once per month,0.37583892617449666,17350,0.3686319090968161,0.3830459432521772
1992,5th Quintile,male,Seldom,0.16778523489932887,17350,0.16222490050772825,0.17334556929092948
1992,5th Quintile,male,Never,0.020134228187919462,17350,0.01804417605681083,0.022224280319028095
1992,5th Quintile,female,At least once per week,0.43283582089552236,17350,0.42546319280979067,0.44020844898125405
1992,5th Quintile,female,At least once per month,0.3805970149253731,17350,0.37337221761377737,0.3878218122369689
1992,5th Quintile,female,Seldom,0.16044776119402984,17350,0.1549864487350402,0.1659090736530195
1992,5th Quintile,female,Never,0.026119402985074626,17350,0.023746167619828853,0.0284926383503204
1994,1st Quintile,male,At least once per week,0.3830104321907601,16642,0.3756246325077928,0.39039623187372735
1994,1st Quintile,male,At least once per month,0.30998509687034276,16642,0.30295837190028996,0.31701182184039556
1994,1st Quintile,male,Seldom,0.2585692995529061,16642,0.2519169191661373,0.2652216799396749
1994,1st Quintile,male,Never,0.04843517138599106,16642,0.04517340446802259,0.05169693830395952
1994,1st Quintile,female,At least once per week,0.37257142857142855,16642,0.365225609426419,0.3799172477164381
1994,1st Quintile,female,At least once per month,0.3102857142857143,16642,0.30325711452034854,0.31731431405108
1994,1st Quintile,female,Seldom,0.26057142857142856,16642,0.2539023655209756,0.2672404916218815
1994,1st Quintile,female,Never,0.05657142857142857,16642,0.0530614343800301,0.06008142276282704
1994,2nd Quintile,male,At least once per week,0.36298932384341637,16642,0.35568342602186037,0.37029522166497236
1994,2nd Quintile,male,At least once per month,0.3534994068801898,16642,0.3462361380101905,0.36076267575018917
1994,2nd Quintile,male,Seldom,0.25741399762752076,16642,0.25077132619459935,0.2640566690604422
1994,2nd Quintile,male,Never,0.02609727164887307,16642,0.023675079138805094,0.02851946415894105
1994,2nd Quintile,female,At least once per month,0.3763440860215054,16642,0.36898339847252265,0.3837047735704881
1994,2nd Quintile,female,At least once per week,0.36075268817204303,16642,0.3534565583032084,0.3680488180408777
1994,2nd Quintile,female,Seldom,0.23333333333333334,16642,0.22690727008427664,0.23975939658239004
1994,2nd Quintile,female,Never,0.02956989247311828,16642,0.026996178288075115,0.03214360665816145
1994,3rd Quintile,male,At least once per week,0.40229885057471265,16642,0.3948486193120694,0.4097490818373559
1994,3rd Quintile,male,At least once per month,0.3482082488167681,16642,0.3409701039664421,0.3554463936670941
1994,3rd Quintile,male,Seldom,0.222447599729547,16642,0.21612883758452966,0.22876636187456434
1994,3rd Quintile,male,Never,0.027045300878972278,16642,0.024580706060141764,0.029509895697802793
1994,3rd Quintile,female,At least once per month,0.3815789473684211,16642,0.37419841569817447,0.3889594790386677
1994,3rd Quintile,female,At least once per week,0.36772853185595566,16642,0.36040250057677414,0.3750545631351372
1994,3rd Quintile,female,Seldom,0.2236842105263158,16642,0.21735294997101062,0.23001547108162096
1994,3rd Quintile,female,Never,0.027008310249307478,16642,0.02454535463745814,0.029471265861156816
1994,4th Quintile,male,At least once per week,0.39435336976320584,16642,0.3869282110145239,0.4017785285118878
1994,4th Quintile,male,At least once per month,0.3888888888888889,16642,0.3814821647464016,0.39629561303137617
1994,4th Quintile,male,Seldom,0.20309653916211293,16642,0.19698420019666008,0.20920887812756578
1994,4th Quintile,male,Never,0.01366120218579235,16642,0.011897558571469409,0.01542484580011529
1994,4th Quintile,female,At least once per week,0.3887795275590551,16642,0.3813731823182312,0.396185872799879
1994,4th Quintile,female,At least once per month,0.38484251968503935,16642,0.3774500765592238,0.3922349628108549
1994,4th Quintile,female,Seldom,0.20866141732283464,16642,0.20248757463310663,0.21483526001256265
1994,4th Quintile,female,Never,0.017716535433070866,16642,0.015712242811201548,0.019720828054940184
1994,5th Quintile,male,At least once per week,0.40039840637450197,16642,0.3929539862945537,0.40784282645445025
1994,5th Quintile,male,At least once per month,0.34462151394422313,16642,0.33740095868661013,0.35184206920183614
1994,5th Quintile,male,Seldom,0.2350597609561753,16642,0.22861723449171636,0.24150228742063426
1994,5th Quintile,male,Never,0.0199203187250996,16642,0.017797405968364103,0.0220432314818351
1994,5th Quintile,female,At least once per week,0.4036281179138322,16642,0.3961738911803859,0.4110823446472785
1994,5th Quintile,female,At least once per month,0.3764172335600907,16642,0.3690562624373658,0.38377820468281565
1994,5th Quintile,female,Seldom,0.18820861678004536,16642,0.18226986351000726,0.19414737005008345
1994,5th Quintile,female,Never,0.031746031746031744,16642,0.029082286556656598,0.034409776935406894
1996,1st Quintile,male,At least once per week,0.47298420615128844,16862,0.4654482794836249,0.480520132818952
1996,1st Quintile,male,At least once per month,0.29010806317539484,16862,0.28325826855086594,0.29695785779992373
1996,1st Quintile,male,Seldom,0.2028262676641729,16862,0.19675694651306525,0.20889558881528053
1996,1st Quintile,male,Never,0.03408146300914381,16862,0.03134284856805534,0.03682007745023228
1996,1st Quintile,female,At least once per week,0.4583068109484405,16862,0.4507861437289691,0.4658274781679119
1996,1st Quintile,female,At least once per month,0.316995544239338,16862,0.30997226596586147,0.32401882251281455
1996,1st Quintile,female,Seldom,0.18014003819223426,16862,0.17433939044495822,0.1859406859395103
1996,1st Quintile,female,Never,0.04455760661998727,16862,0.04144327604150998,0.04767193719846456
1996,2nd Quintile,male,At least once per week,0.39745075318655854,16862,0.39006424021222635,0.4048372661608907
1996,2nd Quintile,male,At least once per month,0.37717265353418306,16862,0.36985696067392665,0.38448834639443946
1996,2nd Quintile,male,Seldom,0.20509849362688296,16862,0.19900397478305032,0.2111930124707156
1996,2nd Quintile,male,Never,0.020278099652375436,16862,0.018150614374478798,0.022405584930272074
1996,2nd Quintile,female,At least once per week,0.4230769230769231,16862,0.4156198198836301,0.43053402627021603
1996,2nd Quintile,female,At least once per month,0.3518711018711019,16862,0.3446629484417994,0.35907925530040435
1996,2nd Quintile,female,Seldom,0.20322245322245322,16862,0.1971487171346762,0.20929618931023025
1996,2nd Quintile,female,Never,0.02182952182952183,16862,0.019623900688205246,0.024035142970838416
1996,3rd Quintile,male,At least once per week,0.42809587217043943,16862,0.4206273673681782,0.4355643769727007
1996,3rd Quintile,male,At least once per month,0.3621837549933422,16862,0.3549291494969182,0.36943836048976625
1996,3rd Quintile,male,Seldom,0.19174434087882822,16862,0.1858022788173062,0.19768640294035023
1996,3rd Quintile,male,Never,0.017976031957390146,16862,0.01597059280971375,0.019981471105066543
1996,3rd Quintile,female,At least once per week,0.4207687120701281,16862,0.4133171168645699,0.42822030727568633
1996,3rd Quintile,female,At least once per month,0.3722184760620364,16862,0.3649221412055241,0.3795148109185487
1996,3rd Quintile,female,Seldom,0.19082939986513822,16862,0.18489817733163236,0.19676062239864409
1996,3rd Quintile,female,Never,0.016183412002697236,16862,0.0142788564507756,0.01808796755461887
1996,4th Quintile,male,At least once per week,0.41417591801878734,16862,0.40674097642936696,0.4216108596082077
1996,4th Quintile,male,At least once per month,0.3748932536293766,16862,0.36758636589987714,0.38220014135887603
1996,4th Quintile,male,Seldom,0.19897523484201537,16862,0.19294930579796823,0.20500116388606252
1996,4th Quintile,male,Never,0.011955593509820665,16862,0.010315096923089016,0.013596090096552315
1996,4th Quintile,female,At least once per week,0.41459074733096085,16862,0.40715471750959714,0.42202677715232456
1996,4th Quintile,female,At least once per month,0.3959074733096085,16862,0.38852588006295835,0.4032890665562587
1996,4th Quintile,female,Seldom,0.17882562277580072,16862,0.17304154536249206,0.18460970018910938
1996,4th Quintile,female,Never,0.010676156583629894,16862,0.009124919300271993,0.012227393866987794
1996,5th Quintile,male,At least once per week,0.41901408450704225,16862,0.41156678806139485,0.42646138095268965
1996,5th Quintile,male,At least once per month,0.3961267605633803,16862,0.3887444635844227,0.4035090575423379
1996,5th Quintile,male,Seldom,0.176056338028169,16862,0.17030755232634898,0.18180512372998903
1996,5th Quintile,male,Never,0.008802816901408451,16862,0.007392903648765789,0.010212730154051114
1996,5th Quintile,female,At least once per week,0.4396887159533074,16862,0.43219686940549934,0.44718056250111543
1996,5th Quintile,female,At least once per month,0.3949416342412451,16862,0.3875631590166037,0.40232010946588653
1996,5th Quintile,female,Seldom,0.16342412451361868,16862,0.15784312119578434,0.16900512783145302
1996,5th Quintile,female,Never,0.0019455252918287938,16862,0.001280409755705981,0.0026106408279516066
1997,1st Quintile,male,At least once per week,0.47647647647647645,16487,0.46885263100506736,0.48410032194788555
1997,1st Quintile,male,At least once per month,0.2872872872872873,16487,0.2803801083123429,0.2941944662622317
1997,1st Quintile,male,Seldom,0.2042042042042042,16487,0.19805075794301155,0.21035765046539687
1997,1st Quintile,male,Never,0.03203203203203203,16487,0.029344163701129442,0.03471990036293462
1997,1st Quintile,female,At least once per week,0.4710308502633559,16487,0.4634113743490272,0.4786503261776846
1997,1st Quintile,female,At least once per month,0.31000752445447705,16487,0.302947705770397,0.3170673431385571
1997,1st Quintile,female,Seldom,0.18284424379232506,16487,0.17694388636400482,0.1887446012206453
1997,1st Quintile,female,Never,0.03611738148984198,16487,0.03326928003918983,0.03896548294049414
1997,2nd Quintile,male,At least once per week,0.4258025439127801,16487,0.41825475040398524,0.43335033742157497
1997,2nd Quintile,male,At least once per month,0.36281041792852814,16487,0.35547103647286105,0.37014979938419523
1997,2nd Quintile,male,Seldom,0.19261053906723197,16487,0.18659095042877766,0.19863012770568628
1997,2nd Quintile,male,Never,0.01877649909145972,16487,0.016704562151856568,0.020848436031062872
1997,2nd Quintile,female,At least once per week,0.43013100436681223,16487,0.4225735916313352,0.4376884171022893
1997,2nd Quintile,female,At least once per month,0.3548034934497817,16487,0.34750009155828687,0.3621068953412765
1997,2nd Quintile,female,Seldom,0.185589519650655,16487,0.17965502622380783,0.1915240130775022
1997,2nd Quintile,female,Never,0.02947598253275109,16487,0.02689418286079848,0.0320577822047037
1997,3rd Quintile,male,At least once per week,0.438125,16487,0.43055136929931515,0.44569863070068483
1997,3rd Quintile,male,At least once per month,0.350625,16487,0.3433412593410253,0.35790874065897477
1997,3rd Quintile,male,Seldom,0.184375,16487,0.17845554758729165,0.19029445241270837
1997,3rd Quintile,male,Never,0.026875,16487,0.024406439338920453,0.029343560661079546
1997,3rd Quintile,female,At least once per week,0.4282238442822384,16487,0.42067059713113747,0.43577709143333937
1997,3rd Quintile,female,At least once per month,0.3655717761557178,16487,0.35822049844657095,0.37292305386486463
1997,3rd Quintile,female,Seldom,0.1897810218978102,16487,0.18379535081137888,0.19576669298424154
1997,3rd Quintile,female,Never,0.016423357664233577,16487,0.014483274570230029,0.018363440758237124
1997,4th Quintile,male,At least once per week,0.46225614927905007,16487,0.45464562935306635,0.4698666692050338
1997,4th Quintile,male,At least once per month,0.356234096692112,16487,0.3489241033662746,0.36354409001794935
1997,4th Quintile,male,Seldom,0.1670907548770144,16487,0.16139619315843298,0.17278531659559584
1997,4th Quintile,male,Never,0.01441899915182358,16487,0.01259930260050924,0.01623869570313792
1997,4th Quintile,female,At least once per week,0.44081272084805656,16487,0.43323408650856277,0.44839135518755036
1997,4th Quintile,female,At least once per month,0.37985865724381623,16487,0.3724499640656166,0.3872673504220159
1997,4th Quintile,female,Seldom,0.16342756183745583,16487,0.15778339712438033,0.16907172655053132
1997,4th Quintile,female,Never,0.015901060070671377,16487,0.013991568816754995,0.01781055132458776
1997,5th Quintile,male,At least once per week,0.432520325203252,16487,0.42495785514106904,0.440082795265435
1997,5th Quintile,male,At least once per month,0.36585365853658536,16487,0.35850118112081686,0.37320613595235386
1997,5th Quintile,male,Seldom,0.183739837398374,16487,0.17782828944398235,0.18965138535276563
1997,5th Quintile,male,Never,0.01788617886178862,16487,0.01586304346531567,0.019909314258261566
1997,5th Quintile,female,At least once per week,0.45787545787545786,16487,0.45027029587520917,0.46548061987570655
1997,5th Quintile,female,At least once per month,0.35714285714285715,16487,0.3498287136957229,0.3644570005899914
1997,5th Quintile,female,Seldom,0.17399267399267399,16487,0.16820581788950692,0.17977953009584105
1997,5th Quintile,female,Never,0.01098901098901099,16487,0.009397663164383356,0.012580358813638623
1999,1st Quintile,male,At least once per week,0.4766666666666667,17396,0.4692445468310128,0.48408878650232057
1999,1st Quintile,male,At least once per month,0.29,17396,0.2832569008560038,0.29674309914399616
1999,1st Quintile,male,Seldom,0.19777777777777777,17396,0.19185851715299287,0.20369703840256267
1999,1st Quintile,male,Never,0.035555555555555556,17396,0.032803712165491654,0.03830739894561946
1999,1st Quintile,female,At least once per week,0.44987363100252736,17396,0.4424808494750212,0.45726641253003353
1999,1st Quintile,female,At least once per month,0.2872788542544229,17396,0.28055461707018603,0.29400309143865977
1999,1st Quintile,female,Seldom,0.22493681550126368,17396,0.21873198107128144,0.23114164993124592
1999,1st Quintile,female,Never,0.037910699241786014,17396,0.03507264976930641,0.04074874871426562
1999,2nd Quintile,male,At least once per week,0.3811710677382319,17396,0.37395373643903573,0.38838839903742806
1999,2nd Quintile,male,At least once per month,0.378300803673938,17396,0.37109404205764396,0.385507565290232
1999,2nd Quintile,male,Seldom,0.21412169919632607,17396,0.2080257777608536,0.22021762063179853
1999,2nd Quintile,male,Never,0.02640642939150402,17396,0.024023698140007554,0.028789160643000484
1999,2nd Quintile,female,At least once per week,0.3878087230688387,17396,0.3805679701640148,0.3950494759736626
1999,2nd Quintile,female,At least once per month,0.3694167104571729,17396,0.36224437045242014,0.37658905046192565
1999,2nd Quintile,female,Seldom,0.21282186022070415,17396,0.20673944587395146,0.21890427456745684
