year,bula_h,sex,pli0094_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1985,Bavaria,female,At least once per week,0.47678018575851394,14443,0.46863448304222716,0.4849258884748007
1985,Bavaria,female,At least once per month,0.27450980392156865,14443,0.267231636031533,0.2817879718116043
1985,Bavaria,female,Seldom,0.19917440660474717,14443,0.19266092630693596,0.20568788690255838
1985,Bavaria,female,Never,0.04953560371517028,14443,0.045996819980385864,0.0530743874499547
1985,Berlin,male,At least once per week,0.4117647058823529,14443,0.4037381827001411,0.41979122906456473
1985,Berlin,male,At least once per month,0.35294117647058826,14443,0.34514735574054606,0.36073499720063046
1985,Berlin,male,Seldom,0.2,14443,0.1934763995042116,0.2065236004957884
1985,Berlin,male,Never,0.03529411764705882,14443,0.032284744831426446,0.0383034904626912
1985,Berlin,female,At least once per week,0.3891891891891892,14443,0.3812374686723821,0.3971409097059963
1985,Berlin,female,At least once per month,0.372972972972973,14443,0.36508602134354634,0.38085992460239965
1985,Berlin,female,Seldom,0.1945945945945946,14443,0.1881380519783782,0.201051137210811
1985,Berlin,female,Never,0.043243243243243246,14443,0.03992592403046158,0.04656056245602491
1986,Schleswig-Holstein,male,At least once per week,0.3870967741935484,13742,0.3789527917470015,0.3952407566400952
1986,Schleswig-Holstein,male,Seldom,0.3161290322580645,13742,0.30835492776554246,0.3239031367505865
1986,Schleswig-Holstein,male,At least once per month,0.2645161290322581,13742,0.25714143927108685,0.2718908187934293
1986,Schleswig-Holstein,male,Never,0.03225806451612903,13742,0.029303931592987744,0.035212197439270315
1986,Schleswig-Holstein,female,At least once per week,0.3522012578616352,13742,0.34421493982842394,0.36018757589484646
1986,Schleswig-Holstein,female,At least once per month,0.3081761006289308,13742,0.300455904074274,0.3158962971835876
1986,Schleswig-Holstein,female,Seldom,0.29559748427672955,13742,0.28796805739474723,0.30322691115871186
1986,Schleswig-Holstein,female,Never,0.0440251572327044,13742,0.04059507297035195,0.04745524149505685
1986,Hamburg,male,At least once per week,0.5365853658536586,13742,0.5282478747518892,0.544922856955428
1986,Hamburg,male,At least once per month,0.2682926829268293,13742,0.26088462768064,0.27570073817301854
1986,Hamburg,male,Seldom,0.12195121951219512,13742,0.11648000811913091,0.12742243090525934
1986,Hamburg,male,Never,0.07317073170731707,13742,0.06881661898467457,0.07752484442995956
1986,Hamburg,female,At least once per week,0.6129032258064516,13742,0.6047592433599047,0.6210472082529985
1986,Hamburg,female,At least once per month,0.22580645161290322,13742,0.21881569718762917,0.23279720603817727
1986,Hamburg,female,Seldom,0.12903225806451613,13742,0.12342718493570556,0.1346373311933267
1986,Hamburg,female,Never,0.03225806451612903,13742,0.029303931592987744,0.035212197439270315
1986,Lower Saxony,male,At least once per week,0.40804597701149425,13742,0.3998286676446515,0.416263286378337
1986,Lower Saxony,male,At least once per month,0.3544061302681992,13742,0.34640849837697846,0.36240376215942
1986,Lower Saxony,male,Seldom,0.19157088122605365,13742,0.18499101867278234,0.19815074377932496
1986,Lower Saxony,male,Never,0.04597701149425287,13742,0.04247529575277115,0.0494787272357346
1986,Lower Saxony,female,At least once per week,0.38503649635036497,13742,0.3769005754266205,0.39317241727410945
1986,Lower Saxony,female,At least once per month,0.38321167883211676,13742,0.37508302669858823,0.3913403309656453
1986,Lower Saxony,female,Seldom,0.18248175182481752,13742,0.17602387811399303,0.188939625535642
1986,Lower Saxony,female,Never,0.04927007299270073,13742,0.04565138379073378,0.052888762194667684
1986,Bremen,male,At least once per month,0.4489795918367347,13742,0.44066332833175087,0.4572958553417185
1986,Bremen,male,At least once per week,0.30612244897959184,13742,0.29841660685099974,0.31382829110818394
1986,Bremen,male,Seldom,0.20408163265306123,13742,0.19734306919190636,0.2108201961142161
1986,Bremen,male,Never,0.04081632653061224,13742,0.03750807177075692,0.04412458129046756
1986,Bremen,female,At least once per month,0.3793103448275862,13742,0.3711976395969152,0.38742305005825717
1986,Bremen,female,Seldom,0.3103448275862069,13742,0.3026096666511851,0.3180799885212287
1986,Bremen,female,At least once per week,0.27586206896551724,13742,0.2683891935453967,0.2833349443856378
1986,Bremen,female,Never,0.034482758620689655,13742,0.03143197000557602,0.03753354723580329
1986,North Rhine-Westphalia,male,At least once per week,0.46304347826086956,13742,0.45470644477369,0.4713805117480491
1986,North Rhine-Westphalia,male,At least once per month,0.336231884057971,13742,0.32833312729962016,0.34413064081632183
1986,North Rhine-Westphalia,male,Seldom,0.16956521739130434,13742,0.16329110563264174,0.17583932914996694
1986,North Rhine-Westphalia,male,Never,0.031159420289855074,13742,0.028254381442855605,0.03406445913685454
1986,North Rhine-Westphalia,female,At least once per week,0.4492131616595136,13742,0.4408964984961269,0.4575298248229003
1986,North Rhine-Westphalia,female,At least once per month,0.3440629470672389,13742,0.3361200097756625,0.3520058843588153
1986,North Rhine-Westphalia,female,Seldom,0.17381974248927037,13742,0.16748370035301072,0.18015578462553003
1986,North Rhine-Westphalia,female,Never,0.032904148783977114,13742,0.029921575046147356,0.03588672252180687
1986,Hesse,male,At least once per week,0.4980392156862745,13742,0.4896793795627126,0.5063990518098365
1986,Hesse,male,At least once per month,0.2784313725490196,13742,0.27093710825927464,0.2859256368387646
1986,Hesse,male,Seldom,0.16470588235294117,13742,0.15850425929539436,0.170907505410488
1986,Hesse,male,Never,0.058823529411764705,13742,0.05488945863246526,0.06275760019106415
1986,Hesse,female,At least once per week,0.47953216374269003,13742,0.47117927073849847,0.4878850567468816
1986,Hesse,female,At least once per month,0.31968810916179335,13742,0.31189073505319415,0.32748548327039256
1986,Hesse,female,Seldom,0.1539961013645224,13742,0.14796117264956665,0.16003103007947816
1986,Hesse,female,Never,0.04678362573099415,13742,0.04325282031119169,0.05031443115079661
1986,"Rhineland-Palatinate, Saarland",male,At least once per month,0.4081081081081081,13742,0.399890604446798,0.4163256117694182
1986,"Rhineland-Palatinate, Saarland",male,At least once per week,0.4027027027027027,13742,0.3945026121885353,0.4109027932168701
1986,"Rhineland-Palatinate, Saarland",male,Seldom,0.15675675675675677,13742,0.1506779173666652,0.16283559614684834
1986,"Rhineland-Palatinate, Saarland",male,Never,0.032432432432432434,13742,0.029470592995021354,0.035394271869843515
1986,"Rhineland-Palatinate, Saarland",female,At least once per week,0.39473684210526316,13742,0.3865643021939274,0.4029093820165989
1986,"Rhineland-Palatinate, Saarland",female,At least once per month,0.3631578947368421,13742,0.3551171786289883,0.37119861084469596
1986,"Rhineland-Palatinate, Saarland",female,Seldom,0.21052631578947367,13742,0.20370994630559275,0.2173426852733546
1986,"Rhineland-Palatinate, Saarland",female,Never,0.031578947368421054,13742,0.028655050601928755,0.03450284413491335
1986,Baden-Wuerttemberg,male,At least once per week,0.4927835051546392,13742,0.48442447552438517,0.5011425347848932
1986,Baden-Wuerttemberg,male,At least once per month,0.3020618556701031,13742,0.29438492692729845,0.3097387844129077
1986,Baden-Wuerttemberg,male,Seldom,0.1618556701030928,13742,0.1556974605373841,0.1680138796688015
1986,Baden-Wuerttemberg,male,Never,0.04329896907216495,13742,0.03989600002929332,0.046701938115036576
1986,Baden-Wuerttemberg,female,At least once per week,0.4228751311647429,13742,0.4146152829546543,0.43113497937483153
1986,Baden-Wuerttemberg,female,At least once per month,0.33997901364113325,13742,0.3320588158668003,0.3478992114154662
1986,Baden-Wuerttemberg,female,Seldom,0.20146904512067157,13742,0.19476277347069743,0.2081753167706457
1986,Baden-Wuerttemberg,female,Never,0.035676810073452254,13742,0.03257556981682976,0.03877805033007475
1986,Bavaria,male,At least once per week,0.44336175395858707,13742,0.4350556620186857,0.45166784589848846
1986,Bavaria,male,At least once per month,0.3105968331303289,13742,0.3028599462360079,0.3183337200246498
1986,Bavaria,male,Seldom,0.21315468940316687,13742,0.2063073283945395,0.22000205041179424
1986,Bavaria,male,Never,0.03288672350791717,13742,0.02990491276271257,0.035868534253121774
1986,Bavaria,female,At least once per week,0.43281938325991187,13742,0.42453528692835313,0.4411034795914706
1986,Bavaria,female,At least once per month,0.30837004405286345,13742,0.3006485011600777,0.3160915869456492
1986,Bavaria,female,Seldom,0.21916299559471367,13742,0.212246359821633,0.22607963136779433
1986,Bavaria,female,Never,0.039647577092511016,13742,0.03638504536662739,0.04291010881839464
1986,Berlin,male,At least once per week,0.41420118343195267,13742,0.40596528443407603,0.4224370824298293
1986,Berlin,male,At least once per month,0.35502958579881655,13742,0.3470287884786726,0.3630303831189605
1986,Berlin,male,Seldom,0.1893491124260355,13742,0.1827985337461429,0.1958996911059281
1986,Berlin,male,Never,0.04142011834319527,13742,0.038088533160217514,0.044751703526173026
1986,Berlin,female,At least once per week,0.3793103448275862,13742,0.3711976395969152,0.38742305005825717
1986,Berlin,female,At least once per month,0.3735632183908046,13742,0.3654750203168281,0.38165141646478107
1986,Berlin,female,Seldom,0.22413793103448276,13742,0.21716555119068598,0.23111031087827955
1986,Berlin,female,Never,0.022988505747126436,13742,0.0204827640076265,0.025494247486626372
1988,Schleswig-Holstein,male,At least once per week,0.41025641025641024,12817,0.40174067440770533,0.41877214610511515
1988,Schleswig-Holstein,male,At least once per month,0.3076923076923077,12817,0.2997018661738988,0.3156827492107166
1988,Schleswig-Holstein,male,Seldom,0.26282051282051283,12817,0.2552000889390201,0.2704409367020056
1988,Schleswig-Holstein,male,Never,0.019230769230769232,12817,0.016853137305095307,0.021608401156443156
1988,Schleswig-Holstein,female,At least once per week,0.3888888888888889,12817,0.38044901928771757,0.3973287584900602
1988,Schleswig-Holstein,female,At least once per month,0.345679012345679,12817,0.337445316675256,0.353912708016102
1988,Schleswig-Holstein,female,Seldom,0.22839506172839505,12817,0.2211272489164744,0.2356628745403157
1988,Schleswig-Holstein,female,Never,0.037037037037037035,12817,0.033767503556051515,0.040306570518022555
1988,Hamburg,male,At least once per week,0.5102040816326531,12817,0.5015495728226032,0.518858590442703
1988,Hamburg,male,At least once per month,0.35714285714285715,12817,0.348847385168922,0.3654383291167923
1988,Hamburg,male,Seldom,0.09183673469387756,12817,0.08683692975112693,0.09683653963662818
1988,Hamburg,male,Never,0.04081632653061224,12817,0.037390773257085036,0.04424187980413945
1988,Hamburg,female,At least once per week,0.4803921568627451,12817,0.4717425039200529,0.4890418098054373
1988,Hamburg,female,At least once per month,0.3235294117647059,12817,0.31543017261519574,0.33162865091421606
1988,Hamburg,female,Seldom,0.13725490196078433,12817,0.1312973469481928,0.14321245697337584
1988,Hamburg,female,Never,0.058823529411764705,12817,0.054749970990615085,0.06289708783291433
1988,Lower Saxony,male,At least once per week,0.38645418326693226,12817,0.3780240316547788,0.3948843348790857
1988,Lower Saxony,male,At least once per month,0.3705179282868526,12817,0.3621569099582659,0.3788789466154393
1988,Lower Saxony,male,Seldom,0.22310756972111553,12817,0.21589980707252981,0.23031533236970125
1988,Lower Saxony,male,Never,0.0199203187250996,12817,0.017501286168083934,0.02233935128211527
1988,Lower Saxony,female,At least once per month,0.38715953307393,12817,0.37872654326868677,0.3955925228791732
1988,Lower Saxony,female,At least once per week,0.37937743190661477,12817,0.3709767912584577,0.3877780725547718
1988,Lower Saxony,female,Seldom,0.20233463035019456,12817,0.195379450603207,0.20928981009718212
1988,Lower Saxony,female,Never,0.0311284046692607,12817,0.028121813185968975,0.03413499615255243
1988,Bremen,male,At least once per month,0.5714285714285714,12817,0.5628610448141764,0.5799960980429664
1988,Bremen,male,At least once per week,0.2857142857142857,12817,0.277893239733069,0.2935353316955024
1988,Bremen,male,Seldom,0.11904761904761904,12817,0.11344102059270883,0.12465421750252925
1988,Bremen,male,Never,0.023809523809523808,12817,0.021170121957118745,0.02644892566192887
1988,Bremen,female,At least once per month,0.39285714285714285,12817,0.3844019084706307,0.401312377243655
1988,Bremen,female,At least once per week,0.2857142857142857,12817,0.277893239733069,0.2935353316955024
1988,Bremen,female,Seldom,0.26785714285714285,12817,0.2601903732934075,0.2755239124208782
1988,Bremen,female,Never,0.05357142857142857,12817,0.049673145119420364,0.05746971202343677
1988,North Rhine-Westphalia,male,At least once per week,0.47380585516178736,12817,0.46516143044449465,0.48245027987908007
1988,North Rhine-Westphalia,male,At least once per month,0.32973805855161786,12817,0.32159908386902925,0.3378770332342065
1988,North Rhine-Westphalia,male,Seldom,0.17180277349768874,12817,0.1652722973073839,0.17833324968799358
1988,North Rhine-Westphalia,male,Never,0.02465331278890601,12817,0.021968710051213584,0.027337915526598436
1988,North Rhine-Westphalia,female,At least once per week,0.4528158295281583,12817,0.44419814796810614,0.46143351108821046
1988,North Rhine-Westphalia,female,At least once per month,0.3333333333333333,12817,0.325172084447729,0.34149458221893764
1988,North Rhine-Westphalia,female,Seldom,0.17275494672754946,12817,0.1662101642846126,0.1792997291704863
1988,North Rhine-Westphalia,female,Never,0.0410958904109589,12817,0.03765912675947137,0.044532654062446435
1988,Hesse,male,At least once per week,0.5295315682281059,12817,0.5208903683467228,0.538172768109489
1988,Hesse,male,At least once per month,0.25865580448065173,12817,0.2510746745598581,0.26623693440144536
1988,Hesse,male,Seldom,0.15274949083503056,12817,0.14652134627840774,0.15897763539165338
1988,Hesse,male,Never,0.059063136456211814,12817,0.054981809629807595,0.06314446328261604
1988,Hesse,female,At least once per week,0.5344129554655871,12817,0.5257771706586063,0.5430487402725679
1988,Hesse,female,At least once per month,0.2773279352226721,12817,0.26957742449161376,0.2850784459537304
1988,Hesse,female,Seldom,0.12550607287449392,12817,0.11977054164990446,0.13124160409908336
1988,Hesse,female,Never,0.06275303643724696,12817,0.058554409645603774,0.06695166322889014
1988,"Rhineland-Palatinate, Saarland",male,At least once per week,0.4410112359550562,12817,0.43241537769536237,0.44960709421475004
1988,"Rhineland-Palatinate, Saarland",male,At least once per month,0.300561797752809,12817,0.29262391931750553,0.30849967618811247
1988,"Rhineland-Palatinate, Saarland",male,Seldom,0.20786516853932585,12817,0.20084005584787534,0.21489028123077636
1988,"Rhineland-Palatinate, Saarland",male,Never,0.05056179775280899,12817,0.04676858253760927,0.0543550129680087
1988,"Rhineland-Palatinate, Saarland",female,At least once per week,0.4281842818428184,12817,0.4196177253313183,0.43675083835431855
1988,"Rhineland-Palatinate, Saarland",female,At least once per month,0.3224932249322493,12817,0.3144007754293909,0.3305856744351077
1988,"Rhineland-Palatinate, Saarland",female,Seldom,0.18699186991869918,12817,0.18024159150204286,0.1937421483353555
1988,"Rhineland-Palatinate, Saarland",female,Never,0.06233062330623306,12817,0.05814520874943623,0.06651603786302988
1988,Baden-Wuerttemberg,male,At least once per week,0.5665938864628821,12817,0.5580146954405594,0.5751730774852049
1988,Baden-Wuerttemberg,male,At least once per month,0.2794759825327511,12817,0.2717070856696804,0.2872448793958218
1988,Baden-Wuerttemberg,male,Seldom,0.12663755458515283,12817,0.12087995585838139,0.13239515331192428
1988,Baden-Wuerttemberg,male,Never,0.027292576419213975,12817,0.024471750653363114,0.030113402185064836
1988,Baden-Wuerttemberg,female,At least once per week,0.5055066079295154,12817,0.49685082126650887,0.514162394592522
1988,Baden-Wuerttemberg,female,At least once per month,0.31387665198237885,12817,0.3058424363441185,0.3219108676206392
1988,Baden-Wuerttemberg,female,Seldom,0.15198237885462554,12817,0.1457670811378195,0.15819767657143158
1988,Baden-Wuerttemberg,female,Never,0.028634361233480177,12817,0.02574702076944056,0.0315217016975198
1988,Bavaria,male,At least once per week,0.5091145833333334,12817,0.5004597100649697,0.517769456601697
1988,Bavaria,male,At least once per month,0.2825520833333333,12817,0.2747572411723089,0.29034692549435775
1988,Bavaria,male,Seldom,0.18098958333333334,12817,0.1743240580206761,0.18765510864599058
1988,Bavaria,male,Never,0.02734375,12817,0.024520355219975764,0.030167144780024236
1988,Bavaria,female,At least once per week,0.4879807692307692,12817,0.4793269589618299,0.4966345794997085
1988,Bavaria,female,At least once per month,0.2848557692307692,12817,0.2770417907876437,0.29266974767389475
1988,Bavaria,female,Seldom,0.19230769230769232,12817,0.18548455390457438,0.19913083071081025
1988,Bavaria,female,Never,0.03485576923076923,12817,0.031680384701776386,0.03803115375976208
1988,Berlin,male,At least once per month,0.43478260869565216,12817,0.4262002488612492,0.44336496853005514
1988,Berlin,male,At least once per week,0.40372670807453415,12817,0.3952323747705202,0.4122210413785481
1988,Berlin,male,Seldom,0.13664596273291926,12817,0.13069954049815385,0.14259238496768467
1988,Berlin,male,Never,0.024844720496894408,12817,0.022149980769451304,0.027539460224337512
1988,Berlin,female,At least once per week,0.4329268292682927,12817,0.42434875741404837,0.441504901122537
1988,Berlin,female,At least once per month,0.4268292682926829,12817,0.41826614932052225,0.4353923872648436
1988,Berlin,female,Seldom,0.12195121951219512,12817,0.11628601913975158,0.12761641988463865
1988,Berlin,female,Never,0.018292682926829267,12817,0.015972658291352703,0.02061270756230583
1990,Berlin,male,At least once per week,0.3925925925925926,18165,0.38549110287181027,0.39969408231337494
1990,Berlin,male,At least once per month,0.37037037037037035,18165,0.3633477520232435,0.3773929887174972
1990,Berlin,male,Seldom,0.2222222222222222,18165,0.21617633727039473,0.2282681071740497
1990,Berlin,male,Never,0.014814814814814815,18165,0.013057921379528869,0.016571708250100764
1990,Berlin,female,At least once per month,0.39490445859872614,18165,0.38779565746365036,0.4020132597338019
1990,Berlin,female,At least once per week,0.37579617834394907,18165,0.3687528528084485,0.38283950387944965
1990,Berlin,female,Seldom,0.20382165605095542,18165,0.19796339509353825,0.2096799170083726
1990,Berlin,female,Never,0.025477707006369428,18165,0.023186235670935494,0.027769178341803362
1990,Brandenburg,male,At least once per month,0.37606837606837606,18165,0.3690240365957586,0.3831127155409935
1990,Brandenburg,male,Seldom,0.3646723646723647,18165,0.3576725156952763,0.3716722136494531
1990,Brandenburg,male,At least once per week,0.2336182336182336,18165,0.2274648453387265,0.23977162189774073
1990,Brandenburg,male,Never,0.02564102564102564,18165,0.023342414213098326,0.027939637068952954
1990,Brandenburg,female,At least once per month,0.3856749311294766,18165,0.37859631771815516,0.392753544540798
1990,Brandenburg,female,Seldom,0.3443526170798898,18165,0.3374426619025694,0.3512625722572102
1990,Brandenburg,female,At least once per week,0.23415977961432508,18165,0.22800144041482923,0.24031811881382092
1990,Brandenburg,female,Never,0.03581267217630854,18165,0.033110348019361836,0.038514996333255246
1990,Mecklenburg-Western Pomerania,male,At least once per month,0.3793103448275862,18165,0.37225411094163047,0.3863665787135419
1990,Mecklenburg-Western Pomerania,male,Seldom,0.3017241379310345,18165,0.29504905120496516,0.3083992246571038
1990,Mecklenburg-Western Pomerania,male,At least once per week,0.2801724137931034,18165,0.27364163010625786,0.286703197479949
1990,Mecklenburg-Western Pomerania,male,Never,0.03879310344827586,18165,0.035984929075987666,0.04160127782056406
1990,Mecklenburg-Western Pomerania,female,At least once per month,0.35968379446640314,18165,0.3527047486002017,0.3666628403326046
1990,Mecklenburg-Western Pomerania,female,At least once per week,0.308300395256917,18165,0.30158480524102005,0.31501598527281394
1990,Mecklenburg-Western Pomerania,female,Seldom,0.30039525691699603,18165,0.29372855129879166,0.3070619625352004
1990,Mecklenburg-Western Pomerania,female,Never,0.03162055335968379,18165,0.029075798896363046,0.03416530782300454
1990,Saxony,male,At least once per month,0.36597110754414125,18165,0.35896597600127705,0.37297623908700545
1990,Saxony,male,Seldom,0.3162118780096308,18165,0.3094496745087265,0.3229740815105351
1990,Saxony,male,At least once per week,0.27287319422150885,18165,0.2663954486618123,0.2793509397812054
1990,Saxony,male,Never,0.0449438202247191,18165,0.04193089868576767,0.04795674176367053
1990,Saxony,female,At least once per month,0.4069264069264069,18165,0.39978225633037134,0.4140705575224425
1990,Saxony,female,Seldom,0.2987012987012987,18165,0.2920453733427882,0.3053572240598092
1990,Saxony,female,At least once per week,0.23665223665223664,18165,0.23047129141645062,0.24283318188802266
1990,Saxony,female,Never,0.05772005772005772,18165,0.05432855849671725,0.06111155694339819
1990,Saxony-Anhalt,male,At least once per month,0.38274932614555257,18165,0.3756808406038557,0.38981781168724944
1990,Saxony-Anhalt,male,At least once per week,0.29110512129380056,18165,0.2844988833415809,0.2977113592460202
1990,Saxony-Anhalt,male,Seldom,0.2695417789757412,18165,0.26308896558238337,0.27599459236909907
1990,Saxony-Anhalt,male,Never,0.05660377358490566,18165,0.05324324085023323,0.059964306319578095
1990,Saxony-Anhalt,female,At least once per month,0.3414043583535109,18165,0.33450859535177613,0.3483001213552457
1990,Saxony-Anhalt,female,At least once per week,0.3050847457627119,18165,0.29838875972315926,0.3117807318022645
1990,Saxony-Anhalt,female,Seldom,0.30024213075060535,18165,0.29357639515952344,0.30690786634168726
1990,Saxony-Anhalt,female,Never,0.053268765133171914,18165,0.05000297676618668,0.056534553500157146
1990,Thuringa,male,At least once per month,0.35777126099706746,18165,0.35080040736294094,0.364742114631194
1990,Thuringa,male,Seldom,0.31085043988269795,18165,0.30411957527060257,0.3175813044947933
1990,Thuringa,male,At least once per week,0.2932551319648094,18165,0.2866346057041793,0.2998756582254395
1990,Thuringa,male,Never,0.03812316715542522,18165,0.03533837626721704,0.040907958043633404
1990,Thuringa,female,At least once per month,0.3462532299741602,18165,0.33933428200007276,0.3531721779482476
1990,Thuringa,female,Seldom,0.31007751937984496,18165,0.3033512592525479,0.316803779507142
