year,bula_h,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Mecklenburg-Western Pomerania,Seldom,0.24013,140,351,0.19538,0.28488
1998,Mecklenburg-Western Pomerania,Never,0.45562,211,351,0.40344,0.50780
1998,Saxony,At least once per week,0.07023,100,1170,0.05558,0.08488
1998,Saxony,At least once per month,0.05604,90,1170,0.04286,0.06923
1998,Saxony,Seldom,0.23969,368,1170,0.21522,0.26416
1998,Saxony,Never,0.45614,612,1170,0.42759,0.48470
1998,Saxony-Anhalt,At least once per week,0.03657,41,684,0.02249,0.05065
1998,Saxony-Anhalt,At least once per month,0.04661,45,684,0.03080,0.06242
1998,Saxony-Anhalt,Seldom,0.24772,192,684,0.21534,0.28010
1998,Saxony-Anhalt,Never,0.52983,406,684,0.49240,0.56726
1998,Thuringa,At least once per week,0.05660,53,728,0.03980,0.07340
1998,Thuringa,At least once per month,0.05884,57,728,0.04173,0.07595
1998,Thuringa,Seldom,0.21457,222,728,0.18473,0.24442
1998,Thuringa,Never,0.47829,396,728,0.44197,0.51460
2001,Schleswig-Holstein,At least once per week,0.06685,51,637,0.04744,0.08626
2001,Schleswig-Holstein,At least once per month,0.07177,62,637,0.05171,0.09183
2001,Schleswig-Holstein,Seldom,0.23440,193,637,0.20148,0.26732
2001,Schleswig-Holstein,Never,0.44015,331,637,0.40157,0.47873
2001,Hamburg,At least once per week,0.11997,37,267,0.08092,0.15902
2001,Hamburg,At least once per month,0.09822,34,267,0.06246,0.13399
2001,Hamburg,Seldom,0.19446,60,267,0.14689,0.24202
2001,Hamburg,Never,0.42697,136,267,0.36753,0.48641
2001,Lower Saxony,At least once per week,0.07385,183,1823,0.06184,0.08586
2001,Lower Saxony,At least once per month,0.04986,119,1823,0.03986,0.05985
2001,Lower Saxony,Seldom,0.17788,415,1823,0.16032,0.19544
2001,Lower Saxony,Never,0.49336,1106,1823,0.47040,0.51632
2001,Bremen,Seldom,0.15371,31,125,0.09023,0.21720
2001,Bremen,Never,0.53681,94,125,0.44904,0.62458
2001,North Rhine-Westphalia,At least once per week,0.06985,406,4582,0.06247,0.07723
2001,North Rhine-Westphalia,At least once per month,0.04633,248,4582,0.04024,0.05241
2001,North Rhine-Westphalia,Seldom,0.18581,1062,4582,0.17455,0.19707
2001,North Rhine-Westphalia,Never,0.51330,2866,4582,0.49883,0.52778
2001,Hesse,At least once per week,0.07196,132,1467,0.05873,0.08519
2001,Hesse,At least once per month,0.04765,78,1467,0.03674,0.05855
2001,Hesse,Seldom,0.15013,273,1467,0.13185,0.16842
2001,Hesse,Never,0.54194,984,1467,0.51643,0.56744
2001,"Rhineland-Palatinate, Saarland",At least once per week,0.05402,107,1344,0.04193,0.06611
2001,"Rhineland-Palatinate, Saarland",At least once per month,0.03760,62,1344,0.02743,0.04778
2001,"Rhineland-Palatinate, Saarland",Seldom,0.13817,247,1344,0.11972,0.15663
2001,"Rhineland-Palatinate, Saarland",Never,0.56100,928,1344,0.53446,0.58754
2001,Baden-Wuerttemberg,At least once per week,0.08422,269,2571,0.07348,0.09496
2001,Baden-Wuerttemberg,At least once per month,0.06228,182,2571,0.05293,0.07162
2001,Baden-Wuerttemberg,Seldom,0.17822,581,2571,0.16343,0.19302
2001,Baden-Wuerttemberg,Never,0.46531,1539,2571,0.44603,0.48459
2001,Bavaria,At least once per week,0.07258,252,3006,0.06330,0.08186
2001,Bavaria,At least once per month,0.05464,199,3006,0.04652,0.06277
2001,Bavaria,Seldom,0.20290,762,3006,0.18852,0.21728
2001,Bavaria,Never,0.49891,1793,3006,0.48103,0.51679
2001,Berlin,At least once per week,0.07747,78,782,0.05872,0.09622
2001,Berlin,At least once per month,0.04500,45,782,0.03046,0.05954
2001,Berlin,Seldom,0.24683,236,782,0.21659,0.27707
2001,Berlin,Never,0.43413,423,782,0.39937,0.46889
2001,Brandenburg,At least once per week,0.05057,61,947,0.03660,0.06453
2001,Brandenburg,At least once per month,0.04796,45,947,0.03434,0.06158
2001,Brandenburg,Seldom,0.17353,212,947,0.14939,0.19766
2001,Brandenburg,Never,0.58346,629,947,0.55204,0.61487
2001,Mecklenburg-Western Pomerania,Seldom,0.20561,131,465,0.16884,0.24238
2001,Mecklenburg-Western Pomerania,Never,0.57575,334,465,0.53078,0.62072
2001,Saxony,At least once per week,0.05492,119,1633,0.04387,0.06597
2001,Saxony,At least once per month,0.05395,96,1633,0.04299,0.06491
2001,Saxony,Seldom,0.17180,352,1633,0.15350,0.19010
2001,Saxony,Never,0.56569,1066,1633,0.54164,0.58974
2001,Saxony-Anhalt,At least once per week,0.04948,72,990,0.03597,0.06300
2001,Saxony-Anhalt,At least once per month,0.02972,41,990,0.01913,0.04030
2001,Saxony-Anhalt,Seldom,0.15646,200,990,0.13382,0.17910
2001,Saxony-Anhalt,Never,0.62923,677,990,0.59912,0.65933
2001,Thuringa,At least once per week,0.05629,59,963,0.04173,0.07086
2001,Thuringa,At least once per month,0.04090,49,963,0.02839,0.05342
2001,Thuringa,Seldom,0.14866,204,963,0.12618,0.17114
2001,Thuringa,Never,0.61416,651,963,0.58339,0.64492
2003,Schleswig-Holstein,At least once per week,0.07836,73,666,0.05793,0.09878
2003,Schleswig-Holstein,At least once per month,0.09549,87,666,0.07316,0.11783
2003,Schleswig-Holstein,Seldom,0.22838,179,666,0.19647,0.26029
2003,Schleswig-Holstein,Never,0.43135,327,666,0.39371,0.46899
2003,Hamburg,At least once per week,0.17846,54,290,0.13431,0.22260
2003,Hamburg,At least once per month,0.06862,31,290,0.03948,0.09777
2003,Hamburg,Seldom,0.21317,68,290,0.16596,0.26039
2003,Hamburg,Never,0.37228,137,290,0.31654,0.42801
2003,Lower Saxony,At least once per week,0.09014,256,1897,0.07725,0.10303
2003,Lower Saxony,At least once per month,0.06774,163,1897,0.05643,0.07905
2003,Lower Saxony,Seldom,0.21236,477,1897,0.19395,0.23077
2003,Lower Saxony,Never,0.44864,1001,1897,0.42625,0.47103
2003,Bremen,At least once per week,0.11551,34,156,0.06519,0.16584
2003,Bremen,Seldom,0.22530,48,156,0.15952,0.29107
2003,Bremen,Never,0.42853,74,156,0.35062,0.50644
2003,North Rhine-Westphalia,At least once per week,0.09700,594,4617,0.08846,0.10554
2003,North Rhine-Westphalia,At least once per month,0.06417,377,4617,0.05710,0.07124
2003,North Rhine-Westphalia,Seldom,0.18438,1089,4617,0.17319,0.19556
2003,North Rhine-Westphalia,Never,0.47462,2557,4617,0.46022,0.48903
2003,Hesse,At least once per week,0.09436,194,1490,0.07952,0.10921
2003,Hesse,At least once per month,0.06356,132,1490,0.05117,0.07596
2003,Hesse,Seldom,0.18443,376,1490,0.16473,0.20413
2003,Hesse,Never,0.46797,788,1490,0.44262,0.49331
2003,"Rhineland-Palatinate, Saarland",At least once per week,0.06685,139,1340,0.05348,0.08023
2003,"Rhineland-Palatinate, Saarland",At least once per month,0.04851,94,1340,0.03700,0.06002
2003,"Rhineland-Palatinate, Saarland",Seldom,0.17019,285,1340,0.15006,0.19032
2003,"Rhineland-Palatinate, Saarland",Never,0.51963,822,1340,0.49287,0.54639
2003,Baden-Wuerttemberg,At least once per week,0.09891,373,2671,0.08759,0.11024
2003,Baden-Wuerttemberg,At least once per month,0.08666,286,2671,0.07599,0.09733
2003,Baden-Wuerttemberg,Seldom,0.18931,617,2671,0.17445,0.20417
2003,Baden-Wuerttemberg,Never,0.42535,1395,2671,0.40660,0.44410
2003,Bavaria,At least once per week,0.09735,412,3099,0.08691,0.10779
2003,Bavaria,At least once per month,0.06891,301,3099,0.05999,0.07783
2003,Bavaria,Seldom,0.22247,888,3099,0.20782,0.23712
2003,Bavaria,Never,0.43643,1498,3099,0.41897,0.45390
2003,Berlin,At least once per week,0.10947,111,817,0.08804,0.13089
2003,Berlin,At least once per month,0.08366,77,817,0.06466,0.10266
2003,Berlin,Seldom,0.25240,251,817,0.22259,0.28220
2003,Berlin,Never,0.38899,378,817,0.35554,0.42244
2003,Brandenburg,At least once per week,0.07652,88,940,0.05951,0.09352
2003,Brandenburg,At least once per month,0.08098,82,940,0.06353,0.09843
2003,Brandenburg,Seldom,0.23782,275,940,0.21059,0.26506
2003,Brandenburg,Never,0.47013,495,940,0.43821,0.50206
2003,Mecklenburg-Western Pomerania,At least once per week,0.07610,54,522,0.05333,0.09886
2003,Mecklenburg-Western Pomerania,At least once per month,0.07930,50,522,0.05609,0.10250
2003,Mecklenburg-Western Pomerania,Seldom,0.22670,154,522,0.19074,0.26265
2003,Mecklenburg-Western Pomerania,Never,0.48083,264,522,0.43793,0.52374
2003,Saxony,At least once per week,0.08153,166,1608,0.06815,0.09490
2003,Saxony,At least once per month,0.06366,132,1608,0.05172,0.07560
2003,Saxony,Seldom,0.23949,447,1608,0.21863,0.26036
2003,Saxony,Never,0.47529,863,1608,0.45088,0.49971
2003,Saxony-Anhalt,At least once per week,0.08378,108,929,0.06596,0.10161
2003,Saxony-Anhalt,At least once per month,0.05413,66,929,0.03958,0.06869
2003,Saxony-Anhalt,Seldom,0.18247,235,929,0.15762,0.20732
2003,Saxony-Anhalt,Never,0.54871,520,929,0.51669,0.58073
2003,Thuringa,At least once per week,0.07001,89,953,0.05380,0.08622
2003,Thuringa,At least once per month,0.07030,71,953,0.05406,0.08654
2003,Thuringa,Seldom,0.19972,241,953,0.17433,0.22512
2003,Thuringa,Never,0.52873,552,953,0.49703,0.56044
2005,Schleswig-Holstein,At least once per week,0.06841,58,643,0.04888,0.08794
2005,Schleswig-Holstein,At least once per month,0.10112,102,643,0.07780,0.12444
2005,Schleswig-Holstein,Seldom,0.30889,218,643,0.27315,0.34463
2005,Schleswig-Holstein,Never,0.36158,265,643,0.32441,0.39874
2005,Hamburg,At least once per week,0.09869,40,257,0.06215,0.13522
2005,Hamburg,Seldom,0.25423,79,257,0.20089,0.30757
2005,Hamburg,Never,0.44817,138,257,0.38725,0.50909
2005,Lower Saxony,At least once per week,0.08416,210,1764,0.07120,0.09712
2005,Lower Saxony,At least once per month,0.05222,128,1764,0.04183,0.06260
2005,Lower Saxony,Seldom,0.20998,456,1764,0.19097,0.22899
2005,Lower Saxony,Never,0.46982,970,1764,0.44653,0.49312
2005,Bremen,Seldom,0.24780,43,119,0.16990,0.32570
2005,Bremen,Never,0.50724,76,119,0.41704,0.59745
2005,North Rhine-Westphalia,At least once per week,0.06793,381,4313,0.06042,0.07544
2005,North Rhine-Westphalia,At least once per month,0.04974,285,4313,0.04325,0.05623
2005,North Rhine-Westphalia,Seldom,0.20081,1119,4313,0.18885,0.21277
2005,North Rhine-Westphalia,Never,0.50537,2528,4313,0.49044,0.52029
2005,Hesse,At least once per week,0.08481,148,1358,0.06998,0.09963
2005,Hesse,At least once per month,0.05272,102,1358,0.04083,0.06461
2005,Hesse,Seldom,0.20050,346,1358,0.17920,0.22180
2005,Hesse,Never,0.47682,762,1358,0.45024,0.50339
2005,"Rhineland-Palatinate, Saarland",At least once per week,0.05645,104,1230,0.04355,0.06935
2005,"Rhineland-Palatinate, Saarland",At least once per month,0.03998,79,1230,0.02903,0.05094
2005,"Rhineland-Palatinate, Saarland",Seldom,0.19976,309,1230,0.17741,0.22212
2005,"Rhineland-Palatinate, Saarland",Never,0.52280,738,1230,0.49487,0.55072
2005,Baden-Wuerttemberg,At least once per week,0.08196,291,2495,0.07119,0.09272
2005,Baden-Wuerttemberg,At least once per month,0.05993,223,2495,0.05061,0.06924
2005,Baden-Wuerttemberg,Seldom,0.21970,632,2495,0.20345,0.23595
2005,Baden-Wuerttemberg,Never,0.45209,1349,2495,0.43256,0.47162
2005,Bavaria,At least once per week,0.07405,282,2874,0.06448,0.08363
2005,Bavaria,At least once per month,0.06273,227,2874,0.05386,0.07159
2005,Bavaria,Seldom,0.26047,980,2874,0.24442,0.27652
2005,Bavaria,Never,0.43603,1385,2874,0.41789,0.45416
2005,Berlin,At least once per week,0.09827,90,755,0.07702,0.11952
2005,Berlin,At least once per month,0.07993,71,755,0.06057,0.09928
2005,Berlin,Seldom,0.25753,241,755,0.22632,0.28874
2005,Berlin,Never,0.40573,353,755,0.37068,0.44078
2005,Brandenburg,At least once per week,0.04965,68,877,0.03526,0.06403
2005,Brandenburg,At least once per month,0.05177,50,877,0.03710,0.06644
2005,Brandenburg,Seldom,0.25117,263,877,0.22245,0.27989
2005,Brandenburg,Never,0.50699,496,877,0.47388,0.54009
2005,Mecklenburg-Western Pomerania,At least once per week,0.05693,40,496,0.03652,0.07734
2005,Mecklenburg-Western Pomerania,At least once per month,0.06302,39,496,0.04161,0.08443
2005,Mecklenburg-Western Pomerania,Seldom,0.28046,162,496,0.24089,0.32004
2005,Mecklenburg-Western Pomerania,Never,0.46235,255,496,0.41843,0.50628
2005,Saxony,At least once per week,0.06510,123,1512,0.05266,0.07754
2005,Saxony,At least once per month,0.05074,93,1512,0.03968,0.06181
2005,Saxony,Seldom,0.26043,474,1512,0.23830,0.28256
2005,Saxony,Never,0.48725,822,1512,0.46205,0.51245
2005,Saxony-Anhalt,At least once per week,0.06260,78,883,0.04661,0.07859
2005,Saxony-Anhalt,At least once per month,0.06749,66,883,0.05094,0.08405
2005,Saxony-Anhalt,Seldom,0.20931,242,883,0.18246,0.23616
2005,Saxony-Anhalt,Never,0.53495,497,883,0.50204,0.56787
2005,Thuringa,At least once per week,0.05749,65,887,0.04217,0.07282
2005,Thuringa,At least once per month,0.05141,55,887,0.03687,0.06595
2005,Thuringa,Seldom,0.19086,236,887,0.16498,0.21674
2005,Thuringa,Never,0.55811,531,887,0.52541,0.59082
2007,Schleswig-Holstein,At least once per week,0.07663,66,610,0.05551,0.09776
2007,Schleswig-Holstein,At least once per month,0.04000,31,610,0.02443,0.05556
2007,Schleswig-Holstein,Seldom,0.25947,174,610,0.22465,0.29428
2007,Schleswig-Holstein,Never,0.45678,339,610,0.41722,0.49635
2007,Hamburg,At least once per week,0.08158,34,261,0.04831,0.11485
2007,Hamburg,Seldom,0.25228,90,261,0.19948,0.30507
2007,Hamburg,Never,0.45730,137,261,0.39674,0.51785
2007,Lower Saxony,At least once per week,0.08594,193,1808,0.07302,0.09886
2007,Lower Saxony,At least once per month,0.05163,140,1808,0.04143,0.06183
2007,Lower Saxony,Seldom,0.19158,455,1808,0.17344,0.20973
2007,Lower Saxony,Never,0.48732,1020,1808,0.46427,0.51036
2007,Bremen,Seldom,0.23245,34,108,0.15241,0.31248
2007,Bremen,Never,0.48183,74,108,0.38715,0.57651
2007,North Rhine-Westphalia,At least once per week,0.07267,421,4164,0.06479,0.08056
2007,North Rhine-Westphalia,At least once per month,0.04342,249,4164,0.03723,0.04961
2007,North Rhine-Westphalia,Seldom,0.18695,988,4164,0.17511,0.19879
2007,North Rhine-Westphalia,Never,0.51097,2506,4164,0.49579,0.52616
2007,Hesse,At least once per week,0.08450,173,1378,0.06981,0.09919
2007,Hesse,At least once per month,0.05807,115,1378,0.04572,0.07042
2007,Hesse,Seldom,0.18625,319,1378,0.16568,0.20681
2007,Hesse,Never,0.47137,771,1378,0.44501,0.49774
2007,"Rhineland-Palatinate, Saarland",At least once per week,0.06166,110,1161,0.04782,0.07550
2007,"Rhineland-Palatinate, Saarland",At least once per month,0.05549,91,1161,0.04232,0.06867
2007,"Rhineland-Palatinate, Saarland",Seldom,0.18383,252,1161,0.16154,0.20612
2007,"Rhineland-Palatinate, Saarland",Never,0.49619,708,1161,0.46742,0.52496
2007,Baden-Wuerttemberg,At least once per week,0.09170,307,2466,0.08031,0.10309
2007,Baden-Wuerttemberg,At least once per month,0.07482,261,2466,0.06443,0.08520
2007,Baden-Wuerttemberg,Seldom,0.20734,641,2466,0.19133,0.22334
2007,Baden-Wuerttemberg,Never,0.43310,1257,2466,0.41354,0.45266
2007,Bavaria,At least once per week,0.07373,314,2925,0.06425,0.08320
2007,Bavaria,At least once per month,0.06716,280,2925,0.05808,0.07623
2007,Bavaria,Seldom,0.23459,874,2925,0.21923,0.24995
2007,Bavaria,Never,0.44104,1457,2925,0.42304,0.45903
2007,Berlin,At least once per week,0.08723,87,744,0.06694,0.10752
2007,Berlin,At least once per month,0.06428,58,744,0.04665,0.08192
2007,Berlin,Seldom,0.24618,222,744,0.21520,0.27716
2007,Berlin,Never,0.44891,377,744,0.41314,0.48467
2007,Brandenburg,At least once per week,0.07412,86,853,0.05653,0.09171
2007,Brandenburg,At least once per month,0.06986,65,853,0.05274,0.08697
2007,Brandenburg,Seldom,0.20969,233,853,0.18235,0.23702
2007,Brandenburg,Never,0.50343,469,853,0.46985,0.53700
2007,Mecklenburg-Western Pomerania,At least once per week,0.09393,49,497,0.06826,0.11961
2007,Mecklenburg-Western Pomerania,At least once per month,0.06148,39,497,0.04034,0.08262
2007,Mecklenburg-Western Pomerania,Seldom,0.19097,131,497,0.15638,0.22557
2007,Mecklenburg-Western Pomerania,Never,0.51718,278,497,0.47320,0.56116
2007,Saxony,At least once per week,0.07940,136,1504,0.06573,0.09307
2007,Saxony,At least once per month,0.06344,117,1504,0.05112,0.07577
2007,Saxony,Seldom,0.23022,444,1504,0.20894,0.25150
2007,Saxony,Never,0.49922,807,1504,0.47394,0.52450
2007,Saxony-Anhalt,At least once per week,0.08175,97,867,0.06350,0.10000
2007,Saxony-Anhalt,At least once per month,0.05567,52,867,0.04039,0.07094
2007,Saxony-Anhalt,Seldom,0.19439,233,867,0.16803,0.22075
2007,Saxony-Anhalt,Never,0.53141,485,867,0.49818,0.56465
2007,Thuringa,At least once per week,0.05117,52,905,0.03681,0.06554
2007,Thuringa,At least once per month,0.06392,70,905,0.04797,0.07986
2007,Thuringa,Seldom,0.19373,230,905,0.16797,0.21950
2007,Thuringa,Never,0.55357,553,905,0.52117,0.58598
2008,Schleswig-Holstein,At least once per week,0.09734,69,547,0.07247,0.12220
2008,Schleswig-Holstein,At least once per month,0.09516,58,547,0.07055,0.11977
2008,Schleswig-Holstein,Seldom,0.22504,139,547,0.19001,0.26007
2008,Schleswig-Holstein,Never,0.40693,281,547,0.36573,0.44814
2008,Hamburg,At least once per week,0.18875,61,249,0.14005,0.23746
2008,Hamburg,Seldom,0.21212,65,249,0.16124,0.26300
2008,Hamburg,Never,0.38461,123,249,0.32406,0.44516
2008,Lower Saxony,At least once per week,0.11671,259,1729,0.10157,0.13185
2008,Lower Saxony,At least once per month,0.04871,113,1729,0.03856,0.05886
2008,Lower Saxony,Seldom,0.22632,470,1729,0.20659,0.24605
2008,Lower Saxony,Never,0.43652,887,1729,0.41313,0.45990
2008,Bremen,Never,0.43742,64,64,0.31492,0.55992
2008,North Rhine-Westphalia,At least once per week,0.10340,526,3914,0.09386,0.11294
