year,pgisced97,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Pre-primary Level,At least once per month,0.08922,49,535,0.06504,0.11340
2001,Pre-primary Level,Seldom,0.21695,117,535,0.18200,0.25191
2001,Pre-primary Level,Never,0.44806,232,535,0.40588,0.49024
2001,Primary Level,Never,0.91287,285,285,0.88007,0.94567
2001,Lower Secondary Level,At least once per week,0.06181,200,3039,0.05325,0.07038
2001,Lower Secondary Level,At least once per month,0.03719,109,3039,0.03046,0.04392
2001,Lower Secondary Level,Seldom,0.14050,467,3039,0.12814,0.15286
2001,Lower Secondary Level,Never,0.74254,2263,3039,0.72699,0.75808
2001,Upper Secondary Level,At least once per week,0.06798,791,11457,0.06337,0.07259
2001,Upper Secondary Level,At least once per month,0.05108,578,11457,0.04705,0.05511
2001,Upper Secondary Level,Seldom,0.21482,2546,11457,0.20730,0.22234
2001,Upper Secondary Level,Never,0.65305,7542,11457,0.64433,0.66176
2001,Post-secondary Non-tertiary Level,At least once per week,0.10634,107,1055,0.08773,0.12495
2001,Post-secondary Non-tertiary Level,At least once per month,0.08720,86,1055,0.07017,0.10423
2001,Post-secondary Non-tertiary Level,Seldom,0.28061,296,1055,0.25348,0.30773
2001,Post-secondary Non-tertiary Level,Never,0.51222,566,1055,0.48205,0.54240
2001,First Stage of Tertiary Education,At least once per week,0.07852,138,1655,0.06555,0.09148
2001,First Stage of Tertiary Education,At least once per month,0.07779,119,1655,0.06488,0.09070
2001,First Stage of Tertiary Education,Seldom,0.24227,429,1655,0.22162,0.26292
2001,First Stage of Tertiary Education,Never,0.58123,969,1655,0.55745,0.60501
2001,Second Stage of Tertiary Education,At least once per week,0.14315,482,3512,0.13157,0.15473
2001,Second Stage of Tertiary Education,At least once per month,0.10069,340,3512,0.09074,0.11064
2001,Second Stage of Tertiary Education,Seldom,0.29354,1070,3512,0.27848,0.30861
2001,Second Stage of Tertiary Education,Never,0.44821,1620,3512,0.43176,0.46466
2003,Pre-primary Level,At least once per week,0.34017,237,613,0.30263,0.37770
2003,Pre-primary Level,At least once per month,0.13912,77,613,0.11171,0.16654
2003,Pre-primary Level,Seldom,0.18483,112,613,0.15408,0.21558
2003,Pre-primary Level,Never,0.31934,187,613,0.28241,0.35628
2003,Primary Level,Never,0.87476,238,238,0.83263,0.91690
2003,Lower Secondary Level,At least once per week,0.06819,204,2709,0.05870,0.07768
2003,Lower Secondary Level,At least once per month,0.04688,128,2709,0.03891,0.05484
2003,Lower Secondary Level,Seldom,0.15760,443,2709,0.14387,0.17132
2003,Lower Secondary Level,Never,0.71561,1934,2709,0.69862,0.73260
2003,Upper Secondary Level,At least once per week,0.08716,1030,11031,0.08189,0.09242
2003,Upper Secondary Level,At least once per month,0.07553,858,11031,0.07060,0.08046
2003,Upper Secondary Level,Seldom,0.24249,2747,11031,0.23449,0.25049
2003,Upper Secondary Level,Never,0.58697,6396,11031,0.57779,0.59616
2003,Post-secondary Non-tertiary Level,At least once per week,0.14586,173,1149,0.12544,0.16628
2003,Post-secondary Non-tertiary Level,At least once per month,0.10736,127,1149,0.08945,0.12527
2003,Post-secondary Non-tertiary Level,Seldom,0.30296,349,1149,0.27638,0.32954
2003,Post-secondary Non-tertiary Level,Never,0.43460,500,1149,0.40592,0.46327
2003,First Stage of Tertiary Education,At least once per week,0.12586,217,1673,0.10996,0.14176
2003,First Stage of Tertiary Education,At least once per month,0.09387,160,1673,0.07989,0.10785
2003,First Stage of Tertiary Education,Seldom,0.29367,508,1673,0.27183,0.31550
2003,First Stage of Tertiary Education,Never,0.47357,788,1673,0.44964,0.49750
2003,Second Stage of Tertiary Education,At least once per week,0.19194,846,4328,0.18021,0.20368
2003,Second Stage of Tertiary Education,At least once per month,0.13203,589,4328,0.12194,0.14212
2003,Second Stage of Tertiary Education,Seldom,0.30881,1403,4328,0.29505,0.32258
2003,Second Stage of Tertiary Education,Never,0.36113,1490,4328,0.34681,0.37544
2005,Pre-primary Level,At least once per week,0.27947,209,647,0.24487,0.31408
2005,Pre-primary Level,At least once per month,0.12169,69,647,0.09648,0.14690
2005,Pre-primary Level,Seldom,0.23963,151,647,0.20671,0.27254
2005,Pre-primary Level,Never,0.35502,218,647,0.31812,0.39193
2005,Primary Level,Never,0.81687,207,207,0.76405,0.86969
2005,Lower Secondary Level,At least once per week,0.05538,137,2366,0.04617,0.06460
2005,Lower Secondary Level,At least once per month,0.03664,99,2366,0.02907,0.04422
2005,Lower Secondary Level,Seldom,0.18502,450,2366,0.16937,0.20068
2005,Lower Secondary Level,Never,0.71148,1680,2366,0.69322,0.72974
2005,Upper Secondary Level,At least once per week,0.06706,737,10147,0.06219,0.07193
2005,Upper Secondary Level,At least once per month,0.05759,658,10147,0.05306,0.06212
2005,Upper Secondary Level,Seldom,0.26735,2741,10147,0.25874,0.27596
2005,Upper Secondary Level,Never,0.59551,6011,10147,0.58596,0.60506
2005,Post-secondary Non-tertiary Level,At least once per week,0.11881,125,1119,0.09984,0.13778
2005,Post-secondary Non-tertiary Level,At least once per month,0.09703,105,1119,0.07968,0.11439
2005,Post-secondary Non-tertiary Level,Seldom,0.30659,367,1119,0.27957,0.33362
2005,Post-secondary Non-tertiary Level,Never,0.46235,522,1119,0.43313,0.49158
2005,First Stage of Tertiary Education,At least once per week,0.08841,139,1544,0.07425,0.10258
2005,First Stage of Tertiary Education,At least once per month,0.07210,117,1544,0.05919,0.08500
2005,First Stage of Tertiary Education,Seldom,0.30923,506,1544,0.28617,0.33229
2005,First Stage of Tertiary Education,Never,0.51038,782,1544,0.48543,0.53532
2005,Second Stage of Tertiary Education,At least once per week,0.14359,608,4139,0.13290,0.15427
2005,Second Stage of Tertiary Education,At least once per month,0.11343,476,4139,0.10377,0.12310
2005,Second Stage of Tertiary Education,Seldom,0.34210,1476,4139,0.32764,0.35655
2005,Second Stage of Tertiary Education,Never,0.39284,1579,4139,0.37796,0.40772
2007,Pre-primary Level,At least once per week,0.15051,115,341,0.11250,0.18852
2007,Pre-primary Level,At least once per month,0.06916,46,341,0.04219,0.09613
2007,Pre-primary Level,Seldom,0.12517,80,341,0.08999,0.16034
2007,Pre-primary Level,Never,0.17752,100,341,0.13690,0.21813
2007,Primary Level,Never,0.86326,186,186,0.81375,0.91277
2007,Lower Secondary Level,At least once per week,0.04902,133,2174,0.03994,0.05809
2007,Lower Secondary Level,At least once per month,0.03489,92,2174,0.02717,0.04260
2007,Lower Secondary Level,Seldom,0.14862,351,2174,0.13367,0.16358
2007,Lower Secondary Level,Never,0.72653,1598,2174,0.70779,0.74527
2007,Upper Secondary Level,At least once per week,0.07503,847,10209,0.06992,0.08014
2007,Upper Secondary Level,At least once per month,0.05504,648,10209,0.05062,0.05947
2007,Upper Secondary Level,Seldom,0.23937,2537,10209,0.23109,0.24764
2007,Upper Secondary Level,Never,0.61389,6177,10209,0.60445,0.62334
2007,Post-secondary Non-tertiary Level,At least once per week,0.11285,136,1163,0.09466,0.13105
2007,Post-secondary Non-tertiary Level,At least once per month,0.09832,112,1163,0.08120,0.11544
2007,Post-secondary Non-tertiary Level,Seldom,0.28966,351,1163,0.26357,0.31574
2007,Post-secondary Non-tertiary Level,Never,0.49134,564,1163,0.46259,0.52008
2007,First Stage of Tertiary Education,At least once per week,0.11036,168,1525,0.09463,0.12609
2007,First Stage of Tertiary Education,At least once per month,0.08563,128,1525,0.07158,0.09968
2007,First Stage of Tertiary Education,Seldom,0.29556,462,1525,0.27265,0.31847
2007,First Stage of Tertiary Education,Never,0.50029,767,1525,0.47519,0.52539
2007,Second Stage of Tertiary Education,At least once per week,0.15980,701,4360,0.14892,0.17068
2007,Second Stage of Tertiary Education,At least once per month,0.12167,551,4360,0.11197,0.13138
2007,Second Stage of Tertiary Education,Seldom,0.32310,1440,4360,0.30922,0.33698
2007,Second Stage of Tertiary Education,Never,0.38751,1668,4360,0.37304,0.40197
2008,Pre-primary Level,At least once per week,0.24112,150,353,0.19643,0.28581
2008,Pre-primary Level,At least once per month,0.08479,53,353,0.05569,0.11389
2008,Pre-primary Level,Seldom,0.11154,65,353,0.07865,0.14443
2008,Pre-primary Level,Never,0.15204,85,353,0.11453,0.18955
2008,Primary Level,Never,0.88079,159,159,0.83027,0.93132
2008,Lower Secondary Level,At least once per week,0.06906,160,2002,0.05795,0.08017
2008,Lower Secondary Level,At least once per month,0.04837,106,2002,0.03897,0.05777
2008,Lower Secondary Level,Seldom,0.15768,342,2002,0.14171,0.17365
2008,Lower Secondary Level,Never,0.69359,1394,2002,0.67339,0.71379
2008,Upper Secondary Level,At least once per week,0.09752,996,9678,0.09161,0.10343
2008,Upper Secondary Level,At least once per month,0.07232,737,9678,0.06716,0.07748
2008,Upper Secondary Level,Seldom,0.24328,2400,9678,0.23473,0.25183
2008,Upper Secondary Level,Never,0.57922,5545,9678,0.56938,0.58905
2008,Post-secondary Non-tertiary Level,At least once per week,0.15496,173,1089,0.13346,0.17646
2008,Post-secondary Non-tertiary Level,At least once per month,0.11412,120,1089,0.09523,0.13302
2008,Post-secondary Non-tertiary Level,Seldom,0.30932,321,1089,0.28185,0.33678
2008,Post-secondary Non-tertiary Level,Never,0.41953,475,1089,0.39020,0.44885
2008,First Stage of Tertiary Education,At least once per week,0.15688,214,1412,0.13790,0.17586
2008,First Stage of Tertiary Education,At least once per month,0.09830,126,1412,0.08276,0.11383
2008,First Stage of Tertiary Education,Seldom,0.29730,420,1412,0.27345,0.32115
2008,First Stage of Tertiary Education,Never,0.44223,652,1412,0.41632,0.46815
2008,Second Stage of Tertiary Education,At least once per week,0.20603,859,4182,0.19377,0.21829
2008,Second Stage of Tertiary Education,At least once per month,0.13197,565,4182,0.12171,0.14223
2008,Second Stage of Tertiary Education,Seldom,0.30204,1295,4182,0.28813,0.31596
2008,Second Stage of Tertiary Education,Never,0.35676,1463,4182,0.34224,0.37128
2009,Pre-primary Level,At least once per week,0.19368,109,309,0.14955,0.23782
2009,Pre-primary Level,At least once per month,0.07523,46,309,0.04577,0.10468
2009,Pre-primary Level,Seldom,0.15243,73,309,0.11229,0.19258
2009,Pre-primary Level,Never,0.20236,81,309,0.15749,0.24723
2009,Primary Level,Never,0.85122,134,134,0.79073,0.91170
2009,Lower Secondary Level,At least once per week,0.05754,109,1768,0.04668,0.06840
2009,Lower Secondary Level,At least once per month,0.05668,97,1768,0.04590,0.06746
2009,Lower Secondary Level,Seldom,0.16034,331,1768,0.14323,0.17744
2009,Lower Secondary Level,Never,0.69091,1231,1768,0.66936,0.71245
2009,Upper Secondary Level,At least once per week,0.08049,748,8974,0.07486,0.08612
2009,Upper Secondary Level,At least once per month,0.06286,559,8974,0.05784,0.06789
2009,Upper Secondary Level,Seldom,0.25658,2380,8974,0.24755,0.26562
2009,Upper Secondary Level,Never,0.58484,5287,8974,0.57465,0.59504
2009,Post-secondary Non-tertiary Level,At least once per week,0.11203,119,987,0.09234,0.13172
2009,Post-secondary Non-tertiary Level,At least once per month,0.11056,98,987,0.09099,0.13014
2009,Post-secondary Non-tertiary Level,Seldom,0.30846,297,987,0.27963,0.33729
2009,Post-secondary Non-tertiary Level,Never,0.45394,473,987,0.42287,0.48502
2009,First Stage of Tertiary Education,At least once per week,0.12970,157,1320,0.11157,0.14784
2009,First Stage of Tertiary Education,At least once per month,0.07450,107,1320,0.06033,0.08867
2009,First Stage of Tertiary Education,Seldom,0.30860,398,1320,0.28367,0.33353
2009,First Stage of Tertiary Education,Never,0.47473,658,1320,0.44778,0.50168
2009,Second Stage of Tertiary Education,At least once per week,0.16442,685,4002,0.15294,0.17591
2009,Second Stage of Tertiary Education,At least once per month,0.11251,434,4002,0.10272,0.12231
2009,Second Stage of Tertiary Education,Seldom,0.34439,1351,4002,0.32967,0.35911
2009,Second Stage of Tertiary Education,Never,0.36804,1532,4002,0.35309,0.38298
2011,Pre-primary Level,At least once per week,0.19721,169,473,0.16131,0.23310
2011,Pre-primary Level,At least once per month,0.08175,59,473,0.05703,0.10647
2011,Pre-primary Level,Seldom,0.11176,84,473,0.08334,0.14019
2011,Pre-primary Level,Never,0.18322,161,473,0.14832,0.21811
2011,Primary Level,Seldom,0.09242,40,381,0.06330,0.12154
2011,Primary Level,Never,0.86308,341,381,0.82852,0.89765
2011,Lower Secondary Level,At least once per week,0.05354,179,2924,0.04538,0.06171
2011,Lower Secondary Level,At least once per month,0.03340,110,2924,0.02689,0.03991
2011,Lower Secondary Level,Seldom,0.14583,450,2924,0.13304,0.15863
2011,Lower Secondary Level,Never,0.73022,2185,2924,0.71413,0.74631
2011,Upper Secondary Level,At least once per week,0.09170,1277,13825,0.08689,0.09651
2011,Upper Secondary Level,At least once per month,0.05916,839,13825,0.05523,0.06309
2011,Upper Secondary Level,Seldom,0.23300,3088,13825,0.22595,0.24005
2011,Upper Secondary Level,Never,0.60722,8621,13825,0.59908,0.61536
2011,Post-secondary Non-tertiary Level,At least once per week,0.15604,303,1990,0.14009,0.17199
2011,Post-secondary Non-tertiary Level,At least once per month,0.09445,163,1990,0.08160,0.10731
2011,Post-secondary Non-tertiary Level,Seldom,0.29513,549,1990,0.27509,0.31518
2011,Post-secondary Non-tertiary Level,Never,0.44119,975,1990,0.41937,0.46301
2011,First Stage of Tertiary Education,At least once per week,0.14261,268,1846,0.12666,0.15857
2011,First Stage of Tertiary Education,At least once per month,0.07079,131,1846,0.05908,0.08249
2011,First Stage of Tertiary Education,Seldom,0.26941,509,1846,0.24916,0.28965
2011,First Stage of Tertiary Education,Never,0.50545,938,1846,0.48264,0.52827
2011,Second Stage of Tertiary Education,At least once per week,0.17828,1140,6189,0.16874,0.18781
2011,Second Stage of Tertiary Education,At least once per month,0.10908,631,6189,0.10132,0.11685
2011,Second Stage of Tertiary Education,Seldom,0.29954,1847,6189,0.28812,0.31095
2011,Second Stage of Tertiary Education,Never,0.40872,2571,6189,0.39647,0.42097
2013,Pre-primary Level,At least once per week,0.20159,207,443,0.16418,0.23899
2013,Pre-primary Level,At least once per month,0.05480,53,443,0.03358,0.07602
2013,Pre-primary Level,Seldom,0.08680,86,443,0.06055,0.11305
2013,Pre-primary Level,Never,0.09225,97,443,0.06527,0.11923
2013,Primary Level,Seldom,0.11671,47,280,0.07904,0.15439
2013,Primary Level,Never,0.48018,233,280,0.42156,0.53881
2013,Lower Secondary Level,At least once per week,0.07276,301,2581,0.06274,0.08278
2013,Lower Secondary Level,At least once per month,0.04914,189,2581,0.04080,0.05748
2013,Lower Secondary Level,Seldom,0.15388,493,2581,0.13995,0.16780
2013,Lower Secondary Level,Never,0.53880,1598,2581,0.51957,0.55804
2013,Upper Secondary Level,At least once per week,0.11347,1668,12346,0.10788,0.11907
2013,Upper Secondary Level,At least once per month,0.07966,1100,12346,0.07489,0.08444
2013,Upper Secondary Level,Seldom,0.23904,3105,12346,0.23151,0.24656
2013,Upper Secondary Level,Never,0.49327,6473,12346,0.48445,0.50208
2013,Post-secondary Non-tertiary Level,At least once per week,0.16379,369,1768,0.14654,0.18105
2013,Post-secondary Non-tertiary Level,At least once per month,0.10830,202,1768,0.09381,0.12279
2013,Post-secondary Non-tertiary Level,Seldom,0.24099,524,1768,0.22105,0.26093
2013,Post-secondary Non-tertiary Level,Never,0.32455,673,1768,0.30272,0.34638
2013,First Stage of Tertiary Education,At least once per week,0.17245,298,1670,0.15432,0.19057
2013,First Stage of Tertiary Education,At least once per month,0.09383,162,1670,0.07984,0.10782
2013,First Stage of Tertiary Education,Seldom,0.31679,526,1670,0.29447,0.33911
2013,First Stage of Tertiary Education,Never,0.39777,684,1670,0.37428,0.42125
2013,Second Stage of Tertiary Education,At least once per week,0.22407,1507,5813,0.21335,0.23479
2013,Second Stage of Tertiary Education,At least once per month,0.13143,805,5813,0.12274,0.14011
2013,Second Stage of Tertiary Education,Seldom,0.27619,1718,5813,0.26469,0.28768
2013,Second Stage of Tertiary Education,Never,0.28093,1783,5813,0.26938,0.29249
2015,Pre-primary Level,At least once per week,0.13603,118,373,0.10120,0.17087
2015,Pre-primary Level,At least once per month,0.06983,43,373,0.04393,0.09573
2015,Pre-primary Level,Seldom,0.08442,65,373,0.05617,0.11267
2015,Pre-primary Level,Never,0.23943,147,373,0.19606,0.28279
2015,Primary Level,Seldom,0.09412,56,498,0.06845,0.11979
2015,Primary Level,Never,0.83051,442,498,0.79752,0.86350
2015,Lower Secondary Level,At least once per week,0.07089,216,2951,0.06163,0.08015
2015,Lower Secondary Level,At least once per month,0.04528,148,2951,0.03778,0.05278
2015,Lower Secondary Level,Seldom,0.14221,450,2951,0.12961,0.15481
2015,Lower Secondary Level,Never,0.71225,2137,2951,0.69591,0.72858
2015,Upper Secondary Level,At least once per week,0.09743,1175,12108,0.09215,0.10272
2015,Upper Secondary Level,At least once per month,0.06324,777,12108,0.05890,0.06757
2015,Upper Secondary Level,Seldom,0.22015,2700,12108,0.21277,0.22753
2015,Upper Secondary Level,Never,0.61221,7456,12108,0.60354,0.62089
2015,Post-secondary Non-tertiary Level,At least once per week,0.13045,253,2149,0.11621,0.14469
2015,Post-secondary Non-tertiary Level,At least once per month,0.09111,189,2149,0.07894,0.10328
2015,Post-secondary Non-tertiary Level,Seldom,0.26447,551,2149,0.24582,0.28312
2015,Post-secondary Non-tertiary Level,Never,0.50860,1156,2149,0.48746,0.52974
2015,First Stage of Tertiary Education,At least once per week,0.12910,216,1529,0.11228,0.14591
2015,First Stage of Tertiary Education,At least once per month,0.07395,105,1529,0.06083,0.08707
2015,First Stage of Tertiary Education,Seldom,0.27110,420,1529,0.24881,0.29339
2015,First Stage of Tertiary Education,Never,0.52034,788,1529,0.49529,0.54539
2015,Second Stage of Tertiary Education,At least once per week,0.20199,1210,6405,0.19215,0.21182
2015,Second Stage of Tertiary Education,At least once per month,0.09967,673,6405,0.09233,0.10700
2015,Second Stage of Tertiary Education,Seldom,0.29376,1860,6405,0.28261,0.30492
2015,Second Stage of Tertiary Education,Never,0.40094,2662,6405,0.38894,0.41294
2017,Pre-primary Level,At least once per week,0.17051,132,425,0.13471,0.20631
2017,Pre-primary Level,At least once per month,0.04500,41,425,0.02526,0.06473
2017,Pre-primary Level,Seldom,0.14310,93,425,0.10977,0.17643
2017,Pre-primary Level,Never,0.18802,159,425,0.15083,0.22521
2017,Primary Level,At least once per week,0.05343,106,1869,0.04323,0.06363
2017,Primary Level,At least once per month,0.03902,72,1869,0.03024,0.04780
2017,Primary Level,Seldom,0.12316,257,1869,0.10826,0.13806
2017,Primary Level,Never,0.78106,1434,1869,0.76231,0.79982
2017,Lower Secondary Level,At least once per week,0.08129,314,3529,0.07228,0.09031
2017,Lower Secondary Level,At least once per month,0.05707,206,3529,0.04942,0.06473
2017,Lower Secondary Level,Seldom,0.17156,613,3529,0.15912,0.18400
2017,Lower Secondary Level,Never,0.66208,2396,3529,0.64648,0.67769
2017,Upper Secondary Level,At least once per week,0.10671,1397,12687,0.10134,0.11208
2017,Upper Secondary Level,At least once per month,0.07205,928,12687,0.06755,0.07655
2017,Upper Secondary Level,Seldom,0.23839,2933,12687,0.23097,0.24580
2017,Upper Secondary Level,Never,0.57688,7429,12687,0.56828,0.58547
2017,Post-secondary Non-tertiary Level,At least once per week,0.13334,305,2312,0.11948,0.14720
2017,Post-secondary Non-tertiary Level,At least once per month,0.09303,197,2312,0.08119,0.10488
2017,Post-secondary Non-tertiary Level,Seldom,0.26044,587,2312,0.24254,0.27833
2017,Post-secondary Non-tertiary Level,Never,0.51250,1223,2312,0.49212,0.53288
2017,First Stage of Tertiary Education,At least once per week,0.12317,215,1529,0.10669,0.13965
2017,First Stage of Tertiary Education,At least once per month,0.09105,126,1529,0.07662,0.10547
2017,First Stage of Tertiary Education,Seldom,0.28681,434,1529,0.26413,0.30948
2017,First Stage of Tertiary Education,Never,0.49374,754,1529,0.46867,0.51881
2017,Second Stage of Tertiary Education,At least once per week,0.21210,1409,7231,0.20268,0.22152
2017,Second Stage of Tertiary Education,At least once per month,0.10461,730,7231,0.09756,0.11167
2017,Second Stage of Tertiary Education,Seldom,0.28863,2076,7231,0.27819,0.29908
2017,Second Stage of Tertiary Education,Never,0.39002,3016,7231,0.37878,0.40127
2018,Primary Level,At least once per week,0.00803,70,1125,0.00281,0.01324
2018,Primary Level,At least once per month,0.00757,74,1125,0.00250,0.01264
2018,Primary Level,Seldom,0.01729,160,1125,0.00967,0.02491
2018,Primary Level,Never,0.07254,821,1125,0.05737,0.08770
2018,Lower Secondary Level,At least once per week,0.00180,52,597,-0.00160,0.00521
2018,Lower Secondary Level,Seldom,0.00246,121,597,-0.00152,0.00643
2018,Lower Secondary Level,Never,0.00780,424,597,0.00074,0.01486
2018,Upper Secondary Level,At least once per week,0.00031,44,548,-0.00116,0.00177
2018,Upper Secondary Level,At least once per month,0.00017,37,548,-0.00092,0.00126
2018,Upper Secondary Level,Seldom,0.00046,102,548,-0.00134,0.00226
2018,Upper Secondary Level,Never,0.00164,365,548,-0.00175,0.00503
2018,Post-secondary Non-tertiary Level,Never,0.00170,54,54,-0.00938,0.01278
2018,Second Stage of Tertiary Education,At least once per week,0.00058,43,574,-0.00139,0.00255
2018,Second Stage of Tertiary Education,At least once per month,0.00042,47,574,-0.00126,0.00211
2018,Second Stage of Tertiary Education,Seldom,0.00087,108,574,-0.00155,0.00329
2018,Second Stage of Tertiary Education,Never,0.00363,376,574,-0.00129,0.00856
2019,Pre-primary Level,At least once per week,0.26379,133,333,0.21638,0.31119
2019,Pre-primary Level,At least once per month,0.07731,40,333,0.04858,0.10604
2019,Pre-primary Level,Seldom,0.09402,68,333,0.06262,0.12541
2019,Pre-primary Level,Never,0.16225,92,333,0.12259,0.20191
2019,Primary Level,At least once per week,0.09239,88,1525,0.07785,0.10693
2019,Primary Level,At least once per month,0.03338,89,1525,0.02436,0.04240
