year,age_gr,pgisced97,pli0093_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,Upper Secondary Level,Never,0.29241,577,1417,0.26872,0.31610
1990,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.33631,35,69,0.22402,0.44861
1990,30-45 y.,Post-secondary Non-tertiary Level,Never,0.19375,34,69,0.09981,0.28769
1990,30-45 y.,First Stage of Tertiary Education,At least once per week,0.19436,38,201,0.13952,0.24920
1990,30-45 y.,First Stage of Tertiary Education,At least once per month,0.18246,40,201,0.12893,0.23599
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.27682,75,201,0.21481,0.33883
1990,30-45 y.,First Stage of Tertiary Education,Never,0.18552,48,201,0.13165,0.23939
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.15368,75,334,0.11494,0.19241
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.13325,68,334,0.09675,0.16976
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.25534,127,334,0.20850,0.30217
1990,30-45 y.,Second Stage of Tertiary Education,Never,0.11765,64,334,0.08305,0.15226
1990,46-65 y.,Primary Level,Never,0.85832,259,259,0.81576,0.90087
1990,46-65 y.,Lower Secondary Level,At least once per week,0.05893,44,795,0.04255,0.07531
1990,46-65 y.,Lower Secondary Level,At least once per month,0.04902,40,795,0.03400,0.06404
1990,46-65 y.,Lower Secondary Level,Seldom,0.22171,177,795,0.19281,0.25060
1990,46-65 y.,Lower Secondary Level,Never,0.56448,534,795,0.52999,0.59897
1990,46-65 y.,Upper Secondary Level,At least once per week,0.08853,136,1351,0.07337,0.10368
1990,46-65 y.,Upper Secondary Level,At least once per month,0.09749,155,1351,0.08167,0.11331
1990,46-65 y.,Upper Secondary Level,Seldom,0.24899,406,1351,0.22592,0.27206
1990,46-65 y.,Upper Secondary Level,Never,0.35447,654,1351,0.32896,0.37999
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.30967,61,117,0.22553,0.39381
1990,46-65 y.,First Stage of Tertiary Education,Never,0.28139,56,117,0.19955,0.36322
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.15038,53,225,0.10357,0.19719
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.12639,46,225,0.08287,0.16991
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.21821,78,225,0.16412,0.27230
1990,46-65 y.,Second Stage of Tertiary Education,Never,0.10881,48,225,0.06803,0.14959
1990,66 and older,Lower Secondary Level,Seldom,0.08257,34,348,0.05361,0.11153
1990,66 and older,Lower Secondary Level,Never,0.68418,314,348,0.63527,0.73309
1990,66 and older,Upper Secondary Level,At least once per week,0.05745,37,486,0.03674,0.07816
1990,66 and older,Upper Secondary Level,At least once per month,0.06538,38,486,0.04338,0.08738
1990,66 and older,Upper Secondary Level,Seldom,0.14442,86,486,0.11314,0.17571
1990,66 and older,Upper Secondary Level,Never,0.55099,325,486,0.50672,0.59526
1990,66 and older,First Stage of Tertiary Education,Never,0.56593,50,50,0.42715,0.70471
1995,17-29 y.,Pre-primary Level,At least once per week,0.40185,101,261,0.34225,0.46144
1995,17-29 y.,Pre-primary Level,Seldom,0.22513,71,261,0.17436,0.27590
1995,17-29 y.,Pre-primary Level,Never,0.28897,89,261,0.23387,0.34407
1995,17-29 y.,Primary Level,Never,0.65180,52,52,0.52105,0.78255
1995,17-29 y.,Lower Secondary Level,At least once per week,0.17399,111,757,0.14697,0.20101
1995,17-29 y.,Lower Secondary Level,At least once per month,0.11247,78,757,0.08994,0.13499
1995,17-29 y.,Lower Secondary Level,Seldom,0.23600,172,757,0.20573,0.26627
1995,17-29 y.,Lower Secondary Level,Never,0.46777,396,757,0.43220,0.50334
1995,17-29 y.,Upper Secondary Level,At least once per week,0.14712,224,1604,0.12978,0.16446
1995,17-29 y.,Upper Secondary Level,At least once per month,0.08976,148,1604,0.07577,0.10376
1995,17-29 y.,Upper Secondary Level,Seldom,0.31854,518,1604,0.29573,0.34135
1995,17-29 y.,Upper Secondary Level,Never,0.43600,714,1604,0.41173,0.46028
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.41264,75,130,0.32769,0.49760
1995,17-29 y.,Post-secondary Non-tertiary Level,Never,0.29538,55,130,0.21665,0.37410
1995,17-29 y.,First Stage of Tertiary Education,Seldom,0.36125,42,42,0.21421,0.50829
1995,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.18437,32,145,0.12103,0.24771
1995,17-29 y.,Second Stage of Tertiary Education,Seldom,0.38671,69,145,0.30717,0.46626
1995,17-29 y.,Second Stage of Tertiary Education,Never,0.29296,44,145,0.21863,0.36730
1995,30-45 y.,Primary Level,Never,0.72799,116,116,0.64666,0.80932
1995,30-45 y.,Lower Secondary Level,Seldom,0.30217,105,405,0.25739,0.34695
1995,30-45 y.,Lower Secondary Level,Never,0.54788,300,405,0.49935,0.59641
1995,30-45 y.,Upper Secondary Level,At least once per week,0.09057,200,2375,0.07903,0.10212
1995,30-45 y.,Upper Secondary Level,At least once per month,0.08921,189,2375,0.07775,0.10068
1995,30-45 y.,Upper Secondary Level,Seldom,0.37194,826,2375,0.35249,0.39138
1995,30-45 y.,Upper Secondary Level,Never,0.44398,1160,2375,0.42399,0.46396
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.22465,32,188,0.16483,0.28447
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.28131,67,188,0.21687,0.34576
1995,30-45 y.,Post-secondary Non-tertiary Level,Never,0.37673,89,188,0.30727,0.44618
1995,30-45 y.,First Stage of Tertiary Education,At least once per week,0.12398,38,324,0.08804,0.15992
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.13765,39,324,0.10008,0.17523
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.37247,121,324,0.31975,0.42520
1995,30-45 y.,First Stage of Tertiary Education,Never,0.36331,126,324,0.31086,0.41576
1995,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.18377,138,844,0.15763,0.20992
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.17307,121,844,0.14753,0.19860
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.37043,340,844,0.33783,0.40303
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.26807,245,844,0.23817,0.29797
1995,46-65 y.,Primary Level,Never,0.91542,243,243,0.88036,0.95048
1995,46-65 y.,Lower Secondary Level,At least once per week,0.06393,35,753,0.04644,0.08141
1995,46-65 y.,Lower Secondary Level,Seldom,0.21084,138,753,0.18168,0.23999
1995,46-65 y.,Lower Secondary Level,Never,0.68740,580,753,0.65426,0.72053
1995,46-65 y.,Upper Secondary Level,At least once per week,0.08749,145,1968,0.07500,0.09998
1995,46-65 y.,Upper Secondary Level,At least once per month,0.08533,146,1968,0.07299,0.09768
1995,46-65 y.,Upper Secondary Level,Seldom,0.30753,588,1968,0.28714,0.32792
1995,46-65 y.,Upper Secondary Level,Never,0.51070,1089,1968,0.48861,0.53279
1995,46-65 y.,Post-secondary Non-tertiary Level,Never,0.58581,36,36,0.42262,0.74901
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.37185,96,202,0.30504,0.43867
1995,46-65 y.,First Stage of Tertiary Education,Never,0.43928,106,202,0.37066,0.50789
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.22167,104,582,0.18789,0.25545
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.13655,68,582,0.10863,0.16447
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.33110,208,582,0.29284,0.36937
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.31068,202,582,0.27305,0.34831
1995,66 and older,Primary Level,Never,0.99074,36,36,0.95900,1.02248
1995,66 and older,Lower Secondary Level,Seldom,0.09957,49,436,0.07143,0.12771
1995,66 and older,Lower Secondary Level,Never,0.80955,387,436,0.77265,0.84645
1995,66 and older,Upper Secondary Level,At least once per week,0.10674,66,731,0.08434,0.12914
1995,66 and older,Upper Secondary Level,At least once per month,0.05138,40,731,0.03537,0.06740
1995,66 and older,Upper Secondary Level,Seldom,0.16760,119,731,0.14051,0.19470
1995,66 and older,Upper Secondary Level,Never,0.65530,506,731,0.62083,0.68978
1995,66 and older,First Stage of Tertiary Education,Never,0.52871,47,47,0.38446,0.67297
1995,66 and older,Second Stage of Tertiary Education,Seldom,0.19819,33,109,0.12300,0.27337
1995,66 and older,Second Stage of Tertiary Education,Never,0.51231,76,109,0.41804,0.60658
1998,17-29 y.,Pre-primary Level,At least once per week,0.31767,93,327,0.26713,0.36821
1998,17-29 y.,Pre-primary Level,At least once per month,0.11138,37,327,0.07723,0.14554
1998,17-29 y.,Pre-primary Level,Seldom,0.27174,88,327,0.22345,0.32003
1998,17-29 y.,Pre-primary Level,Never,0.29204,109,327,0.24268,0.34140
1998,17-29 y.,Primary Level,Never,0.67747,38,38,0.52685,0.82809
1998,17-29 y.,Lower Secondary Level,At least once per week,0.15223,100,735,0.12624,0.17822
1998,17-29 y.,Lower Secondary Level,At least once per month,0.08391,61,735,0.06385,0.10397
1998,17-29 y.,Lower Secondary Level,Seldom,0.22892,162,735,0.19852,0.25931
1998,17-29 y.,Lower Secondary Level,Never,0.53067,412,735,0.49457,0.56678
1998,17-29 y.,Upper Secondary Level,At least once per week,0.15413,186,1417,0.13533,0.17294
1998,17-29 y.,Upper Secondary Level,At least once per month,0.08981,132,1417,0.07491,0.10470
1998,17-29 y.,Upper Secondary Level,Seldom,0.26841,397,1417,0.24533,0.29149
1998,17-29 y.,Upper Secondary Level,Never,0.48371,702,1417,0.45768,0.50974
1998,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.38097,61,113,0.29103,0.47091
1998,17-29 y.,Post-secondary Non-tertiary Level,Never,0.34577,52,113,0.25768,0.43385
1998,17-29 y.,First Stage of Tertiary Education,Seldom,0.39549,46,84,0.29030,0.50068
1998,17-29 y.,First Stage of Tertiary Education,Never,0.36890,38,84,0.26509,0.47270
1998,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.18566,32,125,0.11722,0.25410
1998,17-29 y.,Second Stage of Tertiary Education,Seldom,0.33652,55,125,0.25335,0.41969
1998,17-29 y.,Second Stage of Tertiary Education,Never,0.24998,38,125,0.17377,0.32620
1998,30-45 y.,Primary Level,Never,0.80899,100,100,0.73156,0.88643
1998,30-45 y.,Lower Secondary Level,Seldom,0.23026,96,424,0.19014,0.27039
1998,30-45 y.,Lower Secondary Level,Never,0.63097,328,424,0.58499,0.67696
1998,30-45 y.,Upper Secondary Level,At least once per week,0.08861,202,2533,0.07754,0.09968
1998,30-45 y.,Upper Secondary Level,At least once per month,0.08459,198,2533,0.07375,0.09543
1998,30-45 y.,Upper Secondary Level,Seldom,0.32764,780,2533,0.30936,0.34592
1998,30-45 y.,Upper Secondary Level,Never,0.49695,1353,2533,0.47748,0.51643
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.15289,31,219,0.10512,0.20066
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.31902,79,219,0.25715,0.38089
1998,30-45 y.,Post-secondary Non-tertiary Level,Never,0.41003,109,219,0.34474,0.47532
1998,30-45 y.,First Stage of Tertiary Education,At least once per week,0.11444,40,328,0.07994,0.14895
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.34986,122,328,0.29817,0.40156
1998,30-45 y.,First Stage of Tertiary Education,Never,0.43587,166,328,0.38213,0.48962
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.17794,152,922,0.15324,0.20264
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.11260,103,922,0.09219,0.13302
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.36258,352,922,0.33153,0.39362
1998,30-45 y.,Second Stage of Tertiary Education,Never,0.33968,315,922,0.30910,0.37027
1998,46-65 y.,Primary Level,Never,0.90199,210,210,0.86168,0.94230
1998,46-65 y.,Lower Secondary Level,At least once per week,0.07488,39,752,0.05606,0.09371
1998,46-65 y.,Lower Secondary Level,At least once per month,0.05074,33,752,0.03505,0.06644
1998,46-65 y.,Lower Secondary Level,Seldom,0.17486,117,752,0.14769,0.20203
1998,46-65 y.,Lower Secondary Level,Never,0.67722,563,752,0.64378,0.71066
1998,46-65 y.,Upper Secondary Level,At least once per week,0.07349,151,2169,0.06251,0.08448
1998,46-65 y.,Upper Secondary Level,At least once per month,0.08146,159,2169,0.06995,0.09298
1998,46-65 y.,Upper Secondary Level,Seldom,0.31560,657,2169,0.29604,0.33516
1998,46-65 y.,Upper Secondary Level,Never,0.51864,1202,2169,0.49761,0.53968
1998,46-65 y.,Post-secondary Non-tertiary Level,Never,0.54432,40,40,0.38801,0.70062
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.37220,102,222,0.30846,0.43593
1998,46-65 y.,First Stage of Tertiary Education,Never,0.42532,120,222,0.36014,0.49050
1998,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.19400,110,700,0.16469,0.22332
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.14123,97,700,0.11542,0.16705
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.32937,236,700,0.29453,0.36421
1998,46-65 y.,Second Stage of Tertiary Education,Never,0.32979,257,700,0.29494,0.36464
1998,66 and older,Primary Level,Never,0.98158,48,48,0.94313,1.02002
1998,66 and older,Lower Secondary Level,Seldom,0.09557,60,501,0.06980,0.12133
1998,66 and older,Lower Secondary Level,Never,0.79484,441,501,0.75945,0.83024
1998,66 and older,Upper Secondary Level,At least once per week,0.07744,67,852,0.05948,0.09540
1998,66 and older,Upper Secondary Level,At least once per month,0.04265,38,852,0.02907,0.05622
1998,66 and older,Upper Secondary Level,Seldom,0.15871,137,852,0.13416,0.18327
1998,66 and older,Upper Secondary Level,Never,0.68469,610,852,0.65347,0.71591
1998,66 and older,First Stage of Tertiary Education,Never,0.54191,45,45,0.39469,0.68913
1998,66 and older,Second Stage of Tertiary Education,Seldom,0.17794,40,130,0.11194,0.24394
1998,66 and older,Second Stage of Tertiary Education,Never,0.48696,90,130,0.40070,0.57321
2001,17-29 y.,Pre-primary Level,At least once per week,0.23395,137,534,0.19801,0.26990
2001,17-29 y.,Pre-primary Level,At least once per month,0.08929,49,534,0.06508,0.11350
2001,17-29 y.,Pre-primary Level,Seldom,0.21635,116,534,0.18139,0.25130
2001,17-29 y.,Pre-primary Level,Never,0.44841,232,534,0.40618,0.49063
2001,17-29 y.,Primary Level,Never,0.86395,44,44,0.76147,0.96642
2001,17-29 y.,Lower Secondary Level,At least once per week,0.11055,113,939,0.09049,0.13062
2001,17-29 y.,Lower Secondary Level,At least once per month,0.05950,53,939,0.04436,0.07464
2001,17-29 y.,Lower Secondary Level,Seldom,0.21673,209,939,0.19036,0.24310
2001,17-29 y.,Lower Secondary Level,Never,0.60926,564,939,0.57803,0.64048
2001,17-29 y.,Upper Secondary Level,At least once per week,0.11722,205,1832,0.10249,0.13196
2001,17-29 y.,Upper Secondary Level,At least once per month,0.06668,133,1832,0.05525,0.07811
2001,17-29 y.,Upper Secondary Level,Seldom,0.24763,490,1832,0.22786,0.26740
2001,17-29 y.,Upper Secondary Level,Never,0.56121,1004,1832,0.53848,0.58394
2001,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.10720,31,235,0.06756,0.14684
2001,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.28243,76,235,0.22475,0.34011
2001,17-29 y.,Post-secondary Non-tertiary Level,Never,0.48584,128,235,0.42180,0.54988
2001,17-29 y.,First Stage of Tertiary Education,Seldom,0.39219,48,109,0.30011,0.48427
2001,17-29 y.,First Stage of Tertiary Education,Never,0.36216,61,109,0.27152,0.45281
2001,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.19751,39,196,0.14163,0.25339
2001,17-29 y.,Second Stage of Tertiary Education,Seldom,0.35882,81,196,0.29149,0.42614
2001,17-29 y.,Second Stage of Tertiary Education,Never,0.30733,76,196,0.24257,0.37209
2001,30-45 y.,Primary Level,Never,0.88162,72,72,0.80648,0.95677
2001,30-45 y.,Lower Secondary Level,Seldom,0.18679,90,474,0.15167,0.22191
2001,30-45 y.,Lower Secondary Level,Never,0.73691,384,474,0.69723,0.77659
2001,30-45 y.,Upper Secondary Level,At least once per week,0.06131,242,3972,0.05385,0.06877
2001,30-45 y.,Upper Secondary Level,At least once per month,0.05636,212,3972,0.04919,0.06353
2001,30-45 y.,Upper Secondary Level,Seldom,0.22978,922,3972,0.21669,0.24286
2001,30-45 y.,Upper Secondary Level,Never,0.64279,2596,3972,0.62788,0.65769
2001,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.09932,45,502,0.07313,0.12551
2001,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.06620,36,502,0.04443,0.08797
2001,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.30531,146,502,0.26498,0.34563
2001,30-45 y.,Post-secondary Non-tertiary Level,Never,0.51500,275,502,0.47124,0.55876
2001,30-45 y.,First Stage of Tertiary Education,At least once per week,0.08164,60,710,0.06148,0.10179
2001,30-45 y.,First Stage of Tertiary Education,At least once per month,0.09143,58,710,0.07021,0.11264
2001,30-45 y.,First Stage of Tertiary Education,Seldom,0.25548,193,710,0.22338,0.28759
2001,30-45 y.,First Stage of Tertiary Education,Never,0.56285,399,710,0.52634,0.59936
2001,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.13128,194,1486,0.11411,0.14846
2001,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.09892,143,1486,0.08373,0.11410
2001,30-45 y.,Second Stage of Tertiary Education,Seldom,0.32990,492,1486,0.30599,0.35382
2001,30-45 y.,Second Stage of Tertiary Education,Never,0.43103,657,1486,0.40584,0.45621
2001,46-65 y.,Primary Level,Never,0.93824,117,117,0.89443,0.98205
2001,46-65 y.,Lower Secondary Level,At least once per week,0.05536,41,785,0.03935,0.07137
2001,46-65 y.,Lower Secondary Level,Seldom,0.11967,101,785,0.09695,0.14239
2001,46-65 y.,Lower Secondary Level,Never,0.76473,643,785,0.73504,0.79442
2001,46-65 y.,Upper Secondary Level,At least once per week,0.06197,245,3903,0.05440,0.06953
2001,46-65 y.,Upper Secondary Level,At least once per month,0.04484,163,3903,0.03835,0.05133
2001,46-65 y.,Upper Secondary Level,Seldom,0.23357,895,3903,0.22029,0.24684
2001,46-65 y.,Upper Secondary Level,Never,0.64487,2600,3903,0.62986,0.65989
2001,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.29533,57,156,0.22351,0.36714
2001,46-65 y.,Post-secondary Non-tertiary Level,Never,0.48908,99,156,0.41038,0.56777
2001,46-65 y.,First Stage of Tertiary Education,At least once per week,0.06512,40,579,0.04500,0.08523
2001,46-65 y.,First Stage of Tertiary Education,At least once per month,0.08622,42,579,0.06334,0.10910
2001,46-65 y.,First Stage of Tertiary Education,Seldom,0.23399,148,579,0.19947,0.26850
2001,46-65 y.,First Stage of Tertiary Education,Never,0.58337,349,579,0.54318,0.62357
2001,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.14133,184,1384,0.12297,0.15969
2001,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.10344,135,1384,0.08739,0.11949
2001,46-65 y.,Second Stage of Tertiary Education,Seldom,0.28698,415,1384,0.26314,0.31082
2001,46-65 y.,Second Stage of Tertiary Education,Never,0.44707,650,1384,0.42087,0.47328
2001,66 and older,Primary Level,Never,0.95053,52,52,0.89101,1.01004
2001,66 and older,Lower Secondary Level,Seldom,0.08147,67,739,0.06173,0.10121
2001,66 and older,Lower Secondary Level,Never,0.82646,672,739,0.79914,0.85379
2001,66 and older,Upper Secondary Level,At least once per week,0.05291,99,1750,0.04242,0.06340
2001,66 and older,Upper Secondary Level,At least once per month,0.04251,70,1750,0.03305,0.05196
2001,66 and older,Upper Secondary Level,Seldom,0.13428,239,1750,0.11830,0.15026
2001,66 and older,Upper Secondary Level,Never,0.75083,1342,1750,0.73056,0.77110
2001,66 and older,Post-secondary Non-tertiary Level,Never,0.58549,64,64,0.46384,0.70714
2001,66 and older,First Stage of Tertiary Education,Seldom,0.16887,40,200,0.11681,0.22092
2001,66 and older,First Stage of Tertiary Education,Never,0.70657,160,200,0.64331,0.76984
2001,66 and older,Second Stage of Tertiary Education,At least once per week,0.15527,65,419,0.12055,0.18999
2001,66 and older,Second Stage of Tertiary Education,At least once per month,0.09112,35,419,0.06353,0.11871
2001,66 and older,Second Stage of Tertiary Education,Seldom,0.18228,82,419,0.14527,0.21929
2001,66 and older,Second Stage of Tertiary Education,Never,0.56186,237,419,0.51430,0.60943
2003,17-29 y.,Pre-primary Level,At least once per week,0.34238,237,612,0.30475,0.38000
2003,17-29 y.,Pre-primary Level,At least once per month,0.13790,76,612,0.11056,0.16524
2003,17-29 y.,Pre-primary Level,Seldom,0.18603,112,612,0.15518,0.21689
2003,17-29 y.,Pre-primary Level,Never,0.32142,187,612,0.28439,0.35845
2003,17-29 y.,Primary Level,Never,0.80251,32,32,0.66237,0.94265
2003,17-29 y.,Lower Secondary Level,At least once per week,0.12837,117,816,0.10540,0.15133
2003,17-29 y.,Lower Secondary Level,At least once per month,0.07903,59,816,0.06051,0.09755
2003,17-29 y.,Lower Secondary Level,Seldom,0.20455,181,816,0.17686,0.23225
2003,17-29 y.,Lower Secondary Level,Never,0.57932,459,816,0.54543,0.61322
2003,17-29 y.,Upper Secondary Level,At least once per week,0.14360,282,1739,0.12711,0.16008
2003,17-29 y.,Upper Secondary Level,At least once per month,0.09929,201,1739,0.08523,0.11335
2003,17-29 y.,Upper Secondary Level,Seldom,0.28297,466,1739,0.26179,0.30415
2003,17-29 y.,Upper Secondary Level,Never,0.46761,790,1739,0.44415,0.49107
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.19645,56,245,0.14660,0.24631
2003,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.33733,94,245,0.27800,0.39665
2003,17-29 y.,Post-secondary Non-tertiary Level,Never,0.36268,95,245,0.30236,0.42301
2003,17-29 y.,First Stage of Tertiary Education,Seldom,0.35965,33,65,0.24208,0.47723
2003,17-29 y.,First Stage of Tertiary Education,Never,0.26954,32,65,0.16083,0.37825
2003,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.26075,53,203,0.20020,0.32129
2003,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.17201,34,203,0.11997,0.22405
2003,17-29 y.,Second Stage of Tertiary Education,Seldom,0.26699,61,203,0.20598,0.32799
2003,17-29 y.,Second Stage of Tertiary Education,Never,0.30026,55,203,0.23705,0.36347
2003,30-45 y.,Primary Level,Never,0.86576,66,66,0.78288,0.94863
2003,30-45 y.,Lower Secondary Level,Seldom,0.20172,82,393,0.16200,0.24145
2003,30-45 y.,Lower Secondary Level,Never,0.69040,311,393,0.64464,0.73617
2003,30-45 y.,Upper Secondary Level,At least once per week,0.09574,343,3565,0.08608,0.10540
2003,30-45 y.,Upper Secondary Level,At least once per month,0.08181,285,3565,0.07281,0.09080
2003,30-45 y.,Upper Secondary Level,Seldom,0.27159,954,3565,0.25699,0.28620
2003,30-45 y.,Upper Secondary Level,Never,0.54726,1983,3565,0.53091,0.56360
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.10910,70,544,0.08288,0.13532
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.12979,68,544,0.10152,0.15806
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.34099,173,544,0.30112,0.38086
2003,30-45 y.,Post-secondary Non-tertiary Level,Never,0.41880,233,544,0.37731,0.46030
2003,30-45 y.,First Stage of Tertiary Education,At least once per week,0.12057,88,694,0.09633,0.14482
2003,30-45 y.,First Stage of Tertiary Education,At least once per month,0.08797,65,694,0.06688,0.10906
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.33415,233,694,0.29903,0.36927
2003,30-45 y.,First Stage of Tertiary Education,Never,0.44479,308,694,0.40779,0.48179
2003,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.19042,310,1571,0.17100,0.20984
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.14707,221,1571,0.12955,0.16459
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.32568,520,1571,0.30250,0.34887
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.33421,520,1571,0.31087,0.35754
2003,46-65 y.,Primary Level,Never,0.90147,91,91,0.83990,0.96305
2003,46-65 y.,Lower Secondary Level,At least once per week,0.04881,35,655,0.03230,0.06533
2003,46-65 y.,Lower Secondary Level,Seldom,0.14423,89,655,0.11731,0.17116
2003,46-65 y.,Lower Secondary Level,Never,0.75387,531,655,0.72086,0.78688
2003,46-65 y.,Upper Secondary Level,At least once per week,0.07111,291,3855,0.06299,0.07922
2003,46-65 y.,Upper Secondary Level,At least once per month,0.07642,288,3855,0.06804,0.08481
2003,46-65 y.,Upper Secondary Level,Seldom,0.25778,1045,3855,0.24397,0.27159
2003,46-65 y.,Upper Secondary Level,Never,0.58409,2231,3855,0.56853,0.59965
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.18702,36,214,0.13466,0.23939
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.22498,61,214,0.16890,0.28106
2003,46-65 y.,Post-secondary Non-tertiary Level,Never,0.51129,117,214,0.44416,0.57842
2003,46-65 y.,First Stage of Tertiary Education,At least once per week,0.13777,88,641,0.11107,0.16447
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.10592,67,641,0.08208,0.12977
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.27576,189,641,0.24113,0.31038
