"plh0038","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1985","66 und älter","kein Migrationshintergrund","511","0.492228877830422","0.462032736523474","0.52242501913737"
"Grosse Sorgen","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1985","16-34 Jahre alt","kein Migrationshintergrund","1161","0.408590891388929","0.390634643036034","0.426547139741824"
"Einige Sorgen","1985","16-34 Jahre alt","direkter Migrationshintergrund","423","0.377577599925652","0.349424128881508","0.405731070969797"
"Einige Sorgen","1985","16-34 Jahre alt","indirekter Migrationshintergrund","41","0.398657760129478","0.311054869940944","0.486260650318012"
"Einige Sorgen","1985","35-65 Jahre alt","kein Migrationshintergrund","1686","0.417451707367048","0.402136882827232","0.432766531906863"
"Einige Sorgen","1985","35-65 Jahre alt","direkter Migrationshintergrund","609","0.37502753438167","0.352154716333101","0.397900352430239"
"Einige Sorgen","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1985","66 und älter","kein Migrationshintergrund","403","0.38129198439772","0.351955665735399","0.410628303060041"
"Einige Sorgen","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1985","16-34 Jahre alt","kein Migrationshintergrund","305","0.105765127323282","0.0945313888797811","0.116998865766783"
"Keine Sorgen","1985","16-34 Jahre alt","direkter Migrationshintergrund","179","0.126335611557384","0.107041648646058","0.145629574468709"
"Keine Sorgen","1985","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1985","35-65 Jahre alt","kein Migrationshintergrund","349","0.0907266003803553","0.0818067514358217","0.099646449324889"
"Keine Sorgen","1985","35-65 Jahre alt","direkter Migrationshintergrund","285","0.137989446693987","0.121695102576605","0.154283790811369"
"Keine Sorgen","1985","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1985","66 und älter","kein Migrationshintergrund","139","0.126479137771858","0.106403007995111","0.146555267548604"
"Keine Sorgen","1985","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1985","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1986","16-34 Jahre alt","kein Migrationshintergrund","1321","0.462571384404704","0.444233944824163","0.480908823985244"
"Grosse Sorgen","1986","16-34 Jahre alt","direkter Migrationshintergrund","497","0.454916228619344","0.42542190965989","0.484410547578798"
"Grosse Sorgen","1986","16-34 Jahre alt","indirekter Migrationshintergrund","67","0.561268418365615","0.47596603478801","0.646570801943219"
"Grosse Sorgen","1986","35-65 Jahre alt","kein Migrationshintergrund","1698","0.455022357947969","0.439073562387319","0.470971153508619"
"Grosse Sorgen","1986","35-65 Jahre alt","direkter Migrationshintergrund","751","0.438682535910072","0.414946827785314","0.462418244034829"
"Grosse Sorgen","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1986","66 und älter","kein Migrationshintergrund","431","0.442669879527457","0.411619452612796","0.473720306442118"
"Grosse Sorgen","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1986","16-34 Jahre alt","kein Migrationshintergrund","1182","0.418498847072637","0.400355753351071","0.436641940794202"
"Einige Sorgen","1986","16-34 Jahre alt","direkter Migrationshintergrund","435","0.407403128181861","0.378300454589314","0.436505801774408"
"Einige Sorgen","1986","16-34 Jahre alt","indirekter Migrationshintergrund","42","0.360199000649214","0.277676928685913","0.442721072612515"
"Einige Sorgen","1986","35-65 Jahre alt","kein Migrationshintergrund","1643","0.436913445264395","0.421027704777731","0.452799185751058"
"Einige Sorgen","1986","35-65 Jahre alt","direkter Migrationshintergrund","643","0.409894914408548","0.386370236458949","0.433419592358148"
"Einige Sorgen","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1986","66 und älter","kein Migrationshintergrund","399","0.407816947688193","0.377096187786623","0.438537707589763"
"Einige Sorgen","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1986","16-34 Jahre alt","kein Migrationshintergrund","337","0.11892976852266","0.107024492420383","0.130835044624936"
"Keine Sorgen","1986","16-34 Jahre alt","direkter Migrationshintergrund","163","0.137680643198796","0.117272121758407","0.158089164639184"
"Keine Sorgen","1986","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1986","35-65 Jahre alt","kein Migrationshintergrund","404","0.108064196787636","0.0981209116508314","0.118007481924441"
"Keine Sorgen","1986","35-65 Jahre alt","direkter Migrationshintergrund","285","0.15142254968138","0.134276512399904","0.168568586962856"
"Keine Sorgen","1986","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1986","66 und älter","kein Migrationshintergrund","153","0.14951317278435","0.127221387223793","0.171804958344906"
"Keine Sorgen","1986","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1986","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1987","16-34 Jahre alt","kein Migrationshintergrund","1270","0.45465881553769","0.436175551696246","0.473142079379133"
"Grosse Sorgen","1987","16-34 Jahre alt","direkter Migrationshintergrund","410","0.415289510531481","0.385708336121953","0.444870684941009"
"Grosse Sorgen","1987","16-34 Jahre alt","indirekter Migrationshintergrund","60","0.497998946056856","0.416895708821867","0.579102183291846"
"Grosse Sorgen","1987","35-65 Jahre alt","kein Migrationshintergrund","1662","0.458661046876674","0.442433441559292","0.474888652194056"
"Grosse Sorgen","1987","35-65 Jahre alt","direkter Migrationshintergrund","681","0.437691138359579","0.414031690404306","0.461350586314852"
"Grosse Sorgen","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1987","66 und älter","kein Migrationshintergrund","490","0.502470258346369","0.471527264675062","0.533413252017676"
"Grosse Sorgen","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1987","16-34 Jahre alt","kein Migrationshintergrund","1216","0.439233578371207","0.420811421622236","0.457655735120178"
"Einige Sorgen","1987","16-34 Jahre alt","direkter Migrationshintergrund","496","0.457436344250444","0.42753021736303","0.487342471137857"
"Einige Sorgen","1987","16-34 Jahre alt","indirekter Migrationshintergrund","66","0.43512808611615","0.354709726105498","0.515546446126802"
"Einige Sorgen","1987","35-65 Jahre alt","kein Migrationshintergrund","1627","0.446675884746363","0.430485397446139","0.462866372046588"
"Einige Sorgen","1987","35-65 Jahre alt","direkter Migrationshintergrund","703","0.408185376246095","0.384745525974364","0.431625226517826"
"Einige Sorgen","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1987","66 und älter","kein Migrationshintergrund","357","0.350090466489558","0.320570611447031","0.379610321532084"
"Einige Sorgen","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1987","16-34 Jahre alt","kein Migrationshintergrund","302","0.106107606091103","0.0946757279743613","0.117539484207844"
"Keine Sorgen","1987","16-34 Jahre alt","direkter Migrationshintergrund","160","0.127274145218075","0.107267304973485","0.147280985462666"
"Keine Sorgen","1987","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1987","35-65 Jahre alt","kein Migrationshintergrund","333","0.0946630683769625","0.0851291972906116","0.104196939463313"
"Keine Sorgen","1987","35-65 Jahre alt","direkter Migrationshintergrund","305","0.154123485394326","0.136903960657087","0.171343010131565"
"Keine Sorgen","1987","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1987","66 und älter","kein Migrationshintergrund","156","0.147439275164074","0.125497746624205","0.169380803703942"
"Keine Sorgen","1987","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1987","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1988","16-34 Jahre alt","kein Migrationshintergrund","1046","0.398229640127548","0.379463390609181","0.416995889645914"
"Grosse Sorgen","1988","16-34 Jahre alt","direkter Migrationshintergrund","406","0.402016038962464","0.371777983308622","0.432254094616306"
"Grosse Sorgen","1988","16-34 Jahre alt","indirekter Migrationshintergrund","86","0.496131241523264","0.425774741045557","0.56648774200097"
"Grosse Sorgen","1988","35-65 Jahre alt","kein Migrationshintergrund","1377","0.398288474003276","0.381957738981083","0.414619209025469"
"Grosse Sorgen","1988","35-65 Jahre alt","direkter Migrationshintergrund","641","0.427245343685802","0.402915135481785","0.45157555188982"
"Grosse Sorgen","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1988","66 und älter","kein Migrationshintergrund","405","0.43101650994285","0.399995671598322","0.462037348287377"
"Grosse Sorgen","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1988","16-34 Jahre alt","kein Migrationshintergrund","1255","0.479983344757466","0.460831217883516","0.499135471631417"
"Einige Sorgen","1988","16-34 Jahre alt","direkter Migrationshintergrund","458","0.459022078718533","0.428289856685293","0.489754300751773"
"Einige Sorgen","1988","16-34 Jahre alt","indirekter Migrationshintergrund","76","0.322369273092794","0.25660037110459","0.388138175080999"
"Einige Sorgen","1988","35-65 Jahre alt","kein Migrationshintergrund","1708","0.490890133641039","0.474213414835658","0.507566852446419"
"Einige Sorgen","1988","35-65 Jahre alt","direkter Migrationshintergrund","705","0.447437121450637","0.42298144382681","0.471892799074464"
"Einige Sorgen","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1988","66 und älter","kein Migrationshintergrund","409","0.404365021423151","0.373622914235788","0.435107128610514"
"Einige Sorgen","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Einige Sorgen","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1988","16-34 Jahre alt","kein Migrationshintergrund","313","0.121787015114986","0.109249954671579","0.134324075558394"
"Keine Sorgen","1988","16-34 Jahre alt","direkter Migrationshintergrund","146","0.138961882319003","0.117629152295366","0.16029461234264"
"Keine Sorgen","1988","16-34 Jahre alt","indirekter Migrationshintergrund","32","0.181499485383942","0.127262642243331","0.235736328524553"
"Keine Sorgen","1988","35-65 Jahre alt","kein Migrationshintergrund","367","0.110821392355685","0.100349648719885","0.121293135991485"
"Keine Sorgen","1988","35-65 Jahre alt","direkter Migrationshintergrund","242","0.125317534863561","0.10903380182735","0.141601267899772"
"Keine Sorgen","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1988","66 und älter","kein Migrationshintergrund","165","0.164618468634","0.141389043697859","0.187847893570141"
"Keine Sorgen","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1989","16-34 Jahre alt","kein Migrationshintergrund","812","0.320733027561389","0.302676790502225","0.338789264620553"
"Grosse Sorgen","1989","16-34 Jahre alt","direkter Migrationshintergrund","375","0.405797596832597","0.374506235312735","0.43708895835246"
"Grosse Sorgen","1989","16-34 Jahre alt","indirekter Migrationshintergrund","85","0.390785952674187","0.327312870323804","0.454259035024569"
"Grosse Sorgen","1989","35-65 Jahre alt","kein Migrationshintergrund","1091","0.339259562945392","0.323036870462244","0.35548225542854"
"Grosse Sorgen","1989","35-65 Jahre alt","direkter Migrationshintergrund","572","0.371113587838539","0.347055455156619","0.39517172052046"
"Grosse Sorgen","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1989","66 und älter","kein Migrationshintergrund","320","0.354661683939858","0.324062055254038","0.385261312625679"
"Grosse Sorgen","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Grosse Sorgen","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1989","16-34 Jahre alt","kein Migrationshintergrund","1308","0.500616648830868","0.481274495099681","0.519958802562056"
"Einige Sorgen","1989","16-34 Jahre alt","direkter Migrationshintergrund","389","0.411650096757532","0.380289488541553","0.443010704973511"
"Einige Sorgen","1989","16-34 Jahre alt","indirekter Migrationshintergrund","103","0.42909467125193","0.364708326392799","0.493481016111062"
"Einige Sorgen","1989","35-65 Jahre alt","kein Migrationshintergrund","1622","0.488048293141546","0.470921054843237","0.505175531439855"
"Einige Sorgen","1989","35-65 Jahre alt","direkter Migrationshintergrund","671","0.448952991302697","0.424183496917106","0.473722485688289"
"Einige Sorgen","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1989","66 und älter","kein Migrationshintergrund","410","0.437708822113384","0.405977469899053","0.469440174327716"
"Einige Sorgen","1989","66 und älter","direkter Migrationshintergrund","31","0.42673881325913","0.309181141449063","0.544296485069198"
"Einige Sorgen","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1989","16-34 Jahre alt","kein Migrationshintergrund","447","0.178650323607743","0.163831930713013","0.193468716502472"
"Keine Sorgen","1989","16-34 Jahre alt","direkter Migrationshintergrund","182","0.18255230640987","0.157935813957464","0.207168798862277"
"Keine Sorgen","1989","16-34 Jahre alt","indirekter Migrationshintergrund","39","0.180119376073883","0.130128506542548","0.230110245605218"
"Keine Sorgen","1989","35-65 Jahre alt","kein Migrationshintergrund","559","0.172692143913062","0.159740905197991","0.185643382628132"
"Keine Sorgen","1989","35-65 Jahre alt","direkter Migrationshintergrund","306","0.179933420858763","0.160803954408622","0.199062887308904"
"Keine Sorgen","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1989","66 und älter","kein Migrationshintergrund","209","0.207629493946757","0.181686268573829","0.233572719319685"
"Keine Sorgen","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1990","16-34 Jahre alt","kein Migrationshintergrund","1177","0.255659799111101","0.242368427296496","0.268951170925707"
"Grosse Sorgen","1990","16-34 Jahre alt","direkter Migrationshintergrund","316","0.327553592823203","0.297259869615531","0.357847316030874"
"Grosse Sorgen","1990","16-34 Jahre alt","indirekter Migrationshintergrund","80","0.318354941236852","0.262162089783464","0.37454779269024"
"Grosse Sorgen","1990","35-65 Jahre alt","kein Migrationshintergrund","1746","0.298424825344016","0.286212806617819","0.310636844070212"
"Grosse Sorgen","1990","35-65 Jahre alt","direkter Migrationshintergrund","520","0.328483677043146","0.305711358582781","0.351255995503512"
"Grosse Sorgen","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1990","66 und älter","kein Migrationshintergrund","437","0.299046157244842","0.27481114814383","0.323281166345854"
"Grosse Sorgen","1990","66 und älter","direkter Migrationshintergrund","36","0.361542200679373","0.269204933224851","0.453879468133896"
"Grosse Sorgen","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1990","16-34 Jahre alt","kein Migrationshintergrund","1998","0.491722272552563","0.476490048202863","0.506954496902264"
"Einige Sorgen","1990","16-34 Jahre alt","direkter Migrationshintergrund","411","0.455528828542314","0.423382749456642","0.487674907627985"
"Einige Sorgen","1990","16-34 Jahre alt","indirekter Migrationshintergrund","116","0.413540327300511","0.354135171670419","0.472945482930604"
"Einige Sorgen","1990","35-65 Jahre alt","kein Migrationshintergrund","2430","0.464422884960662","0.451112191172898","0.477733578748427"
"Einige Sorgen","1990","35-65 Jahre alt","direkter Migrationshintergrund","757","0.474972170302056","0.450759242385831","0.499185098218281"
"Einige Sorgen","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1990","66 und älter","kein Migrationshintergrund","557","0.419580186838799","0.393458094268072","0.445702279409526"
"Einige Sorgen","1990","66 und älter","direkter Migrationshintergrund","34","0.272986832151882","0.187367189820057","0.358606474483707"
"Einige Sorgen","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1990","16-34 Jahre alt","kein Migrationshintergrund","963","0.252617928336335","0.239378895164519","0.265856961508151"
"Keine Sorgen","1990","16-34 Jahre alt","direkter Migrationshintergrund","195","0.216917578634484","0.190314387055051","0.243520770213917"
"Keine Sorgen","1990","16-34 Jahre alt","indirekter Migrationshintergrund","68","0.268104731462637","0.214670097765077","0.321539365160197"
"Keine Sorgen","1990","35-65 Jahre alt","kein Migrationshintergrund","1217","0.237152289695322","0.22580047049715","0.248504108893494"
"Keine Sorgen","1990","35-65 Jahre alt","direkter Migrationshintergrund","357","0.196544152654797","0.177276307978408","0.215811997331187"
"Keine Sorgen","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1990","66 und älter","kein Migrationshintergrund","377","0.281373655916359","0.257571151888607","0.305176159944112"
"Keine Sorgen","1990","66 und älter","direkter Migrationshintergrund","34","0.365470967168745","0.272919435246608","0.458022499090882"
"Keine Sorgen","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1991","16-34 Jahre alt","kein Migrationshintergrund","1586","0.405729107949017","0.390410304630753","0.421047911267281"
"Grosse Sorgen","1991","16-34 Jahre alt","direkter Migrationshintergrund","385","0.418124453469772","0.385572156767613","0.450676750171931"
"Grosse Sorgen","1991","16-34 Jahre alt","indirekter Migrationshintergrund","144","0.497833769507193","0.442879623987437","0.552787915026949"
"Grosse Sorgen","1991","35-65 Jahre alt","kein Migrationshintergrund","2345","0.439893999399293","0.426540602256083","0.453247396542502"
"Grosse Sorgen","1991","35-65 Jahre alt","direkter Migrationshintergrund","727","0.468060697981431","0.443717453916741","0.492403942046121"
"Grosse Sorgen","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1991","66 und älter","kein Migrationshintergrund","612","0.461283327047591","0.434602592051984","0.487964062043197"
"Grosse Sorgen","1991","66 und älter","direkter Migrationshintergrund","54","0.467368882559823","0.37919525677641","0.555542508343236"
"Grosse Sorgen","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1991","16-34 Jahre alt","kein Migrationshintergrund","1926","0.4790595505802","0.463474675722127","0.494644425438272"
"Einige Sorgen","1991","16-34 Jahre alt","direkter Migrationshintergrund","380","0.452469586500385","0.419621307656405","0.485317865344365"
"Einige Sorgen","1991","16-34 Jahre alt","indirekter Migrationshintergrund","126","0.359932865815908","0.307178543662136","0.41268718796968"
"Einige Sorgen","1991","35-65 Jahre alt","kein Migrationshintergrund","2437","0.454813691114022","0.441417791966833","0.468209590261211"
"Einige Sorgen","1991","35-65 Jahre alt","direkter Migrationshintergrund","659","0.427638022915346","0.403501768782155","0.451774277048537"
"Einige Sorgen","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1991","66 und älter","kein Migrationshintergrund","576","0.428693141281263","0.402205597432186","0.455180685130339"
"Einige Sorgen","1991","66 und älter","direkter Migrationshintergrund","47","0.365111501691968","0.28002571431443","0.450197289069507"
"Einige Sorgen","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1991","16-34 Jahre alt","kein Migrationshintergrund","435","0.115211341470783","0.105250823621618","0.125171859319949"
"Keine Sorgen","1991","16-34 Jahre alt","direkter Migrationshintergrund","117","0.129405960029843","0.107254682271733","0.151557237787953"
"Keine Sorgen","1991","16-34 Jahre alt","indirekter Migrationshintergrund","48","0.142233364676898","0.103843211261413","0.180623518092384"
"Keine Sorgen","1991","35-65 Jahre alt","kein Migrationshintergrund","526","0.105292309486685","0.0970353235497331","0.113549295423638"
"Keine Sorgen","1991","35-65 Jahre alt","direkter Migrationshintergrund","228","0.104301279103223","0.0893897520744049","0.119212806132041"
"Keine Sorgen","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1991","66 und älter","kein Migrationshintergrund","153","0.110023531671147","0.0932754235995036","0.12677163974279"
"Keine Sorgen","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1992","16-34 Jahre alt","kein Migrationshintergrund","1438","0.367233012335823","0.351814733888804","0.382651290782841"
"Grosse Sorgen","1992","16-34 Jahre alt","direkter Migrationshintergrund","428","0.515297358104399","0.481480460539587","0.54911425566921"
"Grosse Sorgen","1992","16-34 Jahre alt","indirekter Migrationshintergrund","194","0.55266398724979","0.502671607930087","0.602656366569493"
"Grosse Sorgen","1992","35-65 Jahre alt","kein Migrationshintergrund","2265","0.41278080875243","0.399483384265907","0.426078233238953"
"Grosse Sorgen","1992","35-65 Jahre alt","direkter Migrationshintergrund","793","0.504852653623011","0.480129176613556","0.529576130632467"
"Grosse Sorgen","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1992","66 und älter","kein Migrationshintergrund","609","0.44048563403904","0.413754853073279","0.467216415004801"
"Grosse Sorgen","1992","66 und älter","direkter Migrationshintergrund","69","0.581637044669487","0.499035066485501","0.664239022853472"
"Grosse Sorgen","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1992","16-34 Jahre alt","kein Migrationshintergrund","1843","0.497614779442459","0.481622580528244","0.513606978356673"
"Einige Sorgen","1992","16-34 Jahre alt","direkter Migrationshintergrund","313","0.407441711560883","0.374193721734845","0.440689701386922"
"Einige Sorgen","1992","16-34 Jahre alt","indirekter Migrationshintergrund","141","0.361593487983589","0.313285911831227","0.409901064135951"
"Einige Sorgen","1992","35-65 Jahre alt","kein Migrationshintergrund","2457","0.473332651612128","0.45984739879387","0.486817904430386"
"Einige Sorgen","1992","35-65 Jahre alt","direkter Migrationshintergrund","585","0.393064321048754","0.368911762432594","0.417216879664915"
"Einige Sorgen","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Einige Sorgen","1992","66 und älter","kein Migrationshintergrund","530","0.417241896205088","0.390691056066654","0.443792736343522"
"Einige Sorgen","1992","66 und älter","direkter Migrationshintergrund","49","0.322198791324463","0.243945803180476","0.400451779468451"
"Einige Sorgen","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1992","16-34 Jahre alt","kein Migrationshintergrund","474","0.135152208221719","0.124217063534085","0.146087352909353"
"Keine Sorgen","1992","16-34 Jahre alt","direkter Migrationshintergrund","98","0.0772609303347176","0.0591939100558487","0.0953279506135865"
"Keine Sorgen","1992","16-34 Jahre alt","indirekter Migrationshintergrund","45","0.0857425247666215","0.0575918579605137","0.113893191572729"
"Keine Sorgen","1992","35-65 Jahre alt","kein Migrationshintergrund","544","0.113886539635442","0.105306515111353","0.12246656415953"
"Keine Sorgen","1992","35-65 Jahre alt","direkter Migrationshintergrund","193","0.102083025328234","0.0871118858825548","0.117054164773914"
"Keine Sorgen","1992","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Keine Sorgen","1992","66 und älter","kein Migrationshintergrund","186","0.142272469755872","0.123463055903779","0.161081883607965"
"Keine Sorgen","1992","66 und älter","direkter Migrationshintergrund","","","",""
"Keine Sorgen","1992","66 und älter","indirekter Migrationshintergrund","","","",""
"Grosse Sorgen","1993","16-34 Jahre alt","kein Migrationshintergrund","1438","0.383646087030639","0.367855474730107","0.39943669933117"
"Grosse Sorgen","1993","16-34 Jahre alt","direkter Migrationshintergrund","465","0.557462513561469","0.523215297210586","0.591709729912352"
"Grosse Sorgen","1993","16-34 Jahre alt","indirekter Migrationshintergrund","233","0.565694524567472","0.519380727038234","0.612008322096709"
"Grosse Sorgen","1993","35-65 Jahre alt","kein Migrationshintergrund","2524","0.470550933867633","0.456958456320308","0.484143411414957"
"Grosse Sorgen","1993","35-65 Jahre alt","direkter Migrationshintergrund","901","0.59560388181032","0.570833672917372","0.620374090703268"
