year,bula_h,pgisced97,plh0038,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,Baden-Wuerttemberg,Primary Level,Very concerned,0.22608,84,280,0.17700,0.27517
1984,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.38272,96,280,0.32568,0.43975
1984,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.39120,100,280,0.33394,0.44847
1984,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.46502,310,685,0.42764,0.50240
1984,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.38923,259,685,0.35269,0.42577
1984,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.14575,116,685,0.11931,0.17220
1984,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.49158,453,929,0.45942,0.52375
1984,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.39882,350,929,0.36731,0.43032
1984,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.10960,126,929,0.08950,0.12970
1984,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.46434,53,106,0.36894,0.55973
1984,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.44277,53,106,0.34776,0.53778
1984,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.56283,71,111,0.47013,0.65553
1984,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.34128,40,111,0.25267,0.42989
1984,Bavaria,Primary Level,Very concerned,0.45657,43,80,0.34673,0.56641
1984,Bavaria,Primary Level,Somewhat concerned,0.36849,37,80,0.26212,0.47487
1984,Bavaria,Lower Secondary Level,Very concerned,0.51103,293,573,0.47006,0.55199
1984,Bavaria,Lower Secondary Level,Somewhat concerned,0.40112,218,573,0.36095,0.44129
1984,Bavaria,Lower Secondary Level,Not concerned at all,0.08785,62,573,0.06465,0.11105
1984,Bavaria,Upper Secondary Level,Very concerned,0.51445,527,1025,0.48383,0.54506
1984,Bavaria,Upper Secondary Level,Somewhat concerned,0.40164,414,1025,0.37161,0.43167
1984,Bavaria,Upper Secondary Level,Not concerned at all,0.08392,84,1025,0.06693,0.10090
1984,Bavaria,Post-secondary Non-tertiary Level,Very concerned,0.76826,40,40,0.63583,0.90069
1984,Bavaria,First Stage of Tertiary Education,Very concerned,0.50942,65,117,0.41845,0.60040
1984,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.39468,52,117,0.30573,0.48363
1984,Bavaria,Second Stage of Tertiary Education,Very concerned,0.54124,86,141,0.45870,0.62378
1984,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.36144,55,141,0.28186,0.44102
1984,Berlin,Lower Secondary Level,Very concerned,0.66554,61,61,0.54616,0.78493
1984,Berlin,Upper Secondary Level,Very concerned,0.58964,110,171,0.51570,0.66359
1984,Berlin,Upper Secondary Level,Somewhat concerned,0.32428,61,171,0.25391,0.39464
1985,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.45842,38,77,0.34640,0.57045
1985,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.47486,39,77,0.36259,0.58713
1985,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.46235,88,172,0.38762,0.53707
1985,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.43627,84,172,0.36194,0.51060
1985,Hamburg,Lower Secondary Level,Very concerned,0.59604,39,39,0.44002,0.75205
1985,Hamburg,Upper Secondary Level,Very concerned,0.45020,72,126,0.36298,0.53741
1985,Hamburg,Upper Secondary Level,Somewhat concerned,0.39334,54,126,0.30770,0.47898
1985,Lower Saxony,Lower Secondary Level,Very concerned,0.48543,147,306,0.42934,0.54152
1985,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.40075,125,306,0.34576,0.45575
1985,Lower Saxony,Lower Secondary Level,Not concerned at all,0.11382,34,306,0.07818,0.14946
1985,Lower Saxony,Upper Secondary Level,Very concerned,0.49514,268,539,0.45289,0.53739
1985,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.39639,214,539,0.35505,0.43772
1985,Lower Saxony,Upper Secondary Level,Not concerned at all,0.10848,57,539,0.08220,0.13475
1985,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.53973,38,38,0.37912,0.70033
1985,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.45926,33,70,0.34168,0.57685
1985,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.51542,37,70,0.39750,0.63334
1985,Bremen,Upper Secondary Level,Very concerned,0.64098,44,44,0.49759,0.78436
1985,North Rhine-Westphalia,Primary Level,Very concerned,0.43502,109,241,0.37229,0.49774
1985,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.36353,84,241,0.30267,0.42439
1985,North Rhine-Westphalia,Primary Level,Not concerned at all,0.20145,48,241,0.15071,0.25220
1985,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.49239,357,740,0.45634,0.52843
1985,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.38603,281,740,0.35093,0.42113
1985,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.12158,102,740,0.09802,0.14514
1985,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.50387,684,1382,0.47750,0.53024
1985,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.39212,549,1382,0.36637,0.41787
1985,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.10401,149,1382,0.08791,0.12011
1985,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.58630,48,48,0.44549,0.72710
1985,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.41335,63,131,0.32870,0.49800
1985,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.46122,68,131,0.37553,0.54692
1985,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.49749,106,212,0.43003,0.56496
1985,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.46137,106,212,0.39410,0.52863
1985,Hesse,Primary Level,Very concerned,0.55071,43,43,0.40027,0.70115
1985,Hesse,Lower Secondary Level,Very concerned,0.48679,154,322,0.43212,0.54147
1985,Hesse,Lower Secondary Level,Somewhat concerned,0.40635,126,322,0.35262,0.46008
1985,Hesse,Lower Secondary Level,Not concerned at all,0.10686,42,322,0.07306,0.14066
1985,Hesse,Upper Secondary Level,Very concerned,0.54061,274,512,0.49741,0.58382
1985,Hesse,Upper Secondary Level,Somewhat concerned,0.36565,186,512,0.32390,0.40741
1985,Hesse,Upper Secondary Level,Not concerned at all,0.09373,52,512,0.06846,0.11900
1985,Hesse,First Stage of Tertiary Education,Very concerned,0.55302,31,31,0.37511,0.73094
1985,Hesse,Second Stage of Tertiary Education,Very concerned,0.54551,54,54,0.41145,0.67956
1985,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.48604,128,233,0.42172,0.55035
1985,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.40392,105,233,0.34078,0.46706
1985,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.46661,156,325,0.41229,0.52093
1985,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.46525,169,325,0.41093,0.51956
1985,Baden-Wuerttemberg,Primary Level,Very concerned,0.25287,80,241,0.19788,0.30786
1985,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.43971,103,241,0.37691,0.50250
1985,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.30743,58,241,0.24905,0.36580
1985,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.40785,255,600,0.36849,0.44720
1985,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.42614,239,600,0.38654,0.46574
1985,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.16601,106,600,0.13621,0.19581
1985,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.48165,405,857,0.44818,0.51512
1985,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.41517,345,857,0.38216,0.44818
1985,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.10319,107,857,0.08281,0.12356
1985,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.42676,44,95,0.32677,0.52675
1985,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.47451,51,95,0.37356,0.57546
1985,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.47761,60,96,0.37717,0.57806
1985,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.35056,36,96,0.25461,0.44651
1985,Bavaria,Primary Level,Very concerned,0.47801,40,40,0.32123,0.63478
1985,Bavaria,Lower Secondary Level,Very concerned,0.51997,264,526,0.47723,0.56270
1985,Bavaria,Lower Secondary Level,Somewhat concerned,0.40362,212,526,0.36165,0.44559
1985,Bavaria,Lower Secondary Level,Not concerned at all,0.07642,50,526,0.05369,0.09914
1985,Bavaria,Upper Secondary Level,Very concerned,0.49156,458,929,0.45939,0.52372
1985,Bavaria,Upper Secondary Level,Somewhat concerned,0.41783,386,929,0.38610,0.44956
1985,Bavaria,Upper Secondary Level,Not concerned at all,0.09061,85,929,0.07214,0.10908
1985,Bavaria,First Stage of Tertiary Education,Very concerned,0.43215,52,114,0.34081,0.52349
1985,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.50905,62,114,0.41688,0.60123
1985,Bavaria,Second Stage of Tertiary Education,Very concerned,0.55125,87,131,0.46575,0.63675
1985,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.33324,44,131,0.25221,0.41427
1985,Berlin,Lower Secondary Level,Very concerned,0.46486,40,76,0.35198,0.57774
1985,Berlin,Lower Secondary Level,Somewhat concerned,0.42851,36,76,0.31652,0.54051
1985,Berlin,Upper Secondary Level,Very concerned,0.53970,94,146,0.45857,0.62082
1985,Berlin,Upper Secondary Level,Somewhat concerned,0.35056,52,146,0.27290,0.42823
1986,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.54892,34,67,0.42887,0.66897
1986,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.32082,33,67,0.20820,0.43343
1986,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.32104,55,155,0.24730,0.39478
1986,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.53444,100,155,0.45566,0.61323
1986,Hamburg,Upper Secondary Level,Very concerned,0.46448,62,114,0.37253,0.55644
1986,Hamburg,Upper Secondary Level,Somewhat concerned,0.39640,52,114,0.30621,0.48659
1986,Lower Saxony,Lower Secondary Level,Very concerned,0.41896,132,312,0.36413,0.47380
1986,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.43931,137,312,0.38415,0.49447
1986,Lower Saxony,Lower Secondary Level,Not concerned at all,0.14172,43,312,0.10296,0.18048
1986,Lower Saxony,Upper Secondary Level,Very concerned,0.46495,250,529,0.42240,0.50749
1986,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.41641,205,529,0.37436,0.45846
1986,Lower Saxony,Upper Secondary Level,Not concerned at all,0.11864,74,529,0.09106,0.14622
1986,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.56896,37,37,0.40719,0.73073
1986,Lower Saxony,Second Stage of Tertiary Education,Very concerned,0.42245,34,72,0.30755,0.53735
1986,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.46739,38,72,0.35134,0.58345
1986,Bremen,Upper Secondary Level,Very concerned,0.59893,38,38,0.44101,0.75686
1986,North Rhine-Westphalia,Pre-primary Level,Very concerned,0.49187,36,36,0.32625,0.65750
1986,North Rhine-Westphalia,Primary Level,Very concerned,0.37217,91,241,0.31101,0.43333
1986,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.41556,101,241,0.35321,0.47791
1986,North Rhine-Westphalia,Primary Level,Not concerned at all,0.21227,49,241,0.16054,0.26401
1986,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.48762,340,691,0.45032,0.52491
1986,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.41230,274,691,0.37557,0.44903
1986,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.10009,77,691,0.07769,0.12248
1986,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.46260,622,1342,0.43591,0.48929
1986,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.42340,556,1342,0.39695,0.44984
1986,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.11400,164,1342,0.09699,0.13101
1986,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Very concerned,0.42723,36,79,0.31745,0.53701
1986,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.53987,43,79,0.42926,0.65048
1986,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.40361,60,135,0.32054,0.48669
1986,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.52678,75,135,0.44224,0.61132
1986,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.48871,107,209,0.42077,0.55664
1986,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.46855,102,209,0.40073,0.53636
1986,Hesse,Primary Level,Very concerned,0.39906,33,69,0.28267,0.51546
1986,Hesse,Primary Level,Somewhat concerned,0.37873,36,69,0.26343,0.49402
1986,Hesse,Lower Secondary Level,Very concerned,0.45353,139,294,0.39653,0.51054
1986,Hesse,Lower Secondary Level,Somewhat concerned,0.39060,115,294,0.33473,0.44646
1986,Hesse,Lower Secondary Level,Not concerned at all,0.15587,40,294,0.11433,0.19740
1986,Hesse,Upper Secondary Level,Very concerned,0.44160,217,468,0.39656,0.48663
1986,Hesse,Upper Secondary Level,Somewhat concerned,0.43967,203,468,0.39466,0.48469
1986,Hesse,Upper Secondary Level,Not concerned at all,0.11873,48,468,0.08939,0.14807
1986,Hesse,Second Stage of Tertiary Education,Very concerned,0.49841,47,82,0.38952,0.60730
1986,Hesse,Second Stage of Tertiary Education,Somewhat concerned,0.40851,35,82,0.30146,0.51556
1986,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.44017,113,239,0.37710,0.50324
1986,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.47790,126,239,0.41444,0.54136
1986,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.50098,177,340,0.44775,0.55420
1986,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.43837,163,340,0.38555,0.49119
1986,Baden-Wuerttemberg,Primary Level,Very concerned,0.33008,71,218,0.26751,0.39264
1986,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.27198,79,218,0.21277,0.33119
1986,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.39794,68,218,0.33282,0.46307
1986,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.39749,260,593,0.35807,0.43692
1986,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.41689,227,593,0.37718,0.45661
1986,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.18561,106,593,0.15429,0.21693
1986,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.46592,384,846,0.43229,0.49955
1986,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.37146,318,846,0.33888,0.40404
1986,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.16262,144,846,0.13774,0.18750
1986,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.48270,46,85,0.37584,0.58956
1986,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.35963,39,85,0.25700,0.46225
1986,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.31139,41,94,0.21727,0.40550
1986,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.48327,53,94,0.38171,0.58484
1986,Bavaria,Primary Level,Very concerned,0.44893,36,36,0.28414,0.61371
1986,Bavaria,Lower Secondary Level,Very concerned,0.48072,219,481,0.43602,0.52541
1986,Bavaria,Lower Secondary Level,Somewhat concerned,0.42156,203,481,0.37738,0.46574
1986,Bavaria,Lower Secondary Level,Not concerned at all,0.09772,59,481,0.07116,0.12429
1986,Bavaria,Upper Secondary Level,Very concerned,0.43523,392,870,0.40227,0.46820
1986,Bavaria,Upper Secondary Level,Somewhat concerned,0.44863,387,870,0.41556,0.48170
1986,Bavaria,Upper Secondary Level,Not concerned at all,0.11614,91,870,0.09484,0.13744
1986,Bavaria,First Stage of Tertiary Education,Very concerned,0.50685,52,95,0.40578,0.60792
1986,Bavaria,First Stage of Tertiary Education,Somewhat concerned,0.37010,43,95,0.27250,0.46771
1986,Bavaria,Second Stage of Tertiary Education,Very concerned,0.47003,72,128,0.38323,0.55684
1986,Bavaria,Second Stage of Tertiary Education,Somewhat concerned,0.43159,56,128,0.34545,0.51774
1986,Berlin,Lower Secondary Level,Very concerned,0.50910,40,40,0.35221,0.66600
1986,Berlin,Upper Secondary Level,Very concerned,0.44921,77,149,0.36907,0.52935
1986,Berlin,Upper Secondary Level,Somewhat concerned,0.47188,72,149,0.39145,0.55231
1987,Schleswig-Holstein,Lower Secondary Level,Very concerned,0.48492,31,67,0.36435,0.60550
1987,Schleswig-Holstein,Lower Secondary Level,Somewhat concerned,0.45456,36,67,0.33443,0.57469
1987,Schleswig-Holstein,Upper Secondary Level,Very concerned,0.40883,72,159,0.33217,0.48549
1987,Schleswig-Holstein,Upper Secondary Level,Somewhat concerned,0.46758,87,159,0.38978,0.54538
1987,Hamburg,Upper Secondary Level,Very concerned,0.40787,53,106,0.31387,0.50187
1987,Hamburg,Upper Secondary Level,Somewhat concerned,0.48136,53,106,0.38579,0.57693
1987,Lower Saxony,Lower Secondary Level,Very concerned,0.45153,124,291,0.39425,0.50880
1987,Lower Saxony,Lower Secondary Level,Somewhat concerned,0.41757,128,291,0.36081,0.47433
1987,Lower Saxony,Lower Secondary Level,Not concerned at all,0.13091,39,291,0.09208,0.16973
1987,Lower Saxony,Upper Secondary Level,Very concerned,0.44429,239,546,0.40257,0.48600
1987,Lower Saxony,Upper Secondary Level,Somewhat concerned,0.45466,247,546,0.41286,0.49647
1987,Lower Saxony,Upper Secondary Level,Not concerned at all,0.10105,60,546,0.07574,0.12635
1987,Lower Saxony,First Stage of Tertiary Education,Somewhat concerned,0.54505,38,38,0.38459,0.70550
1987,Lower Saxony,Second Stage of Tertiary Education,Somewhat concerned,0.57725,43,43,0.42785,0.72665
1987,Bremen,Upper Secondary Level,Very concerned,0.52695,32,32,0.35119,0.70271
1987,North Rhine-Westphalia,Pre-primary Level,Very concerned,0.60174,44,44,0.45542,0.74806
1987,North Rhine-Westphalia,Primary Level,Very concerned,0.37135,84,227,0.30835,0.43434
1987,North Rhine-Westphalia,Primary Level,Somewhat concerned,0.45712,99,227,0.39217,0.52207
1987,North Rhine-Westphalia,Primary Level,Not concerned at all,0.17153,44,227,0.12238,0.22068
1987,North Rhine-Westphalia,Lower Secondary Level,Very concerned,0.46559,286,674,0.42790,0.50327
1987,North Rhine-Westphalia,Lower Secondary Level,Somewhat concerned,0.40551,291,674,0.36841,0.44261
1987,North Rhine-Westphalia,Lower Secondary Level,Not concerned at all,0.12890,97,674,0.10359,0.15422
1987,North Rhine-Westphalia,Upper Secondary Level,Very concerned,0.45057,576,1326,0.42378,0.47736
1987,North Rhine-Westphalia,Upper Secondary Level,Somewhat concerned,0.42696,578,1326,0.40032,0.45359
1987,North Rhine-Westphalia,Upper Secondary Level,Not concerned at all,0.12248,172,1326,0.10483,0.14013
1987,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Somewhat concerned,0.59685,49,49,0.45807,0.73562
1987,North Rhine-Westphalia,First Stage of Tertiary Education,Very concerned,0.36424,54,119,0.27741,0.45106
1987,North Rhine-Westphalia,First Stage of Tertiary Education,Somewhat concerned,0.46044,65,119,0.37051,0.55038
1987,North Rhine-Westphalia,Second Stage of Tertiary Education,Very concerned,0.47128,106,205,0.40278,0.53978
1987,North Rhine-Westphalia,Second Stage of Tertiary Education,Somewhat concerned,0.45874,99,205,0.39036,0.52712
1987,Hesse,Primary Level,Somewhat concerned,0.29155,43,43,0.15410,0.42900
1987,Hesse,Lower Secondary Level,Very concerned,0.43567,113,284,0.37790,0.49344
1987,Hesse,Lower Secondary Level,Somewhat concerned,0.37310,112,284,0.31675,0.42945
1987,Hesse,Lower Secondary Level,Not concerned at all,0.19123,59,284,0.14541,0.23705
1987,Hesse,Upper Secondary Level,Very concerned,0.45775,219,474,0.41285,0.50265
1987,Hesse,Upper Secondary Level,Somewhat concerned,0.45106,211,474,0.40621,0.49590
1987,Hesse,Upper Secondary Level,Not concerned at all,0.09120,44,474,0.06525,0.11714
1987,Hesse,Second Stage of Tertiary Education,Very concerned,0.56698,52,52,0.43099,0.70297
1987,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Very concerned,0.42012,106,229,0.35605,0.48418
1987,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Somewhat concerned,0.46082,123,229,0.39611,0.52552
1987,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Very concerned,0.47257,163,338,0.41926,0.52587
1987,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Somewhat concerned,0.46751,175,338,0.41424,0.52078
1987,Baden-Wuerttemberg,Primary Level,Very concerned,0.27017,72,219,0.21122,0.32911
1987,Baden-Wuerttemberg,Primary Level,Somewhat concerned,0.48049,97,219,0.41417,0.54682
1987,Baden-Wuerttemberg,Primary Level,Not concerned at all,0.24934,50,219,0.19191,0.30677
1987,Baden-Wuerttemberg,Lower Secondary Level,Very concerned,0.48384,259,597,0.44372,0.52396
1987,Baden-Wuerttemberg,Lower Secondary Level,Somewhat concerned,0.41745,260,597,0.37786,0.45704
1987,Baden-Wuerttemberg,Lower Secondary Level,Not concerned at all,0.09871,78,597,0.07476,0.12266
1987,Baden-Wuerttemberg,Upper Secondary Level,Very concerned,0.47261,373,829,0.43861,0.50662
1987,Baden-Wuerttemberg,Upper Secondary Level,Somewhat concerned,0.43943,364,829,0.40562,0.47323
1987,Baden-Wuerttemberg,Upper Secondary Level,Not concerned at all,0.08796,92,829,0.06867,0.10725
1987,Baden-Wuerttemberg,First Stage of Tertiary Education,Very concerned,0.47639,49,97,0.37648,0.57630
1987,Baden-Wuerttemberg,First Stage of Tertiary Education,Somewhat concerned,0.43806,48,97,0.33881,0.53731
1987,Baden-Wuerttemberg,Second Stage of Tertiary Education,Very concerned,0.38731,47,93,0.28777,0.48686
1987,Baden-Wuerttemberg,Second Stage of Tertiary Education,Somewhat concerned,0.45535,46,93,0.35358,0.55711
1987,Bavaria,Lower Secondary Level,Very concerned,0.49908,212,461,0.45339,0.54478
1987,Bavaria,Lower Secondary Level,Somewhat concerned,0.39792,192,461,0.35319,0.44265
1987,Bavaria,Lower Secondary Level,Not concerned at all,0.10299,57,461,0.07522,0.13077
1987,Bavaria,Upper Secondary Level,Very concerned,0.49903,422,867,0.46573,0.53233
1987,Bavaria,Upper Secondary Level,Somewhat concerned,0.40644,365,867,0.37373,0.43916
