year,sampreg,plh0038,proportion,n,lower_confidence,upper_confidence
1984,Westdeutschland,Grosse Sorgen,0.5203369639210347,16099,0.5126196336543366,0.5280542941877328
1984,Westdeutschland,Einige Sorgen,0.3671715452688904,16099,0.35972535500321773,0.37461773553456307
1984,Westdeutschland,Keine Sorgen,0.11249149081007488,16099,0.1076105592263385,0.11737242239381127
1985,Westdeutschland,Grosse Sorgen,0.4869671591229886,14443,0.47881542913838776,0.49511888910758944
1985,Westdeutschland,Einige Sorgen,0.39681942222640443,14443,0.38884043994929346,0.4047984045035154
1985,Westdeutschland,Keine Sorgen,0.11621341865060694,14443,0.11098669900297913,0.12144013829823476
1986,Westdeutschland,Grosse Sorgen,0.4543765281173594,13742,0.446051502740727,0.4627015534939918
1986,Westdeutschland,Einige Sorgen,0.4165281173594132,13742,0.4082855362935881,0.4247706984252383
1986,Westdeutschland,Keine Sorgen,0.12909535452322737,13742,0.1234891142088839,0.13470159483757085
1987,Westdeutschland,Grosse Sorgen,0.443597862655848,13496,0.4352159592077113,0.4519797661039847
1987,Westdeutschland,Einige Sorgen,0.43241638630516527,13496,0.4240580559451876,0.44077471666514295
1987,Westdeutschland,Keine Sorgen,0.12398575103898674,13496,0.11842549218576644,0.12954600989220705
1988,Westdeutschland,Einige Sorgen,0.4689569536423841,12817,0.4603173417743405,0.4775965655104277
1988,Westdeutschland,Grosse Sorgen,0.40324917218543044,12817,0.3947564652749561,0.41174187909590476
1988,Westdeutschland,Keine Sorgen,0.12779387417218543,12817,0.12201387916014671,0.13357386918422415
1989,Westdeutschland,Einige Sorgen,0.47482398122466396,12393,0.46603200282662377,0.48361595962270415
1989,Westdeutschland,Grosse Sorgen,0.34147642415190954,12393,0.3331274354591238,0.34982541284469526
1989,Westdeutschland,Keine Sorgen,0.1836995946234265,12393,0.17688175232352668,0.19051743692332632
1990,Westdeutschland,Einige Sorgen,0.323998817792227,18165,0.3171929452621799,0.3308046903222741
1990,Westdeutschland,Grosse Sorgen,0.18257721294517512,18165,0.17695917035813297,0.18819525553221728
1990,Westdeutschland,Keine Sorgen,0.17297177478941925,18165,0.1674714775858293,0.17847207199300918
1990,Ostdeutschland,Einige Sorgen,0.131963942662923,18165,0.12704201876623292,0.13688586655961307
1990,Ostdeutschland,Grosse Sorgen,0.1286389833013152,18165,0.1237701631450586,0.13350780345757182
1990,Ostdeutschland,Keine Sorgen,0.05984926850894045,18165,0.05639968599464251,0.06329885102323839
1991,Westdeutschland,Einige Sorgen,0.31577360765694473,17756,0.30893651715549997,0.3226106981583895
1991,Westdeutschland,Grosse Sorgen,0.29301379154420076,17756,0.2863190624892434,0.29970852059915815
1991,Ostdeutschland,Grosse Sorgen,0.13949807822744745,17756,0.1344019125589408,0.1445942438959541
1991,Ostdeutschland,Einige Sorgen,0.13829226015524906,17756,0.13321461394960324,0.1433699063608949
1991,Westdeutschland,Keine Sorgen,0.08561308312608336,17756,0.08149762133854122,0.0897285449136255
1991,Ostdeutschland,Keine Sorgen,0.02780917929007461,17756,0.025390638884763544,0.030227719695385676
1992,Westdeutschland,Einige Sorgen,0.3194893093370251,17350,0.3125510269246763,0.32642759174937386
1992,Westdeutschland,Grosse Sorgen,0.28864790032302723,17350,0.28190521577432864,0.2953905848717258
1992,Ostdeutschland,Grosse Sorgen,0.1468235656052915,17350,0.14155704678167885,0.15209008442890415
1992,Ostdeutschland,Einige Sorgen,0.1278264882325796,17350,0.1228580693107235,0.1327949071544357
1992,Westdeutschland,Keine Sorgen,0.09413936317489617,17350,0.08979403427487025,0.0984846920749221
1992,Ostdeutschland,Keine Sorgen,0.023073373327180433,17350,0.02083932351817614,0.025307423136184726
1993,Westdeutschland,Grosse Sorgen,0.33234375,16993,0.32526117372949714,0.33942632627050284
1993,Westdeutschland,Einige Sorgen,0.308203125,16993,0.3012604176445656,0.3151458323554344
1993,Ostdeutschland,Grosse Sorgen,0.153828125,16993,0.14840351888756817,0.15925273111243185
1993,Ostdeutschland,Einige Sorgen,0.119296875,16993,0.11442326980004791,0.12417048019995208
1993,Westdeutschland,Keine Sorgen,0.067578125,16993,0.06380387782715187,0.07135237217284814
1993,Ostdeutschland,Keine Sorgen,0.01875,16993,0.016710557273543442,0.020789442726456556
1994,Westdeutschland,Einige Sorgen,0.3234804659640225,16642,0.3163729554130127,0.33058797651503236
1994,Westdeutschland,Grosse Sorgen,0.31159362865520246,16642,0.30455691242621297,0.31863034488419195
1994,Ostdeutschland,Grosse Sorgen,0.15555907758142484,16642,0.15005245098692827,0.16106570417592142
1994,Ostdeutschland,Einige Sorgen,0.11799667168555353,16642,0.11309523605849767,0.12289810731260939
1994,Westdeutschland,Keine Sorgen,0.0720342340914494,16642,0.06810607777855267,0.07596239040434614
1994,Ostdeutschland,Keine Sorgen,0.019335922022347254,16642,0.017243757231101095,0.021428086813593414
1995,Westdeutschland,Grosse Sorgen,0.33423493044822256,17246,0.32719451477740213,0.341275346119043
1995,Westdeutschland,Einige Sorgen,0.31360123647604327,17246,0.30667672706403626,0.3205257458880503
1995,Ostdeutschland,Grosse Sorgen,0.14119010819165378,17246,0.13599299070086812,0.14638722568243945
1995,Ostdeutschland,Einige Sorgen,0.11723338485316848,17246,0.1124320667216186,0.12203470298471836
1995,Westdeutschland,Keine Sorgen,0.07457496136012365,17246,0.07065412224755928,0.07849580047268802
1995,Ostdeutschland,Keine Sorgen,0.019165378670788255,17246,0.017119082572053596,0.021211674769522914
1996,Westdeutschland,Einige Sorgen,0.35342465753424657,16862,0.3462092723377077,0.3606400427307854
1996,Westdeutschland,Grosse Sorgen,0.265440313111546,16862,0.2587753382684734,0.2721052879546186
1996,Ostdeutschland,Grosse Sorgen,0.13534246575342465,16862,0.13017900790365575,0.14050592360319356
1996,Ostdeutschland,Einige Sorgen,0.12172211350293542,16862,0.11678694204882417,0.12665728495704667
1996,Westdeutschland,Keine Sorgen,0.09949119373776907,16862,0.09497328106787406,0.10400910640766409
1996,Ostdeutschland,Keine Sorgen,0.024579256360078277,16862,0.022242131623393707,0.026916381096762847
1997,Westdeutschland,Einige Sorgen,0.34787123572170303,16487,0.34060078741971034,0.3551416840236957
1997,Westdeutschland,Grosse Sorgen,0.21710999281092738,16487,0.21081673485160807,0.2234032507702467
1997,Westdeutschland,Keine Sorgen,0.15256809649333014,16487,0.14707939614686016,0.15805679683980012
1997,Ostdeutschland,Einige Sorgen,0.13227893601725377,16487,0.12710738671949817,0.13745048531500936
1997,Ostdeutschland,Grosse Sorgen,0.11270868280214075,16487,0.10788146321138574,0.11753590239289576
1997,Ostdeutschland,Keine Sorgen,0.03746305615464494,16487,0.034564407632948546,0.04036170467634133
1998,Westdeutschland,Einige Sorgen,0.34932146190852303,18147,0.34238481597572934,0.35625810784131673
1998,Westdeutschland,Grosse Sorgen,0.26502477202556185,18147,0.25860332007317816,0.27144622397794554
1998,Ostdeutschland,Einige Sorgen,0.12709126157822934,18147,0.12224512200923175,0.13193740114722693
1998,Westdeutschland,Keine Sorgen,0.11402312055719106,18147,0.10939865757558924,0.11864758353879289
1998,Ostdeutschland,Grosse Sorgen,0.11366410569397573,18147,0.10904599338832868,0.11828221799962277
1998,Ostdeutschland,Keine Sorgen,0.03087527823651899,18147,0.028358476946506325,0.03339207952653166
1999,Westdeutschland,Einige Sorgen,0.34481216457960645,17396,0.33774889838303657,0.35187543077617633
1999,Westdeutschland,Grosse Sorgen,0.27228682170542634,17396,0.2656718985560237,0.278901744854829
1999,Ostdeutschland,Einige Sorgen,0.1325283243887895,17396,0.1274896838440709,0.13756696493350812
1999,Ostdeutschland,Grosse Sorgen,0.10904889683959451,17396,0.10441689263354617,0.11368090104564285
1999,Westdeutschland,Keine Sorgen,0.10666368515205725,17396,0.10207649061573831,0.11125087968837619
1999,Ostdeutschland,Keine Sorgen,0.03466010733452594,17396,0.031941875775417954,0.03737833889363392
2000,Westdeutschland,Einige Sorgen,0.37458009099800144,30607,0.3691575369926708,0.3800026450033321
2000,Westdeutschland,Grosse Sorgen,0.2284304970872135,30607,0.22372711502313586,0.23313387915129113
2000,Westdeutschland,Keine Sorgen,0.15541948377769274,30607,0.15136048472603764,0.15947848282934785
2000,Ostdeutschland,Einige Sorgen,0.11413020368244249,30607,0.11056790005518168,0.1176925073097033
2000,Ostdeutschland,Grosse Sorgen,0.09754645575541097,30607,0.09422243394869488,0.10087047756212707
2000,Ostdeutschland,Keine Sorgen,0.029893268699238848,30607,0.027985427813953478,0.031801109584524215
2001,Westdeutschland,Einige Sorgen,0.37936826389212897,27798,0.37366403709669904,0.3850724906875589
2001,Westdeutschland,Grosse Sorgen,0.20468436523118555,27798,0.199941274948299,0.2094274555140721
2001,Westdeutschland,Keine Sorgen,0.16815191527084403,27798,0.16375526201889046,0.1725485685227976
2001,Ostdeutschland,Einige Sorgen,0.12382774226659823,27798,0.119955584691574,0.12769989984162247
2001,Ostdeutschland,Grosse Sorgen,0.08673540801567677,27798,0.08342679618003936,0.09004401985131417
2001,Ostdeutschland,Keine Sorgen,0.037232305323566466,27798,0.0350065879574703,0.03945802268966263
2002,Westdeutschland,Einige Sorgen,0.3478897616828651,28961,0.3424040796894182,0.353375443676312
2002,Westdeutschland,Grosse Sorgen,0.31642479918341987,28961,0.31106834122630955,0.3217812571405302
2002,Ostdeutschland,Grosse Sorgen,0.11969111969111969,28961,0.11595261611097385,0.12342962327126553
2002,Westdeutschland,Keine Sorgen,0.10043047974082457,28961,0.09696870002256876,0.10389225945908039
2002,Ostdeutschland,Einige Sorgen,0.09652509652509653,28961,0.09312393338722699,0.09992625966296606
2002,Ostdeutschland,Keine Sorgen,0.01903874317667421,28961,0.01746478075312136,0.02061270560022706
2003,Westdeutschland,Grosse Sorgen,0.4491845572652723,27727,0.4433296490327307,0.4550394654978139
2003,Westdeutschland,Einige Sorgen,0.2583617432967843,27727,0.25320928132064324,0.26351420527292535
2003,Ostdeutschland,Grosse Sorgen,0.16741914677969225,27727,0.1630245361493576,0.17181375741002688
