"plh0038","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"Einige Sorgen","1989","66 und älter","436","0.438293763384664","0.407448238328836","0.469139288440492"
"Große Sorgen","1989","16-34 J.","1270","0.330025072700479","0.314932800057314","0.345117345343644"
"Große Sorgen","1989","35-65 J.","1667","0.343006397185233","0.329617303861402","0.356395490509065"
"Große Sorgen","1989","66 und älter","334","0.345777297308477","0.31620970631954","0.375344888297413"
"Keine Sorgen","1989","16-34 J.","667","0.179665135154289","0.167343186678676","0.191987083629901"
"Keine Sorgen","1989","35-65 J.","864","0.174484395249156","0.163780042109034","0.185188748389278"
"Keine Sorgen","1989","66 und älter","224","0.215928939306859","0.190349675738467","0.241508202875251"
"Einige Sorgen","1990","16-34 J.","2513","0.487655678616699","0.474203769027419","0.50110758820598"
"Einige Sorgen","1990","35-65 J.","3185","0.464884025008518","0.453222391633467","0.476545658383569"
"Einige Sorgen","1990","66 und älter","579","0.416003433515348","0.390563318802787","0.44144354822791"
"Große Sorgen","1990","16-34 J.","1569","0.262927502732945","0.251080201125468","0.274774804340422"
"Große Sorgen","1990","35-65 J.","2269","0.301642191420056","0.290910994740048","0.312373388100064"
"Große Sorgen","1990","66 und älter","463","0.300250370726262","0.276592340871412","0.323908400581112"
"Keine Sorgen","1990","16-34 J.","1222","0.249416818650356","0.237772646556733","0.261060990743979"
"Keine Sorgen","1990","35-65 J.","1573","0.233473783571426","0.223582658774139","0.243364908368713"
"Keine Sorgen","1990","66 und älter","400","0.28374619575839","0.260477933215109","0.30701445830167"
"Einige Sorgen","1991","16-34 J.","2425","0.474474447264934","0.460808646821553","0.488140247708314"
"Einige Sorgen","1991","35-65 J.","3093","0.450985940290173","0.439265530514122","0.462706350066224"
"Einige Sorgen","1991","66 und älter","607","0.42910711782332","0.403453994694203","0.454760240952438"
"Große Sorgen","1991","16-34 J.","2107","0.409081923308708","0.395626402138819","0.422537444478598"
"Große Sorgen","1991","35-65 J.","3075","0.443405584093505","0.431704137280235","0.455107030906775"
"Große Sorgen","1991","66 und älter","656","0.460832233889633","0.434996936982331","0.486667530796934"
"Keine Sorgen","1991","16-34 J.","597","0.116443629426358","0.107665403795917","0.125221855056799"
"Keine Sorgen","1991","35-65 J.","756","0.105608475616322","0.0983694054542545","0.112847545778389"
"Keine Sorgen","1991","66 und älter","167","0.110060648287047","0.0938396973354694","0.126281599238625"
"Einige Sorgen","1992","16-34 J.","2284","0.484453742123217","0.470528805654155","0.498378678592279"
"Einige Sorgen","1992","35-65 J.","3053","0.465170352106662","0.453350772057218","0.476989932156107"
"Einige Sorgen","1992","66 und älter","571","0.410366699457247","0.384916030755417","0.435817368159076"
"Große Sorgen","1992","16-34 J.","2052","0.386540825079653","0.372972577383125","0.400109072776181"
"Große Sorgen","1992","35-65 J.","3053","0.423543337330524","0.411834317149365","0.435252357511683"
"Große Sorgen","1992","66 und älter","663","0.450429511553191","0.424687216680233","0.476171806426149"
"Keine Sorgen","1992","16-34 J.","612","0.12900543279713","0.119665473821714","0.138345391772547"
"Keine Sorgen","1992","35-65 J.","735","0.111286310562813","0.10383401444862","0.118738606677006"
"Keine Sorgen","1992","66 und älter","201","0.139203788989563","0.121293695944077","0.157113882035048"
"Einige Sorgen","1993","16-34 J.","2289","0.490201456968543","0.476149810728162","0.504253103208925"
"Einige Sorgen","1993","35-65 J.","2721","0.421581683145298","0.409753046649933","0.433410319640664"
"Einige Sorgen","1993","66 und älter","563","0.399094402857044","0.373957586507912","0.424231219206177"
"Große Sorgen","1993","16-34 J.","2123","0.410676657588931","0.396848400511435","0.424504914666426"
"Große Sorgen","1993","35-65 J.","3425","0.488486294863896","0.476512615360909","0.500459974366883"
"Große Sorgen","1993","66 und älter","767","0.512482668994599","0.486825782657381","0.538139555331818"
"Keine Sorgen","1993","16-34 J.","450","0.099121885442526","0.0907222892268802","0.107521481658172"
"Keine Sorgen","1993","35-65 J.","549","0.0899320219908053","0.0830792403105413","0.0967848036710694"
"Keine Sorgen","1993","66 und älter","128","0.0884229281483564","0.0738499446907131","0.102995911606"
"Einige Sorgen","1994","16-34 J.","2221","0.483628905396807","0.469445793920915","0.497812016872699"
"Einige Sorgen","1994","35-65 J.","2838","0.442492673954868","0.430473503258548","0.454511844651187"
"Einige Sorgen","1994","66 und älter","596","0.412963025783199","0.38782751807705","0.438098533489348"
"Große Sorgen","1994","16-34 J.","2069","0.414309533997226","0.400328767872933","0.42829030012152"
"Große Sorgen","1994","35-65 J.","3167","0.467654003315439","0.455579883094138","0.47972812353674"
"Große Sorgen","1994","66 und älter","750","0.491318032652316","0.465796669195482","0.51683939610915"
"Keine Sorgen","1994","16-34 J.","479","0.102061560605966","0.0934696685149306","0.110653452697002"
"Keine Sorgen","1994","35-65 J.","555","0.0898533227296933","0.0829331181084419","0.0967735273509446"
"Keine Sorgen","1994","66 und älter","128","0.0957189415644849","0.0806996305683926","0.110738252560577"
"Einige Sorgen","1995","16-34 J.","2230","0.475683269182276","0.461678640341407","0.489687898023145"
"Einige Sorgen","1995","35-65 J.","2857","0.433476418193319","0.421665867949106","0.445286968437532"
"Einige Sorgen","1995","66 und älter","578","0.407465251475802","0.38268179828287","0.432248704668733"
"Große Sorgen","1995","16-34 J.","2142","0.41363205453517","0.399821598772357","0.427442510297982"
"Große Sorgen","1995","35-65 J.","3313","0.469736010645421","0.457841368181866","0.481630653108977"
"Große Sorgen","1995","66 und älter","798","0.499147784939503","0.473928719366652","0.524366850512353"
"Keine Sorgen","1995","16-34 J.","513","0.110684676282554","0.101886605646125","0.119482746918983"
"Keine Sorgen","1995","35-65 J.","593","0.0967875711612595","0.0897409139472198","0.103834228375299"
"Keine Sorgen","1995","66 und älter","134","0.0933869635846957","0.0787107601001423","0.108063167069249"
"Einige Sorgen","1996","16-34 J.","2323","0.509238932923784","0.495004295367066","0.523473570480502"
"Einige Sorgen","1996","35-65 J.","3209","0.492215977670455","0.480259311152151","0.504172644188759"
"Einige Sorgen","1996","66 und älter","622","0.41787311477554","0.393240031533419","0.442506198017661"
"Große Sorgen","1996","16-34 J.","1751","0.34401028516892","0.330483805267821","0.357536765070018"
"Große Sorgen","1996","35-65 J.","2738","0.386442717447798","0.37479709064275","0.398088344252846"
"Große Sorgen","1996","66 und älter","736","0.456338730449493","0.43146186867863","0.481215592220355"
"Keine Sorgen","1996","16-34 J.","664","0.146750781907296","0.136675000794782","0.156826563019811"
"Keine Sorgen","1996","35-65 J.","769","0.121341304881747","0.113532093414701","0.129150516348793"
"Keine Sorgen","1996","66 und älter","182","0.125788154774967","0.109226034005875","0.142350275544059"
"Einige Sorgen","1997","16-34 J.","2279","0.506146094878968","0.491668209417245","0.520623980340692"
"Einige Sorgen","1997","35-65 J.","3189","0.479856569258825","0.46781182740951","0.491901311108141"
"Einige Sorgen","1997","66 und älter","644","0.421039103081903","0.396593574919916","0.44548463124389"
"Große Sorgen","1997","16-34 J.","1375","0.283568845888744","0.27051662441445","0.296621067363038"
"Große Sorgen","1997","35-65 J.","2199","0.325128705219352","0.313835470610415","0.33642193982829"
"Große Sorgen","1997","66 und älter","652","0.40094447068948","0.376678970516955","0.425209970862005"
"Keine Sorgen","1997","16-34 J.","927","0.210285059232288","0.198484371154899","0.222085747309676"
"Keine Sorgen","1997","35-65 J.","1221","0.195014725521822","0.185462427003816","0.204567024039829"
"Keine Sorgen","1997","66 und älter","271","0.178016426228617","0.159076634400483","0.196956218056751"
"Einige Sorgen","1998","16-34 J.","2449","0.504182379544701","0.490100985013449","0.518263774075953"
"Einige Sorgen","1998","35-65 J.","3557","0.469154447728191","0.457847321803121","0.480461573653261"
"Einige Sorgen","1998","66 und älter","743","0.402091782698191","0.379688119276484","0.424495446119898"
"Große Sorgen","1998","16-34 J.","1602","0.325974242763649","0.312772819805668","0.339175665721629"
"Große Sorgen","1998","35-65 J.","2887","0.384058690390596","0.373038764273927","0.395078616507265"
"Große Sorgen","1998","66 und älter","870","0.465040667401086","0.442250630398387","0.487830704403785"
"Keine Sorgen","1998","16-34 J.","792","0.16984337769165","0.15926801711679","0.18041873826651"
"Keine Sorgen","1998","35-65 J.","1039","0.146786861881213","0.138768556759526","0.154805167002899"
"Keine Sorgen","1998","66 und älter","227","0.132867549900723","0.117358279701163","0.148376820100283"
"Einige Sorgen","1999","16-34 J.","2286","0.494162600031347","0.479686187402558","0.508639012660136"
"Einige Sorgen","1999","35-65 J.","3486","0.472164306046311","0.460683139338262","0.48364547275436"
"Einige Sorgen","1999","66 und älter","725","0.403657344299548","0.380922222376605","0.426392466222492"
"Große Sorgen","1999","16-34 J.","1538","0.343428107921946","0.329678838871379","0.357177376972512"
"Große Sorgen","1999","35-65 J.","2813","0.401100188018548","0.389828379822719","0.412371996214378"
"Große Sorgen","1999","66 und älter","852","0.474924439626376","0.451784294280051","0.4980645849727"
"Keine Sorgen","1999","16-34 J.","758","0.162409292046707","0.151730013592151","0.173088570501263"
"Keine Sorgen","1999","35-65 J.","964","0.126735505935141","0.119084613051073","0.134386398819208"
"Keine Sorgen","1999","66 und älter","212","0.121418216074076","0.106283442016126","0.136552990132026"
"Einige Sorgen","2000","16-34 J.","3528","0.499918626529267","0.488216462800953","0.51162079025758"
"Einige Sorgen","2000","35-65 J.","6595","0.493260822748758","0.484773321337265","0.501748324160252"
"Einige Sorgen","2000","66 und älter","1556","0.435125712472957","0.418826273498675","0.45142515144724"
"Große Sorgen","2000","16-34 J.","2050","0.291230191256828","0.280596918011729","0.301863464501927"
"Große Sorgen","2000","35-65 J.","4381","0.32882521124187","0.320849862581191","0.336800559902549"
"Große Sorgen","2000","66 und älter","1346","0.373667054090223","0.357762027051958","0.389572081128488"
"Keine Sorgen","2000","16-34 J.","1435","0.208851182213905","0.199337607520622","0.218364756907188"
"Keine Sorgen","2000","35-65 J.","2353","0.177913966009372","0.171421450994842","0.184406481023902"
"Keine Sorgen","2000","66 und älter","652","0.191207233436819","0.178278375381265","0.204136091492373"
"Einige Sorgen","2001","16-34 J.","3065","0.489812663934178","0.477370467109307","0.502254860759049"
"Einige Sorgen","2001","35-65 J.","6367","0.519648348372574","0.510775221413228","0.52852147533192"
"Einige Sorgen","2001","66 und älter","1488","0.438674863004803","0.421903696238033","0.455446029771573"
"Große Sorgen","2001","16-34 J.","1687","0.275848308928522","0.264724150564038","0.286972467293006"
"Große Sorgen","2001","35-65 J.","3496","0.290371429817882","0.282309578888113","0.298433280747651"
"Große Sorgen","2001","66 und älter","1155","0.342804715802089","0.326762835539664","0.358846596064514"
"Keine Sorgen","2001","16-34 J.","1449","0.2343390271373","0.223796182853826","0.244881871420774"
"Keine Sorgen","2001","35-65 J.","2316","0.189980221809544","0.183013246321548","0.196947197297539"
"Keine Sorgen","2001","66 und älter","720","0.218520421193108","0.204553859994077","0.232486982392139"
"Einige Sorgen","2002","16-34 J.","2840","0.458351257544396","0.44584132553663","0.470861189552162"
"Einige Sorgen","2002","35-65 J.","5995","0.446179169806811","0.437710620890297","0.454647718723326"
"Einige Sorgen","2002","66 und älter","1338","0.374903370018281","0.359012357313906","0.390794382722656"
"Große Sorgen","2002","16-34 J.","2437","0.408150254950863","0.395810326699392","0.420490183202333"
"Große Sorgen","2002","35-65 J.","5705","0.436626002425504","0.428176660044147","0.44507534480686"
"Große Sorgen","2002","66 und älter","1831","0.514953981327808","0.498548310018799","0.531359652636817"
"Keine Sorgen","2002","16-34 J.","817","0.133498487504742","0.124959238037707","0.142037736971776"
"Keine Sorgen","2002","35-65 J.","1536","0.117194827767685","0.111715132988415","0.122674522546956"
"Keine Sorgen","2002","66 und älter","396","0.110142648653911","0.0998658871410162","0.120419410166806"
"Einige Sorgen","2003","16-34 J.","2030","0.336438443680549","0.324290127979666","0.348586759381433"
"Einige Sorgen","2003","35-65 J.","4210","0.314352141664471","0.306253250299363","0.322451033029579"
"Einige Sorgen","2003","66 und älter","896","0.239926889540146","0.226023485535445","0.253830293544847"
"Große Sorgen","2003","16-34 J.","3358","0.586750684675318","0.574090048546947","0.599411320803689"
"Große Sorgen","2003","35-65 J.","7656","0.62698160625935","0.618545164284929","0.635418048233772"
"Große Sorgen","2003","66 und älter","2533","0.710143172540493","0.69537187243337","0.724914472647617"
"Keine Sorgen","2003","16-34 J.","423","0.076810871644133","0.0699642025141041","0.0836575407741619"
"Keine Sorgen","2003","35-65 J.","757","0.0586662520761787","0.0545667341825345","0.062765769969823"
"Keine Sorgen","2003","66 und älter","195","0.0499299379193608","0.0428388588809916","0.0570210169577301"
"Einige Sorgen","2004","16-34 J.","2695","0.491015346167272","0.477868973587226","0.504161718747319"
"Einige Sorgen","2004","35-65 J.","5775","0.458099788632335","0.449248857004241","0.466950720260429"
"Einige Sorgen","2004","66 und älter","1476","0.395811024753621","0.380087837744499","0.411534211762742"
"Große Sorgen","2004","16-34 J.","2016","0.357198770862643","0.344597934070908","0.369799607654378"
"Große Sorgen","2004","35-65 J.","4756","0.407507145459896","0.398778266873992","0.416236024045799"
"Große Sorgen","2004","66 und älter","1783","0.484593523877524","0.4685250742037","0.500661973551349"
"Keine Sorgen","2004","16-34 J.","844","0.151785882970085","0.142350174849331","0.161221591090838"
"Keine Sorgen","2004","35-65 J.","1642","0.134393065907769","0.128334106063817","0.140452025751721"
"Keine Sorgen","2004","66 und älter","457","0.119595451368855","0.109162463357813","0.130028439379896"
"Einige Sorgen","2005","16-34 J.","2533","0.469936797028974","0.456474639001797","0.483398955056151"
"Einige Sorgen","2005","35-65 J.","5651","0.48024215519623","0.471139758042892","0.489344552349568"
"Einige Sorgen","2005","66 und älter","1500","0.398575884578971","0.382872008390171","0.41427976076777"
"Große Sorgen","2005","16-34 J.","1934","0.377529051976145","0.364453324455784","0.390604779496505"
"Große Sorgen","2005","35-65 J.","4319","0.382056551443348","0.373204105036309","0.390908997850387"
"Große Sorgen","2005","66 und älter","1756","0.473160142202821","0.457145976315292","0.489174308090349"
"Keine Sorgen","2005","16-34 J.","813","0.152534150994881","0.14283629396261","0.162232008027152"
"Keine Sorgen","2005","35-65 J.","1603","0.137701293360422","0.131423269072873","0.143979317647972"
"Keine Sorgen","2005","66 und älter","478","0.128263973218209","0.117538763920304","0.138989182516113"
"Einige Sorgen","2006","16-34 J.","2421","0.475921444625716","0.462193321937264","0.489649567314168"
"Einige Sorgen","2006","35-65 J.","5883","0.475444039983378","0.466635673061501","0.484252406905255"
"Einige Sorgen","2006","66 und älter","1718","0.396318036956326","0.381855513250462","0.41078056066219"
"Große Sorgen","2006","16-34 J.","1938","0.376211411914679","0.36289522092945","0.389527602899908"
"Große Sorgen","2006","35-65 J.","5150","0.419774507336495","0.411069759116872","0.428479255556118"
"Große Sorgen","2006","66 und älter","2234","0.499982392724265","0.485198524977354","0.514766260471177"
"Keine Sorgen","2006","16-34 J.","725","0.147867143459605","0.138109727548967","0.157624559370244"
"Keine Sorgen","2006","35-65 J.","1315","0.104781452680127","0.0993794284987977","0.110183476861456"
"Keine Sorgen","2006","66 und älter","442","0.103699570319409","0.0946852425478072","0.11271389809101"
"Einige Sorgen","2007","16-34 J.","2388","0.500514968087216","0.486163869190064","0.514866066984368"
"Einige Sorgen","2007","35-65 J.","5840","0.503368359573777","0.494191805333885","0.51254491381367"
"Einige Sorgen","2007","66 und älter","1874","0.436274873763838","0.421459051591728","0.451090695935949"
"Große Sorgen","2007","16-34 J.","1529","0.337131731110993","0.323563325630449","0.350700136591537"
"Große Sorgen","2007","35-65 J.","3965","0.358610894871332","0.349808678989535","0.367413110753129"
"Große Sorgen","2007","66 und älter","1871","0.427265980522312","0.412487233762505","0.442044727282118"
"Keine Sorgen","2007","16-34 J.","746","0.162353300801791","0.151768653641521","0.172937947962061"
"Keine Sorgen","2007","35-65 J.","1599","0.138020745554891","0.131690215455632","0.14435127565415"
"Keine Sorgen","2007","66 und älter","559","0.13645914571385","0.126203695557079","0.146714595870621"
"Einige Sorgen","2008","16-34 J.","2296","0.509479853427812","0.494586366202202","0.524373340653421"
"Einige Sorgen","2008","35-65 J.","5726","0.529356798518638","0.519873561480965","0.53884003555631"
"Einige Sorgen","2008","66 und älter","1962","0.459944450425008","0.445000908278563","0.474887992571453"
"Große Sorgen","2008","16-34 J.","1149","0.285152105655159","0.271701260364095","0.298602950946224"
"Große Sorgen","2008","35-65 J.","3225","0.31378224519126","0.304966041369264","0.322598449013255"
"Große Sorgen","2008","66 und älter","1751","0.405925361505688","0.391201380657585","0.420649342353791"
"Keine Sorgen","2008","16-34 J.","883","0.205368040917029","0.193332824365621","0.217403257468437"
"Keine Sorgen","2008","35-65 J.","1691","0.156860956290103","0.149951506052905","0.163770406527301"
"Keine Sorgen","2008","66 und älter","560","0.134130188069304","0.123912063082529","0.14434831305608"
"Einige Sorgen","2009","16-34 J.","2141","0.528477394855816","0.512906126631364","0.544048663080267"
"Einige Sorgen","2009","35-65 J.","5452","0.539796441462497","0.529957107360582","0.549635775564411"
"Einige Sorgen","2009","66 und älter","1988","0.476052014759207","0.460851707584784","0.491252321933631"
"Große Sorgen","2009","16-34 J.","1045","0.274810641561219","0.260885423545176","0.288735859577261"
"Große Sorgen","2009","35-65 J.","2819","0.302928328564941","0.293856718506895","0.311999938622988"
"Große Sorgen","2009","66 und älter","1593","0.384089891609797","0.369286672135621","0.398893111083973"
"Keine Sorgen","2009","16-34 J.","762","0.196711963582965","0.184312281360259","0.209111645805672"
"Keine Sorgen","2009","35-65 J.","1586","0.157275229972562","0.150088211571225","0.164462248373899"
"Keine Sorgen","2009","66 und älter","566","0.139858093630996","0.129301837260532","0.15041435000146"
"Einige Sorgen","2010","16-34 J.","3518","0.542231637374613","0.530143116995367","0.554320157753859"
"Einige Sorgen","2010","35-65 J.","7132","0.524838980452712","0.516365954849779","0.533312006055644"
"Einige Sorgen","2010","66 und älter","1886","0.456289012640576","0.44084960064428","0.471728424636873"
"Große Sorgen","2010","16-34 J.","1782","0.252496528143337","0.241955277361991","0.263037778924682"
"Große Sorgen","2010","35-65 J.","4111","0.314181969411301","0.306306070148634","0.322057868673968"
"Große Sorgen","2010","66 und älter","1546","0.400793016635736","0.385602407048255","0.415983626223217"
"Keine Sorgen","2010","16-34 J.","1225","0.20527183448205","0.195471704921459","0.215071964042641"
"Keine Sorgen","2010","35-65 J.","2101","0.160979050135987","0.154743480161884","0.16721462011009"
"Keine Sorgen","2010","66 und älter","566","0.142917970723688","0.132069180508247","0.153766760939129"
"Einige Sorgen","2011","16-34 J.","2171","0.510870165688354","0.495798866482838","0.52594146489387"
"Einige Sorgen","2011","35-65 J.","5869","0.521086696476402","0.511852273909017","0.530321119043788"
"Einige Sorgen","2011","66 und älter","2374","0.461664087997321","0.447856886796956","0.475471289197686"
"Große Sorgen","2011","16-34 J.","1213","0.290696786730229","0.277006283125818","0.30438729033464"
"Große Sorgen","2011","35-65 J.","3765","0.33903171429366","0.330281135609433","0.347782292977886"
"Große Sorgen","2011","66 und älter","1872","0.386313522508221","0.372828267513023","0.399798777503419"
"Keine Sorgen","2011","16-34 J.","842","0.198433047581417","0.18640873527495","0.210457359887884"
"Keine Sorgen","2011","35-65 J.","1608","0.139881589229938","0.133469704571662","0.146293473888214"
"Keine Sorgen","2011","66 und älter","762","0.152022389494458","0.142078371513089","0.161966407475827"
"Einige Sorgen","2012","16-34 J.","2113","0.517152747806467","0.501855143177117","0.532450352435818"
"Einige Sorgen","2012","35-65 J.","5788","0.526723330008702","0.517451321643394","0.53599533837401"
"Einige Sorgen","2012","66 und älter","2398","0.463003521835317","0.449374649581317","0.476632394089316"
"Große Sorgen","2012","16-34 J.","1042","0.246986852103541","0.233784621054408","0.260189083152675"
"Große Sorgen","2012","35-65 J.","3528","0.310181792872972","0.301591648430883","0.31877193731506"
"Große Sorgen","2012","66 und älter","2028","0.394654944297131","0.381295378947818","0.408014509646444"
"Keine Sorgen","2012","16-34 J.","944","0.235860400089991","0.222864002150322","0.24885679802966"
"Keine Sorgen","2012","35-65 J.","1823","0.163094877118326","0.156233942793646","0.169955811443007"
"Keine Sorgen","2012","66 und älter","716","0.142341533867552","0.132791496627812","0.151891571107292"
"Einige Sorgen","2013","16-34 J.","1912","0.531485925106054","0.515321679833349","0.547650170378759"
"Einige Sorgen","2013","35-65 J.","5452","0.529305490647944","0.519622226048016","0.538988755247872"
"Einige Sorgen","2013","66 und älter","2426","0.493973991028074","0.479968117379801","0.507979864676348"
"Große Sorgen","2013","16-34 J.","930","0.243391848757069","0.2294911462413","0.257292551272838"
"Große Sorgen","2013","35-65 J.","2996","0.290153044671172","0.281348742050961","0.298957347291383"
"Große Sorgen","2013","66 und älter","1744","0.355776561291736","0.342365020638597","0.369188101944875"
"Keine Sorgen","2013","16-34 J.","819","0.225122226136877","0.211592966979152","0.238651485294601"
"Keine Sorgen","2013","35-65 J.","1759","0.180541464680884","0.173079537510921","0.188003391850846"
"Keine Sorgen","2013","66 und älter","725","0.15024944768019","0.140239681961411","0.160259213398968"
"Einige Sorgen","2014","16-34 J.","3113","0.499726770050828","0.487568785221752","0.511884754879904"
"Einige Sorgen","2014","35-65 J.","7447","0.489807331932788","0.481943141908259","0.497671521957317"
"Einige Sorgen","2014","66 und älter","2196","0.44860943057964","0.434717809282963","0.462501051876317"
"Große Sorgen","2014","16-34 J.","2251","0.312362937451977","0.301093530943399","0.323632343960554"
"Große Sorgen","2014","35-65 J.","6168","0.378815227299223","0.371183930122478","0.386446524475969"
"Große Sorgen","2014","66 und älter","2112","0.426736731056309","0.412921882135349","0.440551579977268"
"Keine Sorgen","2014","16-34 J.","1133","0.187910292497195","0.17841148809079","0.1974090969036"
"Keine Sorgen","2014","35-65 J.","1907","0.131377440767989","0.126063090168048","0.13669179136793"
"Keine Sorgen","2014","66 und älter","616","0.124653838364051","0.115427448270595","0.133880228457507"
"Einige Sorgen","2015","16-34 J.","2588","0.474024374137332","0.461034347432225","0.487014400842438"
"Einige Sorgen","2015","35-65 J.","6497","0.45605437437162","0.447904733632245","0.464204015110994"
"Einige Sorgen","2015","66 und älter","1761","0.369429999814975","0.355852151976591","0.38300784765336"
"Große Sorgen","2015","16-34 J.","2351","0.399182516530797","0.38644209097798","0.411922942083614"
"Große Sorgen","2015","35-65 J.","6659","0.462541094739762","0.454382784797257","0.470699404682268"
"Große Sorgen","2015","66 und älter","2823","0.576808742523518","0.562909777380938","0.590707707666097"
"Keine Sorgen","2015","16-34 J.","737","0.126793109331871","0.118136789370616","0.135449429293127"
"Keine Sorgen","2015","35-65 J.","1192","0.081404530888618","0.0769300892743752","0.0858789725028608"
"Keine Sorgen","2015","66 und älter","270","0.0537612576615071","0.0474162335360275","0.0601062817869866"
"Einige Sorgen","2016","16-34 J.","2309","0.428650546532095","0.415607227277634","0.441693865786556"
"Einige Sorgen","2016","35-65 J.","5370","0.389462660594047","0.381339850051802","0.397585471136293"
"Einige Sorgen","2016","66 und älter","1442","0.310321478501557","0.297087030961145","0.323555926041969"
"Große Sorgen","2016","16-34 J.","2711","0.473280332272628","0.460120979740756","0.486439684804501"
"Große Sorgen","2016","35-65 J.","7652","0.552716736214977","0.544434265148169","0.560999207281784"
"Große Sorgen","2016","66 und älter","3030","0.642624040389329","0.628914664008568","0.656333416770089"
"Keine Sorgen","2016","16-34 J.","510","0.0980691211952766","0.0902305249513579","0.105907717439195"
