syear,age_gr,bula_h,plh0038,proportion,n,lower_confidence,upper_confidence
1984,46-65 J.,Hessen,2.0,0.012383643617021276,12164,0.010418310261017565,0.014348976973024986
1984,46-65 J.,Niedersachsen,2.0,0.01163563829787234,12164,0.00972986380289346,0.01354141279285122
1984,46-65 J.,"Rheinland-Pfalz,Saarland",1.0,0.011552526595744681,12164,0.009653490795962219,0.013451562395527144
1984,30-45 J.,Hessen,2.0,0.011220079787234043,12164,0.00934825300279589,0.013091906571672196
1984,30-45 J.,Baden-Wuerttemberg,3.0,0.010887632978723404,12164,0.009043435526105504,0.012731830431341304
1984,17-29 J.,"Rheinland-Pfalz,Saarland",1.0,0.010638297872340425,12164,0.00881510973553018,0.01246148600915067
1984,46-65 J.,"Rheinland-Pfalz,Saarland",2.0,0.010555186170212765,12164,0.008739057549007142,0.012371314791418389
1984,17-29 J.,Hessen,2.0,0.010305851063829786,12164,0.008511074879973228,0.012100627247686345
1984,30-45 J.,Nordrhein-Westfalen,3.0,0.010056515957446808,12164,0.008283360390646453,0.011829671524247163
1984,17-29 J.,Baden-Wuerttemberg,3.0,0.00997340425531915,12164,0.00820751685537276,0.011739291655265539
1984,17-29 J.,Niedersachsen,2.0,0.00980718085106383,12164,0.008055924013654943,0.011558437688472716
1984,17-29 J.,Nordrhein-Westfalen,3.0,0.00980718085106383,12164,0.008055924013654943,0.011558437688472716
1984,30-45 J.,"Rheinland-Pfalz,Saarland",1.0,0.00955784574468085,12164,0.007828776315875991,0.01128691517348571
1984,66 und älter,Baden-Wuerttemberg,1.0,0.008643617021276596,12164,0.006998561624620193,0.010288672417933
1984,66 und älter,Bayern,1.0,0.008560505319148936,12164,0.006923309322497528,0.010197701315800344
1984,17-29 J.,"Rheinland-Pfalz,Saarland",2.0,0.008311170212765957,12164,0.006697790228600069,0.009924550196931845
1984,66 und älter,Bayern,2.0,0.008311170212765957,12164,0.006697790228600069,0.009924550196931845
1984,46-65 J.,Baden-Wuerttemberg,3.0,0.008061835106382979,12164,0.006472640358177853,0.009651029854588104
1984,66 und älter,Nordrhein-Westfalen,2.0,0.007147606382978723,12164,0.005650541844462936,0.008644670921494511
1984,30-45 J.,Berlin,1.0,0.006648936170212766,12164,0.005204676353640582,0.00809319598678495
1984,66 und älter,Niedersachsen,1.0,0.006565824468085107,12164,0.005130559622150889,0.008001089314019326
1984,30-45 J.,"Rheinland-Pfalz,Saarland",2.0,0.006482712765957447,12164,0.005056501149423935,0.007908924382490959
1984,66 und älter,Baden-Wuerttemberg,2.0,0.006150265957446809,12164,0.004760872732586268,0.0075396591823073495
1984,30-45 J.,Hamburg,1.0,0.005984042553191489,12164,0.004613438914617742,0.007354646191765237
1984,46-65 J.,Berlin,1.0,0.005734707446808511,12164,0.004392793585049981,0.00707662130856704
1984,46-65 J.,Nordrhein-Westfalen,3.0,0.005568484042553191,12164,0.004246050685943521,0.0068909173991628615
1984,30-45 J.,Schleswig-Holstein,1.0,0.005236037234042553,12164,0.003953472628778713,0.006518601839306394
1984,46-65 J.,Bayern,3.0,0.005236037234042553,12164,0.003953472628778713,0.006518601839306394
1984,66 und älter,"Rheinland-Pfalz,Saarland",1.0,0.004986702127659575,12164,0.0037348903835608856,0.006238513871758264
1984,17-29 J.,Berlin,1.0,0.004986702127659575,12164,0.0037348903835608856,0.006238513871758264
1984,30-45 J.,Schleswig-Holstein,2.0,0.004820478723404255,12164,0.00358960453077633,0.00605135291603218
1984,66 und älter,Niedersachsen,2.0,0.004654255319148936,12164,0.0034446882638370386,0.005863822374460833
1984,17-29 J.,Bayern,3.0,0.004238696808510638,12164,0.003084149682583647,0.005393243934437629
1984,17-29 J.,Schleswig-Holstein,1.0,0.004238696808510638,12164,0.003084149682583647,0.005393243934437629
1984,66 und älter,Hessen,1.0,0.004155585106382979,12164,0.0030123653996871683,0.005298804813078789
1984,46-65 J.,Hamburg,1.0,0.004072473404255319,12164,0.0029406964092072076,0.005204250399303431
1984,30-45 J.,Niedersachsen,3.0,0.004072473404255319,12164,0.0029406964092072076,0.005204250399303431
1984,30-45 J.,Berlin,2.0,0.003989361702127659,12164,0.002869146244184986,0.0051095771600703326
1984,30-45 J.,Bayern,3.0,0.003989361702127659,12164,0.002869146244184986,0.0051095771600703326
1984,30-45 J.,Hessen,3.0,0.003989361702127659,12164,0.002869146244184986,0.0051095771600703326
1984,46-65 J.,Schleswig-Holstein,2.0,0.00390625,12164,0.0027977186225196897,0.00501478137748031
1984,66 und älter,"Rheinland-Pfalz,Saarland",2.0,0.00390625,12164,0.0027977186225196897,0.00501478137748031
1984,46-65 J.,Schleswig-Holstein,1.0,0.003740026595744681,12164,0.0026552468895365234,0.004824806301952839
1984,46-65 J.,Hessen,3.0,0.003490691489361702,12164,0.00244256359528183,0.004538819383441574
1984,46-65 J.,Niedersachsen,3.0,0.0034075797872340427,12164,0.0023719615918069864,0.0044431979826610995
1984,46-65 J.,Berlin,2.0,0.003324468085106383,12164,0.002301514690272592,0.004347421479940174
1984,66 und älter,Hessen,2.0,0.0029920212765957447,12164,0.0020214006386931045,0.003962641914498384
1984,17-29 J.,Schleswig-Holstein,2.0,0.0029920212765957447,12164,0.0020214006386931045,0.003962641914498384
1984,17-29 J.,Hamburg,1.0,0.0029920212765957447,12164,0.0020214006386931045,0.003962641914498384
1984,66 und älter,Baden-Wuerttemberg,3.0,0.002742686170212766,12164,0.0018132714663536662,0.003672100874071866
1984,30-45 J.,Hamburg,2.0,0.002742686170212766,12164,0.0018132714663536662,0.003672100874071866
1984,46-65 J.,Bremen,1.0,0.0025764627659574466,12164,0.0016755772446380164,0.0034773482872768767
1984,17-29 J.,Hessen,3.0,0.0025764627659574466,12164,0.0016755772446380164,0.0034773482872768767
1984,66 und älter,Bayern,3.0,0.002327127659574468,12164,0.0014708353345963313,0.0031834199845526046
1984,17-29 J.,Berlin,2.0,0.002327127659574468,12164,0.0014708353345963313,0.0031834199845526046
1984,66 und älter,Berlin,1.0,0.0022440159574468087,12164,0.0014031185632998426,0.003084913351593775
1984,17-29 J.,Niedersachsen,3.0,0.0020777925531914893,12164,0.001268571259805156,0.0028870138465778225
1984,66 und älter,Schleswig-Holstein,1.0,0.0020777925531914893,12164,0.001268571259805156,0.0028870138465778225
1984,17-29 J.,Hamburg,2.0,0.0020777925531914893,12164,0.001268571259805156,0.0028870138465778225
1984,66 und älter,Bremen,1.0,0.0019946808510638296,12164,0.0012017761315736204,0.002787585570554039
1984,66 und älter,Nordrhein-Westfalen,3.0,0.0019115691489361702,12164,0.001135326710221985,0.0026878115876503555
1984,66 und älter,Hamburg,1.0,0.0018284574468085107,12164,0.0010692457569069758,0.0025876691367100455
1984,30-45 J.,Schleswig-Holstein,3.0,0.001745345744680851,12164,0.0010035586502552042,0.002487132839106498
1984,30-45 J.,Bremen,1.0,0.0016622340425531915,12164,0.0009382938283221793,0.0023861742567842037
1984,17-29 J.,Bremen,1.0,0.0014960106382978723,12164,0.0008091634753256821,0.0021828578012700623
1984,66 und älter,Niedersachsen,3.0,0.0014128989361702129,12164,0.0007453756957803004,0.002080422176560125
1984,46-65 J.,Hamburg,2.0,0.0013297872340425532,12164,0.0006821676199252444,0.001977406848159862
1984,30-45 J.,Hamburg,3.0,0.0013297872340425532,12164,0.0006821676199252444,0.001977406848159862
1984,66 und älter,Hamburg,2.0,0.0013297872340425532,12164,0.0006821676199252444,0.001977406848159862
1984,17-29 J.,"Rheinland-Pfalz,Saarland",3.0,0.0013297872340425532,12164,0.0006821676199252444,0.001977406848159862
1984,46-65 J.,"Rheinland-Pfalz,Saarland",3.0,0.0013297872340425532,12164,0.0006821676199252444,0.001977406848159862
1984,66 und älter,Hessen,3.0,0.0012466755319148937,12164,0.0006195944449178803,0.001873756618911907
1984,66 und älter,Berlin,2.0,0.0012466755319148937,12164,0.0006195944449178803,0.001873756618911907
1984,46-65 J.,Berlin,3.0,0.001163563829787234,12164,0.0005577207381369616,0.0017694069214375064
1984,30-45 J.,"Rheinland-Pfalz,Saarland",3.0,0.001163563829787234,12164,0.0005577207381369616,0.0017694069214375064
1984,66 und älter,Schleswig-Holstein,2.0,0.0009973404255319148,12164,0.0004363920441137389,0.0015582888069500906
1984,17-29 J.,Berlin,3.0,0.0009142287234042553,12164,0.0003771391968819275,0.0014513182499265832
1984,46-65 J.,Bremen,2.0,0.0008311170212765958,12164,0.0003190009510977878,0.0013432330914554037
1984,46-65 J.,Schleswig-Holstein,3.0,0.0008311170212765958,12164,0.0003190009510977878,0.0013432330914554037
1984,17-29 J.,Schleswig-Holstein,3.0,0.0007480053191489362,12164,0.0002621491510066619,0.0012338614872912104
1984,30-45 J.,Berlin,3.0,0.0006648936170212766,12164,0.00020680497946354065,0.0011229822545790126
1984,66 und älter,Hamburg,3.0,0.0006648936170212766,12164,0.00020680497946354065,0.0011229822545790126
1984,46-65 J.,Hamburg,3.0,0.0006648936170212766,12164,0.00020680497946354065,0.0011229822545790126
1984,66 und älter,Schleswig-Holstein,3.0,0.000581781914893617,12164,0.00015326141299410183,0.0010103024167931322
1984,30-45 J.,Bremen,2.0,0.000581781914893617,12164,0.00015326141299410183,0.0010103024167931322
1984,17-29 J.,Hamburg,3.0,0.0004986702127659574,12164,0.0001019208231154846,0.0008954196024164303
1984,66 und älter,Bremen,3.0,0.0004155585106382979,12164,5.3362468723240825e-05,0.0007777545525533549
1984,66 und älter,"Rheinland-Pfalz,Saarland",3.0,0.0004155585106382979,12164,5.3362468723240825e-05,0.0007777545525533549
1984,30-45 J.,Bremen,3.0,0.0003324468085106383,12164,8.47535248257159e-06,0.0006564182645387049
1984,66 und älter,Bremen,2.0,0.0003324468085106383,12164,8.47535248257159e-06,0.0006564182645387049
1984,17-29 J.,Bremen,3.0,0.0003324468085106383,12164,8.47535248257159e-06,0.0006564182645387049
1984,66 und älter,Berlin,3.0,0.0003324468085106383,12164,8.47535248257159e-06,0.0006564182645387049
1984,46-65 J.,Bremen,3.0,0.0002493351063829787,12164,-3.124406749501613e-05,0.0005299142802609735
1984,17-29 J.,Bremen,2.0,0.00016622340425531914,12164,-6.287805418235935e-05,0.0003953248626929976
1985,30-45 J.,Nordrhein-Westfalen,1.0,0.042236709209438984,11026,0.038482476339759715,0.045990942079118254
1985,46-65 J.,Nordrhein-Westfalen,1.0,0.03975759801671105,11026,0.03611049873263079,0.04340469730079131
1985,17-29 J.,Nordrhein-Westfalen,1.0,0.036452116426407125,11026,0.03295391266391553,0.03995032018889872
1985,30-45 J.,Nordrhein-Westfalen,2.0,0.03626847856027913,11026,0.03277876502376809,0.039758192096790164
1985,17-29 J.,Nordrhein-Westfalen,2.0,0.03195298870627123,11026,0.0286701386678885,0.03523583874465396
1985,30-45 J.,Bayern,1.0,0.03039206684418327,11026,0.027187825091063277,0.03359630859730326
1985,46-65 J.,Nordrhein-Westfalen,2.0,0.029565696446607292,11026,0.026403970639994948,0.03272742225321963
1985,30-45 J.,Baden-Wuerttemberg,1.0,0.026811128454687357,11026,0.023796018246756995,0.02982623866261772
1985,17-29 J.,Baden-Wuerttemberg,1.0,0.024515655128087413,11026,0.02162910581725927,0.027402204438915556
1985,46-65 J.,Bayern,1.0,0.024332017261959417,11026,0.02145602865028193,0.027208005873636903
1985,46-65 J.,Baden-Wuerttemberg,1.0,0.02424019832889542,11026,0.02136950617059683,0.027110890487194006
1985,46-65 J.,Baden-Wuerttemberg,2.0,0.02378110366357543,11026,0.02093705721305595,0.026625150114094907
1985,17-29 J.,Bayern,1.0,0.023230190065191444,11026,0.020418486232940555,0.026041893897442332
1985,30-45 J.,Baden-Wuerttemberg,2.0,0.022771095399871454,11026,0.019986659716541334,0.025555531083201573
1985,17-29 J.,Baden-Wuerttemberg,2.0,0.021944725002295475,11026,0.019210124755870035,0.024679325248720914
1985,46-65 J.,Bayern,2.0,0.021026535671655494,11026,0.01834849974129488,0.023704571602016108
1985,30-45 J.,Bayern,2.0,0.0208428978055275,11026,0.01817633193633627,0.023509463674718734
1985,17-29 J.,Bayern,2.0,0.01919015701037554,11026,0.01662933880217055,0.02175097521858053
1985,46-65 J.,Hessen,1.0,0.01707832154990359,11026,0.01465991602032375,0.019496727079483425
1985,30-45 J.,Hessen,1.0,0.016435589018455606,11026,0.014062351984908473,0.018808826052002736
1985,17-29 J.,Hessen,1.0,0.015884675420071617,11026,0.013550899001926808,0.018218451838216427
1985,30-45 J.,Niedersachsen,1.0,0.015241942888623634,11026,0.01295512272069035,0.017528763056556918
1985,17-29 J.,Niedersachsen,1.0,0.013956477825727665,11026,0.011766785812024715,0.016146169839430614
1985,30-45 J.,Niedersachsen,2.0,0.013589202093471675,11026,0.011428111540780616,0.015750292646162734
1985,46-65 J.,Hessen,2.0,0.013130107428151684,11026,0.011005341141508454,0.015254873714794915
1985,46-65 J.,Niedersachsen,1.0,0.012854650628959692,11026,0.010751996850152202,0.014957304407767182
1985,46-65 J.,"Rheinland-Pfalz,Saarland",1.0,0.012395555963639702,11026,0.01033031086441601,0.014460801062863394
1985,46-65 J.,Niedersachsen,2.0,0.012211918097511707,11026,0.010161837621232139,0.014261998573791276
1985,30-45 J.,Nordrhein-Westfalen,3.0,0.011752823432191717,11026,0.009741180136360036,0.013764466728023398
1985,17-29 J.,Niedersachsen,2.0,0.011569185566063723,11026,0.009573134679271789,0.013565236452855657
1985,66 und älter,Nordrhein-Westfalen,1.0,0.01120190983380773,11026,0.009237432948786635,0.013166386718828827
1985,30-45 J.,Hessen,2.0,0.010650996235423744,11026,0.008734901607471387,0.012567090863376101
1985,17-29 J.,Hessen,2.0,0.010283720503167754,11026,0.008400602364867307,0.0121668386414682
1985,17-29 J.,"Rheinland-Pfalz,Saarland",1.0,0.010100082637039758,11026,0.008233680664226393,0.011966484609853122
1985,17-29 J.,Nordrhein-Westfalen,3.0,0.01000826370397576,11026,0.008150278582217597,0.011866248825733922
1985,46-65 J.,"Rheinland-Pfalz,Saarland",2.0,0.01000826370397576,11026,0.008150278582217597,0.011866248825733922
1985,17-29 J.,"Rheinland-Pfalz,Saarland",2.0,0.009824625837847763,11026,0.007983594641598904,0.011665657034096623
1985,30-45 J.,Baden-Wuerttemberg,3.0,0.009365531172527775,11026,0.007567612670528183,0.011163449674527367
1985,17-29 J.,Baden-Wuerttemberg,3.0,0.009181893306399779,11026,0.007401523725003151,0.010962262887796406
1985,66 und älter,Bayern,1.0,0.008447341841887798,11026,0.006739038448783654,0.010155645234991942
1985,66 und älter,Nordrhein-Westfalen,2.0,0.007988247176567808,11026,0.006326629003918371,0.009649865349217244
1985,66 und älter,Bayern,2.0,0.007896428243503811,11026,0.006244310747313826,0.009548545739693798
1985,46-65 J.,Nordrhein-Westfalen,3.0,0.007804609310439812,11026,0.006162049230559778,0.009447169390319848
1985,46-65 J.,Baden-Wuerttemberg,3.0,0.007070057845927831,11026,0.005506125851315833,0.008633989840539829
1985,30-45 J.,"Rheinland-Pfalz,Saarland",1.0,0.006978238912863833,11026,0.0054244236709796775,0.008532054154747988
1985,30-45 J.,"Rheinland-Pfalz,Saarland",2.0,0.006794601046735837,11026,0.00526122528523017,0.008327976808241506
1985,66 und älter,Baden-Wuerttemberg,1.0,0.006794601046735837,11026,0.00526122528523017,0.008327976808241506
1985,30-45 J.,Berlin,1.0,0.006610963180607841,11026,0.00509831082561164,0.008123615535604043
1985,66 und älter,Baden-Wuerttemberg,2.0,0.00624368744835185,11026,0.004773381870452082,0.007713993026251618
1985,66 und älter,Niedersachsen,1.0,0.00541731705077587,11026,0.004047193754457839,0.006787440347093901
1985,30-45 J.,Hamburg,1.0,0.005325498117711872,11026,0.003966972952712025,0.006684023282711719
1985,30-45 J.,Schleswig-Holstein,2.0,0.005141860251583877,11026,0.0038068401942935436,0.00647688030887421
1985,46-65 J.,Bayern,3.0,0.005050041318519879,11026,0.0037269337242658703,0.006373148912773887
1985,17-29 J.,Bayern,3.0,0.004958222385455881,11026,0.0036471377261611425,0.006269307044750619
1985,66 und älter,Niedersachsen,2.0,0.0048664034523918836,11026,0.0035674552675270697,0.006165351637256697
1985,30-45 J.,Schleswig-Holstein,1.0,0.0048664034523918836,11026,0.0035674552675270697,0.006165351637256697
1985,66 und älter,Hessen,1.0,0.0047745845193278855,11026,0.0034878895611698104,0.006061279477485961
1985,46-65 J.,Berlin,1.0,0.0046827655862638875,11026,0.0034084439749759634,0.0059570871975518115
1985,46-65 J.,Niedersachsen,3.0,0.004590946653199889,11026,0.003329122042605487,0.005852771263794292
1985,17-29 J.,Berlin,1.0,0.004499127720135892,11026,0.003249927475151845,0.00574832796511994
1985,46-65 J.,Berlin,2.0,0.004315489854007896,11026,0.0030919362441559003,0.005539043463859892
1985,17-29 J.,Hessen,3.0,0.004315489854007896,11026,0.0030919362441559003,0.005539043463859892
1985,66 und älter,"Rheinland-Pfalz,Saarland",1.0,0.004040033054815903,11026,0.002856009131153887,0.005224056978477919
1985,46-65 J.,Schleswig-Holstein,2.0,0.004040033054815903,11026,0.002856009131153887,0.005224056978477919
1985,46-65 J.,Schleswig-Holstein,1.0,0.004040033054815903,11026,0.002856009131153887,0.005224056978477919
1985,30-45 J.,Bayern,3.0,0.003948214121751906,11026,0.0027776683911066545,0.005118759852397157
1985,30-45 J.,Berlin,2.0,0.0038563951886879076,11026,0.0026994872024937253,0.00501330317488209
1985,30-45 J.,Hessen,3.0,0.0037645762556239096,11026,0.0026214712758568914,0.004907681235390928
1985,66 und älter,"Rheinland-Pfalz,Saarland",2.0,0.0034891194564319163,11026,0.002388477614107936,0.004589761298755896
1985,46-65 J.,Hamburg,1.0,0.0033973005233679187,11026,0.0023111873283631363,0.004483413718372701
1985,46-65 J.,Hessen,3.0,0.0033054815903039206,11026,0.0022340967831907662,0.004376866397417075
1985,17-29 J.,Schleswig-Holstein,2.0,0.0033054815903039206,11026,0.0022340967831907662,0.004376866397417075
1985,66 und älter,Baden-Wuerttemberg,3.0,0.003213662657239923,11026,0.0021572143325583474,0.004270110981921499
1985,17-29 J.,Berlin,2.0,0.003213662657239923,11026,0.0021572143325583474,0.004270110981921499
1985,30-45 J.,Niedersachsen,3.0,0.003213662657239923,11026,0.0021572143325583474,0.004270110981921499
1985,17-29 J.,Hamburg,1.0,0.003121843724175925,11026,0.0020805489312414986,0.004163138517110351
1985,17-29 J.,Schleswig-Holstein,1.0,0.0030300247911119274,11026,0.002004110197141057,0.004055939385082798
1985,30-45 J.,Hamburg,2.0,0.0030300247911119274,11026,0.002004110197141057,0.004055939385082798
1985,66 und älter,Hessen,2.0,0.002754567991919934,11026,0.001776261684736978,0.00373287429910289
1985,66 und älter,Nordrhein-Westfalen,3.0,0.002662749058855936,11026,0.0017008417660023512,0.003624656351709521
1985,46-65 J.,Hamburg,2.0,0.0024791111927279404,11026,0.0015508801683770507,0.00340734221707883
1985,46-65 J.,Bremen,1.0,0.0022954733265999447,11026,0.0014022003951109255,0.003188746258088964
1985,66 und älter,Bayern,3.0,0.0022954733265999447,11026,0.0014022003951109255,0.003188746258088964
1985,66 und älter,Bremen,1.0,0.0021118354604719495,11026,0.0012549593161340616,0.0029687116048098374
1985,66 und älter,Schleswig-Holstein,1.0,0.0021118354604719495,11026,0.0012549593161340616,0.0029687116048098374
1985,17-29 J.,Hamburg,2.0,0.0020200165274079514,11026,0.001181936571241543,0.00285809648357436
1985,66 und älter,Hamburg,1.0,0.0019281975943439538,11026,0.0011093487533600775,0.00274704643532783
1985,17-29 J.,Niedersachsen,3.0,0.0017445597282159581,11026,0.0009656074684035837,0.0025235119880283327
1985,17-29 J.,"Rheinland-Pfalz,Saarland",3.0,0.0017445597282159581,11026,0.0009656074684035837,0.0025235119880283327
1985,46-65 J.,"Rheinland-Pfalz,Saarland",3.0,0.0017445597282159581,11026,0.0009656074684035837,0.0025235119880283327
1985,30-45 J.,"Rheinland-Pfalz,Saarland",3.0,0.0016527407951519603,11026,0.0008945294721685694,0.0024109521181353514
1985,30-45 J.,Bremen,1.0,0.0016527407951519603,11026,0.0008945294721685694,0.0024109521181353514
1985,66 und älter,Berlin,1.0,0.0015609218620879625,11026,0.0008240390201151924,0.0022978047040607325
1985,30-45 J.,Schleswig-Holstein,3.0,0.0015609218620879625,11026,0.0008240390201151924,0.0022978047040607325
1985,17-29 J.,Schleswig-Holstein,3.0,0.0014691029290239647,11026,0.0007541886960227376,0.0021840171620251918
1985,66 und älter,Hamburg,2.0,0.0014691029290239647,11026,0.0007541886960227376,0.0021840171620251918
1985,66 und älter,Berlin,2.0,0.001377283995959967,11026,0.0006850394412238372,0.002069528550696097
1985,66 und älter,Niedersachsen,3.0,0.0012854650628959692,11026,0.0006166625420902116,0.0019542675837017267
1985,46-65 J.,Berlin,3.0,0.0012854650628959692,11026,0.0006166625420902116,0.0019542675837017267
1985,17-29 J.,Bremen,1.0,0.0012854650628959692,11026,0.0006166625420902116,0.0019542675837017267
1985,66 und älter,Schleswig-Holstein,2.0,0.0012854650628959692,11026,0.0006166625420902116,0.0019542675837017267
1985,66 und älter,Hessen,3.0,0.0010100082637039757,11026,0.0004170964420808801,0.0016029200853270712
1985,17-29 J.,Berlin,3.0,0.0010100082637039757,11026,0.0004170964420808801,0.0016029200853270712
1985,66 und älter,"Rheinland-Pfalz,Saarland",3.0,0.0010100082637039757,11026,0.0004170964420808801,0.0016029200853270712
1985,30-45 J.,Bremen,2.0,0.000918189330639978,11026,0.0003528441108533194,0.0014835345504266365
1985,46-65 J.,Hamburg,3.0,0.000918189330639978,11026,0.0003528441108533194,0.0014835345504266365
1985,46-65 J.,Schleswig-Holstein,3.0,0.0007345514645119823,11026,0.00022884485792402064,0.001240258071099944
1985,30-45 J.,Hamburg,3.0,0.0006427325314479846,11026,0.00016966558370951702,0.0011157994791864522
1985,66 und älter,Hamburg,3.0,0.0006427325314479846,11026,0.00016966558370951702,0.0011157994791864522
1985,46-65 J.,Bremen,2.0,0.0005509135983839868,11026,0.00011291858996643399,0.0009889086068015395
1985,30-45 J.,Berlin,3.0,0.0005509135983839868,11026,0.00011291858996643399,0.0009889086068015395
1985,66 und älter,Berlin,3.0,0.0005509135983839868,11026,0.00011291858996643399,0.0009889086068015395
1985,17-29 J.,Bremen,2.0,0.0005509135983839868,11026,0.00011291858996643399,0.0009889086068015395
1985,66 und älter,Bremen,3.0,0.000459094665319989,11026,5.9243389199707295e-05,0.0008589459414402706
1985,17-29 J.,Hamburg,3.0,0.00036727573225599116,11026,9.621452410821447e-06,0.0007249300121011609
1985,46-65 J.,Bremen,3.0,0.0002754567991919934,11026,-3.429511771626387e-05,0.0005852087161002506
1985,66 und älter,Bremen,2.0,0.0002754567991919934,11026,-3.429511771626387e-05,0.0005852087161002506
1985,66 und älter,Schleswig-Holstein,3.0,0.00018363786612799558,11026,-6.92851289225461e-05,0.00043656086117853724
1985,17-29 J.,Bremen,3.0,9.181893306399779e-05,11026,-8.703284378643322e-05,0.0002706707099144288
1986,46-65 J.,Nordrhein-Westfalen,1.0,0.039004386801449555,10583,0.03531572275041912,0.042693050852479986
1986,30-45 J.,Nordrhein-Westfalen,1.0,0.038241464810223155,10583,0.03458760435222237,0.04189532526822394
1986,30-45 J.,Nordrhein-Westfalen,2.0,0.038146099561319854,10583,0.03449661696024044,0.04179558216239927
1986,17-29 J.,Nordrhein-Westfalen,1.0,0.03766927331680336,10583,0.034041772901629276,0.04129677373197744
1986,46-65 J.,Nordrhein-Westfalen,2.0,0.033759298111768074,10583,0.030318247649623237,0.03720034857391291
1986,17-29 J.,Nordrhein-Westfalen,2.0,0.031089071142475683,10583,0.027782350748103157,0.034395791536848214
1986,46-65 J.,Baden-Wuerttemberg,1.0,0.025081060461567804,10583,0.022101797245514483,0.028060323677621124
1986,17-29 J.,Baden-Wuerttemberg,1.0,0.024985695212664506,10583,0.02201195595650826,0.02795943446882075
1986,30-45 J.,Bayern,1.0,0.02441350371924471,10583,0.021473149722207218,0.0273538577162822
1986,30-45 J.,Baden-Wuerttemberg,1.0,0.024318138470341408,10583,0.02138338954361623,0.027252887397066584
1986,17-29 J.,Baden-Wuerttemberg,2.0,0.02412740797253481,10583,0.02120390481275942,0.027050911132310198
1986,30-45 J.,Bayern,2.0,0.02384131222582491,10583,0.020934767817197372,0.02674785663445245
1986,46-65 J.,Baden-Wuerttemberg,2.0,0.022792294487888613,10583,0.019948886766081267,0.02563570220969596
1986,46-65 J.,Bayern,1.0,0.022315468243372116,10583,0.019501274148699985,0.025129662338044246
1986,17-29 J.,Bayern,1.0,0.022220102994468815,10583,0.01941179161914735,0.02502841436979028
1986,46-65 J.,Bayern,2.0,0.02155254625214572,10583,0.018785797518262832,0.024319294986028608
1986,30-45 J.,Baden-Wuerttemberg,2.0,0.02050352851420942,10583,0.017803505820123532,0.02320355120829531
1986,17-29 J.,Bayern,2.0,0.01831012778943353,10583,0.01575575360599286,0.020864501972874202
1986,46-65 J.,Hessen,1.0,0.014972344077818044,10583,0.012658570886251823,0.017286117269384265
