"plh0038","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1984","16-34 Jahre alt","maennlich","1090","0.496850253772903","0.476177042557251","0.517523464988555"
"Grosse Sorgen","1984","16-34 Jahre alt","weiblich","1316","0.587575899678182","0.567527356581352","0.607624442775012"
"Grosse Sorgen","1984","35-65 Jahre alt","maennlich","1516","0.484490152892169","0.467133965411798","0.50184634037254"
"Grosse Sorgen","1984","35-65 Jahre alt","weiblich","1706","0.575252420260181","0.557835048562411","0.592669791957952"
"Grosse Sorgen","1984","66 und älter","maennlich","267","0.513972824858421","0.470424326171061","0.557521323545782"
"Grosse Sorgen","1984","66 und älter","weiblich","407","0.534413367366573","0.499042939001513","0.569783795731634"
"Einige Sorgen","1984","16-34 Jahre alt","maennlich","850","0.382508711927508","0.362413960531298","0.402603463323718"
"Einige Sorgen","1984","16-34 Jahre alt","weiblich","801","0.344847090799961","0.325488959389748","0.364205222210175"
"Einige Sorgen","1984","35-65 Jahre alt","maennlich","1230","0.398584886260693","0.381581283317773","0.415588489203613"
"Einige Sorgen","1984","35-65 Jahre alt","weiblich","1104","0.35932344609814","0.342417085422288","0.376229806773992"
"Einige Sorgen","1984","66 und älter","maennlich","170","0.350821288012288","0.309240000086574","0.392402575938001"
"Einige Sorgen","1984","66 und älter","weiblich","279","0.361326709175122","0.327263087411239","0.395390330939005"
"Keine Sorgen","1984","16-34 Jahre alt","maennlich","307","0.120641034299589","0.107173838365601","0.134108230233577"
"Keine Sorgen","1984","16-34 Jahre alt","weiblich","199","0.0675770095218564","0.057353858307346","0.0778001607363668"
"Keine Sorgen","1984","35-65 Jahre alt","maennlich","439","0.116924960847138","0.105765433677566","0.128084488016709"
"Keine Sorgen","1984","35-65 Jahre alt","weiblich","284","0.0654241336416787","0.056711203990713","0.0741370632926444"
"Keine Sorgen","1984","66 und älter","maennlich","69","0.135205887129291","0.105412011820046","0.164999762438536"
"Keine Sorgen","1984","66 und älter","weiblich","78","0.104259923458305","0.0825903124491222","0.125929534467487"
"Grosse Sorgen","1985","16-34 Jahre alt","maennlich","910","0.430985374995664","0.409703523686753","0.452267226304575"
"Grosse Sorgen","1985","16-34 Jahre alt","weiblich","1097","0.544566683025569","0.523050593705762","0.566082772345377"
"Grosse Sorgen","1985","35-65 Jahre alt","maennlich","1315","0.450633625282244","0.432480861265745","0.468786389298742"
"Grosse Sorgen","1985","35-65 Jahre alt","weiblich","1471","0.530339333956224","0.51197124423773","0.548707423674718"
"Grosse Sorgen","1985","66 und älter","maennlich","210","0.472571049847356","0.426080812177568","0.519061287517143"
"Grosse Sorgen","1985","66 und älter","weiblich","322","0.506271190230979","0.467836157554528","0.544706222907431"
"Einige Sorgen","1985","16-34 Jahre alt","maennlich","858","0.431465042277963","0.410180328349631","0.452749756206294"
"Einige Sorgen","1985","16-34 Jahre alt","weiblich","767","0.378440776778352","0.357486840153312","0.399394713403392"
"Einige Sorgen","1985","35-65 Jahre alt","maennlich","1202","0.428704924325544","0.410649429131","0.446760419520087"
"Einige Sorgen","1985","35-65 Jahre alt","weiblich","1099","0.396796056958116","0.378790326789881","0.414801787126351"
"Einige Sorgen","1985","66 und älter","maennlich","173","0.396085970188479","0.350542248472438","0.44162969190452"
"Einige Sorgen","1985","66 und älter","weiblich","242","0.367255055594491","0.330196401188385","0.404313710000598"
