"plh0187","year","bildungsniveau","bula_h","n","percent","lower_confidence","upper_confidence"
"Selten","2011","Hauptschule","Mecklenburg-Vorpommern","34","0.336868222549512","0.245145286587897","0.428591158511127"
"Selten","2011","Hauptschule","Sachsen","106","0.323336952956496","0.271926854958739","0.374747050954253"
"Selten","2011","Hauptschule","Sachsen-Anhalt","78","0.348655993493603","0.287466915567656","0.409845071419551"
"Selten","2011","Hauptschule","Thueringen","64","0.275254308911021","0.221780566690937","0.328728051131106"
"Selten","2011","Realschule","Schleswig-Holstein","66","0.357663265274035","0.288780564408945","0.426545966139125"
"Selten","2011","Realschule","Hamburg","31","0.401342766101134","0.286515266478372","0.516170265723897"
"Selten","2011","Realschule","Niedersachsen","190","0.323150393044243","0.284276402024729","0.362024384063757"
"Selten","2011","Realschule","Bremen","","","",""
"Selten","2011","Realschule","Nordrhein-Westfalen","283","0.336257934430311","0.304271780464441","0.368244088396181"
"Selten","2011","Realschule","Hessen","91","0.266127136164167","0.218661318223375","0.31359295410496"
"Selten","2011","Realschule","Rheinland-Pfalz,Saarland","80","0.350644043177078","0.28963575954329","0.411652326810865"
"Selten","2011","Realschule","Baden-Wuerttemberg","218","0.342451351265315","0.303799331221757","0.381103371308872"
"Selten","2011","Realschule","Bayern","252","0.364205828089547","0.328735100171926","0.399676556007168"
"Selten","2011","Realschule","Berlin","70","0.310708092292627","0.249555535055341","0.371860649529912"
"Selten","2011","Realschule","Brandenburg","96","0.36300041305635","0.309210351875228","0.416790474237472"
"Selten","2011","Realschule","Mecklenburg-Vorpommern","78","0.369078350372497","0.302859748361814","0.435296952383181"
"Selten","2011","Realschule","Sachsen","197","0.321761311498385","0.283677328443618","0.359845294553152"
"Selten","2011","Realschule","Sachsen-Anhalt","99","0.326164089302714","0.27397708209489","0.378351096510537"
"Selten","2011","Realschule","Thueringen","98","0.260506222467828","0.213575767448002","0.307436677487653"
"Selten","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Selten","2011","(Fach-)Abitur","Hamburg","","","",""
"Selten","2011","(Fach-)Abitur","Niedersachsen","80","0.371923357843249","0.305106951988448","0.438739763698051"
"Selten","2011","(Fach-)Abitur","Bremen","","","",""
"Selten","2011","(Fach-)Abitur","Nordrhein-Westfalen","203","0.310844416022498","0.274731414500523","0.346957417544472"
"Selten","2011","(Fach-)Abitur","Hessen","74","0.302824916135629","0.239145389734814","0.366504442536444"
"Selten","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","45","0.345241621913138","0.261558214650585","0.428925029175691"
"Selten","2011","(Fach-)Abitur","Baden-Wuerttemberg","112","0.374517467747291","0.320376933710404","0.428658001784178"
"Selten","2011","(Fach-)Abitur","Bayern","120","0.369507901830893","0.318051261170778","0.420964542491008"
"Selten","2011","(Fach-)Abitur","Berlin","40","0.397758226927799","0.305021614888109","0.490494838967488"
"Selten","2011","(Fach-)Abitur","Brandenburg","","","",""
"Selten","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Selten","2011","(Fach-)Abitur","Sachsen","49","0.459664601481552","0.370122589119736","0.549206613843367"
"Selten","2011","(Fach-)Abitur","Sachsen-Anhalt","34","0.655993849745908","0.547759473527198","0.764228225964617"
"Selten","2011","(Fach-)Abitur","Thueringen","","","",""
"Selten","2011","AkademikerIn","Schleswig-Holstein","31","0.342120587035699","0.249597491067806","0.434643683003591"
"Selten","2011","AkademikerIn","Hamburg","","","",""
"Selten","2011","AkademikerIn","Niedersachsen","121","0.345347753723701","0.29524706563215","0.395448441815253"
"Selten","2011","AkademikerIn","Bremen","","","",""
"Selten","2011","AkademikerIn","Nordrhein-Westfalen","300","0.355084135413379","0.322548091620574","0.387620179206183"
"Selten","2011","AkademikerIn","Hessen","130","0.310117861254284","0.263365342922335","0.356870379586232"
"Selten","2011","AkademikerIn","Rheinland-Pfalz,Saarland","69","0.396965501846233","0.326077945068367","0.467853058624099"
"Selten","2011","AkademikerIn","Baden-Wuerttemberg","234","0.408911005811831","0.366896809986008","0.450925201637655"
"Selten","2011","AkademikerIn","Bayern","232","0.364281616507233","0.327172309455639","0.401390923558828"
"Selten","2011","AkademikerIn","Berlin","102","0.323091344858665","0.269815550844298","0.376367138873032"
"Selten","2011","AkademikerIn","Brandenburg","95","0.384642454744258","0.323722801494863","0.445562107993654"
"Selten","2011","AkademikerIn","Mecklenburg-Vorpommern","55","0.341318199856429","0.263874801906045","0.418761597806813"
"Selten","2011","AkademikerIn","Sachsen","105","0.294774489600027","0.247076125134242","0.342472854065811"
"Selten","2011","AkademikerIn","Sachsen-Anhalt","91","0.374287227114376","0.310484099574211","0.438090354654542"
"Selten","2011","AkademikerIn","Thueringen","70","0.392765946053754","0.322770101125282","0.462761790982226"
"Manchmal","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Manchmal","2011","(noch) kein Abschluss","Hamburg","","","",""
"Manchmal","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Manchmal","2011","(noch) kein Abschluss","Bremen","","","",""
"Manchmal","2011","(noch) kein Abschluss","Nordrhein-Westfalen","49","0.333160783840663","0.259897390058863","0.406424177622464"
"Manchmal","2011","(noch) kein Abschluss","Hessen","","","",""
"Manchmal","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Manchmal","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Manchmal","2011","(noch) kein Abschluss","Bayern","","","",""
"Manchmal","2011","(noch) kein Abschluss","Berlin","","","",""
"Manchmal","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Manchmal","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Manchmal","2011","(noch) kein Abschluss","Sachsen","","","",""
"Manchmal","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Manchmal","2011","(noch) kein Abschluss","Thueringen","","","",""
"Manchmal","2011","Hauptschule","Schleswig-Holstein","62","0.297927790739477","0.239077244558407","0.356778336920546"
"Manchmal","2011","Hauptschule","Hamburg","","","",""
"Manchmal","2011","Hauptschule","Niedersachsen","244","0.38333410489575","0.34741913915602","0.419249070635481"
"Manchmal","2011","Hauptschule","Bremen","","","",""
"Manchmal","2011","Hauptschule","Nordrhein-Westfalen","481","0.317058306677248","0.293855248412471","0.340261364942025"
"Manchmal","2011","Hauptschule","Hessen","140","0.326387849993196","0.281166344881151","0.371609355105241"
"Manchmal","2011","Hauptschule","Rheinland-Pfalz,Saarland","187","0.304507328777927","0.266859728515314","0.34215492904054"
"Manchmal","2011","Hauptschule","Baden-Wuerttemberg","351","0.380050067432537","0.348701551090064","0.411398583775011"
"Manchmal","2011","Hauptschule","Bayern","423","0.323712255768343","0.298518931213712","0.348905580322973"
"Manchmal","2011","Hauptschule","Berlin","37","0.267296365829134","0.190927922927215","0.343664808731053"
"Manchmal","2011","Hauptschule","Brandenburg","77","0.384899674724173","0.321322154844569","0.448477194603777"
"Manchmal","2011","Hauptschule","Mecklenburg-Vorpommern","37","0.370915504299256","0.277172257842935","0.464658750755578"
"Manchmal","2011","Hauptschule","Sachsen","113","0.33876350850802","0.286744598419948","0.390782418596091"
"Manchmal","2011","Hauptschule","Sachsen-Anhalt","79","0.322606537488017","0.262582222433463","0.38263085254257"
"Manchmal","2011","Hauptschule","Thueringen","88","0.299088884450858","0.244272258041418","0.353905510860299"
"Manchmal","2011","Realschule","Schleswig-Holstein","58","0.261807388656165","0.198629164357392","0.324985612954939"
"Manchmal","2011","Realschule","Hamburg","","","",""
"Manchmal","2011","Realschule","Niedersachsen","189","0.331839826631518","0.292700329472156","0.37097932379088"
"Manchmal","2011","Realschule","Bremen","","","",""
"Manchmal","2011","Realschule","Nordrhein-Westfalen","253","0.314372656654548","0.282939171985926","0.345806141323169"
"Manchmal","2011","Realschule","Hessen","127","0.380043144605996","0.327908891135528","0.432177398076464"
"Manchmal","2011","Realschule","Rheinland-Pfalz,Saarland","77","0.322321591255035","0.262567082060422","0.382076100449648"
"Manchmal","2011","Realschule","Baden-Wuerttemberg","193","0.339482935779774","0.30091203293158","0.378053838627969"
"Manchmal","2011","Realschule","Bayern","245","0.348815766825966","0.313684939614789","0.383946594037143"
"Manchmal","2011","Realschule","Berlin","64","0.252140023497764","0.194759066004723","0.309520980990804"
"Manchmal","2011","Realschule","Brandenburg","94","0.329161873993447","0.276597374331727","0.381726373655166"
"Manchmal","2011","Realschule","Mecklenburg-Vorpommern","62","0.325114734956075","0.260836150081727","0.389393319830424"
"Manchmal","2011","Realschule","Sachsen","217","0.391054270364545","0.351271778482541","0.430836762246549"
"Manchmal","2011","Realschule","Sachsen-Anhalt","101","0.270556413577379","0.221103484945395","0.320009342209364"
"Manchmal","2011","Realschule","Thueringen","119","0.38340873121938","0.331420129484728","0.435397332954031"
"Manchmal","2011","(Fach-)Abitur","Schleswig-Holstein","31","0.455860001435232","0.349352666604082","0.562367336266383"
"Manchmal","2011","(Fach-)Abitur","Hamburg","","","",""
"Manchmal","2011","(Fach-)Abitur","Niedersachsen","57","0.296739620218007","0.233586341015643","0.359892899420372"
"Manchmal","2011","(Fach-)Abitur","Bremen","","","",""
"Manchmal","2011","(Fach-)Abitur","Nordrhein-Westfalen","214","0.335064613772103","0.298235826660726","0.371893400883481"
"Manchmal","2011","(Fach-)Abitur","Hessen","56","0.376031290746251","0.308899769062715","0.443162812429786"
"Manchmal","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","40","0.306358733160856","0.225221565680033","0.38749590064168"
"Manchmal","2011","(Fach-)Abitur","Baden-Wuerttemberg","110","0.349322290117385","0.295991868471779","0.402652711762991"
"Manchmal","2011","(Fach-)Abitur","Bayern","105","0.348505429959556","0.297707043747545","0.399303816171568"
"Manchmal","2011","(Fach-)Abitur","Berlin","","","",""
"Manchmal","2011","(Fach-)Abitur","Brandenburg","","","",""
"Manchmal","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Manchmal","2011","(Fach-)Abitur","Sachsen","46","0.334138937068246","0.249390838399031","0.418887035737461"
"Manchmal","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Manchmal","2011","(Fach-)Abitur","Thueringen","","","",""
"Manchmal","2011","AkademikerIn","Schleswig-Holstein","34","0.281431337523903","0.19372968672828","0.369132988319525"
"Manchmal","2011","AkademikerIn","Hamburg","34","0.404875670050283","0.304021911582006","0.50572942851856"
"Manchmal","2011","AkademikerIn","Niedersachsen","105","0.313935557660971","0.265035119399882","0.362835995922061"
"Manchmal","2011","AkademikerIn","Bremen","","","",""
"Manchmal","2011","AkademikerIn","Nordrhein-Westfalen","225","0.290139954256737","0.259284090047593","0.320995818465882"
"Manchmal","2011","AkademikerIn","Hessen","134","0.365241443185403","0.316572885529367","0.41391000084144"
"Manchmal","2011","AkademikerIn","Rheinland-Pfalz,Saarland","62","0.332118455216065","0.263881636346916","0.400355274085214"
"Manchmal","2011","AkademikerIn","Baden-Wuerttemberg","144","0.271401147249966","0.233399248190273","0.30940304630966"
"Manchmal","2011","AkademikerIn","Bayern","180","0.286020935559629","0.251173286682998","0.320868584436261"
"Manchmal","2011","AkademikerIn","Berlin","100","0.337107737998798","0.283254965003404","0.390960510994191"
"Manchmal","2011","AkademikerIn","Brandenburg","70","0.314668088859938","0.25651913883381","0.372817038886065"
"Manchmal","2011","AkademikerIn","Mecklenburg-Vorpommern","45","0.377534118374812","0.298356447208284","0.45671178954134"
"Manchmal","2011","AkademikerIn","Sachsen","122","0.369538787589258","0.319043164677911","0.420034410500605"
"Manchmal","2011","AkademikerIn","Sachsen-Anhalt","71","0.302194587839037","0.241651793484071","0.362737382194002"
"Manchmal","2011","AkademikerIn","Thueringen","55","0.271410328741971","0.20767474344098","0.335145914042962"
"Oft","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Oft","2011","(noch) kein Abschluss","Hamburg","","","",""
"Oft","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Oft","2011","(noch) kein Abschluss","Bremen","","","",""
"Oft","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Oft","2011","(noch) kein Abschluss","Hessen","","","",""
"Oft","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Oft","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Oft","2011","(noch) kein Abschluss","Bayern","","","",""
"Oft","2011","(noch) kein Abschluss","Berlin","","","",""
"Oft","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Oft","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Oft","2011","(noch) kein Abschluss","Sachsen","","","",""
"Oft","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Oft","2011","(noch) kein Abschluss","Thueringen","","","",""
"Oft","2011","Hauptschule","Schleswig-Holstein","","","",""
"Oft","2011","Hauptschule","Hamburg","","","",""
"Oft","2011","Hauptschule","Niedersachsen","66","0.0959078510541486","0.0741560516027268","0.117659650505571"
"Oft","2011","Hauptschule","Bremen","","","",""
"Oft","2011","Hauptschule","Nordrhein-Westfalen","167","0.116015980750659","0.100047449816856","0.131984511684462"
"Oft","2011","Hauptschule","Hessen","52","0.118295154214318","0.0871480155438464","0.149442292884789"
"Oft","2011","Hauptschule","Rheinland-Pfalz,Saarland","81","0.157634077672751","0.127823692020675","0.187444463324827"
"Oft","2011","Hauptschule","Baden-Wuerttemberg","100","0.112622454056314","0.0922057804120742","0.133039127700554"
"Oft","2011","Hauptschule","Bayern","192","0.142880271380807","0.1240374022923","0.161723140469314"
"Oft","2011","Hauptschule","Berlin","","","",""
"Oft","2011","Hauptschule","Brandenburg","","","",""
"Oft","2011","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Oft","2011","Hauptschule","Sachsen","38","0.139726830098127","0.101620894993372","0.177832765202881"
"Oft","2011","Hauptschule","Sachsen-Anhalt","","","",""
"Oft","2011","Hauptschule","Thueringen","","","",""
"Oft","2011","Realschule","Schleswig-Holstein","","","",""
"Oft","2011","Realschule","Hamburg","","","",""
"Oft","2011","Realschule","Niedersachsen","67","0.136352209302861","0.107828229648076","0.164876188957646"
"Oft","2011","Realschule","Bremen","","","",""
"Oft","2011","Realschule","Nordrhein-Westfalen","88","0.10783196981673","0.0868317819734161","0.128832157660043"
"Oft","2011","Realschule","Hessen","41","0.143030679601715","0.105427617446849","0.180633741756581"
"Oft","2011","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Oft","2011","Realschule","Baden-Wuerttemberg","60","0.133092712288705","0.105425062240345","0.160760362337065"
"Oft","2011","Realschule","Bayern","77","0.116291117966874","0.0926609794747363","0.139921256459013"
"Oft","2011","Realschule","Berlin","","","",""
"Oft","2011","Realschule","Brandenburg","45","0.0898340803216819","0.0578480937065946","0.121820066936769"
"Oft","2011","Realschule","Mecklenburg-Vorpommern","","","",""
"Oft","2011","Realschule","Sachsen","52","0.110437664290049","0.0848853069950505","0.135990021585047"
"Oft","2011","Realschule","Sachsen-Anhalt","31","0.118218599175626","0.0822775611787433","0.154159637172509"
"Oft","2011","Realschule","Thueringen","32","0.0924958885077493","0.0615171329896026","0.123474644025896"
"Oft","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Oft","2011","(Fach-)Abitur","Hamburg","","","",""
"Oft","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Oft","2011","(Fach-)Abitur","Bremen","","","",""
"Oft","2011","(Fach-)Abitur","Nordrhein-Westfalen","69","0.107448553974012","0.083285583235596","0.131611524712428"
"Oft","2011","(Fach-)Abitur","Hessen","","","",""
"Oft","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Oft","2011","(Fach-)Abitur","Baden-Wuerttemberg","32","0.128915990550346","0.091430575921309","0.166401405179383"
"Oft","2011","(Fach-)Abitur","Bayern","36","0.0915120915262906","0.0607731748805452","0.122251008172036"
"Oft","2011","(Fach-)Abitur","Berlin","","","",""
"Oft","2011","(Fach-)Abitur","Brandenburg","","","",""
"Oft","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Oft","2011","(Fach-)Abitur","Sachsen","","","",""
"Oft","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Oft","2011","(Fach-)Abitur","Thueringen","","","",""
"Oft","2011","AkademikerIn","Schleswig-Holstein","","","",""
"Oft","2011","AkademikerIn","Hamburg","","","",""
"Oft","2011","AkademikerIn","Niedersachsen","30","0.0948734948568671","0.0639963501979822","0.125750639515752"
"Oft","2011","AkademikerIn","Bremen","","","",""
"Oft","2011","AkademikerIn","Nordrhein-Westfalen","68","0.0930251315803565","0.0732761205557497","0.112774142604963"
"Oft","2011","AkademikerIn","Hessen","","","",""
"Oft","2011","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Oft","2011","AkademikerIn","Baden-Wuerttemberg","","","",""
"Oft","2011","AkademikerIn","Bayern","55","0.0957108024763519","0.0730243817350777","0.118397223217626"
"Oft","2011","AkademikerIn","Berlin","","","",""
"Oft","2011","AkademikerIn","Brandenburg","","","",""
"Oft","2011","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Oft","2011","AkademikerIn","Sachsen","39","0.118907308693323","0.0850455424803872","0.152769074906259"
"Oft","2011","AkademikerIn","Sachsen-Anhalt","","","",""
"Oft","2011","AkademikerIn","Thueringen","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Hamburg","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Bremen","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Hessen","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Bayern","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Berlin","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Sachsen","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Thueringen","","","",""
"Sehr oft","2011","Hauptschule","Schleswig-Holstein","","","",""
"Sehr oft","2011","Hauptschule","Hamburg","","","",""
"Sehr oft","2011","Hauptschule","Niedersachsen","","","",""
"Sehr oft","2011","Hauptschule","Bremen","","","",""
"Sehr oft","2011","Hauptschule","Nordrhein-Westfalen","39","0.0272330202097008","0.0191171299985277","0.0353489104208739"
"Sehr oft","2011","Hauptschule","Hessen","","","",""
"Sehr oft","2011","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2011","Hauptschule","Baden-Wuerttemberg","32","0.0329952332831848","0.0214591552520663","0.0445313113143033"
"Sehr oft","2011","Hauptschule","Bayern","40","0.0341514203999918","0.0243723165036741","0.0439305242963094"
"Sehr oft","2011","Hauptschule","Berlin","","","",""
"Sehr oft","2011","Hauptschule","Brandenburg","","","",""
"Sehr oft","2011","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2011","Hauptschule","Sachsen","","","",""
"Sehr oft","2011","Hauptschule","Sachsen-Anhalt","","","",""
"Sehr oft","2011","Hauptschule","Thueringen","","","",""
"Sehr oft","2011","Realschule","Schleswig-Holstein","","","",""
"Sehr oft","2011","Realschule","Hamburg","","","",""
"Sehr oft","2011","Realschule","Niedersachsen","","","",""
"Sehr oft","2011","Realschule","Bremen","","","",""
"Sehr oft","2011","Realschule","Nordrhein-Westfalen","","","",""
"Sehr oft","2011","Realschule","Hessen","","","",""
"Sehr oft","2011","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2011","Realschule","Baden-Wuerttemberg","","","",""
"Sehr oft","2011","Realschule","Bayern","","","",""
"Sehr oft","2011","Realschule","Berlin","","","",""
"Sehr oft","2011","Realschule","Brandenburg","","","",""
"Sehr oft","2011","Realschule","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2011","Realschule","Sachsen","","","",""
"Sehr oft","2011","Realschule","Sachsen-Anhalt","","","",""
"Sehr oft","2011","Realschule","Thueringen","","","",""
"Sehr oft","2011","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr oft","2011","(Fach-)Abitur","Hamburg","","","",""
"Sehr oft","2011","(Fach-)Abitur","Niedersachsen","","","",""
"Sehr oft","2011","(Fach-)Abitur","Bremen","","","",""
"Sehr oft","2011","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Sehr oft","2011","(Fach-)Abitur","Hessen","","","",""
"Sehr oft","2011","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2011","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Sehr oft","2011","(Fach-)Abitur","Bayern","","","",""
"Sehr oft","2011","(Fach-)Abitur","Berlin","","","",""
"Sehr oft","2011","(Fach-)Abitur","Brandenburg","","","",""
"Sehr oft","2011","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2011","(Fach-)Abitur","Sachsen","","","",""
"Sehr oft","2011","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Sehr oft","2011","(Fach-)Abitur","Thueringen","","","",""
"Sehr oft","2011","AkademikerIn","Schleswig-Holstein","","","",""
"Sehr oft","2011","AkademikerIn","Hamburg","","","",""
"Sehr oft","2011","AkademikerIn","Niedersachsen","","","",""
"Sehr oft","2011","AkademikerIn","Bremen","","","",""
"Sehr oft","2011","AkademikerIn","Nordrhein-Westfalen","","","",""
"Sehr oft","2011","AkademikerIn","Hessen","","","",""
"Sehr oft","2011","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Sehr oft","2011","AkademikerIn","Baden-Wuerttemberg","","","",""
"Sehr oft","2011","AkademikerIn","Bayern","","","",""
"Sehr oft","2011","AkademikerIn","Berlin","","","",""
"Sehr oft","2011","AkademikerIn","Brandenburg","","","",""
"Sehr oft","2011","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Sehr oft","2011","AkademikerIn","Sachsen","","","",""
"Sehr oft","2011","AkademikerIn","Sachsen-Anhalt","","","",""
"Sehr oft","2011","AkademikerIn","Thueringen","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Hamburg","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Niedersachsen","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Bremen","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Nordrhein-Westfalen","31","0.204664203355209","0.139882678509339","0.269445728201079"
"Sehr selten","2012","(noch) kein Abschluss","Hessen","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Bayern","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Berlin","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Brandenburg","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Sachsen","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Sehr selten","2012","(noch) kein Abschluss","Thueringen","","","",""
"Sehr selten","2012","Hauptschule","Schleswig-Holstein","68","0.283162554731037","0.226281476217153","0.340043633244921"
"Sehr selten","2012","Hauptschule","Hamburg","","","",""
"Sehr selten","2012","Hauptschule","Niedersachsen","136","0.19090172304463","0.161534733122324","0.220268712966936"
"Sehr selten","2012","Hauptschule","Bremen","","","",""
"Sehr selten","2012","Hauptschule","Nordrhein-Westfalen","349","0.222542834726143","0.201073899586051","0.244011769866236"
"Sehr selten","2012","Hauptschule","Hessen","78","0.168698985018062","0.132841777077638","0.204556192958487"
"Sehr selten","2012","Hauptschule","Rheinland-Pfalz,Saarland","95","0.144854820125041","0.115360334303667","0.174349305946416"
"Sehr selten","2012","Hauptschule","Baden-Wuerttemberg","167","0.20241791349979","0.175825334266096","0.229010492733484"
"Sehr selten","2012","Hauptschule","Bayern","285","0.215459246249439","0.193049385864128","0.23786910663475"
"Sehr selten","2012","Hauptschule","Berlin","32","0.224067585846818","0.155486337881424","0.292648833812213"
"Sehr selten","2012","Hauptschule","Brandenburg","57","0.227514736315601","0.173098245101409","0.281931227529794"
"Sehr selten","2012","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2012","Hauptschule","Sachsen","56","0.161749387229332","0.121530651267863","0.201968123190802"
"Sehr selten","2012","Hauptschule","Sachsen-Anhalt","42","0.185558084201083","0.134762398144199","0.236353770257967"
"Sehr selten","2012","Hauptschule","Thueringen","80","0.308752577669192","0.253647925246782","0.363857230091602"
"Sehr selten","2012","Realschule","Schleswig-Holstein","45","0.22186839154749","0.160482862498805","0.283253920596174"
"Sehr selten","2012","Realschule","Hamburg","","","",""
"Sehr selten","2012","Realschule","Niedersachsen","109","0.226073933459396","0.191116323791913","0.26103154312688"
"Sehr selten","2012","Realschule","Bremen","","","",""
"Sehr selten","2012","Realschule","Nordrhein-Westfalen","214","0.232528911829907","0.203754767730347","0.261303055929467"
"Sehr selten","2012","Realschule","Hessen","67","0.217048986312058","0.172368242841612","0.261729729782504"
"Sehr selten","2012","Realschule","Rheinland-Pfalz,Saarland","42","0.170807274343726","0.121633023199434","0.219981525488018"
"Sehr selten","2012","Realschule","Baden-Wuerttemberg","121","0.216697358446973","0.182725799944854","0.250668916949092"
"Sehr selten","2012","Realschule","Bayern","180","0.238258719629569","0.207480936762258","0.26903650249688"
"Sehr selten","2012","Realschule","Berlin","53","0.19436390726013","0.143554117456672","0.245173697063587"
"Sehr selten","2012","Realschule","Brandenburg","64","0.278849856953457","0.2274153329184","0.330284380988515"
"Sehr selten","2012","Realschule","Mecklenburg-Vorpommern","34","0.138061966120322","0.0911815483872088","0.184942383853436"
"Sehr selten","2012","Realschule","Sachsen","132","0.200133425342479","0.167683757475291","0.232583093209667"
"Sehr selten","2012","Realschule","Sachsen-Anhalt","71","0.24622067658577","0.196722868567579","0.295718484603962"
"Sehr selten","2012","Realschule","Thueringen","74","0.217875908038719","0.172647058725721","0.263104757351718"
"Sehr selten","2012","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Sehr selten","2012","(Fach-)Abitur","Hamburg","","","",""
"Sehr selten","2012","(Fach-)Abitur","Niedersachsen","42","0.187722586959349","0.133468556539666","0.241976617379032"
"Sehr selten","2012","(Fach-)Abitur","Bremen","","","",""
"Sehr selten","2012","(Fach-)Abitur","Nordrhein-Westfalen","135","0.213834372348932","0.181766949893956","0.245901794803908"
"Sehr selten","2012","(Fach-)Abitur","Hessen","39","0.214897405215113","0.157684462232668","0.272110348197557"
"Sehr selten","2012","(Fach-)Abitur","Rheinland-Pfalz,Saarland","36","0.292007036825021","0.216145842274033","0.36786823137601"
"Sehr selten","2012","(Fach-)Abitur","Baden-Wuerttemberg","56","0.214228757657981","0.166171827469527","0.262285687846435"
"Sehr selten","2012","(Fach-)Abitur","Bayern","89","0.255818321563179","0.209643381499339","0.301993261627019"
"Sehr selten","2012","(Fach-)Abitur","Berlin","","","",""
"Sehr selten","2012","(Fach-)Abitur","Brandenburg","","","",""
"Sehr selten","2012","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Sehr selten","2012","(Fach-)Abitur","Sachsen","","","",""
