year,bula_h,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2007,Saxony,Sometimes,0.30858,493,1509,0.28526,0.33189
2007,Saxony,Often,0.11403,153,1509,0.09798,0.13007
2007,Saxony,Very often,0.02312,40,1509,0.01553,0.03070
2007,Saxony-Anhalt,Very seldom,0.18906,181,869,0.16301,0.21511
2007,Saxony-Anhalt,Seldom,0.28862,292,869,0.25848,0.31877
2007,Saxony-Anhalt,Sometimes,0.26528,275,869,0.23591,0.29465
2007,Saxony-Anhalt,Often,0.08280,85,869,0.06447,0.10114
2007,Saxony-Anhalt,Very often,0.03872,36,869,0.02589,0.05155
2007,Thuringa,Very seldom,0.16566,170,886,0.14117,0.19016
2007,Thuringa,Seldom,0.29289,319,886,0.26290,0.32287
2007,Thuringa,Sometimes,0.29183,297,886,0.26188,0.32178
2007,Thuringa,Often,0.08871,100,886,0.06997,0.10744
2008,Schleswig-Holstein,Very seldom,0.21437,157,532,0.17947,0.24928
2008,Schleswig-Holstein,Seldom,0.27824,183,532,0.24012,0.31635
2008,Schleswig-Holstein,Sometimes,0.22610,146,532,0.19052,0.26168
2008,Schleswig-Holstein,Often,0.09433,46,532,0.06947,0.11919
2008,Hamburg,Very seldom,0.21800,79,242,0.16587,0.27013
2008,Hamburg,Seldom,0.26307,92,242,0.20748,0.31866
2008,Hamburg,Sometimes,0.24407,71,242,0.18984,0.29830
2008,Lower Saxony,Very seldom,0.18293,412,1731,0.16471,0.20115
2008,Lower Saxony,Seldom,0.25764,550,1731,0.23703,0.27825
2008,Lower Saxony,Sometimes,0.27493,547,1731,0.25389,0.29597
2008,Lower Saxony,Often,0.09589,173,1731,0.08202,0.10977
2008,Lower Saxony,Very often,0.01848,49,1731,0.01213,0.02482
2008,Bremen,Very seldom,0.22041,38,127,0.14803,0.29279
2008,Bremen,Seldom,0.32297,49,127,0.24132,0.40462
2008,Bremen,Sometimes,0.29396,40,127,0.21441,0.37351
2008,North Rhine-Westphalia,Very seldom,0.19958,1026,3924,0.18707,0.21209
2008,North Rhine-Westphalia,Seldom,0.27719,1316,3924,0.26319,0.29120
2008,North Rhine-Westphalia,Sometimes,0.23241,1072,3924,0.21919,0.24563
2008,North Rhine-Westphalia,Often,0.09477,406,3924,0.08560,0.10393
2008,North Rhine-Westphalia,Very often,0.02879,104,3924,0.02355,0.03402
2008,Hesse,Very seldom,0.15041,271,1309,0.13104,0.16978
2008,Hesse,Seldom,0.23774,424,1309,0.21467,0.26081
2008,Hesse,Sometimes,0.27061,403,1309,0.24653,0.29469
2008,Hesse,Often,0.11490,165,1309,0.09762,0.13218
2008,Hesse,Very often,0.03424,46,1309,0.02438,0.04409
2008,"Rhineland-Palatinate, Saarland",Very seldom,0.17338,246,1092,0.15092,0.19585
2008,"Rhineland-Palatinate, Saarland",Seldom,0.24322,352,1092,0.21776,0.26868
2008,"Rhineland-Palatinate, Saarland",Sometimes,0.23445,307,1092,0.20931,0.25959
2008,"Rhineland-Palatinate, Saarland",Often,0.11148,131,1092,0.09280,0.13016
2008,"Rhineland-Palatinate, Saarland",Very often,0.05716,56,1092,0.04338,0.07093
2008,Baden-Wuerttemberg,Very seldom,0.15758,466,2349,0.14284,0.17232
2008,Baden-Wuerttemberg,Seldom,0.28835,879,2349,0.27002,0.30667
2008,Baden-Wuerttemberg,Sometimes,0.25890,698,2349,0.24119,0.27662
2008,Baden-Wuerttemberg,Often,0.08301,231,2349,0.07185,0.09417
2008,Baden-Wuerttemberg,Very often,0.02859,75,2349,0.02185,0.03533
2008,Bavaria,Very seldom,0.16971,551,2740,0.15565,0.18377
2008,Bavaria,Seldom,0.27579,959,2740,0.25905,0.29253
2008,Bavaria,Sometimes,0.27056,886,2740,0.25393,0.28720
2008,Bavaria,Often,0.09002,274,2740,0.07930,0.10074
2008,Bavaria,Very often,0.02305,70,2740,0.01743,0.02867
2008,Berlin,Very seldom,0.15378,137,721,0.12743,0.18013
2008,Berlin,Seldom,0.30058,245,721,0.26709,0.33407
2008,Berlin,Sometimes,0.27620,225,721,0.24354,0.30885
2008,Berlin,Often,0.10304,82,721,0.08083,0.12524
2008,Berlin,Very often,0.03439,32,721,0.02108,0.04770
2008,Brandenburg,Very seldom,0.17287,174,795,0.14657,0.19917
2008,Brandenburg,Seldom,0.26808,255,795,0.23727,0.29890
2008,Brandenburg,Sometimes,0.29817,291,795,0.26635,0.32999
2008,Brandenburg,Often,0.08244,75,795,0.06331,0.10157
2008,Mecklenburg-Western Pomerania,Very seldom,0.15380,85,475,0.12132,0.18628
2008,Mecklenburg-Western Pomerania,Seldom,0.33873,193,475,0.29612,0.38133
2008,Mecklenburg-Western Pomerania,Sometimes,0.29275,161,475,0.25179,0.33372
2008,Mecklenburg-Western Pomerania,Often,0.07754,36,475,0.05346,0.10161
2008,Saxony,Very seldom,0.14052,241,1430,0.12250,0.15854
2008,Saxony,Seldom,0.30851,548,1430,0.28456,0.33246
2008,Saxony,Sometimes,0.29868,474,1430,0.27495,0.32241
2008,Saxony,Often,0.10274,136,1430,0.08700,0.11848
2008,Saxony,Very often,0.01485,31,1430,0.00858,0.02113
2008,Saxony-Anhalt,Very seldom,0.17143,159,813,0.14550,0.19735
2008,Saxony-Anhalt,Seldom,0.30838,295,813,0.27662,0.34015
2008,Saxony-Anhalt,Sometimes,0.26895,253,813,0.23845,0.29945
2008,Saxony-Anhalt,Often,0.09589,73,813,0.07564,0.11614
2008,Saxony-Anhalt,Very often,0.03351,33,813,0.02113,0.04588
2008,Thuringa,Very seldom,0.19462,171,847,0.16794,0.22130
2008,Thuringa,Seldom,0.30025,328,847,0.26936,0.33113
2008,Thuringa,Sometimes,0.25096,264,847,0.22174,0.28017
2008,Thuringa,Often,0.10067,84,847,0.08040,0.12095
2009,Schleswig-Holstein,Very seldom,0.21170,156,491,0.17553,0.24787
2009,Schleswig-Holstein,Seldom,0.29885,178,491,0.25831,0.33938
2009,Schleswig-Holstein,Sometimes,0.21074,119,491,0.17463,0.24685
2009,Schleswig-Holstein,Often,0.08561,38,491,0.06083,0.11038
2009,Hamburg,Very seldom,0.18010,59,235,0.13086,0.22933
2009,Hamburg,Seldom,0.35212,99,235,0.29092,0.41332
2009,Hamburg,Sometimes,0.27248,77,235,0.21544,0.32953
2009,Lower Saxony,Very seldom,0.16608,340,1621,0.14796,0.18421
2009,Lower Saxony,Seldom,0.27051,570,1621,0.24887,0.29214
2009,Lower Saxony,Sometimes,0.26020,465,1621,0.23884,0.28157
2009,Lower Saxony,Often,0.10747,195,1621,0.09239,0.12256
2009,Lower Saxony,Very often,0.02778,51,1621,0.01978,0.03578
2009,Bremen,Very seldom,0.29004,39,108,0.20406,0.37602
2009,Bremen,Seldom,0.21932,36,108,0.14092,0.29772
2009,Bremen,Sometimes,0.28877,33,108,0.20290,0.37464
2009,North Rhine-Westphalia,Very seldom,0.18825,877,3613,0.17550,0.20100
2009,North Rhine-Westphalia,Seldom,0.27978,1244,3613,0.26514,0.29442
2009,North Rhine-Westphalia,Sometimes,0.24846,1030,3613,0.23437,0.26255
2009,North Rhine-Westphalia,Often,0.08915,364,3613,0.07985,0.09844
2009,North Rhine-Westphalia,Very often,0.02817,98,3613,0.02277,0.03356
2009,Hesse,Very seldom,0.15656,249,1206,0.13604,0.17707
2009,Hesse,Seldom,0.26272,388,1206,0.23787,0.28757
2009,Hesse,Sometimes,0.26456,385,1206,0.23965,0.28947
2009,Hesse,Often,0.08676,132,1206,0.07087,0.10265
2009,Hesse,Very often,0.03963,52,1206,0.02862,0.05065
2009,"Rhineland-Palatinate, Saarland",Very seldom,0.15489,207,1021,0.13268,0.17709
2009,"Rhineland-Palatinate, Saarland",Seldom,0.23620,313,1021,0.21013,0.26226
2009,"Rhineland-Palatinate, Saarland",Sometimes,0.28660,337,1021,0.25885,0.31435
2009,"Rhineland-Palatinate, Saarland",Often,0.09690,113,1021,0.07874,0.11505
2009,"Rhineland-Palatinate, Saarland",Very often,0.04680,51,1021,0.03384,0.05976
2009,Baden-Wuerttemberg,Very seldom,0.14609,396,2101,0.13098,0.16120
2009,Baden-Wuerttemberg,Seldom,0.28623,766,2101,0.26690,0.30557
2009,Baden-Wuerttemberg,Sometimes,0.27753,673,2101,0.25838,0.29668
2009,Baden-Wuerttemberg,Often,0.08964,199,2101,0.07742,0.10185
2009,Baden-Wuerttemberg,Very often,0.02750,67,2101,0.02051,0.03450
2009,Bavaria,Very seldom,0.16492,516,2591,0.15063,0.17922
2009,Bavaria,Seldom,0.28346,905,2591,0.26610,0.30082
2009,Bavaria,Sometimes,0.26335,835,2591,0.24639,0.28031
2009,Bavaria,Often,0.08889,265,2591,0.07793,0.09985
2009,Bavaria,Very often,0.02903,70,2591,0.02257,0.03550
2009,Berlin,Very seldom,0.16606,145,657,0.13758,0.19454
2009,Berlin,Seldom,0.31386,231,657,0.27834,0.34937
2009,Berlin,Sometimes,0.27416,218,657,0.24002,0.30829
2009,Berlin,Often,0.07450,63,657,0.05441,0.09460
2009,Brandenburg,Very seldom,0.16278,185,765,0.13660,0.18896
2009,Brandenburg,Seldom,0.28476,284,765,0.25276,0.31676
2009,Brandenburg,Sometimes,0.27414,223,765,0.24251,0.30577
2009,Brandenburg,Often,0.09920,73,765,0.07800,0.12040
2009,Mecklenburg-Western Pomerania,Very seldom,0.14537,74,448,0.11270,0.17805
2009,Mecklenburg-Western Pomerania,Seldom,0.33790,186,448,0.29405,0.38175
2009,Mecklenburg-Western Pomerania,Sometimes,0.27277,154,448,0.23148,0.31406
2009,Mecklenburg-Western Pomerania,Often,0.10186,34,448,0.07382,0.12990
2009,Saxony,Very seldom,0.15335,231,1357,0.13417,0.17253
2009,Saxony,Seldom,0.27762,483,1357,0.25378,0.30145
2009,Saxony,Sometimes,0.29904,474,1357,0.27467,0.32341
2009,Saxony,Often,0.09054,127,1357,0.07526,0.10581
2009,Saxony,Very often,0.03253,42,1357,0.02309,0.04197
2009,Saxony-Anhalt,Very seldom,0.18934,153,747,0.16123,0.21746
2009,Saxony-Anhalt,Seldom,0.32810,299,747,0.29441,0.36180
2009,Saxony-Anhalt,Sometimes,0.25769,228,747,0.22630,0.28907
2009,Saxony-Anhalt,Often,0.07789,67,747,0.05866,0.09712
2009,Thuringa,Very seldom,0.18003,175,795,0.15330,0.20675
2009,Thuringa,Seldom,0.27501,281,795,0.24395,0.30607
2009,Thuringa,Sometimes,0.25910,248,795,0.22863,0.28958
2009,Thuringa,Often,0.09521,91,795,0.07480,0.11563
2010,Schleswig-Holstein,Very seldom,0.13910,99,431,0.10639,0.17181
2010,Schleswig-Holstein,Seldom,0.30750,171,431,0.26388,0.35112
2010,Schleswig-Holstein,Sometimes,0.21819,125,431,0.17915,0.25723
2010,Schleswig-Holstein,Often,0.07845,36,431,0.05304,0.10387
2010,Hamburg,Very seldom,0.20493,66,242,0.15397,0.25589
2010,Hamburg,Seldom,0.26278,97,242,0.20721,0.31835
2010,Hamburg,Sometimes,0.27724,79,242,0.22072,0.33376
2010,Lower Saxony,Very seldom,0.14433,298,1496,0.12651,0.16214
2010,Lower Saxony,Seldom,0.25307,521,1496,0.23103,0.27511
2010,Lower Saxony,Sometimes,0.24616,472,1496,0.22433,0.26800
2010,Lower Saxony,Often,0.08086,167,1496,0.06704,0.09468
2010,Lower Saxony,Very often,0.02114,38,1496,0.01385,0.02844
2010,Bremen,Seldom,0.23983,38,38,0.10225,0.37742
2010,North Rhine-Westphalia,Very seldom,0.17558,890,3369,0.16273,0.18843
2010,North Rhine-Westphalia,Seldom,0.24103,1094,3369,0.22658,0.25547
2010,North Rhine-Westphalia,Sometimes,0.22263,974,3369,0.20858,0.23668
2010,North Rhine-Westphalia,Often,0.07710,309,3369,0.06809,0.08611
2010,North Rhine-Westphalia,Very often,0.03004,102,3369,0.02428,0.03581
2010,Hesse,Very seldom,0.13230,206,1116,0.11241,0.15219
2010,Hesse,Seldom,0.24506,385,1116,0.21982,0.27031
2010,Hesse,Sometimes,0.22864,351,1116,0.20399,0.25329
2010,Hesse,Often,0.09759,138,1116,0.08017,0.11501
2010,Hesse,Very often,0.03031,36,1116,0.02024,0.04037
2010,"Rhineland-Palatinate, Saarland",Very seldom,0.17337,223,953,0.14932,0.19742
2010,"Rhineland-Palatinate, Saarland",Seldom,0.24932,309,953,0.22184,0.27680
2010,"Rhineland-Palatinate, Saarland",Sometimes,0.20682,267,953,0.18109,0.23255
2010,"Rhineland-Palatinate, Saarland",Often,0.09218,114,953,0.07381,0.11056
2010,"Rhineland-Palatinate, Saarland",Very often,0.03428,40,953,0.02272,0.04584
2010,Baden-Wuerttemberg,Very seldom,0.13617,354,1950,0.12094,0.15139
2010,Baden-Wuerttemberg,Seldom,0.25502,730,1950,0.23567,0.27437
2010,Baden-Wuerttemberg,Sometimes,0.25857,623,1950,0.23913,0.27801
2010,Baden-Wuerttemberg,Often,0.07562,192,1950,0.06388,0.08736
2010,Baden-Wuerttemberg,Very often,0.01993,51,1950,0.01372,0.02613
2010,Bavaria,Very seldom,0.15502,518,2411,0.14057,0.16947
2010,Bavaria,Seldom,0.25506,843,2411,0.23765,0.27246
2010,Bavaria,Sometimes,0.23636,735,2411,0.21939,0.25332
2010,Bavaria,Often,0.09024,258,2411,0.07880,0.10168
2010,Bavaria,Very often,0.02119,57,2411,0.01544,0.02694
2010,Berlin,Very seldom,0.16487,149,625,0.13576,0.19399
2010,Berlin,Seldom,0.27877,221,625,0.24359,0.31395
2010,Berlin,Sometimes,0.19918,175,625,0.16784,0.23051
2010,Berlin,Often,0.11166,80,625,0.08695,0.13638
2010,Brandenburg,Very seldom,0.16137,155,681,0.13372,0.18902
2010,Brandenburg,Seldom,0.23437,223,681,0.20253,0.26621
2010,Brandenburg,Sometimes,0.25636,230,681,0.22354,0.28917
2010,Brandenburg,Often,0.09434,73,681,0.07237,0.11631
2010,Mecklenburg-Western Pomerania,Very seldom,0.12626,76,410,0.09407,0.15845
2010,Mecklenburg-Western Pomerania,Seldom,0.30476,165,410,0.26015,0.34937
2010,Mecklenburg-Western Pomerania,Sometimes,0.27442,134,410,0.23117,0.31766
2010,Mecklenburg-Western Pomerania,Often,0.07168,35,410,0.04668,0.09668
2010,Saxony,Very seldom,0.13380,221,1210,0.11461,0.15299
2010,Saxony,Seldom,0.27390,450,1210,0.24876,0.29904
2010,Saxony,Sometimes,0.27008,421,1210,0.24505,0.29510
2010,Saxony,Often,0.10392,118,1210,0.08672,0.12112
2010,Saxony-Anhalt,Very seldom,0.16466,137,690,0.13697,0.19236
2010,Saxony-Anhalt,Seldom,0.31104,275,690,0.27647,0.34560
2010,Saxony-Anhalt,Sometimes,0.23779,211,690,0.20600,0.26958
2010,Saxony-Anhalt,Often,0.08058,67,690,0.06026,0.10091
2010,Thuringa,Very seldom,0.14693,131,735,0.12131,0.17254
2010,Thuringa,Seldom,0.30105,288,735,0.26786,0.33424
2010,Thuringa,Sometimes,0.23240,226,735,0.20185,0.26296
2010,Thuringa,Often,0.09942,90,735,0.07777,0.12107
2011,Schleswig-Holstein,Very seldom,0.17971,163,631,0.14972,0.20969
2011,Schleswig-Holstein,Seldom,0.26161,229,631,0.22729,0.29593
2011,Schleswig-Holstein,Sometimes,0.23346,196,631,0.20043,0.26650
2011,Schleswig-Holstein,Often,0.05894,43,631,0.04055,0.07733
2011,Hamburg,Very seldom,0.15754,70,284,0.11510,0.19999
2011,Hamburg,Seldom,0.29051,113,284,0.23762,0.34341
2011,Hamburg,Sometimes,0.29028,101,284,0.23740,0.34316
2011,Lower Saxony,Very seldom,0.14796,379,1901,0.13200,0.16393
2011,Lower Saxony,Seldom,0.24347,651,1901,0.22418,0.26277
2011,Lower Saxony,Sometimes,0.26028,623,1901,0.24055,0.28001
2011,Lower Saxony,Often,0.07930,193,1901,0.06715,0.09145
2011,Lower Saxony,Very often,0.02383,55,1901,0.01697,0.03069
2011,Bremen,Seldom,0.18344,47,81,0.09863,0.26825
2011,Bremen,Sometimes,0.22841,34,81,0.13642,0.32041
2011,North Rhine-Westphalia,Very seldom,0.17494,999,4117,0.16334,0.18655
2011,North Rhine-Westphalia,Seldom,0.24306,1342,4117,0.22996,0.25617
2011,North Rhine-Westphalia,Sometimes,0.23914,1251,4117,0.22611,0.25217
2011,North Rhine-Westphalia,Often,0.08299,420,4117,0.07457,0.09142
2011,North Rhine-Westphalia,Very often,0.02066,105,4117,0.01632,0.02501
2011,Hesse,Very seldom,0.13830,261,1400,0.12021,0.15639
2011,Hesse,Seldom,0.21372,443,1400,0.19224,0.23520
2011,Hesse,Sometimes,0.26039,488,1400,0.23739,0.28338
2011,Hesse,Often,0.08612,157,1400,0.07142,0.10082
2011,Hesse,Very often,0.03259,51,1400,0.02328,0.04189
2011,"Rhineland-Palatinate, Saarland",Very seldom,0.13758,238,1185,0.11796,0.15720
2011,"Rhineland-Palatinate, Saarland",Seldom,0.23446,363,1185,0.21033,0.25860
2011,"Rhineland-Palatinate, Saarland",Sometimes,0.23289,391,1185,0.20882,0.25697
2011,"Rhineland-Palatinate, Saarland",Often,0.10245,142,1185,0.08518,0.11973
2011,"Rhineland-Palatinate, Saarland",Very often,0.03539,51,1185,0.02487,0.04591
2011,Baden-Wuerttemberg,Very seldom,0.13674,433,2477,0.12320,0.15027
2011,Baden-Wuerttemberg,Seldom,0.25489,907,2477,0.23773,0.27206
2011,Baden-Wuerttemberg,Sometimes,0.25393,840,2477,0.23678,0.27107
2011,Baden-Wuerttemberg,Often,0.08099,231,2477,0.07024,0.09174
2011,Baden-Wuerttemberg,Very often,0.01882,66,2477,0.01347,0.02417
2011,Bavaria,Very seldom,0.14681,647,3166,0.13448,0.15914
2011,Bavaria,Seldom,0.25368,1056,3166,0.23852,0.26884
2011,Bavaria,Sometimes,0.24774,996,3166,0.23270,0.26278
2011,Bavaria,Often,0.09651,384,3166,0.08622,0.10680
2011,Bavaria,Very often,0.01874,83,3166,0.01402,0.02346
2011,Berlin,Very seldom,0.18431,169,755,0.15663,0.21198
2011,Berlin,Seldom,0.26626,266,755,0.23471,0.29781
2011,Berlin,Sometimes,0.21616,234,755,0.18678,0.24554
2011,Berlin,Often,0.10723,86,755,0.08515,0.12932
2011,Brandenburg,Very seldom,0.13766,184,859,0.11461,0.16072
2011,Brandenburg,Seldom,0.26667,294,859,0.23708,0.29626
2011,Brandenburg,Sometimes,0.26344,270,859,0.23397,0.29292
2011,Brandenburg,Often,0.10202,111,859,0.08177,0.12227
2011,Mecklenburg-Western Pomerania,Very seldom,0.16272,106,496,0.13021,0.19524
2011,Mecklenburg-Western Pomerania,Seldom,0.28183,190,496,0.24219,0.32146
2011,Mecklenburg-Western Pomerania,Sometimes,0.27375,158,496,0.23447,0.31303
2011,Mecklenburg-Western Pomerania,Often,0.06043,42,496,0.03944,0.08142
2011,Saxony,Very seldom,0.13328,254,1397,0.11545,0.15111
2011,Saxony,Seldom,0.25698,466,1397,0.23406,0.27990
2011,Saxony,Sometimes,0.28918,506,1397,0.26540,0.31297
2011,Saxony,Often,0.08786,138,1397,0.07301,0.10271
2011,Saxony,Very often,0.01889,33,1397,0.01175,0.02603
2011,Saxony-Anhalt,Very seldom,0.16478,174,834,0.13959,0.18997
2011,Saxony-Anhalt,Seldom,0.30358,313,834,0.27236,0.33481
2011,Saxony-Anhalt,Sometimes,0.22389,279,834,0.19558,0.25220
2011,Saxony-Anhalt,Often,0.06772,68,834,0.05066,0.08478
2011,Thuringa,Very seldom,0.18746,211,855,0.16129,0.21364
2011,Thuringa,Seldom,0.24837,266,855,0.21939,0.27735
2011,Thuringa,Sometimes,0.25883,290,855,0.22945,0.28820
2011,Thuringa,Often,0.08040,88,855,0.06216,0.09864
2012,Schleswig-Holstein,Very seldom,0.20099,183,635,0.16979,0.23218
2012,Schleswig-Holstein,Seldom,0.28302,231,635,0.24795,0.31808
2012,Schleswig-Holstein,Sometimes,0.20802,176,635,0.17643,0.23962
2012,Schleswig-Holstein,Often,0.05513,45,635,0.03736,0.07290
2012,Hamburg,Very seldom,0.17193,84,301,0.12924,0.21463
2012,Hamburg,Seldom,0.30087,124,301,0.24898,0.35277
2012,Hamburg,Sometimes,0.25105,93,301,0.20199,0.30012
2012,Lower Saxony,Very seldom,0.15492,400,1868,0.13850,0.17133
2012,Lower Saxony,Seldom,0.27557,693,1868,0.25531,0.29584
2012,Lower Saxony,Sometimes,0.25066,571,1868,0.23100,0.27032
2012,Lower Saxony,Often,0.06701,162,1868,0.05566,0.07835
2012,Lower Saxony,Very often,0.01669,42,1868,0.01088,0.02250
2012,Bremen,Seldom,0.28096,49,86,0.18541,0.37652
2012,Bremen,Sometimes,0.23857,37,86,0.14797,0.32918
2012,North Rhine-Westphalia,Very seldom,0.18182,1020,4028,0.16991,0.19374
2012,North Rhine-Westphalia,Seldom,0.26733,1437,4028,0.25366,0.28100
2012,North Rhine-Westphalia,Sometimes,0.22001,1113,4028,0.20721,0.23280
2012,North Rhine-Westphalia,Often,0.07439,356,4028,0.06628,0.08249
2012,North Rhine-Westphalia,Very often,0.02070,102,4028,0.01630,0.02510
2012,Hesse,Very seldom,0.16368,294,1398,0.14427,0.18308
2012,Hesse,Seldom,0.24265,491,1398,0.22017,0.26513
2012,Hesse,Sometimes,0.22478,422,1398,0.20289,0.24667
2012,Hesse,Often,0.07675,146,1398,0.06279,0.09071
2012,Hesse,Very often,0.02992,45,1398,0.02099,0.03886
2012,"Rhineland-Palatinate, Saarland",Very seldom,0.14868,235,1150,0.12811,0.16925
2012,"Rhineland-Palatinate, Saarland",Seldom,0.28019,433,1150,0.25422,0.30616
2012,"Rhineland-Palatinate, Saarland",Sometimes,0.21897,343,1150,0.19506,0.24289
2012,"Rhineland-Palatinate, Saarland",Often,0.09360,139,1150,0.07676,0.11044
2012,Baden-Wuerttemberg,Very seldom,0.16129,494,2376,0.14650,0.17608
2012,Baden-Wuerttemberg,Seldom,0.25500,837,2376,0.23747,0.27253
2012,Baden-Wuerttemberg,Sometimes,0.24152,773,2376,0.22431,0.25873
2012,Baden-Wuerttemberg,Often,0.07568,216,2376,0.06504,0.08631
2012,Baden-Wuerttemberg,Very often,0.02162,56,2376,0.01577,0.02746
2012,Bavaria,Very seldom,0.18182,776,3176,0.16841,0.19524
2012,Bavaria,Seldom,0.26282,1104,3176,0.24751,0.27813
2012,Bavaria,Sometimes,0.22175,915,3176,0.20730,0.23620
2012,Bavaria,Often,0.08283,294,3176,0.07324,0.09242
2012,Bavaria,Very often,0.01984,87,3176,0.01499,0.02469
2012,Berlin,Very seldom,0.18197,184,790,0.15504,0.20889
2012,Berlin,Seldom,0.26568,282,790,0.23486,0.29650
2012,Berlin,Sometimes,0.22490,241,790,0.19576,0.25403
2012,Berlin,Often,0.08910,83,790,0.06922,0.10898
2012,Brandenburg,Very seldom,0.18911,198,842,0.16265,0.21558
2012,Brandenburg,Seldom,0.23994,285,842,0.21108,0.26880
2012,Brandenburg,Sometimes,0.24776,258,842,0.21858,0.27694
2012,Brandenburg,Often,0.09612,101,842,0.07620,0.11604
2012,Mecklenburg-Western Pomerania,Very seldom,0.13919,91,488,0.10845,0.16994
2012,Mecklenburg-Western Pomerania,Seldom,0.31352,202,488,0.27231,0.35472
2012,Mecklenburg-Western Pomerania,Sometimes,0.27148,161,488,0.23199,0.31098
2012,Mecklenburg-Western Pomerania,Often,0.05531,34,488,0.03501,0.07562
2012,Saxony,Very seldom,0.14547,293,1440,0.12725,0.16369
2012,Saxony,Seldom,0.28657,527,1440,0.26321,0.30993
2012,Saxony,Sometimes,0.25861,461,1440,0.23599,0.28124
2012,Saxony,Often,0.08398,127,1440,0.06965,0.09831
2012,Saxony,Very often,0.02359,32,1440,0.01575,0.03143
