"plh0187","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Oft","2013","Realschule","699","0.102175744377265","0.0951937651739295","0.1091577235806"
"Sehr oft","2013","(Fach-)Abitur","73","0.0237396742047545","0.0185431995318495","0.0289361488776595"
"Sehr oft","2013","(noch) kein Abschluss","33","0.0430935677735248","0.0292283898240044","0.0569587457230452"
"Sehr oft","2013","AkademikerIn","89","0.0168684318240304","0.0135661777052283","0.0201706859428325"
"Sehr oft","2013","Hauptschule","266","","",""
"Sehr oft","2013","Realschule","222","","",""
"Sehr selten","2013","(Fach-)Abitur","750","0.233928330425861","0.21947843417303","0.248378226678692"
"Sehr selten","2013","(noch) kein Abschluss","149","","",""
"Sehr selten","2013","AkademikerIn","1459","","",""
"Sehr selten","2013","Hauptschule","1589","","",""
"Sehr selten","2013","Realschule","1514","","",""
"Selten","2013","(Fach-)Abitur","1204","","",""
"Selten","2013","(noch) kein Abschluss","286","","",""
"Selten","2013","AkademikerIn","2266","","",""
"Selten","2013","Hauptschule","2639","","",""
"Selten","2013","Realschule","2684","","",""
"Manchmal","2014","(Fach-)Abitur","1147","","",""
"Manchmal","2014","(noch) kein Abschluss","329","0.345605009995464","0.316144446464003","0.375065573526926"
"Manchmal","2014","AkademikerIn","1657","","",""
"Manchmal","2014","Hauptschule","2495","","",""
"Manchmal","2014","Realschule","1974","","",""
"Oft","2014","(Fach-)Abitur","355","0.0855468371254726","0.0768045704880617","0.0942891037628835"
"Oft","2014","(noch) kein Abschluss","139","","",""
"Oft","2014","AkademikerIn","456","0.0740466178670244","0.067536188357476","0.0805570473765727"
"Oft","2014","Hauptschule","880","0.109234058431224","0.10247138870382","0.115996728158629"
"Oft","2014","Realschule","643","0.101391413084319","0.0942511586057934","0.108531667562845"
"Sehr oft","2014","(Fach-)Abitur","109","","",""
"Sehr oft","2014","(noch) kein Abschluss","49","0.0425514423507991","0.0300475300268263","0.0550553546747719"
"Sehr oft","2014","AkademikerIn","129","","",""
"Sehr oft","2014","Hauptschule","298","","",""
"Sehr oft","2014","Realschule","185","","",""
"Sehr selten","2014","(Fach-)Abitur","896","0.216950788627984","0.204067804217138","0.229833773038831"
"Sehr selten","2014","(noch) kein Abschluss","202","","",""
"Sehr selten","2014","AkademikerIn","1573","","",""
"Sehr selten","2014","Hauptschule","1869","","",""
"Sehr selten","2014","Realschule","1514","","",""
"Selten","2014","(Fach-)Abitur","1425","","",""
"Selten","2014","(noch) kein Abschluss","282","","",""
"Selten","2014","AkademikerIn","2399","","",""
"Selten","2014","Hauptschule","2631","","",""
"Selten","2014","Realschule","2549","","",""
"Manchmal","2015","(Fach-)Abitur","1066","","",""
"Manchmal","2015","(noch) kein Abschluss","274","","",""
"Manchmal","2015","AkademikerIn","1566","","",""
"Manchmal","2015","Hauptschule","2144","","",""
"Manchmal","2015","Realschule","1959","","",""
"Oft","2015","(Fach-)Abitur","323","0.0822729940243601","0.0733513618514312","0.091194626197289"
"Oft","2015","(noch) kein Abschluss","103","","",""
"Oft","2015","AkademikerIn","410","0.0769143924255127","0.0700951068273263","0.0837336780236991"
"Oft","2015","Hauptschule","802","0.118450013151248","0.111052980945809","0.125847045356687"
"Oft","2015","Realschule","572","0.0884387668077533","0.0815288330893122","0.0953487005261944"
"Sehr oft","2015","(Fach-)Abitur","81","0.0251312273154848","0.0200491784611087","0.0302132761698608"
"Sehr oft","2015","(noch) kein Abschluss","56","0.0686930620781789","0.0513175046666698","0.0860686194896881"
"Sehr oft","2015","AkademikerIn","95","0.01675956439845","0.0134742622978967","0.0200448664990034"
"Sehr oft","2015","Hauptschule","275","","",""
"Sehr oft","2015","Realschule","162","","",""
"Sehr selten","2015","(Fach-)Abitur","847","0.222477982956619","0.20897409661465","0.235981869298589"
"Sehr selten","2015","(noch) kein Abschluss","132","","",""
"Sehr selten","2015","AkademikerIn","1496","","",""
"Sehr selten","2015","Hauptschule","1622","","",""
"Sehr selten","2015","Realschule","1428","","",""
"Selten","2015","(Fach-)Abitur","1327","","",""
"Selten","2015","(noch) kein Abschluss","249","","",""
"Selten","2015","AkademikerIn","2298","","",""
"Selten","2015","Hauptschule","2488","","",""
"Selten","2015","Realschule","2365","","",""
"Manchmal","2016","(Fach-)Abitur","1072","","",""
"Manchmal","2016","(noch) kein Abschluss","227","","",""
"Manchmal","2016","AkademikerIn","1632","","",""
"Manchmal","2016","Hauptschule","2101","","",""
"Manchmal","2016","Realschule","1788","","",""
"Oft","2016","(Fach-)Abitur","307","0.0843188635216349","0.0753229430481871","0.0933147839950827"
"Oft","2016","(noch) kein Abschluss","98","0.107029389946158","0.0857262344242677","0.128332545468048"
"Oft","2016","AkademikerIn","390","0.078934160323719","0.0720334798687244","0.0858348407787136"
"Oft","2016","Hauptschule","705","0.113680365259914","0.106215020285155","0.121145710234672"
"Oft","2016","Realschule","549","0.0972753556254726","0.0897816205056126","0.104769090745333"
"Sehr oft","2016","(Fach-)Abitur","105","","",""
"Sehr oft","2016","(noch) kein Abschluss","37","0.0535797110199501","0.0380624153749777","0.0690970066649224"
"Sehr oft","2016","AkademikerIn","93","0.0153405558656521","0.0121951430174993","0.0184859687138048"
"Sehr oft","2016","Hauptschule","231","","",""
"Sehr oft","2016","Realschule","164","","",""
"Sehr selten","2016","(Fach-)Abitur","843","0.225567779136278","0.212036422509507","0.239099135763049"
"Sehr selten","2016","(noch) kein Abschluss","180","","",""
"Sehr selten","2016","AkademikerIn","1572","","",""
"Sehr selten","2016","Hauptschule","1535","","",""
"Sehr selten","2016","Realschule","1295","","",""
"Selten","2016","(Fach-)Abitur","1338","","",""
"Selten","2016","(noch) kein Abschluss","267","","",""
"Selten","2016","AkademikerIn","2178","","",""
"Selten","2016","Hauptschule","2373","","",""
"Selten","2016","Realschule","2211","","",""
"Manchmal","2017","(Fach-)Abitur","1176","","",""
"Manchmal","2017","(noch) kein Abschluss","279","","",""
"Manchmal","2017","AkademikerIn","1716","","",""
"Manchmal","2017","Hauptschule","2140","","",""
"Manchmal","2017","Realschule","1960","","",""
"Oft","2017","(Fach-)Abitur","353","0.08986665364666","0.0811275327815531","0.0986057745117668"
"Oft","2017","(noch) kein Abschluss","90","0.0976723034634535","0.0783945349230279","0.116950072003879"
"Oft","2017","AkademikerIn","409","0.0692955987333286","0.0631166027407108","0.0754745947259465"
"Oft","2017","Hauptschule","730","0.111280486769727","0.10397787854534","0.118583094994113"
"Oft","2017","Realschule","658","0.106108882705826","0.0988431604009063","0.113374605010746"
"Sehr oft","2017","(Fach-)Abitur","82","0.0216938729140201","0.0172422140141731","0.0261455318138671"
"Sehr oft","2017","(noch) kein Abschluss","50","0.054212269900566","0.0395083023299676","0.0689162374711644"
"Sehr oft","2017","AkademikerIn","111","","",""
"Sehr oft","2017","Hauptschule","240","","",""
"Sehr oft","2017","Realschule","188","","",""
"Sehr selten","2017","(Fach-)Abitur","1008","","",""
"Sehr selten","2017","(noch) kein Abschluss","198","","",""
"Sehr selten","2017","AkademikerIn","1673","","",""
"Sehr selten","2017","Hauptschule","1532","","",""
"Sehr selten","2017","Realschule","1553","","",""
"Selten","2017","(Fach-)Abitur","1495","","",""
"Selten","2017","(noch) kein Abschluss","294","","",""
"Selten","2017","AkademikerIn","2580","","",""
"Selten","2017","Hauptschule","2482","","",""
"Selten","2017","Realschule","2543","","",""
"Manchmal","2018","(Fach-)Abitur","1137","","",""
"Manchmal","2018","(noch) kein Abschluss","258","","",""
"Manchmal","2018","AkademikerIn","1685","","",""
"Manchmal","2018","Hauptschule","1893","","",""
"Manchmal","2018","Realschule","1876","","",""
"Oft","2018","(Fach-)Abitur","344","0.0782738362645874","0.0699696256508783","0.0865780468782964"
"Oft","2018","(noch) kein Abschluss","114","","",""
"Oft","2018","AkademikerIn","435","0.0723650871306227","0.0659829663084004","0.078747207952845"
"Oft","2018","Hauptschule","736","0.113019453137857","0.105479108406204","0.12055979786951"
"Oft","2018","Realschule","564","0.084868216710077","0.0781691092633112","0.0915673241568427"
"Sehr oft","2018","(Fach-)Abitur","92","0.0198108099883702","0.0155026169114749","0.0241190030652654"
"Sehr oft","2018","(noch) kein Abschluss","48","0.0574850954932198","0.042097335801128","0.0728728551853115"
"Sehr oft","2018","AkademikerIn","91","0.0167175945318194","0.0135594066547038","0.0198757824089351"
"Sehr oft","2018","Hauptschule","236","","",""
"Sehr oft","2018","Realschule","173","","",""
"Sehr selten","2018","(Fach-)Abitur","987","0.245263095061941","0.231961522637812","0.25856466748607"
"Sehr selten","2018","(noch) kein Abschluss","182","","",""
"Sehr selten","2018","AkademikerIn","1712","","",""
"Sehr selten","2018","Hauptschule","1505","","",""
"Sehr selten","2018","Realschule","1530","","",""
"Selten","2018","(Fach-)Abitur","1459","","",""
"Selten","2018","(noch) kein Abschluss","277","","",""
"Selten","2018","AkademikerIn","2408","","",""
"Selten","2018","Hauptschule","2403","","",""
"Selten","2018","Realschule","2505","","",""
"Manchmal","2019","(Fach-)Abitur","1164","","",""
"Manchmal","2019","(noch) kein Abschluss","206","","",""
"Manchmal","2019","AkademikerIn","1823","","",""
"Manchmal","2019","Hauptschule","1833","","",""
"Manchmal","2019","Realschule","1956","","",""
"Oft","2019","(Fach-)Abitur","366","0.0894135818485051","0.0807437322478203","0.0980834314491899"
"Oft","2019","(noch) kein Abschluss","95","0.140762548419253","0.1163092334815","0.165215863357005"
"Oft","2019","AkademikerIn","448","0.0681780045722426","0.0622906588341585","0.0740653503103268"
"Oft","2019","Hauptschule","657","0.112502801515408","0.10463936536988","0.120366237660935"
"Oft","2019","Realschule","582","0.0936157926320739","0.0866672334417436","0.100564351822404"
"Sehr oft","2019","(Fach-)Abitur","84","0.0174680441588884","0.0134874791976864","0.0214486091200904"
"Sehr oft","2019","(noch) kein Abschluss","43","0.0752853333534831","0.056733080984346","0.0938375857226201"
"Sehr oft","2019","AkademikerIn","93","0.0128209526825648","0.0101931725063199","0.0154487328588096"
"Sehr oft","2019","Hauptschule","200","","",""
"Sehr oft","2019","Realschule","151","","",""
"Sehr selten","2019","(Fach-)Abitur","1051","","",""
"Sehr selten","2019","(noch) kein Abschluss","178","","",""
"Sehr selten","2019","AkademikerIn","1974","","",""
"Sehr selten","2019","Hauptschule","1414","","",""
"Sehr selten","2019","Realschule","1573","","",""
"Selten","2019","(Fach-)Abitur","1496","","",""
"Selten","2019","(noch) kein Abschluss","255","","",""
"Selten","2019","AkademikerIn","2703","","",""
"Selten","2019","Hauptschule","2099","","",""
"Selten","2019","Realschule","2489","","",""
"Manchmal","2020","(Fach-)Abitur","1305","","",""
"Manchmal","2020","(noch) kein Abschluss","275","","",""
"Manchmal","2020","AkademikerIn","1996","","",""
"Manchmal","2020","Hauptschule","1717","","",""
"Manchmal","2020","Realschule","1742","","",""
"Oft","2020","(Fach-)Abitur","418","0.104131446677895","0.095162584838554","0.113100308517236"
"Oft","2020","(noch) kein Abschluss","117","","",""
"Oft","2020","AkademikerIn","519","0.0703700955837706","0.0644630455991102","0.076277145568431"
"Oft","2020","Hauptschule","692","0.119239337905282","0.110993217925648","0.127485457884915"
"Oft","2020","Realschule","615","0.107692644731904","0.0999851590914453","0.115400130372363"
"Sehr oft","2020","(Fach-)Abitur","103","","",""
"Sehr oft","2020","(noch) kein Abschluss","42","0.0410945389011895","0.0281827886003376","0.0540062892020414"
"Sehr oft","2020","AkademikerIn","109","","",""
"Sehr oft","2020","Hauptschule","214","","",""
"Sehr oft","2020","Realschule","158","","",""
"Sehr selten","2020","(Fach-)Abitur","1031","","",""
"Sehr selten","2020","(noch) kein Abschluss","189","","",""
"Sehr selten","2020","AkademikerIn","1794","","",""
"Sehr selten","2020","Hauptschule","1276","","",""
"Sehr selten","2020","Realschule","1383","","",""
"Selten","2020","(Fach-)Abitur","1598","","",""
"Selten","2020","(noch) kein Abschluss","285","","",""
"Selten","2020","AkademikerIn","2784","","",""
"Selten","2020","Hauptschule","2034","","",""
"Selten","2020","Realschule","2316","","",""
