year,quintil_oecd,plh0187,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,3rd Quintile,Sometimes,0.27541,1006,3197,0.25992,0.29090
2010,3rd Quintile,Often,0.10153,336,3197,0.09106,0.11200
2010,3rd Quintile,Very often,0.02326,82,3197,0.01803,0.02849
2010,4th Quintile,Very seldom,0.18903,775,3468,0.17600,0.20207
2010,4th Quintile,Seldom,0.30902,1238,3468,0.29364,0.32440
2010,4th Quintile,Sometimes,0.27756,1062,3468,0.26265,0.29246
2010,4th Quintile,Often,0.09267,323,3468,0.08301,0.10232
2010,4th Quintile,Very often,0.01993,70,3468,0.01528,0.02458
2010,5th Quintile,Very seldom,0.21111,1037,4357,0.19899,0.22323
2010,5th Quintile,Seldom,0.34247,1689,4357,0.32837,0.35656
2010,5th Quintile,Sometimes,0.27681,1224,4357,0.26352,0.29009
2010,5th Quintile,Often,0.07325,342,4357,0.06551,0.08099
2010,5th Quintile,Very often,0.01670,65,4357,0.01289,0.02050
2011,1st Quintile,Very seldom,0.11078,424,2476,0.09842,0.12315
2011,1st Quintile,Seldom,0.17391,685,2476,0.15898,0.18884
2011,1st Quintile,Sometimes,0.22808,849,2476,0.21155,0.24461
2011,1st Quintile,Often,0.10903,373,2476,0.09675,0.12130
2011,1st Quintile,Very often,0.03861,145,2476,0.03102,0.04620
2011,2nd Quintile,Very seldom,0.13570,520,2709,0.12280,0.14859
2011,2nd Quintile,Seldom,0.22895,861,2709,0.21313,0.24478
2011,2nd Quintile,Sometimes,0.23294,907,2709,0.21702,0.24886
2011,2nd Quintile,Often,0.09301,319,2709,0.08207,0.10395
2011,2nd Quintile,Very often,0.03133,102,2709,0.02477,0.03789
2011,3rd Quintile,Very seldom,0.11999,498,3055,0.10846,0.13151
2011,3rd Quintile,Seldom,0.26350,1064,3055,0.24787,0.27912
2011,3rd Quintile,Sometimes,0.27463,1056,3055,0.25880,0.29046
2011,3rd Quintile,Often,0.09967,360,3055,0.08904,0.11029
2011,3rd Quintile,Very often,0.02056,77,3055,0.01553,0.02560
2011,4th Quintile,Very seldom,0.16060,624,3279,0.14803,0.17317
2011,4th Quintile,Seldom,0.26339,1178,3279,0.24831,0.27847
2011,4th Quintile,Sometimes,0.28371,1103,3279,0.26827,0.29914
2011,4th Quintile,Often,0.07041,302,3279,0.06165,0.07916
2011,4th Quintile,Very often,0.01636,72,3279,0.01202,0.02070
2011,5th Quintile,Very seldom,0.16900,876,4077,0.15750,0.18051
2011,5th Quintile,Seldom,0.30445,1481,4077,0.29032,0.31857
2011,5th Quintile,Sometimes,0.27730,1320,4077,0.26356,0.29104
2011,5th Quintile,Often,0.08130,332,4077,0.07291,0.08969
2011,5th Quintile,Very often,0.01648,68,4077,0.01257,0.02038
2012,1st Quintile,Very seldom,0.12771,577,3029,0.11582,0.13960
2012,1st Quintile,Seldom,0.19332,906,3029,0.17925,0.20739
2012,1st Quintile,Sometimes,0.21069,976,3029,0.19616,0.22521
2012,1st Quintile,Often,0.10578,450,3029,0.09483,0.11674
2012,1st Quintile,Very often,0.02829,120,3029,0.02238,0.03419
2012,2nd Quintile,Very seldom,0.15144,666,3159,0.13894,0.16395
2012,2nd Quintile,Seldom,0.25201,1136,3159,0.23686,0.26715
2012,2nd Quintile,Sometimes,0.22207,931,3159,0.20757,0.23656
2012,2nd Quintile,Often,0.07422,318,3159,0.06508,0.08337
2012,2nd Quintile,Very often,0.02780,108,3159,0.02207,0.03354
2012,3rd Quintile,Very seldom,0.15789,783,3478,0.14577,0.17001
2012,3rd Quintile,Seldom,0.28200,1282,3478,0.26704,0.29695
2012,3rd Quintile,Sometimes,0.22613,1025,3478,0.21223,0.24004
2012,3rd Quintile,Often,0.07657,308,3478,0.06773,0.08541
2012,3rd Quintile,Very often,0.01835,80,3478,0.01389,0.02281
2012,4th Quintile,Very seldom,0.18435,871,3800,0.17202,0.19668
2012,4th Quintile,Seldom,0.28026,1422,3800,0.26598,0.29454
2012,4th Quintile,Sometimes,0.25550,1118,3800,0.24163,0.26937
2012,4th Quintile,Often,0.06789,316,3800,0.05989,0.07589
2012,4th Quintile,Very often,0.01464,73,3800,0.01082,0.01846
2012,5th Quintile,Very seldom,0.21411,1162,4522,0.20216,0.22607
2012,5th Quintile,Seldom,0.32808,1749,4522,0.31439,0.34176
2012,5th Quintile,Sometimes,0.22126,1227,4522,0.20916,0.23336
2012,5th Quintile,Often,0.06777,315,4522,0.06044,0.07509
2012,5th Quintile,Very often,0.01233,69,4522,0.00911,0.01555
2013,1st Quintile,Very seldom,0.14362,931,5148,0.13404,0.15320
2013,1st Quintile,Seldom,0.23255,1614,5148,0.22101,0.24409
2013,1st Quintile,Sometimes,0.26806,1627,5148,0.25596,0.28016
2013,1st Quintile,Often,0.12552,727,5148,0.11647,0.13457
2013,1st Quintile,Very often,0.04227,249,5148,0.03677,0.04776
2013,2nd Quintile,Very seldom,0.16724,1086,5220,0.15711,0.17736
2013,2nd Quintile,Seldom,0.28544,1903,5220,0.27318,0.29769
2013,2nd Quintile,Sometimes,0.26258,1559,5220,0.25064,0.27451
2013,2nd Quintile,Often,0.08553,516,5220,0.07794,0.09312
2013,2nd Quintile,Very often,0.02421,156,5220,0.02004,0.02838
2013,3rd Quintile,Very seldom,0.17493,1041,4891,0.16428,0.18558
2013,3rd Quintile,Seldom,0.31218,1854,4891,0.29919,0.32516
2013,3rd Quintile,Sometimes,0.25075,1438,4891,0.23860,0.26289
2013,3rd Quintile,Often,0.08933,451,4891,0.08133,0.09732
2013,3rd Quintile,Very often,0.01856,107,4891,0.01478,0.02234
2013,4th Quintile,Very seldom,0.21840,1141,4852,0.20677,0.23003
2013,4th Quintile,Seldom,0.31232,1816,4852,0.29927,0.32536
2013,4th Quintile,Sometimes,0.24424,1416,4852,0.23215,0.25633
2013,4th Quintile,Often,0.07269,372,4852,0.06539,0.08000
2013,4th Quintile,Very often,0.01847,107,4852,0.01468,0.02225
2013,5th Quintile,Very seldom,0.22614,1422,5496,0.21508,0.23720
2013,5th Quintile,Seldom,0.33418,2130,5496,0.32171,0.34665
2013,5th Quintile,Sometimes,0.26013,1479,5496,0.24853,0.27173
2013,5th Quintile,Often,0.05932,385,5496,0.05308,0.06557
2013,5th Quintile,Very often,0.01502,80,5496,0.01180,0.01824
2014,1st Quintile,Very seldom,0.15228,1118,5801,0.14303,0.16152
2014,1st Quintile,Seldom,0.23175,1772,5801,0.22089,0.24261
2014,1st Quintile,Sometimes,0.25824,1865,5801,0.24698,0.26951
2014,1st Quintile,Often,0.10840,756,5801,0.10040,0.11640
2014,1st Quintile,Very often,0.03954,290,5801,0.03452,0.04455
2014,2nd Quintile,Very seldom,0.17684,1252,5500,0.16676,0.18693
2014,2nd Quintile,Seldom,0.28207,1927,5500,0.27018,0.29396
2014,2nd Quintile,Sometimes,0.23734,1577,5500,0.22609,0.24858
2014,2nd Quintile,Often,0.08811,556,5500,0.08062,0.09560
2014,2nd Quintile,Very often,0.03026,188,5500,0.02573,0.03479
2014,3rd Quintile,Very seldom,0.18416,1172,5152,0.17357,0.19475
2014,3rd Quintile,Seldom,0.29686,1864,5152,0.28438,0.30933
2014,3rd Quintile,Sometimes,0.25597,1522,5152,0.24405,0.26788
2014,3rd Quintile,Often,0.07720,451,5152,0.06991,0.08449
2014,3rd Quintile,Very often,0.02484,143,5152,0.02059,0.02909
2014,4th Quintile,Very seldom,0.21262,1263,5155,0.20145,0.22379
2014,4th Quintile,Seldom,0.31547,1914,5155,0.30278,0.32815
2014,4th Quintile,Sometimes,0.24155,1433,5155,0.22986,0.25323
2014,4th Quintile,Often,0.07649,445,5155,0.06923,0.08375
2014,4th Quintile,Very often,0.01303,100,5155,0.00993,0.01612
2014,5th Quintile,Very seldom,0.24334,1428,5388,0.23189,0.25480
2014,5th Quintile,Seldom,0.33830,2096,5388,0.32567,0.35094
2014,5th Quintile,Sometimes,0.24402,1444,5388,0.23255,0.25549
2014,5th Quintile,Often,0.05788,346,5388,0.05164,0.06411
2014,5th Quintile,Very often,0.01177,74,5388,0.00889,0.01465
2015,1st Quintile,Very seldom,0.13367,937,5057,0.12429,0.14305
2015,1st Quintile,Seldom,0.24449,1625,5057,0.23264,0.25634
2015,1st Quintile,Sometimes,0.24850,1573,5057,0.23659,0.26041
2015,1st Quintile,Often,0.12033,662,5057,0.11136,0.12930
2015,1st Quintile,Very often,0.03989,260,5057,0.03449,0.04528
2015,2nd Quintile,Very seldom,0.16397,1135,5232,0.15393,0.17400
2015,2nd Quintile,Seldom,0.27925,1814,5232,0.26709,0.29141
2015,2nd Quintile,Sometimes,0.26516,1568,5232,0.25320,0.27712
2015,2nd Quintile,Often,0.08916,558,5232,0.08144,0.09688
2015,2nd Quintile,Very often,0.02983,157,5232,0.02522,0.03444
2015,3rd Quintile,Very seldom,0.17959,1110,4831,0.16876,0.19041
2015,3rd Quintile,Seldom,0.29161,1763,4831,0.27880,0.30443
2015,3rd Quintile,Sometimes,0.25672,1421,4831,0.24440,0.26904
2015,3rd Quintile,Often,0.08303,422,4831,0.07525,0.09081
2015,3rd Quintile,Very often,0.02504,115,4831,0.02063,0.02944
2015,4th Quintile,Very seldom,0.20776,1156,4747,0.19622,0.21930
2015,4th Quintile,Seldom,0.33245,1821,4747,0.31904,0.34585
2015,4th Quintile,Sometimes,0.24839,1352,4747,0.23609,0.26068
2015,4th Quintile,Often,0.05483,323,4747,0.04836,0.06131
2015,4th Quintile,Very often,0.01596,95,4747,0.01239,0.01952
2015,5th Quintile,Very seldom,0.24217,1356,5097,0.23041,0.25393
2015,5th Quintile,Seldom,0.34428,2006,5097,0.33124,0.35733
2015,5th Quintile,Sometimes,0.23418,1327,5097,0.22255,0.24581
2015,5th Quintile,Often,0.06152,344,5097,0.05492,0.06812
2015,5th Quintile,Very often,0.01054,64,5097,0.00773,0.01334
2016,1st Quintile,Very seldom,0.14248,1003,4986,0.13278,0.15218
2016,1st Quintile,Seldom,0.24835,1574,4986,0.23635,0.26034
2016,1st Quintile,Sometimes,0.24561,1585,4986,0.23366,0.25756
2016,1st Quintile,Often,0.10507,613,4986,0.09656,0.11358
2016,1st Quintile,Very often,0.03602,211,4986,0.03085,0.04119
2016,2nd Quintile,Very seldom,0.18291,1124,5048,0.17225,0.19358
2016,2nd Quintile,Seldom,0.27094,1759,5048,0.25867,0.28320
2016,2nd Quintile,Sometimes,0.24935,1505,5048,0.23742,0.26129
2016,2nd Quintile,Often,0.09029,496,5048,0.08238,0.09819
2016,2nd Quintile,Very often,0.02761,164,5048,0.02309,0.03213
2016,3rd Quintile,Very seldom,0.17298,1022,4599,0.16205,0.18392
2016,3rd Quintile,Seldom,0.31350,1740,4599,0.30009,0.32691
2016,3rd Quintile,Sometimes,0.25027,1324,4599,0.23775,0.26279
2016,3rd Quintile,Often,0.07241,388,4599,0.06492,0.07990
2016,3rd Quintile,Very often,0.02210,125,4599,0.01785,0.02635
2016,4th Quintile,Very seldom,0.20694,1138,4618,0.19525,0.21862
2016,4th Quintile,Seldom,0.31218,1716,4618,0.29882,0.32555
2016,4th Quintile,Sometimes,0.24569,1331,4618,0.23327,0.25811
2016,4th Quintile,Often,0.07911,349,4618,0.07132,0.08690
2016,4th Quintile,Very often,0.01770,84,4618,0.01390,0.02150
2016,5th Quintile,Very seldom,0.25569,1313,4846,0.24341,0.26798
2016,5th Quintile,Seldom,0.32313,1857,4846,0.30996,0.33630
2016,5th Quintile,Sometimes,0.24343,1325,4846,0.23134,0.25551
2016,5th Quintile,Often,0.05630,282,4846,0.04981,0.06279
2016,5th Quintile,Very often,0.01463,69,4846,0.01125,0.01801
2017,1st Quintile,Very seldom,0.13047,859,4650,0.12079,0.14015
2017,1st Quintile,Seldom,0.23006,1459,4650,0.21797,0.24216
2017,1st Quintile,Sometimes,0.24675,1484,4650,0.23436,0.25915
2017,1st Quintile,Often,0.11324,613,4650,0.10413,0.12235
2017,1st Quintile,Very often,0.04072,235,4650,0.03504,0.04640
2017,2nd Quintile,Very seldom,0.17017,1075,4757,0.15949,0.18086
2017,2nd Quintile,Seldom,0.30278,1718,4757,0.28972,0.31584
2017,2nd Quintile,Sometimes,0.23948,1390,4757,0.22735,0.25161
2017,2nd Quintile,Often,0.08483,450,4757,0.07691,0.09275
2017,2nd Quintile,Very often,0.02132,124,4757,0.01721,0.02542
2017,3rd Quintile,Very seldom,0.17189,988,4385,0.16072,0.18306
2017,3rd Quintile,Seldom,0.31458,1628,4385,0.30083,0.32832
2017,3rd Quintile,Sometimes,0.23359,1236,4385,0.22106,0.24611
2017,3rd Quintile,Often,0.08949,429,4385,0.08104,0.09795
2017,3rd Quintile,Very often,0.02010,104,4385,0.01595,0.02426
2017,4th Quintile,Very seldom,0.21654,1113,4343,0.20429,0.22879
2017,4th Quintile,Seldom,0.33555,1637,4343,0.32151,0.34960
2017,4th Quintile,Sometimes,0.23838,1199,4343,0.22570,0.25105
2017,4th Quintile,Often,0.07128,317,4343,0.06363,0.07893
2017,4th Quintile,Very often,0.01455,77,4343,0.01098,0.01811
2017,5th Quintile,Very seldom,0.22934,1164,4535,0.21710,0.24157
2017,5th Quintile,Seldom,0.34922,1800,4535,0.33534,0.36310
2017,5th Quintile,Sometimes,0.23396,1221,4535,0.22164,0.24628
2017,5th Quintile,Often,0.05799,274,4535,0.05118,0.06479
2017,5th Quintile,Very often,0.01880,76,4535,0.01485,0.02275
2018,1st Quintile,Very seldom,0.13736,958,4702,0.12752,0.14720
2018,1st Quintile,Seldom,0.23470,1500,4702,0.22258,0.24682
2018,1st Quintile,Sometimes,0.24877,1454,4702,0.23641,0.26113
2018,1st Quintile,Often,0.09976,564,4702,0.09120,0.10833
2018,1st Quintile,Very often,0.04205,226,4702,0.03631,0.04779
2018,2nd Quintile,Very seldom,0.18417,1171,5103,0.17353,0.19480
2018,2nd Quintile,Seldom,0.28451,1818,5103,0.27213,0.29689
2018,2nd Quintile,Sometimes,0.24125,1460,5103,0.22951,0.25299
2018,2nd Quintile,Often,0.08137,507,5103,0.07387,0.08887
2018,2nd Quintile,Very often,0.02463,147,5103,0.02038,0.02888
2018,3rd Quintile,Very seldom,0.18352,1105,4735,0.17249,0.19454
2018,3rd Quintile,Seldom,0.31572,1837,4735,0.30248,0.32896
2018,3rd Quintile,Sometimes,0.24038,1314,4735,0.22821,0.25255
2018,3rd Quintile,Often,0.07703,387,4735,0.06943,0.08463
2018,3rd Quintile,Very often,0.02106,92,4735,0.01697,0.02515
2018,4th Quintile,Very seldom,0.21438,1192,4696,0.20264,0.22612
2018,4th Quintile,Seldom,0.34117,1840,4696,0.32760,0.35473
2018,4th Quintile,Sometimes,0.23035,1233,4696,0.21830,0.24239
2018,4th Quintile,Often,0.06118,345,4696,0.05433,0.06804
2018,4th Quintile,Very often,0.01876,86,4696,0.01488,0.02265
2018,5th Quintile,Very seldom,0.23269,1377,5057,0.22104,0.24434
2018,5th Quintile,Seldom,0.35562,2020,5057,0.34243,0.36882
2018,5th Quintile,Sometimes,0.23091,1292,5057,0.21929,0.24252
2018,5th Quintile,Often,0.06470,322,5057,0.05792,0.07148
2018,5th Quintile,Very often,0.01021,46,5057,0.00744,0.01298
2019,1st Quintile,Very seldom,0.13615,862,4439,0.12606,0.14624
2019,1st Quintile,Seldom,0.23871,1421,4439,0.22617,0.25125
2019,1st Quintile,Sometimes,0.23893,1386,4439,0.22638,0.25148
2019,1st Quintile,Often,0.10492,582,4439,0.09590,0.11393
2019,1st Quintile,Very often,0.03740,188,4439,0.03182,0.04299
2019,2nd Quintile,Very seldom,0.16459,1080,4757,0.15406,0.17513
2019,2nd Quintile,Seldom,0.27614,1648,4757,0.26343,0.28884
2019,2nd Quintile,Sometimes,0.25431,1395,4757,0.24194,0.26669
2019,2nd Quintile,Often,0.09991,511,4757,0.09139,0.10844
2019,2nd Quintile,Very often,0.02061,123,4757,0.01658,0.02465
2019,3rd Quintile,Very seldom,0.19108,1037,4417,0.17949,0.20268
2019,3rd Quintile,Seldom,0.30866,1645,4417,0.29504,0.32229
2019,3rd Quintile,Sometimes,0.24722,1288,4417,0.23449,0.25994
2019,3rd Quintile,Often,0.07235,355,4417,0.06471,0.07999
2019,3rd Quintile,Very often,0.01875,92,4417,0.01475,0.02275
2019,4th Quintile,Very seldom,0.22705,1119,4268,0.21448,0.23962
2019,4th Quintile,Seldom,0.31943,1631,4268,0.30544,0.33342
2019,4th Quintile,Sometimes,0.23019,1144,4268,0.21756,0.24282
2019,4th Quintile,Often,0.06212,307,4268,0.05488,0.06936
2019,4th Quintile,Very often,0.01572,67,4268,0.01199,0.01945
2019,5th Quintile,Very seldom,0.24720,1329,4812,0.23501,0.25939
2019,5th Quintile,Seldom,0.34895,1904,4812,0.33548,0.36242
2019,5th Quintile,Sometimes,0.23510,1232,4812,0.22312,0.24708
2019,5th Quintile,Often,0.05180,280,4812,0.04553,0.05806
2019,5th Quintile,Very often,0.01403,67,4812,0.01071,0.01735
2020,1st Quintile,Very seldom,0.14290,777,4219,0.13234,0.15346
2020,1st Quintile,Seldom,0.24407,1373,4219,0.23111,0.25703
2020,1st Quintile,Sometimes,0.23083,1284,4219,0.21811,0.24355
2020,1st Quintile,Often,0.11221,588,4219,0.10268,0.12173
2020,1st Quintile,Very often,0.04208,197,4219,0.03602,0.04814
2020,2nd Quintile,Very seldom,0.16381,967,4650,0.15317,0.17445
2020,2nd Quintile,Seldom,0.27348,1658,4650,0.26067,0.28630
2020,2nd Quintile,Sometimes,0.25555,1378,4650,0.24302,0.26809
2020,2nd Quintile,Often,0.08948,512,4650,0.08127,0.09768
2020,2nd Quintile,Very often,0.02345,135,4650,0.01910,0.02780
2020,3rd Quintile,Very seldom,0.17131,962,4251,0.15998,0.18263
2020,3rd Quintile,Seldom,0.32329,1601,4251,0.30923,0.33736
2020,3rd Quintile,Sometimes,0.24173,1200,4251,0.22886,0.25460
2020,3rd Quintile,Often,0.08496,403,4251,0.07657,0.09334
2020,3rd Quintile,Very often,0.01887,85,4251,0.01478,0.02296
2020,4th Quintile,Very seldom,0.20050,1066,4512,0.18881,0.21218
2020,4th Quintile,Seldom,0.32345,1740,4512,0.30979,0.33710
2020,4th Quintile,Sometimes,0.23475,1257,4512,0.22238,0.24712
2020,4th Quintile,Often,0.07382,366,4512,0.06619,0.08145
2020,4th Quintile,Very often,0.01822,83,4512,0.01432,0.02213
2020,5th Quintile,Very seldom,0.21915,1533,5944,0.20864,0.22967
2020,5th Quintile,Seldom,0.34755,2319,5944,0.33544,0.35966
2020,5th Quintile,Sometimes,0.23400,1572,5944,0.22324,0.24477
2020,5th Quintile,Often,0.06294,423,5944,0.05677,0.06912
2020,5th Quintile,Very often,0.01654,97,5944,0.01330,0.01979
2021,1st Quintile,Very seldom,0.15072,667,3235,0.13838,0.16305
2021,1st Quintile,Seldom,0.26006,1080,3235,0.24494,0.27518
2021,1st Quintile,Sometimes,0.21275,905,3235,0.19865,0.22686
2021,1st Quintile,Often,0.11598,462,3235,0.10495,0.12702
2021,1st Quintile,Very often,0.02785,121,3235,0.02218,0.03352
2021,2nd Quintile,Very seldom,0.17588,735,3335,0.16295,0.18880
2021,2nd Quintile,Seldom,0.30551,1282,3335,0.28987,0.32114
2021,2nd Quintile,Sometimes,0.22240,898,3335,0.20828,0.23652
2021,2nd Quintile,Often,0.08410,323,3335,0.07467,0.09352
2021,2nd Quintile,Very often,0.02035,97,3335,0.01555,0.02514
2021,3rd Quintile,Very seldom,0.17260,678,3093,0.15928,0.18592
2021,3rd Quintile,Seldom,0.33026,1256,3093,0.31368,0.34683
2021,3rd Quintile,Sometimes,0.21112,790,3093,0.19674,0.22551
2021,3rd Quintile,Often,0.08971,304,3093,0.07964,0.09979
2021,3rd Quintile,Very often,0.01451,65,3093,0.01030,0.01873
2021,4th Quintile,Very seldom,0.19396,808,3185,0.18023,0.20770
2021,4th Quintile,Seldom,0.36154,1277,3185,0.34485,0.37823
2021,4th Quintile,Sometimes,0.21047,798,3185,0.19631,0.22463
2021,4th Quintile,Often,0.07824,252,3185,0.06891,0.08756
2021,4th Quintile,Very often,0.01311,50,3185,0.00916,0.01706
2021,5th Quintile,Very seldom,0.23403,1185,4275,0.22133,0.24672
2021,5th Quintile,Seldom,0.36108,1737,4275,0.34668,0.37548
2021,5th Quintile,Sometimes,0.21079,1010,4275,0.19856,0.22302
2021,5th Quintile,Often,0.06005,283,4275,0.05293,0.06718
2021,5th Quintile,Very often,0.01568,60,4275,0.01196,0.01941
2022,1st Quintile,Very seldom,0.12180,513,2881,0.10985,0.13374
2022,1st Quintile,Seldom,0.24460,928,2881,0.22890,0.26030
2022,1st Quintile,Sometimes,0.22951,867,2881,0.21415,0.24487
2022,1st Quintile,Often,0.12603,437,2881,0.11391,0.13816
2022,1st Quintile,Very often,0.03758,136,2881,0.03064,0.04453
2022,2nd Quintile,Very seldom,0.15993,637,2959,0.14673,0.17314
2022,2nd Quintile,Seldom,0.30962,1053,2959,0.29296,0.32628
2022,2nd Quintile,Sometimes,0.23983,851,2959,0.22444,0.25521
2022,2nd Quintile,Often,0.09516,320,2959,0.08459,0.10574
2022,2nd Quintile,Very often,0.02124,98,2959,0.01604,0.02643
2022,3rd Quintile,Very seldom,0.18338,651,2877,0.16924,0.19753
2022,3rd Quintile,Seldom,0.32457,1098,2877,0.30746,0.34168
2022,3rd Quintile,Sometimes,0.21978,758,2877,0.20464,0.23491
2022,3rd Quintile,Often,0.08800,288,2877,0.07765,0.09835
2022,3rd Quintile,Very often,0.02359,82,2877,0.01804,0.02914
