"plh0187","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Selten","2012","(Fach-)Abitur","Staedtischer Raum","639","0.35308698342241","0.33080926249171","0.375364704353111"
"Selten","2012","(noch) kein Abschluss","Laendlicher Raum","44","0.278037900635269","0.209882033614511","0.346193767656028"
"Selten","2012","(noch) kein Abschluss","Staedtischer Raum","118","","",""
"Selten","2012","AkademikerIn","Laendlicher Raum","551","0.409652765496867","0.383725555719027","0.435579975274707"
"Selten","2012","AkademikerIn","Staedtischer Raum","1275","","",""
"Selten","2012","Hauptschule","Laendlicher Raum","942","0.33521437702581","0.31743133352558","0.35299742052604"
"Selten","2012","Hauptschule","Staedtischer Raum","1370","","",""
"Selten","2012","Realschule","Laendlicher Raum","898","0.375641470496685","0.356090330284638","0.395192610708732"
"Selten","2012","Realschule","Staedtischer Raum","1098","","",""
"Manchmal","2013","(Fach-)Abitur","Laendlicher Raum","278","","",""
"Manchmal","2013","(Fach-)Abitur","Staedtischer Raum","663","0.303580910315795","0.285096480302991","0.322065340328599"
"Manchmal","2013","(noch) kein Abschluss","Laendlicher Raum","78","0.313467889139876","0.258837390601377","0.368098387678376"
"Manchmal","2013","(noch) kein Abschluss","Staedtischer Raum","170","","",""
"Manchmal","2013","AkademikerIn","Laendlicher Raum","473","0.318776046058529","0.296405937779836","0.341146154337221"
"Manchmal","2013","AkademikerIn","Staedtischer Raum","1154","","",""
"Manchmal","2013","Hauptschule","Laendlicher Raum","953","0.318525149997905","0.302039077922932","0.335011222072879"
"Manchmal","2013","Hauptschule","Staedtischer Raum","1470","","",""
"Manchmal","2013","Realschule","Laendlicher Raum","908","0.281245903935211","0.265716548700925","0.296775259169498"
"Manchmal","2013","Realschule","Staedtischer Raum","1202","","",""
"Oft","2013","(Fach-)Abitur","Laendlicher Raum","78","0.0791930184138083","0.0617435610009217","0.0966424758266948"
"Oft","2013","(Fach-)Abitur","Staedtischer Raum","251","","",""
"Oft","2013","(noch) kein Abschluss","Laendlicher Raum","40","0.152991288465152","0.110599133299359","0.195383443630945"
"Oft","2013","(noch) kein Abschluss","Staedtischer Raum","68","0.157250850665261","0.126743809294308","0.187757892036214"
"Oft","2013","AkademikerIn","Laendlicher Raum","104","","",""
"Oft","2013","AkademikerIn","Staedtischer Raum","297","","",""
"Oft","2013","Hauptschule","Laendlicher Raum","311","0.107193306539491","0.0962466128465494","0.118140000232433"
"Oft","2013","Hauptschule","Staedtischer Raum","531","0.119566662136975","0.110281945225882","0.128851379048068"
"Oft","2013","Realschule","Laendlicher Raum","324","0.106169164446596","0.0955290323095199","0.116809296583672"
"Oft","2013","Realschule","Staedtischer Raum","375","0.0993973152809963","0.0901357581798611","0.108658872382131"
"Sehr oft","2013","(Fach-)Abitur","Laendlicher Raum","21","","",""
"Sehr oft","2013","(Fach-)Abitur","Staedtischer Raum","52","0.0204300023072378","0.0147429732723541","0.0261170313421215"
"Sehr oft","2013","(noch) kein Abschluss","Laendlicher Raum","7","0.0180545850901588","0.00237460033926255","0.0337345698410551"
"Sehr oft","2013","(noch) kein Abschluss","Staedtischer Raum","26","","",""
"Sehr oft","2013","AkademikerIn","Laendlicher Raum","37","0.0248377786117837","0.0173668411504853","0.0323087160730821"
"Sehr oft","2013","AkademikerIn","Staedtischer Raum","52","0.0140314168648164","0.0104636032926768","0.0175992304369561"
"Sehr oft","2013","Hauptschule","Laendlicher Raum","100","","",""
"Sehr oft","2013","Hauptschule","Staedtischer Raum","166","","",""
"Sehr oft","2013","Realschule","Laendlicher Raum","93","0.0285241228969714","0.0227744608945628","0.03427378489938"
"Sehr oft","2013","Realschule","Staedtischer Raum","129","","",""
"Sehr selten","2013","(Fach-)Abitur","Laendlicher Raum","204","","",""
"Sehr selten","2013","(Fach-)Abitur","Staedtischer Raum","546","0.230411154637134","0.213482804528493","0.247339504745775"
"Sehr selten","2013","(noch) kein Abschluss","Laendlicher Raum","56","0.189518517763517","0.143364917923325","0.23567211760371"
"Sehr selten","2013","(noch) kein Abschluss","Staedtischer Raum","93","0.178797496081992","0.146686019471051","0.210908972692932"
"Sehr selten","2013","AkademikerIn","Laendlicher Raum","394","0.229134388589966","0.20895933189933","0.249309445280601"
"Sehr selten","2013","AkademikerIn","Staedtischer Raum","1065","","",""
"Sehr selten","2013","Hauptschule","Laendlicher Raum","642","0.194645407223191","0.180635474053723","0.20865534039266"
"Sehr selten","2013","Hauptschule","Staedtischer Raum","947","0.202177425839106","0.190684387218077","0.213670464460136"
"Sehr selten","2013","Realschule","Laendlicher Raum","687","0.227045891355434","0.212576381037788","0.24151540167308"
"Sehr selten","2013","Realschule","Staedtischer Raum","827","0.210434692871103","0.197816918363087","0.223052467379118"
"Selten","2013","(Fach-)Abitur","Laendlicher Raum","339","0.334174287578601","0.303693865683655","0.364654709473546"
"Selten","2013","(Fach-)Abitur","Staedtischer Raum","865","0.340849409285385","0.321794490775919","0.35990432779485"
"Selten","2013","(noch) kein Abschluss","Laendlicher Raum","96","0.325967719541296","0.270768129587523","0.381167309495068"
"Selten","2013","(noch) kein Abschluss","Staedtischer Raum","190","","",""
"Selten","2013","AkademikerIn","Laendlicher Raum","659","0.36037480813278","0.337327496013069","0.38342212025249"
"Selten","2013","AkademikerIn","Staedtischer Raum","1607","","",""
"Selten","2013","Hauptschule","Laendlicher Raum","1062","","",""
"Selten","2013","Hauptschule","Staedtischer Raum","1577","","",""
"Selten","2013","Realschule","Laendlicher Raum","1208","","",""
"Selten","2013","Realschule","Staedtischer Raum","1476","","",""
"Manchmal","2014","(Fach-)Abitur","Laendlicher Raum","299","","",""
"Manchmal","2014","(Fach-)Abitur","Staedtischer Raum","848","0.30136841606169","0.284650897921451","0.31808593420193"
"Manchmal","2014","(noch) kein Abschluss","Laendlicher Raum","90","0.314164461950382","0.263066099707823","0.365262824192941"
"Manchmal","2014","(noch) kein Abschluss","Staedtischer Raum","239","","",""
"Manchmal","2014","AkademikerIn","Laendlicher Raum","445","0.280624206178156","0.259372029463902","0.30187638289241"
"Manchmal","2014","AkademikerIn","Staedtischer Raum","1212","","",""
"Manchmal","2014","Hauptschule","Laendlicher Raum","940","0.309579205023582","0.293328187743428","0.325830222303737"
"Manchmal","2014","Hauptschule","Staedtischer Raum","1555","","",""
"Manchmal","2014","Realschule","Laendlicher Raum","856","0.291253053903202","0.274921350634416","0.307584757171987"
"Manchmal","2014","Realschule","Staedtischer Raum","1118","","",""
"Oft","2014","(Fach-)Abitur","Laendlicher Raum","90","0.0921752286820895","0.0745774625982041","0.109772994765975"
"Oft","2014","(Fach-)Abitur","Staedtischer Raum","265","","",""
"Oft","2014","(noch) kein Abschluss","Laendlicher Raum","44","0.158805453484536","0.118570881069761","0.199040025899311"
"Oft","2014","(noch) kein Abschluss","Staedtischer Raum","95","0.144768189361312","0.118398893402512","0.171137485320112"
"Oft","2014","AkademikerIn","Laendlicher Raum","116","","",""
"Oft","2014","AkademikerIn","Staedtischer Raum","340","0.0716511434124908","0.064113183677138","0.0791891031478436"
"Oft","2014","Hauptschule","Laendlicher Raum","318","0.104576554067445","0.0938201000624265","0.115333008072464"
"Oft","2014","Hauptschule","Staedtischer Raum","562","0.111822884479164","0.103142951388556","0.120502817569772"
"Oft","2014","Realschule","Laendlicher Raum","254","","",""
"Oft","2014","Realschule","Staedtischer Raum","389","0.110914650378488","0.101048951415085","0.120780349341892"
"Sehr oft","2014","(Fach-)Abitur","Laendlicher Raum","25","","",""
"Sehr oft","2014","(Fach-)Abitur","Staedtischer Raum","84","0.0248310182975717","0.0191616322317493","0.030500404363394"
"Sehr oft","2014","(noch) kein Abschluss","Laendlicher Raum","16","","",""
"Sehr oft","2014","(noch) kein Abschluss","Staedtischer Raum","33","0.0474239488128818","0.0314956745109789","0.0633522231147847"
"Sehr oft","2014","AkademikerIn","Laendlicher Raum","37","0.0266074087714105","0.0189952427355118","0.0342195748073091"
"Sehr oft","2014","AkademikerIn","Staedtischer Raum","92","0.0182742190221962","0.0143594949340412","0.0221889431103511"
"Sehr oft","2014","Hauptschule","Laendlicher Raum","96","0.0302064719439852","0.0241902011947551","0.0362227426932153"
"Sehr oft","2014","Hauptschule","Staedtischer Raum","202","","",""
"Sehr oft","2014","Realschule","Laendlicher Raum","75","0.0272521747614691","0.021399540931473","0.0331048085914652"
"Sehr oft","2014","Realschule","Staedtischer Raum","110","","",""
"Sehr selten","2014","(Fach-)Abitur","Laendlicher Raum","241","","",""
"Sehr selten","2014","(Fach-)Abitur","Staedtischer Raum","655","0.209223709538464","0.194404293301826","0.224043125775101"
"Sehr selten","2014","(noch) kein Abschluss","Laendlicher Raum","66","0.221655483861377","0.175931545030798","0.267379422691956"
"Sehr selten","2014","(noch) kein Abschluss","Staedtischer Raum","136","","",""
"Sehr selten","2014","AkademikerIn","Laendlicher Raum","416","0.227899038244039","0.208057687409695","0.247740389078383"
"Sehr selten","2014","AkademikerIn","Staedtischer Raum","1157","","",""
"Sehr selten","2014","Hauptschule","Laendlicher Raum","716","0.214212403643591","0.199790831003908","0.228633976283275"
"Sehr selten","2014","Hauptschule","Staedtischer Raum","1153","","",""
"Sehr selten","2014","Realschule","Laendlicher Raum","636","0.213791809381077","0.199054610317728","0.228529008444426"
"Sehr selten","2014","Realschule","Staedtischer Raum","878","0.239201118838452","0.225798853520612","0.252603384156291"
"Selten","2014","(Fach-)Abitur","Laendlicher Raum","383","0.350529477881683","0.321503195939915","0.379555759823451"
"Selten","2014","(Fach-)Abitur","Staedtischer Raum","1042","","",""
"Selten","2014","(noch) kein Abschluss","Laendlicher Raum","101","","",""
"Selten","2014","(noch) kein Abschluss","Staedtischer Raum","181","","",""
"Selten","2014","AkademikerIn","Laendlicher Raum","703","0.38376510886076","0.360762937784758","0.406767279936762"
"Selten","2014","AkademikerIn","Staedtischer Raum","1696","","",""
"Selten","2014","Hauptschule","Laendlicher Raum","1039","","",""
"Selten","2014","Hauptschule","Staedtischer Raum","1592","","",""
"Selten","2014","Realschule","Laendlicher Raum","1152","","",""
"Selten","2014","Realschule","Staedtischer Raum","1397","","",""
"Manchmal","2015","(Fach-)Abitur","Laendlicher Raum","303","0.303288173561866","0.27452293921674","0.332053407906991"
"Manchmal","2015","(Fach-)Abitur","Staedtischer Raum","763","0.286668943942494","0.269493878633742","0.303844009251246"
"Manchmal","2015","(noch) kein Abschluss","Laendlicher Raum","88","0.408734267540085","0.349767904762707","0.467700630317462"
"Manchmal","2015","(noch) kein Abschluss","Staedtischer Raum","186","","",""
"Manchmal","2015","AkademikerIn","Laendlicher Raum","421","0.275590511835823","0.254077013736919","0.297104009934726"
"Manchmal","2015","AkademikerIn","Staedtischer Raum","1145","","",""
"Manchmal","2015","Hauptschule","Laendlicher Raum","843","0.316252190408553","0.299119734674557","0.33338464614255"
"Manchmal","2015","Hauptschule","Staedtischer Raum","1301","","",""
"Manchmal","2015","Realschule","Laendlicher Raum","854","0.314914782819669","0.297819991646596","0.332009573992742"
"Manchmal","2015","Realschule","Staedtischer Raum","1105","","",""
"Oft","2015","(Fach-)Abitur","Laendlicher Raum","80","0.07935068249653","0.0624370831640544","0.0962642818290057"
"Oft","2015","(Fach-)Abitur","Staedtischer Raum","243","","",""
"Oft","2015","(noch) kein Abschluss","Laendlicher Raum","27","","",""
"Oft","2015","(noch) kein Abschluss","Staedtischer Raum","76","0.152914876132355","0.122754078413503","0.183075673851207"
"Oft","2015","AkademikerIn","Laendlicher Raum","108","","",""
"Oft","2015","AkademikerIn","Staedtischer Raum","302","0.0783505183072733","0.0702313030813648","0.0864697335331818"
"Oft","2015","Hauptschule","Laendlicher Raum","306","0.121446421581446","0.109411829875455","0.133481013287437"
"Oft","2015","Hauptschule","Staedtischer Raum","496","0.116784957004043","0.107402420433743","0.126167493574342"
"Oft","2015","Realschule","Laendlicher Raum","245","","",""
"Oft","2015","Realschule","Staedtischer Raum","327","0.0886657311999281","0.0794438736496317","0.0978875887502245"
"Sehr oft","2015","(Fach-)Abitur","Laendlicher Raum","18","","",""
"Sehr oft","2015","(Fach-)Abitur","Staedtischer Raum","63","0.0268584659624022","0.0207181444151687","0.0329987875096357"
"Sehr oft","2015","(noch) kein Abschluss","Laendlicher Raum","23","","",""
"Sehr oft","2015","(noch) kein Abschluss","Staedtischer Raum","33","0.0690700546916559","0.0478201088240931","0.0903200005592187"
"Sehr oft","2015","AkademikerIn","Laendlicher Raum","26","","",""
"Sehr oft","2015","AkademikerIn","Staedtischer Raum","69","0.016568412273444","0.0127116510804866","0.0204251734664014"
"Sehr oft","2015","Hauptschule","Laendlicher Raum","96","0.0341362782400799","0.0274463588439968","0.040826197636163"
"Sehr oft","2015","Hauptschule","Staedtischer Raum","179","","",""
"Sehr oft","2015","Realschule","Laendlicher Raum","70","0.0255033413024487","0.0197012615189374","0.03130542108596"
"Sehr oft","2015","Realschule","Staedtischer Raum","92","0.0279274739556273","0.0225822387410873","0.0332727091701674"
"Sehr selten","2015","(Fach-)Abitur","Laendlicher Raum","211","","",""
"Sehr selten","2015","(Fach-)Abitur","Staedtischer Raum","636","0.216741076253889","0.201092104870992","0.232390047636785"
"Sehr selten","2015","(noch) kein Abschluss","Laendlicher Raum","42","0.152294474321309","0.109196481898631","0.195392466743988"
"Sehr selten","2015","(noch) kein Abschluss","Staedtischer Raum","90","0.17722788164115","0.145227125952753","0.209228637329546"
"Sehr selten","2015","AkademikerIn","Laendlicher Raum","410","0.238522725970182","0.218002591987264","0.2590428599531"
"Sehr selten","2015","AkademikerIn","Staedtischer Raum","1086","","",""
"Sehr selten","2015","Hauptschule","Laendlicher Raum","617","0.195258827841453","0.180654273035051","0.209863382647854"
"Sehr selten","2015","Hauptschule","Staedtischer Raum","1005","","",""
"Sehr selten","2015","Realschule","Laendlicher Raum","600","0.20254127639201","0.187749993078449","0.217332559705571"
"Sehr selten","2015","Realschule","Staedtischer Raum","828","0.21534153415673","0.202006138899522","0.228676929413939"
"Selten","2015","(Fach-)Abitur","Laendlicher Raum","369","0.355826589844546","0.325867115876135","0.385786063812956"
"Selten","2015","(Fach-)Abitur","Staedtischer Raum","958","0.38661706847967","0.368121449806012","0.405112687153328"
"Selten","2015","(noch) kein Abschluss","Laendlicher Raum","87","0.286826907274011","0.232576890091512","0.34107692445651"
"Selten","2015","(noch) kein Abschluss","Staedtischer Raum","162","","",""
"Selten","2015","AkademikerIn","Laendlicher Raum","692","0.395867127087651","0.372320549635671","0.41941370453963"
"Selten","2015","AkademikerIn","Staedtischer Raum","1606","","",""
"Selten","2015","Hauptschule","Laendlicher Raum","968","0.332906281928468","0.315543900457521","0.350268663399415"
"Selten","2015","Hauptschule","Staedtischer Raum","1520","","",""
"Selten","2015","Realschule","Laendlicher Raum","1067","","",""
"Selten","2015","Realschule","Staedtischer Raum","1298","","",""
"Manchmal","2016","(Fach-)Abitur","Laendlicher Raum","293","","",""
"Manchmal","2016","(Fach-)Abitur","Staedtischer Raum","779","0.298100563221483","0.28077925939876","0.315421867044206"
"Manchmal","2016","(noch) kein Abschluss","Laendlicher Raum","56","0.217155291413445","0.163636821825787","0.270673761001102"
"Manchmal","2016","(noch) kein Abschluss","Staedtischer Raum","171","","",""
"Manchmal","2016","AkademikerIn","Laendlicher Raum","472","0.312125212836872","0.289808149485049","0.334442276188696"
"Manchmal","2016","AkademikerIn","Staedtischer Raum","1160","","",""
"Manchmal","2016","Hauptschule","Laendlicher Raum","815","0.314701083330971","0.297190744081687","0.332211422580254"
"Manchmal","2016","Hauptschule","Staedtischer Raum","1286","","",""
"Manchmal","2016","Realschule","Laendlicher Raum","777","0.290734537444893","0.273445218999781","0.308023855890005"
"Manchmal","2016","Realschule","Staedtischer Raum","1011","","",""
"Oft","2016","(Fach-)Abitur","Laendlicher Raum","77","0.066933052752933","0.0513344264841381","0.0825316790217279"
"Oft","2016","(Fach-)Abitur","Staedtischer Raum","230","","",""
"Oft","2016","(noch) kein Abschluss","Laendlicher Raum","22","","",""
"Oft","2016","(noch) kein Abschluss","Staedtischer Raum","76","0.11759948746544","0.0914058618934189","0.143793113037461"
"Oft","2016","AkademikerIn","Laendlicher Raum","109","","",""
"Oft","2016","AkademikerIn","Staedtischer Raum","281","","",""
"Oft","2016","Hauptschule","Laendlicher Raum","257","","",""
"Oft","2016","Hauptschule","Staedtischer Raum","448","0.119376579206069","0.109620703561079","0.129132454851059"
"Oft","2016","Realschule","Laendlicher Raum","234","","",""
"Oft","2016","Realschule","Staedtischer Raum","315","0.101607109635261","0.0913867160130816","0.11182750325744"
"Sehr oft","2016","(Fach-)Abitur","Laendlicher Raum","24","","",""
"Sehr oft","2016","(Fach-)Abitur","Staedtischer Raum","81","0.0251189962701681","0.0191933096663101","0.0310446828740261"
"Sehr oft","2016","(noch) kein Abschluss","Laendlicher Raum","11","","",""
"Sehr oft","2016","(noch) kein Abschluss","Staedtischer Raum","26","","",""
"Sehr oft","2016","AkademikerIn","Laendlicher Raum","27","","",""
"Sehr oft","2016","AkademikerIn","Staedtischer Raum","66","0.0149053954339169","0.0112446515164859","0.0185661393513479"
"Sehr oft","2016","Hauptschule","Laendlicher Raum","78","0.032970465640102","0.0262377878892497","0.0397031433909542"
"Sehr oft","2016","Hauptschule","Staedtischer Raum","153","","",""
"Sehr oft","2016","Realschule","Laendlicher Raum","71","0.0288286108921752","0.0224579431988541","0.0351992785854963"
"Sehr oft","2016","Realschule","Staedtischer Raum","93","0.0279904676606242","0.0224107431139363","0.0335701922073121"
"Sehr selten","2016","(Fach-)Abitur","Laendlicher Raum","204","","",""
"Sehr selten","2016","(Fach-)Abitur","Staedtischer Raum","639","0.227558940365646","0.211682930464489","0.243434950266804"
"Sehr selten","2016","(noch) kein Abschluss","Laendlicher Raum","64","0.261452372667598","0.204414119718516","0.318490625616681"
"Sehr selten","2016","(noch) kein Abschluss","Staedtischer Raum","116","","",""
"Sehr selten","2016","AkademikerIn","Laendlicher Raum","413","0.235326258869076","0.214895184318233","0.25575733341992"
"Sehr selten","2016","AkademikerIn","Staedtischer Raum","1159","","",""
"Sehr selten","2016","Hauptschule","Laendlicher Raum","590","0.199027232514916","0.183972586575708","0.214081878454123"
"Sehr selten","2016","Hauptschule","Staedtischer Raum","945","0.215755078667259","0.203378005841628","0.22813215149289"
"Sehr selten","2016","Realschule","Laendlicher Raum","577","0.215390982847457","0.199739137051215","0.231042828643698"
"Sehr selten","2016","Realschule","Staedtischer Raum","718","0.225434585171585","0.211299066673693","0.239570103669476"
"Selten","2016","(Fach-)Abitur","Laendlicher Raum","388","0.369490706352409","0.33936361950648","0.399617793198339"
"Selten","2016","(Fach-)Abitur","Staedtischer Raum","950","0.359812277728544","0.34163815761914","0.377986397837949"
"Selten","2016","(noch) kein Abschluss","Laendlicher Raum","75","0.410644902589317","0.346788800067369","0.474501005111265"
"Selten","2016","(noch) kein Abschluss","Staedtischer Raum","192","","",""
"Selten","2016","AkademikerIn","Laendlicher Raum","635","0.357704893567995","0.334618947744055","0.380790839391935"
"Selten","2016","AkademikerIn","Staedtischer Raum","1543","","",""
"Selten","2016","Hauptschule","Laendlicher Raum","962","0.350069877669719","0.332084642416226","0.368055112923213"
"Selten","2016","Hauptschule","Staedtischer Raum","1411","","",""
"Selten","2016","Realschule","Laendlicher Raum","991","0.374012528497778","0.355589923100371","0.392435133895185"
"Selten","2016","Realschule","Staedtischer Raum","1220","","",""
"Manchmal","2017","(Fach-)Abitur","Laendlicher Raum","325","0.314427010765571","0.287440009375862","0.341414012155281"
"Manchmal","2017","(Fach-)Abitur","Staedtischer Raum","851","0.275893988404033","0.259838228358008","0.291949748450057"
"Manchmal","2017","(noch) kein Abschluss","Laendlicher Raum","77","0.263945070689096","0.21077612871943","0.317114012658761"
"Manchmal","2017","(noch) kein Abschluss","Staedtischer Raum","202","","",""
"Manchmal","2017","AkademikerIn","Laendlicher Raum","489","0.26819861238488","0.247856371989551","0.28854085278021"
"Manchmal","2017","AkademikerIn","Staedtischer Raum","1227","","",""
"Manchmal","2017","Hauptschule","Laendlicher Raum","827","0.32195506873012","0.304642914748878","0.339267222711361"
"Manchmal","2017","Hauptschule","Staedtischer Raum","1313","","",""
"Manchmal","2017","Realschule","Laendlicher Raum","878","0.283357382551574","0.267419641566388","0.299295123536759"
"Manchmal","2017","Realschule","Staedtischer Raum","1082","","",""
"Oft","2017","(Fach-)Abitur","Laendlicher Raum","92","0.0899855917897682","0.0733522894557688","0.106618894123768"
"Oft","2017","(Fach-)Abitur","Staedtischer Raum","261","","",""
"Oft","2017","(noch) kein Abschluss","Laendlicher Raum","23","","",""
"Oft","2017","(noch) kein Abschluss","Staedtischer Raum","67","0.106630022882126","0.0828478583942186","0.130412187370033"
"Oft","2017","AkademikerIn","Laendlicher Raum","126","","",""
"Oft","2017","AkademikerIn","Staedtischer Raum","283","","",""
"Oft","2017","Hauptschule","Laendlicher Raum","278","","",""
"Oft","2017","Hauptschule","Staedtischer Raum","452","0.115792731568244","0.106257691479101","0.125327771657386"
"Oft","2017","Realschule","Laendlicher Raum","272","","",""
"Oft","2017","Realschule","Staedtischer Raum","386","0.10310660284414","0.09347706005278","0.1127361456355"
"Sehr oft","2017","(Fach-)Abitur","Laendlicher Raum","20","","",""
"Sehr oft","2017","(Fach-)Abitur","Staedtischer Raum","62","0.0231716677898879","0.0177672807458756","0.0285760548339002"
"Sehr oft","2017","(noch) kein Abschluss","Laendlicher Raum","14","","",""
"Sehr oft","2017","(noch) kein Abschluss","Staedtischer Raum","36","0.0528377618197014","0.0356000210743123","0.0700755025650905"
"Sehr oft","2017","AkademikerIn","Laendlicher Raum","35","0.026435854472782","0.01906949570738","0.033802213238184"
"Sehr oft","2017","AkademikerIn","Staedtischer Raum","76","0.0168887299627635","0.0131919038447263","0.0205855560808008"
"Sehr oft","2017","Hauptschule","Laendlicher Raum","100","","",""
"Sehr oft","2017","Hauptschule","Staedtischer Raum","140","","",""
"Sehr oft","2017","Realschule","Laendlicher Raum","92","0.0252113511109871","0.0196668627667453","0.0307558394552289"
"Sehr oft","2017","Realschule","Staedtischer Raum","96","0.0262703494637508","0.0212057612799205","0.031334937647581"
"Sehr selten","2017","(Fach-)Abitur","Laendlicher Raum","269","","",""
"Sehr selten","2017","(Fach-)Abitur","Staedtischer Raum","739","0.243335697004205","0.227921773171512","0.258749620836897"
"Sehr selten","2017","(noch) kein Abschluss","Laendlicher Raum","57","0.205620813871755","0.156868684119851","0.254372943623659"
"Sehr selten","2017","(noch) kein Abschluss","Staedtischer Raum","141","","",""
"Sehr selten","2017","AkademikerIn","Laendlicher Raum","467","0.244910220687969","0.225164333320112","0.264656108055826"
"Sehr selten","2017","AkademikerIn","Staedtischer Raum","1206","","",""
"Sehr selten","2017","Hauptschule","Laendlicher Raum","605","0.193873024023882","0.179224810720551","0.208521237327212"
"Sehr selten","2017","Hauptschule","Staedtischer Raum","927","0.207765884681708","0.195676095652976","0.21985567371044"
"Sehr selten","2017","Realschule","Laendlicher Raum","667","0.205428204477133","0.191139107277477","0.219717301676788"
"Sehr selten","2017","Realschule","Staedtischer Raum","886","0.222044118843678","0.208883111345358","0.235205126341998"
"Selten","2017","(Fach-)Abitur","Laendlicher Raum","431","0.337714082643687","0.310224686210804","0.365203479076571"
"Selten","2017","(Fach-)Abitur","Staedtischer Raum","1064","","",""
"Selten","2017","(noch) kein Abschluss","Laendlicher Raum","93","0.404381862975089","0.345181288800243","0.463582437149934"
"Selten","2017","(noch) kein Abschluss","Staedtischer Raum","201","","",""
"Selten","2017","AkademikerIn","Laendlicher Raum","705","0.381229020138053","0.358927634391476","0.40353040588463"
"Selten","2017","AkademikerIn","Staedtischer Raum","1875","","",""
"Selten","2017","Hauptschule","Laendlicher Raum","988","0.348741041292508","0.331082589618093","0.366399492966924"
"Selten","2017","Hauptschule","Staedtischer Raum","1494","","",""
"Selten","2017","Realschule","Laendlicher Raum","1162","","",""
"Selten","2017","Realschule","Staedtischer Raum","1381","","",""
"Manchmal","2018","(Fach-)Abitur","Laendlicher Raum","325","0.313163792351883","0.28597815295772","0.340349431746046"
"Manchmal","2018","(Fach-)Abitur","Staedtischer Raum","812","0.2841448588365","0.267733040462791","0.300556677210209"
"Manchmal","2018","(noch) kein Abschluss","Laendlicher Raum","69","0.318706493547862","0.25912975278528","0.378283234310444"
"Manchmal","2018","(noch) kein Abschluss","Staedtischer Raum","189","","",""
"Manchmal","2018","AkademikerIn","Laendlicher Raum","455","0.283438538075076","0.262329852482228","0.304547223667924"
"Manchmal","2018","AkademikerIn","Staedtischer Raum","1230","","",""
"Manchmal","2018","Hauptschule","Laendlicher Raum","726","0.294386800554325","0.276931679834716","0.311841921273934"
"Manchmal","2018","Hauptschule","Staedtischer Raum","1167","","",""
"Manchmal","2018","Realschule","Laendlicher Raum","864","0.302894430936938","0.286329455490243","0.319459406383633"
"Manchmal","2018","Realschule","Staedtischer Raum","1012","","",""
"Oft","2018","(Fach-)Abitur","Laendlicher Raum","77","0.0489081723795121","0.0362657839000471","0.0615505608589772"
"Oft","2018","(Fach-)Abitur","Staedtischer Raum","267","","",""
"Oft","2018","(noch) kein Abschluss","Laendlicher Raum","25","","",""
"Oft","2018","(noch) kein Abschluss","Staedtischer Raum","89","0.153972313573115","0.126097064096119","0.181847563050112"
"Oft","2018","AkademikerIn","Laendlicher Raum","103","","",""
"Oft","2018","AkademikerIn","Staedtischer Raum","332","0.0775701432758475","0.0698232187553689","0.0853170677963262"
"Oft","2018","Hauptschule","Laendlicher Raum","271","","",""
"Oft","2018","Hauptschule","Staedtischer Raum","465","0.114451049559073","0.104769808788264","0.124132290329882"
"Oft","2018","Realschule","Laendlicher Raum","222","","",""
"Oft","2018","Realschule","Staedtischer Raum","342","0.0942889451608878","0.0848626188910047","0.103715271430771"
"Sehr oft","2018","(Fach-)Abitur","Laendlicher Raum","18","","",""
"Sehr oft","2018","(Fach-)Abitur","Staedtischer Raum","74","0.0209585989945149","0.0157459812340185","0.0261712167550113"
"Sehr oft","2018","(noch) kein Abschluss","Laendlicher Raum","9","0.0572471080130547","0.027544822216659","0.0869493938094505"
"Sehr oft","2018","(noch) kein Abschluss","Staedtischer Raum","39","0.0575498103537065","0.039562910822896","0.075536709884517"
"Sehr oft","2018","AkademikerIn","Laendlicher Raum","32","0.0273083758747875","0.019674580015274","0.0349421717343011"
"Sehr oft","2018","AkademikerIn","Staedtischer Raum","59","0.0134575978541454","0.0101205917328279","0.0167946039754629"
"Sehr oft","2018","Hauptschule","Laendlicher Raum","88","0.0339353563156619","0.0270009442934884","0.0408697683378354"
"Sehr oft","2018","Hauptschule","Staedtischer Raum","148","","",""
"Sehr oft","2018","Realschule","Laendlicher Raum","65","0.0315873230905834","0.0252823604084766","0.0378922857726903"
"Sehr oft","2018","Realschule","Staedtischer Raum","108","","",""
"Sehr selten","2018","(Fach-)Abitur","Laendlicher Raum","290","","",""
"Sehr selten","2018","(Fach-)Abitur","Staedtischer Raum","697","0.237512251928406","0.22202645106866","0.252998052788152"
"Sehr selten","2018","(noch) kein Abschluss","Laendlicher Raum","48","0.134234147321511","0.0906482601443543","0.177820034498667"
"Sehr selten","2018","(noch) kein Abschluss","Staedtischer Raum","134","","",""
"Sehr selten","2018","AkademikerIn","Laendlicher Raum","459","0.225140549627528","0.205577194164824","0.244703905090232"
"Sehr selten","2018","AkademikerIn","Staedtischer Raum","1253","","",""
"Sehr selten","2018","Hauptschule","Laendlicher Raum","578","0.203010224694563","0.187605083872725","0.2184153655164"
"Sehr selten","2018","Hauptschule","Staedtischer Raum","927","0.218077803751211","0.205520328003972","0.230635279498449"
"Sehr selten","2018","Realschule","Laendlicher Raum","655","0.217899804435482","0.203018003408194","0.23278160546277"
"Sehr selten","2018","Realschule","Staedtischer Raum","875","0.231967381291349","0.218352290640841","0.245582471941857"
