year,bula_h,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Schleswig-Holstein,Urban regions,103,897.75414,797.80011,997.70818,561.08679,869.00000,1046.14292,77.00000,1773.72711,869.00000,767.00000,920.00000
1985,Schleswig-Holstein,Rural regions,101,958.63839,847.27661,1070.00018,582.26140,891.66954,1195.00140,0.00000,2114.11139,893.00000,801.75000,971.30000
1985,Hamburg,Urban regions,163,910.77312,835.50133,986.04490,611.55985,918.04752,1172.73129,0.00000,2014.48846,917.00000,868.37500,971.00000
1985,Hamburg,Rural regions,,,,,,,,,,,,
1985,Lower Saxony,Urban regions,271,1013.29670,929.66849,1096.92491,605.00506,920.00000,1204.39014,128.00000,2103.46778,920.00000,869.00000,971.00000
1985,Lower Saxony,Rural regions,314,928.20536,792.87865,1063.53207,415.33843,818.00000,1126.77271,26.00000,2193.92412,818.00000,716.00000,869.00000
1985,Bremen,Urban regions,42,707.51106,573.43694,841.58519,330.57307,667.52660,982.92286,82.00000,1961.44753,665.00000,561.82500,818.00000
1985,North Rhine-Westphalia,Urban regions,1641,957.44110,928.42375,986.45846,562.00000,906.17666,1199.30334,0.00000,2155.25835,905.00000,869.00000,920.00000
1985,North Rhine-Westphalia,Rural regions,42,787.26391,652.10627,922.42155,511.00000,769.16397,1027.39139,134.00000,1801.97846,767.00000,606.00000,869.00000
1985,Hesse,Urban regions,596,931.71407,884.37570,979.05245,542.00000,869.00000,1227.00000,0.00000,2254.50000,869.00000,818.00000,920.00000
1985,Hesse,Rural regions,77,845.56021,727.38015,963.74028,504.82700,859.63208,1074.83297,43.00000,1929.84192,859.00000,715.52500,895.00000
1985,"Rhineland-Palatinate, Saarland",Urban regions,350,856.57261,804.63547,908.50975,562.00000,818.00000,1025.31144,31.00000,1720.27860,818.00000,791.37500,869.00000
1985,"Rhineland-Palatinate, Saarland",Rural regions,68,817.50291,678.82227,956.18355,409.00000,767.00000,1023.00000,133.00000,1944.00000,767.00000,614.00000,920.00000
1985,Baden-Wuerttemberg,Urban regions,1127,885.34911,854.83168,915.86654,513.83538,860.30012,1125.00000,0.00000,2041.74692,861.00000,818.00000,890.12500
1985,Baden-Wuerttemberg,Rural regions,186,845.36066,768.27496,922.44636,409.00000,818.00000,1176.00000,0.00000,2326.50000,818.00000,665.00000,920.00000
1985,Bavaria,Urban regions,639,947.95025,904.83082,991.06968,562.00000,869.00000,1227.00000,0.00000,2224.50000,869.00000,844.00000,920.00000
1985,Bavaria,Rural regions,537,817.09251,768.63514,865.54988,433.29601,767.00000,1023.00000,0.00000,1907.55599,767.00000,716.00000,818.00000
1985,Berlin,Urban regions,227,1021.99828,950.53638,1093.46018,636.62035,1001.87264,1227.00000,77.00000,2112.56948,1002.00000,934.85000,1074.00000
1986,Schleswig-Holstein,Urban regions,98,898.54970,783.31388,1013.78553,555.59142,842.31087,1074.00000,62.00000,1851.61287,847.00000,689.62500,951.00000
1986,Schleswig-Holstein,Rural regions,97,989.55721,875.90388,1103.21054,577.03552,920.00000,1278.00000,77.00000,2329.44672,920.00000,791.00000,1033.00000
1986,Hamburg,Urban regions,141,1036.12704,951.03933,1121.21476,815.12451,964.86338,1247.07144,192.00000,1894.99182,960.00000,920.00000,1023.00000
1986,Hamburg,Rural regions,,,,,,,,,,,,
1986,Lower Saxony,Urban regions,289,1028.67609,940.71683,1116.63535,597.00000,920.00000,1227.00000,84.00000,2172.00000,920.00000,869.00000,971.00000
1986,Lower Saxony,Rural regions,323,880.61465,819.74850,941.48079,468.03962,869.00000,1176.00000,71.00000,2237.94058,869.00000,779.00000,927.00000
1986,Bremen,Urban regions,49,669.16512,530.71959,807.61065,243.79819,583.60379,1023.00000,82.00000,2045.00000,562.00000,266.00000,792.00000
1986,North Rhine-Westphalia,Urban regions,1560,1010.86388,978.96026,1042.76750,614.00000,956.00000,1278.00000,0.00000,2274.00000,956.00000,920.00000,971.00000
1986,North Rhine-Westphalia,Rural regions,39,737.68278,608.87167,866.49389,314.41834,767.00000,1023.00000,102.00000,1662.00000,767.00000,560.72500,921.27500
1986,Hesse,Urban regions,559,975.06355,921.69961,1028.42749,511.00000,869.00000,1227.00000,0.00000,2301.00000,869.00000,818.00000,920.00000
1986,Hesse,Rural regions,73,861.89236,733.67463,990.11009,265.96305,876.30959,1124.53677,0.00000,2301.00000,876.00000,791.37500,946.00000
1986,"Rhineland-Palatinate, Saarland",Urban regions,357,889.65955,837.47252,941.84659,613.26447,844.00000,1074.19742,0.00000,1765.59684,844.00000,818.00000,869.00000
1986,"Rhineland-Palatinate, Saarland",Rural regions,67,916.28041,791.43004,1041.13077,535.01224,920.00000,1125.00000,72.00000,2009.98163,920.00000,764.45000,1048.00000
1986,Baden-Wuerttemberg,Urban regions,1101,946.87827,913.63970,980.11684,588.00000,920.00000,1160.00506,0.00000,2018.01265,920.00000,869.00000,920.00000
1986,Baden-Wuerttemberg,Rural regions,193,888.93892,809.75135,968.12650,437.92047,828.53454,1227.00000,0.00000,2410.61929,822.00000,716.00000,971.00000
1986,Bavaria,Urban regions,590,1023.77741,946.46965,1101.08517,588.00000,907.85414,1278.00000,0.00000,2313.00000,902.00000,869.00000,951.15000
1986,Bavaria,Rural regions,508,810.84925,769.47325,852.22525,464.23208,767.00000,1056.33507,0.00000,1944.48955,767.00000,740.85000,818.00000
1986,Berlin,Urban regions,225,1044.38417,971.07817,1117.69017,694.21573,1023.00000,1227.00000,0.00000,2026.17640,1023.00000,971.00000,1078.45000
1987,Schleswig-Holstein,Urban regions,90,891.25379,779.98790,1002.51968,523.85638,858.44740,1099.00000,102.00000,1961.71544,859.00000,715.75000,995.00000
1987,Schleswig-Holstein,Rural regions,103,988.97293,876.01973,1101.92613,507.14967,971.00000,1278.00000,102.00000,2434.27550,971.00000,816.00000,1124.00000
1987,Hamburg,Urban regions,128,1001.66686,906.50084,1096.83287,630.99479,965.08873,1278.00000,102.00000,2248.50782,959.00000,920.00000,1074.00000
1987,Hamburg,Rural regions,,,,,,,,,,,,
1987,Lower Saxony,Urban regions,296,988.13777,904.07865,1072.19689,573.70604,904.80486,1176.00000,0.00000,2079.44094,895.00000,818.00000,946.00000
1987,Lower Saxony,Rural regions,332,888.99853,822.22703,955.77003,394.26544,818.00000,1176.00000,0.00000,2348.60184,818.00000,716.00000,869.00000
1987,Bremen,Urban regions,41,768.53040,620.06005,917.00076,347.48613,747.04255,1107.40674,51.00000,2247.28764,746.00000,608.00000,819.92500
1987,North Rhine-Westphalia,Urban regions,1554,1023.38267,993.50521,1053.26014,649.76630,971.00000,1278.00000,31.00000,2220.35055,971.00000,927.80000,997.00000
1987,North Rhine-Westphalia,Rural regions,40,846.50943,732.01402,961.00483,584.45714,818.00000,1087.29657,205.00000,1534.00000,818.00000,614.00000,1074.00000
1987,Hesse,Urban regions,566,1018.92684,960.06072,1077.79295,599.26868,920.00000,1278.00000,18.00000,2296.09698,920.00000,869.00000,984.00000
1987,Hesse,Rural regions,83,941.11327,823.21842,1059.00812,432.14601,969.69540,1227.00000,74.00000,2250.00000,971.00000,767.00000,1023.00000
1987,"Rhineland-Palatinate, Saarland",Urban regions,347,903.38946,846.06952,960.70940,549.05760,859.69806,1125.00000,46.00000,1988.91360,859.00000,817.87500,895.15000
