year,migback,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1988,No migration background,Urban regions,3133,1047.87580,1025.25576,1070.49583,639.00000,971.00000,1312.09326,0.00000,2321.73315,971.00000,971.00000,1019.10000
1988,No migration background,Rural regions,984,906.12309,870.17246,942.07371,460.00000,869.00000,1176.00000,0.00000,2250.00000,869.00000,818.00000,920.00000
1988,Direct migration background,Urban regions,1504,967.33726,935.38917,999.28535,639.00000,920.00000,1125.00000,0.00000,1854.00000,920.00000,895.00000,940.15000
1988,Direct migration background,Rural regions,223,879.78263,817.24868,942.31658,515.41368,869.00000,1125.00000,66.00000,2039.37948,869.00000,792.00000,971.00000
1988,Indirect migration background,Urban regions,100,637.98606,554.28227,721.68985,296.08940,562.00000,996.01044,0.00000,2045.89202,562.00000,358.00000,782.00000
1988,Indirect migration background,Rural regions,,,,,,,,,,,,
1989,No migration background,Urban regions,3100,1088.32566,1063.61567,1113.03566,665.00000,1023.00000,1368.70038,0.00000,2424.25096,1023.00000,993.90000,1023.00000
1989,No migration background,Rural regions,939,974.50590,937.45319,1011.55862,562.00000,920.00000,1253.00000,0.00000,2289.50000,920.00000,878.75000,971.00000
1989,Direct migration background,Urban regions,1461,1015.29108,988.29350,1042.28865,716.00000,971.00000,1227.00000,0.00000,1993.50000,971.00000,970.92500,1023.00000
1989,Direct migration background,Rural regions,221,871.99406,812.67161,931.31650,511.00000,907.69683,1163.65681,0.00000,2142.64203,895.00000,798.00000,971.00000
1989,Indirect migration background,Urban regions,114,679.99759,600.68890,759.30628,315.92130,665.00000,971.00000,0.00000,1953.61805,665.00000,373.00000,810.20000
1989,Indirect migration background,Rural regions,,,,,,,,,,,,
1990,No migration background,Urban regions,4116,1059.31610,1037.21879,1081.41340,532.80332,971.00000,1355.00000,0.00000,2588.29503,971.00000,971.00000,1018.12500
1990,No migration background,Rural regions,3085,755.82843,736.40165,775.25521,389.00000,564.30958,1023.00000,0.00000,1974.00000,563.00000,562.00000,588.02500
1990,Direct migration background,Urban regions,1446,1063.31495,1031.65821,1094.97170,690.00000,1023.00000,1278.00000,0.00000,2160.00000,1023.00000,971.00000,1023.00000
1990,Direct migration background,Rural regions,292,769.55461,719.76712,819.34210,409.00000,716.00000,1074.00000,0.00000,2045.00000,716.00000,583.97500,818.00000
1990,Indirect migration background,Urban regions,137,650.17043,563.81076,736.53009,284.49185,546.19153,957.15532,0.00000,1966.15054,547.00000,357.62500,803.37500
1990,Indirect migration background,Rural regions,30,548.59865,436.19860,660.99870,281.58733,497.57273,767.00000,0.00000,1380.00000,489.00000,282.00000,767.00000
1991,No migration background,Urban regions,3933,1126.79111,1103.59410,1149.98811,597.70117,1023.00000,1432.00000,0.00000,2683.44825,1023.00000,1023.00000,1049.00000
1991,No migration background,Rural regions,2757,842.67512,821.57851,863.77172,460.00000,681.65712,1125.00000,0.00000,2122.50000,682.00000,665.00000,716.00000
1991,Direct migration background,Urban regions,1458,1095.56808,1063.28432,1127.85184,708.75902,1023.00000,1329.00000,0.00000,2259.36147,1023.00000,1022.77500,1099.00000
1991,Direct migration background,Rural regions,274,864.12012,791.27324,936.96701,409.00000,781.47844,1175.83182,57.00000,2326.07954,777.00000,665.00000,895.00000
1991,Indirect migration background,Urban regions,184,657.71684,590.87107,724.56260,307.00000,486.42184,1004.65546,26.00000,2051.13866,487.00000,358.00000,767.00000
1991,Indirect migration background,Rural regions,,,,,,,,,,,,
1992,No migration background,Urban regions,3749,1211.34884,1187.87619,1234.82149,716.00000,1125.00000,1534.00000,0.00000,2761.00000,1125.00000,1081.00000,1125.00000
1992,No migration background,Rural regions,2445,968.97636,945.65969,992.29303,562.71358,859.83457,1269.01692,0.00000,2328.47194,859.00000,818.00000,869.00000
1992,Direct migration background,Urban regions,1359,1164.14178,1129.14148,1199.14207,767.00000,1125.00000,1452.16977,0.00000,2479.92444,1125.00000,1074.00000,1176.00000
1992,Direct migration background,Rural regions,250,939.19949,884.76382,993.63515,614.00000,920.00000,1251.55687,112.00000,2207.89217,920.00000,820.92500,1023.00000
1992,Indirect migration background,Urban regions,196,721.05824,649.18052,792.93595,327.00000,565.24730,986.01503,0.00000,1974.53759,563.00000,435.00000,808.00000
1992,Indirect migration background,Rural regions,37,686.86689,564.15328,809.58050,372.07041,723.54134,892.93137,153.00000,1674.22282,733.00000,453.00000,855.65000
1993,No migration background,Urban regions,3713,1311.99927,1283.83203,1340.16651,767.00000,1176.00000,1636.00000,0.00000,2939.50000,1176.00000,1176.00000,1227.00000
1993,No migration background,Rural regions,2374,1069.09592,1040.97201,1097.21984,639.00000,971.00000,1329.00000,0.00000,2364.00000,971.00000,926.82500,992.12500
1993,Direct migration background,Urban regions,1282,1241.34268,1200.94336,1281.74199,844.00000,1152.44938,1485.97686,0.00000,2448.94216,1150.00000,1125.00000,1227.00000
1993,Direct migration background,Rural regions,234,1088.67357,1025.77451,1151.57262,752.16682,1023.00000,1329.00000,164.00000,2194.24978,1023.00000,1017.00000,1150.00000
1993,Indirect migration background,Urban regions,234,763.04651,701.24416,824.84886,383.00000,648.28795,1023.00000,0.00000,1983.00000,656.00000,447.00000,859.00000
1993,Indirect migration background,Rural regions,49,602.02179,492.96650,711.07708,292.62064,456.95462,952.93256,160.00000,1943.40045,460.00000,335.00000,869.00000
1994,No migration background,Urban regions,3586,1346.28268,1319.67770,1372.88765,834.00000,1227.00000,1687.00000,0.00000,2966.50000,1227.00000,1219.90000,1278.00000
1994,No migration background,Rural regions,2322,1119.68294,1092.21945,1147.14644,716.00000,1023.00000,1391.00000,0.00000,2403.50000,1023.00000,1023.00000,1067.00000
1994,Direct migration background,Urban regions,1154,1257.74761,1204.34476,1311.15047,828.09798,1125.00000,1483.00000,0.00000,2465.35303,1125.00000,1125.00000,1227.00000
1994,Direct migration background,Rural regions,204,1121.50745,1041.69632,1201.31857,767.00000,1074.00000,1380.00000,133.00000,2299.50000,1074.00000,970.67500,1176.77500
1994,Indirect migration background,Urban regions,243,820.94460,754.05817,887.83103,399.08808,767.00000,1134.74238,51.00000,2238.22383,767.00000,485.60000,900.00000
1994,Indirect migration background,Rural regions,47,725.55955,588.09790,863.02120,331.68753,590.78064,971.00000,220.00000,1929.96870,614.00000,373.00000,924.07500
1995,No migration background,Urban regions,3583,1370.92688,1341.37910,1400.47465,822.40775,1253.00000,1721.99893,0.00000,3071.38570,1253.00000,1227.00000,1278.00000
1995,No migration background,Rural regions,2422,1148.78601,1121.21279,1176.35923,716.00000,1032.21543,1432.00000,0.00000,2506.00000,1032.00000,1023.00000,1074.00000
1995,Direct migration background,Urban regions,1294,1252.73884,1195.74230,1309.73537,792.64695,1125.00000,1533.63974,0.00000,2645.12892,1125.00000,1094.85000,1202.12500
1995,Direct migration background,Rural regions,250,1138.07954,1010.57162,1265.58746,715.76247,1074.00000,1432.00000,0.00000,2506.35630,1074.00000,978.00000,1126.27500
1995,Indirect migration background,Urban regions,256,787.61594,726.50619,848.72569,400.63131,665.00000,1125.00000,0.00000,2211.55303,665.00000,501.00000,920.00000
1995,Indirect migration background,Rural regions,48,653.99692,529.92950,778.06434,376.55089,513.20733,898.02179,187.00000,1680.22815,512.00000,417.80000,869.00000
1996,No migration background,Urban regions,3545,1407.54977,1378.54403,1436.55552,875.52210,1278.00000,1789.00000,48.00000,3159.21685,1278.00000,1264.95000,1299.12500
1996,No migration background,Rural regions,2348,1195.33416,1165.43073,1225.23759,767.00000,1079.00000,1483.00000,51.00000,2557.00000,1079.00000,1073.95000,1125.00000
1996,Direct migration background,Urban regions,1184,1270.02825,1223.73158,1316.32492,818.00000,1176.00000,1534.00000,20.00000,2608.00000,1176.00000,1125.00000,1253.00000
1996,Direct migration background,Rural regions,240,1112.76839,1035.96776,1189.56903,614.00000,1074.00000,1432.00000,89.00000,2659.00000,1074.00000,991.47500,1176.00000
1996,Indirect migration background,Urban regions,264,957.90674,824.66965,1091.14383,383.00000,836.72104,1176.00000,26.00000,2365.50000,818.00000,612.70000,971.00000
1996,Indirect migration background,Rural regions,49,678.72949,589.63588,767.82310,406.44094,651.92661,930.77304,164.00000,1585.00000,548.00000,409.00000,870.27500
1997,No migration background,Urban regions,3439,1408.53127,1380.10741,1436.95513,858.75120,1278.00000,1790.00000,24.00000,3186.87320,1278.00000,1278.00000,1329.00000
1997,No migration background,Rural regions,2295,1210.18023,1176.88958,1243.47089,767.00000,1094.00000,1514.41626,51.00000,2635.54065,1094.00000,1071.92500,1125.00000
1997,Direct migration background,Urban regions,1096,1316.72553,1268.01124,1365.43982,869.00000,1227.00000,1585.00000,56.00000,2659.00000,1227.00000,1125.00000,1273.00000
1997,Direct migration background,Rural regions,222,1117.05144,1039.54097,1194.56191,762.62227,1074.00000,1380.00000,153.00000,2306.06660,1074.00000,971.00000,1176.00000
1997,Indirect migration background,Urban regions,294,904.35633,799.39675,1009.31591,409.00000,739.94201,1125.00000,87.00000,2199.00000,736.00000,511.00000,890.00000
1997,Indirect migration background,Rural regions,51,789.75636,689.14570,890.36701,486.45902,869.34036,1039.83792,19.00000,1869.90628,869.00000,508.00000,971.65000
1998,No migration background,Urban regions,3945,1409.96380,1383.51036,1436.41725,856.10728,1278.00000,1790.00000,0.00000,3190.83908,1278.00000,1278.00000,1309.45000
1998,No migration background,Rural regions,2555,1212.22642,1182.29453,1242.15832,716.00000,1103.00000,1534.00000,0.00000,2761.00000,1103.00000,1074.00000,1125.00000
1998,Direct migration background,Urban regions,1076,1296.84596,1247.45439,1346.23752,818.00000,1227.00000,1534.00000,0.00000,2608.00000,1227.00000,1155.85000,1278.00000
1998,Direct migration background,Rural regions,201,1170.87853,1071.78943,1269.96764,585.50103,1023.00000,1483.00000,0.00000,2829.24846,1023.00000,970.37500,1227.00000
1998,Indirect migration background,Urban regions,298,958.59761,870.84169,1046.35352,411.37085,900.68855,1289.87691,0.00000,2607.63598,895.00000,663.72500,1023.00000
1998,Indirect migration background,Rural regions,54,670.24690,581.13279,759.36100,360.32879,644.30821,965.25619,171.00000,1872.64728,660.00000,449.00000,920.00000
1999,No migration background,Urban regions,3921,1424.70595,1396.71819,1452.69371,818.00000,1297.47994,1833.00985,0.00000,3355.52462,1299.00000,1278.00000,1329.00000
1999,No migration background,Rural regions,2573,1214.53976,1183.19833,1245.88120,767.00000,1089.38197,1534.00000,0.00000,2684.50000,1090.00000,1074.00000,1125.00000
1999,Direct migration background,Urban regions,1000,1374.30732,1304.10707,1444.50757,858.89543,1227.00000,1598.87250,0.00000,2708.83809,1227.00000,1175.35000,1278.00000
1999,Direct migration background,Rural regions,187,1059.38739,963.18948,1155.58530,562.00000,1023.00000,1331.10279,61.00000,2484.75698,1023.00000,869.00000,1125.00000
1999,Indirect migration background,Urban regions,327,908.34524,845.05695,971.63352,398.69107,876.73986,1240.73320,61.00000,2503.79639,883.00000,665.00000,1012.00000
1999,Indirect migration background,Rural regions,50,853.28882,755.75885,950.81880,511.00000,894.06304,1176.00000,97.00000,2096.00000,920.00000,665.00000,1023.40000
2000,No migration background,Urban regions,7106,1457.73621,1435.00135,1480.47107,818.00000,1329.00000,1892.00000,0.00000,3503.00000,1329.00000,1308.87500,1345.22500
2000,No migration background,Rural regions,4385,1236.93427,1211.86931,1261.99924,716.00000,1125.00000,1534.00000,0.00000,2761.00000,1125.00000,1125.00000,1154.25000
2000,Direct migration background,Urban regions,1510,1306.51721,1262.70815,1350.32627,767.00000,1227.00000,1636.00000,0.00000,2939.50000,1227.00000,1176.00000,1278.00000
2000,Direct migration background,Rural regions,291,1083.85726,1011.70159,1156.01293,558.38573,1074.00000,1391.67166,0.00000,2641.60054,1074.00000,1023.00000,1125.00000
2000,Indirect migration background,Urban regions,430,1002.67871,941.84975,1063.50767,455.00000,1023.00000,1329.00000,0.00000,2640.00000,1023.00000,920.00000,1074.00000
2000,Indirect migration background,Rural regions,61,979.36817,849.34955,1109.38680,523.78797,920.00000,1299.26343,179.00000,2462.47663,920.00000,767.00000,1228.27500
2001,No migration background,Urban regions,6558,1475.52615,1451.69628,1499.35603,818.00000,1380.00000,1917.00000,0.00000,3565.50000,1380.00000,1334.92500,1381.02500
2001,No migration background,Rural regions,3940,1253.48922,1228.21110,1278.76735,717.46037,1164.16593,1585.00000,0.00000,2886.30945,1163.00000,1125.00000,1176.00000
2001,Direct migration background,Urban regions,1353,1303.42585,1255.00343,1351.84826,716.00000,1227.00000,1636.00000,0.00000,3016.00000,1227.00000,1176.00000,1278.00000
2001,Direct migration background,Rural regions,264,1118.72904,1044.04767,1193.41041,568.29229,1142.34396,1534.00000,0.00000,2982.56156,1132.00000,1074.00000,1227.00000
2001,Indirect migration background,Urban regions,403,1159.63866,1082.66073,1236.61659,496.00000,1074.00000,1534.00000,0.00000,3091.00000,1074.00000,920.00000,1176.00000
2001,Indirect migration background,Rural regions,56,1053.19956,811.94705,1294.45208,409.00000,920.00000,1336.71447,92.00000,2728.28617,920.00000,562.00000,1227.00000
2002,No migration background,Urban regions,7367,1544.91363,1513.08145,1576.74580,800.00000,1400.00000,2000.00000,0.00000,3800.00000,1400.00000,1369.75000,1402.10000
2002,No migration background,Rural regions,4086,1281.97439,1255.00416,1308.94461,700.00000,1184.58733,1620.00000,0.00000,3000.00000,1185.00000,1134.75000,1200.00000
2002,Direct migration background,Urban regions,1290,1285.76595,1233.61083,1337.92106,645.79440,1200.00000,1616.55939,0.00000,3072.70688,1200.00000,1179.82500,1300.00000
2002,Direct migration background,Rural regions,243,1105.52621,1008.63160,1202.42081,494.00000,1100.00000,1518.71035,0.00000,3055.77587,1100.00000,950.00000,1200.00000
2002,Indirect migration background,Urban regions,410,1159.89178,1061.87045,1257.91310,459.64828,1100.00000,1547.53138,0.00000,3179.35605,1100.00000,900.00000,1200.00000
2002,Indirect migration background,Rural regions,59,884.14561,728.91967,1039.37155,400.00000,977.62619,1300.00000,0.00000,2650.00000,980.00000,470.00000,1100.00000
2003,No migration background,Urban regions,6989,1566.27447,1536.90557,1595.64337,800.00000,1419.16720,2000.00000,0.00000,3800.00000,1419.00000,1400.00000,1467.07500
2003,No migration background,Rural regions,3885,1286.01513,1258.90698,1313.12328,700.00000,1200.00000,1650.00000,0.00000,3075.00000,1200.00000,1150.00000,1200.00000
2003,Direct migration background,Urban regions,1178,1302.65564,1249.85906,1355.45222,700.00000,1200.00000,1700.00000,0.00000,3200.00000,1200.00000,1176.00000,1300.00000
2003,Direct migration background,Rural regions,224,1148.29317,1048.17345,1248.41290,476.95028,1137.12463,1550.00000,0.00000,3159.57458,1135.00000,860.97500,1301.25000
2003,Indirect migration background,Urban regions,415,1142.93181,1062.55239,1223.31123,450.84160,1100.00000,1547.40883,0.00000,3192.25968,1100.00000,900.00000,1200.00000
2003,Indirect migration background,Rural regions,60,1114.57934,582.64882,1646.50986,375.73431,760.92531,1209.03748,164.00000,2458.99224,700.00000,460.00000,1120.00000
2004,No migration background,Urban regions,6791,1592.43342,1561.93530,1622.93153,800.00000,1450.00000,2000.00000,0.00000,3800.00000,1450.00000,1400.00000,1500.00000
2004,No migration background,Rural regions,3770,1303.42916,1273.16940,1333.68893,700.00000,1200.00000,1700.00000,0.00000,3200.00000,1200.00000,1138.95000,1200.00000
2004,Direct migration background,Urban regions,1124,1322.98912,1269.99176,1375.98649,716.79825,1200.00000,1700.00000,0.00000,3174.80263,1200.00000,1200.00000,1300.00000
2004,Direct migration background,Rural regions,207,1208.91764,1101.66858,1316.16670,550.45648,1117.62513,1600.00000,0.00000,3174.31527,1129.00000,950.00000,1320.75000
2004,Indirect migration background,Urban regions,409,1126.26709,1050.70598,1201.82819,500.00000,1086.07832,1598.51527,67.00000,3246.28817,1098.00000,873.00000,1200.00000
2004,Indirect migration background,Rural regions,65,926.52680,771.62070,1081.43290,475.02774,696.82279,1300.00000,250.00000,2537.45838,700.00000,519.00000,1020.00000
2005,No migration background,Urban regions,6440,1590.37863,1561.09027,1619.66699,800.00000,1450.00000,2000.00000,0.00000,3800.00000,1450.00000,1400.00000,1500.00000
2005,No migration background,Rural regions,3570,1339.93283,1308.25392,1371.61174,700.00000,1200.00000,1750.00000,0.00000,3325.00000,1200.00000,1200.00000,1250.00000
2005,Direct migration background,Urban regions,1042,1298.02115,1240.00585,1356.03645,650.00000,1200.00000,1700.00000,0.00000,3275.00000,1200.00000,1172.00000,1300.00000
2005,Direct migration background,Rural regions,189,1166.74518,1053.56582,1279.92453,448.42588,1100.00000,1603.19983,0.00000,3335.36077,1100.00000,900.00000,1315.00000
2005,Indirect migration background,Urban regions,416,1189.51411,1111.74260,1267.28561,490.55029,1100.00000,1700.00000,0.00000,3514.17457,1100.00000,960.00000,1230.00000
2005,Indirect migration background,Rural regions,60,880.25763,723.06906,1037.44619,389.08765,676.32438,1203.42622,150.00000,2424.93406,700.00000,589.27500,1100.00000
2006,No migration background,Urban regions,6779,1603.92333,1569.06059,1638.78606,800.00000,1450.00000,2044.65256,0.00000,3911.63140,1450.00000,1401.00000,1500.00000
2006,No migration background,Rural regions,3844,1360.82906,1325.89997,1395.75815,700.00000,1200.00000,1750.00000,0.00000,3325.00000,1200.00000,1200.00000,1252.00000
2006,Direct migration background,Urban regions,1056,1339.83443,1281.90953,1397.75933,613.85178,1283.99566,1700.00000,0.00000,3329.22232,1280.00000,1200.00000,1322.25000
2006,Direct migration background,Rural regions,198,1221.73398,1084.36464,1359.10332,495.21567,1150.00000,1600.00000,0.00000,3257.17649,1150.00000,914.00000,1301.05000
2006,Indirect migration background,Urban regions,411,1224.27435,1145.90817,1302.64054,560.00000,1138.16251,1700.00000,0.00000,3410.00000,1140.00000,1000.00000,1284.40000
2006,Indirect migration background,Rural regions,74,838.90753,719.83389,957.98118,400.00000,859.08545,1200.00000,88.00000,2400.00000,880.00000,512.00000,1040.00000
2007,No migration background,Urban regions,6460,1633.35152,1601.58609,1665.11696,805.00000,1500.00000,2090.00000,0.00000,4017.50000,1500.00000,1450.00000,1500.00000
2007,No migration background,Rural regions,3710,1337.49838,1308.24277,1366.75399,700.00000,1200.00000,1750.00000,0.00000,3325.00000,1200.00000,1200.00000,1250.00000
2007,Direct migration background,Urban regions,910,1353.75877,1292.24219,1415.27535,700.00000,1300.00000,1800.00000,0.00000,3450.00000,1300.00000,1200.00000,1400.00000
2007,Direct migration background,Rural regions,196,1221.12102,1078.15301,1364.08904,400.00000,1013.16462,1600.00000,125.00000,3400.00000,1018.00000,760.00000,1200.50000
2007,Indirect migration background,Urban regions,431,1207.50821,1127.74976,1287.26665,500.00000,1116.60173,1661.04375,68.00000,3402.60936,1115.00000,950.00000,1300.00000
2007,Indirect migration background,Rural regions,73,1101.82965,960.17329,1243.48600,660.98567,1087.31572,1428.04820,0.00000,2578.64200,1100.00000,814.00000,1400.00000
2008,No migration background,Urban regions,6122,1652.83366,1620.87309,1684.79423,813.35810,1500.00000,2100.00000,0.00000,4029.96284,1500.00000,1439.75000,1500.00000
2008,No migration background,Rural regions,3498,1340.69151,1309.33982,1372.04319,690.00000,1200.00000,1765.21973,0.00000,3378.04933,1200.00000,1200.00000,1263.00000
2008,Direct migration background,Urban regions,864,1324.34320,1258.14383,1390.54258,591.00000,1260.79536,1750.00000,0.00000,3488.50000,1260.00000,1200.00000,1400.00000
2008,Direct migration background,Rural regions,173,1318.26524,1158.32602,1478.20446,586.00000,1124.28376,1725.46284,52.00000,3434.65710,1125.00000,900.00000,1400.00000
2008,Indirect migration background,Urban regions,435,1255.83927,1176.15197,1335.52657,523.04835,1200.00000,1768.02991,0.00000,3635.50224,1200.00000,1100.00000,1380.50000
2008,Indirect migration background,Rural regions,70,1088.14035,933.06556,1243.21514,532.24905,1001.38904,1500.00000,62.00000,2951.62642,1000.00000,619.25000,1300.00000
2009,No migration background,Urban regions,5697,1676.02816,1642.68291,1709.37341,850.00000,1500.00000,2150.00000,0.00000,4100.00000,1500.00000,1500.00000,1550.00000
2009,No migration background,Rural regions,3345,1392.30787,1357.53195,1427.08378,700.67559,1250.00000,1800.00000,0.00000,3448.98661,1250.00000,1200.00000,1300.00000
2009,Direct migration background,Urban regions,743,1337.43389,1263.56854,1411.29924,578.22386,1232.78781,1700.00000,0.00000,3382.66420,1235.00000,1150.00000,1350.00000
2009,Direct migration background,Rural regions,153,1250.55256,1072.06181,1429.04331,400.00000,940.51284,1650.00000,0.00000,3525.00000,930.00000,800.00000,1400.00000
2009,Indirect migration background,Urban regions,392,1292.99532,1202.43412,1383.55653,585.66310,1200.00000,1791.86189,0.00000,3601.16007,1200.00000,1100.00000,1400.00000
2009,Indirect migration background,Rural regions,73,1287.13137,1056.94749,1517.31525,600.00000,1104.06947,1664.35913,120.00000,3260.89781,1100.00000,899.87500,1480.50000
2010,No migration background,Urban regions,7418,1728.32786,1696.80924,1759.84647,860.90952,1572.90945,2200.00000,0.00000,4208.63572,1571.00000,1500.00000,1600.00000
2010,No migration background,Rural regions,4480,1423.19855,1391.88855,1454.50854,734.67190,1300.00000,1833.21609,0.00000,3481.03238,1300.00000,1200.00000,1350.00000
2010,Direct migration background,Urban regions,1239,1435.81131,1374.99412,1496.62851,640.16950,1300.00000,1900.00000,0.00000,3789.74575,1300.00000,1200.00000,1400.00000
2010,Direct migration background,Rural regions,311,1169.62711,1048.32437,1290.92984,400.00000,823.87384,1700.00000,0.00000,3650.00000,821.00000,640.00000,1101.25000
2010,Indirect migration background,Urban regions,528,1346.30820,1261.88832,1430.72808,501.23798,1263.52598,1900.00000,0.00000,3998.14304,1269.00000,1050.00000,1420.00000
2010,Indirect migration background,Rural regions,111,1052.34266,938.08398,1166.60134,505.52553,1060.29313,1300.00000,38.00000,2491.71171,1060.00000,720.00000,1300.00000
2011,No migration background,Urban regions,8845,1755.93239,1728.33771,1783.52708,905.45379,1600.00000,2200.00000,0.00000,4141.81931,1600.00000,1519.87500,1600.00000
2011,No migration background,Rural regions,5514,1457.59796,1429.35819,1485.83774,790.84574,1315.88072,1899.27058,0.00000,3561.90784,1315.00000,1300.00000,1400.00000
2011,Direct migration background,Urban regions,1417,1529.23520,1469.00867,1589.46172,762.33754,1400.00000,1944.96183,0.00000,3718.89827,1400.00000,1300.00000,1500.00000
2011,Direct migration background,Rural regions,442,1266.47829,1178.97070,1353.98588,400.00000,1200.00000,1751.59079,0.00000,3778.97697,1200.00000,956.00000,1380.00000
2011,Indirect migration background,Urban regions,633,1466.71748,1378.97921,1554.45576,650.00000,1304.96225,1900.36774,0.00000,3775.91934,1300.00000,1200.00000,1450.37500
2011,Indirect migration background,Rural regions,153,1091.83783,980.09133,1203.58434,545.08415,1014.97464,1400.00000,0.00000,2682.37378,1030.00000,705.85000,1200.00000
2012,No migration background,Urban regions,8604,1789.04764,1759.77388,1818.32139,940.00000,1600.00000,2300.00000,0.00000,4340.00000,1600.00000,1567.72500,1658.05000
2012,No migration background,Rural regions,5448,1483.49942,1455.03289,1511.96594,790.79945,1345.54241,1917.89438,0.00000,3608.53678,1349.00000,1300.00000,1400.00000
2012,Direct migration background,Urban regions,1425,1526.66231,1462.81034,1590.51427,750.00000,1400.00000,2000.00000,0.00000,3875.00000,1400.00000,1250.00000,1500.00000
2012,Direct migration background,Rural regions,468,1292.48160,1209.05222,1375.91098,550.00000,1200.00000,1800.00000,0.00000,3675.00000,1200.00000,1100.00000,1400.00000
2012,Indirect migration background,Urban regions,640,1486.08314,1401.16787,1570.99842,600.00000,1450.00000,2000.00000,0.00000,4100.00000,1450.00000,1298.75000,1500.00000
2012,Indirect migration background,Rural regions,151,1224.85768,1105.23226,1344.48310,718.24635,1200.00000,1450.00000,0.00000,2547.63048,1200.00000,999.05000,1250.00000
2013,No migration background,Urban regions,8378,1819.98559,1789.19670,1850.77447,900.00000,1600.00000,2300.00000,0.00000,4400.00000,1600.00000,1594.70000,1680.00000
2013,No migration background,Rural regions,5209,1523.55573,1493.72103,1553.39044,800.00000,1400.00000,1980.00000,0.00000,3750.00000,1400.00000,1300.00000,1430.00000
2013,Direct migration background,Urban regions,3174,1481.75080,1441.83375,1521.66785,700.00000,1350.00000,1900.00000,0.00000,3700.00000,1350.00000,1270.00000,1400.00000
2013,Direct migration background,Rural regions,993,1370.33518,1312.12889,1428.54147,650.00000,1318.88308,1891.14543,0.00000,3752.86358,1320.00000,1200.00000,1400.00000
2013,Indirect migration background,Urban regions,1102,1512.36661,1441.70062,1583.03260,620.00000,1400.00000,2000.00000,0.00000,4070.00000,1400.00000,1200.00000,1500.00000
2013,Indirect migration background,Rural regions,224,1396.30994,1268.39642,1524.22345,765.04061,1300.00000,1600.00000,0.00000,2852.43908,1300.00000,1200.00000,1400.00000
2014,No migration background,Urban regions,7589,1860.10825,1827.86417,1892.35233,923.35145,1674.27460,2400.00000,0.00000,4614.97282,1675.00000,1600.00000,1700.00000
2014,No migration background,Rural regions,4750,1545.84668,1513.42440,1578.26895,800.00000,1400.00000,2000.00000,0.00000,3800.00000,1400.00000,1380.97500,1500.00000
2014,Direct migration background,Urban regions,2527,1523.80847,1475.69739,1571.91956,700.00000,1338.94459,2000.00000,0.00000,3950.00000,1340.00000,1288.00000,1500.00000
