year,bula_h,quintil_oecd,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,1st Quintile,,,,,,,,,,,,
1984,Schleswig-Holstein,2nd Quintile,41,807.21865,705.51594,908.92136,592.10561,884.52765,1074.00000,82.00000,1319.00000,869.00000,614.00000,1023.00000
1984,Schleswig-Holstein,3rd Quintile,35,876.25536,687.00443,1065.50630,589.32570,756.72379,1072.15826,51.00000,1796.40709,767.00000,689.37500,920.00000
1984,Schleswig-Holstein,4th Quintile,64,813.78387,690.07467,937.49307,409.00000,767.00000,1023.00000,82.00000,1944.00000,767.00000,562.00000,920.00000
1984,Schleswig-Holstein,5th Quintile,64,1131.55768,973.59794,1289.51742,718.57934,1022.07852,1564.83283,56.00000,2768.00000,1023.00000,888.00000,1264.00000
1984,Hamburg,1st Quintile,,,,,,,,,,,,
1984,Hamburg,2nd Quintile,,,,,,,,,,,,
1984,Hamburg,3rd Quintile,,,,,,,,,,,,
1984,Hamburg,4th Quintile,51,935.66219,844.35401,1026.97037,782.46567,920.00000,1125.00000,268.66419,1534.00000,920.00000,895.00000,1023.00000
1984,Hamburg,5th Quintile,60,1064.79104,909.41483,1220.16725,558.39840,1023.00000,1483.00000,153.00000,2454.00000,1023.00000,762.00000,1176.00000
1984,Lower Saxony,1st Quintile,97,594.04778,515.80418,672.29139,222.18360,614.00000,920.00000,54.00000,1534.00000,614.00000,287.00000,818.00000
1984,Lower Saxony,2nd Quintile,115,766.38497,689.15505,843.61490,390.66909,769.09389,1074.00000,102.00000,1930.00000,767.00000,665.00000,870.27500
1984,Lower Saxony,3rd Quintile,140,839.18887,761.94989,916.42785,471.87699,818.85041,1074.00000,76.00000,1977.18452,819.00000,767.00000,903.17500
1984,Lower Saxony,4th Quintile,159,912.09991,821.86028,1002.33954,502.33837,869.00000,1158.06153,33.00000,2141.64627,869.00000,767.00000,900.00000
1984,Lower Saxony,5th Quintile,160,1230.75275,1089.50965,1371.99584,709.53282,974.46187,1537.86375,102.00000,2780.36015,971.00000,919.37500,1176.00000
1984,Bremen,1st Quintile,,,,,,,,,,,,
1984,Bremen,2nd Quintile,,,,,,,,,,,,
1984,Bremen,3rd Quintile,,,,,,,,,,,,
1984,Bremen,4th Quintile,,,,,,,,,,,,
