year,bula_h,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,Schleswig-Holstein,male,136,1145.42909,1049.38772,1241.47046,818.00000,1026.57885,1422.65397,77.00000,2329.63493,1028.00000,942.42500,1099.00000
1984,Schleswig-Holstein,female,90,577.25116,510.38299,644.11933,358.00000,530.16789,763.43668,51.00000,1371.59171,525.00000,460.00000,614.00000
1984,Hamburg,male,102,1102.59883,1005.91483,1199.28284,869.00000,1074.00000,1359.81855,153.00000,2096.04637,1074.00000,973.92500,1166.25000
1984,Hamburg,female,75,739.25240,644.60809,833.89672,518.72288,665.00000,920.00000,119.00000,1521.91568,665.00000,594.00000,767.00000
1984,Lower Saxony,male,427,1143.86641,1079.53178,1208.20104,818.00000,1023.00000,1329.00000,76.00000,2095.50000,1023.00000,971.00000,1051.42500
1984,Lower Saxony,female,244,512.34213,474.03845,550.64582,241.63878,460.00000,727.32162,33.00000,1432.00000,460.00000,434.00000,511.00000
1984,Bremen,male,33,941.95785,821.70537,1062.21033,700.18604,920.00000,1206.14455,237.00000,1965.08231,920.00000,767.00000,1023.00000
1984,Bremen,female,,,,,,,,,,,,
1984,North Rhine-Westphalia,male,1198,1159.48721,1123.34461,1195.62981,844.00000,1023.00000,1329.00000,116.50000,2056.50000,1023.00000,1023.00000,1059.15000
1984,North Rhine-Westphalia,female,623,614.60318,585.89824,643.30813,307.00000,613.80805,837.44914,0.00000,1633.12284,614.00000,536.95000,639.52500
1984,Hesse,male,470,1104.12142,1053.16510,1155.07773,813.67922,1023.00000,1380.00000,0.00000,2229.48117,1023.00000,971.00000,1074.00000
1984,Hesse,female,279,590.38605,550.44255,630.32956,307.00000,562.00000,817.09727,41.00000,1582.24318,562.00000,493.00000,665.00000
1984,"Rhineland-Palatinate, Saarland",male,287,1048.93347,991.29642,1106.57051,767.00000,962.26792,1278.00000,179.00000,2044.50000,958.00000,920.00000,1023.00000
1984,"Rhineland-Palatinate, Saarland",female,166,506.42990,454.03087,558.82893,230.00000,477.41151,706.83445,0.00000,1422.08612,478.00000,409.00000,511.00000
1984,Baden-Wuerttemberg,male,896,1130.17542,1083.92375,1176.42708,818.00000,1023.00000,1282.61573,121.07641,1979.53932,1023.00000,997.00000,1049.00000
1984,Baden-Wuerttemberg,female,539,552.75670,526.60979,578.90361,307.00000,511.00000,767.00000,0.00000,1457.00000,511.00000,475.00000,562.00000
1984,Bavaria,male,750,1072.43533,1033.56076,1111.30989,767.00000,971.00000,1329.00000,0.00000,2172.00000,971.00000,920.00000,1023.00000
1984,Bavaria,female,515,576.61653,545.69018,607.54288,307.00000,532.00000,767.00000,0.00000,1457.00000,532.00000,501.00000,563.30000
1984,Berlin,male,150,1240.68832,1128.48666,1352.88999,920.00000,1151.50615,1432.00000,153.00000,2200.00000,1150.00000,1048.00000,1227.00000
1984,Berlin,female,114,749.79736,690.32923,809.26549,511.00000,716.00000,999.40556,102.00000,1533.00000,716.00000,639.00000,844.00000
1985,Schleswig-Holstein,male,123,1126.47676,1027.45210,1225.50142,818.00000,1023.00000,1319.52577,77.00000,2071.81444,1023.00000,946.00000,1125.00000
1985,Schleswig-Holstein,female,81,625.59090,550.99945,700.18235,388.43345,562.00000,853.22598,0.00000,1550.41478,562.00000,491.00000,665.00000
1985,Hamburg,male,97,1053.83454,942.74704,1164.92204,761.32678,971.00000,1378.37046,0.00000,2303.93600,971.00000,920.00000,1125.00000
1985,Hamburg,female,69,735.39403,649.31900,821.46906,448.10723,766.13681,971.00000,0.00000,1534.00000,767.00000,589.62500,895.00000
1985,Lower Saxony,male,353,1251.21448,1123.15956,1379.26939,853.04212,1048.00000,1451.93376,61.00000,2350.27122,1048.00000,1023.00000,1125.00000
1985,Lower Saxony,female,232,563.43270,519.05588,607.80952,248.03675,531.67015,783.69336,26.00000,1587.17828,531.00000,486.00000,603.00000
1985,Bremen,male,,,,,,,,,,,,
1985,Bremen,female,,,,,,,,,,,,
1985,North Rhine-Westphalia,male,1087,1151.33104,1114.85707,1187.80500,818.00000,1023.00000,1380.00000,0.00000,2223.00000,1023.00000,1023.00000,1074.00000
1985,North Rhine-Westphalia,female,596,618.09633,587.85023,648.34242,307.00000,578.07421,844.00000,0.00000,1649.50000,583.00000,511.00000,614.00000
1985,Hesse,male,430,1119.55439,1062.85036,1176.25841,767.00000,1023.00000,1391.48200,0.00000,2328.20500,1023.00000,971.00000,1090.87500
1985,Hesse,female,243,576.31770,533.69453,618.94086,307.00000,549.00113,770.29207,49.00000,1465.23017,546.00000,488.92500,639.50000
1985,"Rhineland-Palatinate, Saarland",male,266,1023.58400,961.30330,1085.86469,767.00000,965.31142,1179.86576,184.00000,1799.16441,968.00000,920.00000,1000.20000
1985,"Rhineland-Palatinate, Saarland",female,152,558.77808,504.33041,613.22574,256.00000,551.54424,767.00000,31.00000,1533.50000,542.00000,460.00000,614.00000
1985,Baden-Wuerttemberg,male,795,1111.70516,1075.68332,1147.72700,818.00000,1023.00000,1329.00000,51.50000,2095.50000,1023.00000,1023.00000,1074.00000
1985,Baden-Wuerttemberg,female,518,565.77340,536.82207,594.72473,275.23898,562.00000,767.00000,0.00000,1504.64152,562.00000,511.00000,614.00000
1985,Bavaria,male,679,1105.88878,1061.70054,1150.07701,767.00000,1023.00000,1371.58039,0.00000,2278.45099,1023.00000,971.00000,1023.00000
1985,Bavaria,female,497,584.50869,552.22208,616.79530,291.00000,537.00000,792.00000,0.00000,1543.50000,537.00000,511.00000,602.02500
1985,Berlin,male,125,1251.93581,1152.65208,1351.21954,971.00000,1125.00000,1520.29489,251.00000,2344.23721,1125.00000,1074.00000,1227.00000
