year,regtyp,sampreg,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1985,Urban regions,West,5159,933.75393,918.16917,949.33870,562.00000,869.00000,1176.00000,0.00000,2097.00000,869.00000,869.00000,895.00000
1985,Rural regions,West,1328,862.40214,820.29172,904.51256,445.58839,792.62446,1074.00000,0.00000,2016.61742,792.00000,767.00000,818.07500
1986,Urban regions,West,4969,984.82953,966.19921,1003.45984,613.00000,920.00000,1227.00000,0.00000,2148.00000,920.00000,920.00000,920.00000
1986,Rural regions,West,1303,862.40470,833.83326,890.97613,475.00000,822.47554,1125.00000,0.00000,2100.00000,823.00000,787.00000,869.00000
1987,Urban regions,West,4930,996.84591,979.50323,1014.18859,614.00000,920.00000,1253.00000,0.00000,2211.50000,920.00000,920.00000,946.00000
1987,Rural regions,West,1334,879.72514,850.16175,909.28853,449.69230,818.00000,1165.57292,0.00000,2239.39387,818.00000,791.70000,869.00000
1988,Urban regions,West,4737,1035.04058,1016.69331,1053.38786,639.00000,971.00000,1278.00000,0.00000,2236.50000,971.00000,965.87500,972.02500
1988,Rural regions,West,1226,903.33131,871.52789,935.13472,460.00000,869.00000,1176.00000,0.00000,2250.00000,869.00000,837.00000,920.00000
1989,Urban regions,West,4675,1075.99527,1056.44141,1095.54914,665.00000,1014.50969,1329.00000,0.00000,2325.00000,1015.00000,973.97500,1023.00000
1989,Rural regions,West,1182,965.94045,933.38854,998.49236,562.00000,920.00000,1232.07990,0.00000,2237.19975,920.00000,879.00000,965.02500
1990,Urban regions,West,4547,1134.39341,1113.41795,1155.36888,679.56956,1056.00000,1432.00000,0.00000,2560.64566,1056.00000,1023.00000,1074.00000
1990,Urban regions,East,1152,498.55063,487.40198,509.69928,381.00000,486.00000,603.00000,51.00000,936.00000,486.00000,470.97500,495.00000
1990,Rural regions,West,1200,1010.04407,975.18248,1044.90565,562.00000,971.00000,1278.00000,0.00000,2352.00000,971.00000,920.00000,1016.17500
1990,Rural regions,East,2207,462.45031,454.27104,470.62958,348.00000,460.00000,562.00000,27.00000,883.00000,460.00000,440.00000,460.00000
1991,Urban regions,West,4632,1179.54028,1158.15892,1200.92163,706.06259,1115.12378,1483.00000,0.00000,2648.40611,1115.00000,1074.00000,1125.00000
1991,Urban regions,East,943,624.53627,606.19327,642.87926,460.31249,568.40901,716.00000,92.00000,1099.53126,568.00000,562.00000,605.00000
1991,Rural regions,West,1233,1045.43418,1009.48483,1081.38352,562.00000,1002.12109,1380.00000,0.00000,2607.00000,1003.00000,946.00000,1023.00000
1991,Rural regions,East,1826,572.06104,559.86056,584.26153,411.79053,554.00000,675.32154,16.49400,1070.61807,554.00000,537.00000,562.00000
1992,Urban regions,West,4469,1247.57701,1225.91444,1269.23957,767.00000,1176.00000,1534.00000,0.00000,2684.50000,1176.00000,1149.95000,1176.00000
1992,Urban regions,East,835,785.01513,759.36143,810.66883,568.22669,732.88926,920.00000,40.56673,1447.65996,735.00000,716.00000,767.00000
1992,Rural regions,West,1203,1109.32143,1072.45706,1146.18580,614.00000,1051.29069,1468.19734,0.00000,2749.49335,1052.00000,1023.00000,1105.25000
1992,Rural regions,East,1529,734.45175,718.27834,750.62515,562.00000,716.00000,872.17279,96.74081,1337.43198,716.00000,703.90000,716.00000
1993,Urban regions,West,4414,1329.61413,1303.68850,1355.53977,818.00000,1227.00000,1651.00000,0.00000,2900.50000,1227.00000,1190.00000,1246.05000
1993,Urban regions,East,815,962.32260,927.53408,997.11112,716.00000,920.00000,1150.00000,65.00000,1801.00000,920.00000,869.00000,931.15000
1993,Rural regions,West,1200,1181.47254,1138.41630,1224.52877,665.00000,1074.00000,1534.00000,0.00000,2837.50000,1074.00000,1026.00000,1125.42500
1993,Rural regions,East,1457,879.37221,853.99811,904.74632,616.00000,818.00000,1074.00000,0.00000,1761.00000,818.00000,818.00000,851.00000
1994,Urban regions,West,4187,1353.21418,1327.52358,1378.90478,844.00000,1253.00000,1687.00000,0.00000,2951.50000,1253.00000,1227.00000,1278.00000
1994,Urban regions,East,796,1055.95507,1015.93395,1095.97620,767.00000,1023.00000,1278.00000,0.50000,2044.50000,1023.00000,971.00000,1024.00000
1994,Rural regions,West,1151,1222.76328,1178.98519,1266.54137,751.08608,1125.00000,1534.00000,0.00000,2708.37089,1125.00000,1076.92500,1176.30000
1994,Rural regions,East,1422,944.95049,921.56516,968.33582,690.24875,922.21643,1150.90431,0.00000,1841.88765,922.00000,920.00000,971.00000
1995,Urban regions,West,4396,1365.92045,1339.05275,1392.78815,818.00000,1278.00000,1697.11753,0.00000,3015.79382,1278.00000,1227.00000,1278.00000
1995,Urban regions,East,737,1089.28587,1015.20453,1163.36721,767.00000,999.28377,1255.28959,34.56561,1987.72398,999.00000,965.77500,1023.00000
1995,Rural regions,West,1244,1243.57685,1197.52453,1289.62916,704.49268,1140.23231,1585.00000,0.00000,2905.76097,1140.00000,1125.00000,1191.00000
1995,Rural regions,East,1476,991.59963,967.00571,1016.19355,714.00000,971.71584,1227.00000,0.00000,1996.50000,971.00000,950.87500,1017.00000
1996,Urban regions,West,4257,1405.44611,1378.41372,1432.47850,869.00000,1278.00000,1759.84714,20.00000,3096.11786,1278.00000,1277.87500,1292.15000
1996,Urban regions,East,736,1100.91930,1056.93777,1144.90083,767.00000,1039.37713,1329.00000,36.00000,2172.00000,1039.00000,1022.85000,1074.00000
1996,Rural regions,West,1236,1280.65443,1234.43048,1326.87838,765.22290,1176.00000,1636.00000,51.00000,2942.16566,1176.00000,1125.00000,1227.00000
1996,Rural regions,East,1401,1022.47756,997.14544,1047.80968,745.00000,1002.00000,1246.68708,61.00000,1999.21771,1002.00000,971.00000,1023.00000
1997,Urban regions,West,4137,1407.27962,1380.87280,1433.68645,841.00000,1278.00000,1790.00000,24.00000,3213.50000,1278.00000,1278.00000,1329.00000
1997,Urban regions,East,692,1098.71952,1050.99744,1146.44160,773.29551,1023.00000,1356.90615,51.00000,2232.32211,1023.00000,980.87500,1073.02500
1997,Rural regions,West,1189,1293.34280,1243.70333,1342.98226,767.00000,1188.69152,1636.00000,19.00000,2939.50000,1188.00000,1125.00000,1227.00000
1997,Rural regions,East,1379,1045.71474,1012.60503,1078.82444,767.00000,1023.00000,1265.65991,51.00000,2013.64978,1023.00000,990.00000,1023.00000
1998,Urban regions,West,4605,1404.35689,1379.31665,1429.39714,818.00000,1278.00000,1790.00000,0.00000,3248.00000,1278.00000,1278.00000,1314.00000
1998,Urban regions,East,714,1101.15236,1062.69777,1139.60695,808.00000,1048.00000,1329.00000,26.50000,2110.50000,1048.00000,1023.00000,1074.00000
1998,Rural regions,West,1361,1315.20479,1269.22236,1361.18723,716.00000,1227.00000,1687.00000,0.00000,3143.50000,1227.00000,1176.00000,1278.00000
1998,Rural regions,East,1449,1027.15974,999.52683,1054.79264,716.00000,996.25553,1278.00000,0.00000,2121.00000,997.00000,950.87500,1023.00000
1999,Urban regions,West,4528,1423.40275,1395.65915,1451.14634,818.00000,1279.32330,1790.00000,0.00000,3248.00000,1281.00000,1278.00000,1329.00000
1999,Urban regions,East,720,1118.47197,1074.75711,1162.18683,818.00000,1033.00000,1361.63577,2.54634,2177.08943,1033.00000,1023.00000,1074.00000
1999,Rural regions,West,1360,1302.75362,1253.57071,1351.93652,716.00000,1216.49593,1662.00000,0.00000,3081.00000,1217.00000,1125.00000,1278.00000
1999,Rural regions,East,1450,1034.95197,1009.16256,1060.74138,767.00000,1017.15071,1278.00000,0.50000,2044.50000,1017.00000,971.00000,1023.00000
2000,Urban regions,West,8010,1441.39330,1420.09646,1462.69015,785.00000,1329.00000,1841.00000,0.00000,3425.00000,1329.00000,1282.95000,1329.00000
2000,Urban regions,East,1036,1150.36523,1107.91300,1192.81746,767.00000,1074.00000,1432.00000,0.00000,2429.50000,1074.00000,1040.65000,1125.00000
2000,Rural regions,West,2568,1325.09507,1289.11994,1361.07020,715.94926,1227.00000,1687.00000,0.00000,3143.57611,1227.00000,1201.85000,1278.00000
2000,Rural regions,East,2169,1060.14216,1034.52184,1085.76248,716.00000,1023.00000,1311.52579,0.00000,2204.81448,1023.00000,996.50000,1023.00000
2001,Urban regions,West,7330,1460.86185,1438.21883,1483.50487,767.00000,1361.00000,1892.00000,0.00000,3579.50000,1361.00000,1329.00000,1380.00000
2001,Urban regions,East,984,1184.96763,1142.03061,1227.90466,767.00000,1123.05298,1534.00000,0.00000,2684.50000,1125.00000,1073.77500,1176.00000
2001,Rural regions,West,2277,1330.09608,1293.59289,1366.59926,679.81066,1255.37821,1738.00000,0.00000,3325.28402,1256.00000,1226.50000,1278.00000
2001,Rural regions,East,1983,1095.76752,1069.51053,1122.02451,750.72734,1023.00000,1347.25036,0.00000,2242.03488,1023.00000,1007.00000,1074.00000
2002,Urban regions,West,8068,1515.79692,1486.08761,1545.50622,750.00000,1400.00000,1925.32259,0.00000,3688.30648,1400.00000,1350.00000,1400.00000
2002,Urban regions,East,999,1197.93220,1148.57903,1247.28537,786.27935,1124.72345,1500.00000,0.00000,2570.58097,1124.00000,1073.00000,1179.02500
2002,Rural regions,West,2439,1352.99799,1314.49008,1391.50590,630.00000,1250.00000,1800.00000,0.00000,3555.00000,1250.00000,1200.00000,1300.00000
2002,Rural regions,East,1949,1110.70889,1082.59331,1138.82446,750.00000,1050.00000,1400.00000,0.00000,2375.00000,1050.00000,1000.00000,1100.00000
2003,Urban regions,West,7628,1531.15084,1503.69421,1558.60746,775.00000,1400.00000,1960.59196,0.00000,3738.97990,1400.00000,1400.00000,1422.52500
2003,Urban regions,East,954,1239.15864,1186.90268,1291.41460,800.00000,1180.00000,1586.57518,0.00000,2766.43794,1180.00000,1100.00000,1214.85000
2003,Rural regions,West,2296,1358.61541,1318.85824,1398.37257,635.26373,1262.09035,1800.00000,0.00000,3547.10440,1267.00000,1200.00000,1300.00000
2003,Rural regions,East,1873,1125.88847,1095.51469,1156.26226,700.00000,1081.32584,1423.24132,0.00000,2508.10329,1080.00000,1035.92500,1100.00000
2004,Urban regions,West,7350,1561.14187,1532.67510,1589.60863,793.19173,1400.00000,2000.00000,0.00000,3810.21241,1400.00000,1400.00000,1454.00000
2004,Urban regions,East,974,1196.84296,1144.13883,1249.54709,680.00000,1100.00000,1578.20599,0.00000,2925.51497,1100.00000,1020.00000,1200.00000
2004,Rural regions,West,2235,1374.57629,1331.46022,1417.69235,640.00000,1237.87600,1825.07038,0.00000,3602.67595,1238.00000,1200.00000,1300.00000
2004,Rural regions,East,1807,1136.70506,1105.54036,1167.86977,722.17466,1075.71584,1450.00000,0.00000,2541.73801,1075.00000,1022.95000,1100.00000
2005,Urban regions,West,6977,1551.45471,1523.75889,1579.15052,750.00000,1400.00000,2000.00000,0.00000,3875.00000,1400.00000,1400.00000,1450.00000
2005,Urban regions,East,921,1243.80713,1193.12812,1294.48613,800.00000,1200.00000,1689.10461,0.00000,3022.76151,1200.00000,1100.00000,1230.80000
2005,Rural regions,West,2112,1416.82820,1372.63377,1461.02263,650.00000,1300.00000,1900.00000,0.00000,3775.00000,1300.00000,1250.00000,1400.00000
2005,Rural regions,East,1707,1135.26241,1100.45311,1170.07171,700.00000,1050.00000,1460.90930,0.00000,2602.27326,1050.00000,1000.00000,1100.00000
2006,Urban regions,West,7299,1575.07638,1542.67229,1607.48046,767.05391,1413.96346,2000.00000,0.00000,3849.41913,1414.00000,1400.00000,1480.25000
2006,Urban regions,East,947,1212.41569,1158.51037,1266.32102,703.10823,1150.00000,1600.00000,0.00000,2945.33766,1150.00000,1079.95000,1200.00000
2006,Rural regions,West,2299,1436.24883,1385.92236,1486.57530,609.53503,1300.00000,1871.00596,0.00000,3763.21235,1300.00000,1219.92500,1353.37500
2006,Rural regions,East,1817,1156.16127,1122.86359,1189.45894,720.00000,1100.00000,1499.13847,0.00000,2667.84619,1100.00000,1050.00000,1100.00000
2007,Urban regions,West,6894,1599.58467,1569.69661,1629.47273,800.00000,1450.00000,2000.00000,0.00000,3800.00000,1450.00000,1400.00000,1500.00000
2007,Urban regions,East,907,1222.75346,1166.65721,1278.84971,700.00000,1100.00000,1605.30395,0.00000,2963.25988,1100.00000,1050.00000,1200.00000
2007,Rural regions,West,2188,1416.84986,1375.02315,1458.67657,670.00000,1300.00000,1874.59045,0.00000,3681.47614,1300.00000,1219.87500,1390.05000
2007,Rural regions,East,1791,1159.38684,1126.54805,1192.22563,716.49814,1100.00000,1500.00000,0.00000,2675.25279,1100.00000,1050.00000,1140.17500
2008,Urban regions,West,6536,1608.25585,1577.92538,1638.58631,750.00000,1465.42649,2050.00000,0.00000,4000.00000,1465.00000,1400.00000,1500.00000
2008,Urban regions,East,885,1264.58821,1212.26304,1316.91339,800.00000,1200.00000,1660.09357,0.00000,2950.23394,1200.00000,1154.00000,1264.00000
2008,Rural regions,West,2043,1426.87606,1381.46063,1472.29149,625.00000,1300.00000,1900.00000,0.00000,3812.50000,1300.00000,1235.00000,1400.00000
2008,Rural regions,East,1698,1159.40813,1125.86045,1192.95581,705.34317,1100.00000,1500.00000,0.00000,2691.98524,1100.00000,1050.00000,1176.45000
2009,Urban regions,West,6001,1629.77004,1598.22424,1661.31585,780.00000,1500.00000,2100.00000,0.00000,4080.00000,1500.00000,1452.92500,1500.00000
2009,Urban regions,East,831,1317.64275,1243.80443,1391.48107,769.20912,1200.00000,1672.98360,0.00000,3028.64533,1200.00000,1100.00000,1300.00000
2009,Rural regions,West,1944,1463.30229,1412.97775,1513.62682,662.03170,1326.00000,1921.65463,0.00000,3811.08901,1326.00000,1250.00000,1416.00000
2009,Rural regions,East,1627,1223.34091,1184.83855,1261.84327,700.00000,1150.00000,1600.00000,0.00000,2950.00000,1150.00000,1100.00000,1200.00000
2010,Urban regions,West,8135,1692.92404,1663.73750,1722.11058,802.87449,1500.00000,2167.72762,0.00000,4215.00733,1500.00000,1500.00000,1600.00000
2010,Urban regions,East,1050,1365.86076,1294.86774,1436.85378,741.35453,1222.38793,1800.00000,0.00000,3387.96821,1228.00000,1199.90000,1306.12500
2010,Rural regions,West,2875,1468.44659,1426.43407,1510.45910,634.58334,1357.22495,1900.00000,0.00000,3798.12499,1357.00000,1300.00000,1400.00000
2010,Rural regions,East,2027,1253.09193,1214.96688,1291.21697,728.95770,1153.51277,1610.70696,0.00000,2933.33084,1154.00000,1100.00000,1200.00000
2011,Urban regions,West,9650,1742.10044,1715.66013,1768.54075,900.00000,1590.00000,2200.00000,0.00000,4150.00000,1590.00000,1500.00000,1600.00000
2011,Urban regions,East,1245,1354.35549,1306.79197,1401.91901,850.00000,1250.00000,1800.00000,0.00000,3225.00000,1250.00000,1200.00000,1315.12500
2011,Rural regions,West,3748,1509.43286,1472.57201,1546.29371,701.41494,1400.00000,2000.00000,0.00000,3947.87759,1400.00000,1320.00000,1446.00000
2011,Rural regions,East,2361,1280.21464,1247.32557,1313.10371,775.00000,1200.00000,1650.00000,0.00000,2962.50000,1200.00000,1149.75000,1230.00000
2012,Urban regions,West,9459,1755.38911,1727.99904,1782.77919,870.00000,1600.00000,2280.00000,0.00000,4395.00000,1600.00000,1550.00000,1600.00000
2012,Urban regions,East,1210,1463.42379,1394.20245,1532.64512,900.00000,1300.00000,1900.00000,0.00000,3400.00000,1300.00000,1200.00000,1400.00000
2012,Rural regions,West,3746,1516.40302,1480.41588,1552.39016,700.00000,1400.00000,2000.00000,0.00000,3950.00000,1400.00000,1300.00000,1470.00000
2012,Rural regions,East,2321,1338.54738,1302.74578,1374.34899,818.00103,1235.92942,1700.00000,0.00000,3022.99845,1235.00000,1200.00000,1300.00000
2013,Urban regions,West,11381,1772.25593,1746.39883,1798.11303,811.19107,1600.00000,2300.00000,0.00000,4533.21340,1600.00000,1550.00000,1600.00000
2013,Urban regions,East,1273,1433.73889,1374.56024,1492.91755,870.00000,1300.00000,1900.00000,0.00000,3445.00000,1300.00000,1230.00000,1400.00000
2013,Rural regions,West,4117,1586.94332,1550.87385,1623.01279,798.00000,1498.68664,2019.85117,0.00000,3852.62793,1499.00000,1400.00000,1500.00000
2013,Rural regions,East,2309,1355.21427,1320.51500,1389.91354,830.79924,1224.27821,1700.00000,0.00000,3003.80114,1225.00000,1200.00000,1300.00000
2014,Urban regions,West,9899,1812.87356,1784.70038,1841.04675,850.00000,1600.00000,2300.00000,0.00000,4475.00000,1600.00000,1600.00000,1695.00000
2014,Urban regions,East,1126,1495.52538,1433.30345,1557.74730,900.00000,1380.00000,1950.00000,0.00000,3525.00000,1380.00000,1299.75000,1462.20000
2014,Rural regions,West,3710,1578.33812,1539.06901,1617.60722,730.00000,1500.00000,2089.82075,0.00000,4129.55188,1500.00000,1400.00000,1500.25000
2014,Rural regions,East,2087,1413.97818,1376.17524,1451.78111,850.00000,1300.00000,1800.00000,0.00000,3225.00000,1300.00000,1250.00000,1376.00000
2015,Urban regions,West,9732,1846.89329,1818.21791,1875.56868,900.00000,1700.00000,2400.00000,0.00000,4650.00000,1700.00000,1614.97500,1700.00000
2015,Urban regions,East,1133,1523.10580,1457.89198,1588.31961,936.20037,1350.00000,1989.09167,0.00000,3568.42863,1350.00000,1252.00000,1434.07500
2015,Rural regions,West,3733,1642.38646,1602.06658,1682.70635,800.00000,1500.00000,2136.33643,0.00000,4140.84108,1500.00000,1450.00000,1555.07500
2015,Rural regions,East,1978,1427.53906,1387.25336,1467.82476,869.32683,1300.00000,1800.00000,0.00000,3196.00975,1300.00000,1250.00000,1350.05000
2016,Urban regions,West,9128,1854.81343,1824.91513,1884.71173,900.00000,1700.00000,2400.00000,0.00000,4650.00000,1700.00000,1604.97500,1700.00000
