year,migback,sex,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1984,No migration background,male,2937,1136.93622,1114.32116,1159.55129,818.00000,1023.00000,1380.00000,0.00000,2223.00000,1023.00000,1023.00000,1028.00000
1984,No migration background,female,1865,581.91507,565.95144,597.87870,298.00000,537.00000,795.51945,0.00000,1541.79863,537.00000,511.00000,562.00000
1984,Direct migration background,male,1477,1023.09757,995.45327,1050.74187,792.00000,946.00000,1125.00000,292.50000,1624.50000,946.00000,920.00000,971.00000
1984,Direct migration background,female,769,586.47627,564.23013,608.72241,380.57234,562.00000,723.54344,0.00000,1238.00008,562.00000,511.00000,588.25000
1984,Indirect migration background,male,35,788.67174,646.48826,930.85522,614.30632,716.00000,1038.52699,164.00000,1674.85800,716.00000,614.00000,1125.00000
1984,Indirect migration background,female,32,517.78720,416.28844,619.28595,303.01993,494.34045,622.08695,61.00000,1074.00000,511.00000,307.00000,614.00000
1985,No migration background,male,2683,1147.46121,1121.07921,1173.84322,818.00000,1023.00000,1380.00000,0.00000,2223.00000,1023.00000,1023.00000,1036.25000
1985,No migration background,female,1814,596.21063,579.40862,613.01263,293.00000,562.00000,818.00000,0.00000,1605.50000,562.00000,532.97500,593.22500
1985,Direct migration background,male,1263,1019.94838,994.79615,1045.10061,818.00000,946.00000,1176.00000,281.00000,1713.00000,946.00000,920.00000,971.00000
1985,Direct migration background,female,662,589.99870,567.51186,612.48554,409.00000,574.79099,767.00000,0.00000,1304.00000,574.00000,562.00000,614.00000
1985,Indirect migration background,male,35,800.58404,649.18717,951.98090,588.26524,716.62340,1043.77245,38.00000,1568.00000,716.00000,259.90000,1109.00000
1985,Indirect migration background,female,30,471.43194,374.93240,567.93148,223.30159,477.04121,614.00000,131.00000,1023.00000,511.00000,160.00000,614.00000
1986,No migration background,male,2575,1185.46299,1158.69902,1212.22695,869.00000,1074.00000,1432.00000,24.50000,2276.50000,1074.00000,1031.92500,1074.05000
1986,No migration background,female,1752,637.15679,616.88101,657.43257,322.00000,609.94277,869.00000,0.00000,1689.50000,612.00000,562.00000,614.00000
1986,Direct migration background,male,1225,1053.17590,1027.15748,1079.19432,818.00000,997.00000,1176.00000,281.00000,1713.00000,997.00000,971.00000,1023.00000
1986,Direct migration background,female,631,601.70992,576.70753,626.71230,350.12993,566.80252,784.48652,0.00000,1436.02140,564.00000,515.92500,614.00000
1986,Indirect migration background,male,48,772.47539,638.55240,906.39839,453.62719,771.09819,963.14336,49.00000,1727.41761,767.00000,613.72500,961.00000
1986,Indirect migration background,female,41,717.96945,575.10277,860.83614,349.82616,616.18041,899.53556,102.00000,1687.00000,621.00000,343.00000,972.30000
1987,No migration background,male,2567,1210.27719,1185.15986,1235.39452,869.00000,1107.16672,1482.22043,0.00000,2402.05106,1109.00000,1074.00000,1125.00000
1987,No migration background,female,1759,640.06741,622.05386,658.08096,316.03733,614.00000,869.00000,0.00000,1698.44401,614.00000,578.97500,625.02500
1987,Direct migration background,male,1201,1073.46249,1048.22876,1098.69623,869.00000,1023.00000,1227.00000,332.00000,1764.00000,1023.00000,971.00000,1023.00000
1987,Direct migration background,female,647,618.69971,593.07508,644.32434,358.00000,614.00000,818.00000,31.00000,1508.00000,614.00000,552.00000,665.00000
1987,Indirect migration background,male,48,837.81664,718.12776,957.50552,665.00000,869.00000,1065.73984,143.00000,1666.84960,869.00000,716.00000,1074.00000
1987,Indirect migration background,female,42,511.71383,438.09555,585.33211,354.60115,409.00000,724.43435,118.00000,1023.00000,409.00000,368.00000,723.00000
1988,No migration background,male,2436,1252.12226,1226.61045,1277.63406,920.00000,1125.00000,1534.00000,0.00000,2455.00000,1125.00000,1125.00000,1164.30000
1988,No migration background,female,1681,665.74780,645.59802,685.89758,309.54977,639.00000,920.00000,0.00000,1835.67535,639.00000,614.00000,665.00000
1988,Direct migration background,male,1111,1116.13549,1089.98651,1142.28447,878.41109,1023.00000,1278.00000,279.02773,1877.38336,1023.00000,1023.00000,1074.00000
1988,Direct migration background,female,616,690.49354,631.44266,749.54442,332.00000,614.00000,818.00000,0.00000,1547.00000,614.00000,562.00000,665.00000
1988,Indirect migration background,male,66,781.10675,672.91852,889.29498,398.33769,862.70272,1074.00000,153.00000,2087.49347,869.00000,514.00000,1074.00000
1988,Indirect migration background,female,53,537.53086,447.57511,627.48662,298.65958,473.36611,780.63586,0.00000,1047.00000,460.00000,332.00000,782.00000
