"hlf0632","year","hhtyp","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"2","2018","Paar mit Kind(ern)","Ländlicher Raum","116","0.129900563125821","0.110005984828118","0.149795141423524"
"2","2018","Sonstige","Städtischer Raum","9","","",""
"2","2018","Sonstige","Ländlicher Raum","8","","",""
"3","2018","1-Pers.- Haushalt","Städtischer Raum","67","0.0989852293535132","0.0758481116377643","0.122122347069262"
"3","2018","1-Pers.- Haushalt","Ländlicher Raum","32","0.100837627409507","0.0698188856332676","0.131856369185747"
"3","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","156","0.116674840323525","0.100162307620929","0.133187373026121"
"3","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","99","0.0957077872090909","0.0774740318260198","0.113941542592162"
"3","2018","Alleinerziehende","Städtischer Raum","19","","",""
"3","2018","Alleinerziehende","Ländlicher Raum","12","","",""
"3","2018","Paar mit Kind(ern)","Städtischer Raum","175","0.0960383113191482","0.0818472396058597","0.110229383032437"
"3","2018","Paar mit Kind(ern)","Ländlicher Raum","128","0.124217504182874","0.104699549419266","0.143735458946481"
"3","2018","Sonstige","Städtischer Raum","6","","",""
"3","2018","Sonstige","Ländlicher Raum","5","","",""
"4","2018","1-Pers.- Haushalt","Städtischer Raum","37","0.0556141250327001","0.0378589319339923","0.073369318131408"
"4","2018","1-Pers.- Haushalt","Ländlicher Raum","27","","",""
"4","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","90","0.0673584656548109","0.0544665263551224","0.0802504049544993"
"4","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","71","0.080512438744466","0.0636487525868522","0.0973761249020797"
"4","2018","Alleinerziehende","Städtischer Raum","16","","",""
"4","2018","Alleinerziehende","Ländlicher Raum","13","","",""
"4","2018","Paar mit Kind(ern)","Städtischer Raum","121","0.0915593482524128","0.0776688587312568","0.105449837773569"
"4","2018","Paar mit Kind(ern)","Ländlicher Raum","79","0.0710062292093219","0.0558077755654314","0.0862046828532125"
"4","2018","Sonstige","Städtischer Raum","7","","",""
"4","2018","Sonstige","Ländlicher Raum","6","","",""
"5","2018","1-Pers.- Haushalt","Städtischer Raum","62","0.099476837587536","0.0762886645188624","0.12266501065621"
"5","2018","1-Pers.- Haushalt","Ländlicher Raum","60","0.147878407274224","0.111310763874046","0.184446050674402"
"5","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","136","0.0975955851470662","0.0823311592586884","0.112860011035444"
"5","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","131","0.14866044030232","0.126611018494578","0.170709862110061"
"5","2018","Alleinerziehende","Städtischer Raum","37","0.135199165423773","0.0895990154675292","0.180799315380017"
"5","2018","Alleinerziehende","Ländlicher Raum","26","","",""
"5","2018","Paar mit Kind(ern)","Städtischer Raum","276","0.161630218121942","0.143900696711965","0.179359739531919"
"5","2018","Paar mit Kind(ern)","Ländlicher Raum","194","0.179992918128546","0.157258633770929","0.202727202486164"
"5","2018","Sonstige","Städtischer Raum","15","","",""
"5","2018","Sonstige","Ländlicher Raum","15","","",""
"6","2018","1-Pers.- Haushalt","Städtischer Raum","31","0.0513954533803831","0.0342888787773547","0.0685020279834115"
"6","2018","1-Pers.- Haushalt","Ländlicher Raum","20","","",""
"6","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","73","0.0526878373883421","0.0411966071575476","0.0641790676191367"
"6","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","58","0.0625682529041641","0.047557760681708","0.0775787451266202"
"6","2018","Alleinerziehende","Städtischer Raum","17","","",""
"6","2018","Alleinerziehende","Ländlicher Raum","13","","",""
"6","2018","Paar mit Kind(ern)","Städtischer Raum","107","0.071691420612242","0.0592663833441084","0.0841164578803756"
"6","2018","Paar mit Kind(ern)","Ländlicher Raum","78","0.0672037891074389","0.0523876500988472","0.0820199281160305"
"6","2018","Sonstige","Städtischer Raum","1","","",""
"6","2018","Sonstige","Ländlicher Raum","2","","",""
"7","2018","1-Pers.- Haushalt","Städtischer Raum","33","0.0458050610281579","0.0296081054366436","0.0620020166196722"
"7","2018","1-Pers.- Haushalt","Ländlicher Raum","17","","",""
"7","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","51","0.0302030208414185","0.0214000272133351","0.039006014469502"
"7","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","55","0.049465994133859","0.0360264266871901","0.0629055615805279"
"7","2018","Alleinerziehende","Städtischer Raum","13","","",""
"7","2018","Alleinerziehende","Ländlicher Raum","17","","",""
"7","2018","Paar mit Kind(ern)","Städtischer Raum","129","0.0739862459574847","0.0613795250201897","0.0865929668947796"
"7","2018","Paar mit Kind(ern)","Ländlicher Raum","104","0.101345840239199","0.0834873789982929","0.119204301480106"
"7","2018","Sonstige","Städtischer Raum","4","","",""
"7","2018","Sonstige","Ländlicher Raum","6","","",""
"8","2018","1-Pers.- Haushalt","Städtischer Raum","20","","",""
"8","2018","1-Pers.- Haushalt","Ländlicher Raum","22","","",""
"8","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","31","0.0231065529255995","0.0153787513589125","0.0308343544922864"
"8","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","36","0.0447746954729548","0.0319567824376129","0.0575926085082966"
"8","2018","Alleinerziehende","Städtischer Raum","20","","",""
"8","2018","Alleinerziehende","Ländlicher Raum","18","","",""
"8","2018","Paar mit Kind(ern)","Städtischer Raum","86","0.0586895565694508","0.0473690782472665","0.0700100348916351"
"8","2018","Paar mit Kind(ern)","Ländlicher Raum","61","0.0414988435479931","0.0296967488502812","0.053300938245705"
"8","2018","Sonstige","Städtischer Raum","6","","",""
"8","2018","Sonstige","Ländlicher Raum","1","","",""
"9","2018","1-Pers.- Haushalt","Städtischer Raum","6","","",""
"9","2018","1-Pers.- Haushalt","Ländlicher Raum","1","","",""
"9","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","3","","",""
"9","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","7","","",""
"9","2018","Alleinerziehende","Städtischer Raum","3","","",""
"9","2018","Alleinerziehende","Ländlicher Raum","5","","",""
"9","2018","Paar mit Kind(ern)","Städtischer Raum","22","","",""
"9","2018","Paar mit Kind(ern)","Ländlicher Raum","11","","",""
"9","2018","Sonstige","Städtischer Raum","2","","",""
"9","2018","Sonstige","Ländlicher Raum","","","",""
"10","2018","1-Pers.- Haushalt","Städtischer Raum","7","","",""
"10","2018","1-Pers.- Haushalt","Ländlicher Raum","8","","",""
"10","2018","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","5","","",""
"10","2018","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","7","","",""
"10","2018","Alleinerziehende","Städtischer Raum","5","","",""
"10","2018","Alleinerziehende","Ländlicher Raum","6","","",""
"10","2018","Paar mit Kind(ern)","Städtischer Raum","12","","",""
"10","2018","Paar mit Kind(ern)","Ländlicher Raum","8","","",""
"10","2018","Sonstige","Städtischer Raum","1","","",""
"10","2018","Sonstige","Ländlicher Raum","","","",""
"0","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"0","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"0","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"0","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"0","2019","Alleinerziehende","Städtischer Raum","","","",""
"0","2019","Alleinerziehende","Ländlicher Raum","","","",""
"0","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"0","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"0","2019","Sonstige","Städtischer Raum","","","",""
"0","2019","Sonstige","Ländlicher Raum","","","",""
"1","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"1","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"1","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"1","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"1","2019","Alleinerziehende","Städtischer Raum","","","",""
"1","2019","Alleinerziehende","Ländlicher Raum","","","",""
"1","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"1","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"1","2019","Sonstige","Städtischer Raum","","","",""
"1","2019","Sonstige","Ländlicher Raum","","","",""
"2","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"2","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"2","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"2","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"2","2019","Alleinerziehende","Städtischer Raum","","","",""
"2","2019","Alleinerziehende","Ländlicher Raum","","","",""
"2","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"2","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"2","2019","Sonstige","Städtischer Raum","","","",""
"2","2019","Sonstige","Ländlicher Raum","","","",""
"3","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"3","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"3","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"3","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"3","2019","Alleinerziehende","Städtischer Raum","","","",""
"3","2019","Alleinerziehende","Ländlicher Raum","","","",""
"3","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"3","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"3","2019","Sonstige","Städtischer Raum","","","",""
"3","2019","Sonstige","Ländlicher Raum","","","",""
"4","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"4","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"4","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"4","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"4","2019","Alleinerziehende","Städtischer Raum","","","",""
"4","2019","Alleinerziehende","Ländlicher Raum","","","",""
"4","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"4","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"4","2019","Sonstige","Städtischer Raum","","","",""
"4","2019","Sonstige","Ländlicher Raum","","","",""
"5","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"5","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"5","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"5","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"5","2019","Alleinerziehende","Städtischer Raum","","","",""
"5","2019","Alleinerziehende","Ländlicher Raum","","","",""
"5","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"5","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"5","2019","Sonstige","Städtischer Raum","","","",""
"5","2019","Sonstige","Ländlicher Raum","","","",""
"6","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"6","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"6","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"6","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"6","2019","Alleinerziehende","Städtischer Raum","","","",""
"6","2019","Alleinerziehende","Ländlicher Raum","","","",""
"6","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"6","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"6","2019","Sonstige","Städtischer Raum","","","",""
"6","2019","Sonstige","Ländlicher Raum","","","",""
"7","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"7","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"7","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"7","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"7","2019","Alleinerziehende","Städtischer Raum","","","",""
"7","2019","Alleinerziehende","Ländlicher Raum","","","",""
"7","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"7","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"7","2019","Sonstige","Städtischer Raum","","","",""
"7","2019","Sonstige","Ländlicher Raum","","","",""
"8","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"8","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"8","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"8","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"8","2019","Alleinerziehende","Städtischer Raum","","","",""
"8","2019","Alleinerziehende","Ländlicher Raum","","","",""
"8","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"8","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"8","2019","Sonstige","Städtischer Raum","","","",""
"8","2019","Sonstige","Ländlicher Raum","","","",""
"9","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"9","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"9","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"9","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"9","2019","Alleinerziehende","Städtischer Raum","","","",""
"9","2019","Alleinerziehende","Ländlicher Raum","","","",""
"9","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"9","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"9","2019","Sonstige","Städtischer Raum","","","",""
"9","2019","Sonstige","Ländlicher Raum","","","",""
"10","2019","1-Pers.- Haushalt","Städtischer Raum","","","",""
"10","2019","1-Pers.- Haushalt","Ländlicher Raum","","","",""
"10","2019","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","","","",""
"10","2019","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","","","",""
"10","2019","Alleinerziehende","Städtischer Raum","","","",""
"10","2019","Alleinerziehende","Ländlicher Raum","","","",""
"10","2019","Paar mit Kind(ern)","Städtischer Raum","","","",""
"10","2019","Paar mit Kind(ern)","Ländlicher Raum","","","",""
"10","2019","Sonstige","Städtischer Raum","","","",""
"10","2019","Sonstige","Ländlicher Raum","","","",""
"0","2020","1-Pers.- Haushalt","Städtischer Raum","268","0.372949585766644","0.337252741330864","0.408646430202424"
"0","2020","1-Pers.- Haushalt","Ländlicher Raum","111","0.266607070386851","0.222721678766986","0.310492462006717"
"0","2020","(Ehe-)Paar ohne Kind(er)","Städtischer Raum","631","0.357469001473022","0.333978618617542","0.380959384328501"
"0","2020","(Ehe-)Paar ohne Kind(er)","Ländlicher Raum","327","0.300853938893639","0.272694577109645","0.329013300677633"
"0","2020","Alleinerziehende","Städtischer Raum","38","0.167165526721739","0.115837711437609","0.218493342005869"
"0","2020","Alleinerziehende","Ländlicher Raum","37","0.210524745856352","0.147551512927711","0.273497978784992"
"0","2020","Paar mit Kind(ern)","Städtischer Raum","399","0.219093400849845","0.199013180065455","0.239173621634236"
"0","2020","Paar mit Kind(ern)","Ländlicher Raum","196","0.168136075883681","0.145395737854681","0.190876413912681"
"0","2020","Sonstige","Städtischer Raum","17","","",""
"0","2020","Sonstige","Ländlicher Raum","15","","",""
"1","2020","1-Pers.- Haushalt","Städtischer Raum","79","0.121891357580042","0.0977415255001908","0.146041189659893"
"1","2020","1-Pers.- Haushalt","Ländlicher Raum","43","0.110276897208765","0.0791894192445321","0.141364375172998"
