"hlf0632","year","quintil","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"3","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"4","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"4","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"4","2020","2","Staedtischer Raum","52","0.0717769879834743","0.0494625829413297","0.094091393025619"
"4","2020","2","Laendlicher Raum","59","0.158402286805769","0.124091043186449","0.192713530425089"
"4","2020","3","Staedtischer Raum","76","0.0665988348097575","0.0507692645241075","0.0824284050954075"
"4","2020","3","Laendlicher Raum","105","0.121122128187014","0.100818751764083","0.141425504609946"
"4","2020","4","Staedtischer Raum","229","0.0778445247157105","0.0678831350743977","0.0878059143570233"
"4","2020","4","Laendlicher Raum","216","0.080717644309196","0.0691710756521744","0.0922642129662176"
"4","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"4","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"5","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"5","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"5","2020","2","Staedtischer Raum","135","0.255918934956986","0.218194054880583","0.293643815033389"
"5","2020","2","Laendlicher Raum","83","0.185136151940871","0.148636257864928","0.221636046016813"
"5","2020","3","Staedtischer Raum","211","0.213048105741311","0.187051624267492","0.23904458721513"
"5","2020","3","Laendlicher Raum","202","0.198630440423556","0.173803021148375","0.223457859698738"
"5","2020","4","Staedtischer Raum","508","0.186109821310252","0.17163972680232","0.200579915818185"
"5","2020","4","Laendlicher Raum","319","0.169369235141421","0.153470392536139","0.185268077746703"
"5","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"5","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"6","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"6","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"6","2020","2","Staedtischer Raum","45","0.130836509472649","0.101683610753412","0.159989408191885"
"6","2020","2","Laendlicher Raum","29","","",""
"6","2020","3","Staedtischer Raum","61","0.110570269338119","0.0906600224364586","0.13048051623978"
"6","2020","3","Laendlicher Raum","94","0.0971708682057927","0.0787392664360357","0.11560246997555"
"6","2020","4","Staedtischer Raum","220","0.0863712776029007","0.0759271213241929","0.0968154338816085"
"6","2020","4","Laendlicher Raum","171","0.0701267711157925","0.0593025156324923","0.0809510265990927"
"6","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"6","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"7","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"7","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"7","2020","2","Staedtischer Raum","44","0.108862097934087","0.0819357570821793","0.135788438785995"
"7","2020","2","Laendlicher Raum","39","0.0551179517045068","0.0336723223156918","0.0765635810933218"
"7","2020","3","Staedtischer Raum","81","0.0469086727475911","0.0334842545746904","0.0603330909204918"
"7","2020","3","Laendlicher Raum","120","0.0929238251395657","0.0748571733423092","0.110990476936822"
"7","2020","4","Staedtischer Raum","232","0.0881923321990786","0.0776491708861199","0.0987354935120373"
"7","2020","4","Laendlicher Raum","163","0.0656155483441914","0.0551198721564901","0.0761112245318926"
"7","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"7","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"8","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"8","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"8","2020","2","Staedtischer Raum","45","0.0657240890864549","0.0443017743839904","0.0871464037889193"
"8","2020","2","Laendlicher Raum","36","0.088955653220914","0.0622034227083184","0.11570788373351"
"8","2020","3","Staedtischer Raum","59","0.0691445591557954","0.053037295503927","0.0852518228076637"
"8","2020","3","Laendlicher Raum","65","0.050184149794085","0.0365980360349172","0.0637702635532528"
"8","2020","4","Staedtischer Raum","105","0.0397267608050155","0.0324649854719314","0.0469885361380997"
"8","2020","4","Laendlicher Raum","78","0.0327068909981293","0.0251673845094559","0.0402463974868026"
"8","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"8","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"9","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"9","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"9","2020","2","Staedtischer Raum","7","","",""
"9","2020","2","Laendlicher Raum","17","","",""
"9","2020","3","Staedtischer Raum","6","","",""
"9","2020","3","Laendlicher Raum","13","","",""
"9","2020","4","Staedtischer Raum","41","0.0135363674995859","0.0092400593291215","0.0178326756700503"
"9","2020","4","Laendlicher Raum","26","","",""
"9","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"9","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
"10","2020","1 Einkommensschwächstes Quintil","Staedtischer Raum","","","",""
"10","2020","1 Einkommensschwächstes Quintil","Laendlicher Raum","","","",""
"10","2020","2","Staedtischer Raum","9","","",""
"10","2020","2","Laendlicher Raum","10","","",""
"10","2020","3","Staedtischer Raum","8","","",""
"10","2020","3","Laendlicher Raum","13","","",""
"10","2020","4","Staedtischer Raum","15","","",""
"10","2020","4","Laendlicher Raum","9","","",""
"10","2020","5 Einkommensstärkstes Quintil","Staedtischer Raum","","","",""
"10","2020","5 Einkommensstärkstes Quintil","Laendlicher Raum","","","",""
