year,age_gr,bula_h,plh0191,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,17-29 y.,Berlin,Disagree,0.16145,32,63,0.06986,0.25304
1990,17-29 y.,Berlin,Disagree completely,0.15323,31,63,0.06356,0.24289
1990,17-29 y.,Brandenburg,Agree,0.19095,36,166,0.13098,0.25093
1990,17-29 y.,Brandenburg,Disagree,0.37628,65,166,0.30236,0.45020
1990,17-29 y.,Brandenburg,Disagree completely,0.36951,65,166,0.29586,0.44316
1990,17-29 y.,Mecklenburg-Western Pomerania,Agree,0.26755,38,138,0.19342,0.34168
1990,17-29 y.,Mecklenburg-Western Pomerania,Disagree,0.33397,49,138,0.25500,0.41295
1990,17-29 y.,Mecklenburg-Western Pomerania,Disagree completely,0.34649,51,138,0.26681,0.42617
1990,17-29 y.,Saxony,Agree,0.21558,74,301,0.16904,0.26211
1990,17-29 y.,Saxony,Disagree,0.36749,119,301,0.31293,0.42205
1990,17-29 y.,Saxony,Disagree completely,0.34255,108,301,0.28885,0.39625
1990,17-29 y.,Saxony-Anhalt,Agree,0.19649,39,199,0.14115,0.25184
1990,17-29 y.,Saxony-Anhalt,Disagree,0.39522,87,199,0.32712,0.46332
1990,17-29 y.,Saxony-Anhalt,Disagree completely,0.32314,73,199,0.25800,0.38828
1990,17-29 y.,Thuringa,Disagree,0.43125,90,161,0.35451,0.50799
1990,17-29 y.,Thuringa,Disagree completely,0.36925,71,161,0.29447,0.44402
1990,30-45 y.,Berlin,Disagree,0.13261,39,89,0.06175,0.20347
1990,30-45 y.,Berlin,Disagree completely,0.17791,50,89,0.09800,0.25781
1990,30-45 y.,Brandenburg,Agree,0.20699,54,251,0.15677,0.25722
1990,30-45 y.,Brandenburg,Disagree,0.31525,88,251,0.25766,0.37285
1990,30-45 y.,Brandenburg,Disagree completely,0.40350,109,251,0.34269,0.46432
1990,30-45 y.,Mecklenburg-Western Pomerania,Agree,0.18633,31,153,0.12443,0.24823
