year,pli0079,bula_h,regtyp,proportion,n,lower_confidence,upper_confidence
1990,Daily,North Rhine-Westphalia,Urban regions,0.24615384615384617,18165,0.23988939474442106,0.2524182975632713
1990,Daily,Baden-Wuerttemberg,Urban regions,0.15384615384615385,18165,0.14859921070018678,0.15909309699212093
1990,Daily,Bavaria,Rural regions,0.11282051282051282,18165,0.10821966200971567,0.11742136363130998
1990,Daily,Bavaria,Urban regions,0.09743589743589744,18165,0.09312332012899323,0.10174847474280165
1990,Daily,Hesse,Urban regions,0.09230769230769231,18165,0.08809822981091807,0.09651715480446656
1990,Daily,Lower Saxony,Rural regions,0.05641025641025641,18165,0.05305512903152861,0.05976538378898421
1990,Daily,"Rhineland-Palatinate, Saarland",Urban regions,0.05641025641025641,18165,0.05305512903152861,0.05976538378898421
1990,Daily,Lower Saxony,Urban regions,0.041025641025641026,18165,0.03814114758531664,0.04391013446596541
1990,Daily,Berlin,Urban regions,0.03076923076923077,18165,0.028257863173856285,0.03328059836460526
1990,Daily,Baden-Wuerttemberg,Rural regions,0.03076923076923077,18165,0.028257863173856285,0.03328059836460526
1990,Daily,Hamburg,Urban regions,0.020512820512820513,18165,0.018451476680472582,0.022574164345168443
1990,Daily,Hesse,Rural regions,0.020512820512820513,18165,0.018451476680472582,0.022574164345168443
1990,Daily,Schleswig-Holstein,Rural regions,0.015384615384615385,18165,0.013594772124779641,0.01717445864445113
1990,Daily,Schleswig-Holstein,Urban regions,0.010256410256410256,18165,0.008791208565358873,0.01172161194746164
1990,Daily,Bremen,Urban regions,0.010256410256410256,18165,0.008791208565358873,0.01172161194746164
1990,Daily,"Rhineland-Palatinate, Saarland",Rural regions,0.005128205128205128,18165,0.004089470466609579,0.006166939789800678
1990,At least once per week,North Rhine-Westphalia,Urban regions,0.2621095518334088,18165,0.25571403364390055,0.268505070022917
1990,At least once per week,Baden-Wuerttemberg,Urban regions,0.1625169760072431,18165,0.1571519016817648,0.1678820503327214
1990,At least once per week,Bavaria,Urban regions,0.11000452693526483,18165,0.10545425294631888,0.11455480092421078
1990,At least once per week,Bavaria,Rural regions,0.09642372114078769,18165,0.09213119721442166,0.10071624506715372
1990,At least once per week,Hesse,Urban regions,0.08601177003168854,18165,0.08193432970056971,0.09008921036280737
1990,At least once per week,"Rhineland-Palatinate, Saarland",Urban regions,0.058850158442734266,18165,0.05542767327084382,0.06227264361462471
1990,At least once per week,Lower Saxony,Urban regions,0.04798551380715256,18165,0.04487726895275277,0.05109375866155235
1990,At least once per week,Berlin,Urban regions,0.03847894975101856,18165,0.03568171204715099,0.04127618745488613
1990,At least once per week,Lower Saxony,Rural regions,0.03485740153915799,18165,0.03219004164364136,0.037524761434674626
1990,At least once per week,Baden-Wuerttemberg,Rural regions,0.025350837483023993,18165,0.023064929823777048,0.02763674514227094
1990,At least once per week,Hamburg,Urban regions,0.018560434585785424,18165,0.016597688040197872,0.020523181131372976
1990,At least once per week,"Rhineland-Palatinate, Saarland",Rural regions,0.012675418741511997,18165,0.01104856128254878,0.014302276200475214
1990,At least once per week,Hesse,Rural regions,0.011317338162064282,18165,0.009779045473950268,0.012855630850178296
1990,At least once per week,North Rhine-Westphalia,Rural regions,0.010864644635581712,18165,0.009357086752807404,0.01237220251835602
1990,At least once per week,Schleswig-Holstein,Rural regions,0.009053870529651425,18165,0.007676405655494495,0.010431335403808355
1990,At least once per week,Schleswig-Holstein,Urban regions,0.008601177003168854,18165,0.00725828368695313,0.009944070319384577
