year,age_gr,pgisced97,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1990,30-45 y.,Upper Secondary Level,At least once per week,0.22852,299,1395,0.20648,0.25057
1990,30-45 y.,Upper Secondary Level,At least once per month,0.34359,490,1395,0.31866,0.36852
1990,30-45 y.,Upper Secondary Level,Seldom,0.37219,538,1395,0.34681,0.39756
1990,30-45 y.,Upper Secondary Level,Never,0.03326,68,1395,0.02385,0.04268
1990,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.40418,37,37,0.24388,0.56449
1990,30-45 y.,First Stage of Tertiary Education,At least once per week,0.31225,53,193,0.24670,0.37780
1990,30-45 y.,First Stage of Tertiary Education,At least once per month,0.33324,74,193,0.26656,0.39992
1990,30-45 y.,First Stage of Tertiary Education,Seldom,0.30512,66,193,0.23999,0.37025
1990,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.39477,132,320,0.34113,0.44841
1990,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.33985,112,320,0.28788,0.39183
1990,30-45 y.,Second Stage of Tertiary Education,Seldom,0.22598,76,320,0.18008,0.27187
1990,46-65 y.,Primary Level,At least once per month,0.12517,38,258,0.08471,0.16562
1990,46-65 y.,Primary Level,Seldom,0.25390,80,258,0.20068,0.30711
1990,46-65 y.,Primary Level,Never,0.50240,140,258,0.44127,0.56353
1990,46-65 y.,Lower Secondary Level,At least once per week,0.10574,89,785,0.08422,0.12727
1990,46-65 y.,Lower Secondary Level,At least once per month,0.22423,173,785,0.19503,0.25342
1990,46-65 y.,Lower Secondary Level,Seldom,0.49026,364,785,0.45526,0.52525
1990,46-65 y.,Lower Secondary Level,Never,0.16933,159,785,0.14307,0.19558
1990,46-65 y.,Upper Secondary Level,At least once per week,0.19408,246,1333,0.17284,0.21532
1990,46-65 y.,Upper Secondary Level,At least once per month,0.27102,365,1333,0.24715,0.29489
1990,46-65 y.,Upper Secondary Level,Seldom,0.42794,578,1333,0.40136,0.45451
1990,46-65 y.,Upper Secondary Level,Never,0.09272,144,1333,0.07714,0.10829
1990,46-65 y.,First Stage of Tertiary Education,At least once per month,0.30909,51,124,0.22742,0.39076
1990,46-65 y.,First Stage of Tertiary Education,Seldom,0.48905,73,124,0.40071,0.57739
1990,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.20701,43,215,0.15272,0.26129
1990,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.38275,84,215,0.31762,0.44787
1990,46-65 y.,Second Stage of Tertiary Education,Seldom,0.36936,88,215,0.30470,0.43403
1990,66 and older,Lower Secondary Level,At least once per week,0.08976,34,375,0.06079,0.11873
1990,66 and older,Lower Secondary Level,At least once per month,0.16325,61,375,0.12580,0.20071
1990,66 and older,Lower Secondary Level,Seldom,0.33925,133,375,0.29126,0.38723
1990,66 and older,Lower Secondary Level,Never,0.40774,147,375,0.35794,0.45755
1990,66 and older,Upper Secondary Level,At least once per week,0.16604,79,483,0.13282,0.19926
1990,66 and older,Upper Secondary Level,At least once per month,0.18943,93,483,0.15445,0.22441
1990,66 and older,Upper Secondary Level,Seldom,0.39609,199,483,0.35243,0.43975
1990,66 and older,Upper Secondary Level,Never,0.23661,112,483,0.19867,0.27455
1995,17-29 y.,No answer / don't know,At least once per week,0.42175,57,143,0.34052,0.50297
1995,17-29 y.,No answer / don't know,At least once per month,0.21090,34,143,0.14380,0.27800
1995,17-29 y.,No answer / don't know,Seldom,0.28332,52,143,0.20921,0.35744
1995,17-29 y.,Pre-primary Level,At least once per week,0.40742,98,270,0.34870,0.46613
1995,17-29 y.,Pre-primary Level,At least once per month,0.25404,74,270,0.20201,0.30606
1995,17-29 y.,Pre-primary Level,Seldom,0.28876,98,270,0.23461,0.34292
1995,17-29 y.,Lower Secondary Level,Daily,0.05268,39,760,0.03679,0.06857
1995,17-29 y.,Lower Secondary Level,At least once per week,0.34778,246,760,0.31390,0.38166
1995,17-29 y.,Lower Secondary Level,At least once per month,0.26489,219,760,0.23350,0.29628
1995,17-29 y.,Lower Secondary Level,Seldom,0.27383,200,760,0.24211,0.30555
1995,17-29 y.,Lower Secondary Level,Never,0.06082,56,760,0.04382,0.07783
1995,17-29 y.,Upper Secondary Level,Daily,0.04282,55,1612,0.03294,0.05271
1995,17-29 y.,Upper Secondary Level,At least once per week,0.38484,584,1612,0.36108,0.40860
1995,17-29 y.,Upper Secondary Level,At least once per month,0.29530,512,1612,0.27302,0.31758
1995,17-29 y.,Upper Secondary Level,Seldom,0.23541,390,1612,0.21469,0.25613
1995,17-29 y.,Upper Secondary Level,Never,0.04163,71,1612,0.03187,0.05138
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.42926,70,165,0.35350,0.50501
1995,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.33666,55,165,0.26434,0.40899
1995,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.18539,40,165,0.12591,0.24487
1995,17-29 y.,First Stage of Tertiary Education,At least once per week,0.45464,43,81,0.34552,0.56375
1995,17-29 y.,First Stage of Tertiary Education,At least once per month,0.31215,38,81,0.21061,0.41369
1995,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.40512,73,165,0.32998,0.48025
1995,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.34486,55,165,0.27211,0.41761
1995,17-29 y.,Second Stage of Tertiary Education,Seldom,0.20159,37,165,0.14019,0.26300
1995,30-45 y.,Primary Level,At least once per month,0.19199,31,130,0.12402,0.25996
1995,30-45 y.,Primary Level,Seldom,0.48487,63,130,0.39863,0.57112
1995,30-45 y.,Primary Level,Never,0.24268,36,130,0.16870,0.31666
1995,30-45 y.,Lower Secondary Level,At least once per week,0.15226,72,461,0.11943,0.18510
1995,30-45 y.,Lower Secondary Level,At least once per month,0.26041,117,461,0.22030,0.30051
1995,30-45 y.,Lower Secondary Level,Seldom,0.44240,191,461,0.39701,0.48778
1995,30-45 y.,Lower Secondary Level,Never,0.13762,81,461,0.10614,0.16911
1995,30-45 y.,Upper Secondary Level,Daily,0.01736,43,2381,0.01211,0.02261
1995,30-45 y.,Upper Secondary Level,At least once per week,0.19066,395,2381,0.17488,0.20645
1995,30-45 y.,Upper Secondary Level,At least once per month,0.31369,712,2381,0.29505,0.33233
1995,30-45 y.,Upper Secondary Level,Seldom,0.40449,1004,2381,0.38477,0.42421
1995,30-45 y.,Upper Secondary Level,Never,0.07380,227,2381,0.06330,0.08430
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.31172,47,186,0.24497,0.37847
1995,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.26469,61,186,0.20112,0.32826
1995,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.33510,78,186,0.26708,0.40312
1995,30-45 y.,First Stage of Tertiary Education,At least once per week,0.19919,61,309,0.15459,0.24379
1995,30-45 y.,First Stage of Tertiary Education,At least once per month,0.37899,123,309,0.32481,0.43317
1995,30-45 y.,First Stage of Tertiary Education,Seldom,0.35449,125,309,0.30107,0.40792
1995,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.23998,180,826,0.21084,0.26913
1995,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36720,292,826,0.33431,0.40009
1995,30-45 y.,Second Stage of Tertiary Education,Seldom,0.29689,308,826,0.26571,0.32806
1995,30-45 y.,Second Stage of Tertiary Education,Never,0.05714,46,826,0.04130,0.07298
1995,46-65 y.,Primary Level,At least once per month,0.13765,43,240,0.09397,0.18133
1995,46-65 y.,Primary Level,Seldom,0.41893,106,240,0.35638,0.48149
1995,46-65 y.,Primary Level,Never,0.35584,91,240,0.29514,0.41653
1995,46-65 y.,Lower Secondary Level,At least once per week,0.12692,90,772,0.10342,0.15042
1995,46-65 y.,Lower Secondary Level,At least once per month,0.20680,154,772,0.17821,0.23539
1995,46-65 y.,Lower Secondary Level,Seldom,0.44195,331,772,0.40690,0.47701
1995,46-65 y.,Lower Secondary Level,Never,0.21587,197,772,0.18683,0.24492
1995,46-65 y.,Upper Secondary Level,Daily,0.01769,36,1975,0.01187,0.02350
1995,46-65 y.,Upper Secondary Level,At least once per week,0.18088,300,1975,0.16390,0.19786
1995,46-65 y.,Upper Secondary Level,At least once per month,0.27697,513,1975,0.25723,0.29671
1995,46-65 y.,Upper Secondary Level,Seldom,0.39064,813,1975,0.36912,0.41217
1995,46-65 y.,Upper Secondary Level,Never,0.13382,313,1975,0.11880,0.14883
1995,46-65 y.,First Stage of Tertiary Education,At least once per month,0.32745,71,182,0.25908,0.39582
1995,46-65 y.,First Stage of Tertiary Education,Seldom,0.40756,111,182,0.33597,0.47915
1995,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.21427,92,575,0.18071,0.24784
1995,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.33444,189,575,0.29584,0.37304
1995,46-65 y.,Second Stage of Tertiary Education,Seldom,0.35505,241,575,0.31590,0.39420
1995,46-65 y.,Second Stage of Tertiary Education,Never,0.07597,53,575,0.05429,0.09764
1995,66 and older,Lower Secondary Level,At least once per week,0.09487,36,470,0.06835,0.12139
1995,66 and older,Lower Secondary Level,At least once per month,0.17077,78,470,0.13671,0.20483
1995,66 and older,Lower Secondary Level,Seldom,0.34369,175,470,0.30071,0.38667
1995,66 and older,Lower Secondary Level,Never,0.38362,181,470,0.33961,0.42763
1995,66 and older,Upper Secondary Level,At least once per week,0.15958,105,727,0.13294,0.18622
1995,66 and older,Upper Secondary Level,At least once per month,0.18581,128,727,0.15751,0.21410
1995,66 and older,Upper Secondary Level,Seldom,0.36578,282,727,0.33075,0.40082
1995,66 and older,Upper Secondary Level,Never,0.27682,212,727,0.24428,0.30937
1995,66 and older,Second Stage of Tertiary Education,At least once per month,0.28025,42,127,0.20183,0.35867
1995,66 and older,Second Stage of Tertiary Education,Seldom,0.32034,53,127,0.23887,0.40182
1995,66 and older,Second Stage of Tertiary Education,Never,0.20934,32,127,0.13830,0.28038
1998,17-29 y.,No answer / don't know,At least once per week,0.37870,64,180,0.30764,0.44976
1998,17-29 y.,No answer / don't know,At least once per month,0.27616,56,180,0.21066,0.34166
1998,17-29 y.,No answer / don't know,Seldom,0.26651,60,180,0.20174,0.33128
1998,17-29 y.,Pre-primary Level,At least once per week,0.36719,117,305,0.31300,0.42138
1998,17-29 y.,Pre-primary Level,At least once per month,0.28396,88,305,0.23327,0.33465
1998,17-29 y.,Pre-primary Level,Seldom,0.26105,100,305,0.21168,0.31042
1998,17-29 y.,Lower Secondary Level,At least once per week,0.37260,267,714,0.33711,0.40809
1998,17-29 y.,Lower Secondary Level,At least once per month,0.27806,205,714,0.24517,0.31095
1998,17-29 y.,Lower Secondary Level,Seldom,0.25363,197,714,0.22169,0.28557
1998,17-29 y.,Lower Secondary Level,Never,0.05911,45,714,0.04180,0.07642
1998,17-29 y.,Upper Secondary Level,Daily,0.03252,50,1419,0.02328,0.04175
1998,17-29 y.,Upper Secondary Level,At least once per week,0.41245,547,1419,0.38683,0.43808
1998,17-29 y.,Upper Secondary Level,At least once per month,0.28590,415,1419,0.26238,0.30942
1998,17-29 y.,Upper Secondary Level,Seldom,0.23698,367,1419,0.21485,0.25912
1998,17-29 y.,Upper Secondary Level,Never,0.03215,40,1419,0.02297,0.04133
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.48754,67,123,0.39884,0.57624
1998,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.36891,56,123,0.28329,0.45453
1998,17-29 y.,First Stage of Tertiary Education,At least once per week,0.36005,44,88,0.25918,0.46092
1998,17-29 y.,First Stage of Tertiary Education,At least once per month,0.40866,44,88,0.30536,0.51196
1998,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.52187,77,123,0.43323,0.61051
1998,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.29523,46,123,0.21429,0.37618
1998,30-45 y.,No answer / don't know,At least once per week,0.25931,38,134,0.18483,0.33379
1998,30-45 y.,No answer / don't know,At least once per month,0.35693,50,134,0.27551,0.43835
1998,30-45 y.,No answer / don't know,Seldom,0.26186,46,134,0.18714,0.33658
1998,30-45 y.,Primary Level,Seldom,0.42813,47,47,0.28514,0.57112
1998,30-45 y.,Lower Secondary Level,At least once per week,0.16275,75,470,0.12934,0.19616
1998,30-45 y.,Lower Secondary Level,At least once per month,0.32590,141,470,0.28348,0.36832
1998,30-45 y.,Lower Secondary Level,Seldom,0.38304,187,470,0.33904,0.42703
1998,30-45 y.,Lower Secondary Level,Never,0.11789,67,470,0.08870,0.14708
1998,30-45 y.,Upper Secondary Level,At least once per week,0.17390,398,2506,0.15905,0.18874
1998,30-45 y.,Upper Secondary Level,At least once per month,0.33910,820,2506,0.32056,0.35764
1998,30-45 y.,Upper Secondary Level,Seldom,0.41013,1104,2506,0.39086,0.42939
1998,30-45 y.,Upper Secondary Level,Never,0.06669,184,2506,0.05692,0.07646
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.20604,49,231,0.15377,0.25831
1998,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.43584,104,231,0.37176,0.49993
1998,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.30135,78,231,0.24205,0.36065
1998,30-45 y.,First Stage of Tertiary Education,At least once per week,0.25450,84,340,0.20813,0.30087
1998,30-45 y.,First Stage of Tertiary Education,At least once per month,0.32157,123,340,0.27185,0.37129
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.36499,133,340,0.31374,0.41624
1998,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.31442,244,899,0.28406,0.34479
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.34273,332,899,0.31169,0.37377
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.31108,323,899,0.28080,0.34136
1998,46-65 y.,No answer / don't know,At least once per week,0.19423,32,166,0.13386,0.25459
1998,46-65 y.,No answer / don't know,At least once per month,0.29611,45,166,0.22645,0.36577
1998,46-65 y.,No answer / don't know,Seldom,0.31619,55,166,0.24524,0.38715
1998,46-65 y.,No answer / don't know,Never,0.18837,34,166,0.12871,0.24804
1998,46-65 y.,Primary Level,At least once per month,0.18183,40,199,0.12811,0.23556
1998,46-65 y.,Primary Level,Seldom,0.41565,89,199,0.34701,0.48430
1998,46-65 y.,Primary Level,Never,0.30207,70,199,0.23811,0.36602
1998,46-65 y.,Lower Secondary Level,At least once per week,0.12411,88,747,0.10045,0.14777
1998,46-65 y.,Lower Secondary Level,At least once per month,0.21085,159,747,0.18158,0.24012
1998,46-65 y.,Lower Secondary Level,Seldom,0.45028,338,747,0.41458,0.48598
1998,46-65 y.,Lower Secondary Level,Never,0.20190,162,747,0.17309,0.23070
1998,46-65 y.,Upper Secondary Level,Daily,0.01735,31,2183,0.01187,0.02283
1998,46-65 y.,Upper Secondary Level,At least once per week,0.17185,337,2183,0.15602,0.18768
1998,46-65 y.,Upper Secondary Level,At least once per month,0.29519,612,2183,0.27605,0.31433
1998,46-65 y.,Upper Secondary Level,Seldom,0.41764,960,2183,0.39695,0.43834
1998,46-65 y.,Upper Secondary Level,Never,0.09797,243,2183,0.08550,0.11045
1998,46-65 y.,First Stage of Tertiary Education,At least once per week,0.13850,34,246,0.09525,0.18176
1998,46-65 y.,First Stage of Tertiary Education,At least once per month,0.38719,91,246,0.32619,0.44818
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.38545,121,246,0.32450,0.44639
1998,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.21986,123,693,0.18900,0.25071
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.34577,237,693,0.31033,0.38121
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.36195,288,693,0.32614,0.39775
1998,46-65 y.,Second Stage of Tertiary Education,Never,0.05089,45,693,0.03452,0.06727
1998,66 and older,No answer / don't know,Seldom,0.35233,32,32,0.18416,0.52049
1998,66 and older,Lower Secondary Level,At least once per week,0.13856,67,547,0.10958,0.16754
1998,66 and older,Lower Secondary Level,At least once per month,0.15882,89,547,0.12816,0.18948
1998,66 and older,Lower Secondary Level,Seldom,0.37381,218,547,0.33323,0.41440
1998,66 and older,Lower Secondary Level,Never,0.31873,173,547,0.27964,0.35781
1998,66 and older,Upper Secondary Level,At least once per week,0.14661,115,859,0.12294,0.17028
1998,66 and older,Upper Secondary Level,At least once per month,0.22558,189,859,0.19761,0.25355
1998,66 and older,Upper Secondary Level,Seldom,0.38840,354,859,0.35579,0.42101
1998,66 and older,Upper Secondary Level,Never,0.23041,201,859,0.20223,0.25858
1998,66 and older,First Stage of Tertiary Education,Seldom,0.46063,36,36,0.29549,0.62577
1998,66 and older,Second Stage of Tertiary Education,At least once per month,0.24219,45,154,0.17430,0.31007
1998,66 and older,Second Stage of Tertiary Education,Seldom,0.38867,76,154,0.31143,0.46591
1998,66 and older,Second Stage of Tertiary Education,Never,0.17655,33,154,0.11613,0.23697
2003,17-29 y.,No answer / don't know,At least once per week,0.33812,73,191,0.27086,0.40539
2003,17-29 y.,No answer / don't know,At least once per month,0.32604,64,191,0.25938,0.39269
2003,17-29 y.,No answer / don't know,Seldom,0.27201,54,191,0.20873,0.33528
2003,17-29 y.,Pre-primary Level,At least once per week,0.40032,253,580,0.36041,0.44023
2003,17-29 y.,Pre-primary Level,At least once per month,0.26049,167,580,0.22474,0.29624
2003,17-29 y.,Pre-primary Level,Seldom,0.29141,160,580,0.25439,0.32842
2003,17-29 y.,Lower Secondary Level,At least once per week,0.37472,302,800,0.34116,0.40828
2003,17-29 y.,Lower Secondary Level,At least once per month,0.25748,222,800,0.22716,0.28780
2003,17-29 y.,Lower Secondary Level,Seldom,0.27695,219,800,0.24592,0.30798
2003,17-29 y.,Lower Secondary Level,Never,0.07342,57,800,0.05534,0.09151
2003,17-29 y.,Upper Secondary Level,Daily,0.02592,42,1745,0.01846,0.03338
2003,17-29 y.,Upper Secondary Level,At least once per week,0.39524,684,1745,0.37229,0.41819
2003,17-29 y.,Upper Secondary Level,At least once per month,0.30379,552,1745,0.28221,0.32538
2003,17-29 y.,Upper Secondary Level,Seldom,0.23138,403,1745,0.21159,0.25117
2003,17-29 y.,Upper Secondary Level,Never,0.04366,64,1745,0.03407,0.05325
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per week,0.42462,119,263,0.36477,0.48448
2003,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.28551,87,263,0.23082,0.34020
2003,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.20843,57,263,0.15924,0.25761
2003,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.43724,90,190,0.36652,0.50796
2003,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.28135,62,190,0.21724,0.34545
2003,17-29 y.,Second Stage of Tertiary Education,Seldom,0.21199,38,190,0.15372,0.27026
2003,30-45 y.,Lower Secondary Level,At least once per week,0.15091,62,428,0.11696,0.18486
2003,30-45 y.,Lower Secondary Level,At least once per month,0.25952,112,428,0.21794,0.30110
2003,30-45 y.,Lower Secondary Level,Seldom,0.40981,184,428,0.36316,0.45645
2003,30-45 y.,Lower Secondary Level,Never,0.16515,70,428,0.12993,0.20037
2003,30-45 y.,Upper Secondary Level,Daily,0.01230,43,3577,0.00868,0.01591
2003,30-45 y.,Upper Secondary Level,At least once per week,0.16731,615,3577,0.15508,0.17954
2003,30-45 y.,Upper Secondary Level,At least once per month,0.31623,1200,3577,0.30099,0.33147
2003,30-45 y.,Upper Secondary Level,Seldom,0.42060,1444,3577,0.40442,0.43678
2003,30-45 y.,Upper Secondary Level,Never,0.08356,275,3577,0.07449,0.09263
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.23032,113,505,0.19356,0.26708
2003,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.35663,203,505,0.31481,0.39845
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.34390,189,505,0.30243,0.38538
2003,30-45 y.,First Stage of Tertiary Education,At least once per week,0.21156,156,672,0.18065,0.24246
2003,30-45 y.,First Stage of Tertiary Education,At least once per month,0.31129,237,672,0.27626,0.34633
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.42710,279,672,0.38967,0.46453
2003,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.29858,450,1548,0.27577,0.32138
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.36406,585,1548,0.34008,0.38804
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.29467,477,1548,0.27195,0.31739
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.02348,36,1548,0.01593,0.03102
2003,46-65 y.,Primary Level,Never,0.45123,49,49,0.31045,0.59201
2003,46-65 y.,Lower Secondary Level,At least once per week,0.09092,73,687,0.06941,0.11244
2003,46-65 y.,Lower Secondary Level,At least once per month,0.26956,172,687,0.23635,0.30276
2003,46-65 y.,Lower Secondary Level,Seldom,0.45189,309,687,0.41465,0.48914
2003,46-65 y.,Lower Secondary Level,Never,0.18412,133,687,0.15511,0.21312
2003,46-65 y.,Upper Secondary Level,Daily,0.01537,59,3883,0.01150,0.01925
2003,46-65 y.,Upper Secondary Level,At least once per week,0.16670,672,3883,0.15497,0.17842
2003,46-65 y.,Upper Secondary Level,At least once per month,0.29017,1118,3883,0.27589,0.30444
2003,46-65 y.,Upper Secondary Level,Seldom,0.42329,1647,3883,0.40775,0.43884
2003,46-65 y.,Upper Secondary Level,Never,0.10447,387,3883,0.09484,0.11409
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.18658,49,208,0.13351,0.23965
2003,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.29750,65,208,0.23522,0.35978
2003,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.40038,94,208,0.33363,0.46713
2003,46-65 y.,First Stage of Tertiary Education,At least once per week,0.19544,118,635,0.16457,0.22631
2003,46-65 y.,First Stage of Tertiary Education,At least once per month,0.29133,202,635,0.25596,0.32670
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.42851,271,635,0.38999,0.46703
2003,46-65 y.,First Stage of Tertiary Education,Never,0.06734,44,635,0.04783,0.08685
2003,46-65 y.,Second Stage of Tertiary Education,Daily,0.02117,40,1998,0.01486,0.02748
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.25994,538,1998,0.24070,0.27918
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.31897,673,1998,0.29853,0.33942
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.35530,689,1998,0.33431,0.37629
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.04461,58,1998,0.03556,0.05366
2003,66 and older,Lower Secondary Level,At least once per week,0.09666,68,777,0.07587,0.11745
2003,66 and older,Lower Secondary Level,At least once per month,0.16913,131,777,0.14275,0.19550
2003,66 and older,Lower Secondary Level,Seldom,0.39295,318,777,0.35859,0.42732
2003,66 and older,Lower Secondary Level,Never,0.33570,260,777,0.30248,0.36893
2003,66 and older,Upper Secondary Level,At least once per week,0.13469,255,1866,0.11919,0.15018
2003,66 and older,Upper Secondary Level,At least once per month,0.23904,450,1866,0.21968,0.25839
2003,66 and older,Upper Secondary Level,Seldom,0.39381,761,1866,0.37163,0.41598
2003,66 and older,Upper Secondary Level,Never,0.21895,400,1866,0.20018,0.23772
2003,66 and older,Post-secondary Non-tertiary Level,Seldom,0.42215,37,37,0.26081,0.58349
2003,66 and older,First Stage of Tertiary Education,At least once per week,0.16404,34,244,0.11748,0.21060
2003,66 and older,First Stage of Tertiary Education,At least once per month,0.26684,67,244,0.21122,0.32245
2003,66 and older,First Stage of Tertiary Education,Seldom,0.38799,104,244,0.32673,0.44926
2003,66 and older,First Stage of Tertiary Education,Never,0.17409,39,244,0.12641,0.22177
2003,66 and older,Second Stage of Tertiary Education,At least once per week,0.19615,127,565,0.16338,0.22892
2003,66 and older,Second Stage of Tertiary Education,At least once per month,0.27222,171,565,0.23549,0.30896
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.41669,216,565,0.37600,0.45738
2003,66 and older,Second Stage of Tertiary Education,Never,0.10261,51,565,0.07756,0.12765
2008,17-29 y.,No answer / don't know,At least once per week,0.33110,104,280,0.27587,0.38632
2008,17-29 y.,No answer / don't know,At least once per month,0.32119,94,280,0.26640,0.37598
2008,17-29 y.,No answer / don't know,Seldom,0.23191,82,280,0.18239,0.28144
2008,17-29 y.,Pre-primary Level,At least once per week,0.35802,129,342,0.30714,0.40891
2008,17-29 y.,Pre-primary Level,At least once per month,0.37871,129,342,0.32722,0.43019
2008,17-29 y.,Pre-primary Level,Seldom,0.22101,84,342,0.17697,0.26505
2008,17-29 y.,Lower Secondary Level,At least once per week,0.32433,168,521,0.28410,0.36457
2008,17-29 y.,Lower Secondary Level,At least once per month,0.30767,169,521,0.26800,0.34734
2008,17-29 y.,Lower Secondary Level,Seldom,0.26659,151,521,0.22859,0.30460
2008,17-29 y.,Lower Secondary Level,Never,0.07705,33,521,0.05413,0.09997
2008,17-29 y.,Upper Secondary Level,At least once per week,0.40017,537,1384,0.37435,0.42599
2008,17-29 y.,Upper Secondary Level,At least once per month,0.31243,449,1384,0.28800,0.33686
2008,17-29 y.,Upper Secondary Level,Seldom,0.24585,353,1384,0.22315,0.26854
2008,17-29 y.,Upper Secondary Level,Never,0.02764,45,1384,0.01900,0.03628
