year,bula_h,pli0079,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2018,Lower Saxony,Seldom,0.00113,61,373,-0.00229,0.00455
2018,Lower Saxony,Never,0.00043,42,373,-0.00168,0.00255
2018,North Rhine-Westphalia,At least once per week,0.00158,152,731,-0.00130,0.00446
2018,North Rhine-Westphalia,At least once per month,0.00218,282,731,-0.00120,0.00556
2018,North Rhine-Westphalia,Seldom,0.00154,179,731,-0.00130,0.00439
2018,North Rhine-Westphalia,Never,0.00100,118,731,-0.00129,0.00329
2018,Hesse,At least once per week,0.00180,89,345,-0.00268,0.00627
2018,Hesse,At least once per month,0.00150,103,345,-0.00259,0.00559
2018,Hesse,Seldom,0.00117,81,345,-0.00244,0.00477
2018,Hesse,Never,0.00136,72,345,-0.00253,0.00525
2018,"Rhineland-Palatinate, Saarland",At least once per week,0.00195,42,202,-0.00415,0.00804
2018,"Rhineland-Palatinate, Saarland",At least once per month,0.00227,52,202,-0.00431,0.00886
2018,"Rhineland-Palatinate, Saarland",Seldom,0.00128,45,202,-0.00366,0.00623
2018,"Rhineland-Palatinate, Saarland",Never,0.00192,63,202,-0.00413,0.00797
2018,Baden-Wuerttemberg,At least once per week,0.00148,88,345,-0.00258,0.00555
2018,Baden-Wuerttemberg,At least once per month,0.00128,122,345,-0.00250,0.00506
2018,Baden-Wuerttemberg,Seldom,0.00060,73,345,-0.00199,0.00319
2018,Baden-Wuerttemberg,Never,0.00072,62,345,-0.00211,0.00354
2018,Bavaria,At least once per week,0.00101,54,317,-0.00249,0.00451
2018,Bavaria,At least once per month,0.00117,105,317,-0.00260,0.00495
2018,Bavaria,Seldom,0.00067,62,317,-0.00218,0.00351
2018,Bavaria,Never,0.00075,96,317,-0.00227,0.00377
2018,Berlin,At least once per week,0.00182,36,79,-0.00764,0.01129
2018,Berlin,At least once per month,0.00202,43,79,-0.00794,0.01197
2018,Brandenburg,Never,0.00117,36,36,-0.01015,0.01249
2018,Saxony,Never,0.00119,40,40,-0.00965,0.01203
2018,Saxony-Anhalt,Never,0.00328,33,33,-0.01654,0.02310
2019,Schleswig-Holstein,At least once per week,0.17107,266,1105,0.14886,0.19329
2019,Schleswig-Holstein,At least once per month,0.33483,428,1105,0.30699,0.36266
2019,Schleswig-Holstein,Seldom,0.23901,330,1105,0.21385,0.26416
2019,Schleswig-Holstein,Never,0.04057,81,1105,0.02894,0.05221
2019,Hamburg,Daily,0.05661,36,582,0.03782,0.07540
2019,Hamburg,At least once per week,0.25780,182,582,0.22223,0.29337
2019,Hamburg,At least once per month,0.27024,189,582,0.23413,0.30635
2019,Hamburg,Seldom,0.17651,122,582,0.14551,0.20751
2019,Hamburg,Never,0.05755,53,582,0.03861,0.07648
2019,Lower Saxony,Daily,0.01100,46,2860,0.00717,0.01482
2019,Lower Saxony,At least once per week,0.19110,737,2860,0.17669,0.20552
2019,Lower Saxony,At least once per month,0.31862,1130,2860,0.30154,0.33569
2019,Lower Saxony,Seldom,0.26930,769,2860,0.25304,0.28557
2019,Lower Saxony,Never,0.04333,178,2860,0.03587,0.05080
2019,Bremen,At least once per week,0.24827,78,261,0.19576,0.30078
2019,Bremen,At least once per month,0.30620,107,261,0.25017,0.36222
2019,Bremen,Seldom,0.22526,76,261,0.17448,0.27604
2019,North Rhine-Westphalia,Daily,0.00877,82,6183,0.00644,0.01109
2019,North Rhine-Westphalia,At least once per week,0.23411,1745,6183,0.22356,0.24467
2019,North Rhine-Westphalia,At least once per month,0.31931,2274,6183,0.30769,0.33093
2019,North Rhine-Westphalia,Seldom,0.23180,1631,6183,0.22128,0.24232
2019,North Rhine-Westphalia,Never,0.05285,451,6183,0.04727,0.05842
2019,Hesse,Daily,0.01394,37,1987,0.00879,0.01910
2019,Hesse,At least once per week,0.25261,619,1987,0.23350,0.27172
2019,Hesse,At least once per month,0.30255,705,1987,0.28234,0.32275
2019,Hesse,Seldom,0.20990,492,1987,0.19199,0.22781
2019,Hesse,Never,0.05865,134,1987,0.04831,0.06898
2019,"Rhineland-Palatinate, Saarland",Daily,0.00818,36,1641,0.00382,0.01254
2019,"Rhineland-Palatinate, Saarland",At least once per week,0.22483,427,1641,0.20462,0.24503
2019,"Rhineland-Palatinate, Saarland",At least once per month,0.30606,572,1641,0.28375,0.32836
2019,"Rhineland-Palatinate, Saarland",Seldom,0.23477,448,1641,0.21426,0.25529
2019,"Rhineland-Palatinate, Saarland",Never,0.06750,158,1641,0.05535,0.07964
2019,Baden-Wuerttemberg,Daily,0.01555,63,3155,0.01123,0.01987
2019,Baden-Wuerttemberg,At least once per week,0.25168,961,3155,0.23653,0.26682
2019,Baden-Wuerttemberg,At least once per month,0.32209,1190,3155,0.30578,0.33840
2019,Baden-Wuerttemberg,Seldom,0.19197,771,3155,0.17822,0.20571
2019,Baden-Wuerttemberg,Never,0.04001,170,3155,0.03317,0.04685
2019,Bavaria,Daily,0.01500,96,4289,0.01136,0.01864
2019,Bavaria,At least once per week,0.26110,1295,4289,0.24795,0.27425
2019,Bavaria,At least once per month,0.30471,1611,4289,0.29093,0.31848
2019,Bavaria,Seldom,0.20909,1030,4289,0.19692,0.22126
2019,Bavaria,Never,0.04107,257,4289,0.03513,0.04701
2019,Berlin,Daily,0.03704,50,1131,0.02603,0.04805
2019,Berlin,At least once per week,0.27573,395,1131,0.24968,0.30179
2019,Berlin,At least once per month,0.27338,335,1131,0.24739,0.29937
2019,Berlin,Seldom,0.21178,267,1131,0.18796,0.23560
2019,Berlin,Never,0.05424,84,1131,0.04104,0.06745
2019,Brandenburg,At least once per week,0.11589,167,1190,0.09770,0.13408
2019,Brandenburg,At least once per month,0.22712,399,1190,0.20330,0.25093
2019,Brandenburg,Seldom,0.37971,481,1190,0.35212,0.40730
2019,Brandenburg,Never,0.08888,143,1190,0.07270,0.10505
2019,Mecklenburg-Western Pomerania,At least once per week,0.13220,113,644,0.10602,0.15838
2019,Mecklenburg-Western Pomerania,At least once per month,0.29970,242,644,0.26428,0.33511
2019,Mecklenburg-Western Pomerania,Seldom,0.33210,223,644,0.29569,0.36850
2019,Mecklenburg-Western Pomerania,Never,0.06909,66,644,0.04948,0.08869
2019,Saxony,At least once per week,0.11942,283,1720,0.10409,0.13475
2019,Saxony,At least once per month,0.32306,632,1720,0.30096,0.34517
2019,Saxony,Seldom,0.34783,667,1720,0.32531,0.37034
2019,Saxony,Never,0.06235,138,1720,0.05092,0.07378
2019,Saxony-Anhalt,At least once per week,0.12227,142,975,0.10169,0.14284
2019,Saxony-Anhalt,At least once per month,0.26478,325,975,0.23707,0.29249
2019,Saxony-Anhalt,Seldom,0.30771,370,975,0.27872,0.33669
2019,Saxony-Anhalt,Never,0.15323,138,975,0.13061,0.17585
2019,Thuringa,At least once per week,0.12718,169,987,0.10638,0.14797
2019,Thuringa,At least once per month,0.32243,361,987,0.29325,0.35160
2019,Thuringa,Seldom,0.28661,356,987,0.25839,0.31484
2019,Thuringa,Never,0.11827,101,987,0.09812,0.13843
