year,sampreg,sex,pli0079,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1990,West,male,Daily,0.0148730038508626,160,9436,0.014840068810274477,0.014905938891450723
1990,West,male,At least once per week,0.14847852009395235,1395,9436,0.14838177201140657,0.14857526817649813
1990,West,male,At least once per month,0.12829712017724657,1239,9436,0.12820612770980275,0.12838811264469038
1990,West,male,Seldom,0.15139403720668543,1435,9436,0.151296511260548,0.15149156315282286
1990,West,male,Never,0.036055279157790644,424,9436,0.036004554019074146,0.03610600429650714
1990,West,female,Daily,0.0028043577282327935,41,9436,0.0027899690917848954,0.0028187463646806915
1990,West,female,At least once per week,0.09886821359732328,865,9436,0.09878699878487401,0.09894942840977256
1990,West,female,At least once per month,0.1476228042406005,1361,9436,0.1475262868917602,0.14771932158944082
1990,West,female,Seldom,0.20113852721212674,1801,9436,0.20102945952120463,0.20124759490304886
1990,West,female,Never,0.07046813673517913,715,9436,0.07039849953807474,0.07053777393228351
1995,West,male,Daily,0.014415914035427291,160,13222,0.01438716133292501,0.014444666737929573
1995,West,male,At least once per week,0.11458399270805561,1346,13222,0.11450715995448153,0.11466082546162969
1995,West,male,At least once per month,0.10374375492718822,1259,13222,0.10367020066956371,0.10381730918481273
1995,West,male,Seldom,0.11803896081286468,1401,13222,0.11796113061641467,0.11811679100931469
1995,West,male,Never,0.03721883833009945,476,13222,0.037173176224231365,0.03726450043596754
1995,West,female,Daily,0.004230834712196555,57,13222,0.004215177908585928,0.004246491515807182
1995,West,female,At least once per week,0.08130184030695764,922,13222,0.08123591573039496,0.08136776488352032
1995,West,female,At least once per month,0.12545719071465486,1469,13222,0.12537729029625266,0.12553709113305705
1995,West,female,Seldom,0.1501368270437706,1771,13222,0.15005066244707932,0.15022299164046188
1995,West,female,Never,0.05750042978393428,696,13222,0.05744427498668824,0.05755658458118031
1995,East,male,Daily,0.0016788290544853762,33,13222,0.0016689537813462016,0.0016887043276245508
1995,East,male,At least once per week,0.013939705410174932,265,13222,0.013911424767705695,0.01396798605264417
1995,East,male,At least once per month,0.022008843236243084,433,13222,0.021973453542029307,0.02204423293045686
1995,East,male,Seldom,0.038643918585809026,757,13222,0.03859742495572863,0.03869041221588942
1995,East,male,Never,0.016662500778947004,257,13222,0.016631623989974448,0.01669337756791956
1995,East,female,At least once per week,0.007987101002459751,170,13222,0.007965629423346004,0.008008572581573498
1995,East,female,At least once per month,0.0235189109851388,474,13222,0.023482355608714464,0.023555466361563138
1995,East,female,Seldom,0.04435349844960096,900,13222,0.04430383655139464,0.04440316034780728
1995,East,female,Never,0.024578109121991914,376,13222,0.02454075992914446,0.024615458314839366
1998,West,male,Daily,0.010849471332615202,140,14164,0.010824594140565453,0.010874348524664951
1998,West,male,At least once per week,0.11384165119501988,1447,14164,0.11376537796527411,0.11391792442476564
1998,West,male,At least once per month,0.11496404556987866,1465,14164,0.1148874458197352,0.11504064532002212
1998,West,male,Seldom,0.12075068990682515,1557,14164,0.12067244308524488,0.12082893672840542
1998,West,male,Never,0.03051332983709998,396,14164,0.030472026836869413,0.030554632837330543
1998,West,female,Daily,0.0041339557302638484,61,14164,0.004118547624532809,0.0041493638359948876
1998,West,female,At least once per week,0.08271182297536525,1060,14164,0.08264567713000553,0.08277796882072497
1998,West,female,At least once per month,0.1294505053885563,1668,14164,0.12936989064331347,0.1295311201337991
1998,West,female,Seldom,0.14887664798388223,1903,14164,0.14879116583699312,0.14896213013077134
1998,West,female,Never,0.052560861756519923,643,14164,0.05250727311151402,0.05261445040152583
1998,East,male,At least once per week,0.01499474726837963,312,14164,0.01496556260252948,0.015023931934229781
1998,East,male,At least once per month,0.02138233147918697,445,14164,0.021347593869424322,0.021417069088949615
1998,East,male,Seldom,0.043498017157346955,882,14164,0.04344903436442259,0.04354699995027132
1998,East,male,Never,0.012845436077980516,207,14164,0.012818394447004782,0.01287247770895625
1998,East,female,At least once per week,0.008494674792028993,169,14164,0.008472636051036384,0.008516713533021603
1998,East,female,At least once per month,0.024140338605265568,501,14164,0.024103480649994635,0.0241771965605365
1998,East,female,Seldom,0.04806533616167752,1017,14164,0.04801396901532141,0.04811670330803363
1998,East,female,Never,0.017926136782107464,291,14164,0.017894274175154053,0.017957999389060876
2003,West,male,Daily,0.01018391572353217,218,22120,0.01016003905145271,0.01020779239561163
2003,West,male,At least once per week,0.107990880607783,2370,22120,0.10791707024639732,0.10806469096916868
2003,West,male,At least once per month,0.1129394378719245,2430,22120,0.11286416498204924,0.11301471076179975
2003,West,male,Seldom,0.1285282818504369,2480,22120,0.12844869063388353,0.12860787306699029
2003,West,male,Never,0.0329980751718394,578,22120,0.03295559393856768,0.03304055640511112
2003,West,female,Daily,0.003725592451872878,84,22120,0.0037111038558692885,0.0037400810478764672
2003,West,female,At least once per week,0.07848694072738228,1822,22120,0.07842298365276006,0.07855089780200451
2003,West,female,At least once per month,0.1296608289891769,2892,22120,0.12958093983829239,0.12974071814006144
2003,West,female,Seldom,0.15688238274644303,3055,22120,0.15679589186687642,0.15696887362600964
2003,West,female,Never,0.049949266490981206,858,22120,0.049897460844278894,0.05000107213768352
2003,East,male,Daily,0.001233265043684816,35,22120,0.0012249186399497145,0.0012416114474199176
2003,East,male,At least once per week,0.01491217008055869,422,22120,0.014883346558740702,0.01494099360237668
2003,East,male,At least once per month,0.021582871124514152,635,22120,0.021548312553557263,0.021617429695471042
2003,East,male,Seldom,0.042700417498816985,1186,22120,0.04265233587363473,0.042748499123999244
2003,East,male,Never,0.01296766423066515,306,22120,0.012940759062431731,0.01299456939889857
2003,East,female,At least once per week,0.009605856843286062,316,22120,0.009582660943172259,0.009629052743399865
2003,East,female,At least once per month,0.023086558574825583,698,22120,0.023050843893009713,0.023122273256641453
2003,East,female,Seldom,0.04600665428015047,1356,22120,0.045956832167240225,0.04605647639306072
2003,East,female,Never,0.016558939692125768,379,22120,0.01652859172717341,0.016589287657078126
2008,West,male,Daily,0.010900038817924859,173,19243,0.01087537203641275,0.010924705599436967
2008,West,male,At least once per week,0.1062947237233206,1888,19243,0.10622150344303104,0.10636794400361017
2008,West,male,At least once per month,0.112904776981313,2064,19243,0.11282959398130761,0.11297995998131839
2008,West,male,Seldom,0.13303451816494014,2299,19243,0.13295383899041588,0.1331151973394644
2008,West,male,Never,0.030518790164071465,460,19243,0.030477927024878688,0.030559653303264243
2008,West,female,Daily,0.003293197766741716,56,19243,0.0032795873635904334,0.0033068081698929986
2008,West,female,At least once per week,0.07784717969494859,1563,19243,0.07778352927646265,0.07791083011343453
2008,West,female,At least once per month,0.1306984046186843,2495,19243,0.13061832928559977,0.1307784799517688
2008,West,female,Seldom,0.16213456220884248,2819,19243,0.16204700270096964,0.16222212171671532
2008,West,female,Never,0.047178512077046826,695,19243,0.04712814389643297,0.047228880257660685
2008,East,male,At least once per week,0.012891900432002614,308,19243,0.012865101394195182,0.012918699469810046
2008,East,male,At least once per month,0.024210871424897237,595,19243,0.024174357243340827,0.024247385606453647
2008,East,male,Seldom,0.041598273670054406,1095,19243,0.04155083966234013,0.04164570767776868
2008,East,male,Never,0.013310316667079464,280,19243,0.013283091982301359,0.013337541351857569
2008,East,female,At least once per week,0.008970509265613956,243,19243,0.008948110184058536,0.008992908347169376
2008,East,female,At least once per month,0.02339818588194141,619,19243,0.02336227482156598,0.02343409694231684
2008,East,female,Seldom,0.04643356964770176,1270,19243,0.046383581173022416,0.046483558122381106
2008,East,female,Never,0.01438166879287524,321,19243,0.014353385016174757,0.014409952569575722
2013,West,male,Daily,0.00971857996292052,221,25450,0.009693904834905826,0.009743255090935215
2013,West,male,At least once per week,0.11388639611445449,2443,25450,0.11380649380722951,0.11396629842167946
2013,West,male,At least once per month,0.1256382425986222,2852,25450,0.1255548773218136,0.12572160787543077
2013,West,male,Seldom,0.11349567421306234,2815,25450,0.11341589150434428,0.1135754569217804
2013,West,male,Never,0.026450220423721194,591,25450,0.026409858447508424,0.026490582399933963
2013,West,female,Daily,0.0049472242254767545,98,25450,0.0049295767515884145,0.0049648716993650945
2013,West,female,At least once per week,0.09293765433164664,2212,25450,0.09286462570797653,0.09301068295531674
2013,West,female,At least once per month,0.1439038774319547,3941,25450,0.14381559461019555,0.14399216025371386
2013,West,female,Seldom,0.14157028870250393,3774,25450,0.14148260535489396,0.1416579720501139
2013,West,female,Never,0.03540258733211269,812,25450,0.03535610699805892,0.03544906766616646
2013,East,male,Daily,0.001481803130629829,34,25450,0.0014721281091289932,0.001491478152130665
2013,East,male,At least once per week,0.013057713442601199,351,25450,0.013029160022287559,0.01308626686291484
2013,East,male,At least once per month,0.025758945595116083,727,25450,0.025719100400974713,0.025798790789257453
2013,East,male,Seldom,0.04220839052300678,1170,25450,0.042157818118494034,0.04225896292751953
2013,East,male,Never,0.012302767248706546,318,25450,0.012275040942492791,0.0123304935549203
2013,East,female,At least once per week,0.009375741066452831,305,25450,0.009351500878952874,0.009399981253952788
2013,East,female,At least once per month,0.029344576728367804,902,25450,0.029302126976070122,0.029387026480665487
2013,East,female,Seldom,0.045080765778044624,1486,25450,0.04502857933994157,0.04513295221614768
2013,East,female,Never,0.013438551150598879,398,25450,0.013409589921596302,0.013467512379601455
2017,West,male,Daily,0.02170273622492988,77,3927,0.0212789957962363,0.02212647665362346
2017,West,male,At least once per week,0.14204293617435892,429,3927,0.1410277403241252,0.14305813202459264
2017,West,male,At least once per month,0.13870094290655652,451,3927,0.1376958089875914,0.13970607682552164
2017,West,male,Seldom,0.10290596739445956,420,3927,0.10202238612701073,0.1037895486619084
2017,West,male,Never,0.13981567446818055,557,3927,0.13880716279482683,0.14082418614153427
2017,West,female,At least once per week,0.044825848757451964,215,3927,0.04422410335956005,0.04542759415534388
2017,West,female,At least once per month,0.06116899297012681,313,3927,0.06047209914904518,0.06186588679120844
2017,West,female,Seldom,0.06602250121221032,318,3927,0.06530036116585641,0.06674464125856422
2017,West,female,Never,0.11947662806129608,579,3927,0.11853339468728967,0.12041986143530249
2017,East,male,At least once per week,0.03104946879145681,81,3927,0.030545057121218935,0.03155388046169469
2017,East,male,At least once per month,0.023240183892292942,77,3927,0.022802035816760626,0.023678331967825258
2017,East,male,Seldom,0.013459045695386486,46,3927,0.01312394762314644,0.013794143767626532
2017,East,male,Never,0.0335954736751685,115,3927,0.03307147872907468,0.03411946862126232
2017,East,female,At least once per week,0.0073471634278758306,33,3927,0.007098812503790981,0.0075955143519606805
2017,East,female,At least once per month,0.01613015711117372,58,3927,0.01576380781674106,0.016496506405606376
2017,East,female,Seldom,0.009933344173110986,52,3927,0.009644949526144246,0.010221738820077726
2017,East,female,Never,0.028582935063964157,106,3927,0.0280983572663418,0.029067512861586514
2018,West,male,Daily,0.01858732549553345,43,3122,0.018192293239124788,0.01898235775194211
2018,West,male,At least once per week,0.20451547147492738,465,3122,0.20333575612936977,0.205695186820485
2018,West,male,At least once per month,0.17084965960884635,529,3122,0.16974882524848303,0.17195049396920967
2018,West,male,Seldom,0.09055611621843822,303,3122,0.08971676229754971,0.09139547013932672
2018,West,male,Never,0.0773274907609388,264,3122,0.07654624256843119,0.0781087389534464
2018,West,female,At least once per week,0.05873956402497954,225,3122,0.05805183312511781,0.05942729492484127
2018,West,female,At least once per month,0.09072493116910532,358,3122,0.08988487322807215,0.0915649891101385
2018,West,female,Seldom,0.07079946716737376,257,3122,0.07004928282434272,0.0715496515104048
2018,West,female,Never,0.06366735282302421,238,3122,0.06295323190311607,0.06438147374293236
2018,East,male,At least once per week,0.033229021830817176,66,3122,0.03270479546847145,0.0337532481931629
2018,East,male,At least once per month,0.020609697874459217,59,3122,0.020194158684862178,0.021025237064056256
2018,East,male,Seldom,0.02519769675926957,62,3122,0.02473930482002797,0.02565608869851117
2018,East,male,Never,0.0262288463576855,88,3122,0.02576141663647681,0.026696276078894188
2018,East,female,At least once per month,0.014733663852267657,54,3122,0.014381268252471902,0.015086059452063412
2018,East,female,Seldom,0.011829717131967376,39,3122,0.01151348838238655,0.012145945881548202
2018,East,female,Never,0.02240397745036649,72,3122,0.021971124330090075,0.022836830570642903
2019,West,male,Daily,0.01068103556793819,338,28695,0.01065665516993899,0.01070541596593739
2019,West,male,At least once per week,0.12919156638307402,3668,28695,0.12911201562210017,0.12927111714404788
2019,West,male,At least once per month,0.14179093228776923,3775,28695,0.14170819777345897,0.1418736668020795
2019,West,male,Seldom,0.10431612602863066,2655,28695,0.10424362919378576,0.10438862286347557
2019,West,male,Never,0.02195012809747869,748,28695,0.021915377284188298,0.021984878910769085
2019,West,female,Daily,0.003530856791537748,115,28695,0.0035167886113459273,0.0035449249717295684
2019,West,female,At least once per week,0.10654051795804094,2874,28695,0.10646734328741063,0.10661369262867125
2019,West,female,At least once per month,0.1683245299937176,4626,28695,0.16823579057191965,0.16841326941551557
2019,West,female,Seldom,0.11546405588343805,3146,28695,0.11538825974322788,0.11553985202364823
2019,West,female,Never,0.0266659103209724,796,28695,0.026627700489916438,0.02670412015202836
2019,East,male,Daily,0.0008954325858545556,40,28695,0.0008883386401060612,0.00090252653160305
