"plh0032","year","alter_gr","sex","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1984","16-34 Jahre alt","maennlich","742","0.331949190031941","0.312504185475661","0.351394194588221"
"Grosse Sorgen","1984","16-34 Jahre alt","weiblich","696","0.316383459187157","0.297418353496705","0.335348564877608"
"Grosse Sorgen","1984","35-65 Jahre alt","maennlich","1117","0.370462651721048","0.353717247887464","0.387208055554631"
"Grosse Sorgen","1984","35-65 Jahre alt","weiblich","1017","0.34507600338694","0.328300585858188","0.361851420915691"
"Grosse Sorgen","1984","66 und älter","maennlich","151","0.295328600283153","0.255461910692704","0.335195289873602"
"Grosse Sorgen","1984","66 und älter","weiblich","185","0.23908142730963","0.208837135199632","0.269325719419628"
"Einige Sorgen","1984","16-34 Jahre alt","maennlich","1209","0.550467103841805","0.529926466281887","0.571007741401723"
"Einige Sorgen","1984","16-34 Jahre alt","weiblich","1287","0.573098481138718","0.552927799268526","0.593269163008911"
"Einige Sorgen","1984","35-65 Jahre alt","maennlich","1661","0.533609651554834","0.516311516835316","0.550907786274353"
"Einige Sorgen","1984","35-65 Jahre alt","weiblich","1618","0.543457755703462","0.525880790740482","0.561034720666442"
"Einige Sorgen","1984","66 und älter","maennlich","249","0.495492964527582","0.45179950240094","0.539186426654223"
"Einige Sorgen","1984","66 und älter","weiblich","387","0.502146881631626","0.466692704297372","0.53760105896588"
"Keine Sorgen","1984","16-34 Jahre alt","maennlich","302","0.117583706126254","0.104282904175376","0.130884508077132"
"Keine Sorgen","1984","16-34 Jahre alt","weiblich","327","0.110518059674125","0.0977322777070251","0.123303841641225"
"Keine Sorgen","1984","35-65 Jahre alt","maennlich","417","0.0959276967241181","0.0857162741076594","0.106139119340577"
"Keine Sorgen","1984","35-65 Jahre alt","weiblich","450","0.111466240909598","0.100360970166051","0.122571511653145"
"Keine Sorgen","1984","66 und älter","maennlich","103","0.209178435189266","0.1736348030774","0.244722067301131"
"Keine Sorgen","1984","66 und älter","weiblich","192","0.258771691058744","0.227716386519402","0.289826995598086"
"Grosse Sorgen","1985","16-34 Jahre alt","maennlich","625","0.308569831162484","0.288705189434016","0.328434472890952"
"Grosse Sorgen","1985","16-34 Jahre alt","weiblich","537","0.272750349375422","0.253503689853989","0.291997008896855"
"Grosse Sorgen","1985","35-65 Jahre alt","maennlich","953","0.353335439005261","0.335871756543348","0.370799121467175"
"Grosse Sorgen","1985","35-65 Jahre alt","weiblich","871","0.327802044797773","0.310501379226072","0.345102710369475"
"Grosse Sorgen","1985","66 und älter","maennlich","122","0.268016189654877","0.226723971943438","0.309308407366316"
"Grosse Sorgen","1985","66 und älter","weiblich","157","0.241904145730414","0.208982985752276","0.274825305708552"
"Einige Sorgen","1985","16-34 Jahre alt","maennlich","1135","0.558093143579458","0.536735734990074","0.579450552168843"
"Einige Sorgen","1985","16-34 Jahre alt","weiblich","1189","0.59620988279462","0.575006342828557","0.617413422760682"
"Einige Sorgen","1985","35-65 Jahre alt","maennlich","1562","0.550289037683444","0.532114437573809","0.56846363779308"
"Einige Sorgen","1985","35-65 Jahre alt","weiblich","1585","0.576349560101884","0.558137662393744","0.594561457810025"
"Einige Sorgen","1985","66 und älter","maennlich","251","0.572540767662229","0.5264209570661","0.618660578258357"
"Einige Sorgen","1985","66 und älter","weiblich","319","0.491674946305764","0.453242218525019","0.530107674086509"
"Keine Sorgen","1985","16-34 Jahre alt","maennlich","317","0.133337025258058","0.118717598452652","0.147956452063464"
"Keine Sorgen","1985","16-34 Jahre alt","weiblich","331","0.131039767829958","0.116457252105965","0.145622283553951"
"Keine Sorgen","1985","35-65 Jahre alt","maennlich","363","0.0963755233112942","0.0855940015460835","0.107157045076505"
"Keine Sorgen","1985","35-65 Jahre alt","weiblich","372","0.0958483951003422","0.0849986024145237","0.106698187786161"
"Keine Sorgen","1985","66 und älter","maennlich","69","0.159443042682895","0.12531406206948","0.193572023296309"
"Keine Sorgen","1985","66 und älter","weiblich","174","0.266420907963822","0.232434987464821","0.300406828462824"
"Grosse Sorgen","1986","16-34 Jahre alt","maennlich","386","0.184661175908773","0.167929486576816","0.201392865240731"
"Grosse Sorgen","1986","16-34 Jahre alt","weiblich","338","0.179221555724542","0.162361927504635","0.196081183944449"
"Grosse Sorgen","1986","35-65 Jahre alt","maennlich","572","0.214765569651822","0.199349730815178","0.230181408488466"
"Grosse Sorgen","1986","35-65 Jahre alt","weiblich","508","0.206757240143295","0.191456069315665","0.222058410970925"
"Grosse Sorgen","1986","66 und älter","maennlich","63","0.145055899421288","0.111255905545169","0.178855893297407"
"Grosse Sorgen","1986","66 und älter","weiblich","97","0.157436631460094","0.128414815413125","0.186458447507062"
"Einige Sorgen","1986","16-34 Jahre alt","maennlich","1146","0.563485666981347","0.542099959435432","0.584871374527263"
"Einige Sorgen","1986","16-34 Jahre alt","weiblich","1174","0.595507473015711","0.573933071346752","0.61708187468467"
"Einige Sorgen","1986","35-65 Jahre alt","maennlich","1560","0.583961559773616","0.565458479840842","0.60246463970639"
"Einige Sorgen","1986","35-65 Jahre alt","weiblich","1632","0.613828727559137","0.595433514233204","0.63222394088507"
"Einige Sorgen","1986","66 und älter","maennlich","222","0.539289907415665","0.491448376001706","0.587131438829624"
"Einige Sorgen","1986","66 und älter","weiblich","286","0.472908283420613","0.43312487760627","0.512691689234956"
"Keine Sorgen","1986","16-34 Jahre alt","maennlich","534","0.251853157109879","0.233135561685265","0.270570752534493"
"Keine Sorgen","1986","16-34 Jahre alt","weiblich","476","0.225270971259747","0.206906965035508","0.243634977483986"
"Keine Sorgen","1986","35-65 Jahre alt","maennlich","594","0.201272870574562","0.186221466902428","0.216324274246696"
"Keine Sorgen","1986","35-65 Jahre alt","weiblich","551","0.179414032297568","0.16491692047938","0.193911144115756"
"Keine Sorgen","1986","66 und älter","maennlich","132","0.315654193163047","0.271045073756661","0.360263312569433"
