"plh0032","year","bildungsniveau","n","percent","lower_confidence_percent","upper_confidence_percent"
"Einige Sorgen","2008","(Fach-)Abitur","1441","","",""
"Einige Sorgen","2008","(noch) kein Abschluss","299","","",""
"Einige Sorgen","2008","AkademikerIn","2764","","",""
"Einige Sorgen","2008","Hauptschule","3921","0.576925531373303","0.565162217625571","0.588688845121034"
"Einige Sorgen","2008","Realschule","3188","0.615196262388961","0.601840316205638","0.628552208572284"
"Grosse Sorgen","2008","(Fach-)Abitur","411","0.184319863705339","0.168005721726189","0.200634005684488"
"Grosse Sorgen","2008","(noch) kein Abschluss","86","0.211364317905825","0.177024165052362","0.245704470759288"
"Grosse Sorgen","2008","AkademikerIn","823","0.196725175412007","0.184677087567568","0.208773263256445"
"Grosse Sorgen","2008","Hauptschule","2026","","",""
"Grosse Sorgen","2008","Realschule","1322","","",""
"Keine Sorgen","2008","(Fach-)Abitur","318","0.140333499042989","0.125719674024858","0.15494732406112"
"Keine Sorgen","2008","(noch) kein Abschluss","158","","",""
"Keine Sorgen","2008","AkademikerIn","595","0.150616137398359","0.139775774217346","0.161456500579371"
"Keine Sorgen","2008","Hauptschule","829","0.122559891989473","0.114751810841052","0.130367973137895"
"Keine Sorgen","2008","Realschule","588","0.114593098503377","0.105849325826834","0.123336871179919"
"Einige Sorgen","2009","(Fach-)Abitur","1067","","",""
"Einige Sorgen","2009","(noch) kein Abschluss","273","","",""
"Einige Sorgen","2009","AkademikerIn","2115","","",""
"Einige Sorgen","2009","Hauptschule","2849","","",""
"Einige Sorgen","2009","Realschule","2394","","",""
"Grosse Sorgen","2009","(Fach-)Abitur","803","0.408916278276643","0.387375259166786","0.4304572973865"
"Grosse Sorgen","2009","(noch) kein Abschluss","122","","",""
"Grosse Sorgen","2009","AkademikerIn","1726","","",""
"Grosse Sorgen","2009","Hauptschule","2968","","",""
"Grosse Sorgen","2009","Realschule","2180","","",""
"Keine Sorgen","2009","(Fach-)Abitur","131","","",""
"Keine Sorgen","2009","(noch) kein Abschluss","82","0.161745226301744","0.128701223134719","0.19478922946877"
"Keine Sorgen","2009","AkademikerIn","183","","",""
"Keine Sorgen","2009","Hauptschule","370","0.0639868686322603","0.057888770169133","0.0700849670953876"
"Keine Sorgen","2009","Realschule","221","","",""
"Einige Sorgen","2010","(Fach-)Abitur","1833","","",""
"Einige Sorgen","2010","(noch) kein Abschluss","421","0.545658364702314","0.510259203458837","0.581057525945791"
"Einige Sorgen","2010","AkademikerIn","3292","0.587876764708454","0.57470327336146","0.601050256055449"
"Einige Sorgen","2010","Hauptschule","3811","0.513138657313849","0.501798700955616","0.524478613672082"
"Einige Sorgen","2010","Realschule","3809","0.561119194677675","0.549307775704212","0.572930613651139"
"Grosse Sorgen","2010","(Fach-)Abitur","914","0.308788335365233","0.292400535132093","0.325176135598372"
"Grosse Sorgen","2010","(noch) kein Abschluss","208","","",""
"Grosse Sorgen","2010","AkademikerIn","1612","","",""
"Grosse Sorgen","2010","Hauptschule","3087","0.415282799569042","0.404102941843303","0.426462657294781"
"Grosse Sorgen","2010","Realschule","2465","","",""
"Keine Sorgen","2010","(Fach-)Abitur","306","0.0842242400925675","0.0743728433098993","0.0940756368752357"
"Keine Sorgen","2010","(noch) kein Abschluss","131","","",""
"Keine Sorgen","2010","AkademikerIn","459","0.0816393450234342","0.0743110898546174","0.088967600192251"
"Keine Sorgen","2010","Hauptschule","565","0.0715785431171091","0.0657298964931988","0.0774271897410193"
"Keine Sorgen","2010","Realschule","507","0.0659288017944643","0.0600223209376887","0.07183528265124"
"Einige Sorgen","2011","(Fach-)Abitur","2276","","",""
"Einige Sorgen","2011","(noch) kein Abschluss","497","0.593926367057371","0.561460847911038","0.626391886203705"
"Einige Sorgen","2011","AkademikerIn","3959","0.634233901216702","0.622229519358818","0.646238283074586"
"Einige Sorgen","2011","Hauptschule","5139","0.591883974761235","0.581612906970897","0.602155042551574"
"Einige Sorgen","2011","Realschule","4788","0.611472494316542","0.600703189577043","0.62224179905604"
"Grosse Sorgen","2011","(Fach-)Abitur","616","0.166927253349996","0.154744028626705","0.179110478073288"
"Grosse Sorgen","2011","(noch) kein Abschluss","157","","",""
"Grosse Sorgen","2011","AkademikerIn","996","0.172549882516786","0.163132253131837","0.181967511901734"
"Grosse Sorgen","2011","Hauptschule","2365","","",""
"Grosse Sorgen","2011","Realschule","1867","","",""
"Keine Sorgen","2011","(Fach-)Abitur","707","0.187509473157297","0.174757484213223","0.20026146210137"
"Keine Sorgen","2011","(noch) kein Abschluss","225","","",""
"Keine Sorgen","2011","AkademikerIn","1229","","",""
"Keine Sorgen","2011","Hauptschule","1292","","",""
"Keine Sorgen","2011","Realschule","1214","","",""
"Einige Sorgen","2012","(Fach-)Abitur","2221","","",""
"Einige Sorgen","2012","(noch) kein Abschluss","491","0.574494391425732","0.541864972524393","0.607123810327072"
"Einige Sorgen","2012","AkademikerIn","3950","0.645025259911865","0.633046690883408","0.657003828940322"
"Einige Sorgen","2012","Hauptschule","5100","0.592970896261287","0.582595605215242","0.603346187307331"
"Einige Sorgen","2012","Realschule","4807","0.626565094629611","0.61577907286249","0.637351116396732"
"Grosse Sorgen","2012","(Fach-)Abitur","722","0.202285130526929","0.189056050723199","0.21551421033066"
"Grosse Sorgen","2012","(noch) kein Abschluss","169","","",""
"Grosse Sorgen","2012","AkademikerIn","1166","","",""
"Grosse Sorgen","2012","Hauptschule","2306","","",""
"Grosse Sorgen","2012","Realschule","1855","","",""
"Keine Sorgen","2012","(Fach-)Abitur","599","0.183540417825911","0.170791978662718","0.196288856989104"
"Keine Sorgen","2012","(noch) kein Abschluss","222","","",""
"Keine Sorgen","2012","AkademikerIn","1014","","",""
"Keine Sorgen","2012","Hauptschule","1207","","",""
"Keine Sorgen","2012","Realschule","1064","","",""
"Einige Sorgen","2013","(Fach-)Abitur","2141","","",""
"Einige Sorgen","2013","(noch) kein Abschluss","465","0.581229785339839","0.547503073236465","0.614956497443214"
"Einige Sorgen","2013","AkademikerIn","3791","0.654442162710088","0.642245593721152","0.666638731699024"
"Einige Sorgen","2013","Hauptschule","4650","0.600129752197399","0.589221292336041","0.611038212058757"
"Einige Sorgen","2013","Realschule","4597","0.648727967128636","0.637719106308853","0.659736827948418"
"Grosse Sorgen","2013","(Fach-)Abitur","494","0.148593334246065","0.136441206206257","0.160745462285872"
"Grosse Sorgen","2013","(noch) kein Abschluss","124","","",""
"Grosse Sorgen","2013","AkademikerIn","865","0.14883854411593","0.139709919501576","0.157967168730284"
"Grosse Sorgen","2013","Hauptschule","1833","","",""
"Grosse Sorgen","2013","Realschule","1363","","",""
"Keine Sorgen","2013","(Fach-)Abitur","656","0.185065151921146","0.171797076895504","0.198333226946788"
"Keine Sorgen","2013","(noch) kein Abschluss","233","","",""
"Keine Sorgen","2013","AkademikerIn","1184","","",""
"Keine Sorgen","2013","Hauptschule","1264","","",""
"Keine Sorgen","2013","Realschule","1263","","",""
"Einige Sorgen","2014","(Fach-)Abitur","2332","","",""
"Einige Sorgen","2014","(noch) kein Abschluss","503","0.500842448152695","0.469665111923475","0.532019784381915"
"Einige Sorgen","2014","AkademikerIn","3721","0.597443566408877","0.5852433074592","0.609643825358554"
"Einige Sorgen","2014","Hauptschule","4859","0.612298347570762","0.601719793704733","0.62287690143679"
"Einige Sorgen","2014","Realschule","4306","0.629369865359895","0.617927483775668","0.640812246944122"
"Grosse Sorgen","2014","(Fach-)Abitur","445","0.103093404216666","0.0935816199297513","0.11260518850358"
"Grosse Sorgen","2014","(noch) kein Abschluss","133","","",""
"Grosse Sorgen","2014","AkademikerIn","639","0.0942218289983889","0.0869541805976566","0.101489477399121"
"Grosse Sorgen","2014","Hauptschule","1343","","",""
"Grosse Sorgen","2014","Realschule","888","0.128315885589771","0.120392462090952","0.13623930908859"
"Keine Sorgen","2014","(Fach-)Abitur","1149","","",""
"Keine Sorgen","2014","(noch) kein Abschluss","352","0.360068223645874","0.330136697939477","0.389999749352271"
"Keine Sorgen","2014","AkademikerIn","1847","","",""
"Keine Sorgen","2014","Hauptschule","1947","","",""
"Keine Sorgen","2014","Realschule","1650","","",""
"Einige Sorgen","2015","(Fach-)Abitur","2214","","",""
"Einige Sorgen","2015","(noch) kein Abschluss","433","0.529101764239326","0.49457757767022","0.563625950808432"
"Einige Sorgen","2015","AkademikerIn","3564","0.593260010002518","0.58066355647118","0.605856463533855"
"Einige Sorgen","2015","Hauptschule","4268","0.582092384034437","0.570780536519175","0.593404231549699"
"Einige Sorgen","2015","Realschule","3997","0.615538366632632","0.603670089530774","0.62740664373449"
"Grosse Sorgen","2015","(Fach-)Abitur","451","0.122374915374959","0.111712506731296","0.133037324018623"
"Grosse Sorgen","2015","(noch) kein Abschluss","128","","",""
"Grosse Sorgen","2015","AkademikerIn","617","0.105429220483743","0.0975541369985946","0.113304303968891"
"Grosse Sorgen","2015","Hauptschule","1388","","",""
"Grosse Sorgen","2015","Realschule","1039","","",""
"Keine Sorgen","2015","(Fach-)Abitur","964","0.270758184405682","0.256301084395271","0.285215284416094"
"Keine Sorgen","2015","(noch) kein Abschluss","242","","",""
"Keine Sorgen","2015","AkademikerIn","1661","","",""
"Keine Sorgen","2015","Hauptschule","1647","","",""
"Keine Sorgen","2015","Realschule","1418","","",""
"Einige Sorgen","2016","(Fach-)Abitur","2055","","",""
"Einige Sorgen","2016","(noch) kein Abschluss","394","0.482918791594815","0.448334623211041","0.517502959978589"
"Einige Sorgen","2016","AkademikerIn","3440","0.595400335989498","0.582834843152826","0.607965828826169"
"Einige Sorgen","2016","Hauptschule","3988","0.577069333858747","0.565433787298476","0.588704880419018"
"Einige Sorgen","2016","Realschule","3560","0.584972259112717","0.57249229334811","0.597452224877324"
"Grosse Sorgen","2016","(Fach-)Abitur","445","0.115881395440348","0.105504521920245","0.126258268960451"
"Grosse Sorgen","2016","(noch) kein Abschluss","120","","",""
"Grosse Sorgen","2016","AkademikerIn","582","0.0969960013079275","0.0894192334296895","0.104572769186166"
"Grosse Sorgen","2016","Hauptschule","1393","","",""
"Grosse Sorgen","2016","Realschule","952","0.159089883969208","0.149825783288786","0.168353984649631"
"Keine Sorgen","2016","(Fach-)Abitur","1155","","",""
"Keine Sorgen","2016","(noch) kein Abschluss","288","","",""
"Keine Sorgen","2016","AkademikerIn","1839","","",""
"Keine Sorgen","2016","Hauptschule","1544","","",""
"Keine Sorgen","2016","Realschule","1476","","",""
"Einige Sorgen","2017","(Fach-)Abitur","2371","","",""
"Einige Sorgen","2017","(noch) kein Abschluss","453","0.48948635387474","0.457149279723144","0.521823428026337"
"Einige Sorgen","2017","AkademikerIn","3764","0.563867512384084","0.551807263531701","0.575927761236467"
"Einige Sorgen","2017","Hauptschule","4101","0.580140007124894","0.568663353627393","0.591616660622395"
"Einige Sorgen","2017","Realschule","4157","0.592355132428745","0.580763895930917","0.603946368926574"
"Grosse Sorgen","2017","(Fach-)Abitur","451","0.120250484446106","0.110310363429427","0.130190605462786"
"Grosse Sorgen","2017","(noch) kein Abschluss","135","","",""
"Grosse Sorgen","2017","AkademikerIn","564","0.0925462338038813","0.0854984894571258","0.0995939781506368"
"Grosse Sorgen","2017","Hauptschule","1399","","",""
"Grosse Sorgen","2017","Realschule","1104","","",""
"Keine Sorgen","2017","(Fach-)Abitur","1291","","",""
"Keine Sorgen","2017","(noch) kein Abschluss","330","0.358872880186955","0.327843782652958","0.389901977720952"
"Keine Sorgen","2017","AkademikerIn","2167","","",""
"Keine Sorgen","2017","Hauptschule","1604","","",""
"Keine Sorgen","2017","Realschule","1643","","",""
"Einige Sorgen","2018","(Fach-)Abitur","2173","","",""
"Einige Sorgen","2018","(noch) kein Abschluss","431","0.491415705925369","0.458534510628762","0.524296901221975"
"Einige Sorgen","2018","AkademikerIn","3432","0.523703689039014","0.511419608537678","0.535987769540351"
"Einige Sorgen","2018","Hauptschule","3814","0.56941518008396","0.557613213363213","0.581217146804706"
"Einige Sorgen","2018","Realschule","3824","0.583902916783073","0.572047093715507","0.595758739850639"
"Grosse Sorgen","2018","(Fach-)Abitur","358","0.089186780315932","0.0803631126950725","0.0980104479367915"
"Grosse Sorgen","2018","(noch) kein Abschluss","116","","",""
"Grosse Sorgen","2018","AkademikerIn","413","0.065088306127593","0.0590209706455374","0.0711556416096486"
"Grosse Sorgen","2018","Hauptschule","1062","","",""
"Grosse Sorgen","2018","Realschule","791","0.114948683598528","0.107276830495968","0.122620536701088"
"Keine Sorgen","2018","(Fach-)Abitur","1477","","",""
"Keine Sorgen","2018","(noch) kein Abschluss","341","0.368731477961168","0.336999014972938","0.400463940949397"
"Keine Sorgen","2018","AkademikerIn","2505","","",""
"Keine Sorgen","2018","Hauptschule","1886","","",""
"Keine Sorgen","2018","Realschule","2025","","",""
"Einige Sorgen","2019","(Fach-)Abitur","2501","","",""
"Einige Sorgen","2019","(noch) kein Abschluss","411","0.543467225963332","0.508100629664964","0.5788338222617"
"Einige Sorgen","2019","AkademikerIn","4265","0.600726926584234","0.589279361986378","0.612174491182089"
"Einige Sorgen","2019","Hauptschule","3813","0.620615632333406","0.608515915399727","0.632715349267085"
"Einige Sorgen","2019","Realschule","4357","0.649162380818347","0.637753031078842","0.660571730557852"
"Grosse Sorgen","2019","(Fach-)Abitur","487","0.119928805630041","0.110030211774255","0.129827399485826"
"Grosse Sorgen","2019","(noch) kein Abschluss","89","0.120984268329681","0.0978298763925286","0.144138660266834"
"Grosse Sorgen","2019","AkademikerIn","745","0.0966212659415698","0.0897155162108064","0.103527015672333"
"Grosse Sorgen","2019","Hauptschule","1131","","",""
"Grosse Sorgen","2019","Realschule","967","0.146499400330829","0.138045619542756","0.154953181118901"
"Keine Sorgen","2019","(Fach-)Abitur","1150","","",""
"Keine Sorgen","2019","(noch) kein Abschluss","262","","",""
"Keine Sorgen","2019","AkademikerIn","2021","","",""
"Keine Sorgen","2019","Hauptschule","1234","","",""
"Keine Sorgen","2019","Realschule","1397","","",""
"Einige Sorgen","2020","(Fach-)Abitur","2449","","",""
"Einige Sorgen","2020","(noch) kein Abschluss","455","0.529124648016785","0.496331352482704","0.561917943550865"
"Einige Sorgen","2020","AkademikerIn","4036","0.56678260197288","0.555342443773813","0.578222760171947"
"Einige Sorgen","2020","Hauptschule","3310","0.56838878976799","0.55576218108376","0.581015398452221"
"Einige Sorgen","2020","Realschule","3520","0.583506929221214","0.571235952129513","0.595777906312916"
"Grosse Sorgen","2020","(Fach-)Abitur","1012","","",""
"Grosse Sorgen","2020","(noch) kein Abschluss","156","","",""
"Grosse Sorgen","2020","AkademikerIn","1684","","",""
"Grosse Sorgen","2020","Hauptschule","1560","","",""
"Grosse Sorgen","2020","Realschule","1676","","",""
"Keine Sorgen","2020","(Fach-)Abitur","979","0.207985065038881","0.196046850844796","0.219923279232967"
"Keine Sorgen","2020","(noch) kein Abschluss","279","","",""
"Keine Sorgen","2020","AkademikerIn","1487","","",""
"Keine Sorgen","2020","Hauptschule","1041","","",""
"Keine Sorgen","2020","Realschule","1004","","",""
