"plh0032","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Grosse Sorgen","1985","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1985","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1985","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1985","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1985","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1985","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1985","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1985","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1985","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1985","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","187","0.535621720852977","0.482995330515074","0.58824811119088"
"Einige Sorgen","1985","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Hamburg","Westdeutschland, alte Bundeslaender","148","0.55683773867605","0.498018618354295","0.615656858997805"
"Einige Sorgen","1985","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Niedersachsen","Westdeutschland, alte Bundeslaender","597","0.546718196140201","0.517192327800267","0.576244064480135"
"Einige Sorgen","1985","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Bremen","Westdeutschland, alte Bundeslaender","48","0.451928909202087","0.36016701321321","0.543690805190965"
"Einige Sorgen","1985","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1600","0.554069326197365","0.536064941571756","0.572073710822973"
"Einige Sorgen","1985","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Hessen","Westdeutschland, alte Bundeslaender","623","0.559819462120517","0.530837649268424","0.58880127497261"
"Einige Sorgen","1985","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","411","0.533083510854167","0.497798950434191","0.568368071274142"
"Einige Sorgen","1985","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","1108","0.569800605474933","0.548315902304652","0.591285308645213"
"Einige Sorgen","1985","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Bayern","Westdeutschland, alte Bundeslaender","1104","0.588656334886259","0.566406949495214","0.610905720277304"
"Einige Sorgen","1985","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1985","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Berlin","Westdeutschland, alte Bundeslaender","216","0.602067534078107","0.551990067481509","0.652145000674706"
"Einige Sorgen","1985","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1985","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1985","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1985","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1985","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1985","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1985","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","33","0.0972924423746777","0.0660207319689715","0.128564152780384"
"Keine Sorgen","1985","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Hamburg","Westdeutschland, alte Bundeslaender","38","0.129399906219556","0.0896579587287648","0.169141853710347"
"Keine Sorgen","1985","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Niedersachsen","Westdeutschland, alte Bundeslaender","99","0.0910999277570133","0.0740330586743404","0.108166796839686"
"Keine Sorgen","1985","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1985","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","403","0.12161734900222","0.109778698604603","0.133455999399836"
"Keine Sorgen","1985","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Hessen","Westdeutschland, alte Bundeslaender","214","0.163995951874467","0.142378381216593","0.185613522532342"
"Keine Sorgen","1985","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","106","0.128781638831042","0.105092025908787","0.152471251753298"
"Keine Sorgen","1985","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","391","0.156606950854011","0.140836157797728","0.172377743910293"
"Keine Sorgen","1985","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Bayern","Westdeutschland, alte Bundeslaender","277","0.137573581996098","0.12199911297397","0.153148051018227"
"Keine Sorgen","1985","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1985","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Berlin","Westdeutschland, alte Bundeslaender","51","0.138666687661865","0.103308764170914","0.174024611152815"
"Keine Sorgen","1985","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1985","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1985","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1985","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1985","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1985","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1985","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","79","0.263305919636951","0.21512562223974","0.311486217034161"
"Grosse Sorgen","1986","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Hamburg","Westdeutschland, alte Bundeslaender","51","0.166685649396129","0.120670444861684","0.212700853930574"
"Grosse Sorgen","1986","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Niedersachsen","Westdeutschland, alte Bundeslaender","244","0.221557547959565","0.196993301169158","0.246121794749971"
"Grosse Sorgen","1986","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Bremen","Westdeutschland, alte Bundeslaender","30","0.242313986778417","0.160744254841911","0.323883718714924"
"Grosse Sorgen","1986","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","596","0.207509315084148","0.192581802672629","0.222436827495667"
"Grosse Sorgen","1986","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Hessen","Westdeutschland, alte Bundeslaender","144","0.143218568643636","0.121908536657701","0.164528600629572"
"Grosse Sorgen","1986","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","178","0.243221326785407","0.212819292641563","0.273623360929251"
"Grosse Sorgen","1986","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","309","0.155710867637525","0.139752377638166","0.171669357636884"
"Grosse Sorgen","1986","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Bayern","Westdeutschland, alte Bundeslaender","282","0.174674062606858","0.156849193268766","0.192498931944949"
"Grosse Sorgen","1986","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1986","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Berlin","Westdeutschland, alte Bundeslaender","51","0.119809901336183","0.0858855654940127","0.153734237178354"
"Grosse Sorgen","1986","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1986","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1986","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1986","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1986","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Grosse Sorgen","1986","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Grosse Sorgen","1986","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","173","0.529911093011138","0.475311792129462","0.584510393892814"
"Einige Sorgen","1986","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Hamburg","Westdeutschland, alte Bundeslaender","141","0.57212279764843","0.511035344180651","0.63321025111621"
"Einige Sorgen","1986","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Niedersachsen","Westdeutschland, alte Bundeslaender","606","0.551522865370406","0.522105834584862","0.580939896155949"
"Einige Sorgen","1986","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Bremen","Westdeutschland, alte Bundeslaender","51","0.444500597033187","0.349904518979348","0.539096675087027"
"Einige Sorgen","1986","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","1613","0.585364355503302","0.567229336580819","0.603499374425785"
"Einige Sorgen","1986","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Hessen","Westdeutschland, alte Bundeslaender","613","0.569205536532733","0.539081093315638","0.599329979749828"
"Einige Sorgen","1986","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","443","0.575412515049731","0.540386508900523","0.610438521198939"
"Einige Sorgen","1986","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","1123","0.581964255619696","0.560255166655277","0.603673344584114"
"Einige Sorgen","1986","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Bayern","Westdeutschland, alte Bundeslaender","1046","0.58309601783607","0.559949404494844","0.606242631177296"
"Einige Sorgen","1986","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1986","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Berlin","Westdeutschland, alte Bundeslaender","211","0.59481610822427","0.543530654084563","0.646101562363977"
"Einige Sorgen","1986","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1986","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1986","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1986","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1986","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Einige Sorgen","1986","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Einige Sorgen","1986","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1986","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","69","0.206782987351911","0.162478370253022","0.2510876044508"
"Keine Sorgen","1986","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1986","Hamburg","Westdeutschland, alte Bundeslaender","60","0.26119155295544","0.206954846304652","0.315428259606229"
"Keine Sorgen","1986","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1986","Niedersachsen","Westdeutschland, alte Bundeslaender","248","0.22691958667003","0.202145637170626","0.251693536169434"
"Keine Sorgen","1986","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1986","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Keine Sorgen","1986","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Keine Sorgen","1986","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","626","0.20712632941255","0.192208995472678","0.222043663352422"
