year,age_gr,bula_h,plh0032,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1984,66 and older,"Rhineland-Palatinate, Saarland",Very concerned,0.34883,39,95,0.25248,0.44518
1984,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.50380,56,95,0.40273,0.60488
1984,66 and older,Baden-Wuerttemberg,Very concerned,0.22741,49,210,0.17058,0.28424
1984,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.49210,103,210,0.42432,0.55988
1984,66 and older,Baden-Wuerttemberg,Not concerned at all,0.28049,58,210,0.21958,0.34140
1984,66 and older,Bavaria,Very concerned,0.22599,54,232,0.17205,0.27992
1984,66 and older,Bavaria,Somewhat concerned,0.49582,116,232,0.43134,0.56030
1984,66 and older,Bavaria,Not concerned at all,0.27819,62,232,0.22040,0.33598
1985,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.64182,55,55,0.51393,0.76970
1985,17-29 y.,Hamburg,Somewhat concerned,0.65294,37,37,0.49743,0.80844
1985,17-29 y.,Lower Saxony,Very concerned,0.37662,110,273,0.31903,0.43420
1985,17-29 y.,Lower Saxony,Somewhat concerned,0.54521,163,273,0.48604,0.60439
1985,17-29 y.,North Rhine-Westphalia,Very concerned,0.28857,239,854,0.25816,0.31897
1985,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.56934,476,854,0.53611,0.60257
1985,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.14210,139,854,0.11867,0.16553
1985,17-29 y.,Hesse,Very concerned,0.27101,76,328,0.22283,0.31919
1985,17-29 y.,Hesse,Somewhat concerned,0.53787,178,328,0.48383,0.59191
1985,17-29 y.,Hesse,Not concerned at all,0.19112,74,328,0.14850,0.23373
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.25696,61,214,0.19828,0.31564
1985,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.64665,153,214,0.58245,0.71084
1985,17-29 y.,Baden-Wuerttemberg,Very concerned,0.25854,153,605,0.22362,0.29346
1985,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.56818,323,605,0.52868,0.60769
1985,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.17327,129,605,0.14309,0.20346
1985,17-29 y.,Bavaria,Very concerned,0.24142,123,514,0.20439,0.27845
1985,17-29 y.,Bavaria,Somewhat concerned,0.61065,305,514,0.56845,0.65284
1985,17-29 y.,Bavaria,Not concerned at all,0.14793,86,514,0.11721,0.17866
1985,17-29 y.,Berlin,Somewhat concerned,0.51494,50,50,0.37500,0.65488
1985,30-45 y.,Schleswig-Holstein,Very concerned,0.42671,54,113,0.33511,0.51831
1985,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.46807,59,113,0.37566,0.56048
1985,30-45 y.,Hamburg,Very concerned,0.33791,35,89,0.23909,0.43674
1985,30-45 y.,Hamburg,Somewhat concerned,0.58796,54,89,0.48513,0.69080
1985,30-45 y.,Lower Saxony,Very concerned,0.38814,132,322,0.33482,0.44145
1985,30-45 y.,Lower Saxony,Somewhat concerned,0.56238,190,322,0.50811,0.61665
1985,30-45 y.,North Rhine-Westphalia,Very concerned,0.31667,297,982,0.28756,0.34578
1985,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.57882,558,982,0.54793,0.60972
1985,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.10451,127,982,0.08536,0.12365
1985,30-45 y.,Hesse,Very concerned,0.26445,86,337,0.21729,0.31161
1985,30-45 y.,Hesse,Somewhat concerned,0.61634,196,337,0.56435,0.66834
1985,30-45 y.,Hesse,Not concerned at all,0.11921,55,337,0.08456,0.15386
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.43272,68,143,0.35123,0.51421
1985,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.46081,75,143,0.37882,0.54280
1985,30-45 y.,Baden-Wuerttemberg,Very concerned,0.27759,178,642,0.24292,0.31226
1985,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.60126,353,642,0.56335,0.63916
1985,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.12115,111,642,0.09589,0.14641
1985,30-45 y.,Bavaria,Very concerned,0.30286,168,599,0.26603,0.33969
1985,30-45 y.,Bavaria,Somewhat concerned,0.59836,359,599,0.55907,0.63765
1985,30-45 y.,Bavaria,Not concerned at all,0.09878,72,599,0.07487,0.12270
1985,30-45 y.,Berlin,Very concerned,0.28248,37,109,0.19757,0.36739
1985,30-45 y.,Berlin,Somewhat concerned,0.65532,72,109,0.56568,0.74495
1985,46-65 y.,Schleswig-Holstein,Very concerned,0.39738,36,92,0.29684,0.49793
1985,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.57301,56,92,0.47138,0.67464
1985,46-65 y.,Hamburg,Somewhat concerned,0.48954,35,35,0.32151,0.65757
1985,46-65 y.,Lower Saxony,Very concerned,0.38612,118,297,0.33066,0.44158
1985,46-65 y.,Lower Saxony,Somewhat concerned,0.55208,179,297,0.49543,0.60873
1985,46-65 y.,North Rhine-Westphalia,Very concerned,0.38353,315,838,0.35059,0.41647
1985,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.52859,432,838,0.49477,0.56240
1985,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.08788,91,838,0.06870,0.10706
1985,46-65 y.,Hesse,Very concerned,0.32535,110,364,0.27716,0.37355
1985,46-65 y.,Hesse,Somewhat concerned,0.54568,194,364,0.49446,0.59690
1985,46-65 y.,Hesse,Not concerned at all,0.12897,60,364,0.09449,0.16345
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.39839,97,263,0.33911,0.45767
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.48285,131,263,0.42234,0.54336
1985,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.11876,35,263,0.07959,0.15793
1985,46-65 y.,Baden-Wuerttemberg,Very concerned,0.30258,163,598,0.26573,0.33943
1985,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.58312,335,598,0.54357,0.62267
1985,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.11430,100,598,0.08877,0.13982
1985,46-65 y.,Bavaria,Very concerned,0.30820,155,544,0.26937,0.34704
1985,46-65 y.,Bavaria,Somewhat concerned,0.60154,326,544,0.56036,0.64272
1985,46-65 y.,Bavaria,Not concerned at all,0.09026,63,544,0.06615,0.11436
1985,46-65 y.,Berlin,Somewhat concerned,0.64759,72,72,0.53647,0.75871
1985,66 and older,Lower Saxony,Very concerned,0.26574,36,100,0.17873,0.35276
1985,66 and older,Lower Saxony,Somewhat concerned,0.51330,64,100,0.41484,0.61176
1985,66 and older,North Rhine-Westphalia,Very concerned,0.28750,70,240,0.23012,0.34489
1985,66 and older,North Rhine-Westphalia,Somewhat concerned,0.53802,130,240,0.47481,0.60123
1985,66 and older,North Rhine-Westphalia,Not concerned at all,0.17448,40,240,0.12636,0.22259
1985,66 and older,Hesse,Somewhat concerned,0.55788,53,53,0.42289,0.69287
1985,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.52050,51,51,0.38202,0.65897
1985,66 and older,Baden-Wuerttemberg,Very concerned,0.24874,47,179,0.18524,0.31225
1985,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.49983,88,179,0.42637,0.57328
1985,66 and older,Baden-Wuerttemberg,Not concerned at all,0.25143,44,179,0.18770,0.31516
1985,66 and older,Bavaria,Very concerned,0.21569,45,203,0.15897,0.27241
1985,66 and older,Bavaria,Somewhat concerned,0.53008,107,203,0.46126,0.59891
1985,66 and older,Bavaria,Not concerned at all,0.25423,51,203,0.19418,0.31427
1986,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.62847,54,54,0.49837,0.75856
1986,17-29 y.,Lower Saxony,Very concerned,0.20201,61,324,0.15823,0.24580
1986,17-29 y.,Lower Saxony,Somewhat concerned,0.56959,178,324,0.51559,0.62359
1986,17-29 y.,Lower Saxony,Not concerned at all,0.22840,85,324,0.18261,0.27418
1986,17-29 y.,North Rhine-Westphalia,Very concerned,0.18747,166,821,0.16076,0.21419
1986,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.57247,449,821,0.53861,0.60633
1986,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.24006,206,821,0.21082,0.26929
1986,17-29 y.,Hesse,Very concerned,0.11683,41,307,0.08084,0.15282
1986,17-29 y.,Hesse,Somewhat concerned,0.59102,184,307,0.53593,0.64611
1986,17-29 y.,Hesse,Not concerned at all,0.29216,82,307,0.24120,0.34311
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.20317,42,231,0.15117,0.25518
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.59279,140,231,0.52929,0.65629
1986,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.20404,49,231,0.15195,0.25612
1986,17-29 y.,Baden-Wuerttemberg,Very concerned,0.15091,98,610,0.12248,0.17934
1986,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.57792,340,610,0.53869,0.61715
1986,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.27117,172,610,0.23586,0.30648
1986,17-29 y.,Bavaria,Very concerned,0.18530,79,480,0.15050,0.22009
1986,17-29 y.,Bavaria,Somewhat concerned,0.57930,280,480,0.53509,0.62351
1986,17-29 y.,Bavaria,Not concerned at all,0.23540,121,480,0.19741,0.27339
1986,17-29 y.,Berlin,Somewhat concerned,0.57867,51,51,0.44180,0.71554
1986,30-45 y.,Schleswig-Holstein,Very concerned,0.29184,32,86,0.19519,0.38848
1986,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.46863,54,86,0.36255,0.57472
1986,30-45 y.,Hamburg,Somewhat concerned,0.62029,49,49,0.48299,0.75759
1986,30-45 y.,Lower Saxony,Very concerned,0.26253,80,319,0.21416,0.31089
1986,30-45 y.,Lower Saxony,Somewhat concerned,0.58529,189,319,0.53114,0.63944
1986,30-45 y.,Lower Saxony,Not concerned at all,0.15219,50,319,0.11271,0.19167
1986,30-45 y.,North Rhine-Westphalia,Very concerned,0.20347,186,931,0.17760,0.22935
1986,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.61509,556,931,0.58382,0.64636
1986,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.18144,189,931,0.15667,0.20621
1986,30-45 y.,Hesse,Very concerned,0.16103,41,315,0.12037,0.20168
1986,30-45 y.,Hesse,Somewhat concerned,0.61306,200,315,0.55919,0.66694
1986,30-45 y.,Hesse,Not concerned at all,0.22591,74,315,0.17965,0.27216
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.23059,37,148,0.16250,0.29868
1986,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.64786,111,148,0.57065,0.72508
1986,30-45 y.,Baden-Wuerttemberg,Very concerned,0.15917,86,598,0.12982,0.18851
1986,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.60954,348,598,0.57041,0.64868
1986,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.23129,164,598,0.19747,0.26512
1986,30-45 y.,Bavaria,Very concerned,0.15525,89,559,0.12520,0.18530
1986,30-45 y.,Bavaria,Somewhat concerned,0.62277,352,559,0.58255,0.66299
1986,30-45 y.,Bavaria,Not concerned at all,0.22198,118,559,0.18750,0.25646
1986,30-45 y.,Berlin,Somewhat concerned,0.71260,78,78,0.61152,0.81368
1986,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.54838,50,50,0.40904,0.68772
1986,46-65 y.,Hamburg,Somewhat concerned,0.58387,41,41,0.43112,0.73663
1986,46-65 y.,Lower Saxony,Very concerned,0.23170,79,332,0.18625,0.27716
1986,46-65 y.,Lower Saxony,Somewhat concerned,0.60324,191,332,0.55053,0.65594
1986,46-65 y.,Lower Saxony,Not concerned at all,0.16506,62,332,0.12507,0.20505
1986,46-65 y.,North Rhine-Westphalia,Very concerned,0.24510,204,841,0.21601,0.27419
1986,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.58214,468,841,0.54878,0.61549
1986,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.17276,169,841,0.14720,0.19833
1986,46-65 y.,Hesse,Very concerned,0.14728,51,324,0.10863,0.18592
1986,46-65 y.,Hesse,Somewhat concerned,0.58356,187,324,0.52980,0.63733
1986,46-65 y.,Hesse,Not concerned at all,0.26916,86,324,0.22079,0.31753
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.28269,74,261,0.22795,0.33743
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.58309,148,261,0.52316,0.64302
1986,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.13422,39,261,0.09278,0.17565
1986,46-65 y.,Baden-Wuerttemberg,Very concerned,0.16991,100,600,0.13984,0.19999
1986,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.60657,349,600,0.56744,0.64569
1986,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.22352,151,600,0.19016,0.25689
1986,46-65 y.,Bavaria,Very concerned,0.21363,94,511,0.17806,0.24921
1986,46-65 y.,Bavaria,Somewhat concerned,0.58566,308,511,0.54290,0.62841
1986,46-65 y.,Bavaria,Not concerned at all,0.20071,109,511,0.16595,0.23547
1986,46-65 y.,Berlin,Somewhat concerned,0.53777,61,94,0.43644,0.63910
1986,46-65 y.,Berlin,Not concerned at all,0.29715,33,94,0.20427,0.39003
1986,66 and older,Lower Saxony,Somewhat concerned,0.40219,47,96,0.30358,0.50079
1986,66 and older,Lower Saxony,Not concerned at all,0.41344,49,96,0.31441,0.51247
1986,66 and older,North Rhine-Westphalia,Very concerned,0.18212,40,228,0.13191,0.23232
1986,66 and older,North Rhine-Westphalia,Somewhat concerned,0.56172,131,228,0.49718,0.62627
1986,66 and older,North Rhine-Westphalia,Not concerned at all,0.25616,57,228,0.19938,0.31295
1986,66 and older,Hesse,Somewhat concerned,0.45345,39,76,0.34079,0.56612
1986,66 and older,Hesse,Not concerned at all,0.40495,37,76,0.29385,0.51605
1986,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.46980,42,42,0.31703,0.62257
1986,66 and older,Baden-Wuerttemberg,Somewhat concerned,0.50985,78,132,0.42425,0.59546
1986,66 and older,Baden-Wuerttemberg,Not concerned at all,0.36890,54,132,0.28627,0.45152
1986,66 and older,Bavaria,Somewhat concerned,0.52259,97,161,0.44519,0.59999
1986,66 and older,Bavaria,Not concerned at all,0.35534,64,161,0.28118,0.42950
1987,17-29 y.,Schleswig-Holstein,Somewhat concerned,0.52800,42,42,0.37519,0.68081
1987,17-29 y.,Lower Saxony,Very concerned,0.21529,60,322,0.17033,0.26026
1987,17-29 y.,Lower Saxony,Somewhat concerned,0.61930,197,322,0.56618,0.67242
1987,17-29 y.,Lower Saxony,Not concerned at all,0.16541,65,322,0.12477,0.20606
1987,17-29 y.,North Rhine-Westphalia,Very concerned,0.17770,143,808,0.15132,0.20407
1987,17-29 y.,North Rhine-Westphalia,Somewhat concerned,0.61873,489,808,0.58522,0.65224
1987,17-29 y.,North Rhine-Westphalia,Not concerned at all,0.20357,176,808,0.17579,0.23135
1987,17-29 y.,Hesse,Very concerned,0.10461,34,307,0.07031,0.13890
1987,17-29 y.,Hesse,Somewhat concerned,0.65052,194,307,0.59710,0.70395
1987,17-29 y.,Hesse,Not concerned at all,0.24487,79,307,0.19669,0.29305
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.19112,39,220,0.13904,0.24319
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.68041,147,220,0.61865,0.74217
1987,17-29 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.12847,34,220,0.08415,0.17278
1987,17-29 y.,Baden-Wuerttemberg,Very concerned,0.17310,88,589,0.14252,0.20368
1987,17-29 y.,Baden-Wuerttemberg,Somewhat concerned,0.63470,358,589,0.59578,0.67362
1987,17-29 y.,Baden-Wuerttemberg,Not concerned at all,0.19220,143,589,0.16035,0.22405
1987,17-29 y.,Bavaria,Very concerned,0.14124,59,489,0.11034,0.17214
1987,17-29 y.,Bavaria,Somewhat concerned,0.62743,297,489,0.58453,0.67032
1987,17-29 y.,Bavaria,Not concerned at all,0.23133,133,489,0.19392,0.26875
1987,17-29 y.,Berlin,Somewhat concerned,0.73703,59,59,0.62373,0.85033
1987,30-45 y.,Schleswig-Holstein,Very concerned,0.35001,36,94,0.25307,0.44695
1987,30-45 y.,Schleswig-Holstein,Somewhat concerned,0.53696,58,94,0.43561,0.63830
1987,30-45 y.,Hamburg,Somewhat concerned,0.62305,48,48,0.48450,0.76160
1987,30-45 y.,Lower Saxony,Very concerned,0.19162,53,299,0.14694,0.23631
1987,30-45 y.,Lower Saxony,Somewhat concerned,0.68686,200,299,0.63420,0.73951
1987,30-45 y.,Lower Saxony,Not concerned at all,0.12152,46,299,0.08442,0.15862
1987,30-45 y.,North Rhine-Westphalia,Very concerned,0.22140,206,918,0.19453,0.24828
1987,30-45 y.,North Rhine-Westphalia,Somewhat concerned,0.61911,552,918,0.58767,0.65054
1987,30-45 y.,North Rhine-Westphalia,Not concerned at all,0.15949,160,918,0.13579,0.18319
1987,30-45 y.,Hesse,Very concerned,0.14821,49,317,0.10904,0.18739
1987,30-45 y.,Hesse,Somewhat concerned,0.63182,185,317,0.57864,0.68500
1987,30-45 y.,Hesse,Not concerned at all,0.21996,83,317,0.17429,0.26564
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.17999,36,149,0.11810,0.24189
1987,30-45 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.69372,113,149,0.61945,0.76798
1987,30-45 y.,Baden-Wuerttemberg,Very concerned,0.19013,94,588,0.15838,0.22187
1987,30-45 y.,Baden-Wuerttemberg,Somewhat concerned,0.61276,356,588,0.57335,0.65216
1987,30-45 y.,Baden-Wuerttemberg,Not concerned at all,0.19712,138,588,0.16493,0.22930
1987,30-45 y.,Bavaria,Very concerned,0.17302,82,524,0.14061,0.20544
1987,30-45 y.,Bavaria,Somewhat concerned,0.64335,326,524,0.60230,0.68441
1987,30-45 y.,Bavaria,Not concerned at all,0.18362,116,524,0.15044,0.21681
1987,30-45 y.,Berlin,Somewhat concerned,0.77839,79,79,0.68622,0.87056
1987,46-65 y.,Schleswig-Holstein,Somewhat concerned,0.67841,59,59,0.55820,0.79862
1987,46-65 y.,Hamburg,Somewhat concerned,0.73079,45,45,0.59972,0.86185
1987,46-65 y.,Lower Saxony,Very concerned,0.24699,84,343,0.20128,0.29269
1987,46-65 y.,Lower Saxony,Somewhat concerned,0.61309,201,343,0.56147,0.66471
1987,46-65 y.,Lower Saxony,Not concerned at all,0.13992,58,343,0.10316,0.17669
1987,46-65 y.,North Rhine-Westphalia,Very concerned,0.28842,226,826,0.25751,0.31933
1987,46-65 y.,North Rhine-Westphalia,Somewhat concerned,0.58929,470,826,0.55572,0.62286
1987,46-65 y.,North Rhine-Westphalia,Not concerned at all,0.12229,130,826,0.09993,0.14464
1987,46-65 y.,Hesse,Very concerned,0.22430,62,317,0.17831,0.27030
1987,46-65 y.,Hesse,Somewhat concerned,0.62412,191,317,0.57072,0.67753
1987,46-65 y.,Hesse,Not concerned at all,0.15157,64,317,0.11203,0.19111
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Very concerned,0.24260,65,264,0.19079,0.29441
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.60610,160,264,0.54705,0.66515
1987,46-65 y.,"Rhineland-Palatinate, Saarland",Not concerned at all,0.15130,39,264,0.10799,0.19461
1987,46-65 y.,Baden-Wuerttemberg,Very concerned,0.24021,112,612,0.20634,0.27409
1987,46-65 y.,Baden-Wuerttemberg,Somewhat concerned,0.63542,393,612,0.59726,0.67359
1987,46-65 y.,Baden-Wuerttemberg,Not concerned at all,0.12437,107,612,0.09820,0.15053
1987,46-65 y.,Bavaria,Very concerned,0.17458,85,494,0.14107,0.20809
1987,46-65 y.,Bavaria,Somewhat concerned,0.69833,325,494,0.65782,0.73885
1987,46-65 y.,Bavaria,Not concerned at all,0.12709,84,494,0.09769,0.15649
1987,46-65 y.,Berlin,Somewhat concerned,0.69169,77,77,0.58787,0.79551
1987,66 and older,Lower Saxony,Somewhat concerned,0.45672,54,96,0.35655,0.55689
1987,66 and older,Lower Saxony,Not concerned at all,0.32231,42,96,0.22833,0.41630
1987,66 and older,North Rhine-Westphalia,Very concerned,0.30221,70,237,0.24363,0.36080
1987,66 and older,North Rhine-Westphalia,Somewhat concerned,0.45421,107,237,0.39069,0.51774
1987,66 and older,North Rhine-Westphalia,Not concerned at all,0.24357,60,237,0.18881,0.29834
1987,66 and older,Hesse,Somewhat concerned,0.51511,54,89,0.41069,0.61953
1987,66 and older,Hesse,Not concerned at all,0.34898,35,89,0.24939,0.44857
1987,66 and older,"Rhineland-Palatinate, Saarland",Somewhat concerned,0.48863,49,84,0.38108,0.59617
1987,66 and older,"Rhineland-Palatinate, Saarland",Not concerned at all,0.36538,35,84,0.26178,0.46898
1987,66 and older,Baden-Wuerttemberg,Very concerned,0.20098,33,159,0.13849,0.26346
