"plh0032","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Keine Sorgen","1985","Hauptschule","Ländlicher Raum","175","0.114181998506401","0.0982980378921642","0.130065959120637"
"Keine Sorgen","1985","Hauptschule","Städtischer Raum","739","0.138130146399146","0.128383389610253","0.147876903188039"
"Keine Sorgen","1985","Realschule","Ländlicher Raum","39","0.0889145213629434","0.0611262534230505","0.116702789302836"
"Keine Sorgen","1985","Realschule","Städtischer Raum","176","0.128946823244758","0.111359949519842","0.146533696969675"
"Einige Sorgen","1986","(Fach-)Abitur","Ländlicher Raum","64","0.51437228042713","0.424949538910202","0.603795021944059"
"Einige Sorgen","1986","(Fach-)Abitur","Städtischer Raum","393","0.589227659057737","0.552331607018148","0.626123711097326"
"Einige Sorgen","1986","(noch) kein Abschluss","Ländlicher Raum","55","0.340158301600183","0.257105650444223","0.423210952756143"
"Einige Sorgen","1986","(noch) kein Abschluss","Städtischer Raum","470","0.531280773794026","0.498459151601916","0.564102395986136"
"Einige Sorgen","1986","AkademikerIn","Ländlicher Raum","68","0.504635981133679","0.416634783226364","0.592637179040993"
"Einige Sorgen","1986","AkademikerIn","Städtischer Raum","372","0.598551877096306","0.559966934309841","0.63713681988277"
"Einige Sorgen","1986","Hauptschule","Ländlicher Raum","824","0.563910044321107","0.538359110182337","0.589460978459878"
"Einige Sorgen","1986","Hauptschule","Städtischer Raum","2625","0.57601667036273","0.561647858895507","0.590385481829953"
"Einige Sorgen","1986","Realschule","Ländlicher Raum","219","0.571416347845753","0.521855031207274","0.620977664484232"
"Einige Sorgen","1986","Realschule","Städtischer Raum","830","0.605268979166947","0.579319717814406","0.631218240519488"
"Grosse Sorgen","1986","(Fach-)Abitur","Ländlicher Raum","30","0.244942075831628","0.167997271443344","0.321886880219912"
"Grosse Sorgen","1986","(Fach-)Abitur","Städtischer Raum","128","0.174606640724429","0.1461359107163","0.203077370732557"
"Grosse Sorgen","1986","(noch) kein Abschluss","Ländlicher Raum","22","","",""
"Grosse Sorgen","1986","(noch) kein Abschluss","Städtischer Raum","133","0.132533169637616","0.110231861459672","0.15483447781556"
"Grosse Sorgen","1986","AkademikerIn","Ländlicher Raum","17","","",""
"Grosse Sorgen","1986","AkademikerIn","Städtischer Raum","100","0.158423778337224","0.129682296348607","0.187165260325841"
"Grosse Sorgen","1986","Hauptschule","Ländlicher Raum","342","0.244629795201051","0.222481085728821","0.266778504673281"
"Grosse Sorgen","1986","Hauptschule","Städtischer Raum","889","0.199708303848844","0.188084423079588","0.2113321846181"
"Grosse Sorgen","1986","Realschule","Ländlicher Raum","82","0.212497043004106","0.171528431413306","0.253465654594907"
"Grosse Sorgen","1986","Realschule","Städtischer Raum","187","0.132111202797286","0.114134831587175","0.150087574007397"
"Keine Sorgen","1986","(Fach-)Abitur","Ländlicher Raum","26","","",""
"Keine Sorgen","1986","(Fach-)Abitur","Städtischer Raum","162","0.236165700217834","0.204313038548085","0.268018361887584"
"Keine Sorgen","1986","(noch) kein Abschluss","Ländlicher Raum","48","0.429061669822641","0.342296075869985","0.515827263775297"
"Keine Sorgen","1986","(noch) kein Abschluss","Städtischer Raum","285","0.336186056568358","0.305115098713579","0.367257014423137"
"Keine Sorgen","1986","AkademikerIn","Ländlicher Raum","39","0.351431194192494","0.267400987678097","0.435461400706891"
"Keine Sorgen","1986","AkademikerIn","Städtischer Raum","148","0.24302434456647","0.209263127605271","0.27678556152767"
"Keine Sorgen","1986","Hauptschule","Ländlicher Raum","281","0.191460160477842","0.171187826765174","0.21173249419051"
"Keine Sorgen","1986","Hauptschule","Städtischer Raum","1030","0.224275025788425","0.212147470195103","0.236402581381747"
"Keine Sorgen","1986","Realschule","Ländlicher Raum","82","0.21608660915014","0.174867683029034","0.257305535271246"
"Keine Sorgen","1986","Realschule","Städtischer Raum","346","0.262619818035767","0.239257838361324","0.28598179771021"
"Einige Sorgen","1987","(Fach-)Abitur","Ländlicher Raum","61","0.568786670140408","0.474949047630916","0.662624292649899"
"Einige Sorgen","1987","(Fach-)Abitur","Städtischer Raum","429","0.655369363560848","0.619194130674884","0.691544596446813"
"Einige Sorgen","1987","(noch) kein Abschluss","Ländlicher Raum","47","0.429025029665023","0.339343086337053","0.518706972992993"
"Einige Sorgen","1987","(noch) kein Abschluss","Städtischer Raum","460","0.498051913017454","0.464712501650193","0.531391324384715"
"Einige Sorgen","1987","AkademikerIn","Ländlicher Raum","90","0.736898334457367","0.658765467229984","0.81503120168475"
"Einige Sorgen","1987","AkademikerIn","Städtischer Raum","383","0.619815557348814","0.581450227166549","0.658180887531079"
"Einige Sorgen","1987","Hauptschule","Ländlicher Raum","866","0.620995821793866","0.59577162244619","0.646220021141541"
"Einige Sorgen","1987","Hauptschule","Städtischer Raum","2668","0.590476740333009","0.576129905175215","0.604823575490802"
"Einige Sorgen","1987","Realschule","Ländlicher Raum","244","0.61409343405615","0.566146724413982","0.662040143698318"
"Einige Sorgen","1987","Realschule","Städtischer Raum","880","0.648643252547152","0.62309208183754","0.674194423256765"
"Grosse Sorgen","1987","(Fach-)Abitur","Ländlicher Raum","24","","",""
"Grosse Sorgen","1987","(Fach-)Abitur","Städtischer Raum","94","0.14184138478337","0.115284532891537","0.168398236675203"
"Grosse Sorgen","1987","(noch) kein Abschluss","Ländlicher Raum","16","","",""
"Grosse Sorgen","1987","(noch) kein Abschluss","Städtischer Raum","137","0.191267573365001","0.16504264430085","0.217492502429153"
"Grosse Sorgen","1987","AkademikerIn","Ländlicher Raum","19","","",""
"Grosse Sorgen","1987","AkademikerIn","Städtischer Raum","102","0.171590599195067","0.141793101980633","0.201388096409501"
"Grosse Sorgen","1987","Hauptschule","Ländlicher Raum","283","0.200123054449473","0.179320761731168","0.220925347167778"
"Grosse Sorgen","1987","Hauptschule","Städtischer Raum","987","0.238269052027854","0.225839655506064","0.250698448549644"
"Grosse Sorgen","1987","Realschule","Ländlicher Raum","81","0.203436387835353","0.163788044287297","0.243084731383409"
"Grosse Sorgen","1987","Realschule","Städtischer Raum","212","0.166931731037028","0.146972516471253","0.186890945602803"
"Keine Sorgen","1987","(Fach-)Abitur","Ländlicher Raum","22","","",""
"Keine Sorgen","1987","(Fach-)Abitur","Städtischer Raum","140","0.202789251655782","0.172183689156104","0.233394814155459"
"Keine Sorgen","1987","(noch) kein Abschluss","Ländlicher Raum","54","0.348219261756895","0.261895110649197","0.434543412864594"
"Keine Sorgen","1987","(noch) kein Abschluss","Städtischer Raum","267","0.310680513617545","0.27982317226076","0.341537854974329"
"Keine Sorgen","1987","AkademikerIn","Ländlicher Raum","13","","",""
"Keine Sorgen","1987","AkademikerIn","Städtischer Raum","130","0.208593843456119","0.176482314206724","0.240705372705514"
"Keine Sorgen","1987","Hauptschule","Ländlicher Raum","272","0.178881123756661","0.158954380404514","0.198807867108808"
"Keine Sorgen","1987","Hauptschule","Städtischer Raum","858","0.171254207639138","0.160262966960698","0.182245448317578"
"Keine Sorgen","1987","Realschule","Ländlicher Raum","71","0.182470178108497","0.144429500180234","0.22051085603676"
"Keine Sorgen","1987","Realschule","Städtischer Raum","249","0.18442501641582","0.163667491613796","0.205182541217844"
"Einige Sorgen","1988","(Fach-)Abitur","Ländlicher Raum","58","0.580943333315739","0.482243654886334","0.679643011745144"
"Einige Sorgen","1988","(Fach-)Abitur","Städtischer Raum","393","0.630194617435034","0.592527935033488","0.66786129983658"
"Einige Sorgen","1988","(noch) kein Abschluss","Ländlicher Raum","61","0.5319138755632","0.443371387992747","0.620456363133653"
"Einige Sorgen","1988","(noch) kein Abschluss","Städtischer Raum","442","0.548437223630015","0.513287229442778","0.583587217817252"
"Einige Sorgen","1988","AkademikerIn","Ländlicher Raum","76","0.674651980217461","0.589024501907251","0.760279458527672"
"Einige Sorgen","1988","AkademikerIn","Städtischer Raum","373","0.64329547923511","0.604444566709832","0.682146391760388"
"Einige Sorgen","1988","Hauptschule","Ländlicher Raum","771","0.575489545084133","0.549035224238217","0.601943865930049"
"Einige Sorgen","1988","Hauptschule","Städtischer Raum","2441","0.544065782912873","0.52925493294365","0.558876632882096"
"Einige Sorgen","1988","Realschule","Ländlicher Raum","242","0.642971594168232","0.594607317752532","0.691335870583932"
"Einige Sorgen","1988","Realschule","Städtischer Raum","834","0.641476733815843","0.615546911835626","0.66740655579606"
"Grosse Sorgen","1988","(Fach-)Abitur","Ländlicher Raum","21","","",""
"Grosse Sorgen","1988","(Fach-)Abitur","Städtischer Raum","145","0.235077178024934","0.201990935031334","0.268163421018534"
"Grosse Sorgen","1988","(noch) kein Abschluss","Ländlicher Raum","24","","",""
"Grosse Sorgen","1988","(noch) kein Abschluss","Städtischer Raum","124","0.17664827002205","0.149711214346864","0.203585325697235"
"Grosse Sorgen","1988","AkademikerIn","Ländlicher Raum","24","","",""
"Grosse Sorgen","1988","AkademikerIn","Städtischer Raum","125","0.210509522706342","0.177445857957562","0.243573187455121"
"Grosse Sorgen","1988","Hauptschule","Ländlicher Raum","398","0.307918938850817","0.283211348893228","0.332626528808405"
"Grosse Sorgen","1988","Hauptschule","Städtischer Raum","1247","0.31918902404286","0.305326560035822","0.333051488049898"
"Grosse Sorgen","1988","Realschule","Ländlicher Raum","90","0.234589412957308","0.191815512672376","0.277363313242239"
"Grosse Sorgen","1988","Realschule","Städtischer Raum","303","0.234457801540486","0.211550848785431","0.257364754295541"
"Keine Sorgen","1988","(Fach-)Abitur","Ländlicher Raum","17","","",""
"Keine Sorgen","1988","(Fach-)Abitur","Städtischer Raum","93","0.134728204540032","0.108087914654009","0.161368494426055"
"Keine Sorgen","1988","(noch) kein Abschluss","Ländlicher Raum","37","0.177401810867856","0.109615644280439","0.245187977455274"
"Keine Sorgen","1988","(noch) kein Abschluss","Städtischer Raum","204","0.274914506347935","0.243379264566523","0.306449748129347"
"Keine Sorgen","1988","AkademikerIn","Ländlicher Raum","15","","",""
"Keine Sorgen","1988","AkademikerIn","Städtischer Raum","86","0.146194998058548","0.117540865098166","0.17484913101893"
"Keine Sorgen","1988","Hauptschule","Ländlicher Raum","172","0.11659151606505","0.0994144905899807","0.13376854154012"
"Keine Sorgen","1988","Hauptschule","Städtischer Raum","656","0.136745193044267","0.126528067738066","0.146962318350468"
"Keine Sorgen","1988","Realschule","Ländlicher Raum","45","0.122438992874461","0.0893505790112601","0.155527406737661"
"Keine Sorgen","1988","Realschule","Städtischer Raum","177","0.124065464643671","0.1062411973447","0.141889731942643"
"Einige Sorgen","1989","(Fach-)Abitur","Ländlicher Raum","60","0.615653928299836","0.516790385942579","0.714517470657092"
"Einige Sorgen","1989","(Fach-)Abitur","Städtischer Raum","381","0.597327983167108","0.559596150658165","0.635059815676052"
"Einige Sorgen","1989","(noch) kein Abschluss","Ländlicher Raum","47","0.458784895544072","0.365239082927647","0.552330708160497"
"Einige Sorgen","1989","(noch) kein Abschluss","Städtischer Raum","400","0.488187895987699","0.452437825498001","0.523937966477398"
"Einige Sorgen","1989","AkademikerIn","Ländlicher Raum","64","0.542030724219279","0.450571863080167","0.633489585358391"
"Einige Sorgen","1989","AkademikerIn","Städtischer Raum","345","0.598963699329878","0.558904131231733","0.639023267428023"
"Einige Sorgen","1989","Hauptschule","Ländlicher Raum","726","0.57738549620803","0.550045121857474","0.604725870558586"
"Einige Sorgen","1989","Hauptschule","Städtischer Raum","2440","0.586978788541625","0.572030839185995","0.601926737897254"
"Einige Sorgen","1989","Realschule","Ländlicher Raum","216","0.591912704225386","0.540787002423644","0.643038406027128"
"Einige Sorgen","1989","Realschule","Städtischer Raum","757","0.586107689477631","0.559146660263772","0.61306871869149"
"Grosse Sorgen","1989","(Fach-)Abitur","Ländlicher Raum","11","","",""
"Grosse Sorgen","1989","(Fach-)Abitur","Städtischer Raum","78","0.112245705676071","0.08795964918748","0.136531762164662"
"Grosse Sorgen","1989","(noch) kein Abschluss","Ländlicher Raum","19","","",""
"Grosse Sorgen","1989","(noch) kein Abschluss","Städtischer Raum","111","0.147240243756622","0.12189743567191","0.172583051841333"
"Grosse Sorgen","1989","AkademikerIn","Ländlicher Raum","14","","",""
"Grosse Sorgen","1989","AkademikerIn","Städtischer Raum","53","0.0853617847030904","0.0625231265821406","0.10820044282404"
"Grosse Sorgen","1989","Hauptschule","Ländlicher Raum","253","0.200537344316198","0.178376002956669","0.222698685675726"
"Grosse Sorgen","1989","Hauptschule","Städtischer Raum","834","0.211504745422663","0.199106967983362","0.223902522861965"
"Grosse Sorgen","1989","Realschule","Ländlicher Raum","44","0.13117707205328","0.0960591736869278","0.166294970419632"
"Grosse Sorgen","1989","Realschule","Städtischer Raum","185","0.140868180793175","0.12182495865389","0.159911402932459"
"Keine Sorgen","1989","(Fach-)Abitur","Ländlicher Raum","22","","",""
"Keine Sorgen","1989","(Fach-)Abitur","Städtischer Raum","190","0.290426311156821","0.255500823912261","0.32535179840138"
"Keine Sorgen","1989","(noch) kein Abschluss","Ländlicher Raum","43","0.368831173367714","0.278253445419163","0.459408901316265"
"Keine Sorgen","1989","(noch) kein Abschluss","Städtischer Raum","240","0.364571860255679","0.330148527388876","0.398995193122482"
"Keine Sorgen","1989","AkademikerIn","Ländlicher Raum","36","0.323285191303604","0.237425087101592","0.409145295505616"
"Keine Sorgen","1989","AkademikerIn","Städtischer Raum","177","0.315674515967032","0.277684866446576","0.353664165487487"
"Keine Sorgen","1989","Hauptschule","Ländlicher Raum","275","0.222077159475772","0.19907230283653","0.245082016115015"
"Keine Sorgen","1989","Hauptschule","Städtischer Raum","894","0.201516466035712","0.189338563681863","0.213694368389562"
"Keine Sorgen","1989","Realschule","Ländlicher Raum","95","0.276910223721334","0.230362385065272","0.323458062377396"
"Keine Sorgen","1989","Realschule","Städtischer Raum","340","0.273024129729194","0.248636780796818","0.297411478661571"
"Einige Sorgen","1990","(Fach-)Abitur","Ländlicher Raum","88","0.492625444961704","0.418764557944946","0.566486331978462"
"Einige Sorgen","1990","(Fach-)Abitur","Städtischer Raum","350","0.509140651418567","0.471893551490826","0.546387751346308"
"Einige Sorgen","1990","(noch) kein Abschluss","Ländlicher Raum","80","0.548814024304777","0.468097573084785","0.629530475524769"
"Einige Sorgen","1990","(noch) kein Abschluss","Städtischer Raum","388","0.4927291240874","0.45646219844018","0.528996049734621"
"Einige Sorgen","1990","AkademikerIn","Ländlicher Raum","346","0.482446287801677","0.445162009231478","0.519730566371877"
"Einige Sorgen","1990","AkademikerIn","Städtischer Raum","454","0.471613594845905","0.440279672804038","0.502947516887772"
"Einige Sorgen","1990","Hauptschule","Ländlicher Raum","1280","0.532822856060417","0.512774300579377","0.552871411541456"
"Einige Sorgen","1990","Hauptschule","Städtischer Raum","2434","0.526789746469601","0.512255217519839","0.541324275419362"
"Einige Sorgen","1990","Realschule","Ländlicher Raum","755","0.532997818552841","0.5067131674682","0.559282469637481"
"Einige Sorgen","1990","Realschule","Städtischer Raum","995","0.56337517999003","0.540157961003508","0.586592398976552"
"Grosse Sorgen","1990","(Fach-)Abitur","Ländlicher Raum","47","0.236185005459095","0.173435254260069","0.298934756658121"
"Grosse Sorgen","1990","(Fach-)Abitur","Städtischer Raum","98","0.121391646971495","0.0970591258199168","0.145724168123073"
"Grosse Sorgen","1990","(noch) kein Abschluss","Ländlicher Raum","29","","",""
"Grosse Sorgen","1990","(noch) kein Abschluss","Städtischer Raum","106","0.160000501483185","0.133406306641549","0.186594696324821"
"Grosse Sorgen","1990","AkademikerIn","Ländlicher Raum","261","0.331217266596454","0.296099850291995","0.366334682900913"
"Grosse Sorgen","1990","AkademikerIn","Städtischer Raum","254","0.192367002450922","0.16762595402515","0.217108050876695"
"Grosse Sorgen","1990","Hauptschule","Ländlicher Raum","674","0.257795184014182","0.240217965411592","0.275372402616772"
"Grosse Sorgen","1990","Hauptschule","Städtischer Raum","1002","0.22715801646186","0.214960690821799","0.239355342101922"
"Grosse Sorgen","1990","Realschule","Ländlicher Raum","421","0.258513872206284","0.235447808477804","0.281579935934764"
"Grosse Sorgen","1990","Realschule","Städtischer Raum","341","0.171844309430471","0.154184715796823","0.189503903064119"
"Keine Sorgen","1990","(Fach-)Abitur","Ländlicher Raum","41","0.271189549579202","0.205509189102256","0.336869910056147"
"Keine Sorgen","1990","(Fach-)Abitur","Städtischer Raum","244","0.369467701609939","0.333506271684709","0.405429131535168"
"Keine Sorgen","1990","(noch) kein Abschluss","Ländlicher Raum","37","0.260581060352562","0.1893796867787","0.331782433926423"
"Keine Sorgen","1990","(noch) kein Abschluss","Städtischer Raum","236","0.347270374429415","0.312733169231891","0.381807579626938"
"Keine Sorgen","1990","AkademikerIn","Ländlicher Raum","83","0.186336445601869","0.157283184915777","0.21538970628796"
"Keine Sorgen","1990","AkademikerIn","Städtischer Raum","267","0.336019402703173","0.306370702733183","0.365668102673163"
"Keine Sorgen","1990","Hauptschule","Ländlicher Raum","425","0.209381959925401","0.193032483092837","0.225731436757965"
"Keine Sorgen","1990","Hauptschule","Städtischer Raum","1097","0.246052237068539","0.233513912180257","0.258590561956821"
"Keine Sorgen","1990","Realschule","Ländlicher Raum","208","0.208488309240875","0.187086545445243","0.229890073036507"
"Keine Sorgen","1990","Realschule","Städtischer Raum","417","0.264780510579499","0.244126297834179","0.285434723324818"
"Einige Sorgen","1991","(Fach-)Abitur","Ländlicher Raum","92","0.497119302651521","0.424678151591399","0.569560453711643"
"Einige Sorgen","1991","(Fach-)Abitur","Städtischer Raum","423","0.620714411910043","0.584744565108075","0.65668425871201"
"Einige Sorgen","1991","(noch) kein Abschluss","Ländlicher Raum","80","0.574652509846032","0.496568461480017","0.652736558212046"
"Einige Sorgen","1991","(noch) kein Abschluss","Städtischer Raum","400","0.563338288534374","0.526933331953327","0.599743245115421"
"Einige Sorgen","1991","AkademikerIn","Ländlicher Raum","316","0.465864898409142","0.428481774157054","0.503248022661229"
"Einige Sorgen","1991","AkademikerIn","Städtischer Raum","504","0.540478326003957","0.509083899507187","0.571872752500727"
"Einige Sorgen","1991","Hauptschule","Ländlicher Raum","1219","0.557795624140199","0.53746316754937","0.578128080731027"
"Einige Sorgen","1991","Hauptschule","Städtischer Raum","2561","0.586971151559058","0.572389402920881","0.601552900197235"
"Einige Sorgen","1991","Realschule","Ländlicher Raum","698","0.526606386671732","0.500080293752073","0.553132479591391"
"Einige Sorgen","1991","Realschule","Städtischer Raum","969","0.557437689776378","0.534052861397369","0.580822518155386"
"Grosse Sorgen","1991","(Fach-)Abitur","Ländlicher Raum","62","0.300522192521628","0.234094710501254","0.366949674542002"
"Grosse Sorgen","1991","(Fach-)Abitur","Städtischer Raum","130","0.16809942600178","0.140377185277841","0.195821666725719"
"Grosse Sorgen","1991","(noch) kein Abschluss","Ländlicher Raum","38","0.195514950844035","0.132877120545001","0.25815278114307"
"Grosse Sorgen","1991","(noch) kein Abschluss","Städtischer Raum","95","0.141464243802155","0.115883930403995","0.167044557200315"
"Grosse Sorgen","1991","AkademikerIn","Ländlicher Raum","309","0.390937745509448","0.354369452758269","0.427506038260626"
"Grosse Sorgen","1991","AkademikerIn","Städtischer Raum","287","0.228347957918256","0.201904409419186","0.254791506417327"
"Grosse Sorgen","1991","Hauptschule","Ländlicher Raum","738","0.278054688599926","0.259712208954606","0.296397168245245"
"Grosse Sorgen","1991","Hauptschule","Städtischer Raum","949","0.223913870075862","0.211568432300634","0.236259307851089"
"Grosse Sorgen","1991","Realschule","Ländlicher Raum","516","0.328100353908307","0.303155866495039","0.353044841321576"
"Grosse Sorgen","1991","Realschule","Städtischer Raum","431","0.23327527881976","0.21336382818573","0.25318672945379"
"Keine Sorgen","1991","(Fach-)Abitur","Ländlicher Raum","29","","",""
"Keine Sorgen","1991","(Fach-)Abitur","Städtischer Raum","146","0.211186162088177","0.180928909388087","0.241443414788267"
"Keine Sorgen","1991","(noch) kein Abschluss","Ländlicher Raum","36","0.229832539309933","0.163383903203994","0.296281175415873"
"Keine Sorgen","1991","(noch) kein Abschluss","Städtischer Raum","218","0.295197467663471","0.261716857218132","0.328678078108809"
"Keine Sorgen","1991","AkademikerIn","Ländlicher Raum","59","0.143197356081411","0.116947438819281","0.16944727334354"
"Keine Sorgen","1991","AkademikerIn","Städtischer Raum","177","0.231173716077787","0.204615814898169","0.257731617257405"
"Keine Sorgen","1991","Hauptschule","Ländlicher Raum","335","0.164149687259876","0.148985292940873","0.179314081578878"
"Keine Sorgen","1991","Hauptschule","Städtischer Raum","870","0.18911497836508","0.17751776523299","0.200712191497169"
"Keine Sorgen","1991","Realschule","Ländlicher Raum","147","0.14529325941996","0.126571341960612","0.164015176879308"
"Keine Sorgen","1991","Realschule","Städtischer Raum","333","0.209287031403862","0.190134358156536","0.228439704651188"
"Einige Sorgen","1992","(Fach-)Abitur","Ländlicher Raum","115","0.582139667101848","0.510875970059924","0.653403364143772"
"Einige Sorgen","1992","(Fach-)Abitur","Städtischer Raum","447","0.645180900967949","0.609837689666561","0.680524112269337"
"Einige Sorgen","1992","(noch) kein Abschluss","Ländlicher Raum","79","0.458090923755753","0.381602916773924","0.534578930737582"
"Einige Sorgen","1992","(noch) kein Abschluss","Städtischer Raum","384","0.573906036336216","0.537115048989333","0.610697023683099"
"Einige Sorgen","1992","AkademikerIn","Ländlicher Raum","348","0.55066674184624","0.511916453170007","0.589417030522473"
"Einige Sorgen","1992","AkademikerIn","Städtischer Raum","597","0.640213712842078","0.610211304232541","0.670216121451614"
"Einige Sorgen","1992","Hauptschule","Ländlicher Raum","1217","0.579006021056303","0.55820912012743","0.599802921985176"
"Einige Sorgen","1992","Hauptschule","Städtischer Raum","2454","0.575459574220548","0.560643028446036","0.590276119995059"
"Einige Sorgen","1992","Realschule","Ländlicher Raum","766","0.581276848628349","0.554611932957071","0.607941764299628"
"Einige Sorgen","1992","Realschule","Städtischer Raum","1076","0.616764207969424","0.593761336004489","0.639767079934359"
"Grosse Sorgen","1992","(Fach-)Abitur","Ländlicher Raum","46","0.259354082374873","0.196026772398465","0.322681392351282"
"Grosse Sorgen","1992","(Fach-)Abitur","Städtischer Raum","130","0.180878798181992","0.152445340424167","0.209312255939816"
"Grosse Sorgen","1992","(noch) kein Abschluss","Ländlicher Raum","36","0.254406832091854","0.187546329977533","0.321267334206175"
"Grosse Sorgen","1992","(noch) kein Abschluss","Städtischer Raum","133","0.174325861846025","0.146099584326597","0.202552139365453"
"Grosse Sorgen","1992","AkademikerIn","Ländlicher Raum","243","0.359870651550162","0.322480836180072","0.397260466920253"
"Grosse Sorgen","1992","AkademikerIn","Städtischer Raum","274","0.22929866270053","0.203019280614815","0.255578044786246"
"Grosse Sorgen","1992","Hauptschule","Ländlicher Raum","668","0.289221855613511","0.27012324706348","0.308320464163543"
"Grosse Sorgen","1992","Hauptschule","Städtischer Raum","1186","0.285423251867201","0.271885419048457","0.298961084685945"
"Grosse Sorgen","1992","Realschule","Ländlicher Raum","395","0.27977426713296","0.255512444968808","0.304036089297113"
"Grosse Sorgen","1992","Realschule","Städtischer Raum","383","0.224573783845088","0.204829598581979","0.244317969108197"
"Keine Sorgen","1992","(Fach-)Abitur","Ländlicher Raum","23","","",""
"Keine Sorgen","1992","(Fach-)Abitur","Städtischer Raum","127","0.173940300850059","0.145939684747262","0.201940916952856"
"Keine Sorgen","1992","(noch) kein Abschluss","Ländlicher Raum","48","0.287502244152394","0.218021148425743","0.356983339879045"
"Keine Sorgen","1992","(noch) kein Abschluss","Städtischer Raum","177","0.251768101817759","0.219476706006772","0.284059497628746"
"Keine Sorgen","1992","AkademikerIn","Ländlicher Raum","42","0.0894626066035974","0.0672286935608338","0.111696519646361"
"Keine Sorgen","1992","AkademikerIn","Städtischer Raum","112","0.130487624457392","0.109430751432254","0.15154449748253"
"Keine Sorgen","1992","Hauptschule","Ländlicher Raum","280","0.131772123330186","0.117524324463959","0.146019922196413"
"Keine Sorgen","1992","Hauptschule","Städtischer Raum","635","0.139117173912251","0.128743265084086","0.149491082740417"
"Keine Sorgen","1992","Realschule","Ländlicher Raum","154","0.13894888423869","0.120253809168947","0.157643959308433"
"Keine Sorgen","1992","Realschule","Städtischer Raum","257","0.158662008185488","0.1413753448923","0.175948671478676"
"Einige Sorgen","1993","(Fach-)Abitur","Ländlicher Raum","108","0.513421220532519","0.444150997982683","0.582691443082354"
"Einige Sorgen","1993","(Fach-)Abitur","Städtischer Raum","399","0.574802956862764","0.538310076178987","0.611295837546542"
"Einige Sorgen","1993","(noch) kein Abschluss","Ländlicher Raum","94","0.5891522777821","0.514977037637922","0.663327517926278"
"Einige Sorgen","1993","(noch) kein Abschluss","Städtischer Raum","375","0.5655993446035","0.528010450857807","0.603188238349193"
"Einige Sorgen","1993","AkademikerIn","Ländlicher Raum","372","0.602910304385722","0.56451956662446","0.641301042146983"
